year,migback,quintil_oecd,plj0588,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Direct migration background,4th Quintile,Seldom,0.36790,120,310,0.31413,0.42167
2013,Direct migration background,4th Quintile,Never,0.39970,125,310,0.34508,0.45431
2013,Direct migration background,5th Quintile,Sometimes,0.13845,50,311,0.10000,0.17690
2013,Direct migration background,5th Quintile,Seldom,0.51556,146,311,0.45992,0.57119
2013,Direct migration background,5th Quintile,Never,0.31679,115,311,0.26500,0.36858
2013,Indirect migration background,1st Quintile,Sometimes,0.24434,64,278,0.19374,0.29495
2013,Indirect migration background,1st Quintile,Seldom,0.39817,135,278,0.34052,0.45581
2013,Indirect migration background,1st Quintile,Never,0.23127,79,278,0.18162,0.28093
2013,Indirect migration background,2nd Quintile,Sometimes,0.20857,51,240,0.15706,0.26008
2013,Indirect migration background,2nd Quintile,Seldom,0.39441,96,240,0.33244,0.45637
2013,Indirect migration background,2nd Quintile,Never,0.37665,93,240,0.31522,0.43809
2013,Indirect migration background,3rd Quintile,Sometimes,0.21133,38,190,0.15313,0.26954
2013,Indirect migration background,3rd Quintile,Seldom,0.48970,91,190,0.41844,0.56097
2013,Indirect migration background,3rd Quintile,Never,0.28462,61,190,0.22028,0.34895
2013,Indirect migration background,4th Quintile,Sometimes,0.17731,36,164,0.11868,0.23594
2013,Indirect migration background,4th Quintile,Seldom,0.49909,83,164,0.42233,0.57585
2013,Indirect migration background,4th Quintile,Never,0.27509,45,164,0.20654,0.34365
2013,Indirect migration background,5th Quintile,Sometimes,0.23851,36,179,0.17590,0.30111
2013,Indirect migration background,5th Quintile,Seldom,0.45017,80,179,0.37708,0.52326
2013,Indirect migration background,5th Quintile,Never,0.29843,63,179,0.23121,0.36565
2017,No migration background,1st Quintile,Very often,0.02449,65,2630,0.01858,0.03040
2017,No migration background,1st Quintile,Often,0.10475,242,2630,0.09305,0.11646
2017,No migration background,1st Quintile,Sometimes,0.22928,623,2630,0.21322,0.24535
2017,No migration background,1st Quintile,Seldom,0.37940,1022,2630,0.36085,0.39794
2017,No migration background,1st Quintile,Never,0.26208,678,2630,0.24527,0.27889
2017,No migration background,2nd Quintile,Very often,0.01496,41,3299,0.01081,0.01910
2017,No migration background,2nd Quintile,Often,0.05748,198,3299,0.04954,0.06542
2017,No migration background,2nd Quintile,Sometimes,0.20560,670,3299,0.19181,0.21939
2017,No migration background,2nd Quintile,Seldom,0.42741,1368,3299,0.41052,0.44429
2017,No migration background,2nd Quintile,Never,0.29456,1022,3299,0.27900,0.31012
2017,No migration background,3rd Quintile,Often,0.04315,160,3410,0.03633,0.04997
2017,No migration background,3rd Quintile,Sometimes,0.20486,672,3410,0.19131,0.21841
2017,No migration background,3rd Quintile,Seldom,0.41615,1514,3410,0.39961,0.43270
2017,No migration background,3rd Quintile,Never,0.32712,1064,3410,0.31137,0.34287
2017,No migration background,4th Quintile,Often,0.03526,133,3610,0.02924,0.04127
2017,No migration background,4th Quintile,Sometimes,0.18043,617,3610,0.16788,0.19297
2017,No migration background,4th Quintile,Seldom,0.46572,1708,3610,0.44945,0.48200
2017,No migration background,4th Quintile,Never,0.31277,1152,3610,0.29765,0.32790
2017,No migration background,5th Quintile,Often,0.03297,131,3901,0.02737,0.03858
2017,No migration background,5th Quintile,Sometimes,0.16836,610,3901,0.15661,0.18010
2017,No migration background,5th Quintile,Seldom,0.48303,1876,3901,0.46735,0.49872
2017,No migration background,5th Quintile,Never,0.31251,1284,3901,0.29796,0.32705
2017,Direct migration background,1st Quintile,Often,0.10342,150,1582,0.08841,0.11843
2017,Direct migration background,1st Quintile,Sometimes,0.27476,454,1582,0.25275,0.29676
2017,Direct migration background,1st Quintile,Seldom,0.30173,482,1582,0.27911,0.32436
2017,Direct migration background,1st Quintile,Never,0.29852,496,1582,0.27596,0.32108
2017,Direct migration background,2nd Quintile,Often,0.07821,78,1151,0.06269,0.09373
2017,Direct migration background,2nd Quintile,Sometimes,0.24401,308,1151,0.21918,0.26883
2017,Direct migration background,2nd Quintile,Seldom,0.36994,425,1151,0.34204,0.39785
2017,Direct migration background,2nd Quintile,Never,0.27386,340,1151,0.24809,0.29964
2017,Direct migration background,3rd Quintile,Often,0.06149,33,710,0.04380,0.07917
2017,Direct migration background,3rd Quintile,Sometimes,0.27771,183,710,0.24474,0.31068
2017,Direct migration background,3rd Quintile,Seldom,0.38329,266,710,0.34750,0.41908
2017,Direct migration background,3rd Quintile,Never,0.27090,228,710,0.23819,0.30362
2017,Direct migration background,4th Quintile,Often,0.05123,31,503,0.03195,0.07052
2017,Direct migration background,4th Quintile,Sometimes,0.20606,122,503,0.17068,0.24145
2017,Direct migration background,4th Quintile,Seldom,0.43909,193,503,0.39568,0.48251
2017,Direct migration background,4th Quintile,Never,0.29758,157,503,0.25759,0.33758
2017,Direct migration background,5th Quintile,Sometimes,0.21839,88,418,0.17873,0.25804
2017,Direct migration background,5th Quintile,Seldom,0.37144,181,418,0.32506,0.41782
2017,Direct migration background,5th Quintile,Never,0.37246,149,418,0.32606,0.41886
2017,Indirect migration background,1st Quintile,Often,0.11388,47,430,0.08382,0.14395
2017,Indirect migration background,1st Quintile,Sometimes,0.27857,101,430,0.23615,0.32099
2017,Indirect migration background,1st Quintile,Seldom,0.34182,154,430,0.29694,0.38671
2017,Indirect migration background,1st Quintile,Never,0.23503,128,430,0.19490,0.27515
2017,Indirect migration background,2nd Quintile,Sometimes,0.17819,52,271,0.13254,0.22383
2017,Indirect migration background,2nd Quintile,Seldom,0.40637,110,271,0.34779,0.46496
2017,Indirect migration background,2nd Quintile,Never,0.36297,109,271,0.30561,0.42032
2017,Indirect migration background,3rd Quintile,Sometimes,0.23882,54,238,0.18454,0.29310
2017,Indirect migration background,3rd Quintile,Seldom,0.37085,93,238,0.30935,0.43234
2017,Indirect migration background,3rd Quintile,Never,0.38121,91,238,0.31937,0.44304
2017,Indirect migration background,4th Quintile,Sometimes,0.24847,41,204,0.18902,0.30791
2017,Indirect migration background,4th Quintile,Seldom,0.50376,96,204,0.43498,0.57254
2017,Indirect migration background,4th Quintile,Never,0.18306,67,204,0.12986,0.23626
2017,Indirect migration background,5th Quintile,Sometimes,0.25260,37,195,0.19146,0.31374
2017,Indirect migration background,5th Quintile,Seldom,0.41686,86,195,0.34748,0.48624
2017,Indirect migration background,5th Quintile,Never,0.32749,72,195,0.26145,0.39353
2021,No migration background,1st Quintile,Very often,0.03396,60,1950,0.02592,0.04200
2021,No migration background,1st Quintile,Often,0.08114,170,1950,0.06902,0.09326
2021,No migration background,1st Quintile,Sometimes,0.21303,417,1950,0.19485,0.23121
2021,No migration background,1st Quintile,Seldom,0.41402,787,1950,0.39215,0.43588
2021,No migration background,1st Quintile,Never,0.25786,516,1950,0.23844,0.27728
2021,No migration background,2nd Quintile,Very often,0.01743,33,2384,0.01218,0.02269
2021,No migration background,2nd Quintile,Often,0.05802,145,2384,0.04863,0.06740
2021,No migration background,2nd Quintile,Sometimes,0.21760,509,2384,0.20103,0.23417
2021,No migration background,2nd Quintile,Seldom,0.45120,1055,2384,0.43122,0.47118
2021,No migration background,2nd Quintile,Never,0.25576,642,2384,0.23824,0.27327
2021,No migration background,3rd Quintile,Often,0.05501,147,2436,0.04595,0.06407
2021,No migration background,3rd Quintile,Sometimes,0.20049,494,2436,0.18459,0.21640
2021,No migration background,3rd Quintile,Seldom,0.46746,1110,2436,0.44765,0.48728
2021,No migration background,3rd Quintile,Never,0.26760,685,2436,0.25002,0.28519
2021,No migration background,4th Quintile,Often,0.04388,127,2625,0.03604,0.05172
2021,No migration background,4th Quintile,Sometimes,0.19970,510,2625,0.18440,0.21499
2021,No migration background,4th Quintile,Seldom,0.47102,1248,2625,0.45192,0.49012
2021,No migration background,4th Quintile,Never,0.27445,740,2625,0.25738,0.29152
2021,No migration background,5th Quintile,Often,0.03891,115,3625,0.03261,0.04521
2021,No migration background,5th Quintile,Sometimes,0.16751,579,3625,0.15536,0.17967
2021,No migration background,5th Quintile,Seldom,0.49484,1777,3625,0.47856,0.51112
2021,No migration background,5th Quintile,Never,0.29177,1154,3625,0.27697,0.30657
2021,Direct migration background,1st Quintile,Very often,0.04220,148,2552,0.03440,0.05000
2021,Direct migration background,1st Quintile,Often,0.11634,293,2552,0.10389,0.12878
2021,Direct migration background,1st Quintile,Sometimes,0.29539,716,2552,0.27769,0.31309
2021,Direct migration background,1st Quintile,Seldom,0.31974,523,2552,0.30164,0.33784
2021,Direct migration background,1st Quintile,Never,0.22634,872,2552,0.21010,0.24257
2021,Direct migration background,2nd Quintile,Very often,0.01166,33,923,0.00473,0.01859
2021,Direct migration background,2nd Quintile,Often,0.12197,100,923,0.10085,0.14309
2021,Direct migration background,2nd Quintile,Sometimes,0.21120,245,923,0.18485,0.23754
2021,Direct migration background,2nd Quintile,Seldom,0.44723,293,923,0.41513,0.47932
2021,Direct migration background,2nd Quintile,Never,0.20795,252,923,0.18175,0.23414
2021,Direct migration background,3rd Quintile,Often,0.06193,39,511,0.04101,0.08285
2021,Direct migration background,3rd Quintile,Sometimes,0.26472,150,511,0.22643,0.30301
2021,Direct migration background,3rd Quintile,Seldom,0.44778,200,511,0.40463,0.49094
2021,Direct migration background,3rd Quintile,Never,0.21906,122,511,0.18316,0.25495
2021,Direct migration background,4th Quintile,Sometimes,0.28089,98,368,0.23491,0.32688
2021,Direct migration background,4th Quintile,Seldom,0.41582,169,368,0.36540,0.46625
2021,Direct migration background,4th Quintile,Never,0.22361,101,368,0.18099,0.26624
2021,Direct migration background,5th Quintile,Sometimes,0.16068,82,404,0.12482,0.19653
2021,Direct migration background,5th Quintile,Seldom,0.52767,198,404,0.47892,0.57641
2021,Direct migration background,5th Quintile,Never,0.23646,124,404,0.19498,0.27795
2021,Indirect migration background,1st Quintile,Sometimes,0.20201,53,205,0.14691,0.25711
2021,Indirect migration background,1st Quintile,Seldom,0.39902,99,205,0.33182,0.46621
2021,Indirect migration background,1st Quintile,Never,0.25266,53,205,0.19303,0.31229
2021,Indirect migration background,2nd Quintile,Sometimes,0.27272,55,196,0.21021,0.33523
2021,Indirect migration background,2nd Quintile,Seldom,0.46234,87,196,0.39236,0.53232
2021,Indirect migration background,2nd Quintile,Never,0.23299,54,196,0.17366,0.29232
2021,Indirect migration background,3rd Quintile,Seldom,0.54826,69,109,0.45440,0.64213
2021,Indirect migration background,3rd Quintile,Never,0.29043,40,109,0.20481,0.37605
2021,Indirect migration background,4th Quintile,Seldom,0.57399,79,115,0.48321,0.66476
2021,Indirect migration background,4th Quintile,Never,0.19857,36,115,0.12534,0.27180
2021,Indirect migration background,5th Quintile,Seldom,0.47274,90,151,0.39285,0.55264
2021,Indirect migration background,5th Quintile,Never,0.32503,61,151,0.25008,0.39999
