year,migback,sampreg,plj0588,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2017,Direct migration background,West,Often,0.07982485685415965,45410,0.07733207288372593,0.08231764082459336
2017,Direct migration background,West,Very often,0.030986864264061973,45410,0.02939306373215729,0.032580664795966656
2017,Direct migration background,East,Seldom,0.3036649214659686,45410,0.29943544346458095,0.3078943994673562
2017,Direct migration background,East,Never,0.2949389179755672,45410,0.29074461563000414,0.29913322032113027
2017,Direct migration background,East,Sometimes,0.24607329842931938,45410,0.24211163908922978,0.250034957769409
2017,Direct migration background,East,Often,0.1099476439790576,45410,0.10707037103965228,0.11282491691846291
2017,Direct migration background,East,Very often,0.04537521815008726,45410,0.0434609356215838,0.04728950067859072
2017,Indirect migration background,West,Seldom,0.4,45410,0.3954940544305812,0.4045059455694188
2017,Indirect migration background,West,Never,0.3359477124183007,45410,0.331603437478026,0.34029198735857535
2017,Indirect migration background,West,Sometimes,0.19411764705882353,45410,0.19047976468554123,0.19775552943210584
2017,Indirect migration background,West,Often,0.052941176470588235,45410,0.050881658471726314,0.055000694469450155
2017,Indirect migration background,West,Very often,0.01699346405228758,45410,0.015804689549305775,0.018182238555269386
2017,Indirect migration background,East,Seldom,0.3939393939393939,45410,0.3894451871187025,0.3984336007600853
2017,Indirect migration background,East,Never,0.24242424242424243,45410,0.23848256229173068,0.24636592255675419
2017,Indirect migration background,East,Sometimes,0.24242424242424243,45410,0.23848256229173068,0.24636592255675419
2017,Indirect migration background,East,Often,0.10101010101010101,45410,0.0982384398938845,0.10378176212631751
2017,Indirect migration background,East,Very often,0.020202020202020204,45410,0.018907985297844435,0.021496055106195972
2018,Direct migration background,West,Never,0.3719512195121951,43121,0.36738926089602914,0.3765131781283611
2018,Direct migration background,West,Sometimes,0.2804878048780488,43121,0.2762475913147691,0.2847280184413285
2018,Direct migration background,West,Seldom,0.1676829268292683,43121,0.16415677925648955,0.17120907440204705
2018,Direct migration background,West,Often,0.0975609756097561,43121,0.09476032675493969,0.10036162446457252
2018,Direct migration background,West,Very often,0.08231707317073171,43121,0.07972287621349748,0.08491127012796594
2018,Direct migration background,East,Never,0.37777777777777777,43121,0.37320160280060183,0.3823539527549537
2018,Direct migration background,East,Sometimes,0.26666666666666666,43121,0.26249272150756503,0.2708406118257683
2018,Direct migration background,East,Seldom,0.15555555555555556,43121,0.15213465882493715,0.15897645228617396
2018,Direct migration background,East,Often,0.13333333333333333,43121,0.13012479616675127,0.1365418704999154
2018,Direct migration background,East,Very often,0.06666666666666667,43121,0.06431224406481599,0.06902108926851734
2019,Direct migration background,West,Never,0.48484848484848486,42417,0.48009232317527833,0.4896046465216914
2019,Direct migration background,West,Seldom,0.22510822510822512,42417,0.22113354387582454,0.2290829063406257
2019,Direct migration background,West,Sometimes,0.18181818181818182,42417,0.17814764432869407,0.18548871930766958
2019,Direct migration background,West,Often,0.08225108225108226,42417,0.07963640042760387,0.08486576407456065
2019,Direct migration background,West,Very often,0.025974025974025976,42417,0.024460321825721432,0.02748773012233052
2019,Direct migration background,East,Never,0.34782608695652173,42417,0.3432934714129688,0.35235870250007467
2019,Direct migration background,East,Sometimes,0.30434782608695654,42417,0.2999689034544726,0.3087267487194405
2019,Direct migration background,East,Seldom,0.21739130434782608,42417,0.21346594414152104,0.22131666455413113
2019,Direct migration background,East,Often,0.08695652173913043,42417,0.08427499022095278,0.08963805325730809
2019,Direct migration background,East,Very often,0.043478260869565216,42417,0.04153751084134488,0.04541901089778555
2021,No migration background,West,Seldom,0.4559951554299556,27598,0.4501189257260835,0.46187138513382775
2021,No migration background,West,Never,0.2834073475979007,27598,0.2780904414499654,0.288724253745836
2021,No migration background,West,Sometimes,0.19620508679854662,27598,0.1915197045882867,0.20089046900880653
2021,No migration background,West,Often,0.052684699232943076,27598,0.0500489335775876,0.05532046488829855
2021,No migration background,West,Very often,0.011707710940654016,27598,0.010438610586505498,0.012976811294802534
2021,No migration background,East,Seldom,0.45747620509671477,27598,0.45159845771640833,0.4633539524770212
2021,No migration background,East,Never,0.29137242861529017,27598,0.286011370487978,0.29673348674260236
2021,No migration background,East,Sometimes,0.1777709548664415,27598,0.17326025349477822,0.1822816562381048
2021,No migration background,East,Often,0.05710776788455634,27598,0.05437000464422911,0.059845531124883576
2021,No migration background,East,Very often,0.016272643536997238,27598,0.014779905167388432,0.017765381906606044
2021,Direct migration background,West,Never,0.3077942150585118,27598,0.30234837220626676,0.3132400579107568
2021,Direct migration background,West,Seldom,0.280856701258556,27598,0.27555436360194946,0.28615903891516253
2021,Direct migration background,West,Sometimes,0.2693751379995584,27598,0.26414102319192717,0.2746092528071897
2021,Direct migration background,West,Often,0.0973724884080371,27598,0.09387473101012526,0.10087024580594893
2021,Direct migration background,West,Very often,0.044601457275336716,27598,0.042165980021433735,0.047036934529239696
2021,Direct migration background,East,Never,0.3187022900763359,27598,0.3132046244402174,0.32419995571245436
2021,Direct migration background,East,Sometimes,0.2748091603053435,27598,0.2695422123910034,0.28007610821968365
2021,Direct migration background,East,Seldom,0.2385496183206107,27598,0.23352124592501625,0.24357799071620514
2021,Direct migration background,East,Often,0.1316793893129771,27598,0.1276899099495872,0.135668868676367
2021,Direct migration background,East,Very often,0.03625954198473282,27598,0.03405403484131448,0.038465049128151164
2021,Indirect migration background,West,Seldom,0.45647058823529413,27598,0.45059386563603865,0.4623473108345496
2021,Indirect migration background,West,Never,0.26941176470588235,27598,0.26417742527667437,0.27464610413509033
2021,Indirect migration background,West,Sometimes,0.20941176470588235,27598,0.2046111928114405,0.2142123366003242
2021,Indirect migration background,West,Often,0.04941176470588235,27598,0.04685477684603532,0.05196875256572938
2021,Indirect migration background,West,Very often,0.015294117647058824,27598,0.013846237058555196,0.016741998235562452
2021,Indirect migration background,East,Seldom,0.45,27598,0.44413044917140265,0.45586955082859737
2021,Indirect migration background,East,Never,0.2875,27598,0.2821601553180242,0.29283984468197577
2021,Indirect migration background,East,Sometimes,0.2,27598,0.1952807035669389,0.2047192964330611
2021,Indirect migration background,East,Often,0.0375,27598,0.03525852825271349,0.039741471747286504
2021,Indirect migration background,East,Very often,0.025,27598,0.023158000201355302,0.0268419997986447
