"plj0588","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Selten","2015","(noch) kein Abschluss","Westdeutschland","","","",""
"Selten","2015","(noch) kein Abschluss","Ostdeutschland","","","",""
"Selten","2015","Hauptschule","Westdeutschland","","","",""
"Selten","2015","Hauptschule","Ostdeutschland","","","",""
"Selten","2015","Realschule","Westdeutschland","","","",""
"Selten","2015","Realschule","Ostdeutschland","","","",""
"Selten","2015","(Fach-)Abitur","Westdeutschland","","","",""
"Selten","2015","(Fach-)Abitur","Ostdeutschland","","","",""
"Selten","2015","AkademikerIn","Westdeutschland","","","",""
"Selten","2015","AkademikerIn","Ostdeutschland","","","",""
"Nie","2015","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2015","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2015","Hauptschule","Westdeutschland","","","",""
"Nie","2015","Hauptschule","Ostdeutschland","","","",""
"Nie","2015","Realschule","Westdeutschland","","","",""
"Nie","2015","Realschule","Ostdeutschland","","","",""
"Nie","2015","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2015","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2015","AkademikerIn","Westdeutschland","","","",""
"Nie","2015","AkademikerIn","Ostdeutschland","","","",""
"Sehr oft","2016","(noch) kein Abschluss","Westdeutschland","56","0.0937779328943975","0.0736897120312072","0.113866153757588"
"Sehr oft","2016","(noch) kein Abschluss","Ostdeutschland","10","","",""
"Sehr oft","2016","Hauptschule","Westdeutschland","20","","",""
"Sehr oft","2016","Hauptschule","Ostdeutschland","5","0.0571487029453178","0.0107145780751384","0.103582827815497"
"Sehr oft","2016","Realschule","Westdeutschland","1","","",""
"Sehr oft","2016","Realschule","Ostdeutschland","","","",""
"Sehr oft","2016","(Fach-)Abitur","Westdeutschland","20","","",""
"Sehr oft","2016","(Fach-)Abitur","Ostdeutschland","2","","",""
"Sehr oft","2016","AkademikerIn","Westdeutschland","33","0.104467984925704","0.0770480569448119","0.131887912906596"
"Sehr oft","2016","AkademikerIn","Ostdeutschland","8","0.107910913684147","0.0448524457754139","0.17096938159288"
"Oft","2016","(noch) kein Abschluss","Westdeutschland","115","","",""
"Oft","2016","(noch) kein Abschluss","Ostdeutschland","31","0.194540541297378","0.136224456235978","0.252856626358777"
"Oft","2016","Hauptschule","Westdeutschland","50","0.0937303266385405","0.0683357123095503","0.119124940967531"
"Oft","2016","Hauptschule","Ostdeutschland","15","","",""
"Oft","2016","Realschule","Westdeutschland","1","","",""
"Oft","2016","Realschule","Ostdeutschland","","","",""
"Oft","2016","(Fach-)Abitur","Westdeutschland","48","0.101384383656808","0.0723443873955316","0.130424379918085"
"Oft","2016","(Fach-)Abitur","Ostdeutschland","7","0.0383265175772349","-0.00427884741438029","0.0809318825688501"
"Oft","2016","AkademikerIn","Westdeutschland","42","0.0978260816784956","0.0711939085228319","0.124458254834159"
"Oft","2016","AkademikerIn","Ostdeutschland","8","0.101563016116853","0.040170105704879","0.162955926528827"
"Manchmal","2016","(noch) kein Abschluss","Westdeutschland","183","","",""
"Manchmal","2016","(noch) kein Abschluss","Ostdeutschland","63","0.334465773371977","0.264959741309655","0.4039718054343"
"Manchmal","2016","Hauptschule","Westdeutschland","131","","",""
"Manchmal","2016","Hauptschule","Ostdeutschland","29","","",""
"Manchmal","2016","Realschule","Westdeutschland","1","","",""
"Manchmal","2016","Realschule","Ostdeutschland","","","",""
"Manchmal","2016","(Fach-)Abitur","Westdeutschland","98","0.201850405647307","0.16323318580361","0.240467625491004"
"Manchmal","2016","(Fach-)Abitur","Ostdeutschland","27","","",""
"Manchmal","2016","AkademikerIn","Westdeutschland","124","","",""
"Manchmal","2016","AkademikerIn","Ostdeutschland","27","","",""
"Selten","2016","(noch) kein Abschluss","Westdeutschland","170","","",""
"Selten","2016","(noch) kein Abschluss","Ostdeutschland","28","","",""
"Selten","2016","Hauptschule","Westdeutschland","101","","",""
"Selten","2016","Hauptschule","Ostdeutschland","14","","",""
"Selten","2016","Realschule","Westdeutschland","2","","",""
"Selten","2016","Realschule","Ostdeutschland","","","",""
"Selten","2016","(Fach-)Abitur","Westdeutschland","98","0.29465707571691","0.250795660849263","0.338518490584557"
"Selten","2016","(Fach-)Abitur","Ostdeutschland","17","","",""
"Selten","2016","AkademikerIn","Westdeutschland","133","","",""
"Selten","2016","AkademikerIn","Ostdeutschland","14","","",""
"Nie","2016","(noch) kein Abschluss","Westdeutschland","285","","",""
"Nie","2016","(noch) kein Abschluss","Ostdeutschland","45","0.23390263367917","0.171540495322944","0.296264772035396"
"Nie","2016","Hauptschule","Westdeutschland","204","","",""
"Nie","2016","Hauptschule","Ostdeutschland","33","0.332144916982701","0.23793049291314","0.426359341052261"
"Nie","2016","Realschule","Westdeutschland","4","0.242511221927889","-0.0375034952797099","0.522525939135488"
"Nie","2016","Realschule","Ostdeutschland","","","",""
"Nie","2016","(Fach-)Abitur","Westdeutschland","151","","",""
"Nie","2016","(Fach-)Abitur","Ostdeutschland","25","","",""
"Nie","2016","AkademikerIn","Westdeutschland","146","","",""
"Nie","2016","AkademikerIn","Ostdeutschland","36","0.390343435390846","0.291198009195809","0.489488861585883"
"Sehr oft","2017","(noch) kein Abschluss","Westdeutschland","65","0.0293604234640883","0.0206138403120226","0.0381070066161539"
"Sehr oft","2017","(noch) kein Abschluss","Ostdeutschland","10","","",""
"Sehr oft","2017","Hauptschule","Westdeutschland","115","","",""
"Sehr oft","2017","Hauptschule","Ostdeutschland","24","","",""
"Sehr oft","2017","Realschule","Westdeutschland","40","0.00818938554432164","0.00562345573953481","0.0107553153491085"
"Sehr oft","2017","Realschule","Ostdeutschland","27","","",""
"Sehr oft","2017","(Fach-)Abitur","Westdeutschland","51","0.0122805093070554","0.00878384759720395","0.0157771710169068"
"Sehr oft","2017","(Fach-)Abitur","Ostdeutschland","5","0.00473847757925107","-0.000632536505929317","0.0101094916644315"
"Sehr oft","2017","AkademikerIn","Westdeutschland","59","0.0070721626215363","0.00482543808197858","0.00931888716109401"
"Sehr oft","2017","AkademikerIn","Ostdeutschland","8","0.00694683531074852","0.00269370166096731","0.0111999689605297"
"Oft","2017","(noch) kein Abschluss","Westdeutschland","152","","",""
"Oft","2017","(noch) kein Abschluss","Ostdeutschland","23","","",""
"Oft","2017","Hauptschule","Westdeutschland","360","0.0569537486450757","0.0512696541717488","0.0626378431184027"
"Oft","2017","Hauptschule","Ostdeutschland","84","0.06277991369018","0.048711465676946","0.0768483617034141"
"Oft","2017","Realschule","Westdeutschland","232","","",""
"Oft","2017","Realschule","Ostdeutschland","128","","",""
"Oft","2017","(Fach-)Abitur","Westdeutschland","212","","",""
"Oft","2017","(Fach-)Abitur","Ostdeutschland","34","0.0435978992819141","0.0276272963678264","0.0595685021960017"
"Oft","2017","AkademikerIn","Westdeutschland","243","","",""
"Oft","2017","AkademikerIn","Ostdeutschland","76","0.0519328496787942","0.0405704540975606","0.0632952452600278"
"Manchmal","2017","(noch) kein Abschluss","Westdeutschland","337","0.255103579569747","0.232517830743558","0.277689328395936"
"Manchmal","2017","(noch) kein Abschluss","Ostdeutschland","48","0.322751701187256","0.258437289176143","0.387066113198369"
"Manchmal","2017","Hauptschule","Westdeutschland","1389","","",""
"Manchmal","2017","Hauptschule","Ostdeutschland","221","","",""
"Manchmal","2017","Realschule","Westdeutschland","889","0.194310654369973","0.18304550760628","0.205575801133666"
"Manchmal","2017","Realschule","Ostdeutschland","418","0.198181256294387","0.181489720698079","0.214872791890695"
"Manchmal","2017","(Fach-)Abitur","Westdeutschland","828","0.212227671395352","0.199246018823365","0.225209323967339"
"Manchmal","2017","(Fach-)Abitur","Ostdeutschland","129","","",""
"Manchmal","2017","AkademikerIn","Westdeutschland","1009","","",""
"Manchmal","2017","AkademikerIn","Ostdeutschland","254","","",""
"Selten","2017","(noch) kein Abschluss","Westdeutschland","424","0.336901898818457","0.312413020366674","0.36139077727024"
"Selten","2017","(noch) kein Abschluss","Ostdeutschland","63","0.300049579922597","0.237007545052461","0.363091614792734"
"Selten","2017","Hauptschule","Westdeutschland","2467","","",""
"Selten","2017","Hauptschule","Ostdeutschland","444","0.40494997264801","0.37647964496173","0.433420300334289"
"Selten","2017","Realschule","Westdeutschland","2135","","",""
"Selten","2017","Realschule","Ostdeutschland","962","0.453468186849592","0.432622892217065","0.474313481482119"
"Selten","2017","(Fach-)Abitur","Westdeutschland","1594","","",""
"Selten","2017","(Fach-)Abitur","Ostdeutschland","287","","",""
"Selten","2017","AkademikerIn","Westdeutschland","2373","","",""
"Selten","2017","AkademikerIn","Ostdeutschland","667","0.481135472795173","0.455550205546965","0.506720740043381"
"Nie","2017","(noch) kein Abschluss","Westdeutschland","453","0.277456201729964","0.254257825829771","0.300654577630157"
"Nie","2017","(noch) kein Abschluss","Ostdeutschland","59","0.313093264898514","0.249298385304884","0.376888144492143"
"Nie","2017","Hauptschule","Westdeutschland","2055","","",""
"Nie","2017","Hauptschule","Ostdeutschland","369","0.317278415411655","0.290285044658935","0.344271786164375"
"Nie","2017","Realschule","Westdeutschland","1443","","",""
"Nie","2017","Realschule","Ostdeutschland","656","0.268412775071752","0.249857749811902","0.286967800331602"
"Nie","2017","(Fach-)Abitur","Westdeutschland","1126","","",""
"Nie","2017","(Fach-)Abitur","Ostdeutschland","173","","",""
"Nie","2017","AkademikerIn","Westdeutschland","1660","","",""
"Nie","2017","AkademikerIn","Ostdeutschland","460","0.287090466486117","0.263924209198103","0.310256723774131"
"Sehr oft","2018","(noch) kein Abschluss","Westdeutschland","11","","",""
"Sehr oft","2018","(noch) kein Abschluss","Ostdeutschland","","","",""
"Sehr oft","2018","Hauptschule","Westdeutschland","11","","",""
"Sehr oft","2018","Hauptschule","Ostdeutschland","1","","",""
"Sehr oft","2018","Realschule","Westdeutschland","","","",""
"Sehr oft","2018","Realschule","Ostdeutschland","","","",""
"Sehr oft","2018","(Fach-)Abitur","Westdeutschland","","","",""
"Sehr oft","2018","(Fach-)Abitur","Ostdeutschland","","","",""
"Sehr oft","2018","AkademikerIn","Westdeutschland","3","","",""
"Sehr oft","2018","AkademikerIn","Ostdeutschland","1","","",""
"Oft","2018","(noch) kein Abschluss","Westdeutschland","11","","",""
"Oft","2018","(noch) kein Abschluss","Ostdeutschland","","","",""
"Oft","2018","Hauptschule","Westdeutschland","7","0.12864772761068","0.0513120693359651","0.205983385885396"
"Oft","2018","Hauptschule","Ostdeutschland","2","","",""
"Oft","2018","Realschule","Westdeutschland","","","",""
"Oft","2018","Realschule","Ostdeutschland","","","",""
"Oft","2018","(Fach-)Abitur","Westdeutschland","7","0.0464502724099148","-0.0096825677670408","0.102583112586871"
"Oft","2018","(Fach-)Abitur","Ostdeutschland","2","","",""
"Oft","2018","AkademikerIn","Westdeutschland","5","0.139728775792766","0.0231903204058098","0.256267231179722"
"Oft","2018","AkademikerIn","Ostdeutschland","1","","",""
"Manchmal","2018","(noch) kein Abschluss","Westdeutschland","43","0.398084222199543","0.316116445830255","0.480051998568832"
"Manchmal","2018","(noch) kein Abschluss","Ostdeutschland","7","0.648791014596184","0.36670148220214","0.930880546990228"
"Manchmal","2018","Hauptschule","Westdeutschland","17","","",""
"Manchmal","2018","Hauptschule","Ostdeutschland","2","","",""
"Manchmal","2018","Realschule","Westdeutschland","","","",""
"Manchmal","2018","Realschule","Ostdeutschland","","","",""
"Manchmal","2018","(Fach-)Abitur","Westdeutschland","19","","",""
"Manchmal","2018","(Fach-)Abitur","Ostdeutschland","1","","",""
"Manchmal","2018","AkademikerIn","Westdeutschland","6","0.185804993169699","0.0550670825058083","0.316542903833589"
"Manchmal","2018","AkademikerIn","Ostdeutschland","2","","",""
"Selten","2018","(noch) kein Abschluss","Westdeutschland","22","","",""
"Selten","2018","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Selten","2018","Hauptschule","Westdeutschland","11","","",""
"Selten","2018","Hauptschule","Ostdeutschland","4","0.0796051081583685","-0.0530260823519922","0.212236298668729"
"Selten","2018","Realschule","Westdeutschland","1","","",""
"Selten","2018","Realschule","Ostdeutschland","","","",""
"Selten","2018","(Fach-)Abitur","Westdeutschland","10","","",""
"Selten","2018","(Fach-)Abitur","Ostdeutschland","1","","",""
"Selten","2018","AkademikerIn","Westdeutschland","7","0.13158557754761","0.0179599508023178","0.245211204292902"
"Selten","2018","AkademikerIn","Ostdeutschland","1","","",""
"Nie","2018","(noch) kein Abschluss","Westdeutschland","50","0.347369933235092","0.26764072358341","0.427099142886773"
"Nie","2018","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Nie","2018","Hauptschule","Westdeutschland","26","","",""
"Nie","2018","Hauptschule","Ostdeutschland","7","0.366128143134568","0.130077389551806","0.602178896717331"
"Nie","2018","Realschule","Westdeutschland","3","","",""
"Nie","2018","Realschule","Ostdeutschland","","","",""
"Nie","2018","(Fach-)Abitur","Westdeutschland","18","","",""
"Nie","2018","(Fach-)Abitur","Ostdeutschland","1","","",""
"Nie","2018","AkademikerIn","Westdeutschland","13","","",""
"Nie","2018","AkademikerIn","Ostdeutschland","5","0.403470262360197","0.0994028308024744","0.707537693917919"
"Sehr oft","2019","(noch) kein Abschluss","Westdeutschland","5","0.0547377264413414","0.0133436081555351","0.0961318447271477"
"Sehr oft","2019","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Sehr oft","2019","Hauptschule","Westdeutschland","","","",""
"Sehr oft","2019","Hauptschule","Ostdeutschland","","","",""
"Sehr oft","2019","Realschule","Westdeutschland","","","",""
"Sehr oft","2019","Realschule","Ostdeutschland","","","",""
"Sehr oft","2019","(Fach-)Abitur","Westdeutschland","","","",""
"Sehr oft","2019","(Fach-)Abitur","Ostdeutschland","","","",""
"Sehr oft","2019","AkademikerIn","Westdeutschland","","","",""
"Sehr oft","2019","AkademikerIn","Ostdeutschland","","","",""
"Oft","2019","(noch) kein Abschluss","Westdeutschland","8","0.0290751592804611","-0.00150029750390628","0.0596506160648284"
"Oft","2019","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Oft","2019","Hauptschule","Westdeutschland","3","","",""
"Oft","2019","Hauptschule","Ostdeutschland","","","",""
"Oft","2019","Realschule","Westdeutschland","","","",""
"Oft","2019","Realschule","Ostdeutschland","","","",""
"Oft","2019","(Fach-)Abitur","Westdeutschland","4","0.104143014894094","-0.0180585831846068","0.226344612972795"
"Oft","2019","(Fach-)Abitur","Ostdeutschland","","","",""
"Oft","2019","AkademikerIn","Westdeutschland","2","","",""
"Oft","2019","AkademikerIn","Ostdeutschland","","","",""
"Manchmal","2019","(noch) kein Abschluss","Westdeutschland","24","","",""
"Manchmal","2019","(noch) kein Abschluss","Ostdeutschland","4","0.449406694610071","0.167962237380558","0.730851151839585"
"Manchmal","2019","Hauptschule","Westdeutschland","6","0.346754741492283","0.19926309202278","0.494246390961787"
"Manchmal","2019","Hauptschule","Ostdeutschland","1","","",""
"Manchmal","2019","Realschule","Westdeutschland","","","",""
"Manchmal","2019","Realschule","Ostdeutschland","","","",""
"Manchmal","2019","(Fach-)Abitur","Westdeutschland","3","","",""
"Manchmal","2019","(Fach-)Abitur","Ostdeutschland","1","","",""
"Manchmal","2019","AkademikerIn","Westdeutschland","4","0.0362842206630898","-0.0456690853672893","0.118237526693469"
"Manchmal","2019","AkademikerIn","Ostdeutschland","1","","",""
"Selten","2019","(noch) kein Abschluss","Westdeutschland","28","","",""
"Selten","2019","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Selten","2019","Hauptschule","Westdeutschland","7","0.283640569624821","0.143949783620623","0.423331355629019"
"Selten","2019","Hauptschule","Ostdeutschland","1","","",""
"Selten","2019","Realschule","Westdeutschland","2","","",""
"Selten","2019","Realschule","Ostdeutschland","","","",""
"Selten","2019","(Fach-)Abitur","Westdeutschland","5","0.054110084575213","-0.0364010219224867","0.144621191072913"
"Selten","2019","(Fach-)Abitur","Ostdeutschland","","","",""
"Selten","2019","AkademikerIn","Westdeutschland","8","0.345239630623194","0.136869911004201","0.553609350242188"
"Selten","2019","AkademikerIn","Ostdeutschland","","","",""
"Nie","2019","(noch) kein Abschluss","Westdeutschland","51","0.51965332836043","0.428734601439685","0.610572055281175"
"Nie","2019","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Nie","2019","Hauptschule","Westdeutschland","24","","",""
"Nie","2019","Hauptschule","Ostdeutschland","1","","",""
"Nie","2019","Realschule","Westdeutschland","3","","",""
"Nie","2019","Realschule","Ostdeutschland","","","",""
"Nie","2019","(Fach-)Abitur","Westdeutschland","12","","",""
"Nie","2019","(Fach-)Abitur","Ostdeutschland","1","","",""
"Nie","2019","AkademikerIn","Westdeutschland","6","0.587600168523869","0.37185886989134","0.803341467156397"
"Nie","2019","AkademikerIn","Ostdeutschland","1","","",""
