year,age_gr,regtyp,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,30-45 y.,Urban regions,Yes,0.04671,134,2860,0.03897,0.05444
1995,30-45 y.,Urban regions,No,0.94240,2726,2860,0.93385,0.95094
1995,30-45 y.,Rural regions,Yes,0.05366,69,1545,0.04242,0.06490
1995,30-45 y.,Rural regions,No,0.93744,1476,1545,0.92536,0.94952
1995,46-65 y.,Urban regions,Yes,0.18812,456,2555,0.17296,0.20328
1995,46-65 y.,Urban regions,No,0.78960,2099,2555,0.77379,0.80540
1995,46-65 y.,Rural regions,Yes,0.17518,194,1352,0.15491,0.19545
1995,46-65 y.,Rural regions,No,0.80935,1158,1352,0.78840,0.83030
1995,66 and older,Urban regions,Yes,0.34842,323,985,0.31865,0.37819
1995,66 and older,Urban regions,No,0.62695,662,985,0.59673,0.65716
1995,66 and older,Rural regions,Yes,0.22943,119,502,0.19261,0.26625
1995,66 and older,Rural regions,No,0.73845,383,502,0.69997,0.77693
1996,17-29 y.,Urban regions,Yes,0.01835,39,2069,0.01257,0.02414
1996,17-29 y.,Urban regions,No,0.97893,2030,2069,0.97275,0.98512
1996,17-29 y.,Rural regions,No,0.98550,1072,1072,0.97834,0.99266
1996,30-45 y.,Urban regions,Yes,0.04762,131,2902,0.03987,0.05537
1996,30-45 y.,Urban regions,No,0.95203,2771,2902,0.94425,0.95981
1996,30-45 y.,Rural regions,Yes,0.05691,74,1529,0.04529,0.06853
1996,30-45 y.,Rural regions,No,0.94114,1455,1529,0.92934,0.95294
1996,46-65 y.,Urban regions,Yes,0.19778,453,2509,0.18219,0.21337
1996,46-65 y.,Urban regions,No,0.79936,2056,2509,0.78369,0.81504
1996,46-65 y.,Rural regions,Yes,0.17198,204,1371,0.15200,0.19197
1996,46-65 y.,Rural regions,No,0.82240,1167,1371,0.80216,0.84264
1996,66 and older,Urban regions,Yes,0.31785,309,1024,0.28932,0.34639
1996,66 and older,Urban regions,No,0.67790,715,1024,0.64927,0.70654
1996,66 and older,Rural regions,Yes,0.28622,138,514,0.24710,0.32533
1996,66 and older,Rural regions,No,0.70659,376,514,0.66718,0.74599
1997,17-29 y.,Urban regions,Yes,0.01910,36,1966,0.01305,0.02515
1997,17-29 y.,Urban regions,No,0.97518,1930,1966,0.96830,0.98206
1997,17-29 y.,Rural regions,No,0.97701,1030,1030,0.96785,0.98616
1997,30-45 y.,Urban regions,Yes,0.04647,129,2862,0.03876,0.05419
1997,30-45 y.,Urban regions,No,0.95003,2733,2862,0.94205,0.95802
1997,30-45 y.,Rural regions,Yes,0.06092,75,1487,0.04876,0.07308
1997,30-45 y.,Rural regions,No,0.93667,1412,1487,0.92429,0.94905
1997,46-65 y.,Urban regions,Yes,0.20013,452,2461,0.18432,0.21594
1997,46-65 y.,Urban regions,No,0.79438,2009,2461,0.77841,0.81035
1997,46-65 y.,Rural regions,Yes,0.17507,209,1371,0.15494,0.19519
1997,46-65 y.,Rural regions,No,0.81504,1162,1371,0.79448,0.83560
1997,66 and older,Urban regions,Yes,0.30100,294,1033,0.27301,0.32898
1997,66 and older,Urban regions,No,0.67530,739,1033,0.64673,0.70387
1997,66 and older,Rural regions,Yes,0.26329,131,517,0.22529,0.30129
1997,66 and older,Rural regions,No,0.70281,386,517,0.66338,0.74224
1998,17-29 y.,Urban regions,Yes,0.01898,33,2048,0.01306,0.02489
1998,17-29 y.,Urban regions,No,0.97602,2015,2048,0.96940,0.98265
1998,17-29 y.,Rural regions,No,0.97861,1082,1082,0.96998,0.98723
1998,30-45 y.,Urban regions,Yes,0.03914,126,3159,0.03237,0.04590
1998,30-45 y.,Urban regions,No,0.95611,3033,3159,0.94897,0.96326
1998,30-45 y.,Rural regions,Yes,0.04968,77,1646,0.03918,0.06018
1998,30-45 y.,Rural regions,No,0.94369,1569,1646,0.93255,0.95483
1998,46-65 y.,Urban regions,Yes,0.19589,528,2772,0.18111,0.21067
1998,46-65 y.,Urban regions,No,0.78523,2244,2772,0.76994,0.80052
1998,46-65 y.,Rural regions,Yes,0.16718,244,1566,0.14869,0.18566
1998,46-65 y.,Rural regions,No,0.81712,1322,1566,0.79796,0.83627
1998,66 and older,Urban regions,Yes,0.31194,361,1212,0.28584,0.33803
1998,66 and older,Urban regions,No,0.66662,851,1212,0.64007,0.69318
1998,66 and older,Rural regions,Yes,0.26965,151,607,0.23431,0.30498
1998,66 and older,Rural regions,No,0.70431,456,607,0.66798,0.74065
1999,17-29 y.,Urban regions,Yes,0.02180,39,1922,0.01527,0.02833
1999,17-29 y.,Urban regions,No,0.97578,1883,1922,0.96890,0.98265
1999,17-29 y.,Rural regions,No,0.98252,1026,1026,0.97449,0.99054
1999,30-45 y.,Urban regions,Yes,0.03721,117,3087,0.03053,0.04389
1999,30-45 y.,Urban regions,No,0.96117,2970,3087,0.95436,0.96799
1999,30-45 y.,Rural regions,Yes,0.04565,73,1620,0.03548,0.05581
1999,30-45 y.,Rural regions,No,0.95335,1547,1620,0.94308,0.96362
1999,46-65 y.,Urban regions,Yes,0.19615,509,2665,0.18107,0.21123
1999,46-65 y.,Urban regions,No,0.79648,2156,2665,0.78119,0.81177
1999,46-65 y.,Rural regions,Yes,0.16406,235,1506,0.14535,0.18277
1999,46-65 y.,Rural regions,No,0.83185,1271,1506,0.81295,0.85075
1999,66 and older,Urban regions,Yes,0.32564,351,1174,0.29882,0.35246
1999,66 and older,Urban regions,No,0.66366,823,1174,0.63662,0.69069
1999,66 and older,Rural regions,Yes,0.27976,152,616,0.24429,0.31524
1999,66 and older,Rural regions,No,0.71818,464,616,0.68262,0.75374
2000,17-29 y.,Urban regions,Yes,0.02425,60,2895,0.01864,0.02985
2000,17-29 y.,Urban regions,No,0.97050,2835,2895,0.96434,0.97667
2000,17-29 y.,Rural regions,No,0.98071,1639,1639,0.97405,0.98737
2000,30-45 y.,Urban regions,Yes,0.03776,201,5364,0.03266,0.04286
2000,30-45 y.,Urban regions,No,0.95875,5163,5364,0.95343,0.96408
2000,30-45 y.,Rural regions,Yes,0.04726,125,2780,0.03937,0.05515
2000,30-45 y.,Rural regions,No,0.94986,2655,2780,0.94174,0.95797
2000,46-65 y.,Urban regions,Yes,0.18179,914,5070,0.17117,0.19241
2000,46-65 y.,Urban regions,No,0.81534,4156,5070,0.80466,0.82602
2000,46-65 y.,Rural regions,Yes,0.15649,423,2677,0.14273,0.17026
2000,46-65 y.,Rural regions,No,0.84207,2254,2677,0.82825,0.85589
2000,66 and older,Urban regions,Yes,0.26514,600,2316,0.24716,0.28312
2000,66 and older,Urban regions,No,0.72187,1716,2316,0.70362,0.74012
2000,66 and older,Rural regions,Yes,0.23485,266,1250,0.21134,0.25836
2000,66 and older,Rural regions,No,0.75764,984,1250,0.73388,0.78141
2001,17-29 y.,Urban regions,Yes,0.01607,44,2611,0.01125,0.02090
2001,17-29 y.,Urban regions,No,0.98143,2567,2611,0.97626,0.98661
2001,17-29 y.,Rural regions,No,0.98417,1455,1455,0.97775,0.99059
2001,30-45 y.,Urban regions,Yes,0.04004,185,4834,0.03451,0.04556
2001,30-45 y.,Urban regions,No,0.95605,4649,4834,0.95027,0.96183
2001,30-45 y.,Rural regions,Yes,0.05461,118,2476,0.04566,0.06356
2001,30-45 y.,Rural regions,No,0.94351,2358,2476,0.93442,0.95261
2001,46-65 y.,Urban regions,Yes,0.18592,830,4608,0.17469,0.19716
2001,46-65 y.,Urban regions,No,0.80775,3778,4608,0.79637,0.81913
2001,46-65 y.,Rural regions,Yes,0.16154,383,2451,0.14697,0.17612
2001,46-65 y.,Rural regions,No,0.83138,2068,2451,0.81655,0.84620
2001,66 and older,Urban regions,Yes,0.26643,575,2190,0.24791,0.28495
2001,66 and older,Urban regions,No,0.72411,1615,2190,0.70539,0.74284
2001,66 and older,Rural regions,Yes,0.20336,222,1180,0.18038,0.22633
2001,66 and older,Rural regions,No,0.78539,958,1180,0.76196,0.80883
2002,17-29 y.,Urban regions,Yes,0.02190,50,2649,0.01633,0.02748
2002,17-29 y.,Urban regions,No,0.97397,2599,2649,0.96790,0.98003
2002,17-29 y.,Rural regions,No,0.97148,1445,1445,0.96290,0.98007
2002,30-45 y.,Urban regions,Yes,0.03771,173,4986,0.03242,0.04300
2002,30-45 y.,Urban regions,No,0.95769,4813,4986,0.95210,0.96327
2002,30-45 y.,Rural regions,Yes,0.05813,119,2424,0.04881,0.06745
2002,30-45 y.,Rural regions,No,0.93725,2305,2424,0.92760,0.94691
2002,46-65 y.,Urban regions,Yes,0.19382,883,5214,0.18309,0.20455
2002,46-65 y.,Urban regions,No,0.79719,4331,5214,0.78628,0.80811
2002,46-65 y.,Rural regions,Yes,0.18025,416,2592,0.16545,0.19505
2002,46-65 y.,Rural regions,No,0.81309,2176,2592,0.79808,0.82810
2002,66 and older,Urban regions,Yes,0.28005,633,2339,0.26185,0.29825
2002,66 and older,Urban regions,No,0.71048,1706,2339,0.69209,0.72886
2002,66 and older,Rural regions,Yes,0.21408,245,1219,0.19104,0.23712
2002,66 and older,Rural regions,No,0.76785,974,1219,0.74413,0.79156
2003,17-29 y.,Urban regions,Yes,0.02288,52,2605,0.01714,0.02862
2003,17-29 y.,Urban regions,No,0.97017,2553,2605,0.96363,0.97670
2003,17-29 y.,Rural regions,No,0.98316,1368,1368,0.97633,0.98998
2003,30-45 y.,Urban regions,Yes,0.04105,171,4658,0.03535,0.04675
2003,30-45 y.,Urban regions,No,0.95387,4487,4658,0.94785,0.95990
2003,30-45 y.,Rural regions,Yes,0.05265,108,2260,0.04344,0.06185
2003,30-45 y.,Rural regions,No,0.94304,2152,2260,0.93348,0.95260
2003,46-65 y.,Urban regions,Yes,0.18334,830,5017,0.17263,0.19405
2003,46-65 y.,Urban regions,No,0.80819,4187,5017,0.79729,0.81908
2003,46-65 y.,Rural regions,Yes,0.17448,403,2513,0.15964,0.18932
2003,46-65 y.,Rural regions,No,0.81964,2110,2513,0.80461,0.83468
2003,66 and older,Urban regions,Yes,0.27865,639,2373,0.26061,0.29669
2003,66 and older,Urban regions,No,0.70749,1734,2373,0.68918,0.72580
2003,66 and older,Rural regions,Yes,0.22040,257,1237,0.19729,0.24351
2003,66 and older,Rural regions,No,0.76604,980,1237,0.74244,0.78964
2004,17-29 y.,Urban regions,Yes,0.02070,54,2579,0.01521,0.02620
2004,17-29 y.,Urban regions,No,0.97662,2525,2579,0.97079,0.98246
2004,17-29 y.,Rural regions,No,0.97320,1350,1350,0.96458,0.98182
2004,30-45 y.,Urban regions,Yes,0.04683,185,4422,0.04060,0.05306
2004,30-45 y.,Urban regions,No,0.94849,4237,4422,0.94197,0.95500
2004,30-45 y.,Rural regions,Yes,0.05792,108,2091,0.04791,0.06794
2004,30-45 y.,Rural regions,No,0.93721,1983,2091,0.92681,0.94761
2004,46-65 y.,Urban regions,Yes,0.18947,811,4848,0.17844,0.20051
2004,46-65 y.,Urban regions,No,0.80233,4037,4848,0.79112,0.81354
2004,46-65 y.,Rural regions,Yes,0.17292,387,2481,0.15804,0.18781
2004,46-65 y.,Rural regions,No,0.81801,2094,2481,0.80282,0.83319
2004,66 and older,Urban regions,Yes,0.27618,653,2440,0.25844,0.29393
2004,66 and older,Urban regions,No,0.70888,1787,2440,0.69085,0.72691
2004,66 and older,Rural regions,Yes,0.23148,278,1287,0.20843,0.25454
2004,66 and older,Rural regions,No,0.76160,1009,1287,0.73831,0.78489
2005,17-29 y.,Urban regions,Yes,0.01944,39,2510,0.01403,0.02484
2005,17-29 y.,Urban regions,No,0.97450,2471,2510,0.96833,0.98067
2005,17-29 y.,Rural regions,No,0.96957,1274,1274,0.96013,0.97900
2005,30-45 y.,Urban regions,Yes,0.05023,185,4118,0.04356,0.05691
2005,30-45 y.,Urban regions,No,0.94202,3933,4118,0.93488,0.94916
2005,30-45 y.,Rural regions,Yes,0.05790,99,1941,0.04751,0.06829
2005,30-45 y.,Rural regions,No,0.93288,1842,1941,0.92175,0.94402
2005,46-65 y.,Urban regions,Yes,0.18516,776,4593,0.17393,0.19640
2005,46-65 y.,Urban regions,No,0.80692,3817,4593,0.79551,0.81834
2005,46-65 y.,Rural regions,Yes,0.17428,386,2386,0.15905,0.18950
2005,46-65 y.,Rural regions,No,0.81356,2000,2386,0.79793,0.82919
2005,66 and older,Urban regions,Yes,0.27384,658,2453,0.25619,0.29149
2005,66 and older,Urban regions,No,0.70877,1795,2453,0.69078,0.72675
2005,66 and older,Rural regions,Yes,0.24391,285,1273,0.22031,0.26751
2005,66 and older,Rural regions,No,0.74869,988,1273,0.72485,0.77253
2006,17-29 y.,Urban regions,Yes,0.02210,38,2395,0.01621,0.02799
2006,17-29 y.,Urban regions,No,0.92148,2357,2395,0.91070,0.93225
2006,17-29 y.,Rural regions,No,0.90454,1250,1250,0.88825,0.92084
2006,30-45 y.,Urban regions,Yes,0.05282,188,4215,0.04606,0.05957
2006,30-45 y.,Urban regions,No,0.94310,4027,4215,0.93611,0.95010
2006,30-45 y.,Rural regions,Yes,0.05318,93,2054,0.04347,0.06288
2006,30-45 y.,Rural regions,No,0.94574,1961,2054,0.93595,0.95554
2006,46-65 y.,Urban regions,Yes,0.18181,808,4927,0.17103,0.19258
2006,46-65 y.,Urban regions,No,0.81372,4119,4927,0.80285,0.82460
2006,46-65 y.,Rural regions,Yes,0.17600,428,2632,0.16145,0.19055
2006,46-65 y.,Rural regions,No,0.81874,2204,2632,0.80402,0.83346
2006,66 and older,Urban regions,Yes,0.29091,788,2858,0.27426,0.30757
2006,66 and older,Urban regions,No,0.70052,2070,2858,0.68372,0.71731
2006,66 and older,Rural regions,Yes,0.23632,340,1543,0.21511,0.25752
2006,66 and older,Rural regions,No,0.75525,1203,1543,0.73379,0.77671
2007,17-29 y.,Urban regions,Yes,0.01518,32,2209,0.01008,0.02028
2007,17-29 y.,Urban regions,No,0.90189,2177,2209,0.88948,0.91430
2007,17-29 y.,Rural regions,No,0.89402,1154,1154,0.87626,0.91179
2007,30-45 y.,Urban regions,Yes,0.05388,174,3804,0.04671,0.06106
2007,30-45 y.,Urban regions,No,0.94066,3630,3804,0.93315,0.94817
2007,30-45 y.,Rural regions,Yes,0.05192,87,1882,0.04190,0.06195
2007,30-45 y.,Rural regions,No,0.94254,1795,1882,0.93202,0.95306
2007,46-65 y.,Urban regions,Yes,0.18328,745,4557,0.17205,0.19452
2007,46-65 y.,Urban regions,No,0.81173,3812,4557,0.80038,0.82308
2007,46-65 y.,Rural regions,Yes,0.17973,411,2480,0.16462,0.19484
2007,46-65 y.,Rural regions,No,0.81397,2069,2480,0.79865,0.82928
2007,66 and older,Urban regions,Yes,0.28204,752,2806,0.26539,0.29870
2007,66 and older,Urban regions,No,0.70653,2054,2806,0.68968,0.72338
2007,66 and older,Rural regions,Yes,0.22662,330,1500,0.20543,0.24782
2007,66 and older,Rural regions,No,0.75812,1170,1500,0.73645,0.77980
2008,17-29 y.,Urban regions,Yes,0.01613,34,2075,0.01071,0.02155
2008,17-29 y.,Urban regions,No,0.90633,2041,2075,0.89379,0.91887
2008,17-29 y.,Rural regions,No,0.89092,1043,1043,0.87199,0.90985
2008,30-45 y.,Urban regions,Yes,0.05141,141,3444,0.04404,0.05879
2008,30-45 y.,Urban regions,No,0.94684,3303,3444,0.93934,0.95433
2008,30-45 y.,Rural regions,Yes,0.06091,87,1719,0.04960,0.07222
2008,30-45 y.,Rural regions,No,0.93616,1632,1719,0.92460,0.94772
2008,46-65 y.,Urban regions,Yes,0.17529,698,4317,0.16394,0.18663
2008,46-65 y.,Urban regions,No,0.82093,3619,4317,0.80949,0.83237
2008,46-65 y.,Rural regions,Yes,0.17691,388,2359,0.16151,0.19232
2008,46-65 y.,Rural regions,No,0.81821,1971,2359,0.80265,0.83378
2008,66 and older,Urban regions,Yes,0.27281,717,2774,0.25623,0.28938
2008,66 and older,Urban regions,No,0.71201,2057,2774,0.69515,0.72886
2008,66 and older,Rural regions,Yes,0.22221,320,1475,0.20099,0.24343
2008,66 and older,Rural regions,No,0.75172,1155,1475,0.72967,0.77378
2009,17-29 y.,Urban regions,No,0.91048,1836,1836,0.89741,0.92354
2009,17-29 y.,Rural regions,No,0.92164,956,956,0.90460,0.93869
2009,30-45 y.,Urban regions,Yes,0.05585,131,3065,0.04772,0.06399
2009,30-45 y.,Urban regions,No,0.94032,2934,3065,0.93193,0.94871
2009,30-45 y.,Rural regions,Yes,0.06887,96,1597,0.05645,0.08130
2009,30-45 y.,Rural regions,No,0.92882,1501,1597,0.91621,0.94144
2009,46-65 y.,Urban regions,Yes,0.17743,656,4021,0.16562,0.18924
2009,46-65 y.,Urban regions,No,0.81778,3365,4021,0.80584,0.82971
2009,46-65 y.,Rural regions,Yes,0.17979,384,2283,0.16403,0.19554
2009,46-65 y.,Rural regions,No,0.81637,1899,2283,0.80048,0.83226
2009,66 and older,Urban regions,Yes,0.27730,697,2672,0.26033,0.29428
2009,66 and older,Urban regions,No,0.70956,1975,2672,0.69234,0.72677
2009,66 and older,Rural regions,Yes,0.19915,297,1452,0.17860,0.21970
2009,66 and older,Rural regions,No,0.78908,1155,1452,0.76808,0.81007
2010,17-29 y.,Urban regions,Yes,0.01840,48,2571,0.01320,0.02359
2010,17-29 y.,Urban regions,No,0.92110,2523,2571,0.91068,0.93152
2010,17-29 y.,Rural regions,No,0.89931,1316,1316,0.88305,0.91557
2010,30-45 y.,Urban regions,Yes,0.04852,211,5961,0.04307,0.05398
2010,30-45 y.,Urban regions,No,0.95061,5750,5961,0.94511,0.95611
2010,30-45 y.,Rural regions,Yes,0.05863,113,3101,0.05036,0.06690
2010,30-45 y.,Rural regions,No,0.93890,2988,3101,0.93046,0.94733
2010,46-65 y.,Urban regions,Yes,0.17688,686,4455,0.16567,0.18809
2010,46-65 y.,Urban regions,No,0.82220,3769,4455,0.81097,0.83343
2010,46-65 y.,Rural regions,Yes,0.18032,400,2480,0.16518,0.19545
2010,46-65 y.,Rural regions,No,0.81404,2080,2480,0.79872,0.82936
2010,66 and older,Urban regions,Yes,0.27254,661,2600,0.25543,0.28966
2010,66 and older,Urban regions,No,0.71797,1939,2600,0.70067,0.73527
2010,66 and older,Rural regions,Yes,0.20268,295,1390,0.18154,0.22382
2010,66 and older,Rural regions,No,0.77250,1095,1390,0.75046,0.79455
2011,17-29 y.,Urban regions,Yes,0.01759,47,2681,0.01261,0.02256
2011,17-29 y.,Urban regions,No,0.90357,2634,2681,0.89239,0.91474
2011,17-29 y.,Rural regions,No,0.89515,1452,1452,0.87938,0.91091
2011,30-45 y.,Urban regions,Yes,0.05001,250,6434,0.04468,0.05534
2011,30-45 y.,Urban regions,No,0.94554,6184,6434,0.93999,0.95108
2011,30-45 y.,Rural regions,Yes,0.06624,148,3477,0.05798,0.07451
2011,30-45 y.,Rural regions,No,0.93234,3329,3477,0.92399,0.94069
2011,46-65 y.,Urban regions,Yes,0.17855,882,5679,0.16859,0.18852
2011,46-65 y.,Urban regions,No,0.81251,4797,5679,0.80236,0.82266
2011,46-65 y.,Rural regions,Yes,0.16449,552,3409,0.15204,0.17694
2011,46-65 y.,Rural regions,No,0.83128,2857,3409,0.81870,0.84385
2011,66 and older,Urban regions,Yes,0.25512,791,3274,0.24018,0.27005
2011,66 and older,Urban regions,No,0.72442,2483,3274,0.70911,0.73973
2011,66 and older,Rural regions,Yes,0.21240,383,1800,0.19350,0.23130
2011,66 and older,Rural regions,No,0.76660,1417,1800,0.74705,0.78614
2012,17-29 y.,Urban regions,Yes,0.02067,53,2560,0.01516,0.02619
2012,17-29 y.,Urban regions,No,0.90562,2507,2560,0.89429,0.91694
2012,17-29 y.,Rural regions,No,0.89201,1378,1378,0.87562,0.90841
2012,30-45 y.,Urban regions,Yes,0.05513,240,5826,0.04927,0.06099
2012,30-45 y.,Urban regions,No,0.94017,5586,5826,0.93407,0.94626
