year,migback,quintil_oecd,plh0110,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,No migration background,3rd Quintile,Very important,0.42367,928,1944,0.40170,0.44564
1992,No migration background,3rd Quintile,Important,0.38146,685,1944,0.35986,0.40306
1992,No migration background,3rd Quintile,Less important,0.12440,227,1944,0.10972,0.13907
1992,No migration background,3rd Quintile,Unimportant,0.07047,104,1944,0.05909,0.08186
1992,No migration background,4th Quintile,Very important,0.41794,881,1942,0.39599,0.43988
1992,No migration background,4th Quintile,Important,0.36689,690,1942,0.34545,0.38833
1992,No migration background,4th Quintile,Less important,0.14742,260,1942,0.13165,0.16319
1992,No migration background,4th Quintile,Unimportant,0.06776,111,1942,0.05657,0.07894
1992,No migration background,5th Quintile,Very important,0.36576,791,2060,0.34496,0.38657
1992,No migration background,5th Quintile,Important,0.36544,742,2060,0.34464,0.38624
1992,No migration background,5th Quintile,Less important,0.18204,373,2060,0.16537,0.19871
1992,No migration background,5th Quintile,Unimportant,0.08676,154,2060,0.07460,0.09891
1992,Direct migration background,1st Quintile,Very important,0.46854,46,84,0.36119,0.57590
1992,Direct migration background,1st Quintile,Important,0.40489,38,84,0.29929,0.51050
1992,Direct migration background,2nd Quintile,Very important,0.55083,70,102,0.45382,0.64784
1992,Direct migration background,2nd Quintile,Important,0.28611,32,102,0.19797,0.37425
1992,Direct migration background,3rd Quintile,Very important,0.44751,55,107,0.35285,0.54217
1992,Direct migration background,3rd Quintile,Important,0.42167,52,107,0.32766,0.51568
1992,Direct migration background,4th Quintile,Very important,0.43170,55,91,0.32937,0.53403
1992,Direct migration background,4th Quintile,Important,0.30790,36,91,0.21253,0.40327
1992,Direct migration background,5th Quintile,Very important,0.46524,54,88,0.36042,0.57005
1992,Direct migration background,5th Quintile,Important,0.30109,34,88,0.20469,0.39748
1995,No migration background,1st Quintile,Very important,0.41466,706,1511,0.38981,0.43951
1995,No migration background,1st Quintile,Important,0.35534,502,1511,0.33120,0.37948
1995,No migration background,1st Quintile,Less important,0.12836,181,1511,0.11149,0.14523
1995,No migration background,1st Quintile,Unimportant,0.10163,122,1511,0.08639,0.11687
1995,No migration background,2nd Quintile,Very important,0.45935,999,1999,0.43750,0.48120
1995,No migration background,2nd Quintile,Important,0.37553,712,1999,0.35429,0.39676
1995,No migration background,2nd Quintile,Less important,0.09564,173,1999,0.08274,0.10853
1995,No migration background,2nd Quintile,Unimportant,0.06948,115,1999,0.05833,0.08063
1995,No migration background,3rd Quintile,Very important,0.45415,1033,2065,0.43267,0.47563
1995,No migration background,3rd Quintile,Important,0.36881,722,2065,0.34800,0.38963
1995,No migration background,3rd Quintile,Less important,0.12730,229,2065,0.11292,0.14168
1995,No migration background,3rd Quintile,Unimportant,0.04973,81,2065,0.04035,0.05911
1995,No migration background,4th Quintile,Very important,0.43723,994,2155,0.41628,0.45818
1995,No migration background,4th Quintile,Important,0.35592,746,2155,0.33570,0.37614
1995,No migration background,4th Quintile,Less important,0.13355,292,2155,0.11919,0.14792
1995,No migration background,4th Quintile,Unimportant,0.07330,123,2155,0.06229,0.08431
1995,No migration background,5th Quintile,Very important,0.38421,851,2087,0.36334,0.40508
1995,No migration background,5th Quintile,Important,0.34297,714,2087,0.32260,0.36334
1995,No migration background,5th Quintile,Less important,0.18727,374,2087,0.17053,0.20401
1995,No migration background,5th Quintile,Unimportant,0.08555,148,2087,0.07355,0.09755
1995,Direct migration background,1st Quintile,Very important,0.59109,193,294,0.53479,0.64738
1995,Direct migration background,1st Quintile,Important,0.28579,101,294,0.23406,0.33752
1995,Direct migration background,2nd Quintile,Very important,0.51900,142,229,0.45415,0.58386
1995,Direct migration background,2nd Quintile,Important,0.33995,87,229,0.27846,0.40143
1995,Direct migration background,3rd Quintile,Very important,0.51212,121,195,0.44178,0.58246
1995,Direct migration background,3rd Quintile,Important,0.32680,74,195,0.26080,0.39281
1995,Direct migration background,4th Quintile,Very important,0.51356,83,127,0.42629,0.60083
1995,Direct migration background,4th Quintile,Important,0.25554,44,127,0.17938,0.33170
1995,Direct migration background,5th Quintile,Very important,0.40810,67,118,0.31904,0.49715
1995,Direct migration background,5th Quintile,Important,0.35907,51,118,0.27214,0.44600
2004,No migration background,1st Quintile,Very important,0.37790,912,2258,0.35789,0.39790
2004,No migration background,1st Quintile,Important,0.37605,843,2258,0.35607,0.39603
2004,No migration background,1st Quintile,Less important,0.14628,318,2258,0.13170,0.16086
2004,No migration background,1st Quintile,Unimportant,0.09977,185,2258,0.08740,0.11213
2004,No migration background,2nd Quintile,Very important,0.41923,1295,2932,0.40137,0.43710
2004,No migration background,2nd Quintile,Important,0.40211,1141,2932,0.38436,0.41987
2004,No migration background,2nd Quintile,Less important,0.11306,335,2932,0.10160,0.12453
2004,No migration background,2nd Quintile,Unimportant,0.06559,161,2932,0.05663,0.07455
2004,No migration background,3rd Quintile,Very important,0.42215,1518,3308,0.40531,0.43898
2004,No migration background,3rd Quintile,Important,0.37640,1186,3308,0.35989,0.39291
2004,No migration background,3rd Quintile,Less important,0.12911,411,3308,0.11768,0.14054
2004,No migration background,3rd Quintile,Unimportant,0.07234,193,3308,0.06351,0.08117
2004,No migration background,4th Quintile,Very important,0.42928,1743,3787,0.41352,0.44505
2004,No migration background,4th Quintile,Important,0.35462,1331,3787,0.33938,0.36986
2004,No migration background,4th Quintile,Less important,0.15164,508,3787,0.14021,0.16306
2004,No migration background,4th Quintile,Unimportant,0.06446,205,3787,0.05664,0.07228
2004,No migration background,5th Quintile,Very important,0.37457,2436,5610,0.36190,0.38723
2004,No migration background,5th Quintile,Important,0.34938,1888,5610,0.33691,0.36186
2004,No migration background,5th Quintile,Less important,0.18232,889,5610,0.17221,0.19242
2004,No migration background,5th Quintile,Unimportant,0.09373,397,5610,0.08611,0.10136
2004,Direct migration background,1st Quintile,Very important,0.54316,426,718,0.50670,0.57963
2004,Direct migration background,1st Quintile,Important,0.33057,238,718,0.29614,0.36501
2004,Direct migration background,1st Quintile,Less important,0.07688,54,718,0.05738,0.09638
2004,Direct migration background,2nd Quintile,Very important,0.55083,367,592,0.51072,0.59093
2004,Direct migration background,2nd Quintile,Important,0.27563,167,592,0.23960,0.31165
2004,Direct migration background,2nd Quintile,Less important,0.12398,58,592,0.09741,0.15055
2004,Direct migration background,3rd Quintile,Very important,0.57036,253,409,0.52232,0.61839
2004,Direct migration background,3rd Quintile,Important,0.35616,156,409,0.30969,0.40262
2004,Direct migration background,4th Quintile,Very important,0.50826,188,343,0.45527,0.56124
2004,Direct migration background,4th Quintile,Important,0.35379,115,343,0.30311,0.40446
2004,Direct migration background,4th Quintile,Less important,0.11251,40,343,0.07902,0.14600
2004,Direct migration background,5th Quintile,Very important,0.44444,167,322,0.39008,0.49880
2004,Direct migration background,5th Quintile,Important,0.31987,116,322,0.26885,0.37090
2004,Direct migration background,5th Quintile,Less important,0.13724,39,322,0.09960,0.17488
2004,Indirect migration background,1st Quintile,Very important,0.38814,71,169,0.31445,0.46184
2004,Indirect migration background,1st Quintile,Important,0.38718,66,169,0.31352,0.46084
2004,Indirect migration background,1st Quintile,Less important,0.18457,32,169,0.12590,0.24323
2004,Indirect migration background,2nd Quintile,Very important,0.38125,68,121,0.29435,0.46815
2004,Indirect migration background,2nd Quintile,Important,0.40615,53,121,0.31827,0.49402
2004,Indirect migration background,3rd Quintile,Very important,0.30066,65,166,0.23070,0.37063
2004,Indirect migration background,3rd Quintile,Important,0.37325,58,166,0.29945,0.44705
2004,Indirect migration background,3rd Quintile,Less important,0.26224,43,166,0.19513,0.32936
2004,Indirect migration background,4th Quintile,Very important,0.41015,54,94,0.31018,0.51012
2004,Indirect migration background,4th Quintile,Important,0.33430,40,94,0.23842,0.43018
2004,Indirect migration background,5th Quintile,Very important,0.37481,47,102,0.28040,0.46921
2004,Indirect migration background,5th Quintile,Important,0.35869,55,102,0.26515,0.45223
2008,No migration background,1st Quintile,Very important,0.36456,864,2150,0.34421,0.38491
2008,No migration background,1st Quintile,Important,0.38970,850,2150,0.36909,0.41032
2008,No migration background,1st Quintile,Less important,0.15599,270,2150,0.14065,0.17133
2008,No migration background,1st Quintile,Unimportant,0.08974,166,2150,0.07766,0.10182
2008,No migration background,2nd Quintile,Very important,0.45133,1329,2766,0.43278,0.46988
2008,No migration background,2nd Quintile,Important,0.36553,1012,2766,0.34757,0.38348
2008,No migration background,2nd Quintile,Less important,0.10663,280,2766,0.09512,0.11813
2008,No migration background,2nd Quintile,Unimportant,0.07651,145,2766,0.06661,0.08642
2008,No migration background,3rd Quintile,Very important,0.44939,1566,3227,0.43222,0.46655
2008,No migration background,3rd Quintile,Important,0.35149,1134,3227,0.33502,0.36797
2008,No migration background,3rd Quintile,Less important,0.13449,361,3227,0.12272,0.14627
2008,No migration background,3rd Quintile,Unimportant,0.06463,166,3227,0.05614,0.07311
2008,No migration background,4th Quintile,Very important,0.42371,1611,3424,0.40716,0.44026
2008,No migration background,4th Quintile,Important,0.35462,1192,3424,0.33860,0.37065
2008,No migration background,4th Quintile,Less important,0.14732,423,3424,0.13544,0.15919
2008,No migration background,4th Quintile,Unimportant,0.07435,198,3424,0.06556,0.08314
2008,No migration background,5th Quintile,Very important,0.38930,2203,4828,0.37554,0.40305
2008,No migration background,5th Quintile,Important,0.34129,1625,4828,0.32792,0.35467
2008,No migration background,5th Quintile,Less important,0.17262,660,4828,0.16195,0.18328
2008,No migration background,5th Quintile,Unimportant,0.09679,340,4828,0.08845,0.10513
2008,Direct migration background,1st Quintile,Very important,0.61372,361,565,0.57353,0.65390
2008,Direct migration background,1st Quintile,Important,0.26783,164,565,0.23128,0.30438
2008,Direct migration background,1st Quintile,Less important,0.07625,40,565,0.05435,0.09815
2008,Direct migration background,2nd Quintile,Very important,0.54760,241,364,0.49639,0.59880
2008,Direct migration background,2nd Quintile,Important,0.33244,123,364,0.28397,0.38090
2008,Direct migration background,3rd Quintile,Very important,0.60513,236,333,0.55255,0.65771
2008,Direct migration background,3rd Quintile,Important,0.29362,97,333,0.24463,0.34261
2008,Direct migration background,4th Quintile,Very important,0.54088,153,254,0.47947,0.60228
2008,Direct migration background,4th Quintile,Important,0.29285,101,254,0.23677,0.34893
2008,Direct migration background,5th Quintile,Very important,0.44626,123,200,0.37719,0.51533
2008,Direct migration background,5th Quintile,Important,0.32146,77,200,0.25657,0.38635
2008,Indirect migration background,1st Quintile,Very important,0.42931,82,151,0.35010,0.50853
2008,Indirect migration background,1st Quintile,Important,0.36357,69,151,0.28659,0.44055
2008,Indirect migration background,2nd Quintile,Very important,0.43618,63,110,0.34308,0.52927
2008,Indirect migration background,2nd Quintile,Important,0.32434,47,110,0.23645,0.41222
2008,Indirect migration background,3rd Quintile,Very important,0.48398,83,164,0.40726,0.56070
2008,Indirect migration background,3rd Quintile,Important,0.32168,49,164,0.24997,0.39340
2008,Indirect migration background,3rd Quintile,Less important,0.19062,32,164,0.13032,0.25092
2008,Indirect migration background,4th Quintile,Very important,0.34418,51,96,0.24865,0.43972
2008,Indirect migration background,4th Quintile,Important,0.30437,45,96,0.21184,0.39690
2008,Indirect migration background,5th Quintile,Very important,0.34462,56,105,0.25328,0.43596
2008,Indirect migration background,5th Quintile,Important,0.39202,49,105,0.29819,0.48585
2012,No migration background,1st Quintile,Very important,0.37032,1893,3889,0.35514,0.38550
2012,No migration background,1st Quintile,Important,0.38066,1402,3889,0.36540,0.39593
2012,No migration background,1st Quintile,Less important,0.15155,385,3889,0.14028,0.16282
2012,No migration background,1st Quintile,Unimportant,0.09746,209,3889,0.08814,0.10679
2012,No migration background,2nd Quintile,Very important,0.41587,2089,3955,0.40050,0.43123
2012,No migration background,2nd Quintile,Important,0.39060,1412,3955,0.37539,0.40581
2012,No migration background,2nd Quintile,Less important,0.11202,282,3955,0.10219,0.12186
2012,No migration background,2nd Quintile,Unimportant,0.08151,172,3955,0.07298,0.09004
2012,No migration background,3rd Quintile,Very important,0.42375,2144,4127,0.40867,0.43883
2012,No migration background,3rd Quintile,Important,0.39279,1477,4127,0.37788,0.40769
2012,No migration background,3rd Quintile,Less important,0.12358,339,4127,0.11354,0.13363
2012,No migration background,3rd Quintile,Unimportant,0.05988,167,4127,0.05264,0.06712
2012,No migration background,4th Quintile,Very important,0.42796,2167,4243,0.41307,0.44285
2012,No migration background,4th Quintile,Important,0.35558,1434,4243,0.34118,0.36999
2012,No migration background,4th Quintile,Less important,0.14364,453,4243,0.13308,0.15419
2012,No migration background,4th Quintile,Unimportant,0.07282,189,4243,0.06500,0.08064
2012,No migration background,5th Quintile,Very important,0.39790,2327,4729,0.38394,0.41185
2012,No migration background,5th Quintile,Important,0.32724,1518,4729,0.31387,0.34062
2012,No migration background,5th Quintile,Less important,0.16838,581,4729,0.15771,0.17904
2012,No migration background,5th Quintile,Unimportant,0.10648,303,4729,0.09769,0.11528
2012,Direct migration background,1st Quintile,Very important,0.56312,730,1032,0.53284,0.59340
2012,Direct migration background,1st Quintile,Important,0.28553,253,1032,0.25796,0.31310
2012,Direct migration background,1st Quintile,Less important,0.09982,49,1032,0.08153,0.11812
2012,Direct migration background,2nd Quintile,Very important,0.58943,447,652,0.55164,0.62722
2012,Direct migration background,2nd Quintile,Important,0.32577,205,652,0.28977,0.36178
2012,Direct migration background,3rd Quintile,Very important,0.54118,277,417,0.49330,0.58907
2012,Direct migration background,3rd Quintile,Important,0.34693,140,417,0.30119,0.39267
2012,Direct migration background,4th Quintile,Very important,0.55830,218,311,0.50302,0.61358
2012,Direct migration background,4th Quintile,Important,0.31680,93,311,0.26501,0.36859
2012,Direct migration background,5th Quintile,Very important,0.58447,180,261,0.52457,0.64438
2012,Direct migration background,5th Quintile,Important,0.29497,81,261,0.23954,0.35040
2012,Indirect migration background,1st Quintile,Very important,0.47470,169,308,0.41884,0.53056
2012,Indirect migration background,1st Quintile,Important,0.32494,108,308,0.27254,0.37733
2012,Indirect migration background,1st Quintile,Less important,0.12295,31,308,0.08622,0.15968
2012,Indirect migration background,2nd Quintile,Very important,0.42311,136,211,0.35629,0.48993
2012,Indirect migration background,2nd Quintile,Important,0.34174,75,211,0.27759,0.40588
2012,Indirect migration background,3rd Quintile,Very important,0.34872,92,158,0.27417,0.42326
2012,Indirect migration background,3rd Quintile,Important,0.40232,66,158,0.32562,0.47903
2012,Indirect migration background,4th Quintile,Very important,0.35632,84,139,0.27642,0.43623
2012,Indirect migration background,4th Quintile,Important,0.34437,55,139,0.26509,0.42364
2012,Indirect migration background,5th Quintile,Very important,0.27472,71,161,0.20555,0.34388
2012,Indirect migration background,5th Quintile,Important,0.38182,56,161,0.30654,0.45710
2012,Indirect migration background,5th Quintile,Less important,0.30056,34,161,0.22952,0.37161
2016,No migration background,1st Quintile,Very important,0.38025,1288,2749,0.36210,0.39840
2016,No migration background,1st Quintile,Important,0.36433,966,2749,0.34633,0.38232
2016,No migration background,1st Quintile,Less important,0.14534,303,2749,0.13216,0.15852
2016,No migration background,1st Quintile,Unimportant,0.11008,192,2749,0.09838,0.12178
2016,No migration background,2nd Quintile,Very important,0.46965,1791,3407,0.45289,0.48641
2016,No migration background,2nd Quintile,Important,0.35134,1184,3407,0.33531,0.36738
2016,No migration background,2nd Quintile,Less important,0.11313,286,3407,0.10249,0.12377
2016,No migration background,2nd Quintile,Unimportant,0.06588,146,3407,0.05755,0.07421
2016,No migration background,3rd Quintile,Very important,0.47273,1881,3502,0.45619,0.48927
2016,No migration background,3rd Quintile,Important,0.33608,1175,3502,0.32043,0.35172
2016,No migration background,3rd Quintile,Less important,0.11696,284,3502,0.10631,0.12761
2016,No migration background,3rd Quintile,Unimportant,0.07423,162,3502,0.06555,0.08292
2016,No migration background,4th Quintile,Very important,0.47001,2005,3741,0.45402,0.48601
2016,No migration background,4th Quintile,Important,0.33646,1213,3741,0.32131,0.35160
2016,No migration background,4th Quintile,Less important,0.12606,342,3741,0.11543,0.13670
2016,No migration background,4th Quintile,Unimportant,0.06746,181,3741,0.05943,0.07550
2016,No migration background,5th Quintile,Very important,0.44367,2146,4110,0.42848,0.45886
2016,No migration background,5th Quintile,Important,0.30425,1211,4110,0.29019,0.31832
2016,No migration background,5th Quintile,Less important,0.15504,478,4110,0.14397,0.16611
2016,No migration background,5th Quintile,Unimportant,0.09704,275,4110,0.08799,0.10609
2016,Direct migration background,1st Quintile,Very important,0.58307,1208,1827,0.56046,0.60569
2016,Direct migration background,1st Quintile,Important,0.29725,460,1827,0.27628,0.31821
2016,Direct migration background,1st Quintile,Less important,0.07954,109,1827,0.06713,0.09195
2016,Direct migration background,1st Quintile,Unimportant,0.04014,50,1827,0.03114,0.04914
2016,Direct migration background,2nd Quintile,Very important,0.61502,865,1236,0.58788,0.64215
2016,Direct migration background,2nd Quintile,Important,0.29186,311,1236,0.26650,0.31721
2016,Direct migration background,2nd Quintile,Less important,0.06736,60,1236,0.05338,0.08134
2016,Direct migration background,3rd Quintile,Very important,0.64478,529,782,0.61122,0.67834
2016,Direct migration background,3rd Quintile,Important,0.26905,211,782,0.23795,0.30015
2016,Direct migration background,3rd Quintile,Less important,0.05693,42,782,0.04068,0.07318
2016,Direct migration background,4th Quintile,Very important,0.54940,376,591,0.50925,0.58955
2016,Direct migration background,4th Quintile,Important,0.29295,169,591,0.25622,0.32967
2016,Direct migration background,4th Quintile,Less important,0.11552,46,591,0.08973,0.14131
2016,Direct migration background,5th Quintile,Very important,0.52232,294,474,0.47731,0.56734
2016,Direct migration background,5th Quintile,Important,0.31177,144,474,0.27002,0.35351
2016,Direct migration background,5th Quintile,Less important,0.11772,36,474,0.08868,0.14676
2016,Indirect migration background,1st Quintile,Very important,0.39221,191,398,0.34418,0.44024
2016,Indirect migration background,1st Quintile,Important,0.33747,140,398,0.29096,0.38398
2016,Indirect migration background,1st Quintile,Less important,0.18946,67,398,0.15091,0.22800
2016,Indirect migration background,2nd Quintile,Very important,0.41983,183,336,0.36698,0.47268
2016,Indirect migration background,2nd Quintile,Important,0.34615,110,336,0.29521,0.39710
2016,Indirect migration background,2nd Quintile,Less important,0.17376,43,336,0.13319,0.21434
2016,Indirect migration background,3rd Quintile,Very important,0.49900,152,248,0.43665,0.56136
2016,Indirect migration background,3rd Quintile,Important,0.24337,65,248,0.18985,0.29688
2016,Indirect migration background,3rd Quintile,Less important,0.17955,31,248,0.13168,0.22741
2016,Indirect migration background,4th Quintile,Very important,0.43734,121,223,0.37208,0.50259
2016,Indirect migration background,4th Quintile,Important,0.31254,70,223,0.25157,0.37352
2016,Indirect migration background,4th Quintile,Less important,0.21164,32,223,0.15791,0.26538
2016,Indirect migration background,5th Quintile,Very important,0.39205,94,154,0.31469,0.46941
2016,Indirect migration background,5th Quintile,Important,0.36777,60,154,0.29137,0.44418
2021,No migration background,1st Quintile,Very important,0.37501,775,1925,0.35338,0.39665
2021,No migration background,1st Quintile,Important,0.36399,716,1925,0.34249,0.38549
2021,No migration background,1st Quintile,Less important,0.13972,258,1925,0.12423,0.15521
2021,No migration background,1st Quintile,Unimportant,0.12128,176,1925,0.10669,0.13586
2021,No migration background,2nd Quintile,Very important,0.42903,1108,2362,0.40906,0.44899
2021,No migration background,2nd Quintile,Important,0.36189,831,2362,0.34250,0.38127
2021,No migration background,2nd Quintile,Less important,0.14634,279,2362,0.13208,0.16059
2021,No migration background,2nd Quintile,Unimportant,0.06275,144,2362,0.05297,0.07253
2021,No migration background,3rd Quintile,Very important,0.43997,1182,2425,0.42021,0.45973
2021,No migration background,3rd Quintile,Important,0.36230,833,2425,0.34317,0.38144
2021,No migration background,3rd Quintile,Less important,0.12934,279,2425,0.11598,0.14270
2021,No migration background,3rd Quintile,Unimportant,0.06839,131,2425,0.05834,0.07844
2021,No migration background,4th Quintile,Very important,0.42860,1295,2609,0.40961,0.44760
2021,No migration background,4th Quintile,Important,0.33886,883,2609,0.32069,0.35703
2021,No migration background,4th Quintile,Less important,0.15015,283,2609,0.13644,0.16386
2021,No migration background,4th Quintile,Unimportant,0.08239,148,2609,0.07184,0.09294
2021,No migration background,5th Quintile,Very important,0.44252,1825,3603,0.42630,0.45874
2021,No migration background,5th Quintile,Important,0.31165,1115,3603,0.29653,0.32678
2021,No migration background,5th Quintile,Less important,0.14284,396,3603,0.13141,0.15427
2021,No migration background,5th Quintile,Unimportant,0.10299,267,3603,0.09307,0.11292
2021,Direct migration background,1st Quintile,Very important,0.56038,573,1024,0.52996,0.59080
2021,Direct migration background,1st Quintile,Important,0.30233,313,1024,0.27419,0.33048
2021,Direct migration background,1st Quintile,Less important,0.11425,95,1024,0.09475,0.13374
2021,Direct migration background,1st Quintile,Unimportant,0.02304,43,1024,0.01384,0.03223
2021,Direct migration background,2nd Quintile,Very important,0.56851,437,699,0.53177,0.60526
2021,Direct migration background,2nd Quintile,Important,0.31243,208,699,0.27804,0.34681
2021,Direct migration background,2nd Quintile,Less important,0.07081,54,699,0.05178,0.08984
2021,Direct migration background,3rd Quintile,Very important,0.49173,257,454,0.44569,0.53776
2021,Direct migration background,3rd Quintile,Important,0.30542,146,454,0.26300,0.34783
2021,Direct migration background,3rd Quintile,Less important,0.14911,51,454,0.11631,0.18191
2021,Direct migration background,4th Quintile,Very important,0.46427,192,360,0.41268,0.51586
2021,Direct migration background,4th Quintile,Important,0.33842,123,360,0.28948,0.38737
2021,Direct migration background,4th Quintile,Less important,0.12638,45,360,0.09201,0.16076
2021,Direct migration background,5th Quintile,Very important,0.43629,206,396,0.38739,0.48520
2021,Direct migration background,5th Quintile,Important,0.31783,125,396,0.27191,0.36375
2021,Direct migration background,5th Quintile,Less important,0.16983,65,396,0.13280,0.20686
2021,Indirect migration background,1st Quintile,Very important,0.38028,89,205,0.31366,0.44689
2021,Indirect migration background,1st Quintile,Important,0.31104,71,205,0.24752,0.37457
2021,Indirect migration background,1st Quintile,Less important,0.13372,45,205,0.08702,0.18043
2021,Indirect migration background,2nd Quintile,Very important,0.22723,60,183,0.16635,0.28811
2021,Indirect migration background,2nd Quintile,Important,0.46962,85,183,0.39712,0.54213
2021,Indirect migration background,2nd Quintile,Less important,0.21883,38,183,0.15877,0.27890
2021,Indirect migration background,3rd Quintile,Very important,0.36391,55,110,0.27359,0.45424
2021,Indirect migration background,3rd Quintile,Important,0.45920,55,110,0.36565,0.55276
2021,Indirect migration background,4th Quintile,Very important,0.39204,64,116,0.30281,0.48127
2021,Indirect migration background,4th Quintile,Important,0.31260,52,116,0.22787,0.39732
2021,Indirect migration background,5th Quintile,Very important,0.38987,85,158,0.31358,0.46616
2021,Indirect migration background,5th Quintile,Important,0.29179,42,158,0.22068,0.36289
2021,Indirect migration background,5th Quintile,Less important,0.15887,31,158,0.10169,0.21605
