year,bula_h,regtyp,plh0110,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Baden-Wuerttemberg,Urban regions,Less important,0.13083,125,981,0.10971,0.15194
1990,Baden-Wuerttemberg,Urban regions,Unimportant,0.07148,54,981,0.05535,0.08761
1990,Baden-Wuerttemberg,Rural regions,Very important,0.42473,70,128,0.33876,0.51070
1990,Baden-Wuerttemberg,Rural regions,Important,0.34324,58,128,0.26066,0.42582
1990,Bavaria,Urban regions,Very important,0.33447,220,627,0.29751,0.37143
1990,Bavaria,Urban regions,Important,0.38436,248,627,0.34626,0.42247
1990,Bavaria,Urban regions,Less important,0.17778,105,627,0.14783,0.20773
1990,Bavaria,Urban regions,Unimportant,0.10339,54,627,0.07954,0.12724
1990,Bavaria,Rural regions,Very important,0.37048,249,599,0.33177,0.40919
1990,Bavaria,Rural regions,Important,0.46637,283,599,0.42639,0.50635
1990,Bavaria,Rural regions,Less important,0.11233,67,599,0.08702,0.13764
1990,Berlin,Urban regions,Very important,0.26618,64,201,0.20493,0.32744
1990,Berlin,Urban regions,Important,0.41281,94,201,0.34457,0.48104
1990,Berlin,Urban regions,Less important,0.20515,43,201,0.14919,0.26112
1992,Schleswig-Holstein,Urban regions,Very important,0.47262,54,88,0.36771,0.57753
1992,Schleswig-Holstein,Urban regions,Important,0.28686,34,88,0.19181,0.38190
1992,Schleswig-Holstein,Rural regions,Very important,0.50620,63,105,0.41011,0.60229
1992,Schleswig-Holstein,Rural regions,Important,0.33716,42,105,0.24630,0.42802
1992,Hamburg,Urban regions,Very important,0.24402,31,80,0.14931,0.33874
1992,Hamburg,Urban regions,Important,0.41076,49,80,0.30227,0.51924
1992,Lower Saxony,Urban regions,Very important,0.32560,137,353,0.27664,0.37455
1992,Lower Saxony,Urban regions,Important,0.42850,156,353,0.37681,0.48020
1992,Lower Saxony,Urban regions,Less important,0.17392,60,353,0.13432,0.21351
1992,Lower Saxony,Rural regions,Very important,0.48365,224,425,0.43608,0.53122
1992,Lower Saxony,Rural regions,Important,0.30393,133,425,0.26015,0.34771
1992,Lower Saxony,Rural regions,Less important,0.14870,68,425,0.11483,0.18256
1992,Bremen,Urban regions,Very important,0.49181,42,42,0.33878,0.64484
1992,North Rhine-Westphalia,Urban regions,Very important,0.40122,780,1807,0.37861,0.42383
1992,North Rhine-Westphalia,Urban regions,Important,0.38376,665,1807,0.36133,0.40619
1992,North Rhine-Westphalia,Urban regions,Less important,0.14562,252,1807,0.12935,0.16189
1992,North Rhine-Westphalia,Urban regions,Unimportant,0.06940,110,1807,0.05768,0.08112
1992,North Rhine-Westphalia,Rural regions,Important,0.59802,39,39,0.44213,0.75392
1992,Hesse,Urban regions,Very important,0.37459,215,533,0.33346,0.41572
1992,Hesse,Urban regions,Important,0.38409,196,533,0.34276,0.42542
1992,Hesse,Urban regions,Less important,0.14185,78,533,0.11220,0.17150
1992,Hesse,Urban regions,Unimportant,0.09947,44,533,0.07404,0.12491
1992,Hesse,Rural regions,Very important,0.46556,48,84,0.35825,0.57288
1992,Hesse,Rural regions,Important,0.30688,36,84,0.20766,0.40610
1992,"Rhineland-Palatinate, Saarland",Urban regions,Very important,0.39172,184,404,0.34406,0.43938
1992,"Rhineland-Palatinate, Saarland",Urban regions,Important,0.39722,166,404,0.34944,0.44499
1992,"Rhineland-Palatinate, Saarland",Urban regions,Less important,0.13630,54,404,0.10280,0.16980
1992,"Rhineland-Palatinate, Saarland",Rural regions,Very important,0.33711,43,94,0.24104,0.43319
1992,"Rhineland-Palatinate, Saarland",Rural regions,Important,0.52516,51,94,0.42367,0.62666
1992,Baden-Wuerttemberg,Urban regions,Very important,0.44140,441,940,0.40964,0.47316
1992,Baden-Wuerttemberg,Urban regions,Important,0.34539,315,940,0.31498,0.37580
1992,Baden-Wuerttemberg,Urban regions,Less important,0.14017,131,940,0.11796,0.16237
1992,Baden-Wuerttemberg,Urban regions,Unimportant,0.07304,53,940,0.05640,0.08969
1992,Baden-Wuerttemberg,Rural regions,Very important,0.30718,51,141,0.23076,0.38360
1992,Baden-Wuerttemberg,Rural regions,Important,0.40693,58,141,0.32555,0.48831
1992,Baden-Wuerttemberg,Rural regions,Less important,0.23200,32,141,0.16208,0.30192
1992,Bavaria,Urban regions,Very important,0.36500,252,641,0.32770,0.40230
1992,Bavaria,Urban regions,Important,0.32465,208,641,0.28837,0.36093
1992,Bavaria,Urban regions,Less important,0.17877,110,641,0.14908,0.20845
1992,Bavaria,Urban regions,Unimportant,0.13158,71,641,0.10539,0.15777
1992,Bavaria,Rural regions,Very important,0.39675,282,625,0.35836,0.43513
1992,Bavaria,Rural regions,Important,0.42626,265,625,0.38746,0.46506
1992,Bavaria,Rural regions,Less important,0.12386,78,625,0.09801,0.14970
1992,Berlin,Urban regions,Very important,0.34336,208,479,0.30079,0.38592
1992,Berlin,Urban regions,Important,0.35419,159,479,0.31132,0.39707
1992,Berlin,Urban regions,Less important,0.17386,70,479,0.13989,0.20784
1992,Berlin,Urban regions,Unimportant,0.12859,42,479,0.09858,0.15860
1992,Brandenburg,Rural regions,Very important,0.49531,310,537,0.45299,0.53764
1992,Brandenburg,Rural regions,Important,0.31644,171,537,0.27707,0.35581
1992,Brandenburg,Rural regions,Less important,0.12322,56,537,0.09539,0.15104
1992,Mecklenburg-Western Pomerania,Rural regions,Very important,0.56615,217,315,0.51133,0.62097
1992,Mecklenburg-Western Pomerania,Rural regions,Important,0.32611,98,315,0.27426,0.37797
1992,Saxony,Urban regions,Very important,0.50841,310,577,0.46758,0.54923
1992,Saxony,Urban regions,Important,0.32631,186,577,0.28802,0.36460
1992,Saxony,Urban regions,Less important,0.09648,46,577,0.07237,0.12059
1992,Saxony,Urban regions,Unimportant,0.06880,35,577,0.04813,0.08947
1992,Saxony,Rural regions,Very important,0.46248,274,536,0.42023,0.50473
1992,Saxony,Rural regions,Important,0.31647,163,536,0.27706,0.35588
1992,Saxony,Rural regions,Less important,0.09811,52,536,0.07291,0.12332
1992,Saxony,Rural regions,Unimportant,0.12294,47,536,0.09511,0.15076
1992,Saxony-Anhalt,Urban regions,Very important,0.39744,76,133,0.31395,0.48092
1992,Saxony-Anhalt,Urban regions,Important,0.37434,57,133,0.29178,0.45690
1992,Saxony-Anhalt,Rural regions,Very important,0.47996,301,547,0.43805,0.52187
1992,Saxony-Anhalt,Rural regions,Important,0.35510,194,547,0.31496,0.39524
1992,Saxony-Anhalt,Rural regions,Less important,0.11109,52,547,0.08473,0.13745
1992,Thuringa,Urban regions,Very important,0.54654,107,148,0.46606,0.62702
1992,Thuringa,Urban regions,Important,0.25584,41,148,0.18531,0.32638
1992,Thuringa,Rural regions,Very important,0.52714,270,472,0.48205,0.57223
1992,Thuringa,Rural regions,Important,0.29392,135,472,0.25277,0.33506
1992,Thuringa,Rural regions,Less important,0.07268,34,472,0.04924,0.09613
1992,Thuringa,Rural regions,Unimportant,0.10626,33,472,0.07843,0.13409
1995,Schleswig-Holstein,Urban regions,Very important,0.45802,62,104,0.36180,0.55424
1995,Schleswig-Holstein,Urban regions,Important,0.41699,42,104,0.32177,0.51221
1995,Schleswig-Holstein,Rural regions,Very important,0.53050,71,118,0.44006,0.62093
1995,Schleswig-Holstein,Rural regions,Important,0.29599,47,118,0.21327,0.37870
1995,Hamburg,Urban regions,Very important,0.30640,33,74,0.20065,0.41216
1995,Hamburg,Urban regions,Important,0.35941,41,74,0.24934,0.46948
1995,Lower Saxony,Urban regions,Very important,0.38913,179,399,0.34123,0.43703
1995,Lower Saxony,Urban regions,Important,0.42292,167,399,0.37439,0.47146
1995,Lower Saxony,Urban regions,Less important,0.13536,53,399,0.10175,0.16897
1995,Lower Saxony,Rural regions,Very important,0.46578,250,465,0.42039,0.51117
1995,Lower Saxony,Rural regions,Important,0.34682,145,465,0.30351,0.39012
1995,Lower Saxony,Rural regions,Less important,0.13739,70,465,0.10607,0.16872
1995,Bremen,Urban regions,Very important,0.36585,33,33,0.19896,0.53274
1995,North Rhine-Westphalia,Urban regions,Very important,0.42679,888,1937,0.40476,0.44882
1995,North Rhine-Westphalia,Urban regions,Important,0.36703,689,1937,0.34556,0.38850
1995,North Rhine-Westphalia,Urban regions,Less important,0.14585,259,1937,0.13013,0.16158
1995,North Rhine-Westphalia,Urban regions,Unimportant,0.06033,101,1937,0.04972,0.07093
1995,North Rhine-Westphalia,Rural regions,Very important,0.48877,34,65,0.36630,0.61124
1995,North Rhine-Westphalia,Rural regions,Important,0.45622,31,65,0.33419,0.57825
1995,Hesse,Urban regions,Very important,0.44917,255,557,0.40783,0.49052
1995,Hesse,Urban regions,Important,0.33907,191,557,0.29972,0.37842
1995,Hesse,Urban regions,Less important,0.14932,77,557,0.11970,0.17895
1995,Hesse,Urban regions,Unimportant,0.06243,34,557,0.04232,0.08255
1995,Hesse,Rural regions,Very important,0.44399,55,99,0.34562,0.54236
1995,Hesse,Rural regions,Important,0.34924,44,99,0.25485,0.44363
1995,"Rhineland-Palatinate, Saarland",Urban regions,Very important,0.39858,217,459,0.35374,0.44342
1995,"Rhineland-Palatinate, Saarland",Urban regions,Important,0.37741,187,459,0.33302,0.42181
1995,"Rhineland-Palatinate, Saarland",Urban regions,Less important,0.12924,55,459,0.09851,0.15996
1995,"Rhineland-Palatinate, Saarland",Rural regions,Very important,0.44667,67,117,0.35620,0.53714
1995,"Rhineland-Palatinate, Saarland",Rural regions,Important,0.38249,50,117,0.29405,0.47094
1995,Baden-Wuerttemberg,Urban regions,Very important,0.44399,470,1025,0.41356,0.47442
1995,Baden-Wuerttemberg,Urban regions,Important,0.31991,326,1025,0.29134,0.34848
1995,Baden-Wuerttemberg,Urban regions,Less important,0.15907,160,1025,0.13667,0.18147
1995,Baden-Wuerttemberg,Urban regions,Unimportant,0.07703,69,1025,0.06070,0.09336
1995,Baden-Wuerttemberg,Rural regions,Very important,0.43116,62,120,0.34217,0.52014
1995,Baden-Wuerttemberg,Rural regions,Important,0.37604,58,120,0.28900,0.46307
1995,Bavaria,Urban regions,Very important,0.38241,292,676,0.34575,0.41908
1995,Bavaria,Urban regions,Important,0.33399,217,676,0.29841,0.36957
1995,Bavaria,Urban regions,Less important,0.17422,113,676,0.14560,0.20283
1995,Bavaria,Urban regions,Unimportant,0.10938,54,676,0.08583,0.13292
1995,Bavaria,Rural regions,Very important,0.42143,327,696,0.38472,0.45814
1995,Bavaria,Rural regions,Important,0.36213,233,696,0.32639,0.39786
1995,Bavaria,Rural regions,Less important,0.13728,87,696,0.11170,0.16287
1995,Bavaria,Rural regions,Unimportant,0.07916,49,696,0.05909,0.09923
1995,Berlin,Urban regions,Very important,0.41060,227,495,0.36722,0.45398
1995,Berlin,Urban regions,Important,0.30491,151,495,0.26431,0.34550
1995,Berlin,Urban regions,Less important,0.14081,63,495,0.11014,0.17148
1995,Berlin,Urban regions,Unimportant,0.14368,54,495,0.11275,0.17462
1995,Brandenburg,Rural regions,Very important,0.46404,262,530,0.42154,0.50654
1995,Brandenburg,Rural regions,Important,0.34752,196,530,0.30694,0.38810
1995,Brandenburg,Rural regions,Less important,0.13357,72,530,0.10458,0.16256
1995,Mecklenburg-Western Pomerania,Urban regions,Very important,0.57616,31,31,0.39933,0.75300
1995,Mecklenburg-Western Pomerania,Rural regions,Very important,0.47935,176,308,0.42346,0.53523
1995,Mecklenburg-Western Pomerania,Rural regions,Important,0.38979,132,308,0.33524,0.44435
1995,Saxony,Urban regions,Very important,0.50766,283,531,0.46509,0.55022
1995,Saxony,Urban regions,Important,0.35596,195,531,0.31520,0.39673
1995,Saxony,Urban regions,Less important,0.08162,53,531,0.05831,0.10493
1995,Saxony,Rural regions,Very important,0.48215,259,480,0.43740,0.52690
1995,Saxony,Rural regions,Important,0.31703,160,480,0.27536,0.35870
1995,Saxony,Rural regions,Less important,0.12527,61,480,0.09562,0.15491
1995,Saxony-Anhalt,Urban regions,Very important,0.61546,74,109,0.52370,0.70721
1995,Saxony-Anhalt,Urban regions,Important,0.23317,35,109,0.15342,0.31291
1995,Saxony-Anhalt,Rural regions,Very important,0.44696,271,551,0.40541,0.48852
1995,Saxony-Anhalt,Rural regions,Important,0.38601,192,551,0.34533,0.42670
1995,Saxony-Anhalt,Rural regions,Less important,0.09418,56,551,0.06977,0.11859
1995,Saxony-Anhalt,Rural regions,Unimportant,0.07284,32,551,0.05112,0.09456
1995,Thuringa,Urban regions,Very important,0.51228,100,155,0.43333,0.59122
1995,Thuringa,Urban regions,Important,0.30522,55,155,0.23249,0.37795
1995,Thuringa,Rural regions,Very important,0.49107,248,414,0.44285,0.53928
1995,Thuringa,Rural regions,Important,0.39350,166,414,0.34638,0.44061
2004,Schleswig-Holstein,Urban regions,Very important,0.44588,128,212,0.37881,0.51295
2004,Schleswig-Holstein,Urban regions,Important,0.33743,84,212,0.27363,0.40123
2004,Schleswig-Holstein,Rural regions,Very important,0.46452,182,350,0.41219,0.51684
2004,Schleswig-Holstein,Rural regions,Important,0.36150,127,350,0.31110,0.41191
2004,Schleswig-Holstein,Rural regions,Less important,0.10463,41,350,0.07252,0.13674
2004,Hamburg,Urban regions,Very important,0.37181,131,259,0.31284,0.43079
2004,Hamburg,Urban regions,Important,0.29746,86,259,0.24168,0.35325
2004,Hamburg,Urban regions,Less important,0.21163,42,259,0.16179,0.26147
2004,Lower Saxony,Urban regions,Very important,0.42742,435,892,0.39494,0.45990
2004,Lower Saxony,Urban regions,Important,0.37213,298,892,0.34039,0.40387
2004,Lower Saxony,Urban regions,Less important,0.13064,97,892,0.10851,0.15276
2004,Lower Saxony,Urban regions,Unimportant,0.06982,62,892,0.05308,0.08655
2004,Lower Saxony,Rural regions,Very important,0.43901,448,966,0.40770,0.47032
2004,Lower Saxony,Rural regions,Important,0.37044,349,966,0.33997,0.40091
2004,Lower Saxony,Rural regions,Less important,0.13432,122,966,0.11281,0.15584
2004,Lower Saxony,Rural regions,Unimportant,0.05623,47,966,0.04169,0.07076
2004,Bremen,Urban regions,Very important,0.46621,81,129,0.37979,0.55264
2004,Bremen,Urban regions,Important,0.30468,48,129,0.22494,0.38442
2004,North Rhine-Westphalia,Urban regions,Very important,0.43727,2046,4366,0.42256,0.45199
2004,North Rhine-Westphalia,Urban regions,Important,0.36029,1511,4366,0.34605,0.37453
2004,North Rhine-Westphalia,Urban regions,Less important,0.13471,568,4366,0.12459,0.14484
2004,North Rhine-Westphalia,Urban regions,Unimportant,0.06772,241,4366,0.06027,0.07518
2004,North Rhine-Westphalia,Rural regions,Very important,0.59289,61,98,0.49512,0.69067
2004,North Rhine-Westphalia,Rural regions,Important,0.33310,37,98,0.23930,0.42690
2004,Hesse,Urban regions,Very important,0.43704,508,1168,0.40858,0.46550
2004,Hesse,Urban regions,Important,0.34366,413,1168,0.31641,0.37091
2004,Hesse,Urban regions,Less important,0.13853,156,1168,0.11871,0.15835
2004,Hesse,Urban regions,Unimportant,0.08077,91,1168,0.06514,0.09641
2004,Hesse,Rural regions,Very important,0.32920,83,228,0.26807,0.39033
2004,Hesse,Rural regions,Important,0.45869,108,228,0.39387,0.52351
2004,Hesse,Rural regions,Less important,0.12412,37,228,0.08122,0.16701
2004,"Rhineland-Palatinate, Saarland",Urban regions,Very important,0.49492,491,980,0.46360,0.52624
2004,"Rhineland-Palatinate, Saarland",Urban regions,Important,0.31343,332,980,0.28437,0.34249
2004,"Rhineland-Palatinate, Saarland",Urban regions,Less important,0.13825,120,980,0.11663,0.15987
2004,"Rhineland-Palatinate, Saarland",Urban regions,Unimportant,0.05340,37,980,0.03931,0.06748
2004,"Rhineland-Palatinate, Saarland",Rural regions,Very important,0.40343,131,279,0.34576,0.46110
2004,"Rhineland-Palatinate, Saarland",Rural regions,Important,0.40790,108,279,0.35013,0.46567
2004,"Rhineland-Palatinate, Saarland",Rural regions,Less important,0.11141,40,279,0.07443,0.14840
2004,Baden-Wuerttemberg,Urban regions,Very important,0.38331,1017,2306,0.36347,0.40316
2004,Baden-Wuerttemberg,Urban regions,Important,0.38620,817,2306,0.36632,0.40607
2004,Baden-Wuerttemberg,Urban regions,Less important,0.15988,349,2306,0.14492,0.17484
2004,Baden-Wuerttemberg,Urban regions,Unimportant,0.07061,123,2306,0.06015,0.08107
2004,Baden-Wuerttemberg,Rural regions,Very important,0.43243,108,220,0.36682,0.49805
2004,Baden-Wuerttemberg,Rural regions,Important,0.39249,80,220,0.32781,0.45716
2004,Baden-Wuerttemberg,Rural regions,Less important,0.14856,32,220,0.10146,0.19567
2004,Bavaria,Urban regions,Very important,0.40444,664,1500,0.37960,0.42929
2004,Bavaria,Urban regions,Important,0.35985,520,1500,0.33556,0.38415
2004,Bavaria,Urban regions,Less important,0.14979,204,1500,0.13173,0.16786
2004,Bavaria,Urban regions,Unimportant,0.08591,112,1500,0.07173,0.10010
2004,Bavaria,Rural regions,Very important,0.36525,613,1490,0.34079,0.38970
2004,Bavaria,Rural regions,Important,0.40123,550,1490,0.37633,0.42613
2004,Bavaria,Rural regions,Less important,0.15686,234,1490,0.13839,0.17534
2004,Bavaria,Rural regions,Unimportant,0.07666,93,1490,0.06315,0.09017
2004,Berlin,Urban regions,Very important,0.37121,330,792,0.33754,0.40488
2004,Berlin,Urban regions,Important,0.31257,249,792,0.28026,0.34487
2004,Berlin,Urban regions,Less important,0.17678,132,792,0.15019,0.20336
2004,Berlin,Urban regions,Unimportant,0.13945,81,792,0.11531,0.16359
2004,Brandenburg,Urban regions,Very important,0.54607,37,37,0.38343,0.70870
2004,Brandenburg,Rural regions,Very important,0.38375,342,813,0.35030,0.41720
2004,Brandenburg,Rural regions,Important,0.40706,324,813,0.37326,0.44085
2004,Brandenburg,Rural regions,Less important,0.12374,94,813,0.10109,0.14639
2004,Brandenburg,Rural regions,Unimportant,0.08545,53,813,0.06622,0.10468
2004,Mecklenburg-Western Pomerania,Urban regions,Very important,0.46730,33,33,0.29443,0.64017
2004,Mecklenburg-Western Pomerania,Rural regions,Very important,0.47228,217,411,0.42395,0.52060
2004,Mecklenburg-Western Pomerania,Rural regions,Important,0.34661,146,411,0.30054,0.39267
2004,Mecklenburg-Western Pomerania,Rural regions,Less important,0.12839,48,411,0.09601,0.16077
2004,Saxony,Urban regions,Very important,0.46452,365,766,0.42918,0.49987
2004,Saxony,Urban regions,Important,0.32727,254,766,0.29402,0.36052
2004,Saxony,Urban regions,Less important,0.13731,101,766,0.11292,0.16170
2004,Saxony,Urban regions,Unimportant,0.07090,46,766,0.05271,0.08909
2004,Saxony,Rural regions,Very important,0.43640,340,768,0.40130,0.47150
2004,Saxony,Rural regions,Important,0.34052,266,768,0.30699,0.37406
2004,Saxony,Rural regions,Less important,0.16771,117,768,0.14127,0.19415
2004,Saxony,Rural regions,Unimportant,0.05537,45,768,0.03918,0.07155
2004,Saxony-Anhalt,Urban regions,Very important,0.36053,63,144,0.28183,0.43923
2004,Saxony-Anhalt,Urban regions,Important,0.41839,81,144,0.33754,0.49925
2004,Saxony-Anhalt,Rural regions,Very important,0.43697,341,731,0.40098,0.47295
2004,Saxony-Anhalt,Rural regions,Important,0.42411,290,731,0.38826,0.45996
2004,Saxony-Anhalt,Rural regions,Less important,0.07601,65,731,0.05679,0.09524
2004,Saxony-Anhalt,Rural regions,Unimportant,0.06292,35,731,0.04530,0.08053
2004,Thuringa,Urban regions,Very important,0.46910,142,267,0.40912,0.52907
2004,Thuringa,Urban regions,Important,0.31031,87,267,0.25472,0.36591
2004,Thuringa,Urban regions,Less important,0.16989,38,267,0.12476,0.21502
2004,Thuringa,Rural regions,Very important,0.36968,273,650,0.33254,0.40682
2004,Thuringa,Rural regions,Important,0.40565,243,650,0.36787,0.44342
2004,Thuringa,Rural regions,Less important,0.15141,95,650,0.12383,0.17898
2004,Thuringa,Rural regions,Unimportant,0.07327,39,650,0.05322,0.09332
2008,Schleswig-Holstein,Urban regions,Very important,0.41134,92,209,0.34447,0.47822
2008,Schleswig-Holstein,Urban regions,Important,0.32483,74,209,0.26118,0.38847
2008,Schleswig-Holstein,Urban regions,Less important,0.20867,43,209,0.15344,0.26389
2008,Schleswig-Holstein,Rural regions,Very important,0.37341,138,271,0.31571,0.43111
2008,Schleswig-Holstein,Rural regions,Important,0.41775,133,271,0.35892,0.47658
2008,Hamburg,Urban regions,Very important,0.44261,144,272,0.38347,0.50174
2008,Hamburg,Urban regions,Important,0.27047,65,272,0.21758,0.32335
2008,Hamburg,Urban regions,Less important,0.14998,31,272,0.10747,0.19249
2008,Hamburg,Urban regions,Unimportant,0.13695,32,272,0.09601,0.17788
2008,Lower Saxony,Urban regions,Very important,0.42239,394,822,0.38861,0.45618
2008,Lower Saxony,Urban regions,Important,0.36042,286,822,0.32758,0.39327
2008,Lower Saxony,Urban regions,Less important,0.13002,89,822,0.10702,0.15303
2008,Lower Saxony,Urban regions,Unimportant,0.08716,53,822,0.06786,0.10645
2008,Lower Saxony,Rural regions,Very important,0.43888,430,902,0.40647,0.47128
2008,Lower Saxony,Rural regions,Important,0.35659,322,902,0.32532,0.38787
2008,Lower Saxony,Rural regions,Less important,0.13948,99,902,0.11686,0.16210
2008,Lower Saxony,Rural regions,Unimportant,0.06505,51,902,0.04895,0.08116
2008,Bremen,Urban regions,Very important,0.52080,72,106,0.42524,0.61635
2008,Bremen,Urban regions,Important,0.22327,34,106,0.14362,0.30293
2008,North Rhine-Westphalia,Urban regions,Very important,0.45768,1844,3779,0.44179,0.47356
2008,North Rhine-Westphalia,Urban regions,Important,0.33436,1249,3779,0.31932,0.34940
2008,North Rhine-Westphalia,Urban regions,Less important,0.13291,456,3779,0.12208,0.14373
2008,North Rhine-Westphalia,Urban regions,Unimportant,0.07506,230,3779,0.06665,0.08346
2008,North Rhine-Westphalia,Rural regions,Very important,0.60620,61,94,0.50690,0.70550
2008,North Rhine-Westphalia,Rural regions,Important,0.28689,33,94,0.19496,0.37881
2008,Hesse,Urban regions,Very important,0.45652,506,1076,0.42675,0.48630
2008,Hesse,Urban regions,Important,0.30438,345,1076,0.27688,0.33189
2008,Hesse,Urban regions,Less important,0.14821,146,1076,0.12697,0.16945
2008,Hesse,Urban regions,Unimportant,0.09088,79,1076,0.07370,0.10807
2008,Hesse,Rural regions,Very important,0.44617,102,181,0.37355,0.51880
2008,Hesse,Rural regions,Important,0.31302,79,181,0.24527,0.38076
2008,"Rhineland-Palatinate, Saarland",Urban regions,Very important,0.46171,401,816,0.42749,0.49594
2008,"Rhineland-Palatinate, Saarland",Urban regions,Important,0.35084,285,816,0.31807,0.38360
2008,"Rhineland-Palatinate, Saarland",Urban regions,Less important,0.13403,98,816,0.11064,0.15742
2008,"Rhineland-Palatinate, Saarland",Urban regions,Unimportant,0.05342,32,816,0.03798,0.06886
2008,"Rhineland-Palatinate, Saarland",Rural regions,Very important,0.33836,105,257,0.28040,0.39632
2008,"Rhineland-Palatinate, Saarland",Rural regions,Important,0.42309,108,257,0.36256,0.48361
2008,"Rhineland-Palatinate, Saarland",Rural regions,Less important,0.18915,44,257,0.14117,0.23712
2008,Baden-Wuerttemberg,Urban regions,Very important,0.42512,967,2109,0.40402,0.44623
2008,Baden-Wuerttemberg,Urban regions,Important,0.36762,767,2109,0.34703,0.38820
2008,Baden-Wuerttemberg,Urban regions,Less important,0.13988,273,2109,0.12507,0.15469
2008,Baden-Wuerttemberg,Urban regions,Unimportant,0.06738,102,2109,0.05668,0.07808
2008,Baden-Wuerttemberg,Rural regions,Very important,0.45244,102,182,0.37992,0.52495
2008,Baden-Wuerttemberg,Rural regions,Important,0.37093,80,182,0.30056,0.44130
2008,Bavaria,Urban regions,Very important,0.45097,637,1316,0.42408,0.47787
2008,Bavaria,Urban regions,Important,0.30838,414,1316,0.28342,0.33334
2008,Bavaria,Urban regions,Less important,0.15146,169,1316,0.13208,0.17084
2008,Bavaria,Urban regions,Unimportant,0.08919,96,1316,0.07378,0.10459
2008,Bavaria,Rural regions,Very important,0.37802,615,1389,0.35251,0.40353
2008,Bavaria,Rural regions,Important,0.41515,545,1389,0.38922,0.44107
2008,Bavaria,Rural regions,Less important,0.14893,156,1389,0.13020,0.16766
2008,Bavaria,Rural regions,Unimportant,0.05790,73,1389,0.04561,0.07019
2008,Berlin,Urban regions,Very important,0.38232,310,714,0.34665,0.41799
2008,Berlin,Urban regions,Important,0.28802,211,714,0.25478,0.32126
2008,Berlin,Urban regions,Less important,0.17843,115,714,0.15033,0.20653
2008,Berlin,Urban regions,Unimportant,0.15123,78,714,0.12493,0.17753
2008,Brandenburg,Urban regions,Very important,0.40551,32,32,0.23267,0.57835
2008,Brandenburg,Rural regions,Very important,0.40990,348,743,0.37451,0.44528
2008,Brandenburg,Rural regions,Important,0.40902,280,743,0.37364,0.44439
2008,Brandenburg,Rural regions,Less important,0.12413,74,743,0.10041,0.14786
2008,Brandenburg,Rural regions,Unimportant,0.05695,41,743,0.04028,0.07363
