year,quintil_oecd,sampreg,plh0110,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,4th Quintile,West,Unimportant,0.06788,98,1769,0.05616,0.07961
1992,4th Quintile,East,Very important,0.50244,158,289,0.44469,0.56019
1992,4th Quintile,East,Important,0.33719,97,289,0.28259,0.39179
1992,4th Quintile,East,Less important,0.10359,34,289,0.06840,0.13878
1992,5th Quintile,West,Very important,0.36842,778,2046,0.34751,0.38932
1992,5th Quintile,West,Important,0.36172,737,2046,0.34089,0.38255
1992,5th Quintile,West,Less important,0.18197,372,2046,0.16524,0.19869
1992,5th Quintile,West,Unimportant,0.08790,159,2046,0.07563,0.10017
1992,5th Quintile,East,Very important,0.44050,70,113,0.34856,0.53245
1992,5th Quintile,East,Important,0.37621,43,113,0.28649,0.46593
1995,1st Quintile,West,Very important,0.44035,539,1089,0.41085,0.46984
1995,1st Quintile,West,Important,0.34782,355,1089,0.31952,0.37612
1995,1st Quintile,West,Less important,0.13015,126,1089,0.11015,0.15014
1995,1st Quintile,West,Unimportant,0.08169,69,1089,0.06541,0.09796
1995,1st Quintile,East,Very important,0.44831,367,772,0.41320,0.48341
1995,1st Quintile,East,Important,0.32977,255,772,0.29659,0.36296
1995,1st Quintile,East,Less important,0.10343,82,772,0.08193,0.12492
1995,1st Quintile,East,Unimportant,0.11849,68,772,0.09568,0.14131
1995,2nd Quintile,West,Very important,0.45800,629,1252,0.43039,0.48561
1995,2nd Quintile,West,Important,0.36788,441,1252,0.34116,0.39460
1995,2nd Quintile,West,Less important,0.10697,118,1252,0.08984,0.12410
1995,2nd Quintile,West,Unimportant,0.06715,64,1252,0.05328,0.08102
1995,2nd Quintile,East,Very important,0.47567,520,1027,0.44511,0.50623
1995,2nd Quintile,East,Important,0.37798,365,1027,0.34831,0.40765
1995,2nd Quintile,East,Less important,0.07088,80,1027,0.05518,0.08658
1995,2nd Quintile,East,Unimportant,0.07547,62,1027,0.05931,0.09164
1995,3rd Quintile,West,Very important,0.44135,704,1485,0.41609,0.46661
1995,3rd Quintile,West,Important,0.37659,542,1485,0.35194,0.40124
1995,3rd Quintile,West,Less important,0.12725,165,1485,0.11030,0.14421
1995,3rd Quintile,West,Unimportant,0.05481,74,1485,0.04323,0.06639
1995,3rd Quintile,East,Very important,0.52912,466,821,0.49496,0.56329
1995,3rd Quintile,East,Important,0.31760,265,821,0.28574,0.34947
1995,3rd Quintile,East,Less important,0.11789,90,821,0.09582,0.13997
1995,4th Quintile,West,Very important,0.43414,761,1689,0.41050,0.45779
1995,4th Quintile,West,Important,0.34521,575,1689,0.32253,0.36789
1995,4th Quintile,West,Less important,0.14426,252,1689,0.12750,0.16102
1995,4th Quintile,West,Unimportant,0.07638,101,1689,0.06371,0.08905
1995,4th Quintile,East,Very important,0.47176,319,653,0.43345,0.51008
1995,4th Quintile,East,Important,0.36678,227,653,0.32979,0.40377
1995,4th Quintile,East,Less important,0.11671,75,653,0.09206,0.14135
1995,4th Quintile,East,Unimportant,0.04475,32,653,0.02888,0.06062
1995,5th Quintile,West,Very important,0.36979,754,1934,0.34827,0.39131
1995,5th Quintile,West,Important,0.34963,673,1934,0.32837,0.37089
1995,5th Quintile,West,Less important,0.18912,356,1934,0.17166,0.20657
1995,5th Quintile,West,Unimportant,0.09147,151,1934,0.07861,0.10432
1995,5th Quintile,East,Very important,0.57393,173,314,0.51914,0.62871
1995,5th Quintile,East,Important,0.29071,101,314,0.24040,0.34102
1995,5th Quintile,East,Less important,0.11551,40,314,0.08010,0.15092
2004,1st Quintile,West,Very important,0.42843,1009,2201,0.40775,0.44911
2004,1st Quintile,West,Important,0.36922,794,2201,0.34905,0.38939
2004,1st Quintile,West,Less important,0.12228,257,2201,0.10859,0.13597
2004,1st Quintile,West,Unimportant,0.08007,141,2201,0.06873,0.09141
2004,1st Quintile,East,Very important,0.38723,400,982,0.35675,0.41771
2004,1st Quintile,East,Important,0.35363,353,982,0.32371,0.38355
2004,1st Quintile,East,Less important,0.16024,147,982,0.13728,0.18319
2004,1st Quintile,East,Unimportant,0.09890,82,982,0.08022,0.11758
2004,2nd Quintile,West,Very important,0.45300,1203,2473,0.43338,0.47263
2004,2nd Quintile,West,Important,0.37310,874,2473,0.35404,0.39217
2004,2nd Quintile,West,Less important,0.11471,275,2473,0.10215,0.12727
2004,2nd Quintile,West,Unimportant,0.05919,121,2473,0.04988,0.06849
2004,2nd Quintile,East,Very important,0.40086,527,1230,0.37346,0.42826
2004,2nd Quintile,East,Important,0.40440,487,1230,0.37696,0.43184
2004,2nd Quintile,East,Less important,0.12013,142,1230,0.10195,0.13830
2004,2nd Quintile,East,Unimportant,0.07461,74,1230,0.05992,0.08930
2004,3rd Quintile,West,Very important,0.43509,1308,2787,0.41668,0.45350
2004,3rd Quintile,West,Important,0.37622,999,2787,0.35823,0.39421
2004,3rd Quintile,West,Less important,0.12291,330,2787,0.11072,0.13510
2004,3rd Quintile,West,Unimportant,0.06578,150,2787,0.05658,0.07499
2004,3rd Quintile,East,Very important,0.42676,528,1139,0.39802,0.45550
2004,3rd Quintile,East,Important,0.36601,401,1139,0.33802,0.39399
2004,3rd Quintile,East,Less important,0.13484,147,1139,0.11499,0.15468
2004,3rd Quintile,East,Unimportant,0.07240,63,1139,0.05734,0.08745
2004,4th Quintile,West,Very important,0.42600,1516,3280,0.40908,0.44293
2004,4th Quintile,West,Important,0.35019,1130,3280,0.33386,0.36652
2004,4th Quintile,West,Less important,0.15653,455,3280,0.14409,0.16897
2004,4th Quintile,West,Unimportant,0.06728,179,3280,0.05870,0.07585
2004,4th Quintile,East,Very important,0.48563,469,982,0.45436,0.51691
2004,4th Quintile,East,Important,0.37314,356,982,0.34287,0.40340
2004,4th Quintile,East,Less important,0.10555,116,982,0.08632,0.12478
2004,4th Quintile,East,Unimportant,0.03568,41,982,0.02407,0.04729
2004,5th Quintile,West,Very important,0.37008,2262,5313,0.35709,0.38306
2004,5th Quintile,West,Important,0.34930,1791,5313,0.33648,0.36212
2004,5th Quintile,West,Less important,0.18296,862,5313,0.17257,0.19336
2004,5th Quintile,West,Unimportant,0.09766,398,5313,0.08968,0.10564
2004,5th Quintile,East,Very important,0.47348,388,785,0.43853,0.50843
2004,5th Quintile,East,Important,0.33119,268,785,0.29824,0.36413
2004,5th Quintile,East,Less important,0.14040,95,785,0.11608,0.16472
2004,5th Quintile,East,Unimportant,0.05494,34,785,0.03899,0.07089
2008,1st Quintile,West,Very important,0.44051,918,2003,0.41877,0.46226
2008,1st Quintile,West,Important,0.36017,744,2003,0.33914,0.38120
2008,1st Quintile,West,Less important,0.12749,217,2003,0.11288,0.14210
2008,1st Quintile,West,Unimportant,0.07182,124,2003,0.06051,0.08313
2008,1st Quintile,East,Very important,0.39256,389,921,0.36101,0.42412
2008,1st Quintile,East,Important,0.35358,339,921,0.32268,0.38447
2008,1st Quintile,East,Less important,0.16670,121,921,0.14262,0.19079
2008,1st Quintile,East,Unimportant,0.08716,72,921,0.06893,0.10538
2008,2nd Quintile,West,Very important,0.47601,1134,2244,0.45534,0.49668
2008,2nd Quintile,West,Important,0.34902,768,2244,0.32930,0.36875
2008,2nd Quintile,West,Less important,0.10425,227,2244,0.09160,0.11689
2008,2nd Quintile,West,Unimportant,0.07072,115,2244,0.06011,0.08133
2008,2nd Quintile,East,Very important,0.42690,499,1065,0.39718,0.45662
2008,2nd Quintile,East,Important,0.38949,414,1065,0.36019,0.41880
2008,2nd Quintile,East,Less important,0.11551,105,1065,0.09630,0.13471
2008,2nd Quintile,East,Unimportant,0.06810,47,1065,0.05296,0.08324
2008,3rd Quintile,West,Very important,0.46693,1270,2574,0.44765,0.48621
2008,3rd Quintile,West,Important,0.33849,870,2574,0.32021,0.35677
2008,3rd Quintile,West,Less important,0.13619,309,2574,0.12294,0.14945
2008,3rd Quintile,West,Unimportant,0.05839,125,2574,0.04933,0.06745
2008,3rd Quintile,East,Very important,0.48281,615,1185,0.45434,0.51127
2008,3rd Quintile,East,Important,0.35736,410,1185,0.33006,0.38466
2008,3rd Quintile,East,Less important,0.10700,110,1185,0.08939,0.12460
2008,3rd Quintile,East,Unimportant,0.05284,50,1185,0.04010,0.06558
2008,4th Quintile,West,Very important,0.43053,1437,3035,0.41291,0.44815
2008,4th Quintile,West,Important,0.33992,1045,3035,0.32306,0.35677
2008,4th Quintile,West,Less important,0.15475,384,3035,0.14188,0.16762
2008,4th Quintile,West,Unimportant,0.07480,169,3035,0.06544,0.08416
2008,4th Quintile,East,Very important,0.43133,378,796,0.39691,0.46576
2008,4th Quintile,East,Important,0.39499,293,796,0.36100,0.42897
2008,4th Quintile,East,Less important,0.10817,80,796,0.08658,0.12976
2008,4th Quintile,East,Unimportant,0.06551,45,796,0.04831,0.08271
2008,5th Quintile,West,Very important,0.37579,1990,4491,0.36162,0.38996
2008,5th Quintile,West,Important,0.34119,1510,4491,0.32733,0.35506
2008,5th Quintile,West,Less important,0.17886,645,4491,0.16765,0.19007
2008,5th Quintile,West,Unimportant,0.10416,346,4491,0.09522,0.11309
2008,5th Quintile,East,Very important,0.53554,392,695,0.49844,0.57265
2008,5th Quintile,East,Important,0.34640,241,695,0.31100,0.38180
2008,5th Quintile,East,Less important,0.09426,62,695,0.07252,0.11600
2012,1st Quintile,West,Very important,0.43952,2064,3772,0.42368,0.45536
2012,1st Quintile,West,Important,0.35093,1248,3772,0.33570,0.36617
2012,1st Quintile,West,Less important,0.13255,314,3772,0.12173,0.14337
2012,1st Quintile,West,Unimportant,0.07700,146,3772,0.06849,0.08550
2012,1st Quintile,East,Very important,0.35308,728,1495,0.32884,0.37731
2012,1st Quintile,East,Important,0.37466,515,1495,0.35011,0.39920
2012,1st Quintile,East,Less important,0.15742,151,1495,0.13895,0.17589
2012,1st Quintile,East,Unimportant,0.11484,101,1495,0.09868,0.13101
2012,2nd Quintile,West,Very important,0.45452,2028,3642,0.43834,0.47069
2012,2nd Quintile,West,Important,0.37059,1230,3642,0.35490,0.38627
2012,2nd Quintile,West,Less important,0.10166,237,3642,0.09184,0.11147
2012,2nd Quintile,West,Unimportant,0.07324,147,3642,0.06477,0.08170
2012,2nd Quintile,East,Very important,0.41885,644,1244,0.39142,0.44628
2012,2nd Quintile,East,Important,0.40092,462,1244,0.37368,0.42817
2012,2nd Quintile,East,Less important,0.11630,92,1244,0.09847,0.13412
2012,2nd Quintile,East,Unimportant,0.06393,46,1244,0.05033,0.07753
2012,3rd Quintile,West,Very important,0.43284,1849,3563,0.41657,0.44911
2012,3rd Quintile,West,Important,0.38049,1257,3563,0.36454,0.39643
2012,3rd Quintile,West,Less important,0.12462,304,3563,0.11377,0.13546
2012,3rd Quintile,West,Unimportant,0.06206,153,3563,0.05413,0.06998
2012,3rd Quintile,East,Very important,0.44324,664,1206,0.41519,0.47129
2012,3rd Quintile,East,Important,0.41436,426,1206,0.38655,0.44218
2012,3rd Quintile,East,Less important,0.09553,76,1206,0.07893,0.11213
2012,3rd Quintile,East,Unimportant,0.04686,40,1206,0.03493,0.05880
2012,4th Quintile,West,Very important,0.42990,1948,3787,0.41413,0.44567
2012,4th Quintile,West,Important,0.34683,1253,3787,0.33167,0.36199
2012,4th Quintile,West,Less important,0.14758,413,3787,0.13628,0.15888
2012,4th Quintile,West,Unimportant,0.07569,173,3787,0.06726,0.08411
2012,4th Quintile,East,Very important,0.47023,521,965,0.43872,0.50174
2012,4th Quintile,East,Important,0.37757,329,965,0.34697,0.40818
2012,4th Quintile,East,Less important,0.11427,84,965,0.09419,0.13435
2012,4th Quintile,East,Unimportant,0.03793,31,965,0.02587,0.04998
2012,5th Quintile,West,Very important,0.39342,2137,4426,0.37903,0.40782
2012,5th Quintile,West,Important,0.32621,1418,4426,0.31240,0.34002
2012,5th Quintile,West,Less important,0.17392,568,4426,0.16275,0.18508
2012,5th Quintile,West,Unimportant,0.10645,303,4426,0.09736,0.11554
2012,5th Quintile,East,Very important,0.52999,441,741,0.49403,0.56595
2012,5th Quintile,East,Important,0.33201,237,741,0.29808,0.36594
2012,5th Quintile,East,Less important,0.09066,63,741,0.06997,0.11135
2016,1st Quintile,West,Very important,0.44739,2043,3748,0.43147,0.46331
2016,1st Quintile,West,Important,0.34021,1151,3748,0.32504,0.35538
2016,1st Quintile,West,Less important,0.12704,356,3748,0.11637,0.13770
2016,1st Quintile,West,Unimportant,0.08537,198,3748,0.07642,0.09431
2016,1st Quintile,East,Very important,0.39337,644,1256,0.36634,0.42039
2016,1st Quintile,East,Important,0.35837,415,1256,0.33184,0.38490
2016,1st Quintile,East,Less important,0.14617,123,1256,0.12663,0.16572
2016,1st Quintile,East,Unimportant,0.10209,74,1256,0.08534,0.11884
2016,2nd Quintile,West,Very important,0.49601,2112,3690,0.47987,0.51214
2016,2nd Quintile,West,Important,0.33899,1150,3690,0.32372,0.35427
2016,2nd Quintile,West,Less important,0.10666,292,3690,0.09670,0.11662
2016,2nd Quintile,West,Unimportant,0.05834,136,3690,0.05078,0.06590
2016,2nd Quintile,East,Very important,0.48662,727,1332,0.45977,0.51347
2016,2nd Quintile,East,Important,0.34274,455,1332,0.31724,0.36824
2016,2nd Quintile,East,Less important,0.11382,97,1332,0.09676,0.13088
2016,2nd Quintile,East,Unimportant,0.05682,53,1332,0.04438,0.06926
2016,3rd Quintile,West,Very important,0.48184,1939,3513,0.46532,0.49837
2016,3rd Quintile,West,Important,0.33094,1127,3513,0.31538,0.34650
2016,3rd Quintile,West,Less important,0.11353,286,3513,0.10304,0.12403
2016,3rd Quintile,West,Unimportant,0.07369,161,3513,0.06504,0.08233
2016,3rd Quintile,East,Very important,0.55320,623,1053,0.52316,0.58324
2016,3rd Quintile,East,Important,0.29242,324,1053,0.26493,0.31990
2016,3rd Quintile,East,Less important,0.10601,71,1053,0.08740,0.12461
2016,3rd Quintile,East,Unimportant,0.04838,35,1053,0.03541,0.06134
2016,4th Quintile,West,Very important,0.46457,2045,3801,0.44872,0.48043
2016,4th Quintile,West,Important,0.33422,1221,3801,0.31922,0.34922
2016,4th Quintile,West,Less important,0.13564,362,3801,0.12476,0.14653
2016,4th Quintile,West,Unimportant,0.06556,173,3801,0.05769,0.07343
2016,4th Quintile,East,Very important,0.54470,457,783,0.50979,0.57960
2016,4th Quintile,East,Important,0.31313,231,783,0.28062,0.34564
2016,4th Quintile,East,Less important,0.08939,58,783,0.06940,0.10939
2016,4th Quintile,East,Unimportant,0.05278,37,783,0.03711,0.06845
2016,5th Quintile,West,Very important,0.43843,2191,4244,0.42350,0.45336
2016,5th Quintile,West,Important,0.30430,1254,4244,0.29046,0.31815
2016,5th Quintile,West,Less important,0.15852,504,4244,0.14753,0.16951
2016,5th Quintile,West,Unimportant,0.09874,295,4244,0.08977,0.10772
2016,5th Quintile,East,Very important,0.56208,343,539,0.52015,0.60400
2016,5th Quintile,East,Important,0.34478,161,539,0.30462,0.38495
2016,5th Quintile,East,Less important,0.07446,35,539,0.05228,0.09665
2021,1st Quintile,West,Very important,0.42828,1091,2380,0.40839,0.44816
2021,1st Quintile,West,Important,0.34319,804,2380,0.32411,0.36227
2021,1st Quintile,West,Less important,0.12712,293,2380,0.11374,0.14051
2021,1st Quintile,West,Unimportant,0.10141,192,2380,0.08928,0.11354
2021,1st Quintile,East,Very important,0.38942,346,803,0.35567,0.42317
2021,1st Quintile,East,Important,0.35324,296,803,0.32016,0.38632
2021,1st Quintile,East,Less important,0.15465,105,803,0.12963,0.17968
2021,1st Quintile,East,Unimportant,0.10269,56,803,0.08168,0.12370
2021,2nd Quintile,West,Very important,0.44274,1172,2436,0.42301,0.46247
2021,2nd Quintile,West,Important,0.34717,821,2436,0.32826,0.36608
2021,2nd Quintile,West,Less important,0.14470,290,2436,0.13072,0.15867
2021,2nd Quintile,West,Unimportant,0.06539,153,2436,0.05558,0.07521
2021,2nd Quintile,East,Very important,0.42493,433,855,0.39178,0.45809
2021,2nd Quintile,East,Important,0.41303,303,855,0.38001,0.44606
2021,2nd Quintile,East,Less important,0.11434,81,855,0.09299,0.13568
2021,2nd Quintile,East,Unimportant,0.04770,38,855,0.03341,0.06200
2021,3rd Quintile,West,Very important,0.44177,1158,2374,0.42179,0.46175
2021,3rd Quintile,West,Important,0.35046,787,2374,0.33126,0.36966
2021,3rd Quintile,West,Less important,0.13727,293,2374,0.12343,0.15112
2021,3rd Quintile,West,Unimportant,0.07049,136,2374,0.06020,0.08079
2021,3rd Quintile,East,Very important,0.44830,336,648,0.40998,0.48662
2021,3rd Quintile,East,Important,0.40061,247,648,0.36285,0.43837
2021,3rd Quintile,East,Less important,0.10796,65,648,0.08405,0.13187
2021,4th Quintile,West,Very important,0.41556,1233,2561,0.39647,0.43465
2021,4th Quintile,West,Important,0.33829,872,2561,0.31996,0.35662
2021,4th Quintile,West,Less important,0.15983,298,2561,0.14563,0.17402
2021,4th Quintile,West,Unimportant,0.08632,158,2561,0.07544,0.09720
2021,4th Quintile,East,Very important,0.52381,318,554,0.48218,0.56543
2021,4th Quintile,East,Important,0.33460,186,554,0.29527,0.37392
2021,4th Quintile,East,Less important,0.08479,50,554,0.06157,0.10801
2021,5th Quintile,West,Very important,0.42695,1737,3572,0.41072,0.44317
2021,5th Quintile,West,Important,0.31004,1098,3572,0.29487,0.32521
2021,5th Quintile,West,Less important,0.15492,445,3572,0.14305,0.16679
2021,5th Quintile,West,Unimportant,0.10809,292,3572,0.09790,0.11827
2021,5th Quintile,East,Very important,0.54081,379,643,0.50226,0.57936
2021,5th Quintile,East,Important,0.32197,184,643,0.28582,0.35811
2021,5th Quintile,East,Less important,0.07620,47,643,0.05568,0.09672
2021,5th Quintile,East,Unimportant,0.06103,33,643,0.04251,0.07954
