year,migback,plh0110,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,Indirect migration background,Important,0.35117,384,1187,0.32400,0.37834
2012,Indirect migration background,Less important,0.19706,142,1187,0.17442,0.21970
2012,Indirect migration background,Unimportant,0.05258,57,1187,0.03988,0.06528
2016,No migration background,Very important,0.45071,9111,17512,0.44334,0.45808
2016,No migration background,Important,0.33574,5749,17512,0.32874,0.34273
2016,No migration background,Less important,0.13146,1693,17512,0.12646,0.13647
2016,No migration background,Unimportant,0.08209,959,17512,0.07803,0.08616
2016,Direct migration background,Very important,0.58873,3272,4996,0.57508,0.60237
2016,Direct migration background,Important,0.29250,1296,4996,0.27989,0.30512
2016,Direct migration background,Less important,0.08282,294,4996,0.07518,0.09047
2016,Direct migration background,Unimportant,0.03595,134,4996,0.03079,0.04111
2016,Indirect migration background,Very important,0.42401,741,1468,0.39872,0.44930
2016,Indirect migration background,Important,0.32439,445,1468,0.30044,0.34835
2016,Indirect migration background,Less important,0.18225,198,1468,0.16250,0.20201
2016,Indirect migration background,Unimportant,0.06934,84,1468,0.05634,0.08234
2021,No migration background,Very important,0.42543,6189,12940,0.41691,0.43395
2021,No migration background,Important,0.34582,4385,12940,0.33762,0.35401
2021,No migration background,Less important,0.14183,1497,12940,0.13582,0.14784
2021,No migration background,Unimportant,0.08693,869,12940,0.08207,0.09178
2021,Direct migration background,Very important,0.51757,1688,3083,0.49993,0.53521
2021,Direct migration background,Important,0.31283,927,3083,0.29646,0.32920
2021,Direct migration background,Less important,0.12038,314,3083,0.10890,0.13187
2021,Direct migration background,Unimportant,0.04921,154,3083,0.04158,0.05685
2021,Indirect migration background,Very important,0.34321,353,917,0.31246,0.37396
2021,Indirect migration background,Important,0.37154,305,917,0.34025,0.40283
2021,Indirect migration background,Less important,0.16644,162,917,0.14231,0.19056
2021,Indirect migration background,Unimportant,0.11881,97,917,0.09786,0.13977
