year,pgisced97,sex,plh0110,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Post-secondary Non-tertiary Level,female,Less important,0.13021,69,649,0.10430,0.15613
2008,Post-secondary Non-tertiary Level,female,Unimportant,0.06507,36,649,0.04608,0.08407
2008,First Stage of Tertiary Education,male,Very important,0.41566,366,815,0.38180,0.44952
2008,First Stage of Tertiary Education,male,Important,0.38936,320,815,0.35586,0.42286
2008,First Stage of Tertiary Education,male,Less important,0.12368,85,815,0.10106,0.14629
2008,First Stage of Tertiary Education,male,Unimportant,0.07130,44,815,0.05362,0.08898
2008,First Stage of Tertiary Education,female,Very important,0.54359,333,576,0.50287,0.58430
2008,First Stage of Tertiary Education,female,Important,0.28428,170,576,0.24741,0.32114
2008,First Stage of Tertiary Education,female,Less important,0.09052,40,576,0.06707,0.11398
2008,First Stage of Tertiary Education,female,Unimportant,0.08161,33,576,0.05924,0.10399
2008,Second Stage of Tertiary Education,male,Very important,0.42818,1115,2268,0.40781,0.44855
2008,Second Stage of Tertiary Education,male,Important,0.34510,780,2268,0.32553,0.36467
2008,Second Stage of Tertiary Education,male,Less important,0.15495,252,2268,0.14005,0.16985
2008,Second Stage of Tertiary Education,male,Unimportant,0.07177,121,2268,0.06114,0.08239
2008,Second Stage of Tertiary Education,female,Very important,0.49445,1059,1884,0.47187,0.51704
2008,Second Stage of Tertiary Education,female,Important,0.26988,491,1884,0.24983,0.28993
2008,Second Stage of Tertiary Education,female,Less important,0.13823,205,1884,0.12264,0.15382
2008,Second Stage of Tertiary Education,female,Unimportant,0.09744,129,1884,0.08405,0.11084
2012,No answer / don't know,male,Very important,0.22980,53,182,0.16851,0.29109
2012,No answer / don't know,male,Important,0.36422,77,182,0.29411,0.43432
2012,No answer / don't know,male,Less important,0.24397,52,182,0.18140,0.30654
2012,No answer / don't know,female,Very important,0.27677,67,176,0.21049,0.34306
2012,No answer / don't know,female,Important,0.41582,68,176,0.34280,0.48885
2012,No answer / don't know,female,Less important,0.18788,41,176,0.13001,0.24576
2012,Pre-primary Level,male,Very important,0.20467,47,205,0.14930,0.26003
2012,Pre-primary Level,male,Important,0.30574,84,205,0.24252,0.36896
2012,Pre-primary Level,male,Less important,0.43885,74,205,0.37075,0.50695
2012,Pre-primary Level,female,Very important,0.22569,60,214,0.16955,0.28183
2012,Pre-primary Level,female,Important,0.50074,105,214,0.43360,0.56789
2012,Pre-primary Level,female,Less important,0.17288,49,214,0.12209,0.22366
2012,Primary Level,male,Very important,0.41970,84,135,0.33614,0.50326
2012,Primary Level,male,Important,0.36789,51,135,0.28624,0.44954
2012,Primary Level,female,Very important,0.50980,124,200,0.44034,0.57926
2012,Primary Level,female,Important,0.33808,76,200,0.27235,0.40380
2012,Lower Secondary Level,male,Very important,0.37883,416,963,0.34817,0.40948
2012,Lower Secondary Level,male,Important,0.34110,338,963,0.31114,0.37106
2012,Lower Secondary Level,male,Less important,0.18696,142,963,0.16232,0.21160
2012,Lower Secondary Level,male,Unimportant,0.09311,67,963,0.07475,0.11147
2012,Lower Secondary Level,female,Very important,0.51383,1026,1888,0.49127,0.53638
2012,Lower Secondary Level,female,Important,0.36227,681,1888,0.34058,0.38396
2012,Lower Secondary Level,female,Less important,0.06682,101,1888,0.05555,0.07809
2012,Lower Secondary Level,female,Unimportant,0.05709,80,1888,0.04662,0.06756
2012,Upper Secondary Level,male,Very important,0.36910,2638,5964,0.35685,0.38134
2012,Upper Secondary Level,male,Important,0.38442,2265,5964,0.37207,0.39676
2012,Upper Secondary Level,male,Less important,0.15643,708,5964,0.14721,0.16566
2012,Upper Secondary Level,male,Unimportant,0.09005,353,5964,0.08279,0.09732
2012,Upper Secondary Level,female,Very important,0.48814,4221,7406,0.47676,0.49953
2012,Upper Secondary Level,female,Important,0.35679,2434,7406,0.34588,0.36770
2012,Upper Secondary Level,female,Less important,0.09128,452,7406,0.08472,0.09784
2012,Upper Secondary Level,female,Unimportant,0.06379,299,7406,0.05822,0.06935
2012,Post-secondary Non-tertiary Level,male,Very important,0.36946,328,662,0.33267,0.40626
2012,Post-secondary Non-tertiary Level,male,Important,0.34869,214,662,0.31236,0.38502
2012,Post-secondary Non-tertiary Level,male,Less important,0.18001,83,662,0.15072,0.20930
2012,Post-secondary Non-tertiary Level,male,Unimportant,0.10185,37,662,0.07879,0.12490
2012,Post-secondary Non-tertiary Level,female,Very important,0.48965,792,1289,0.46235,0.51696
2012,Post-secondary Non-tertiary Level,female,Important,0.28879,342,1289,0.26404,0.31354
2012,Post-secondary Non-tertiary Level,female,Less important,0.15452,109,1289,0.13478,0.17426
2012,Post-secondary Non-tertiary Level,female,Unimportant,0.06704,46,1289,0.05338,0.08070
2012,First Stage of Tertiary Education,male,Very important,0.40030,559,1109,0.37145,0.42915
2012,First Stage of Tertiary Education,male,Important,0.39104,405,1109,0.36231,0.41978
2012,First Stage of Tertiary Education,male,Less important,0.15705,107,1109,0.13563,0.17848
2012,First Stage of Tertiary Education,male,Unimportant,0.05160,38,1109,0.03857,0.06462
2012,First Stage of Tertiary Education,female,Very important,0.45333,380,668,0.41555,0.49111
2012,First Stage of Tertiary Education,female,Important,0.29912,205,668,0.26438,0.33387
2012,First Stage of Tertiary Education,female,Less important,0.12838,51,668,0.10300,0.15377
2012,First Stage of Tertiary Education,female,Unimportant,0.11916,32,668,0.09458,0.14375
2012,Second Stage of Tertiary Education,male,Very important,0.43006,1631,3107,0.41265,0.44747
2012,Second Stage of Tertiary Education,male,Important,0.36385,1079,3107,0.34693,0.38077
2012,Second Stage of Tertiary Education,male,Less important,0.13465,274,3107,0.12265,0.14666
2012,Second Stage of Tertiary Education,male,Unimportant,0.07144,123,3107,0.06238,0.08049
2012,Second Stage of Tertiary Education,female,Very important,0.48579,1833,2967,0.46780,0.50377
2012,Second Stage of Tertiary Education,female,Important,0.30114,758,2967,0.28463,0.31765
2012,Second Stage of Tertiary Education,female,Less important,0.13247,241,2967,0.12027,0.14467
2012,Second Stage of Tertiary Education,female,Unimportant,0.08061,135,2967,0.07081,0.09041
2016,No answer / don't know,male,Very important,0.32951,84,276,0.27395,0.38506
2016,No answer / don't know,male,Important,0.35544,119,276,0.29887,0.41201
2016,No answer / don't know,male,Less important,0.22894,73,276,0.17929,0.27860
2016,No answer / don't know,female,Very important,0.34123,124,260,0.28348,0.39897
2016,No answer / don't know,female,Important,0.42738,90,260,0.36713,0.48763
2016,No answer / don't know,female,Less important,0.13734,46,260,0.09542,0.17926
2016,Pre-primary Level,male,Very important,0.21563,35,100,0.13461,0.29664
2016,Pre-primary Level,male,Important,0.43596,65,100,0.33827,0.53364
2016,Pre-primary Level,female,Very important,0.31537,56,176,0.24652,0.38421
2016,Pre-primary Level,female,Important,0.40559,75,176,0.33284,0.47834
2016,Pre-primary Level,female,Less important,0.16864,45,176,0.11316,0.22411
2016,Primary Level,male,Very important,0.48819,101,151,0.40820,0.56819
2016,Primary Level,male,Important,0.35989,50,151,0.28308,0.43670
2016,Primary Level,female,Very important,0.56911,154,206,0.50132,0.63690
2016,Primary Level,female,Important,0.29750,52,206,0.23492,0.36009
2016,Lower Secondary Level,male,Very important,0.40404,424,988,0.37343,0.43466
2016,Lower Secondary Level,male,Important,0.31085,332,988,0.28197,0.33972
2016,Lower Secondary Level,male,Less important,0.18790,159,988,0.16353,0.21227
2016,Lower Secondary Level,male,Unimportant,0.09721,73,988,0.07873,0.11569
2016,Lower Secondary Level,female,Very important,0.52914,882,1565,0.50441,0.55388
2016,Lower Secondary Level,female,Important,0.35422,521,1565,0.33052,0.37793
2016,Lower Secondary Level,female,Less important,0.08458,104,1565,0.07079,0.09837
2016,Lower Secondary Level,female,Unimportant,0.03205,58,1565,0.02332,0.04078
2016,Upper Secondary Level,male,Very important,0.39298,2299,4884,0.37928,0.40668
2016,Upper Secondary Level,male,Important,0.36780,1756,4884,0.35427,0.38132
2016,Upper Secondary Level,male,Less important,0.15410,549,4884,0.14398,0.16423
2016,Upper Secondary Level,male,Unimportant,0.08512,280,4884,0.07729,0.09294
2016,Upper Secondary Level,female,Very important,0.53359,3553,5982,0.52094,0.54623
2016,Upper Secondary Level,female,Important,0.32279,1827,5982,0.31094,0.33464
2016,Upper Secondary Level,female,Less important,0.08164,369,5982,0.07470,0.08858
2016,Upper Secondary Level,female,Unimportant,0.06199,233,5982,0.05587,0.06810
2016,Post-secondary Non-tertiary Level,male,Very important,0.39231,394,747,0.35728,0.42735
2016,Post-secondary Non-tertiary Level,male,Important,0.33462,227,747,0.30076,0.36848
2016,Post-secondary Non-tertiary Level,male,Less important,0.19010,86,747,0.16194,0.21826
2016,Post-secondary Non-tertiary Level,male,Unimportant,0.08297,40,747,0.06317,0.10276
2016,Post-secondary Non-tertiary Level,female,Very important,0.52228,791,1264,0.49473,0.54983
2016,Post-secondary Non-tertiary Level,female,Important,0.27606,334,1264,0.25141,0.30072
2016,Post-secondary Non-tertiary Level,female,Less important,0.13237,85,1264,0.11368,0.15106
2016,Post-secondary Non-tertiary Level,female,Unimportant,0.06928,54,1264,0.05528,0.08329
2016,First Stage of Tertiary Education,male,Very important,0.41559,433,848,0.38240,0.44878
2016,First Stage of Tertiary Education,male,Important,0.39404,310,848,0.36113,0.42695
2016,First Stage of Tertiary Education,male,Less important,0.13224,73,848,0.10942,0.15505
2016,First Stage of Tertiary Education,male,Unimportant,0.05813,32,848,0.04237,0.07389
2016,First Stage of Tertiary Education,female,Very important,0.45338,308,505,0.40992,0.49684
2016,First Stage of Tertiary Education,female,Important,0.31253,158,505,0.27206,0.35300
2016,First Stage of Tertiary Education,female,Less important,0.11346,39,505,0.08577,0.14115
2016,Second Stage of Tertiary Education,male,Very important,0.47308,1612,2890,0.45488,0.49129
2016,Second Stage of Tertiary Education,male,Important,0.31485,881,2890,0.29791,0.33179
2016,Second Stage of Tertiary Education,male,Less important,0.14501,276,2890,0.13217,0.15785
2016,Second Stage of Tertiary Education,male,Unimportant,0.06705,121,2890,0.05793,0.07617
2016,Second Stage of Tertiary Education,female,Very important,0.54198,1874,2947,0.52399,0.55997
2016,Second Stage of Tertiary Education,female,Important,0.23990,693,2947,0.22448,0.25532
2016,Second Stage of Tertiary Education,female,Less important,0.11619,222,2947,0.10462,0.12777
2016,Second Stage of Tertiary Education,female,Unimportant,0.10193,158,2947,0.09100,0.11285
2021,No answer / don't know,male,Very important,0.36474,145,285,0.30876,0.42073
2021,No answer / don't know,male,Important,0.40602,94,285,0.34890,0.46314
2021,No answer / don't know,male,Less important,0.11365,46,285,0.07674,0.15057
2021,No answer / don't know,female,Very important,0.43797,156,279,0.37965,0.49630
2021,No answer / don't know,female,Important,0.30089,89,279,0.24697,0.35480
2021,No answer / don't know,female,Less important,0.22027,34,279,0.17155,0.26899
2021,Pre-primary Level,male,Important,0.47151,41,41,0.31681,0.62621
2021,Pre-primary Level,female,Important,0.38119,39,39,0.22676,0.53561
2021,Primary Level,male,Very important,0.47787,46,77,0.36556,0.59017
2021,Primary Level,male,Important,0.18629,31,77,0.09875,0.27382
2021,Primary Level,female,Very important,0.71433,62,62,0.60096,0.82769
2021,Lower Secondary Level,male,Very important,0.32758,187,555,0.28850,0.36666
2021,Lower Secondary Level,male,Important,0.34129,202,555,0.30180,0.38077
2021,Lower Secondary Level,male,Less important,0.24016,116,555,0.20459,0.27573
2021,Lower Secondary Level,male,Unimportant,0.09098,50,555,0.06703,0.11492
2021,Lower Secondary Level,female,Very important,0.50767,405,803,0.47307,0.54227
2021,Lower Secondary Level,female,Important,0.36774,280,803,0.33437,0.40111
2021,Lower Secondary Level,female,Less important,0.06404,66,803,0.04710,0.08099
2021,Lower Secondary Level,female,Unimportant,0.06054,52,803,0.04404,0.07705
2021,Upper Secondary Level,male,Very important,0.34701,1224,3062,0.33015,0.36387
2021,Upper Secondary Level,male,Important,0.37561,1118,3062,0.35846,0.39277
2021,Upper Secondary Level,male,Less important,0.19500,495,3062,0.18096,0.20903
2021,Upper Secondary Level,male,Unimportant,0.08238,225,3062,0.07264,0.09212
2021,Upper Secondary Level,female,Very important,0.49266,1965,3777,0.47672,0.50861
2021,Upper Secondary Level,female,Important,0.33570,1278,3777,0.32064,0.35076
2021,Upper Secondary Level,female,Less important,0.09393,314,3777,0.08463,0.10324
2021,Upper Secondary Level,female,Unimportant,0.07770,220,3777,0.06916,0.08624
