year,regtyp,sampreg,plh0110,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,Rural regions,West,Very important,0.40901,1626,3701,0.39317,0.42486
2004,Rural regions,West,Important,0.38985,1359,3701,0.37413,0.40556
2004,Rural regions,West,Less important,0.13497,512,3701,0.12396,0.14598
2004,Rural regions,West,Unimportant,0.06617,204,3701,0.05816,0.07418
2004,Rural regions,East,Very important,0.41780,1513,3389,0.40119,0.43441
2004,Rural regions,East,Important,0.38555,1269,3389,0.36916,0.40194
2004,Rural regions,East,Less important,0.12991,419,3389,0.11859,0.14123
2004,Rural regions,East,Unimportant,0.06674,188,3389,0.05833,0.07514
2008,Urban regions,West,Very important,0.44286,5196,10933,0.43355,0.45217
2008,Urban regions,West,Important,0.33175,3638,10933,0.32293,0.34058
2008,Urban regions,West,Less important,0.14200,1394,10933,0.13545,0.14854
2008,Urban regions,West,Unimportant,0.08339,705,10933,0.07821,0.08857
2008,Urban regions,East,Very important,0.45959,802,1583,0.43503,0.48415
2008,Urban regions,East,Important,0.32529,518,1583,0.30220,0.34837
2008,Urban regions,East,Less important,0.13924,172,1583,0.12218,0.15630
2008,Urban regions,East,Unimportant,0.07588,91,1583,0.06283,0.08893
2008,Rural regions,West,Very important,0.40729,1553,3416,0.39081,0.42377
2008,Rural regions,West,Important,0.38671,1300,3416,0.37038,0.40305
2008,Rural regions,West,Less important,0.14631,388,3416,0.13446,0.15817
2008,Rural regions,West,Unimportant,0.05969,175,3416,0.05174,0.06763
2008,Rural regions,East,Very important,0.43734,1471,3099,0.41987,0.45481
2008,Rural regions,East,Important,0.39182,1179,3099,0.37463,0.40901
2008,Rural regions,East,Less important,0.11362,306,3099,0.10245,0.12480
2008,Rural regions,East,Unimportant,0.05722,143,3099,0.04904,0.06540
2012,Urban regions,West,Very important,0.42887,7887,15241,0.42101,0.43673
2012,Urban regions,West,Important,0.34560,5021,15241,0.33805,0.35315
2012,Urban regions,West,Less important,0.13980,1521,15241,0.13430,0.14531
2012,Urban regions,West,Unimportant,0.08572,812,15241,0.08128,0.09017
2012,Urban regions,East,Very important,0.41253,1081,2062,0.39127,0.43378
2012,Urban regions,East,Important,0.36203,680,2062,0.34128,0.38277
2012,Urban regions,East,Less important,0.13514,183,2062,0.12038,0.14989
2012,Urban regions,East,Unimportant,0.09031,118,2062,0.07794,0.10269
2012,Rural regions,West,Very important,0.44882,3142,5940,0.43617,0.46147
2012,Rural regions,West,Important,0.37147,2058,5940,0.35918,0.38376
2012,Rural regions,West,Less important,0.11893,495,5940,0.11070,0.12716
2012,Rural regions,West,Unimportant,0.06078,245,5940,0.05470,0.06686
2012,Rural regions,East,Very important,0.44953,2149,4030,0.43417,0.46489
2012,Rural regions,East,Important,0.38923,1423,4030,0.37418,0.40429
2012,Rural regions,East,Less important,0.10846,316,4030,0.09886,0.11806
2012,Rural regions,East,Unimportant,0.05278,142,4030,0.04587,0.05968
2016,Urban regions,West,Very important,0.46099,7478,13847,0.45268,0.46929
2016,Urban regions,West,Important,0.32433,4270,13847,0.31653,0.33213
2016,Urban regions,West,Less important,0.13271,1361,13847,0.12706,0.13836
2016,Urban regions,West,Unimportant,0.08198,738,13847,0.07741,0.08654
2016,Urban regions,East,Very important,0.48727,978,1746,0.46381,0.51072
2016,Urban regions,East,Important,0.30457,509,1746,0.28298,0.32617
2016,Urban regions,East,Less important,0.14120,166,1746,0.12487,0.15754
2016,Urban regions,East,Unimportant,0.06696,93,1746,0.05523,0.07868
2016,Rural regions,West,Very important,0.47446,2852,5154,0.46083,0.48809
2016,Rural regions,West,Important,0.34010,1634,5154,0.32717,0.35304
2016,Rural regions,West,Less important,0.12239,440,5154,0.11344,0.13134
2016,Rural regions,West,Unimportant,0.06305,228,5154,0.05641,0.06968
2016,Rural regions,East,Very important,0.50086,1816,3229,0.48361,0.51810
2016,Rural regions,East,Important,0.34451,1077,3229,0.32812,0.36090
2016,Rural regions,East,Less important,0.09582,218,3229,0.08566,0.10597
2016,Rural regions,East,Unimportant,0.05882,118,3229,0.05070,0.06693
2021,Urban regions,West,Very important,0.43163,4697,9916,0.42188,0.44138
2021,Urban regions,West,Important,0.33208,3229,9916,0.32281,0.34135
2021,Urban regions,West,Less important,0.14666,1248,9916,0.13970,0.15363
2021,Urban regions,West,Unimportant,0.08963,742,9916,0.08400,0.09525
2021,Urban regions,East,Very important,0.45247,636,1321,0.42562,0.47932
2021,Urban regions,East,Important,0.35088,448,1321,0.32514,0.37663
2021,Urban regions,East,Less important,0.11871,147,1321,0.10126,0.13616
2021,Urban regions,East,Unimportant,0.07794,90,1321,0.06348,0.09240
2021,Rural regions,West,Very important,0.42659,1716,3453,0.41009,0.44309
2021,Rural regions,West,Important,0.35050,1168,3453,0.33458,0.36641
2021,Rural regions,West,Less important,0.14291,375,3453,0.13124,0.15459
2021,Rural regions,West,Unimportant,0.08000,194,3453,0.07095,0.08905
2021,Rural regions,East,Very important,0.45487,1180,2249,0.43428,0.47545
2021,Rural regions,East,Important,0.38051,772,2249,0.36044,0.40058
2021,Rural regions,East,Less important,0.10917,203,2249,0.09628,0.12206
2021,Rural regions,East,Unimportant,0.05545,94,2249,0.04599,0.06491
