year,migback,sex,plh0110,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Direct migration background,male,Very important,0.53162,487,869,0.49843,0.56482
2008,Direct migration background,male,Important,0.30344,273,869,0.27286,0.33403
2008,Direct migration background,male,Less important,0.10255,75,869,0.08237,0.12273
2008,Direct migration background,male,Unimportant,0.06238,34,869,0.04629,0.07847
2008,Direct migration background,female,Very important,0.60926,627,1007,0.57911,0.63941
2008,Direct migration background,female,Important,0.28797,289,1007,0.25998,0.31595
2008,Direct migration background,female,Less important,0.06711,57,1007,0.05165,0.08257
2008,Direct migration background,female,Unimportant,0.03566,34,1007,0.02420,0.04712
2008,Indirect migration background,male,Very important,0.34426,140,343,0.29390,0.39461
2008,Indirect migration background,male,Important,0.36113,132,343,0.31023,0.41204
2008,Indirect migration background,male,Less important,0.22793,71,343,0.18347,0.27239
2008,Indirect migration background,female,Very important,0.49005,195,385,0.44005,0.54005
2008,Indirect migration background,female,Important,0.31989,127,385,0.27324,0.36655
2008,Indirect migration background,female,Less important,0.16473,63,385,0.12763,0.20183
2012,No migration background,male,Very important,0.35841,4645,10463,0.34923,0.36760
2012,No migration background,male,Important,0.38345,3919,10463,0.37414,0.39277
2012,No migration background,male,Less important,0.16741,1296,10463,0.16026,0.17456
2012,No migration background,male,Unimportant,0.09072,603,10463,0.08522,0.09623
2012,No migration background,female,Very important,0.46618,6947,12469,0.45742,0.47493
2012,No migration background,female,Important,0.34753,4010,12469,0.33917,0.35589
2012,No migration background,female,Less important,0.10986,932,12469,0.10437,0.11534
2012,No migration background,female,Unimportant,0.07644,580,12469,0.07177,0.08110
2012,Direct migration background,male,Very important,0.53683,863,1388,0.51059,0.56307
2012,Direct migration background,male,Important,0.31468,410,1388,0.29024,0.33912
2012,Direct migration background,male,Less important,0.09143,78,1388,0.07626,0.10659
2012,Direct migration background,male,Unimportant,0.05707,37,1388,0.04486,0.06927
2012,Direct migration background,female,Very important,0.59770,1200,1766,0.57482,0.62057
2012,Direct migration background,female,Important,0.30962,459,1766,0.28805,0.33119
2012,Direct migration background,female,Less important,0.05627,67,1766,0.04552,0.06702
2012,Direct migration background,female,Unimportant,0.03641,40,1766,0.02767,0.04515
2012,Indirect migration background,male,Very important,0.35213,248,513,0.31076,0.39350
2012,Indirect migration background,male,Important,0.35809,184,513,0.31656,0.39962
2012,Indirect migration background,male,Less important,0.24650,81,513,0.20917,0.28383
2012,Indirect migration background,female,Very important,0.44948,356,617,0.41020,0.48877
2012,Indirect migration background,female,Important,0.34377,200,617,0.30627,0.38128
2012,Indirect migration background,female,Less important,0.14423,61,617,0.11649,0.17198
2016,No migration background,male,Very important,0.39110,3676,8039,0.38043,0.40177
2016,No migration background,male,Important,0.35887,2890,8039,0.34838,0.36935
2016,No migration background,male,Less important,0.16458,986,8039,0.15647,0.17268
2016,No migration background,male,Unimportant,0.08545,487,8039,0.07934,0.09157
2016,No migration background,female,Very important,0.50753,5435,9473,0.49747,0.51760
2016,No migration background,female,Important,0.31369,2859,9473,0.30434,0.32303
2016,No migration background,female,Less important,0.09989,707,9473,0.09385,0.10593
2016,No migration background,female,Unimportant,0.07889,472,9473,0.07346,0.08432
2016,Direct migration background,male,Very important,0.54984,1405,2250,0.52927,0.57040
2016,Direct migration background,male,Important,0.30502,620,2250,0.28599,0.32405
2016,Direct migration background,male,Less important,0.10196,166,2250,0.08946,0.11447
2016,Direct migration background,male,Unimportant,0.04318,59,2250,0.03478,0.05158
2016,Direct migration background,female,Very important,0.62565,1867,2746,0.60754,0.64375
2016,Direct migration background,female,Important,0.28062,676,2746,0.26381,0.29743
2016,Direct migration background,female,Less important,0.06465,128,2746,0.05545,0.07385
2016,Direct migration background,female,Unimportant,0.02908,75,2746,0.02280,0.03537
2016,Indirect migration background,male,Very important,0.36056,301,683,0.32453,0.39660
2016,Indirect migration background,male,Important,0.34915,230,683,0.31338,0.38493
2016,Indirect migration background,male,Less important,0.21108,106,683,0.18045,0.24171
2016,Indirect migration background,male,Unimportant,0.07920,46,683,0.05893,0.09947
2016,Indirect migration background,female,Very important,0.49294,440,785,0.45795,0.52794
2016,Indirect migration background,female,Important,0.29749,215,785,0.26549,0.32949
2016,Indirect migration background,female,Less important,0.15093,92,785,0.12587,0.17599
2016,Indirect migration background,female,Unimportant,0.05864,38,785,0.04219,0.07508
2021,No migration background,male,Very important,0.35787,2593,6112,0.34585,0.36989
2021,No migration background,male,Important,0.37234,2201,6112,0.36022,0.38446
2021,No migration background,male,Less important,0.18376,890,6112,0.17405,0.19347
2021,No migration background,male,Unimportant,0.08603,428,6112,0.07900,0.09306
2021,No migration background,female,Very important,0.49111,3595,6821,0.47924,0.50297
2021,No migration background,female,Important,0.32028,2183,6821,0.30920,0.33135
2021,No migration background,female,Less important,0.10111,605,6821,0.09395,0.10826
2021,No migration background,female,Unimportant,0.08751,438,6821,0.08080,0.09421
2021,Direct migration background,male,Very important,0.48215,722,1417,0.45613,0.50818
2021,Direct migration background,male,Important,0.31448,448,1417,0.29029,0.33866
2021,Direct migration background,male,Less important,0.14471,165,1417,0.12639,0.16303
2021,Direct migration background,male,Unimportant,0.05866,82,1417,0.04642,0.07090
2021,Direct migration background,female,Very important,0.54932,966,1666,0.52542,0.57322
2021,Direct migration background,female,Important,0.31136,479,1666,0.28912,0.33360
2021,Direct migration background,female,Less important,0.09857,149,1666,0.08426,0.11289
2021,Direct migration background,female,Unimportant,0.04075,72,1666,0.03125,0.05024
2021,Indirect migration background,male,Very important,0.33096,154,435,0.28669,0.37523
2021,Indirect migration background,male,Important,0.36840,138,435,0.32302,0.41378
2021,Indirect migration background,male,Less important,0.18539,97,435,0.14883,0.22195
2021,Indirect migration background,male,Unimportant,0.11525,46,435,0.08521,0.14529
2021,Indirect migration background,female,Very important,0.35570,199,482,0.31292,0.39848
2021,Indirect migration background,female,Important,0.37474,167,482,0.33148,0.41800
2021,Indirect migration background,female,Less important,0.14711,65,482,0.11545,0.17877
2021,Indirect migration background,female,Unimportant,0.12245,51,482,0.09315,0.15174
