year,age_gr,sampreg,plh0110,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,30-45 y.,East,Less important,0.06449,62,1404,0.05163,0.07734
1992,46-65 y.,West,Very important,0.41920,886,1994,0.39753,0.44086
1992,46-65 y.,West,Important,0.41654,812,1994,0.39489,0.43818
1992,46-65 y.,West,Less important,0.09883,189,1994,0.08573,0.11193
1992,46-65 y.,West,Unimportant,0.06543,107,1994,0.05458,0.07629
1992,46-65 y.,East,Very important,0.49450,629,1202,0.46622,0.52277
1992,46-65 y.,East,Important,0.35675,423,1202,0.32966,0.38385
1992,46-65 y.,East,Less important,0.08061,82,1202,0.06521,0.09601
1992,46-65 y.,East,Unimportant,0.06814,68,1202,0.05389,0.08239
1992,66 and older,West,Very important,0.33540,356,989,0.30596,0.36484
1992,66 and older,West,Important,0.45018,442,989,0.41916,0.48120
1992,66 and older,West,Less important,0.07782,74,989,0.06112,0.09452
1992,66 and older,West,Unimportant,0.13660,117,989,0.11518,0.15801
1992,66 and older,East,Very important,0.32254,121,342,0.27293,0.37216
1992,66 and older,East,Important,0.38784,144,342,0.33612,0.43956
1992,66 and older,East,Unimportant,0.22347,77,342,0.17926,0.26769
1995,17-29 y.,West,Very important,0.28443,574,1781,0.26347,0.30539
1995,17-29 y.,West,Important,0.35483,633,1781,0.33260,0.37706
1995,17-29 y.,West,Less important,0.27759,441,1781,0.25678,0.29839
1995,17-29 y.,West,Unimportant,0.08316,133,1781,0.07033,0.09598
1995,17-29 y.,East,Very important,0.36993,280,813,0.33672,0.40313
1995,17-29 y.,East,Important,0.32812,260,813,0.29582,0.36041
1995,17-29 y.,East,Less important,0.23436,212,813,0.20522,0.26349
1995,17-29 y.,East,Unimportant,0.06760,61,813,0.05033,0.08487
1995,30-45 y.,West,Very important,0.50128,1419,2594,0.48204,0.52053
1995,30-45 y.,West,Important,0.28746,727,2594,0.27004,0.30488
1995,30-45 y.,West,Less important,0.14877,323,2594,0.13507,0.16247
1995,30-45 y.,West,Unimportant,0.06249,125,2594,0.05317,0.07180
1995,30-45 y.,East,Very important,0.59744,798,1249,0.57024,0.62465
1995,30-45 y.,East,Important,0.30112,375,1249,0.27567,0.32657
1995,30-45 y.,East,Less important,0.08125,76,1249,0.06609,0.09641
1995,46-65 y.,West,Very important,0.44148,968,2057,0.42001,0.46294
1995,46-65 y.,West,Important,0.39047,798,2057,0.36938,0.41156
1995,46-65 y.,West,Less important,0.09807,180,2057,0.08522,0.11093
1995,46-65 y.,West,Unimportant,0.06998,111,2057,0.05896,0.08101
1995,46-65 y.,East,Very important,0.49623,602,1151,0.46733,0.52513
1995,46-65 y.,East,Important,0.37882,433,1151,0.35078,0.40686
1995,46-65 y.,East,Less important,0.06019,57,1151,0.04644,0.07393
1995,46-65 y.,East,Unimportant,0.06476,59,1151,0.05054,0.07898
1995,66 and older,West,Very important,0.40572,427,1019,0.37556,0.43589
1995,66 and older,West,Important,0.41523,429,1019,0.38496,0.44550
1995,66 and older,West,Less important,0.08187,73,1019,0.06503,0.09871
1995,66 and older,West,Unimportant,0.09718,90,1019,0.07898,0.11537
1995,66 and older,East,Very important,0.42932,165,361,0.37819,0.48045
1995,66 and older,East,Important,0.36682,145,361,0.31704,0.41661
1995,66 and older,East,Unimportant,0.14915,51,361,0.11235,0.18595
2004,17-29 y.,West,Very important,0.26773,775,2815,0.25137,0.28409
2004,17-29 y.,West,Important,0.35800,1016,2815,0.34029,0.37572
2004,17-29 y.,West,Less important,0.27738,769,2815,0.26084,0.29393
2004,17-29 y.,West,Unimportant,0.09689,255,2815,0.08596,0.10782
2004,17-29 y.,East,Very important,0.25150,269,1065,0.22543,0.27757
2004,17-29 y.,East,Important,0.36063,377,1065,0.33178,0.38949
2004,17-29 y.,East,Less important,0.28629,318,1065,0.25912,0.31345
2004,17-29 y.,East,Unimportant,0.10158,101,1065,0.08343,0.11973
2004,30-45 y.,West,Very important,0.49409,2707,5101,0.48037,0.50782
2004,30-45 y.,West,Important,0.30040,1478,5101,0.28782,0.31299
2004,30-45 y.,West,Less important,0.14233,654,5101,0.13274,0.15191
2004,30-45 y.,West,Unimportant,0.06318,262,5101,0.05650,0.06985
2004,30-45 y.,East,Very important,0.51423,758,1367,0.48773,0.54074
2004,30-45 y.,East,Important,0.30344,419,1367,0.27906,0.32782
2004,30-45 y.,East,Less important,0.12991,148,1367,0.11208,0.14774
2004,30-45 y.,East,Unimportant,0.05242,42,1367,0.04060,0.06424
2004,46-65 y.,West,Very important,0.42183,2573,5440,0.40871,0.43496
2004,46-65 y.,West,Important,0.37533,1967,5440,0.36246,0.38820
2004,46-65 y.,West,Less important,0.12208,579,5440,0.11338,0.13079
2004,46-65 y.,West,Unimportant,0.08075,321,5440,0.07351,0.08799
2004,46-65 y.,East,Very important,0.44722,875,1781,0.42413,0.47032
2004,46-65 y.,East,Important,0.40596,704,1781,0.38315,0.42878
2004,46-65 y.,East,Less important,0.08854,126,1781,0.07535,0.10174
2004,46-65 y.,East,Unimportant,0.05827,76,1781,0.04739,0.06915
2004,66 and older,West,Very important,0.42699,1243,2701,0.40833,0.44565
2004,66 and older,West,Important,0.43490,1129,2701,0.41620,0.45360
2004,66 and older,West,Less important,0.07124,178,2701,0.06153,0.08094
2004,66 and older,West,Unimportant,0.06688,151,2701,0.05746,0.07630
2004,66 and older,East,Very important,0.44295,410,905,0.41057,0.47533
2004,66 and older,East,Important,0.40500,365,905,0.37300,0.43700
2004,66 and older,East,Less important,0.06880,55,905,0.05230,0.08530
2004,66 and older,East,Unimportant,0.08325,75,905,0.06524,0.10126
2008,17-29 y.,West,Very important,0.29540,708,2310,0.27679,0.31401
2008,17-29 y.,West,Important,0.37229,877,2310,0.35258,0.39201
2008,17-29 y.,West,Less important,0.26747,577,2310,0.24941,0.28552
2008,17-29 y.,West,Unimportant,0.06483,148,2310,0.05479,0.07488
2008,17-29 y.,East,Very important,0.31192,248,818,0.28015,0.34369
2008,17-29 y.,East,Important,0.36278,310,818,0.32981,0.39575
2008,17-29 y.,East,Less important,0.25360,203,818,0.22377,0.28344
2008,17-29 y.,East,Unimportant,0.07170,57,818,0.05401,0.08939
2008,30-45 y.,West,Very important,0.49778,2178,3992,0.48226,0.51329
2008,30-45 y.,West,Important,0.29046,1125,3992,0.27637,0.30454
2008,30-45 y.,West,Less important,0.14026,477,3992,0.12948,0.15103
2008,30-45 y.,West,Unimportant,0.07151,212,3992,0.06352,0.07950
2008,30-45 y.,East,Very important,0.47810,614,1135,0.44902,0.50717
2008,30-45 y.,East,Important,0.30513,350,1135,0.27833,0.33193
2008,30-45 y.,East,Less important,0.15736,124,1135,0.13616,0.17855
2008,30-45 y.,East,Unimportant,0.05941,47,1135,0.04566,0.07317
2008,46-65 y.,West,Very important,0.43365,2394,4965,0.41987,0.44744
2008,46-65 y.,West,Important,0.33745,1680,4965,0.32429,0.35060
2008,46-65 y.,West,Less important,0.13202,534,4965,0.12260,0.14144
2008,46-65 y.,West,Unimportant,0.09688,357,4965,0.08865,0.10511
2008,46-65 y.,East,Very important,0.46636,869,1652,0.44229,0.49042
2008,46-65 y.,East,Important,0.39091,614,1652,0.36737,0.41445
2008,46-65 y.,East,Less important,0.08269,99,1652,0.06941,0.09598
2008,46-65 y.,East,Unimportant,0.06004,70,1652,0.04858,0.07150
2008,66 and older,West,Very important,0.45863,1469,3082,0.44103,0.47622
2008,66 and older,West,Important,0.40483,1256,3082,0.38750,0.42217
2008,66 and older,West,Less important,0.06900,194,3082,0.06005,0.07795
2008,66 and older,West,Unimportant,0.06753,163,3082,0.05867,0.07639
2008,66 and older,East,Very important,0.48307,542,1077,0.45321,0.51293
2008,66 and older,East,Important,0.40847,423,1077,0.37910,0.43784
2008,66 and older,East,Less important,0.04165,52,1077,0.02971,0.05359
2008,66 and older,East,Unimportant,0.06681,60,1077,0.05189,0.08173
2012,17-29 y.,West,Very important,0.29933,1094,3102,0.28321,0.31545
2012,17-29 y.,West,Important,0.37099,1129,3102,0.35398,0.38799
2012,17-29 y.,West,Less important,0.25387,667,3102,0.23855,0.26919
2012,17-29 y.,West,Unimportant,0.07582,212,3102,0.06650,0.08513
2012,17-29 y.,East,Very important,0.30020,315,829,0.26898,0.33142
2012,17-29 y.,East,Important,0.37545,294,829,0.34246,0.40843
2012,17-29 y.,East,Less important,0.22756,162,829,0.19900,0.25612
2012,17-29 y.,East,Unimportant,0.09679,58,829,0.07665,0.11693
2012,30-45 y.,West,Very important,0.50303,4621,7176,0.49146,0.51460
2012,30-45 y.,West,Important,0.28334,1870,7176,0.27291,0.29376
2012,30-45 y.,West,Less important,0.13811,466,7176,0.13013,0.14610
2012,30-45 y.,West,Unimportant,0.07552,219,7176,0.06940,0.08163
2012,30-45 y.,East,Very important,0.50075,1213,1866,0.47806,0.52344
2012,30-45 y.,East,Important,0.30513,481,1866,0.28423,0.32603
2012,30-45 y.,East,Less important,0.15588,131,1866,0.13941,0.17234
2012,30-45 y.,East,Unimportant,0.03825,41,1866,0.02954,0.04695
2012,46-65 y.,West,Very important,0.44153,3583,7107,0.42998,0.45308
2012,46-65 y.,West,Important,0.34765,2489,7107,0.33658,0.35873
2012,46-65 y.,West,Less important,0.11675,626,7107,0.10928,0.12422
2012,46-65 y.,West,Unimportant,0.09407,409,7107,0.08728,0.10085
2012,46-65 y.,East,Very important,0.45195,1123,2159,0.43096,0.47295
2012,46-65 y.,East,Important,0.38314,796,2159,0.36263,0.40365
2012,46-65 y.,East,Less important,0.08647,140,2159,0.07462,0.09833
2012,46-65 y.,East,Unimportant,0.07843,100,2159,0.06709,0.08978
2012,66 and older,West,Very important,0.44184,1731,3796,0.42604,0.45764
2012,66 and older,West,Important,0.42161,1591,3796,0.40590,0.43732
2012,66 and older,West,Less important,0.07216,257,3796,0.06393,0.08039
2012,66 and older,West,Unimportant,0.06439,217,3796,0.05658,0.07220
2012,66 and older,East,Very important,0.43881,579,1238,0.41116,0.46647
2012,66 and older,East,Important,0.44681,532,1238,0.41911,0.47452
2012,66 and older,East,Less important,0.06139,66,1238,0.04802,0.07477
2012,66 and older,East,Unimportant,0.05298,61,1238,0.04050,0.06547
2016,17-29 y.,West,Very important,0.33648,1163,3176,0.32004,0.35291
2016,17-29 y.,West,Important,0.36367,1129,3176,0.34694,0.38040
2016,17-29 y.,West,Less important,0.21838,651,3176,0.20401,0.23275
2016,17-29 y.,West,Unimportant,0.08147,233,3176,0.07196,0.09099
2016,17-29 y.,East,Very important,0.39317,248,630,0.35500,0.43134
2016,17-29 y.,East,Important,0.32998,223,630,0.29323,0.36672
2016,17-29 y.,East,Less important,0.21260,117,630,0.18062,0.24457
2016,17-29 y.,East,Unimportant,0.06426,42,630,0.04509,0.08342
2016,30-45 y.,West,Very important,0.52643,3746,5708,0.51348,0.53939
2016,30-45 y.,West,Important,0.27713,1439,5708,0.26552,0.28874
2016,30-45 y.,West,Less important,0.14126,373,5708,0.13222,0.15030
2016,30-45 y.,West,Unimportant,0.05518,150,5708,0.04925,0.06110
2016,30-45 y.,East,Very important,0.51754,872,1353,0.49091,0.54418
2016,30-45 y.,East,Important,0.27713,329,1353,0.25327,0.30098
2016,30-45 y.,East,Less important,0.13760,112,1353,0.11924,0.15597
2016,30-45 y.,East,Unimportant,0.06772,40,1353,0.05433,0.08112
2016,46-65 y.,West,Very important,0.48448,3737,6677,0.47249,0.49647
2016,46-65 y.,West,Important,0.29887,1996,6677,0.28789,0.30985
2016,46-65 y.,West,Less important,0.11919,551,6677,0.11142,0.12696
2016,46-65 y.,West,Unimportant,0.09746,393,6677,0.09034,0.10457
2016,46-65 y.,East,Very important,0.52495,1067,1844,0.50215,0.54775
2016,46-65 y.,East,Important,0.31285,583,1844,0.29168,0.33401
2016,46-65 y.,East,Less important,0.09987,111,1844,0.08618,0.11355
2016,46-65 y.,East,Unimportant,0.06234,83,1844,0.05130,0.07338
2016,66 and older,West,Very important,0.46100,1684,3440,0.44434,0.47766
2016,66 and older,West,Important,0.39908,1340,3440,0.38271,0.41545
2016,66 and older,West,Less important,0.07349,226,3440,0.06477,0.08221
2016,66 and older,West,Unimportant,0.06643,190,3440,0.05811,0.07475
2016,66 and older,East,Very important,0.48899,607,1148,0.46006,0.51792
2016,66 and older,East,Important,0.41190,451,1148,0.38342,0.44039
2016,66 and older,East,Less important,0.04590,44,1148,0.03379,0.05801
2016,66 and older,East,Unimportant,0.05321,46,1148,0.04022,0.06620
2021,17-29 y.,West,Very important,0.26866,650,2248,0.25033,0.28698
2021,17-29 y.,West,Important,0.38875,817,2248,0.36859,0.40890
2021,17-29 y.,West,Less important,0.22877,547,2248,0.21140,0.24614
2021,17-29 y.,West,Unimportant,0.11383,234,2248,0.10070,0.12696
2021,17-29 y.,East,Very important,0.24199,105,416,0.20079,0.28320
2021,17-29 y.,East,Important,0.45590,170,416,0.40798,0.50382
2021,17-29 y.,East,Less important,0.22958,104,416,0.18912,0.27004
2021,17-29 y.,East,Unimportant,0.07252,37,416,0.04757,0.09748
2021,30-45 y.,West,Very important,0.46835,1709,3209,0.45108,0.48562
2021,30-45 y.,West,Important,0.27405,933,3209,0.25862,0.28949
2021,30-45 y.,West,Less important,0.17673,393,3209,0.16353,0.18993
2021,30-45 y.,West,Unimportant,0.08086,174,3209,0.07143,0.09030
2021,30-45 y.,East,Very important,0.43731,468,905,0.40498,0.46965
2021,30-45 y.,East,Important,0.33179,272,905,0.30109,0.36248
2021,30-45 y.,East,Less important,0.13875,113,905,0.11622,0.16129
2021,30-45 y.,East,Unimportant,0.09215,52,905,0.07329,0.11100
2021,46-65 y.,West,Very important,0.43864,2752,5305,0.42528,0.45199
2021,46-65 y.,West,Important,0.33206,1683,5305,0.31939,0.34473
2021,46-65 y.,West,Less important,0.13404,486,5305,0.12487,0.14320
2021,46-65 y.,West,Unimportant,0.09527,384,5305,0.08736,0.10317
2021,46-65 y.,East,Very important,0.51389,801,1407,0.48776,0.54001
2021,46-65 y.,East,Important,0.33164,435,1407,0.30703,0.35625
2021,46-65 y.,East,Less important,0.09612,101,1407,0.08072,0.11153
2021,46-65 y.,East,Unimportant,0.05835,70,1407,0.04610,0.07060
2021,66 and older,West,Very important,0.48184,1303,2608,0.46266,0.50103
2021,66 and older,West,Important,0.37410,964,2608,0.35552,0.39267
2021,66 and older,West,Less important,0.07883,197,2608,0.06849,0.08918
2021,66 and older,West,Unimportant,0.06523,144,2608,0.05575,0.07470
2021,66 and older,East,Very important,0.50342,442,817,0.46912,0.53773
2021,66 and older,East,Important,0.41953,343,817,0.38567,0.45339
2021,66 and older,East,Less important,0.04301,32,817,0.02909,0.05693
