year,age_gr,sex,plh0110,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,46-65 y.,male,Very important,0.35730,1467,3566,0.34157,0.37303
2004,46-65 y.,male,Important,0.41334,1442,3566,0.39717,0.42950
2004,46-65 y.,male,Less important,0.14508,444,3566,0.13352,0.15664
2004,46-65 y.,male,Unimportant,0.08428,213,3566,0.07516,0.09340
2004,46-65 y.,female,Very important,0.49604,1981,3655,0.47982,0.51225
2004,46-65 y.,female,Important,0.34877,1229,3655,0.33331,0.36422
2004,46-65 y.,female,Less important,0.08644,261,3655,0.07733,0.09555
2004,46-65 y.,female,Unimportant,0.06876,184,3655,0.06056,0.07697
2004,66 and older,male,Very important,0.42576,741,1657,0.40194,0.44958
2004,66 and older,male,Important,0.43827,704,1657,0.41437,0.46216
2004,66 and older,male,Less important,0.07738,120,1657,0.06451,0.09025
2004,66 and older,male,Unimportant,0.05860,92,1657,0.04728,0.06991
2004,66 and older,female,Very important,0.43338,912,1949,0.41138,0.45539
2004,66 and older,female,Important,0.42213,790,1949,0.40020,0.44407
2004,66 and older,female,Less important,0.06587,113,1949,0.05485,0.07689
2004,66 and older,female,Unimportant,0.07861,134,1949,0.06666,0.09057
2008,17-29 y.,male,Very important,0.22678,331,1493,0.20553,0.24802
2008,17-29 y.,male,Important,0.36301,577,1493,0.33861,0.38741
2008,17-29 y.,male,Less important,0.33140,469,1493,0.30751,0.35528
2008,17-29 y.,male,Unimportant,0.07881,116,1493,0.06514,0.09248
2008,17-29 y.,female,Very important,0.37218,625,1635,0.34875,0.39562
2008,17-29 y.,female,Important,0.37796,610,1635,0.35445,0.40147
2008,17-29 y.,female,Less important,0.19656,311,1635,0.17729,0.21582
2008,17-29 y.,female,Unimportant,0.05330,89,1635,0.04241,0.06419
2008,30-45 y.,male,Very important,0.42401,1156,2444,0.40441,0.44361
2008,30-45 y.,male,Important,0.33606,809,2444,0.31733,0.35479
2008,30-45 y.,male,Less important,0.16680,342,2444,0.15202,0.18159
2008,30-45 y.,male,Unimportant,0.07313,137,2444,0.06281,0.08345
2008,30-45 y.,female,Very important,0.56756,1636,2683,0.54881,0.58631
2008,30-45 y.,female,Important,0.24817,666,2683,0.23182,0.26451
2008,30-45 y.,female,Less important,0.11852,259,2683,0.10629,0.13075
2008,30-45 y.,female,Unimportant,0.06576,122,2683,0.05638,0.07514
2008,46-65 y.,male,Very important,0.37709,1369,3164,0.36020,0.39398
2008,46-65 y.,male,Important,0.36161,1182,3164,0.34486,0.37835
2008,46-65 y.,male,Less important,0.14793,372,3164,0.13555,0.16030
2008,46-65 y.,male,Unimportant,0.11337,241,3164,0.10232,0.12442
2008,46-65 y.,female,Very important,0.50158,1894,3453,0.48490,0.51826
2008,46-65 y.,female,Important,0.33339,1112,3453,0.31767,0.34912
2008,46-65 y.,female,Less important,0.09806,261,3453,0.08814,0.10798
2008,46-65 y.,female,Unimportant,0.06697,186,3453,0.05863,0.07531
2008,66 and older,male,Very important,0.44753,916,1981,0.42563,0.46943
2008,66 and older,male,Important,0.41893,823,1981,0.39720,0.44066
2008,66 and older,male,Less important,0.07393,141,1981,0.06241,0.08546
2008,66 and older,male,Unimportant,0.05961,101,1981,0.04918,0.07003
2008,66 and older,female,Very important,0.47579,1095,2178,0.45481,0.49677
2008,66 and older,female,Important,0.39526,856,2178,0.37472,0.41580
2008,66 and older,female,Less important,0.05557,105,2178,0.04594,0.06519
2008,66 and older,female,Unimportant,0.07338,122,2178,0.06243,0.08434
2012,17-29 y.,male,Very important,0.23024,491,1826,0.21093,0.24956
2012,17-29 y.,male,Important,0.38874,709,1826,0.36638,0.41111
2012,17-29 y.,male,Less important,0.28813,479,1826,0.26735,0.30891
2012,17-29 y.,male,Unimportant,0.09289,147,1826,0.07957,0.10621
2012,17-29 y.,female,Very important,0.37141,918,2105,0.35076,0.39205
2012,17-29 y.,female,Important,0.35406,714,2105,0.33363,0.37450
2012,17-29 y.,female,Less important,0.20928,350,2105,0.19190,0.22666
2012,17-29 y.,female,Unimportant,0.06525,123,2105,0.05469,0.07580
2012,30-45 y.,male,Very important,0.45293,2219,3769,0.43703,0.46882
2012,30-45 y.,male,Important,0.31749,1106,3769,0.30262,0.33235
2012,30-45 y.,male,Less important,0.15946,321,3769,0.14777,0.17115
2012,30-45 y.,male,Unimportant,0.07012,123,3769,0.06197,0.07828
2012,30-45 y.,female,Very important,0.55313,3615,5273,0.53971,0.56655
2012,30-45 y.,female,Important,0.25577,1245,5273,0.24399,0.26755
2012,30-45 y.,female,Less important,0.12223,276,5273,0.11338,0.13107
2012,30-45 y.,female,Unimportant,0.06887,137,5273,0.06203,0.07570
2012,46-65 y.,male,Very important,0.37938,1972,4336,0.36494,0.39383
2012,46-65 y.,male,Important,0.37002,1627,4336,0.35565,0.38439
2012,46-65 y.,male,Less important,0.14506,467,4336,0.13458,0.15555
2012,46-65 y.,male,Unimportant,0.10553,270,4336,0.09639,0.11468
2012,46-65 y.,female,Very important,0.50689,2734,4930,0.49293,0.52084
2012,46-65 y.,female,Important,0.33904,1658,4930,0.32583,0.35226
2012,46-65 y.,female,Less important,0.07728,299,4930,0.06982,0.08473
2012,46-65 y.,female,Unimportant,0.07680,239,4930,0.06936,0.08423
2012,66 and older,male,Very important,0.42022,1074,2460,0.40071,0.43973
2012,66 and older,male,Important,0.43412,1071,2460,0.41453,0.45371
2012,66 and older,male,Less important,0.08730,188,2460,0.07614,0.09845
2012,66 and older,male,Unimportant,0.05836,127,2460,0.04909,0.06763
2012,66 and older,female,Very important,0.45782,1236,2574,0.43857,0.47707
2012,66 and older,female,Important,0.42013,1052,2574,0.40106,0.43920
2012,66 and older,female,Less important,0.05669,135,2574,0.04775,0.06562
2012,66 and older,female,Unimportant,0.06535,151,2574,0.05581,0.07490
2016,17-29 y.,male,Very important,0.27095,521,1803,0.25042,0.29147
2016,17-29 y.,male,Important,0.37112,691,1803,0.34882,0.39343
2016,17-29 y.,male,Less important,0.26865,445,1803,0.24819,0.28912
2016,17-29 y.,male,Unimportant,0.08928,146,1803,0.07611,0.10244
2016,17-29 y.,female,Very important,0.42498,890,2003,0.40332,0.44663
2016,17-29 y.,female,Important,0.34484,661,2003,0.32402,0.36567
2016,17-29 y.,female,Less important,0.16261,323,2003,0.14645,0.17877
2016,17-29 y.,female,Unimportant,0.06757,129,2003,0.05657,0.07856
2016,30-45 y.,male,Very important,0.45960,1756,2984,0.44171,0.47748
2016,30-45 y.,male,Important,0.31574,857,2984,0.29906,0.33242
2016,30-45 y.,male,Less important,0.16788,271,2984,0.15446,0.18129
2016,30-45 y.,male,Unimportant,0.05679,100,2984,0.04848,0.06510
2016,30-45 y.,female,Very important,0.59219,2862,4077,0.57711,0.60728
2016,30-45 y.,female,Important,0.23734,911,4077,0.22428,0.25040
2016,30-45 y.,female,Less important,0.11254,214,4077,0.10283,0.12224
2016,30-45 y.,female,Unimportant,0.05793,90,4077,0.05076,0.06511
2016,46-65 y.,male,Very important,0.42669,2030,3936,0.41124,0.44215
2016,46-65 y.,male,Important,0.32881,1290,3936,0.31413,0.34349
2016,46-65 y.,male,Less important,0.14739,390,3936,0.13631,0.15847
2016,46-65 y.,male,Unimportant,0.09711,226,3936,0.08786,0.10636
2016,46-65 y.,female,Very important,0.55690,2774,4585,0.54252,0.57128
2016,46-65 y.,female,Important,0.27455,1289,4585,0.26163,0.28747
2016,46-65 y.,female,Less important,0.08401,272,4585,0.07598,0.09204
2016,46-65 y.,female,Unimportant,0.08454,250,4585,0.07648,0.09259
2016,66 and older,male,Very important,0.44920,1075,2249,0.42863,0.46976
2016,66 and older,male,Important,0.41031,902,2249,0.38997,0.43064
2016,66 and older,male,Less important,0.07583,152,2249,0.06489,0.08678
2016,66 and older,male,Unimportant,0.06466,120,2249,0.05450,0.07483
2016,66 and older,female,Very important,0.47912,1216,2339,0.45887,0.49937
2016,66 and older,female,Important,0.39424,889,2339,0.37443,0.41405
2016,66 and older,female,Less important,0.06297,118,2339,0.05312,0.07281
2016,66 and older,female,Unimportant,0.06367,116,2339,0.05378,0.07357
2021,17-29 y.,male,Very important,0.20775,299,1287,0.18557,0.22992
2021,17-29 y.,male,Important,0.42819,499,1287,0.40115,0.45523
2021,17-29 y.,male,Less important,0.28127,372,1287,0.25670,0.30585
2021,17-29 y.,male,Unimportant,0.08279,117,1287,0.06773,0.09785
2021,17-29 y.,female,Very important,0.32534,456,1373,0.30055,0.35013
2021,17-29 y.,female,Important,0.36913,488,1373,0.34360,0.39467
2021,17-29 y.,female,Less important,0.17366,278,1373,0.15361,0.19370
2021,17-29 y.,female,Unimportant,0.13187,151,1373,0.11396,0.14977
2021,30-45 y.,male,Very important,0.40550,834,1817,0.38292,0.42809
2021,30-45 y.,male,Important,0.30795,588,1817,0.28672,0.32918
2021,30-45 y.,male,Less important,0.19929,285,1817,0.18092,0.21766
2021,30-45 y.,male,Unimportant,0.08726,110,1817,0.07428,0.10024
2021,30-45 y.,female,Very important,0.52089,1343,2296,0.50045,0.54133
2021,30-45 y.,female,Important,0.26083,617,2296,0.24286,0.27879
2021,30-45 y.,female,Less important,0.13977,220,2296,0.12558,0.15396
2021,30-45 y.,female,Unimportant,0.07851,116,2296,0.06751,0.08952
2021,46-65 y.,male,Very important,0.39145,1521,3129,0.37434,0.40855
2021,46-65 y.,male,Important,0.34719,1018,3129,0.33051,0.36388
2021,46-65 y.,male,Less important,0.16745,354,3129,0.15437,0.18054
2021,46-65 y.,male,Unimportant,0.09391,236,3129,0.08368,0.10413
2021,46-65 y.,female,Very important,0.51153,2031,3581,0.49515,0.52790
2021,46-65 y.,female,Important,0.31684,1099,3581,0.30160,0.33208
2021,46-65 y.,female,Less important,0.08753,233,3581,0.07828,0.09679
2021,46-65 y.,female,Unimportant,0.08410,218,3581,0.07501,0.09319
2021,66 and older,male,Very important,0.42682,815,1731,0.40351,0.45013
2021,66 and older,male,Important,0.41051,682,1731,0.38733,0.43370
2021,66 and older,male,Less important,0.09866,141,1731,0.08461,0.11271
2021,66 and older,male,Unimportant,0.06401,93,1731,0.05247,0.07554
2021,66 and older,female,Very important,0.53279,930,1719,0.50920,0.55639
2021,66 and older,female,Important,0.35889,625,1719,0.33621,0.38157
2021,66 and older,female,Less important,0.05178,88,1719,0.04130,0.06226
2021,66 and older,female,Unimportant,0.05654,76,1719,0.04561,0.06746
