year,bula_h,sampreg,plh0110,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Schleswig-Holstein,West,Very important,0.36493,119,195,0.29719,0.43268
1992,Schleswig-Holstein,West,Important,0.23292,76,195,0.17344,0.29240
1992,Hamburg,West,Very important,0.18970,31,80,0.10324,0.27616
1992,Hamburg,West,Important,0.31932,49,80,0.21651,0.42213
1992,Lower Saxony,West,Very important,0.32281,362,831,0.29100,0.35462
1992,Lower Saxony,West,Important,0.28335,289,831,0.25270,0.31401
1992,Lower Saxony,West,Less important,0.12568,128,831,0.10313,0.14823
1992,Lower Saxony,West,Unimportant,0.05505,52,831,0.03953,0.07057
1992,Bremen,West,Very important,0.42113,42,42,0.26999,0.57226
1992,North Rhine-Westphalia,West,Very important,0.29420,800,1872,0.27355,0.31485
1992,North Rhine-Westphalia,West,Important,0.28917,704,1872,0.26862,0.30971
1992,North Rhine-Westphalia,West,Less important,0.10704,258,1872,0.09303,0.12105
1992,North Rhine-Westphalia,West,Unimportant,0.04970,110,1872,0.03985,0.05954
1992,Hesse,West,Very important,0.29483,267,647,0.25966,0.32999
1992,Hesse,West,Important,0.27764,232,647,0.24310,0.31217
1992,Hesse,West,Less important,0.10292,93,647,0.07949,0.12636
1992,Hesse,West,Unimportant,0.07646,55,647,0.05597,0.09695
1992,"Rhineland-Palatinate, Saarland",West,Very important,0.29909,227,513,0.25943,0.33874
1992,"Rhineland-Palatinate, Saarland",West,Important,0.32923,217,513,0.28852,0.36993
1992,"Rhineland-Palatinate, Saarland",West,Less important,0.10530,69,513,0.07871,0.13189
1992,Baden-Wuerttemberg,West,Very important,0.29299,492,1089,0.26595,0.32004
1992,Baden-Wuerttemberg,West,Important,0.24600,373,1089,0.22041,0.27159
1992,Baden-Wuerttemberg,West,Less important,0.10655,163,1089,0.08822,0.12489
1992,Baden-Wuerttemberg,West,Unimportant,0.04948,61,1089,0.03660,0.06237
1992,Bavaria,West,Very important,0.28980,536,1298,0.26511,0.31449
1992,Bavaria,West,Important,0.28564,473,1298,0.26106,0.31023
1992,Bavaria,West,Less important,0.11420,188,1298,0.09689,0.13151
1992,Bavaria,West,Unimportant,0.06928,101,1298,0.05546,0.08310
1992,Berlin,West,Very important,0.19073,64,188,0.13442,0.24704
1992,Berlin,West,Important,0.30273,87,188,0.23688,0.36858
1992,Berlin,West,Less important,0.14106,37,188,0.09117,0.19096
1992,Berlin,East,Very important,0.37304,150,261,0.31425,0.43182
1992,Berlin,East,Important,0.21418,74,261,0.16431,0.26405
1992,Berlin,East,Less important,0.12222,37,261,0.08241,0.16204
1992,Brandenburg,East,Very important,0.38824,346,642,0.35051,0.42597
1992,Brandenburg,East,Important,0.25611,197,642,0.22232,0.28990
1992,Brandenburg,East,Less important,0.09900,67,642,0.07588,0.12212
1992,Brandenburg,East,Unimportant,0.05028,32,642,0.03337,0.06720
1992,Mecklenburg-Western Pomerania,East,Very important,0.44028,253,399,0.39151,0.48905
1992,Mecklenburg-Western Pomerania,East,Important,0.23912,110,399,0.19721,0.28102
1992,Mecklenburg-Western Pomerania,East,Less important,0.07220,36,399,0.04677,0.09763
1992,Saxony,East,Very important,0.39059,602,1140,0.36226,0.41893
1992,Saxony,East,Important,0.25535,353,1140,0.23002,0.28067
1992,Saxony,East,Less important,0.07639,100,1140,0.06096,0.09182
1992,Saxony,East,Unimportant,0.07726,85,1140,0.06176,0.09277
1992,Saxony-Anhalt,East,Very important,0.38371,384,759,0.34909,0.41833
1992,Saxony-Anhalt,East,Important,0.29547,255,759,0.26299,0.32795
1992,Saxony-Anhalt,East,Less important,0.09327,77,759,0.07257,0.11397
1992,Saxony-Anhalt,East,Unimportant,0.05348,43,759,0.03746,0.06949
1992,Thuringa,East,Very important,0.41979,393,675,0.38253,0.45704
1992,Thuringa,East,Important,0.22198,183,675,0.19061,0.25336
1992,Thuringa,East,Less important,0.05695,48,675,0.03945,0.07445
1992,Thuringa,East,Unimportant,0.08591,51,675,0.06476,0.10707
1995,Schleswig-Holstein,West,Very important,0.38128,133,222,0.31724,0.44531
1995,Schleswig-Holstein,West,Important,0.26272,89,222,0.20469,0.32075
1995,Hamburg,West,Very important,0.24931,33,74,0.15007,0.34856
1995,Hamburg,West,Important,0.29244,41,74,0.18809,0.39679
1995,Lower Saxony,West,Very important,0.32648,429,902,0.29586,0.35710
1995,Lower Saxony,West,Important,0.29342,312,902,0.26369,0.32316
1995,Lower Saxony,West,Less important,0.10408,123,902,0.08414,0.12402
1995,Lower Saxony,West,Unimportant,0.03914,38,902,0.02648,0.05181
1995,Bremen,West,Very important,0.31459,33,33,0.15370,0.47548
1995,North Rhine-Westphalia,West,Very important,0.31928,922,2005,0.29887,0.33969
1995,North Rhine-Westphalia,West,Important,0.27548,720,2005,0.25592,0.29504
1995,North Rhine-Westphalia,West,Less important,0.10629,262,2005,0.09279,0.11978
1995,North Rhine-Westphalia,West,Unimportant,0.04339,101,2005,0.03447,0.05231
1995,Hesse,West,Very important,0.34328,310,684,0.30767,0.37889
1995,Hesse,West,Important,0.26102,235,684,0.22808,0.29396
1995,Hesse,West,Less important,0.10990,95,684,0.08644,0.13335
1995,Hesse,West,Unimportant,0.05160,44,684,0.03501,0.06819
1995,"Rhineland-Palatinate, Saarland",West,Very important,0.30577,284,622,0.26953,0.34201
1995,"Rhineland-Palatinate, Saarland",West,Important,0.28372,237,622,0.24827,0.31918
1995,"Rhineland-Palatinate, Saarland",West,Less important,0.09848,69,622,0.07504,0.12191
1995,"Rhineland-Palatinate, Saarland",West,Unimportant,0.06185,32,622,0.04291,0.08080
1995,Baden-Wuerttemberg,West,Very important,0.31784,532,1173,0.29118,0.34450
1995,Baden-Wuerttemberg,West,Important,0.23563,384,1173,0.21133,0.25992
1995,Baden-Wuerttemberg,West,Less important,0.11097,179,1173,0.09299,0.12895
1995,Baden-Wuerttemberg,West,Unimportant,0.05437,78,1173,0.04138,0.06735
1995,Bavaria,West,Very important,0.30439,619,1372,0.28003,0.32875
1995,Bavaria,West,Important,0.26355,450,1372,0.24023,0.28687
1995,Bavaria,West,Less important,0.11749,200,1372,0.10045,0.13454
1995,Bavaria,West,Unimportant,0.07104,103,1372,0.05744,0.08464
1995,Berlin,West,Very important,0.26223,93,251,0.20771,0.31676
1995,Berlin,West,Important,0.25808,90,251,0.20384,0.31232
1995,Berlin,West,Less important,0.12249,37,251,0.08185,0.16313
1995,Berlin,West,Unimportant,0.12120,31,251,0.08075,0.16166
1995,Berlin,East,Very important,0.41509,134,195,0.34576,0.48443
1995,Berlin,East,Important,0.19606,61,195,0.14019,0.25193
1995,Brandenburg,East,Very important,0.37271,269,548,0.33219,0.41323
1995,Brandenburg,East,Important,0.28624,204,548,0.24836,0.32412
1995,Brandenburg,East,Less important,0.10684,75,548,0.08095,0.13272
1995,Mecklenburg-Western Pomerania,East,Very important,0.39219,207,389,0.34361,0.44077
1995,Mecklenburg-Western Pomerania,East,Important,0.29346,145,389,0.24815,0.33877
1995,Mecklenburg-Western Pomerania,East,Less important,0.06330,37,389,0.03907,0.08752
1995,Saxony,East,Very important,0.39180,542,1066,0.36249,0.42112
1995,Saxony,East,Important,0.26652,355,1066,0.23997,0.29307
1995,Saxony,East,Less important,0.08161,114,1066,0.06517,0.09805
1995,Saxony,East,Unimportant,0.05144,55,1066,0.03818,0.06471
1995,Saxony-Anhalt,East,Very important,0.39934,345,678,0.36245,0.43623
1995,Saxony-Anhalt,East,Important,0.29701,227,678,0.26258,0.33143
1995,Saxony-Anhalt,East,Less important,0.07928,69,678,0.05893,0.09963
1995,Saxony-Anhalt,East,Unimportant,0.05733,37,678,0.03982,0.07485
1995,Thuringa,East,Very important,0.39738,348,615,0.35868,0.43609
1995,Thuringa,East,Important,0.29054,221,615,0.25463,0.32646
1995,Thuringa,East,Less important,0.06283,46,615,0.04363,0.08202
2004,Schleswig-Holstein,West,Very important,0.36067,310,630,0.32314,0.39820
2004,Schleswig-Holstein,West,Important,0.27768,211,630,0.24268,0.31268
2004,Schleswig-Holstein,West,Less important,0.08781,71,630,0.06570,0.10993
2004,Schleswig-Holstein,West,Unimportant,0.06286,38,630,0.04389,0.08183
2004,Hamburg,West,Very important,0.31053,131,259,0.25407,0.36699
2004,Hamburg,West,Important,0.24843,86,259,0.19571,0.30116
2004,Hamburg,West,Less important,0.17675,42,259,0.13020,0.22329
2004,Lower Saxony,West,Very important,0.34932,883,1858,0.32764,0.37101
2004,Lower Saxony,West,Important,0.29913,647,1858,0.27830,0.31995
2004,Lower Saxony,West,Less important,0.10683,219,1858,0.09278,0.12088
2004,Lower Saxony,West,Unimportant,0.05048,109,1858,0.04052,0.06044
2004,Bremen,West,Very important,0.40400,81,129,0.31899,0.48901
2004,Bremen,West,Important,0.26402,48,129,0.18766,0.34039
2004,North Rhine-Westphalia,West,Very important,0.36320,2107,4472,0.34910,0.37730
2004,North Rhine-Westphalia,West,Important,0.29528,1548,4472,0.28191,0.30865
2004,North Rhine-Westphalia,West,Less important,0.10843,574,4472,0.09932,0.11754
2004,North Rhine-Westphalia,West,Unimportant,0.05458,243,4472,0.04792,0.06124
2004,Hesse,West,Very important,0.32645,591,1415,0.30201,0.35089
2004,Hesse,West,Important,0.28469,521,1415,0.26117,0.30821
2004,Hesse,West,Less important,0.10624,193,1415,0.09018,0.12231
2004,Hesse,West,Unimportant,0.06414,110,1415,0.05137,0.07691
2004,"Rhineland-Palatinate, Saarland",West,Very important,0.37591,622,1278,0.34934,0.40248
2004,"Rhineland-Palatinate, Saarland",West,Important,0.26446,440,1278,0.24027,0.28865
2004,"Rhineland-Palatinate, Saarland",West,Less important,0.10478,160,1278,0.08799,0.12158
2004,"Rhineland-Palatinate, Saarland",West,Unimportant,0.04640,56,1278,0.03486,0.05794
2004,Baden-Wuerttemberg,West,Very important,0.30361,1125,2531,0.28569,0.32153
2004,Baden-Wuerttemberg,West,Important,0.30259,897,2531,0.28469,0.32049
2004,Baden-Wuerttemberg,West,Less important,0.12420,381,2531,0.11135,0.13705
2004,Baden-Wuerttemberg,West,Unimportant,0.05186,128,2531,0.04322,0.06050
2004,Bavaria,West,Very important,0.31726,1277,2990,0.30057,0.33394
2004,Bavaria,West,Important,0.31348,1070,2990,0.29685,0.33012
2004,Bavaria,West,Less important,0.12634,438,2990,0.11443,0.13825
2004,Bavaria,West,Unimportant,0.06701,205,2990,0.05805,0.07598
2004,Berlin,West,Very important,0.27695,171,430,0.23461,0.31930
2004,Berlin,West,Important,0.22114,122,430,0.18186,0.26041
2004,Berlin,West,Less important,0.16814,83,430,0.13275,0.20354
2004,Berlin,West,Unimportant,0.13865,54,430,0.10595,0.17136
2004,Berlin,East,Very important,0.34984,159,335,0.29869,0.40099
2004,Berlin,East,Important,0.31215,127,335,0.26246,0.36185
2004,Berlin,East,Less important,0.11379,49,335,0.07973,0.14785
2004,Brandenburg,East,Very important,0.33569,379,887,0.30460,0.36679
2004,Brandenburg,East,Important,0.33964,346,887,0.30846,0.37083
2004,Brandenburg,East,Less important,0.10215,105,887,0.08220,0.12209
2004,Brandenburg,East,Unimportant,0.06855,57,887,0.05191,0.08519
2004,Mecklenburg-Western Pomerania,East,Very important,0.39079,250,480,0.34709,0.43449
2004,Mecklenburg-Western Pomerania,East,Important,0.27857,171,480,0.23842,0.31872
2004,Mecklenburg-Western Pomerania,East,Less important,0.11081,59,480,0.08270,0.13892
2004,Saxony,East,Very important,0.37819,705,1534,0.35391,0.40246
2004,Saxony,East,Important,0.28148,520,1534,0.25897,0.30399
2004,Saxony,East,Less important,0.12939,218,1534,0.11259,0.14619
2004,Saxony,East,Unimportant,0.05261,91,1534,0.04144,0.06379
2004,Saxony-Anhalt,East,Very important,0.36373,404,906,0.33238,0.39507
2004,Saxony-Anhalt,East,Important,0.36406,371,906,0.33271,0.39541
2004,Saxony-Anhalt,East,Less important,0.07021,83,906,0.05356,0.08685
2004,Saxony-Anhalt,East,Unimportant,0.06260,48,906,0.04682,0.07838
2004,Thuringa,East,Very important,0.34217,415,931,0.31168,0.37266
2004,Thuringa,East,Important,0.32394,330,931,0.29387,0.35402
2004,Thuringa,East,Less important,0.13454,133,931,0.11261,0.15647
2004,Thuringa,East,Unimportant,0.05716,53,931,0.04224,0.07208
2008,Schleswig-Holstein,West,Very important,0.31757,230,542,0.27834,0.35680
2008,Schleswig-Holstein,West,Important,0.31473,207,542,0.27560,0.35387
2008,Schleswig-Holstein,West,Less important,0.12882,73,542,0.10059,0.15705
2008,Schleswig-Holstein,West,Unimportant,0.05891,32,542,0.03907,0.07875
2008,Hamburg,West,Very important,0.37091,144,272,0.31340,0.42842
2008,Hamburg,West,Important,0.22666,65,272,0.17681,0.27650
2008,Hamburg,West,Less important,0.12569,31,272,0.08622,0.16516
2008,Hamburg,West,Unimportant,0.11476,32,272,0.07681,0.15271
2008,Lower Saxony,West,Very important,0.35479,824,1724,0.33220,0.37739
2008,Lower Saxony,West,Important,0.29499,608,1724,0.27346,0.31653
2008,Lower Saxony,West,Less important,0.11111,188,1724,0.09627,0.12595
2008,Lower Saxony,West,Unimportant,0.06216,104,1724,0.05076,0.07357
2008,Bremen,West,Very important,0.46523,72,106,0.36983,0.56064
2008,Bremen,West,Important,0.19945,34,106,0.12302,0.27588
2008,North Rhine-Westphalia,West,Very important,0.37833,1905,3881,0.36307,0.39359
2008,North Rhine-Westphalia,West,Important,0.27267,1282,3881,0.25866,0.28668
2008,North Rhine-Westphalia,West,Less important,0.10739,461,3881,0.09765,0.11713
2008,North Rhine-Westphalia,West,Unimportant,0.06050,233,3881,0.05300,0.06800
2008,Hesse,West,Very important,0.36312,608,1295,0.33691,0.38932
2008,Hesse,West,Important,0.24442,424,1295,0.22100,0.26783
2008,Hesse,West,Less important,0.12256,175,1295,0.10469,0.14043
2008,Hesse,West,Unimportant,0.06868,88,1295,0.05490,0.08246
2008,"Rhineland-Palatinate, Saarland",West,Very important,0.34822,506,1084,0.31985,0.37660
2008,"Rhineland-Palatinate, Saarland",West,Important,0.29769,393,1084,0.27046,0.32493
2008,"Rhineland-Palatinate, Saarland",West,Less important,0.11922,142,1084,0.09992,0.13852
2008,"Rhineland-Palatinate, Saarland",West,Unimportant,0.04233,43,1084,0.03034,0.05433
2008,Baden-Wuerttemberg,West,Very important,0.34546,1069,2323,0.32612,0.36480
2008,Baden-Wuerttemberg,West,Important,0.29703,847,2323,0.27844,0.31562
2008,Baden-Wuerttemberg,West,Less important,0.11334,298,2323,0.10045,0.12624
2008,Baden-Wuerttemberg,West,Unimportant,0.05140,109,2323,0.04242,0.06038
2008,Bavaria,West,Very important,0.33718,1252,2705,0.31936,0.35500
2008,Bavaria,West,Important,0.29545,959,2705,0.27825,0.31264
2008,Bavaria,West,Less important,0.12234,325,2705,0.10999,0.13469
2008,Bavaria,West,Unimportant,0.05970,169,2705,0.05077,0.06863
2008,Berlin,West,Very important,0.27121,139,386,0.22680,0.31562
2008,Berlin,West,Important,0.24169,119,386,0.19892,0.28445
2008,Berlin,West,Less important,0.16734,75,386,0.13005,0.20463
2008,Berlin,West,Unimportant,0.15785,53,386,0.12143,0.19427
2008,Berlin,East,Very important,0.40035,171,303,0.34509,0.45561
2008,Berlin,East,Important,0.25263,92,303,0.20362,0.30164
2008,Berlin,East,Less important,0.13342,40,303,0.09507,0.17177
2008,Brandenburg,East,Very important,0.34760,380,811,0.31481,0.38040
2008,Brandenburg,East,Important,0.34752,304,811,0.31473,0.38032
2008,Brandenburg,East,Less important,0.10779,84,811,0.08643,0.12915
2008,Brandenburg,East,Unimportant,0.04588,43,811,0.03147,0.06029
2008,Mecklenburg-Western Pomerania,East,Very important,0.42391,263,466,0.37899,0.46882
2008,Mecklenburg-Western Pomerania,East,Important,0.32705,162,466,0.28441,0.36969
2008,Mecklenburg-Western Pomerania,East,Less important,0.07236,41,466,0.04881,0.09591
2008,Saxony,East,Very important,0.38365,693,1401,0.35818,0.40912
2008,Saxony,East,Important,0.29081,477,1401,0.26702,0.31460
2008,Saxony,East,Less important,0.10493,147,1401,0.08888,0.12099
2008,Saxony,East,Unimportant,0.06320,84,1401,0.05046,0.07595
2008,Saxony-Anhalt,East,Very important,0.39380,382,775,0.35938,0.42822
2008,Saxony-Anhalt,East,Important,0.34366,329,775,0.31020,0.37712
2008,Saxony-Anhalt,East,Less important,0.07654,64,775,0.05781,0.09527
2008,Thuringa,East,Very important,0.35176,384,858,0.31979,0.38374
2008,Thuringa,East,Important,0.32985,333,858,0.29838,0.36133
2008,Thuringa,East,Less important,0.13641,102,858,0.11343,0.15939
2008,Thuringa,East,Unimportant,0.04655,39,858,0.03245,0.06066
2012,Schleswig-Holstein,West,Very important,0.39424,519,976,0.36356,0.42491
2012,Schleswig-Holstein,West,Important,0.29406,329,976,0.26546,0.32266
2012,Schleswig-Holstein,West,Less important,0.09562,95,976,0.07716,0.11408
2012,Schleswig-Holstein,West,Unimportant,0.03698,33,976,0.02513,0.04882
2012,Hamburg,West,Very important,0.35943,230,435,0.31429,0.40458
2012,Hamburg,West,Important,0.29263,130,435,0.24982,0.33543
2012,Hamburg,West,Less important,0.08497,39,435,0.05873,0.11120
2012,Hamburg,West,Unimportant,0.12804,36,435,0.09660,0.15947
2012,Lower Saxony,West,Very important,0.34374,1314,2549,0.32530,0.36219
2012,Lower Saxony,West,Important,0.31704,904,2549,0.29897,0.33511
2012,Lower Saxony,West,Less important,0.09768,202,2549,0.08616,0.10921
2012,Lower Saxony,West,Unimportant,0.07072,129,2549,0.06077,0.08068
2012,Bremen,West,Very important,0.42416,106,167,0.34898,0.49934
2012,Bremen,West,Important,0.26334,61,167,0.19634,0.33035
2012,North Rhine-Westphalia,West,Very important,0.35254,2851,5461,0.33987,0.36521
2012,North Rhine-Westphalia,West,Important,0.29131,1816,5461,0.27926,0.30336
2012,North Rhine-Westphalia,West,Less important,0.11675,529,5461,0.10823,0.12527
2012,North Rhine-Westphalia,West,Unimportant,0.05973,265,5461,0.05344,0.06601
2012,Hesse,West,Very important,0.35559,964,1883,0.33397,0.37722
2012,Hesse,West,Important,0.26791,638,1883,0.24790,0.28791
2012,Hesse,West,Less important,0.10109,175,1883,0.08747,0.11471
2012,Hesse,West,Unimportant,0.06928,106,1883,0.05781,0.08075
2012,"Rhineland-Palatinate, Saarland",West,Very important,0.34020,761,1539,0.31652,0.36388
2012,"Rhineland-Palatinate, Saarland",West,Important,0.29299,538,1539,0.27024,0.31574
2012,"Rhineland-Palatinate, Saarland",West,Less important,0.11561,167,1539,0.09963,0.13159
2012,"Rhineland-Palatinate, Saarland",West,Unimportant,0.06328,73,1539,0.05111,0.07545
2012,Baden-Wuerttemberg,West,Very important,0.35540,1770,3293,0.33905,0.37175
2012,Baden-Wuerttemberg,West,Important,0.27735,1053,3293,0.26206,0.29264
2012,Baden-Wuerttemberg,West,Less important,0.11965,340,3293,0.10856,0.13074
2012,Baden-Wuerttemberg,West,Unimportant,0.05640,130,3293,0.04852,0.06428
2012,Bavaria,West,Very important,0.36505,2263,4291,0.35064,0.37946
2012,Bavaria,West,Important,0.28745,1440,4291,0.27391,0.30100
2012,Bavaria,West,Less important,0.10589,376,4291,0.09668,0.11510
2012,Bavaria,West,Unimportant,0.06269,212,4291,0.05544,0.06995
2012,Berlin,West,Very important,0.30258,251,560,0.26450,0.34066
2012,Berlin,West,Important,0.25121,170,560,0.21526,0.28716
2012,Berlin,West,Less important,0.13700,78,560,0.10850,0.16551
2012,Berlin,West,Unimportant,0.12357,61,560,0.09629,0.15086
2012,Berlin,East,Very important,0.30498,242,437,0.26176,0.34819
2012,Berlin,East,Important,0.33009,154,437,0.28595,0.37423
2012,Berlin,East,Less important,0.13302,41,437,0.10115,0.16490
2012,Brandenburg,East,Very important,0.36856,534,1081,0.33979,0.39734
2012,Brandenburg,East,Important,0.32194,402,1081,0.29407,0.34980
2012,Brandenburg,East,Less important,0.08907,95,1081,0.07208,0.10606
2012,Brandenburg,East,Unimportant,0.05931,50,1081,0.04522,0.07339
2012,Mecklenburg-Western Pomerania,East,Very important,0.39501,351,614,0.35631,0.43371
2012,Mecklenburg-Western Pomerania,East,Important,0.32311,219,614,0.28609,0.36013
2012,Mecklenburg-Western Pomerania,East,Less important,0.09748,44,614,0.07400,0.12097
2012,Saxony,East,Very important,0.38071,1004,1817,0.35838,0.40304
2012,Saxony,East,Important,0.29967,584,1817,0.27860,0.32074
2012,Saxony,East,Less important,0.10270,156,1817,0.08874,0.11667
2012,Saxony,East,Unimportant,0.05670,73,1817,0.04606,0.06734
2012,Saxony-Anhalt,East,Very important,0.36742,530,1022,0.33785,0.39699
2012,Saxony-Anhalt,East,Important,0.32898,363,1022,0.30016,0.35780
2012,Saxony-Anhalt,East,Less important,0.09834,89,1022,0.08007,0.11660
2012,Saxony-Anhalt,East,Unimportant,0.04953,40,1022,0.03622,0.06284
2012,Thuringa,East,Very important,0.37602,569,1074,0.34704,0.40501
2012,Thuringa,East,Important,0.35154,381,1074,0.32297,0.38011
2012,Thuringa,East,Less important,0.08557,74,1074,0.06883,0.10230
2012,Thuringa,East,Unimportant,0.04753,50,1074,0.03480,0.06026
2016,Schleswig-Holstein,West,Very important,0.43571,468,812,0.40158,0.46983
2016,Schleswig-Holstein,West,Important,0.27475,253,812,0.24402,0.30547
2016,Schleswig-Holstein,West,Less important,0.07389,60,812,0.05588,0.09189
2016,Schleswig-Holstein,West,Unimportant,0.03982,31,812,0.02636,0.05327
2016,Hamburg,West,Very important,0.34396,221,393,0.29693,0.39098
2016,Hamburg,West,Important,0.27679,131,393,0.23250,0.32108
2016,Hamburg,West,Less important,0.10553,41,393,0.07512,0.13595
2016,Lower Saxony,West,Very important,0.37282,1253,2349,0.35326,0.39238
2016,Lower Saxony,West,Important,0.29146,750,2349,0.27307,0.30984
2016,Lower Saxony,West,Less important,0.09649,218,2349,0.08455,0.10843
2016,Lower Saxony,West,Unimportant,0.06935,128,2349,0.05908,0.07963
2016,Bremen,West,Very important,0.38463,98,150,0.30651,0.46275
2016,Bremen,West,Important,0.22283,52,150,0.15601,0.28965
2016,North Rhine-Westphalia,West,Very important,0.38547,2764,5016,0.37200,0.39894
2016,North Rhine-Westphalia,West,Important,0.26073,1525,5016,0.24858,0.27288
2016,North Rhine-Westphalia,West,Less important,0.10746,476,5016,0.09888,0.11603
2016,North Rhine-Westphalia,West,Unimportant,0.06400,251,5016,0.05722,0.07077
2016,Hesse,West,Very important,0.35248,834,1598,0.32905,0.37591
2016,Hesse,West,Important,0.27749,508,1598,0.25552,0.29945
2016,Hesse,West,Less important,0.11553,164,1598,0.09985,0.13120
2016,Hesse,West,Unimportant,0.06449,92,1598,0.05245,0.07654
2016,"Rhineland-Palatinate, Saarland",West,Very important,0.36540,782,1470,0.34077,0.39002
2016,"Rhineland-Palatinate, Saarland",West,Important,0.28482,486,1470,0.26174,0.30790
2016,"Rhineland-Palatinate, Saarland",West,Less important,0.11803,139,1470,0.10153,0.13453
2016,"Rhineland-Palatinate, Saarland",West,Unimportant,0.06002,63,1470,0.04788,0.07217
2016,Baden-Wuerttemberg,West,Very important,0.39277,1550,2814,0.37472,0.41082
2016,Baden-Wuerttemberg,West,Important,0.26549,876,2814,0.24917,0.28181
2016,Baden-Wuerttemberg,West,Less important,0.09418,266,2814,0.08339,0.10498
2016,Baden-Wuerttemberg,West,Unimportant,0.05910,122,2814,0.05039,0.06781
2016,Bavaria,West,Very important,0.38912,2129,3835,0.37369,0.40456
2016,Bavaria,West,Important,0.26298,1184,3835,0.24904,0.27691
2016,Bavaria,West,Less important,0.11497,350,3835,0.10487,0.12506
2016,Bavaria,West,Unimportant,0.04922,172,3835,0.04238,0.05607
2016,Berlin,West,Very important,0.31149,231,514,0.27142,0.35157
2016,Berlin,West,Important,0.23859,139,514,0.20170,0.27547
2016,Berlin,West,Less important,0.14353,74,514,0.11319,0.17387
2016,Berlin,West,Unimportant,0.14100,70,514,0.11089,0.17112
2016,Berlin,East,Very important,0.42196,223,373,0.37177,0.47215
2016,Berlin,East,Important,0.20864,107,373,0.16735,0.24993
2016,Berlin,East,Less important,0.15253,43,373,0.11600,0.18907
2016,Brandenburg,East,Very important,0.39879,518,927,0.36726,0.43033
2016,Brandenburg,East,Important,0.31825,302,927,0.28824,0.34825
2016,Brandenburg,East,Less important,0.06132,62,927,0.04586,0.07677
2016,Brandenburg,East,Unimportant,0.05019,45,927,0.03613,0.06426
2016,Mecklenburg-Western Pomerania,East,Very important,0.48670,319,461,0.44103,0.53238
2016,Mecklenburg-Western Pomerania,East,Important,0.21317,142,461,0.17574,0.25060
2016,Saxony,East,Very important,0.43255,828,1429,0.40685,0.45825
2016,Saxony,East,Important,0.25234,427,1429,0.22981,0.27487
2016,Saxony,East,Less important,0.11074,113,1429,0.09447,0.12702
2016,Saxony,East,Unimportant,0.04403,61,1429,0.03339,0.05467
2016,Saxony-Anhalt,East,Very important,0.37617,430,825,0.34309,0.40924
2016,Saxony-Anhalt,East,Important,0.30214,282,825,0.27079,0.33350
2016,Saxony-Anhalt,East,Less important,0.09566,73,825,0.07557,0.11574
