year,bula_h,quintil_oecd_hh,pet_other,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Thuringa,4th Quintile,No,0.95613,85,85,0.91233,0.99993
2016,Thuringa,5th Quintile,No,0.88422,51,51,0.79554,0.97291
2021,Schleswig-Holstein,1st Quintile,No,0.94709,70,70,0.89427,0.99991
2021,Schleswig-Holstein,2nd Quintile,No,0.99821,88,88,0.98934,1.00709
2021,Schleswig-Holstein,3rd Quintile,No,0.98612,74,74,0.95929,1.01296
2021,Schleswig-Holstein,4th Quintile,No,0.96935,84,84,0.93227,1.00643
2021,Schleswig-Holstein,5th Quintile,No,0.93613,97,97,0.88722,0.98505
2021,Hamburg,2nd Quintile,No,0.98880,47,47,0.95839,1.01921
2021,Hamburg,5th Quintile,No,0.98199,75,75,0.95169,1.01229
2021,Lower Saxony,1st Quintile,No,0.98476,190,190,0.96730,1.00223
2021,Lower Saxony,2nd Quintile,No,0.98792,207,207,0.97300,1.00284
2021,Lower Saxony,3rd Quintile,No,0.94048,183,183,0.90610,0.97485
2021,Lower Saxony,4th Quintile,No,0.97615,194,194,0.95462,0.99767
2021,Lower Saxony,5th Quintile,No,0.95440,239,239,0.92789,0.98090
2021,North Rhine-Westphalia,1st Quintile,No,0.98108,445,445,0.96840,0.99375
2021,North Rhine-Westphalia,2nd Quintile,No,0.98621,443,443,0.97534,0.99708
2021,North Rhine-Westphalia,3rd Quintile,No,0.98149,383,383,0.96798,0.99501
2021,North Rhine-Westphalia,4th Quintile,No,0.97191,400,400,0.95570,0.98812
2021,North Rhine-Westphalia,5th Quintile,No,0.97971,557,557,0.96799,0.99143
2021,Hesse,1st Quintile,No,0.98475,113,113,0.96206,1.00745
2021,Hesse,2nd Quintile,No,0.92902,92,92,0.87626,0.98178
2021,Hesse,3rd Quintile,No,0.97807,122,122,0.95197,1.00416
2021,Hesse,4th Quintile,No,0.96120,123,123,0.92693,0.99547
2021,Hesse,5th Quintile,No,0.98456,208,208,0.96776,1.00136
2021,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.99792,102,102,0.98902,1.00681
2021,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.99126,109,109,0.97370,1.00881
2021,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.95490,106,106,0.91520,0.99459
2021,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.91127,86,86,0.85082,0.97172
2021,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.96922,113,113,0.93724,1.00121
2021,Baden-Wuerttemberg,1st Quintile,No,0.98954,166,166,0.97401,1.00506
2021,Baden-Wuerttemberg,2nd Quintile,No,0.97560,191,191,0.95366,0.99754
2021,Baden-Wuerttemberg,3rd Quintile,No,0.96275,209,209,0.93701,0.98849
2021,Baden-Wuerttemberg,4th Quintile,No,0.98149,245,245,0.96457,0.99840
2021,Baden-Wuerttemberg,5th Quintile,No,0.97560,364,364,0.95973,0.99148
2021,Bavaria,1st Quintile,No,0.98845,236,236,0.97479,1.00211
2021,Bavaria,2nd Quintile,No,0.97851,337,337,0.96300,0.99401
2021,Bavaria,3rd Quintile,No,0.97655,302,302,0.95946,0.99365
2021,Bavaria,4th Quintile,No,0.96557,356,356,0.94661,0.98454
2021,Bavaria,5th Quintile,No,0.97455,453,453,0.96003,0.98907
2021,Berlin,1st Quintile,No,0.99915,118,118,0.99388,1.00443
2021,Berlin,2nd Quintile,No,0.99656,85,85,0.98404,1.00908
2021,Berlin,3rd Quintile,No,0.96586,93,93,0.92875,1.00297
2021,Berlin,4th Quintile,No,0.96283,106,106,0.92664,0.99902
2021,Berlin,5th Quintile,No,0.99768,143,143,0.98977,1.00559
2021,Brandenburg,1st Quintile,No,0.95191,84,84,0.90589,0.99794
2021,Brandenburg,2nd Quintile,No,0.98393,100,100,0.95915,1.00870
2021,Brandenburg,3rd Quintile,No,0.97868,81,81,0.94702,1.01033
2021,Brandenburg,4th Quintile,No,0.96736,74,74,0.92659,1.00812
2021,Brandenburg,5th Quintile,No,0.97249,87,87,0.93792,1.00706
2021,Mecklenburg-Western Pomerania,1st Quintile,No,0.98896,66,66,0.96355,1.01436
2021,Mecklenburg-Western Pomerania,2nd Quintile,No,0.97654,61,61,0.93824,1.01484
2021,Mecklenburg-Western Pomerania,3rd Quintile,No,0.90139,40,40,0.80782,0.99496
2021,Mecklenburg-Western Pomerania,4th Quintile,No,0.96380,38,38,0.90361,1.02399
2021,Mecklenburg-Western Pomerania,5th Quintile,No,0.99870,44,44,0.98795,1.00946
2021,Saxony,1st Quintile,No,0.95478,150,150,0.92142,0.98814
2021,Saxony,2nd Quintile,No,0.95549,169,169,0.92430,0.98667
2021,Saxony,3rd Quintile,No,0.93531,151,151,0.89595,0.97468
2021,Saxony,4th Quintile,No,0.97938,108,108,0.95245,1.00631
2021,Saxony,5th Quintile,No,0.97530,114,114,0.94668,1.00392
2021,Saxony-Anhalt,1st Quintile,No,0.97631,90,90,0.94471,1.00791
2021,Saxony-Anhalt,2nd Quintile,No,0.93320,79,79,0.87779,0.98861
2021,Saxony-Anhalt,3rd Quintile,No,0.92609,69,69,0.86391,0.98828
2021,Saxony-Anhalt,4th Quintile,No,0.72335,53,53,0.60176,0.84494
2021,Saxony-Anhalt,5th Quintile,No,0.96453,48,48,0.91165,1.01741
2021,Thuringa,1st Quintile,No,0.99049,92,92,0.97054,1.01043
2021,Thuringa,2nd Quintile,No,0.88084,87,87,0.81237,0.94931
2021,Thuringa,3rd Quintile,No,0.96147,63,63,0.91355,1.00938
2021,Thuringa,4th Quintile,No,0.88975,59,59,0.80915,0.97036
2021,Thuringa,5th Quintile,No,0.95300,59,59,0.89853,1.00747
