year,regtyp,sampreg,plb0111,proportion,n,lower_confidence,upper_confidence
1996,Laendlicher Raum,Ostdeutschland,Geld verdienen,0.09904474610356963,16862,0.09453586418900546,0.1035536280181338
1996,Laendlicher Raum,Westdeutschland,Beides gleichermassen,0.07893413775766717,16862,0.07486427928959477,0.08300399622573956
1996,Laendlicher Raum,Westdeutschland,Geld verdienen,0.05530417295123177,16862,0.05185411429835632,0.05875423160410723
1996,Staedtischer Raum,Ostdeutschland,Beides gleichermassen,0.05379587732528909,16862,0.05039047487534643,0.057201279775231754
1996,Staedtischer Raum,Ostdeutschland,Geld verdienen,0.04022121669180493,16862,0.03725560214409345,0.04318683123951641
1996,Staedtischer Raum,Westdeutschland,Andere Gruende,0.0392156862745098,16862,0.03628584299143235,0.042145529557587255
1996,Laendlicher Raum,Westdeutschland,Andere Gruende,0.011563599798893917,16862,0.009949901205261511,0.013177298392526323
1996,Laendlicher Raum,Ostdeutschland,Andere Gruende,0.004524886877828055,16862,0.0035118608693521696,0.00553791288630394
1996,Staedtischer Raum,Ostdeutschland,Andere Gruende,0.003519356460532931,16862,0.0026255003964346835,0.0044132125246311785
1997,Staedtischer Raum,Westdeutschland,Beides gleichermassen,0.29754601226993865,16487,0.29056736479425554,0.30452465974562176
1997,Staedtischer Raum,Westdeutschland,Geld verdienen,0.21523517382413088,16487,0.2089616487264205,0.22150869892184125
1997,Laendlicher Raum,Ostdeutschland,Beides gleichermassen,0.10173824130879346,16487,0.09712369699516105,0.10635278562242587
1997,Laendlicher Raum,Ostdeutschland,Geld verdienen,0.09611451942740286,16487,0.09161530743176008,0.10061373142304564
1997,Laendlicher Raum,Westdeutschland,Beides gleichermassen,0.08486707566462168,16487,0.08061308079848685,0.0891210705307565
1997,Laendlicher Raum,Westdeutschland,Geld verdienen,0.06237218813905931,16487,0.05868074670200168,0.06606362957611694
1997,Staedtischer Raum,Ostdeutschland,Beides gleichermassen,0.06134969325153374,16487,0.05768663889391821,0.06501274760914928
1997,Staedtischer Raum,Ostdeutschland,Geld verdienen,0.036298568507157465,16487,0.03344360044956685,0.03915353656474808
1997,Staedtischer Raum,Westdeutschland,Andere Gruende,0.03016359918200409,16487,0.0275527843382829,0.032774414025725285
1997,Laendlicher Raum,Westdeutschland,Andere Gruende,0.008691206543967281,16487,0.007274337319536167,0.010108075768398395
1997,Staedtischer Raum,Ostdeutschland,Andere Gruende,0.003067484662576687,16487,0.002223354667174277,0.003911614657979097
1997,Laendlicher Raum,Ostdeutschland,Andere Gruende,0.002556237218813906,16487,0.0017854579258313038,0.0033270165117965083
1998,Staedtischer Raum,Westdeutschland,Beides gleichermassen,0.2831730769230769,18147,0.27661786425488255,0.2897282895912713
1998,Staedtischer Raum,Westdeutschland,Geld verdienen,0.2144230769230769,18147,0.208451572308686,0.22039458153746783
1998,Laendlicher Raum,Ostdeutschland,Beides gleichermassen,0.1201923076923077,18147,0.11546094908622556,0.12492366629838983
1998,Laendlicher Raum,Ostdeutschland,Geld verdienen,0.10048076923076923,18147,0.09610655193377114,0.10485498652776733
1998,Laendlicher Raum,Westdeutschland,Beides gleichermassen,0.07211538461538461,18147,0.06835168806655756,0.07587908116421166
1998,Laendlicher Raum,Westdeutschland,Geld verdienen,0.06201923076923077,18147,0.05850998482521333,0.06552847671324821
1998,Staedtischer Raum,Ostdeutschland,Beides gleichermassen,0.04903846153846154,18147,0.04589648059764464,0.05218044247927844
1998,Staedtischer Raum,Westdeutschland,Andere Gruende,0.040865384615384616,18147,0.03798486239552943,0.0437459068352398
1998,Staedtischer Raum,Ostdeutschland,Geld verdienen,0.03701923076923077,18147,0.03427212011018249,0.03976634142827905
1998,Laendlicher Raum,Westdeutschland,Andere Gruende,0.011538461538461539,18147,0.00998461726063865,0.013092305816284427
1998,Laendlicher Raum,Ostdeutschland,Andere Gruende,0.00625,18147,0.0051033464201697435,0.007396653579830257
1998,Staedtischer Raum,Ostdeutschland,Andere Gruende,0.0028846153846153848,18147,0.002104299733193314,0.0036649310360374557
1999,Staedtischer Raum,Westdeutschland,Beides gleichermassen,0.29044943820224717,17396,0.28370325211889597,0.29719562428559837
1999,Staedtischer Raum,Westdeutschland,Geld verdienen,0.20898876404494382,17396,0.20294671610383544,0.2150308119860522
1999,Laendlicher Raum,Ostdeutschland,Beides gleichermassen,0.13146067415730336,17396,0.12643928312025607,0.13648206519435066
1999,Laendlicher Raum,Ostdeutschland,Geld verdienen,0.09101123595505618,17396,0.08673700352174307,0.0952854683883693
1999,Laendlicher Raum,Westdeutschland,Beides gleichermassen,0.08314606741573034,17396,0.07904305997590262,0.08724907485555806
1999,Staedtischer Raum,Ostdeutschland,Beides gleichermassen,0.06179775280898876,17396,0.0582195417988229,0.06537596381915461
1999,Laendlicher Raum,Westdeutschland,Geld verdienen,0.052808988764044947,17396,0.049485424493593576,0.05613255303449632
1999,Staedtischer Raum,Ostdeutschland,Geld verdienen,0.034269662921348316,17396,0.031566238545247906,0.03697308729744873
1999,Staedtischer Raum,Westdeutschland,Andere Gruende,0.029775280898876405,17396,0.02724950117162577,0.03230106062612704
1999,Laendlicher Raum,Westdeutschland,Andere Gruende,0.009550561797752809,17396,0.00810524854019495,0.010995875055310668
1999,Staedtischer Raum,Ostdeutschland,Andere Gruende,0.0033707865168539327,17396,0.0025094679631190863,0.0042321050705887795
1999,Laendlicher Raum,Ostdeutschland,Andere Gruende,0.0033707865168539327,17396,0.0025094679631190863,0.0042321050705887795
2000,Staedtischer Raum,Westdeutschland,Beides gleichermassen,0.29182754182754184,30607,0.28673448708421667,0.296920596570867
2000,Staedtischer Raum,Westdeutschland,Geld verdienen,0.20366795366795368,30607,0.19915610903536637,0.20817979830054098
2000,Laendlicher Raum,Ostdeutschland,Beides gleichermassen,0.09555984555984556,30607,0.09226622680556126,0.09885346431412986
2000,Laendlicher Raum,Ostdeutschland,Geld verdienen,0.09395109395109395,30607,0.0906824137652771,0.09721977413691081
2000,Laendlicher Raum,Westdeutschland,Beides gleichermassen,0.09105534105534105,30607,0.08783229045854629,0.0942783916521358
2000,Laendlicher Raum,Westdeutschland,Geld verdienen,0.0620978120978121,30607,0.05939408649547139,0.06480153770015282
2000,Staedtischer Raum,Ostdeutschland,Beides gleichermassen,0.059202059202059204,30607,0.056558054183709947,0.06184606422040846
2000,Staedtischer Raum,Westdeutschland,Andere Gruende,0.04954954954954955,30607,0.04711829581726124,0.05198080328183786
2000,Staedtischer Raum,Ostdeutschland,Geld verdienen,0.0324967824967825,30607,0.03051026643704749,0.03448329855651751
2000,Laendlicher Raum,Westdeutschland,Andere Gruende,0.013513513513513514,30607,0.012219986806374324,0.014807040220652705
2000,Laendlicher Raum,Ostdeutschland,Andere Gruende,0.004182754182754183,30607,0.003459706926742631,0.004905801438765735
2000,Staedtischer Raum,Ostdeutschland,Andere Gruende,0.0028957528957528956,30607,0.002293752575490194,0.003497753216015597
2001,Staedtischer Raum,Westdeutschland,Beides gleichermassen,0.30634181297026153,27798,0.3009227375742766,0.31176088836624644
2001,Staedtischer Raum,Westdeutschland,Geld verdienen,0.19025438910784664,27798,0.18564024727883477,0.19486853093685852
2001,Laendlicher Raum,Ostdeutschland,Beides gleichermassen,0.10892153350053745,27798,0.10525914725738499,0.1125839197436899
2001,Laendlicher Raum,Ostdeutschland,Geld verdienen,0.09458975277678251,27798,0.09114947077037133,0.09803003478319369
2001,Laendlicher Raum,Westdeutschland,Beides gleichermassen,0.0920816911501254,27798,0.08868262727028248,0.09548075502996833
2001,Laendlicher Raum,Westdeutschland,Geld verdienen,0.06377642422070942,27798,0.06090386384434328,0.06664898459707556
2001,Staedtischer Raum,Ostdeutschland,Beides gleichermassen,0.057327122895019705,27798,0.0545943101467763,0.06005993564326311
2001,Staedtischer Raum,Westdeutschland,Andere Gruende,0.035471157291293444,27798,0.03329673153015265,0.03764558305243424
2001,Staedtischer Raum,Ostdeutschland,Geld verdienen,0.033321390182730205,27798,0.031211538597361307,0.0354312417680991
2001,Laendlicher Raum,Westdeutschland,Andere Gruende,0.012540308133285561,27798,0.011232141437498126,0.013848474829072997
2001,Laendlicher Raum,Ostdeutschland,Andere Gruende,0.0035829451809387316,27798,0.0028805363646106762,0.004285353997266787
2001,Staedtischer Raum,Ostdeutschland,Andere Gruende,0.0017914725904693658,27798,0.0012943482614847098,0.002288596919454022
2003,Staedtischer Raum,Westdeutschland,Beides gleichermassen,0.2981301939058172,27727,0.2927458115637918,0.30351457624784256
2003,Staedtischer Raum,Westdeutschland,Geld verdienen,0.21052631578947367,27727,0.20572758204042413,0.21532504953852322
2003,Laendlicher Raum,Ostdeutschland,Geld verdienen,0.10110803324099724,27727,0.09755948093594721,0.10465658554604726
2003,Laendlicher Raum,Ostdeutschland,Beides gleichermassen,0.09695290858725762,27727,0.09347001464091272,0.10043580253360253
2003,Laendlicher Raum,Westdeutschland,Beides gleichermassen,0.07721606648199446,27727,0.07407404985112503,0.08035808311286388
2003,Laendlicher Raum,Westdeutschland,Geld verdienen,0.06890581717451523,27727,0.06592435447347636,0.0718872798755541
2003,Staedtischer Raum,Ostdeutschland,Beides gleichermassen,0.061634349030470915,27727,0.058803595303095,0.06446510275784682
2003,Staedtischer Raum,Ostdeutschland,Geld verdienen,0.04051246537396122,27727,0.03819176733635122,0.04283316341157122
2003,Staedtischer Raum,Westdeutschland,Andere Gruende,0.030470914127423823,27727,0.02844776547999794,0.0324940627748497
2003,Laendlicher Raum,Westdeutschland,Andere Gruende,0.00796398891966759,27727,0.0069177432526081216,0.00901023458672706
2003,Laendlicher Raum,Ostdeutschland,Andere Gruende,0.00554016620498615,27727,0.004666471607270371,0.006413860802701928
2003,Staedtischer Raum,Ostdeutschland,Andere Gruende,0.001038781163434903,27727,0.0006596050442136592,0.001417957282656147
2005,Staedtischer Raum,Westdeutschland,Beides gleichermassen,0.2906054279749478,25520,0.2850347054394106,0.296176150510485
2005,Staedtischer Raum,Westdeutschland,Geld verdienen,0.2045929018789144,25520,0.19964346547163594,0.20954233828619287
2005,Laendlicher Raum,Ostdeutschland,Beides gleichermassen,0.11816283924843424,25520,0.11420233582274805,0.12212334267412042
2005,Laendlicher Raum,Ostdeutschland,Geld verdienen,0.09895615866388309,25520,0.09529254127427099,0.10261977605349519
2005,Laendlicher Raum,Westdeutschland,Beides gleichermassen,0.07724425887265135,25520,0.07396864863628266,0.08051986910902004
2005,Staedtischer Raum,Ostdeutschland,Beides gleichermassen,0.0697286012526096,25520,0.06660377375661763,0.07285342874860157
2005,Laendlicher Raum,Westdeutschland,Geld verdienen,0.06012526096033403,25520,0.05720864524100116,0.0630418766796669
2005,Staedtischer Raum,Ostdeutschland,Geld verdienen,0.04091858037578288,25520,0.03848803488410999,0.04334912586745577
2005,Staedtischer Raum,Westdeutschland,Andere Gruende,0.02630480167014614,25520,0.024341239002973088,0.02826836433731919
2005,Laendlicher Raum,Westdeutschland,Andere Gruende,0.007515657620041753,25520,0.006456010988284483,0.008575304251799023
2005,Laendlicher Raum,Ostdeutschland,Andere Gruende,0.003340292275574113,25520,0.0026323767753240546,0.004048207775824171
2005,Staedtischer Raum,Ostdeutschland,Andere Gruende,0.0025052192066805845,25520,0.001891889615298246,0.0031185487980629227
2007,Staedtischer Raum,Westdeutschland,Beides gleichermassen,0.31626270523846756,25385,0.3105421772750237,0.3219832332019114
2007,Staedtischer Raum,Westdeutschland,Geld verdienen,0.20484753713838938,25385,0.19988266503830635,0.2098124092384724
2007,Laendlicher Raum,Ostdeutschland,Beides gleichermassen,0.11024237685691947,25385,0.10638956652063347,0.11409518719320547
2007,Laendlicher Raum,Westdeutschland,Beides gleichermassen,0.08913213448006255,25385,0.08562693828687395,0.09263733067325114
2007,Laendlicher Raum,Ostdeutschland,Geld verdienen,0.08053166536356529,25385,0.07718417591916722,0.08387915480796336
2007,Laendlicher Raum,Westdeutschland,Geld verdienen,0.06450351837372947,25385,0.061481617120653365,0.06752541962680558
2007,Staedtischer Raum,Ostdeutschland,Beides gleichermassen,0.056684910086004694,25385,0.05384025504171162,0.05952956513029777
2007,Staedtischer Raum,Ostdeutschland,Geld verdienen,0.033620015637216574,25385,0.0314026342068561,0.03583739706757705
2007,Staedtischer Raum,Westdeutschland,Andere Gruende,0.02697419859265051,25385,0.024981214001177882,0.028967183184123137
2007,Laendlicher Raum,Westdeutschland,Andere Gruende,0.009773260359655981,25385,0.00856306761039764,0.010983453108914323
2007,Laendlicher Raum,Ostdeutschland,Andere Gruende,0.004300234558248631,25385,0.003495268140660879,0.005105200975836384
2007,Staedtischer Raum,Ostdeutschland,Andere Gruende,0.003127443315089914,25385,0.0024405614805566365,0.0038143251496231914
2009,Staedtischer Raum,Westdeutschland,Beides gleichermassen,0.28633932912007776,21983,0.280363488928288,0.2923151693118675
2009,Staedtischer Raum,Westdeutschland,Geld verdienen,0.2187651920272241,21983,0.2133001627237391,0.2242302213307091
2009,Laendlicher Raum,Ostdeutschland,Geld verdienen,0.10306271268838113,21983,0.0990434682875786,0.10708195708918367
2009,Laendlicher Raum,Ostdeutschland,Beides gleichermassen,0.0904229460379193,21983,0.08663178994842788,0.09421410212741071
2009,Laendlicher Raum,Westdeutschland,Beides gleichermassen,0.08410306271268839,21983,0.08043411265171127,0.0877720127736655
2009,Laendlicher Raum,Westdeutschland,Geld verdienen,0.07632474477394263,21983,0.07281476247424817,0.07983472707363709
2009,Staedtischer Raum,Ostdeutschland,Beides gleichermassen,0.0636849781234808,21983,0.06045691447714092,0.06691304176982069
2009,Staedtischer Raum,Westdeutschland,Andere Gruende,0.030140982012639768,21983,0.027880788653928998,0.03240117537135054
2009,Staedtischer Raum,Ostdeutschland,Geld verdienen,0.02868254739912494,21983,0.026476056972619615,0.030889037825630267
2009,Laendlicher Raum,Westdeutschland,Andere Gruende,0.010209042294603793,21983,0.008880189622889112,0.011537894966318473
2009,Laendlicher Raum,Ostdeutschland,Andere Gruende,0.004375303840544483,21983,0.0035028056587934034,0.005247802022295562
2009,Staedtischer Raum,Ostdeutschland,Andere Gruende,0.003889158969372873,21983,0.0030663589894868357,0.00471195894925891
2011,Staedtischer Raum,Westdeutschland,Beides gleichermassen,0.31798382078406967,41903,0.3135248629726928,0.32244277859544657
2011,Staedtischer Raum,Westdeutschland,Geld verdienen,0.21530802738021157,41903,0.2113724067466227,0.21924364801380045
2011,Laendlicher Raum,Westdeutschland,Beides gleichermassen,0.10765401369010578,41903,0.10468634603462412,0.11062168134558745
2011,Laendlicher Raum,Ostdeutschland,Geld verdienen,0.08338518979464841,41903,0.08073808332949874,0.0860322962597981
2011,Laendlicher Raum,Ostdeutschland,Beides gleichermassen,0.08089607965152458,41903,0.07828524384675387,0.0835069154562953
2011,Staedtischer Raum,Ostdeutschland,Beides gleichermassen,0.05849408836341008,41903,0.05624709894649272,0.06074107778032744
2011,Laendlicher Raum,Westdeutschland,Geld verdienen,0.049159925326695705,41903,0.04708981801695604,0.05123003263643537
2011,Staedtischer Raum,Ostdeutschland,Geld verdienen,0.03982576228998133,41903,0.03795339698016068,0.04169812759980198
2011,Staedtischer Raum,Westdeutschland,Andere Gruende,0.03360298693217175,41903,0.03187754541425726,0.03532842845008624
2011,Laendlicher Raum,Westdeutschland,Andere Gruende,0.008089607965152458,41903,0.007231911795046798,0.008947304135258119
2011,Laendlicher Raum,Ostdeutschland,Andere Gruende,0.0031113876789047915,41903,0.0025781339584317925,0.0036446413993777905
2011,Staedtischer Raum,Ostdeutschland,Andere Gruende,0.002489110143123833,41903,0.0020120046761870065,0.00296621561006066
2013,Staedtischer Raum,Westdeutschland,Beides gleichermassen,0.29432624113475175,44486,0.2900911684467642,0.2985613138227393
2013,Staedtischer Raum,Westdeutschland,Geld verdienen,0.21631205673758866,44486,0.2124859565442138,0.22013815693096353
2013,Laendlicher Raum,Westdeutschland,Beides gleichermassen,0.12208713272543059,44486,0.11904481164351607,0.1251294538073451
2013,Laendlicher Raum,Ostdeutschland,Geld verdienen,0.07801418439716312,44486,0.07552192467588414,0.0805064441184421
2013,Laendlicher Raum,Westdeutschland,Geld verdienen,0.07244174265450862,44486,0.07003289444055452,0.07485059086846271
2013,Laendlicher Raum,Ostdeutschland,Beides gleichermassen,0.05977710233029382,44486,0.05757403772117234,0.0619801669394153
2013,Staedtischer Raum,Westdeutschland,Andere Gruende,0.05167173252279635,44486,0.04961465692508489,0.053728808120507815
2013,Staedtischer Raum,Ostdeutschland,Beides gleichermassen,0.04660587639311044,44486,0.04464702735584758,0.048564725430373296
2013,Staedtischer Raum,Ostdeutschland,Geld verdienen,0.031914893617021274,44486,0.030281473640991815,0.03354831359305073
2013,Laendlicher Raum,Westdeutschland,Andere Gruende,0.014184397163120567,44486,0.013085523719625717,0.015283270606615417
2013,Laendlicher Raum,Ostdeutschland,Andere Gruende,0.007598784194528876,44486,0.00679180917360882,0.008405759215448932
2013,Staedtischer Raum,Ostdeutschland,Andere Gruende,0.005065856129685917,44486,0.0044061234671423435,0.0057255887922294905
2017,Staedtischer Raum,Westdeutschland,Beides gleichermassen,0.3288354356116163,45410,0.32451443691276954,0.3331564343104631
2017,Staedtischer Raum,Westdeutschland,Geld verdienen,0.22176591375770022,45410,0.2179448626907083,0.22558696482469212
2017,Laendlicher Raum,Westdeutschland,Beides gleichermassen,0.09856262833675565,45410,0.09582102741144015,0.10130422926207115
2017,Laendlicher Raum,Westdeutschland,Geld verdienen,0.07685538281020828,45410,0.0744054603664336,0.07930530525398295
2017,Laendlicher Raum,Ostdeutschland,Beides gleichermassen,0.06130830155470812,45410,0.05910181415667873,0.06351478895273752
2017,Staedtischer Raum,Westdeutschland,Andere Gruende,0.05720152537400997,45410,0.05506556318221396,0.05933748756580599
2017,Laendlicher Raum,Ostdeutschland,Geld verdienen,0.0513347022587269,45410,0.04930495318772189,0.0533644513297319
2017,Staedtischer Raum,Ostdeutschland,Beides gleichermassen,0.04810794954532121,45410,0.04613968896902066,0.05007621012162176
2017,Staedtischer Raum,Ostdeutschland,Geld verdienen,0.027280727486066296,45410,0.02578241618782597,0.028779038784306623
2017,Laendlicher Raum,Westdeutschland,Andere Gruende,0.018480492813141684,45410,0.017241734556414638,0.01971925106986873
2017,Staedtischer Raum,Ostdeutschland,Andere Gruende,0.005280140803754767,45410,0.004613558980915634,0.0059467226265939
2017,Laendlicher Raum,Ostdeutschland,Andere Gruende,0.004986799647990613,45410,0.004338903046832125,0.0056346962491491005
