year,age_gr,sampreg,plb0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,30-45 y.,West,Other reasons,0.11184,50,528,0.08493,0.13874
1996,30-45 y.,West,Both equally,0.52745,273,528,0.48483,0.57008
1996,30-45 y.,East,Earn money,0.41221,98,210,0.34547,0.47894
1996,30-45 y.,East,Both equally,0.56618,112,210,0.49899,0.63338
1996,46-65 y.,West,Earn money,0.42016,96,173,0.34640,0.49393
1996,46-65 y.,West,Both equally,0.43542,77,173,0.36133,0.50952
1996,46-65 y.,East,Earn money,0.54582,77,158,0.46793,0.62370
1996,46-65 y.,East,Both equally,0.45418,81,158,0.37630,0.53207
1997,17-29 y.,West,Earn money,0.35399,265,709,0.31877,0.38922
1997,17-29 y.,West,Other reasons,0.04354,32,709,0.02851,0.05857
1997,17-29 y.,West,Both equally,0.60247,412,709,0.56642,0.63851
1997,17-29 y.,East,Earn money,0.45189,122,276,0.39307,0.51072
1997,17-29 y.,East,Both equally,0.52226,154,276,0.46322,0.58130
1997,30-45 y.,West,Earn money,0.35144,197,553,0.31162,0.39127
1997,30-45 y.,West,Other reasons,0.07429,37,553,0.05241,0.09617
1997,30-45 y.,West,Both equally,0.57427,319,553,0.53302,0.61552
1997,30-45 y.,East,Earn money,0.42270,88,194,0.35300,0.49239
1997,30-45 y.,East,Both equally,0.54995,106,194,0.47976,0.62014
1997,46-65 y.,West,Earn money,0.36819,105,197,0.30067,0.43571
1997,46-65 y.,West,Both equally,0.53159,92,197,0.46173,0.60145
1997,46-65 y.,East,Earn money,0.46065,69,158,0.38268,0.53862
1997,46-65 y.,East,Both equally,0.53738,89,158,0.45938,0.61537
1998,17-29 y.,West,Earn money,0.37823,278,751,0.34352,0.41293
1998,17-29 y.,West,Other reasons,0.06488,44,751,0.04725,0.08251
1998,17-29 y.,West,Both equally,0.55690,429,751,0.52134,0.59245
1998,17-29 y.,East,Earn money,0.43144,120,272,0.37247,0.49041
1998,17-29 y.,East,Both equally,0.52353,152,272,0.46407,0.58300
1998,30-45 y.,West,Earn money,0.39786,236,574,0.35778,0.43794
1998,30-45 y.,West,Other reasons,0.08816,49,574,0.06495,0.11138
1998,30-45 y.,West,Both equally,0.51398,289,574,0.47305,0.55490
1998,30-45 y.,East,Earn money,0.45244,108,228,0.38769,0.51719
1998,30-45 y.,East,Both equally,0.51725,120,228,0.45224,0.58226
1998,46-65 y.,West,Earn money,0.47654,102,183,0.40398,0.54911
1998,46-65 y.,West,Both equally,0.42209,81,183,0.35033,0.49384
1998,46-65 y.,East,Earn money,0.42626,74,175,0.35278,0.49974
1998,46-65 y.,East,Both equally,0.53937,101,175,0.46531,0.61343
1999,17-29 y.,West,Earn money,0.38112,256,634,0.34329,0.41896
1999,17-29 y.,West,Both equally,0.57768,378,634,0.53921,0.61616
1999,17-29 y.,East,Earn money,0.38447,115,273,0.32666,0.44228
1999,17-29 y.,East,Both equally,0.58225,158,273,0.52364,0.64086
1999,30-45 y.,West,Earn money,0.39909,188,487,0.35555,0.44263
1999,30-45 y.,West,Other reasons,0.06141,33,487,0.04007,0.08276
1999,30-45 y.,West,Both equally,0.53950,266,487,0.49518,0.58381
1999,30-45 y.,East,Earn money,0.33967,74,193,0.27268,0.40666
1999,30-45 y.,East,Both equally,0.64567,119,193,0.57801,0.71332
1999,46-65 y.,West,Earn money,0.36375,64,136,0.28260,0.44491
1999,46-65 y.,West,Both equally,0.53686,72,136,0.45274,0.62097
1999,46-65 y.,East,Earn money,0.29973,49,144,0.22464,0.37482
1999,46-65 y.,East,Both equally,0.68204,95,144,0.60572,0.75837
2000,17-29 y.,West,Earn money,0.38811,421,1099,0.35929,0.41694
2000,17-29 y.,West,Other reasons,0.04399,51,1099,0.03186,0.05612
2000,17-29 y.,West,Both equally,0.56789,627,1099,0.53859,0.59719
2000,17-29 y.,East,Earn money,0.40497,177,420,0.35797,0.45197
2000,17-29 y.,East,Both equally,0.56334,243,420,0.51585,0.61083
2000,30-45 y.,West,Earn money,0.34651,343,958,0.31636,0.37666
2000,30-45 y.,West,Other reasons,0.10442,100,958,0.08505,0.12380
2000,30-45 y.,West,Both equally,0.54907,515,958,0.51754,0.58059
2000,30-45 y.,East,Earn money,0.43937,144,307,0.38376,0.49498
2000,30-45 y.,East,Both equally,0.54002,163,307,0.48418,0.59586
2000,46-65 y.,West,Earn money,0.39392,125,320,0.34030,0.44754
2000,46-65 y.,West,Other reasons,0.16582,50,320,0.12501,0.20664
2000,46-65 y.,West,Both equally,0.44026,145,320,0.38579,0.49474
2000,46-65 y.,East,Earn money,0.43745,103,222,0.37204,0.50285
2000,46-65 y.,East,Both equally,0.52763,119,222,0.46180,0.59345
2001,17-29 y.,West,Earn money,0.41298,370,1001,0.38246,0.44350
2001,17-29 y.,West,Other reasons,0.04183,40,1001,0.02942,0.05424
2001,17-29 y.,West,Both equally,0.54519,591,1001,0.51432,0.57605
2001,17-29 y.,East,Earn money,0.41224,164,390,0.36333,0.46116
2001,17-29 y.,East,Both equally,0.56476,226,390,0.51549,0.61403
2001,30-45 y.,West,Earn money,0.35350,279,811,0.32058,0.38642
2001,30-45 y.,West,Other reasons,0.07944,69,811,0.06082,0.09806
2001,30-45 y.,West,Both equally,0.56706,463,811,0.53294,0.60118
2001,30-45 y.,East,Earn money,0.41495,123,276,0.35672,0.47319
2001,30-45 y.,East,Both equally,0.57052,153,276,0.51202,0.62903
2001,46-65 y.,West,Earn money,0.37484,112,256,0.31542,0.43426
2001,46-65 y.,West,Both equally,0.52645,144,256,0.46516,0.58773
2001,46-65 y.,East,Earn money,0.42638,98,216,0.36027,0.49249
2001,46-65 y.,East,Both equally,0.55885,118,216,0.49248,0.62522
2003,17-29 y.,West,Earn money,0.41912,400,1035,0.38905,0.44920
2003,17-29 y.,West,Other reasons,0.04098,48,1035,0.02890,0.05307
2003,17-29 y.,West,Both equally,0.53989,587,1035,0.50951,0.57027
2003,17-29 y.,East,Earn money,0.43873,182,410,0.39064,0.48682
2003,17-29 y.,East,Both equally,0.54526,228,410,0.49700,0.59351
2003,30-45 y.,West,Earn money,0.43693,316,775,0.40198,0.47187
2003,30-45 y.,West,Other reasons,0.04577,49,775,0.03105,0.06049
2003,30-45 y.,West,Both equally,0.51730,410,775,0.48210,0.55251
2003,30-45 y.,East,Earn money,0.47282,141,279,0.41413,0.53151
2003,30-45 y.,East,Both equally,0.50563,138,279,0.44686,0.56440
2003,46-65 y.,West,Earn money,0.46047,139,307,0.40462,0.51632
2003,46-65 y.,West,Both equally,0.47710,168,307,0.42114,0.53306
2003,46-65 y.,East,Earn money,0.44040,111,234,0.37666,0.50414
2003,46-65 y.,East,Both equally,0.53415,123,234,0.47010,0.59820
2005,17-29 y.,West,Earn money,0.37461,312,857,0.34219,0.40704
2005,17-29 y.,West,Other reasons,0.03387,31,857,0.02175,0.04599
2005,17-29 y.,West,Both equally,0.59151,514,857,0.55858,0.62444
2005,17-29 y.,East,Earn money,0.39987,154,378,0.35042,0.44932
2005,17-29 y.,East,Both equally,0.57599,224,378,0.52610,0.62587
2005,30-45 y.,West,Earn money,0.42226,236,541,0.38060,0.46392
2005,30-45 y.,West,Both equally,0.53998,305,541,0.49794,0.58202
2005,30-45 y.,East,Earn money,0.47098,108,236,0.40716,0.53480
2005,30-45 y.,East,Both equally,0.52605,128,236,0.46221,0.58989
2005,46-65 y.,West,Earn money,0.47619,135,276,0.41716,0.53522
2005,46-65 y.,West,Both equally,0.45723,141,276,0.39835,0.51611
2005,46-65 y.,East,Earn money,0.35122,85,208,0.28619,0.41625
2005,46-65 y.,East,Both equally,0.64177,123,208,0.57645,0.70709
2007,17-29 y.,West,Earn money,0.39011,335,887,0.35800,0.42223
2007,17-29 y.,West,Other reasons,0.04729,36,887,0.03331,0.06126
2007,17-29 y.,West,Both equally,0.56260,516,887,0.52993,0.59526
2007,17-29 y.,East,Earn money,0.35858,130,333,0.30699,0.41017
2007,17-29 y.,East,Both equally,0.60691,203,333,0.55437,0.65945
2007,30-45 y.,West,Earn money,0.40470,222,588,0.36499,0.44441
2007,30-45 y.,West,Other reasons,0.05135,33,588,0.03350,0.06921
2007,30-45 y.,West,Both equally,0.54395,333,588,0.50365,0.58424
2007,30-45 y.,East,Earn money,0.39453,68,175,0.32191,0.46715
2007,30-45 y.,East,Both equally,0.59214,107,175,0.51912,0.66516
2007,46-65 y.,West,Earn money,0.44998,127,304,0.39396,0.50600
2007,46-65 y.,West,Both equally,0.50219,177,304,0.44589,0.55849
2007,46-65 y.,East,Earn money,0.38830,94,209,0.32207,0.45453
2007,46-65 y.,East,Both equally,0.59850,115,209,0.53188,0.66512
2009,17-29 y.,West,Earn money,0.42004,282,688,0.38313,0.45695
2009,17-29 y.,West,Both equally,0.54633,406,688,0.50910,0.58356
2009,17-29 y.,East,Earn money,0.45895,118,264,0.39872,0.51917
2009,17-29 y.,East,Both equally,0.50135,146,264,0.44092,0.56178
2009,30-45 y.,West,Earn money,0.46934,204,428,0.42200,0.51668
2009,30-45 y.,West,Both equally,0.46348,224,428,0.41619,0.51078
2009,30-45 y.,East,Earn money,0.47042,64,133,0.38527,0.55557
2009,30-45 y.,East,Both equally,0.49309,69,133,0.40780,0.57838
2009,46-65 y.,West,Earn money,0.45759,118,243,0.39482,0.52036
2009,46-65 y.,West,Both equally,0.47889,125,243,0.41595,0.54183
2009,46-65 y.,East,Earn money,0.46356,89,188,0.39209,0.53504
2009,46-65 y.,East,Both equally,0.51935,99,188,0.44774,0.59096
2011,17-29 y.,West,Earn money,0.35888,191,544,0.31853,0.39922
2011,17-29 y.,West,Both equally,0.61602,353,544,0.57511,0.65693
2011,17-29 y.,East,Earn money,0.49569,70,166,0.41940,0.57198
2011,17-29 y.,East,Both equally,0.47053,96,166,0.39437,0.54669
2011,30-45 y.,West,Earn money,0.45406,133,318,0.39925,0.50887
2011,30-45 y.,West,Both equally,0.44213,185,318,0.38745,0.49680
2011,30-45 y.,East,Earn money,0.49664,46,104,0.40008,0.59320
2011,30-45 y.,East,Both equally,0.50145,58,104,0.40489,0.59802
2011,46-65 y.,West,Earn money,0.40450,95,235,0.34162,0.46739
2011,46-65 y.,West,Both equally,0.51359,140,235,0.44955,0.57763
2011,46-65 y.,East,Earn money,0.57772,81,149,0.49814,0.65729
2011,46-65 y.,East,Both equally,0.41206,68,149,0.33276,0.49136
2013,17-29 y.,West,Earn money,0.35779,263,690,0.32200,0.39359
2013,17-29 y.,West,Other reasons,0.08211,47,690,0.06161,0.10260
2013,17-29 y.,West,Both equally,0.56010,380,690,0.52304,0.59717
2013,17-29 y.,East,Earn money,0.47922,70,152,0.39954,0.55890
2013,17-29 y.,East,Both equally,0.47226,82,152,0.39263,0.55189
2013,30-45 y.,West,Earn money,0.35605,156,438,0.31115,0.40094
2013,30-45 y.,West,Other reasons,0.10928,38,438,0.08003,0.13853
2013,30-45 y.,West,Both equally,0.53467,244,438,0.48791,0.58144
2013,30-45 y.,East,Earn money,0.60040,63,114,0.51008,0.69071
2013,30-45 y.,East,Both equally,0.37805,51,114,0.28864,0.46745
2013,46-65 y.,West,Earn money,0.44851,141,354,0.39663,0.50039
2013,46-65 y.,West,Other reasons,0.08266,31,354,0.05393,0.11138
2013,46-65 y.,West,Both equally,0.46883,182,354,0.41677,0.52089
2013,46-65 y.,East,Earn money,0.54892,84,157,0.47084,0.62701
2013,46-65 y.,East,Both equally,0.37048,73,157,0.29469,0.44626
2017,17-29 y.,West,Earn money,0.35455,465,1229,0.32779,0.38130
2017,17-29 y.,West,Other reasons,0.06547,89,1229,0.05163,0.07930
2017,17-29 y.,West,Both equally,0.57998,675,1229,0.55238,0.60759
2017,17-29 y.,East,Earn money,0.39498,95,243,0.33338,0.45657
2017,17-29 y.,East,Both equally,0.56646,148,243,0.50402,0.62889
2017,30-45 y.,West,Earn money,0.38425,354,939,0.35312,0.41538
2017,30-45 y.,West,Other reasons,0.07595,85,939,0.05900,0.09291
2017,30-45 y.,West,Both equally,0.53980,500,939,0.50790,0.57169
2017,30-45 y.,East,Earn money,0.33648,95,227,0.27488,0.39809
2017,30-45 y.,East,Both equally,0.60294,132,227,0.53915,0.66673
2017,46-65 y.,West,Earn money,0.36559,190,525,0.32435,0.40682
2017,46-65 y.,West,Other reasons,0.14041,73,525,0.11066,0.17015
2017,46-65 y.,West,Both equally,0.49401,262,525,0.45120,0.53682
2017,46-65 y.,East,Earn money,0.48906,75,161,0.41160,0.56651
2017,46-65 y.,East,Both equally,0.47322,86,161,0.39586,0.55059
