year,migback,regtyp,plb0111,proportion,n,lower_confidence,upper_confidence
1997,indirekter Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.005623721881390593,16487,0.004482230735073447,0.00676521302770774
1997,indirekter Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.005112474437627812,16487,0.0040238255832103186,0.006201123292045306
1997,indirekter Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.002556237218813906,16487,0.0017854579258313038,0.0033270165117965083
1997,direkter Migrationshintergrund,Laendlicher Raum,Andere Gruende,0.0015337423312883436,16487,0.0009363933176076509,0.0021310913449690363
1997,indirekter Migrationshintergrund,Laendlicher Raum,Andere Gruende,0.0010224948875255625,16487,0.000534636608465809,0.001510353166585316
1998,kein Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.23461538461538461,18147,0.2284498355320015,0.24078093369876774
1998,kein Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.17548076923076922,18147,0.1699463913211046,0.18101514714043385
1998,kein Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.14278846153846153,18147,0.13769815175717218,0.14787877131975088
1998,kein Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.13990384615384616,18147,0.13485674531820172,0.1449509469894906
1998,direkter Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.08076923076923077,18147,0.07680472639274277,0.08473373514571877
1998,direkter Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.06682692307692308,18147,0.06319354589362594,0.07046030026022021
1998,kein Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.035096153846153846,18147,0.03241867879290948,0.03777362889939821
1998,indirekter Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.03076923076923077,18147,0.028256617970443498,0.03328184356801804
1998,indirekter Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.027884615384615386,18147,0.025489122478006016,0.030280108291224756
1998,direkter Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.019230769230769232,18147,0.01723258560335149,0.021228952858186975
1998,kein Migrationshintergrund,Laendlicher Raum,Andere Gruende,0.014903846153846155,18147,0.013140887435615724,0.016666804872076585
1998,direkter Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.011538461538461539,18147,0.00998461726063865,0.013092305816284427
1998,indirekter Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.005288461538461539,18147,0.004233183488770068,0.006343739588153009
1998,direkter Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.004807692307692308,18147,0.0038012810421845294,0.0058141035732000865
1998,indirekter Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.0038461538461538464,18147,0.002945557489266244,0.004746750203041448
1998,indirekter Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.0033653846153846156,18147,0.002522750597819968,0.004208018632949263
1998,indirekter Migrationshintergrund,Laendlicher Raum,Andere Gruende,0.0019230769230769232,18147,0.0012856447394008416,0.0025605091067530047
1998,direkter Migrationshintergrund,Laendlicher Raum,Andere Gruende,0.0009615384615384616,18147,0.00051058877827586,0.0014124881448010632
1999,kein Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.24662921348314606,17396,0.24022363998637777,0.25303478697991433
1999,kein Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.19550561797752808,17396,0.18961212866218216,0.201399107292874
1999,kein Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.13876404494382022,17396,0.1336267923084528,0.14390129757918763
1999,kein Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.1297752808988764,17396,0.1247813437944574,0.13476921800329542
1999,direkter Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.07528089887640449,17396,0.07136006281248329,0.07920173494032569
1999,direkter Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.07134831460674157,17396,0.06752315415632716,0.07517347505715598
1999,indirekter Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.034269662921348316,17396,0.031566238545247906,0.03697308729744873
1999,indirekter Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.029213483146067417,17396,0.026710920773367668,0.031716045518767166
1999,kein Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.02696629213483146,17396,0.024559126736250644,0.02937345753341228
1999,direkter Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.011797752808988765,17396,0.010193200290048596,0.013402305327928934
1999,kein Migrationshintergrund,Laendlicher Raum,Andere Gruende,0.011235955056179775,17396,0.009669627093136074,0.012802283019223476
1999,direkter Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.010112359550561797,17396,0.008625566323165914,0.01159915277795768
1999,indirekter Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.007303370786516854,17396,0.006038048025137641,0.008568693547896068
1999,indirekter Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.003932584269662922,17396,0.0030025161516626713,0.004862652387663172
1999,indirekter Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.003932584269662922,17396,0.0030025161516626713,0.004862652387663172
1999,direkter Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.0022471910112359553,17396,0.0015435310404763147,0.0029508509819955956
1999,indirekter Migrationshintergrund,Laendlicher Raum,Andere Gruende,0.0011235955056179776,17396,0.0006257526882748303,0.001621438322961125
1999,direkter Migrationshintergrund,Laendlicher Raum,Andere Gruende,0.0005617977528089888,17396,0.00020967073910663236,0.0009139247665113453
2000,kein Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.25386100386100385,30607,0.24898511772308007,0.25873688999892763
2000,kein Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.16441441441441443,30607,0.16026190042382807,0.1685669284050008
2000,kein Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.14575289575289574,30607,0.14179972072588476,0.14970607077990672
2000,kein Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.1377091377091377,30607,0.133848545223811,0.1415697301944644
2000,direkter Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.06692406692406692,30607,0.06412447104292754,0.06972366280520631
2000,direkter Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.0637065637065637,30607,0.06097038934548974,0.06644273806763767
2000,kein Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.041505791505791506,30607,0.039271217274672976,0.043740365736910036
2000,indirekter Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.03346203346203346,30607,0.031447236379691955,0.03547683054437497
2000,indirekter Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.023487773487773488,30607,0.021791071935264045,0.02518447504028293
2000,kein Migrationshintergrund,Laendlicher Raum,Andere Gruende,0.017374517374517374,30607,0.015910669064296445,0.018838365684738304
2000,direkter Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.01705276705276705,30607,0.015602298820164912,0.01850323528536919
2000,direkter Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.013513513513513514,30607,0.012219986806374324,0.014807040220652705
2000,direkter Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.008365508365508366,30607,0.007345114895611092,0.009385901835405639
2000,indirekter Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.005148005148005148,30607,0.004346245096286278,0.005949765199724018
2000,indirekter Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.004826254826254826,30607,0.0040498284706429475,0.005602681181866705
2000,indirekter Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.002574002574002574,30607,0.0020063396631046413,0.0031416654849005065
2000,indirekter Migrationshintergrund,Laendlicher Raum,Andere Gruende,0.00032175032175032174,30607,0.00012082470685010818,0.0005226759366505354
2001,kein Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.2579720530275887,27798,0.25282870683404524,0.26311539922113214
2001,kein Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.1816553206735937,27798,0.17712278230626044,0.18618785904092694
2001,kein Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.14188462916517378,27798,0.13778268436842944,0.1459865739619181
2001,kein Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.13937656753851665,27798,0.13530510201351184,0.14344803306352147
2001,direkter Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.06377642422070942,27798,0.06090386384434328,0.06664898459707556
2001,direkter Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.05804371193120745,27798,0.055294917515281164,0.060792506347133735
2001,indirekter Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.04192045861698316,27798,0.03956452476827864,0.04427639246568768
2001,kein Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.03188821211035471,27798,0.029822702903084246,0.033953721317625175
2001,indirekter Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.023647438194195628,27798,0.021861178163184367,0.02543369822520689
2001,kein Migrationshintergrund,Laendlicher Raum,Andere Gruende,0.015048369759942674,27798,0.01361716597959774,0.016479573540287607
2001,direkter Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.015048369759942674,27798,0.01361716597959774,0.016479573540287607
2001,direkter Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.013973486205661053,27798,0.01259359140624327,0.015353381005078836
2001,indirekter Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.005374417771408097,27798,0.004514919871258943,0.006233915671557252
2001,indirekter Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.003941239699032604,27798,0.003204679580365441,0.004677799817699768
2001,indirekter Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.0032246506628448583,27798,0.002558167354702401,0.0038911339709873155
2001,direkter Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.002149767108563239,27798,0.001605292433339173,0.002694241783787305
2001,direkter Migrationshintergrund,Laendlicher Raum,Andere Gruende,0.0010748835542816195,27798,0.0006896745132625284,0.0014600925953007107
2003,kein Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.26973684210526316,27727,0.26451270627911155,0.2749609779314148
2003,kein Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.16966759002770082,27727,0.16524954568303427,0.17408563437236738
2003,kein Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.1603185595567867,27727,0.15599985188435306,0.16463726722922034
2003,kein Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.15373961218836565,27727,0.14949391000529386,0.15798531437143745
2003,direkter Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.05609418282548476,27727,0.05338568884782282,0.05880267680314671
2003,direkter Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.05505540166204986,27727,0.05237062742782627,0.057740175896273456
2003,indirekter Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.03393351800554017,27727,0.031802325988462735,0.0360647100226176
2003,indirekter Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.02631578947368421,27727,0.024431611616956547,0.02819996733041187
2003,kein Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.02527700831024931,27727,0.02342940781110161,0.02712460880939701
2003,kein Migrationshintergrund,Laendlicher Raum,Andere Gruende,0.013157894736842105,27727,0.011816607878242454,0.014499181595441755
2003,direkter Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.012465373961218837,27727,0.011159403204824957,0.013771344717612717
2003,direkter Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.01038781163434903,27727,0.009194375506190903,0.011581247762507157
2003,direkter Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.004501385041551247,27727,0.003713436162697886,0.005289333920404608
2003,indirekter Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.003808864265927978,27727,0.003083804653124946,0.00453392387873101
2003,indirekter Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.0034626038781163434,27727,0.00277116652727259,0.004154041228960096
2003,indirekter Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.0017313019390581717,27727,0.0012419573791221986,0.0022206464989941448
2003,direkter Migrationshintergrund,Laendlicher Raum,Andere Gruende,0.00034626038781163435,27727,0.00012726708519562036,0.0005652536904276484
2005,kein Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.26638830897703547,25520,0.2609644743589021,0.27181214359516886
2005,kein Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.1791231732776618,25520,0.17441848751209285,0.18382785904323076
2005,kein Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.16910229645093947,25520,0.16450328735638528,0.17370130554549365
2005,kein Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.14697286012526095,25520,0.14262860088399823,0.15131711936652367
2005,direkter Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.054697286012526096,25520,0.051907415300699936,0.057487156724352256
2005,direkter Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.05386221294363257,25520,0.051092498304233555,0.05663192758303158
2005,indirekter Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.04008350730688935,25520,0.03767684408770026,0.042490170526078445
2005,kein Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.02338204592901879,25520,0.021528004889966482,0.025236086968071097
2005,indirekter Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.021711899791231733,25520,0.019923774134323557,0.023500025448139908
2005,direkter Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.012108559498956159,25520,0.010766670514852777,0.01345044848305954
2005,kein Migrationshintergrund,Laendlicher Raum,Andere Gruende,0.010438413361169102,25520,0.00919144798183414,0.011685378740504064
2005,direkter Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.007933194154488519,25520,0.00684473975974319,0.009021648549233848
2005,indirekter Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.0041753653444676405,25520,0.0033842234002121555,0.0049665072887231255
2005,indirekter Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.0041753653444676405,25520,0.0033842234002121555,0.0049665072887231255
2005,indirekter Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.003340292275574113,25520,0.0026323767753240546,0.004048207775824171
2005,direkter Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.0020876826722338203,25520,0.0015276747495313221,0.0026476905949363184
2005,direkter Migrationshintergrund,Laendlicher Raum,Andere Gruende,0.0004175365344467641,25520,0.00016688388957857963,0.0006681891793149485
2007,kein Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.2818608287724785,25385,0.27632619157162136,0.2873954659733356
2007,kein Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.17865519937451133,25385,0.173942843577206,0.18336755517181666
2007,kein Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.16106333072713058,25385,0.1565413322247745,0.16558532922948666
2007,kein Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.13291634089132134,25385,0.12874008427418807,0.13709259750845462
2007,direkter Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.05433932759968726,25385,0.05155068869708896,0.057127966502285556
2007,direkter Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.04730258014073495,25385,0.04469109597391952,0.049914064307550375
2007,indirekter Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.03674745895230649,25385,0.03443299071080691,0.039061927193806065
2007,indirekter Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.030101641907740423,25385,0.0279996758826951,0.03220360793278575
2007,kein Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.022673964034401875,25385,0.02084270007415647,0.02450522799464728
2007,direkter Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.014855355746677092,25385,0.013367163573799865,0.016343547919554318
2007,kein Migrationshintergrund,Laendlicher Raum,Andere Gruende,0.013291634089132134,25385,0.011882828450632993,0.014700439727631276
2007,direkter Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.007818608287724784,25385,0.0067351111857422005,0.008902105389707368
2007,indirekter Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.005863956215793589,25385,0.004924696368470971,0.006803216063116207
2007,indirekter Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.004300234558248631,25385,0.003495268140660879,0.005105200975836384
2007,direkter Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.004300234558248631,25385,0.003495268140660879,0.005105200975836384
2007,indirekter Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.003127443315089914,25385,0.0024405614805566365,0.0038143251496231914
2007,direkter Migrationshintergrund,Laendlicher Raum,Andere Gruende,0.0007818608287724785,25385,0.0004380161007640467,0.0011257055567809103
2009,kein Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.26883811375789984,21983,0.26297720738713504,0.27469902012866465
2009,kein Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.17452600875060767,21983,0.16950842804154947,0.17954358945966586
2009,kein Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.15799708313077296,21983,0.15317545264885454,0.16281871361269137
2009,kein Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.15556635877491493,21983,0.1507750606096914,0.16035765694013845
2009,direkter Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.041808458920758386,21983,0.039162574692892166,0.044454343148624606
2009,direkter Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.03986387943607195,21983,0.037277639725153126,0.04245011914699077
2009,indirekter Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.03937773456490034,21983,0.03680666232496121,0.04194880680483947
2009,indirekter Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.03305785123966942,21983,0.03069438094831034,0.035421321531028505
2009,kein Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.02868254739912494,21983,0.026476056972619615,0.030889037825630267
2009,direkter Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.016042780748663103,21983,0.014381892073960028,0.01770366942336618
2009,kein Migrationshintergrund,Laendlicher Raum,Andere Gruende,0.014098201263976665,21983,0.01253968523236048,0.01565671729559285
2009,direkter Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.009236752552260573,21983,0.007972140868284273,0.010501364236236873
2009,indirekter Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.007778317938745746,21983,0.006616976845828409,0.008939659031663083
2009,indirekter Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.007292173067574137,21983,0.0061674339544650495,0.008416912180683224
2009,indirekter Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.002916869227029655,21983,0.0022039558643778836,0.0036297825896814263
2009,direkter Migrationshintergrund,Staedtischer Raum,Andere Gruende,0.0024307243558580457,21983,0.0017797678376074598,0.0030816808741086317
2009,direkter Migrationshintergrund,Laendlicher Raum,Andere Gruende,0.0004861448711716091,21983,0.00019474466488944472,0.0007775450774537736
2011,kein Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.28438083385189794,41903,0.2800614215947391,0.28870024610905676
2011,kein Migrationshintergrund,Staedtischer Raum,Geld verdienen,0.19290603609209708,41903,0.18912797939481268,0.19668409278938148
2011,kein Migrationshintergrund,Laendlicher Raum,Beides gleichermassen,0.16614810205351588,41903,0.16258420077012004,0.16971200333691172
2011,kein Migrationshintergrund,Laendlicher Raum,Geld verdienen,0.12134411947728686,41903,0.11821766369952182,0.12447057525505191
2011,indirekter Migrationshintergrund,Staedtischer Raum,Beides gleichermassen,0.04667081518357187,41903,0.044651158037764135,0.048690472329379605
