year,pgisced97,plb0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,No answer / don't know,Earn money,0.39921,33,67,0.28105,0.51736
1996,No answer / don't know,Both equally,0.42526,34,67,0.30598,0.54453
1996,Pre-primary Level,Earn money,0.32960,75,218,0.26705,0.39214
1996,Pre-primary Level,Both equally,0.61163,143,218,0.54679,0.67648
1996,Primary Level,Earn money,0.66035,50,50,0.52775,0.79296
1996,Lower Secondary Level,Earn money,0.46226,182,354,0.41025,0.51427
1996,Lower Secondary Level,Both equally,0.46422,172,354,0.41220,0.51625
1996,Upper Secondary Level,Earn money,0.41014,450,1041,0.38024,0.44003
1996,Upper Secondary Level,Other reasons,0.06387,51,1041,0.04901,0.07874
1996,Upper Secondary Level,Both equally,0.52599,540,1041,0.49564,0.55634
1996,Post-secondary Non-tertiary Level,Earn money,0.31426,34,98,0.22188,0.40665
1996,Post-secondary Non-tertiary Level,Both equally,0.64141,64,98,0.54597,0.73685
1996,First Stage of Tertiary Education,Both equally,0.47586,32,32,0.30006,0.65167
1996,Second Stage of Tertiary Education,Earn money,0.20046,37,159,0.13803,0.26289
1996,Second Stage of Tertiary Education,Both equally,0.69277,122,159,0.62084,0.76471
1997,No answer / don't know,Both equally,0.54903,33,33,0.37663,0.72144
1997,Pre-primary Level,Earn money,0.26060,71,237,0.20459,0.31660
1997,Pre-primary Level,Both equally,0.69315,166,237,0.63431,0.75199
1997,Primary Level,Earn money,0.53776,42,74,0.42339,0.65214
1997,Primary Level,Both equally,0.41768,32,74,0.30455,0.53082
1997,Lower Secondary Level,Earn money,0.45095,194,388,0.40137,0.50053
1997,Lower Secondary Level,Both equally,0.49836,194,388,0.44854,0.54818
1997,Upper Secondary Level,Earn money,0.39233,420,1023,0.36240,0.42227
1997,Upper Secondary Level,Other reasons,0.04545,40,1023,0.03268,0.05822
1997,Upper Secondary Level,Both equally,0.56222,563,1023,0.53180,0.59264
1997,Post-secondary Non-tertiary Level,Both equally,0.61855,54,54,0.48777,0.74932
1997,First Stage of Tertiary Education,Both equally,0.62827,45,45,0.48547,0.77106
1997,Second Stage of Tertiary Education,Earn money,0.26782,46,133,0.19228,0.34337
1997,Second Stage of Tertiary Education,Both equally,0.58940,87,133,0.50548,0.67332
1998,No answer / don't know,Earn money,0.47665,45,84,0.36920,0.58411
1998,No answer / don't know,Both equally,0.39047,39,84,0.28551,0.49542
1998,Pre-primary Level,Earn money,0.35984,87,232,0.29795,0.42173
1998,Pre-primary Level,Both equally,0.59322,145,232,0.52987,0.65657
1998,Primary Level,Earn money,0.69488,46,46,0.56034,0.82941
1998,Lower Secondary Level,Earn money,0.44867,194,388,0.39912,0.49823
1998,Lower Secondary Level,Both equally,0.48671,194,388,0.43691,0.53651
1998,Upper Secondary Level,Earn money,0.41603,449,1070,0.38648,0.44558
1998,Upper Secondary Level,Other reasons,0.06412,57,1070,0.04944,0.07881
1998,Upper Secondary Level,Both equally,0.51985,564,1070,0.48990,0.54980
1998,Post-secondary Non-tertiary Level,Both equally,0.58767,52,52,0.45257,0.72277
1998,First Stage of Tertiary Education,Both equally,0.53889,45,45,0.39159,0.68618
1998,Second Stage of Tertiary Education,Earn money,0.30062,49,163,0.23001,0.37123
1998,Second Stage of Tertiary Education,Both equally,0.58998,114,163,0.51424,0.66572
1999,No answer / don't know,Earn money,0.53021,38,73,0.41493,0.64549
1999,No answer / don't know,Both equally,0.46665,35,73,0.35142,0.58189
1999,Pre-primary Level,Earn money,0.35022,78,223,0.28747,0.41297
1999,Pre-primary Level,Both equally,0.60595,145,223,0.54167,0.67023
1999,Lower Secondary Level,Earn money,0.48238,175,339,0.42910,0.53565
1999,Lower Secondary Level,Both equally,0.47095,164,339,0.41774,0.52417
1999,Upper Secondary Level,Earn money,0.35417,343,928,0.32339,0.38496
1999,Upper Secondary Level,Other reasons,0.05524,43,928,0.04053,0.06994
1999,Upper Secondary Level,Both equally,0.59059,542,928,0.55893,0.62224
1999,Post-secondary Non-tertiary Level,Both equally,0.68203,55,55,0.55782,0.80624
1999,First Stage of Tertiary Education,Both equally,0.54012,34,34,0.37007,0.71017
1999,Second Stage of Tertiary Education,Earn money,0.25708,36,137,0.18363,0.33053
1999,Second Stage of Tertiary Education,Both equally,0.70806,101,137,0.63164,0.78447
2000,Pre-primary Level,Earn money,0.36517,133,344,0.31422,0.41613
2000,Pre-primary Level,Both equally,0.59523,211,344,0.54328,0.64717
2000,Primary Level,Earn money,0.52594,33,33,0.35294,0.69895
2000,Lower Secondary Level,Earn money,0.47560,259,519,0.43259,0.51860
2000,Lower Secondary Level,Both equally,0.48993,260,519,0.44688,0.53298
2000,Upper Secondary Level,Earn money,0.39495,692,1716,0.37181,0.41809
2000,Upper Secondary Level,Other reasons,0.07279,116,1716,0.06050,0.08509
2000,Upper Secondary Level,Both equally,0.53226,908,1716,0.50864,0.55587
2000,Post-secondary Non-tertiary Level,Earn money,0.34228,63,170,0.27074,0.41381
2000,Post-secondary Non-tertiary Level,Both equally,0.56882,107,170,0.49415,0.64349
2000,First Stage of Tertiary Education,Earn money,0.36043,62,162,0.28626,0.43459
2000,First Stage of Tertiary Education,Both equally,0.54111,100,162,0.46414,0.61809
2000,Second Stage of Tertiary Education,Earn money,0.20799,68,310,0.16273,0.25324
2000,Second Stage of Tertiary Education,Other reasons,0.14569,44,310,0.10635,0.18503
2000,Second Stage of Tertiary Education,Both equally,0.64632,198,310,0.59301,0.69963
2001,Pre-primary Level,Earn money,0.40032,146,382,0.35112,0.44952
2001,Pre-primary Level,Both equally,0.57150,236,382,0.52180,0.62119
2001,Lower Secondary Level,Earn money,0.52274,231,455,0.47679,0.56869
2001,Lower Secondary Level,Both equally,0.45154,224,455,0.40576,0.49732
2001,Upper Secondary Level,Earn money,0.38529,561,1462,0.36034,0.41025
2001,Upper Secondary Level,Other reasons,0.05686,78,1462,0.04499,0.06874
2001,Upper Secondary Level,Both equally,0.55785,823,1462,0.53238,0.58332
2001,Post-secondary Non-tertiary Level,Earn money,0.34544,55,159,0.27129,0.41958
2001,Post-secondary Non-tertiary Level,Both equally,0.53695,104,159,0.45920,0.61470
2001,First Stage of Tertiary Education,Earn money,0.32362,47,134,0.24411,0.40314
2001,First Stage of Tertiary Education,Both equally,0.63570,87,134,0.55391,0.71749
2001,Second Stage of Tertiary Education,Earn money,0.22804,70,253,0.17624,0.27985
2001,Second Stage of Tertiary Education,Both equally,0.67420,183,253,0.61633,0.73206
2003,No answer / don't know,Both equally,0.67618,46,46,0.53945,0.81290
2003,Pre-primary Level,Earn money,0.36947,158,416,0.32303,0.41591
2003,Pre-primary Level,Both equally,0.57292,258,416,0.52533,0.62051
2003,Primary Level,Earn money,0.68688,33,33,0.52619,0.84756
2003,Lower Secondary Level,Earn money,0.49900,211,396,0.44969,0.54831
2003,Lower Secondary Level,Both equally,0.48872,185,396,0.43942,0.53802
2003,Upper Secondary Level,Earn money,0.46654,676,1508,0.44135,0.49173
2003,Upper Secondary Level,Other reasons,0.03668,59,1508,0.02719,0.04617
2003,Upper Secondary Level,Both equally,0.49677,773,1508,0.47153,0.52202
2003,Post-secondary Non-tertiary Level,Earn money,0.36221,55,164,0.28843,0.43600
2003,Post-secondary Non-tertiary Level,Both equally,0.58220,109,164,0.50649,0.65792
2003,First Stage of Tertiary Education,Earn money,0.40277,54,144,0.32238,0.48315
2003,First Stage of Tertiary Education,Both equally,0.56074,90,144,0.47939,0.64208
2003,Second Stage of Tertiary Education,Earn money,0.31434,79,263,0.25812,0.37055
2003,Second Stage of Tertiary Education,Both equally,0.60160,184,263,0.54231,0.66088
2005,No answer / don't know,Earn money,0.42060,41,99,0.32286,0.51834
2005,No answer / don't know,Both equally,0.55106,58,99,0.45258,0.64954
2005,Pre-primary Level,Earn money,0.34010,130,354,0.29068,0.38952
2005,Pre-primary Level,Both equally,0.59669,224,354,0.54551,0.64786
2005,Lower Secondary Level,Earn money,0.52498,165,313,0.46957,0.58039
2005,Lower Secondary Level,Both equally,0.45716,148,313,0.40188,0.51244
2005,Upper Secondary Level,Earn money,0.42527,532,1250,0.39785,0.45269
2005,Upper Secondary Level,Other reasons,0.02413,40,1250,0.01562,0.03265
2005,Upper Secondary Level,Both equally,0.55060,678,1250,0.52301,0.57818
2005,Post-secondary Non-tertiary Level,Earn money,0.41384,55,137,0.33106,0.49662
2005,Post-secondary Non-tertiary Level,Both equally,0.57859,82,137,0.49561,0.66158
2005,First Stage of Tertiary Education,Earn money,0.30291,36,98,0.21147,0.39436
2005,First Stage of Tertiary Education,Both equally,0.62614,62,98,0.52985,0.72242
2005,Second Stage of Tertiary Education,Earn money,0.23468,49,221,0.17868,0.29068
2005,Second Stage of Tertiary Education,Both equally,0.68639,172,221,0.62508,0.74770
2007,No answer / don't know,Earn money,0.39856,54,126,0.31273,0.48439
2007,No answer / don't know,Both equally,0.55028,72,126,0.46307,0.63749
2007,Pre-primary Level,Earn money,0.36287,97,239,0.30178,0.42396
2007,Pre-primary Level,Both equally,0.57295,142,239,0.51011,0.63580
2007,Lower Secondary Level,Earn money,0.43832,158,348,0.38611,0.49053
2007,Lower Secondary Level,Both equally,0.52826,190,348,0.47574,0.58079
2007,Upper Secondary Level,Earn money,0.42368,507,1245,0.39622,0.45114
2007,Upper Secondary Level,Other reasons,0.03631,44,1245,0.02592,0.04671
2007,Upper Secondary Level,Both equally,0.54001,694,1245,0.51231,0.56771
2007,Post-secondary Non-tertiary Level,Earn money,0.37375,45,156,0.29758,0.44991
2007,Post-secondary Non-tertiary Level,Both equally,0.58458,111,156,0.50700,0.66216
2007,First Stage of Tertiary Education,Both equally,0.62136,61,61,0.49863,0.74409
2007,Second Stage of Tertiary Education,Earn money,0.22218,62,233,0.16869,0.27567
2007,Second Stage of Tertiary Education,Both equally,0.69971,171,233,0.64072,0.75869
2009,No answer / don't know,Earn money,0.34134,42,118,0.25542,0.42726
2009,No answer / don't know,Both equally,0.59696,76,118,0.50808,0.68584
2009,Pre-primary Level,Earn money,0.38546,76,209,0.31931,0.45160
2009,Pre-primary Level,Both equally,0.59463,133,209,0.52791,0.66136
2009,Lower Secondary Level,Earn money,0.51185,127,256,0.45050,0.57320
2009,Lower Secondary Level,Both equally,0.45092,129,256,0.38985,0.51200
2009,Upper Secondary Level,Earn money,0.47375,466,992,0.44267,0.50484
2009,Upper Secondary Level,Other reasons,0.05637,41,992,0.04201,0.07073
2009,Upper Secondary Level,Both equally,0.46988,485,992,0.43880,0.50095
2009,Post-secondary Non-tertiary Level,Earn money,0.39658,45,117,0.30755,0.48560
2009,Post-secondary Non-tertiary Level,Both equally,0.57204,72,117,0.48200,0.66208
2009,First Stage of Tertiary Education,Both equally,0.61704,39,39,0.46248,0.77160
2009,Second Stage of Tertiary Education,Earn money,0.36023,72,204,0.29419,0.42627
2009,Second Stage of Tertiary Education,Both equally,0.56565,132,204,0.49746,0.63384
2011,No answer / don't know,Earn money,0.53280,31,77,0.42063,0.64497
2011,No answer / don't know,Both equally,0.44740,46,77,0.33561,0.55919
2011,Pre-primary Level,Earn money,0.40030,52,155,0.32291,0.47768
2011,Pre-primary Level,Both equally,0.55969,103,155,0.48128,0.63809
2011,Lower Secondary Level,Earn money,0.42945,81,190,0.35888,0.50003
2011,Lower Secondary Level,Both equally,0.51442,109,190,0.44316,0.58567
2011,Upper Secondary Level,Earn money,0.44439,339,768,0.40923,0.47956
2011,Upper Secondary Level,Both equally,0.50857,429,768,0.47319,0.54395
2011,Post-secondary Non-tertiary Level,Earn money,0.37123,31,87,0.26912,0.47335
2011,Post-secondary Non-tertiary Level,Both equally,0.52418,56,87,0.41862,0.62973
2011,First Stage of Tertiary Education,Both equally,0.46454,32,32,0.28897,0.64011
2011,Second Stage of Tertiary Education,Earn money,0.29720,58,177,0.22968,0.36472
2011,Second Stage of Tertiary Education,Both equally,0.62539,119,177,0.55388,0.69690
2013,No answer / don't know,Earn money,0.38754,43,85,0.28336,0.49173
2013,No answer / don't know,Both equally,0.45577,42,85,0.34926,0.56228
2013,Pre-primary Level,Earn money,0.30858,65,172,0.23935,0.37782
2013,Pre-primary Level,Both equally,0.56629,107,172,0.49201,0.64057
2013,Lower Secondary Level,Earn money,0.43879,119,249,0.37703,0.50056
2013,Lower Secondary Level,Both equally,0.51517,130,249,0.45297,0.57737
2013,Upper Secondary Level,Earn money,0.45222,414,965,0.42080,0.48364
2013,Upper Secondary Level,Other reasons,0.08519,68,965,0.06757,0.10281
2013,Upper Secondary Level,Both equally,0.46259,483,965,0.43112,0.49407
2013,Post-secondary Non-tertiary Level,Earn money,0.40626,43,113,0.31530,0.49722
2013,Post-secondary Non-tertiary Level,Both equally,0.53228,70,113,0.43988,0.62469
2013,First Stage of Tertiary Education,Both equally,0.61828,36,36,0.45733,0.77923
2013,Second Stage of Tertiary Education,Earn money,0.29732,67,210,0.23536,0.35929
2013,Second Stage of Tertiary Education,Both equally,0.58927,143,210,0.52257,0.65597
2017,No answer / don't know,Earn money,0.26210,73,193,0.19990,0.32431
2017,No answer / don't know,Both equally,0.65738,120,193,0.59025,0.72451
2017,Pre-primary Level,Earn money,0.30827,100,274,0.25349,0.36305
2017,Pre-primary Level,Both equally,0.63704,174,274,0.58000,0.69409
2017,Primary Level,Earn money,0.41310,71,139,0.33095,0.49526
2017,Primary Level,Both equally,0.52326,68,139,0.43993,0.60659
2017,Lower Secondary Level,Earn money,0.43701,256,596,0.39715,0.47686
2017,Lower Secondary Level,Other reasons,0.05452,38,596,0.03628,0.07276
2017,Lower Secondary Level,Both equally,0.50847,302,596,0.46830,0.54864
2017,Upper Secondary Level,Earn money,0.40558,532,1329,0.37917,0.43199
2017,Upper Secondary Level,Other reasons,0.08584,117,1329,0.07077,0.10091
2017,Upper Secondary Level,Both equally,0.50858,680,1329,0.48169,0.53547
2017,Post-secondary Non-tertiary Level,Earn money,0.27249,86,280,0.22024,0.32473
2017,Post-secondary Non-tertiary Level,Other reasons,0.10842,32,280,0.07194,0.14491
2017,Post-secondary Non-tertiary Level,Both equally,0.61909,162,280,0.56211,0.67607
2017,Second Stage of Tertiary Education,Earn money,0.32563,144,500,0.28452,0.36675
2017,Second Stage of Tertiary Education,Other reasons,0.09608,54,500,0.07022,0.12193
2017,Second Stage of Tertiary Education,Both equally,0.57829,302,500,0.53496,0.62162
