year,age_gr,pgisced97,plb0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,30-45 y.,Lower Secondary Level,Earn money,0.12645,60,117,0.06596,0.18693
2001,30-45 y.,Lower Secondary Level,Both equally,0.10507,57,117,0.04927,0.16088
2001,30-45 y.,Upper Secondary Level,Earn money,0.05625,244,611,0.03796,0.07453
2001,30-45 y.,Upper Secondary Level,Other reasons,0.00873,36,611,0.00135,0.01612
2001,30-45 y.,Upper Secondary Level,Both equally,0.08081,331,611,0.05918,0.10244
2001,30-45 y.,Post-secondary Non-tertiary Level,Both equally,0.10946,62,62,0.03111,0.18781
2001,30-45 y.,First Stage of Tertiary Education,Both equally,0.06474,50,50,-0.00416,0.13364
2001,30-45 y.,Second Stage of Tertiary Education,Earn money,0.02245,35,141,-0.00209,0.04700
2001,30-45 y.,Second Stage of Tertiary Education,Both equally,0.06678,106,141,0.02543,0.10813
2001,46-65 y.,Lower Secondary Level,Earn money,0.04661,37,37,-0.02225,0.11547
2001,46-65 y.,Upper Secondary Level,Earn money,0.02802,126,282,0.00873,0.04732
2001,46-65 y.,Upper Secondary Level,Both equally,0.03963,156,282,0.01682,0.06244
2001,46-65 y.,Second Stage of Tertiary Education,Both equally,0.04359,55,55,-0.01087,0.09805
2003,17-29 y.,Pre-primary Level,Earn money,0.25689,158,415,0.21480,0.29897
2003,17-29 y.,Pre-primary Level,Both equally,0.39622,257,415,0.34911,0.44334
2003,17-29 y.,Lower Secondary Level,Earn money,0.15748,126,244,0.11168,0.20328
2003,17-29 y.,Lower Secondary Level,Both equally,0.15150,118,244,0.10642,0.19658
2003,17-29 y.,Upper Secondary Level,Earn money,0.13450,230,542,0.10574,0.16325
2003,17-29 y.,Upper Secondary Level,Both equally,0.15550,312,542,0.12497,0.18604
2003,17-29 y.,Post-secondary Non-tertiary Level,Both equally,0.14924,43,43,0.04147,0.25700
2003,30-45 y.,Lower Secondary Level,Earn money,0.12608,56,95,0.05898,0.19319
2003,30-45 y.,Lower Secondary Level,Both equally,0.11261,39,95,0.04870,0.17651
2003,30-45 y.,Upper Secondary Level,Earn money,0.07496,271,573,0.05338,0.09655
2003,30-45 y.,Upper Secondary Level,Both equally,0.08236,302,573,0.05983,0.10489
2003,30-45 y.,Post-secondary Non-tertiary Level,Earn money,0.07870,37,90,0.02275,0.13464
2003,30-45 y.,Post-secondary Non-tertiary Level,Both equally,0.09846,53,90,0.03656,0.16036
2003,30-45 y.,First Stage of Tertiary Education,Both equally,0.07428,48,48,-0.00069,0.14925
2003,30-45 y.,Second Stage of Tertiary Education,Earn money,0.03958,45,138,0.00693,0.07223
2003,30-45 y.,Second Stage of Tertiary Education,Both equally,0.06359,93,138,0.02273,0.10446
2003,46-65 y.,Upper Secondary Level,Earn money,0.04634,175,333,0.02373,0.06896
2003,46-65 y.,Upper Secondary Level,Both equally,0.04205,158,333,0.02046,0.06364
2003,46-65 y.,Second Stage of Tertiary Education,Both equally,0.03876,65,65,-0.00853,0.08606
2005,17-29 y.,Pre-primary Level,Earn money,0.19720,130,354,0.15570,0.23871
2005,17-29 y.,Pre-primary Level,Both equally,0.34598,224,354,0.29636,0.39561
2005,17-29 y.,Lower Secondary Level,Earn money,0.13434,90,189,0.08560,0.18309
2005,17-29 y.,Lower Secondary Level,Both equally,0.14486,99,189,0.09455,0.19517
2005,17-29 y.,Upper Secondary Level,Earn money,0.09812,168,449,0.07057,0.12567
2005,17-29 y.,Upper Secondary Level,Both equally,0.16470,281,449,0.13035,0.19904
2005,17-29 y.,Post-secondary Non-tertiary Level,Both equally,0.14654,40,40,0.03555,0.25754
2005,30-45 y.,Lower Secondary Level,Earn money,0.13172,53,53,0.03980,0.22364
2005,30-45 y.,Upper Secondary Level,Earn money,0.06705,213,456,0.04407,0.09003
2005,30-45 y.,Upper Secondary Level,Both equally,0.07972,243,456,0.05484,0.10461
2005,30-45 y.,Post-secondary Non-tertiary Level,Both equally,0.07183,35,35,-0.01496,0.15862
2005,30-45 y.,First Stage of Tertiary Education,Both equally,0.05176,36,36,-0.02164,0.12515
2005,30-45 y.,Second Stage of Tertiary Education,Both equally,0.07481,84,84,0.01821,0.13142
2005,46-65 y.,Upper Secondary Level,Earn money,0.04159,150,301,0.01900,0.06418
2005,46-65 y.,Upper Secondary Level,Both equally,0.04375,151,301,0.02060,0.06689
2005,46-65 y.,Second Stage of Tertiary Education,Both equally,0.04592,62,62,-0.00661,0.09845
2007,17-29 y.,Pre-primary Level,Earn money,0.13506,97,239,0.09164,0.17849
2007,17-29 y.,Pre-primary Level,Both equally,0.21326,142,239,0.16122,0.26530
2007,17-29 y.,Lower Secondary Level,Earn money,0.13192,85,211,0.08615,0.17770
2007,17-29 y.,Lower Secondary Level,Both equally,0.18333,126,211,0.13099,0.23566
2007,17-29 y.,Upper Secondary Level,Earn money,0.11831,187,483,0.08948,0.14715
2007,17-29 y.,Upper Secondary Level,Both equally,0.16705,296,483,0.13375,0.20035
2007,17-29 y.,Post-secondary Non-tertiary Level,Both equally,0.15748,42,42,0.04598,0.26898
2007,30-45 y.,Lower Secondary Level,Earn money,0.10776,42,80,0.03938,0.17613
2007,30-45 y.,Lower Secondary Level,Both equally,0.12108,38,80,0.04914,0.19301
2007,30-45 y.,Upper Secondary Level,Earn money,0.06291,175,411,0.03940,0.08641
2007,30-45 y.,Upper Secondary Level,Both equally,0.08049,236,411,0.05416,0.10683
2007,30-45 y.,Post-secondary Non-tertiary Level,Both equally,0.09176,55,55,0.01476,0.16876
2007,30-45 y.,Second Stage of Tertiary Education,Both equally,0.06554,78,78,0.01026,0.12081
2007,46-65 y.,Lower Secondary Level,Earn money,0.06611,31,31,-0.02280,0.15503
2007,46-65 y.,Upper Secondary Level,Earn money,0.04063,143,302,0.01833,0.06294
2007,46-65 y.,Upper Secondary Level,Both equally,0.04438,159,302,0.02111,0.06764
2007,46-65 y.,Second Stage of Tertiary Education,Both equally,0.04653,62,62,-0.00633,0.09939
2009,17-29 y.,Pre-primary Level,Earn money,0.16039,76,209,0.11051,0.21026
2009,17-29 y.,Pre-primary Level,Both equally,0.24742,133,209,0.18878,0.30607
2009,17-29 y.,Lower Secondary Level,Earn money,0.15472,72,159,0.09833,0.21111
2009,17-29 y.,Lower Secondary Level,Both equally,0.15044,87,159,0.09470,0.20619
2009,17-29 y.,Upper Secondary Level,Earn money,0.12171,174,373,0.08849,0.15494
2009,17-29 y.,Upper Secondary Level,Both equally,0.13102,199,373,0.09673,0.16531
2009,30-45 y.,Upper Secondary Level,Earn money,0.07573,167,319,0.04665,0.10481
2009,30-45 y.,Upper Secondary Level,Both equally,0.05772,152,319,0.03209,0.08335
2009,30-45 y.,Post-secondary Non-tertiary Level,Both equally,0.08328,41,41,-0.00235,0.16891
2009,30-45 y.,Second Stage of Tertiary Education,Earn money,0.02221,31,78,-0.01071,0.05513
2009,30-45 y.,Second Stage of Tertiary Education,Both equally,0.03508,47,78,-0.00602,0.07617
2009,46-65 y.,Upper Secondary Level,Earn money,0.03544,123,255,0.01270,0.05818
2009,46-65 y.,Upper Secondary Level,Both equally,0.04397,132,255,0.01876,0.06919
2009,46-65 y.,Second Stage of Tertiary Education,Both equally,0.03650,49,49,-0.01655,0.08956
2011,17-29 y.,Pre-primary Level,Earn money,0.07556,52,155,0.03381,0.11730
2011,17-29 y.,Pre-primary Level,Both equally,0.10564,103,155,0.05709,0.15419
2011,17-29 y.,Lower Secondary Level,Earn money,0.05290,42,109,0.01069,0.09512
2011,17-29 y.,Lower Secondary Level,Both equally,0.08368,67,109,0.03146,0.13591
2011,17-29 y.,Upper Secondary Level,Earn money,0.06212,107,293,0.03444,0.08981
2011,17-29 y.,Upper Secondary Level,Both equally,0.10565,186,293,0.07039,0.14091
2011,30-45 y.,Upper Secondary Level,Earn money,0.03216,103,226,0.00911,0.05521
2011,30-45 y.,Upper Secondary Level,Both equally,0.02678,123,226,0.00568,0.04787
2011,30-45 y.,Second Stage of Tertiary Education,Earn money,0.01509,34,81,-0.01163,0.04180
2011,30-45 y.,Second Stage of Tertiary Education,Both equally,0.01633,47,81,-0.01144,0.04409
2011,46-65 y.,Upper Secondary Level,Earn money,0.03001,125,240,0.00838,0.05164
2011,46-65 y.,Upper Secondary Level,Both equally,0.02715,115,240,0.00655,0.04776
2011,46-65 y.,Second Stage of Tertiary Education,Both equally,0.02499,44,44,-0.02167,0.07165
2013,17-29 y.,Pre-primary Level,Earn money,0.08118,65,172,0.04024,0.12211
2013,17-29 y.,Pre-primary Level,Both equally,0.14897,107,172,0.09560,0.20234
2013,17-29 y.,Lower Secondary Level,Earn money,0.05640,51,115,0.01405,0.09875
2013,17-29 y.,Lower Secondary Level,Both equally,0.09961,64,115,0.04463,0.15458
2013,17-29 y.,Upper Secondary Level,Earn money,0.08876,143,340,0.05848,0.11903
2013,17-29 y.,Upper Secondary Level,Both equally,0.10918,197,340,0.07598,0.14238
2013,30-45 y.,Lower Secondary Level,Earn money,0.07568,41,75,0.01542,0.13595
2013,30-45 y.,Lower Secondary Level,Both equally,0.05262,34,75,0.00175,0.10349
2013,30-45 y.,Upper Secondary Level,Earn money,0.03313,107,235,0.01020,0.05607
2013,30-45 y.,Upper Secondary Level,Both equally,0.03867,128,235,0.01396,0.06337
2013,30-45 y.,Post-secondary Non-tertiary Level,Both equally,0.04576,33,33,-0.02664,0.11817
2013,30-45 y.,Second Stage of Tertiary Education,Both equally,0.03399,69,69,-0.00908,0.07707
2013,46-65 y.,Upper Secondary Level,Earn money,0.04195,158,306,0.01945,0.06445
2013,46-65 y.,Upper Secondary Level,Both equally,0.03409,148,306,0.01372,0.05445
2013,46-65 y.,Second Stage of Tertiary Education,Both equally,0.01636,40,40,-0.02345,0.05617
2017,17-29 y.,Pre-primary Level,Earn money,0.12257,100,272,0.08353,0.16162
2017,17-29 y.,Pre-primary Level,Both equally,0.25237,172,272,0.20065,0.30408
2017,17-29 y.,Lower Secondary Level,Earn money,0.11787,119,273,0.07955,0.15619
2017,17-29 y.,Lower Secondary Level,Both equally,0.14745,154,273,0.10532,0.18959
2017,17-29 y.,Upper Secondary Level,Earn money,0.10303,214,535,0.07724,0.12881
2017,17-29 y.,Upper Secondary Level,Other reasons,0.01785,46,535,0.00662,0.02909
2017,17-29 y.,Upper Secondary Level,Both equally,0.14318,275,535,0.11347,0.17288
2017,17-29 y.,Post-secondary Non-tertiary Level,Both equally,0.16445,47,47,0.05733,0.27157
2017,17-29 y.,Second Stage of Tertiary Education,Both equally,0.09139,54,54,0.01381,0.16897
2017,30-45 y.,Primary Level,Earn money,0.15179,42,79,0.07216,0.23142
2017,30-45 y.,Primary Level,Both equally,0.16857,37,79,0.08549,0.25165
2017,30-45 y.,Lower Secondary Level,Earn money,0.10708,89,194,0.06346,0.15071
2017,30-45 y.,Lower Secondary Level,Both equally,0.14495,105,194,0.09528,0.19461
2017,30-45 y.,Upper Secondary Level,Earn money,0.05846,180,445,0.03664,0.08029
2017,30-45 y.,Upper Secondary Level,Other reasons,0.00861,33,445,0.00002,0.01720
2017,30-45 y.,Upper Secondary Level,Both equally,0.06947,232,445,0.04582,0.09312
2017,30-45 y.,Post-secondary Non-tertiary Level,Earn money,0.04062,51,120,0.00515,0.07609
2017,30-45 y.,Post-secondary Non-tertiary Level,Both equally,0.07944,69,120,0.03085,0.12802
2017,30-45 y.,Second Stage of Tertiary Education,Earn money,0.02943,71,240,0.00800,0.05085
2017,30-45 y.,Second Stage of Tertiary Education,Both equally,0.06487,169,240,0.03365,0.09610
2017,46-65 y.,Lower Secondary Level,Earn money,0.07044,48,89,0.01698,0.12391
2017,46-65 y.,Lower Secondary Level,Both equally,0.05221,41,89,0.00573,0.09869
2017,46-65 y.,Upper Secondary Level,Earn money,0.02668,131,330,0.00927,0.04409
2017,46-65 y.,Upper Secondary Level,Other reasons,0.00890,36,330,-0.00125,0.01905
2017,46-65 y.,Upper Secondary Level,Both equally,0.03207,163,330,0.01303,0.05111
2017,46-65 y.,Post-secondary Non-tertiary Level,Both equally,0.05055,45,45,-0.01418,0.11528
2017,46-65 y.,Second Stage of Tertiary Education,Earn money,0.01745,41,109,-0.00725,0.04215
2017,46-65 y.,Second Stage of Tertiary Education,Both equally,0.02319,68,109,-0.00520,0.05157
