year,migback,quintil_oecd,plb0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,No migration background,5th Quintile,Earn money,0.25578,43,158,0.18753,0.32403
1997,No migration background,5th Quintile,Both equally,0.62028,115,158,0.54436,0.69619
1997,Direct migration background,1st Quintile,Earn money,0.44147,116,221,0.37585,0.50709
1997,Direct migration background,1st Quintile,Both equally,0.52205,105,221,0.45604,0.58806
1997,Direct migration background,2nd Quintile,Earn money,0.50037,52,102,0.40285,0.59788
1997,Direct migration background,2nd Quintile,Both equally,0.48590,50,102,0.38842,0.58337
1997,Direct migration background,3rd Quintile,Both equally,0.59763,32,32,0.42500,0.77025
1997,Indirect migration background,1st Quintile,Both equally,0.53397,37,37,0.37101,0.69693
1998,No migration background,1st Quintile,Earn money,0.47870,194,406,0.43005,0.52735
1998,No migration background,1st Quintile,Both equally,0.48326,212,406,0.43459,0.53193
1998,No migration background,2nd Quintile,Earn money,0.37728,132,315,0.32367,0.43090
1998,No migration background,2nd Quintile,Both equally,0.56404,183,315,0.50919,0.61889
1998,No migration background,3rd Quintile,Earn money,0.33669,95,274,0.28063,0.39275
1998,No migration background,3rd Quintile,Both equally,0.61726,179,274,0.55960,0.67491
1998,No migration background,4th Quintile,Earn money,0.36970,74,198,0.30229,0.43711
1998,No migration background,4th Quintile,Both equally,0.54101,124,198,0.47143,0.61060
1998,No migration background,5th Quintile,Earn money,0.25419,43,148,0.18381,0.32458
1998,No migration background,5th Quintile,Both equally,0.59974,105,148,0.52053,0.67894
1998,Direct migration background,1st Quintile,Earn money,0.60840,116,184,0.53768,0.67912
1998,Direct migration background,1st Quintile,Both equally,0.37225,68,184,0.30221,0.44229
1998,Direct migration background,2nd Quintile,Earn money,0.41099,39,76,0.29964,0.52235
1998,Direct migration background,2nd Quintile,Both equally,0.57875,37,76,0.46700,0.69049
1998,Indirect migration background,1st Quintile,Earn money,0.53913,35,73,0.42399,0.65427
1998,Indirect migration background,1st Quintile,Both equally,0.45686,38,73,0.34179,0.57192
1999,No migration background,1st Quintile,Earn money,0.41421,187,427,0.36743,0.46098
1999,No migration background,1st Quintile,Both equally,0.55793,240,427,0.51077,0.60509
1999,No migration background,2nd Quintile,Earn money,0.38502,129,323,0.33187,0.43817
1999,No migration background,2nd Quintile,Both equally,0.58800,194,323,0.53424,0.64176
1999,No migration background,3rd Quintile,Earn money,0.33795,100,280,0.28244,0.39345
1999,No migration background,3rd Quintile,Both equally,0.59474,180,280,0.53713,0.65234
1999,No migration background,4th Quintile,Earn money,0.31061,62,188,0.24429,0.37694
1999,No migration background,4th Quintile,Both equally,0.62391,126,188,0.55448,0.69334
1999,No migration background,5th Quintile,Earn money,0.25010,45,152,0.18102,0.31917
1999,No migration background,5th Quintile,Both equally,0.62923,107,152,0.55219,0.70627
1999,Direct migration background,1st Quintile,Earn money,0.56473,93,163,0.48838,0.64108
1999,Direct migration background,1st Quintile,Both equally,0.42458,70,163,0.34847,0.50070
1999,Direct migration background,2nd Quintile,Earn money,0.39872,39,80,0.29074,0.50669
1999,Direct migration background,2nd Quintile,Both equally,0.60128,41,80,0.49331,0.70926
1999,Indirect migration background,1st Quintile,Both equally,0.70362,44,44,0.56712,0.84011
2000,No migration background,1st Quintile,Earn money,0.39448,195,426,0.34801,0.44095
2000,No migration background,1st Quintile,Both equally,0.56878,231,426,0.52169,0.61586
2000,No migration background,2nd Quintile,Earn money,0.38887,132,316,0.33503,0.44271
2000,No migration background,2nd Quintile,Both equally,0.56898,184,316,0.51429,0.62367
2000,No migration background,3rd Quintile,Earn money,0.33944,104,279,0.28377,0.39510
2000,No migration background,3rd Quintile,Both equally,0.60284,175,279,0.54532,0.66036
2000,No migration background,4th Quintile,Earn money,0.32722,67,181,0.25868,0.39577
2000,No migration background,4th Quintile,Both equally,0.56067,114,181,0.48816,0.63317
2000,No migration background,5th Quintile,Earn money,0.30282,48,157,0.23071,0.37492
2000,No migration background,5th Quintile,Both equally,0.57109,109,157,0.49342,0.64875
2000,Direct migration background,1st Quintile,Earn money,0.49311,71,144,0.41116,0.57505
2000,Direct migration background,1st Quintile,Both equally,0.49446,73,144,0.41252,0.57641
2000,Direct migration background,2nd Quintile,Earn money,0.45495,31,63,0.33100,0.57890
2000,Direct migration background,2nd Quintile,Both equally,0.51831,32,63,0.39393,0.64268
2000,Indirect migration background,1st Quintile,Earn money,0.51580,36,72,0.39956,0.63205
2000,Indirect migration background,1st Quintile,Both equally,0.48420,36,72,0.36795,0.60044
2000,Indirect migration background,2nd Quintile,Both equally,0.45703,33,33,0.28443,0.62963
2001,No migration background,1st Quintile,Earn money,0.50087,340,677,0.46318,0.53856
2001,No migration background,1st Quintile,Both equally,0.46362,337,677,0.42602,0.50121
2001,No migration background,2nd Quintile,Earn money,0.37429,191,492,0.33148,0.41709
2001,No migration background,2nd Quintile,Both equally,0.57748,301,492,0.53378,0.62117
2001,No migration background,3rd Quintile,Earn money,0.36593,156,416,0.31958,0.41227
2001,No migration background,3rd Quintile,Both equally,0.58510,260,416,0.53770,0.63251
2001,No migration background,4th Quintile,Earn money,0.29599,106,377,0.24985,0.34213
2001,No migration background,4th Quintile,Other reasons,0.10686,41,377,0.07563,0.13809
2001,No migration background,4th Quintile,Both equally,0.59715,230,377,0.54757,0.64673
2001,No migration background,5th Quintile,Earn money,0.19762,59,280,0.15090,0.24435
2001,No migration background,5th Quintile,Other reasons,0.12378,33,280,0.08514,0.16242
2001,No migration background,5th Quintile,Both equally,0.67860,188,280,0.62380,0.73340
2001,Direct migration background,1st Quintile,Earn money,0.47794,113,223,0.41223,0.54365
2001,Direct migration background,1st Quintile,Both equally,0.51702,110,223,0.45128,0.58275
2001,Direct migration background,2nd Quintile,Earn money,0.54539,51,103,0.44876,0.64203
2001,Direct migration background,2nd Quintile,Both equally,0.41114,52,103,0.31565,0.50663
2001,Indirect migration background,1st Quintile,Both equally,0.56710,47,47,0.42391,0.71028
2001,Indirect migration background,2nd Quintile,Both equally,0.68527,46,46,0.54958,0.82096
2003,No migration background,1st Quintile,Earn money,0.50630,345,658,0.46807,0.54453
2003,No migration background,1st Quintile,Both equally,0.47415,313,658,0.43597,0.51233
2003,No migration background,2nd Quintile,Earn money,0.43604,222,475,0.39140,0.48068
2003,No migration background,2nd Quintile,Both equally,0.53048,253,475,0.48555,0.57541
2003,No migration background,3rd Quintile,Earn money,0.34763,138,400,0.30091,0.39436
2003,No migration background,3rd Quintile,Both equally,0.60622,262,400,0.55828,0.65416
2003,No migration background,4th Quintile,Earn money,0.39293,150,367,0.34290,0.44297
2003,No migration background,4th Quintile,Both equally,0.53556,217,367,0.48447,0.58666
2003,No migration background,5th Quintile,Earn money,0.27378,137,477,0.23373,0.31384
2003,No migration background,5th Quintile,Other reasons,0.10868,56,477,0.08072,0.13664
2003,No migration background,5th Quintile,Both equally,0.61753,284,477,0.57387,0.66119
2003,Direct migration background,1st Quintile,Earn money,0.54991,112,199,0.48061,0.61921
2003,Direct migration background,1st Quintile,Both equally,0.43220,87,199,0.36320,0.50120
2003,Direct migration background,2nd Quintile,Earn money,0.62859,56,93,0.52985,0.72732
2003,Direct migration background,2nd Quintile,Both equally,0.36821,37,93,0.26965,0.46677
2003,Direct migration background,4th Quintile,Both equally,0.73434,31,31,0.57629,0.89240
2003,Indirect migration background,1st Quintile,Earn money,0.50228,39,84,0.39471,0.60985
2003,Indirect migration background,1st Quintile,Both equally,0.48463,45,84,0.37711,0.59214
2005,No migration background,1st Quintile,Earn money,0.42888,296,648,0.39074,0.46701
2005,No migration background,1st Quintile,Both equally,0.54873,352,648,0.51038,0.58707
2005,No migration background,2nd Quintile,Earn money,0.44516,178,405,0.39669,0.49362
2005,No migration background,2nd Quintile,Both equally,0.53882,227,405,0.49021,0.58743
2005,No migration background,3rd Quintile,Earn money,0.41981,137,319,0.36557,0.47405
2005,No migration background,3rd Quintile,Both equally,0.54118,182,319,0.48641,0.59595
2005,No migration background,4th Quintile,Earn money,0.32423,91,266,0.26788,0.38059
2005,No migration background,4th Quintile,Both equally,0.62128,175,266,0.56288,0.67968
2005,No migration background,5th Quintile,Earn money,0.27860,97,347,0.23136,0.32584
2005,No migration background,5th Quintile,Other reasons,0.11424,39,347,0.08072,0.14776
2005,No migration background,5th Quintile,Both equally,0.60716,211,347,0.55570,0.65862
2005,Direct migration background,1st Quintile,Earn money,0.50242,89,157,0.42396,0.58088
2005,Direct migration background,1st Quintile,Both equally,0.48859,68,157,0.41015,0.56704
2005,Direct migration background,2nd Quintile,Earn money,0.43063,32,74,0.31704,0.54423
2005,Direct migration background,2nd Quintile,Both equally,0.56937,42,74,0.45577,0.68296
2005,Indirect migration background,1st Quintile,Earn money,0.43362,32,69,0.31583,0.55141
2005,Indirect migration background,1st Quintile,Both equally,0.54454,37,69,0.42617,0.66291
2007,No migration background,1st Quintile,Earn money,0.45189,301,653,0.41369,0.49009
2007,No migration background,1st Quintile,Both equally,0.52454,352,653,0.48620,0.56287
2007,No migration background,2nd Quintile,Earn money,0.44602,149,359,0.39452,0.49751
2007,No migration background,2nd Quintile,Both equally,0.53628,210,359,0.48463,0.58794
2007,No migration background,3rd Quintile,Earn money,0.33577,103,292,0.28151,0.39003
2007,No migration background,3rd Quintile,Both equally,0.58500,189,292,0.52838,0.64161
2007,No migration background,4th Quintile,Earn money,0.30707,105,313,0.25589,0.35826
2007,No migration background,4th Quintile,Both equally,0.64849,208,313,0.59551,0.70147
2007,No migration background,5th Quintile,Earn money,0.27492,93,341,0.22746,0.32238
2007,No migration background,5th Quintile,Other reasons,0.10390,32,341,0.07146,0.13633
2007,No migration background,5th Quintile,Both equally,0.62119,216,341,0.56962,0.67275
2007,Direct migration background,1st Quintile,Earn money,0.39418,67,153,0.31649,0.47187
2007,Direct migration background,1st Quintile,Both equally,0.57408,86,153,0.49547,0.65269
2007,Direct migration background,2nd Quintile,Earn money,0.44052,40,79,0.33035,0.55070
2007,Direct migration background,2nd Quintile,Both equally,0.50615,39,79,0.39520,0.61711
2007,Indirect migration background,1st Quintile,Earn money,0.48041,38,81,0.37093,0.58989
2007,Indirect migration background,1st Quintile,Both equally,0.46729,43,81,0.35796,0.57662
2009,No migration background,1st Quintile,Earn money,0.51110,261,521,0.46814,0.55407
2009,No migration background,1st Quintile,Both equally,0.44460,260,521,0.40189,0.48731
2009,No migration background,2nd Quintile,Earn money,0.40231,124,291,0.34587,0.45875
2009,No migration background,2nd Quintile,Both equally,0.52619,167,291,0.46872,0.58366
2009,No migration background,3rd Quintile,Earn money,0.40075,109,254,0.34036,0.46114
2009,No migration background,3rd Quintile,Both equally,0.53085,145,254,0.46936,0.59235
2009,No migration background,4th Quintile,Earn money,0.42429,100,241,0.36177,0.48682
2009,No migration background,4th Quintile,Both equally,0.54295,141,241,0.47992,0.60597
2009,No migration background,5th Quintile,Earn money,0.29766,84,248,0.24064,0.35468
2009,No migration background,5th Quintile,Both equally,0.60740,164,248,0.54650,0.66830
2009,Direct migration background,1st Quintile,Earn money,0.61005,70,117,0.52130,0.69881
2009,Direct migration background,1st Quintile,Both equally,0.38224,47,117,0.29381,0.47068
2009,Indirect migration background,1st Quintile,Earn money,0.48960,41,84,0.38206,0.59715
2009,Indirect migration background,1st Quintile,Both equally,0.50905,43,84,0.40150,0.61661
2011,No migration background,1st Quintile,Earn money,0.49330,194,415,0.44514,0.54146
2011,No migration background,1st Quintile,Both equally,0.47359,221,415,0.42549,0.52168
2011,No migration background,2nd Quintile,Earn money,0.42478,91,220,0.35931,0.49025
2011,No migration background,2nd Quintile,Both equally,0.51539,129,220,0.44920,0.58158
2011,No migration background,3rd Quintile,Earn money,0.35006,79,212,0.28569,0.41442
2011,No migration background,3rd Quintile,Both equally,0.61565,133,212,0.55001,0.68129
2011,No migration background,4th Quintile,Earn money,0.40652,74,196,0.33758,0.47546
2011,No migration background,4th Quintile,Both equally,0.55430,122,196,0.48453,0.62406
2011,No migration background,5th Quintile,Earn money,0.33662,67,186,0.26853,0.40472
2011,No migration background,5th Quintile,Both equally,0.58498,119,186,0.51398,0.65598
2011,Direct migration background,1st Quintile,Earn money,0.34332,33,82,0.23991,0.44672
2011,Direct migration background,1st Quintile,Both equally,0.63862,49,82,0.53400,0.74324
2011,Indirect migration background,1st Quintile,Both equally,0.38720,35,35,0.22346,0.55093
2013,No migration background,1st Quintile,Earn money,0.49462,286,571,0.45358,0.53567
2013,No migration background,1st Quintile,Both equally,0.45462,285,571,0.41374,0.49550
2013,No migration background,2nd Quintile,Earn money,0.44518,111,253,0.38382,0.50655
2013,No migration background,2nd Quintile,Both equally,0.47695,142,253,0.41528,0.53862
2013,No migration background,3rd Quintile,Earn money,0.44932,93,226,0.38432,0.51431
2013,No migration background,3rd Quintile,Both equally,0.44732,133,226,0.38235,0.51229
2013,No migration background,4th Quintile,Earn money,0.30475,62,194,0.23981,0.36969
2013,No migration background,4th Quintile,Both equally,0.58404,132,194,0.51450,0.65358
2013,No migration background,5th Quintile,Earn money,0.27972,70,227,0.22120,0.33824
2013,No migration background,5th Quintile,Other reasons,0.19186,32,227,0.14052,0.24320
2013,No migration background,5th Quintile,Both equally,0.52842,125,227,0.46334,0.59351
2013,Direct migration background,1st Quintile,Earn money,0.32687,56,117,0.24150,0.41223
2013,Direct migration background,1st Quintile,Both equally,0.56261,61,117,0.47234,0.65289
2017,No migration background,1st Quintile,Earn money,0.40068,278,684,0.36393,0.43743
2017,No migration background,1st Quintile,Other reasons,0.05166,44,684,0.03506,0.06825
2017,No migration background,1st Quintile,Both equally,0.54766,362,684,0.51034,0.58499
2017,No migration background,2nd Quintile,Earn money,0.38731,119,290,0.33115,0.44347
2017,No migration background,2nd Quintile,Both equally,0.55135,171,290,0.49401,0.60869
2017,No migration background,3rd Quintile,Earn money,0.42438,97,234,0.36091,0.48784
2017,No migration background,3rd Quintile,Both equally,0.44624,137,234,0.38241,0.51007
2017,No migration background,4th Quintile,Earn money,0.30451,76,241,0.24629,0.36273
2017,No migration background,4th Quintile,Other reasons,0.12060,31,241,0.07940,0.16180
2017,No migration background,4th Quintile,Both equally,0.57489,134,241,0.51234,0.63743
2017,No migration background,5th Quintile,Earn money,0.29553,59,187,0.22996,0.36111
2017,No migration background,5th Quintile,Other reasons,0.16091,31,187,0.10810,0.21372
2017,No migration background,5th Quintile,Both equally,0.54356,97,187,0.47197,0.61514
2017,Direct migration background,1st Quintile,Earn money,0.41272,234,510,0.36995,0.45549
2017,Direct migration background,1st Quintile,Both equally,0.52728,276,510,0.48390,0.57065
2017,Direct migration background,2nd Quintile,Earn money,0.32633,66,161,0.25368,0.39898
2017,Direct migration background,2nd Quintile,Both equally,0.62603,95,161,0.55106,0.70101
2017,Direct migration background,3rd Quintile,Both equally,0.62451,46,46,0.48303,0.76600
2017,Indirect migration background,1st Quintile,Earn money,0.42622,77,174,0.35253,0.49991
2017,Indirect migration background,1st Quintile,Both equally,0.51438,97,174,0.43991,0.58886
2017,Indirect migration background,2nd Quintile,Earn money,0.36250,41,78,0.25512,0.46987
2017,Indirect migration background,2nd Quintile,Both equally,0.52983,37,78,0.41835,0.64132
