year,migback,sex,plb0111,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1996,No migration background,male,Both equally,0.5303940973327786,266,2055,0.5297753959523045,0.5310127987132528
1996,No migration background,female,Earn money,0.3467665357420192,352,2055,0.3463348339443123,0.3471982375397261
1996,No migration background,female,Other reasons,0.09459364456701691,73,2055,0.09432819391072535,0.09485909522330847
1996,No migration background,female,Both equally,0.5586398196909639,553,2055,0.5581894246776906,0.5590902147042371
1996,Direct migration background,male,Earn money,0.5070572606917783,84,2055,0.5057321677505738,0.5083823536329827
1996,Direct migration background,male,Both equally,0.49294273930822186,72,2055,0.4916176463670174,0.49426783224942633
1996,Direct migration background,female,Earn money,0.4292411909366435,130,2055,0.4282397723750898,0.43024260949819715
1996,Direct migration background,female,Both equally,0.5707588090633566,136,2055,0.569757390501803,0.5717602276249103
1996,Indirect migration background,male,Both equally,1.0,52,2055,1.0,1.0
1996,Indirect migration background,female,Earn money,0.3960781661231162,37,2055,0.39389328044313754,0.39826305180309485
1996,Indirect migration background,female,Both equally,0.6039218338768838,51,2055,0.6017369481969052,0.6061067195568625
1997,No migration background,male,Earn money,0.46094113236723216,241,2050,0.4603398395584052,0.46154242517605915
1997,No migration background,male,Both equally,0.5390588676327678,282,2050,0.5384575748239409,0.5396601604415947
1997,No migration background,female,Earn money,0.3306951343907417,332,2050,0.3302707171224313,0.33111955165905216
1997,No migration background,female,Other reasons,0.07399936335338833,57,2050,0.07376321398602509,0.07423551272075157
1997,No migration background,female,Both equally,0.5953055022558699,569,2050,0.5948627092520705,0.5957482952596692
1997,Direct migration background,male,Earn money,0.5085169858954264,96,2050,0.5072179818299931,0.5098159899608596
1997,Direct migration background,male,Both equally,0.4914830141045738,67,2050,0.4901840100391405,0.49278201817000705
1997,Direct migration background,female,Earn money,0.3805259655901237,117,2050,0.37952859103388387,0.3815233401463635
1997,Direct migration background,female,Both equally,0.6194740344098764,149,2050,0.6184766598536365,0.6204714089661162
1997,Indirect migration background,male,Earn money,0.31827033103481656,33,2050,0.3164291257139061,0.32011153635572703
1997,Indirect migration background,male,Both equally,0.6817296689651834,49,2050,0.6798884636442729,0.6835708742860939
1997,Indirect migration background,female,Both equally,1.0,58,2050,1.0,1.0
1998,No migration background,male,Earn money,0.49146695777433475,283,2147,0.4908405186069976,0.49209339694167187
1998,No migration background,male,Both equally,0.5085330422256652,291,2147,0.5079066030583281,0.5091594813930023
1998,No migration background,female,Earn money,0.33609675269074296,348,2147,0.3356603769075009,0.33653312847398503
1998,No migration background,female,Other reasons,0.09751165523092788,86,2147,0.09723760816802467,0.09778570229383109
1998,No migration background,female,Both equally,0.5663915920783292,620,2147,0.5659337841252837,0.5668494000313747
1998,Direct migration background,male,Earn money,0.5751672517484778,95,2147,0.573931132820317,0.5764033706766386
1998,Direct migration background,male,Both equally,0.42483274825152206,59,2147,0.4235966293233613,0.42606886717968284
1998,Direct migration background,female,Earn money,0.5091218550158221,118,2147,0.5080195341756261,0.5102241758560181
1998,Direct migration background,female,Both equally,0.490878144984178,110,2147,0.48977582414398196,0.491980465824374
1998,Indirect migration background,male,Earn money,0.5168153126740369,45,2147,0.5149727219887443,0.5186579033593295
1998,Indirect migration background,male,Both equally,0.48318468732596304,44,2147,0.4813420966406705,0.48502727801125556
1998,Indirect migration background,female,Both equally,1.0,48,2147,1.0,1.0
1999,No migration background,male,Earn money,0.4600192354182203,232,1890,0.45937013158688167,0.46066833924955897
1999,No migration background,male,Both equally,0.5399807645817798,263,1890,0.5393316607504411,0.5406298684131184
1999,No migration background,female,Earn money,0.3071110160954855,291,1890,0.30666077456740676,0.3075612576235643
1999,No migration background,female,Other reasons,0.061078079790195444,53,1890,0.0608443449510644,0.061311814629326486
1999,No migration background,female,Both equally,0.6318109041143191,584,1890,0.6313401490035455,0.6322816592250926
1999,Direct migration background,male,Earn money,0.5156745055216764,59,1890,0.5142124536552001,0.5171365573881527
1999,Direct migration background,male,Both equally,0.4843254944783236,51,1890,0.4828634426118474,0.48578754634479987
1999,Direct migration background,female,Earn money,0.47350826364726584,96,1890,0.47232170312155264,0.47469482417297904
1999,Direct migration background,female,Both equally,0.5264917363527342,102,1890,0.525305175827021,0.5276782968784474
1999,Indirect migration background,male,Earn money,0.4713501912596053,36,1890,0.4692716017703481,0.4734287807488625
1999,Indirect migration background,male,Both equally,0.5286498087403947,37,1890,0.5265712192511375,0.5307283982296519
1999,Indirect migration background,female,Earn money,0.33270437744904724,32,1890,0.3309169822416663,0.33449177265642815
1999,Indirect migration background,female,Both equally,0.6672956225509528,54,1890,0.6655082273435718,0.6690830177583337
2000,No migration background,male,Earn money,0.43470925361233914,391,3318,0.4340607498443068,0.43535775738037147
2000,No migration background,male,Other reasons,0.042570454960290695,36,3318,0.042306345059838275,0.042834564860743114
2000,No migration background,male,Both equally,0.5227202914273702,455,3318,0.5220668626032472,0.5233737202514932
2000,No migration background,female,Earn money,0.3258558514945982,562,3318,0.32539146804180136,0.3263202349473951
2000,No migration background,female,Other reasons,0.09865250376189136,154,3318,0.09835705119063091,0.0989479563331518
2000,No migration background,female,Both equally,0.5754916447435104,950,3318,0.5750019220581949,0.575981367428826
2000,Direct migration background,male,Earn money,0.5695801088557164,116,3318,0.5682390823463295,0.5709211353651034
2000,Direct migration background,male,Both equally,0.4304198911442834,89,3318,0.4290788646348964,0.4317609176536704
2000,Direct migration background,female,Earn money,0.4529685929202595,143,3318,0.4518456889934688,0.4540914968470502
2000,Direct migration background,female,Both equally,0.5470314070797404,176,3318,0.5459085031529497,0.5481543110065311
2000,Indirect migration background,male,Earn money,0.4555357313740526,50,3318,0.45351003714547594,0.4575614256026293
2000,Indirect migration background,male,Both equally,0.5444642686259474,54,3318,0.5424385743973708,0.5464899628545241
2000,Indirect migration background,female,Earn money,0.37000106805977734,52,3318,0.36824543253925685,0.37175670358029783
2000,Indirect migration background,female,Both equally,0.6299989319402226,90,3318,0.6282432964197021,0.6317545674607431
2001,No migration background,male,Earn money,0.4615245118377113,370,2954,0.46088063158858306,0.4621683920868396
2001,No migration background,male,Both equally,0.5384754881622886,436,2954,0.5378316079131603,0.5391193684114169
2001,No migration background,female,Earn money,0.3358138569503524,482,2954,0.33534002024559245,0.3362876936551123
2001,No migration background,female,Other reasons,0.08346539734839907,110,2954,0.08318789788144802,0.08374289681535012
2001,No migration background,female,Both equally,0.5807207457012487,881,2954,0.5802256720130984,0.5812158193893989
2001,Direct migration background,male,Earn money,0.5848538661888296,91,2954,0.5835028395211006,0.5862048928565586
2001,Direct migration background,male,Both equally,0.4151461338111704,67,2954,0.4137951071434414,0.41649716047889934
2001,Direct migration background,female,Earn money,0.407116042024815,119,2954,0.40605526542805753,0.40817681862157246
2001,Direct migration background,female,Both equally,0.5928839579751849,160,2954,0.5918231813784274,0.5939447345719424
2001,Indirect migration background,male,Earn money,0.423953377566072,40,2954,0.42188374708958964,0.42602300804255433
2001,Indirect migration background,male,Both equally,0.576046622433928,53,2954,0.5739769919574457,0.5781162529104104
2001,Indirect migration background,female,Earn money,0.3215468354938635,45,2954,0.3198567062847021,0.3232369647030249
2001,Indirect migration background,female,Both equally,0.6784531645061365,100,2954,0.676763035296975,0.6801432937152979
2003,No migration background,male,Earn money,0.4741925549401813,469,3077,0.47361882540907974,0.4747662844712829
2003,No migration background,male,Other reasons,0.031660053615860884,35,3077,0.03145887295964174,0.03186123427208003
2003,No migration background,male,Both equally,0.4941473914439578,501,3077,0.49357293550468656,0.49472184738322905
2003,No migration background,female,Earn money,0.37847587691238505,524,3077,0.37799470071741,0.3789570531073601
2003,No migration background,female,Other reasons,0.05631838376050359,91,3077,0.05608966916739825,0.05654709835360893
2003,No migration background,female,Both equally,0.5652057393271113,830,3077,0.5647139249504851,0.5656975537037374
2003,Direct migration background,male,Earn money,0.5318685202561004,93,3077,0.5306821307469098,0.533054909765291
2003,Direct migration background,male,Both equally,0.46813147974389946,81,3077,0.46694509023470887,0.46931786925309005
2003,Direct migration background,female,Earn money,0.4873196448924897,112,3077,0.4862449659241057,0.48839432386087367
2003,Direct migration background,female,Both equally,0.5126803551075103,119,3077,0.5116056761391263,0.5137550340758943
2003,Indirect migration background,male,Earn money,0.6130563370560663,53,3077,0.611094380707295,0.6150182934048376
2003,Indirect migration background,male,Both equally,0.38694366294393356,37,3077,0.38498170659516223,0.3889056192927049
2003,Indirect migration background,female,Earn money,0.38418191830406134,40,3077,0.3824578080916531,0.3859060285164696
2003,Indirect migration background,female,Both equally,0.6158180816959387,92,3077,0.6140939714835304,0.6175421919083469
2005,No migration background,male,Earn money,0.4754902124498069,383,2534,0.47489723164605496,0.4760831932535588
2005,No migration background,male,Both equally,0.524509787550193,424,2534,0.523916806746441,0.5251027683539449
2005,No migration background,female,Earn money,0.3544835745087951,419,2534,0.35399321225002983,0.35497393676756034
2005,No migration background,female,Other reasons,0.04906588176716967,63,2534,0.04884445488308923,0.049287308651250104
2005,No migration background,female,Both equally,0.5964505437240352,724,2534,0.5959476213782489,0.5969534660698215
2005,Direct migration background,male,Earn money,0.5138977096868463,73,2534,0.5126641787002605,0.5151312406734322
2005,Direct migration background,male,Both equally,0.4861022903131538,66,2534,0.48486875932656787,0.4873358212997397
2005,Direct migration background,female,Earn money,0.41031893303961764,80,2534,0.40916585344949397,0.4114720126297413
2005,Direct migration background,female,Both equally,0.5896810669603824,100,2534,0.5885279873702587,0.590834146550506
2005,Indirect migration background,male,Earn money,0.3730292848624168,31,2534,0.3710985934891922,0.3749599762356414
2005,Indirect migration background,male,Both equally,0.6269707151375833,53,2534,0.6250400237643587,0.6289014065108078
2005,Indirect migration background,female,Earn money,0.4291659976912473,45,2534,0.42750152461021895,0.43083047077227565
2005,Indirect migration background,female,Both equally,0.5708340023087526,73,2534,0.5691695292277242,0.5724984753897809
2007,No migration background,male,Earn money,0.43694615906631284,324,2537,0.4363262261678933,0.4375660919647324
2007,No migration background,male,Other reasons,0.030054122000381767,31,2537,0.029840728330855847,0.030267515669907687
2007,No migration background,male,Both equally,0.5329997189333053,414,2537,0.5323761595494942,0.5336232783171164
2007,No migration background,female,Earn money,0.3621049093289316,428,2537,0.3616165881956601,0.36259323046220304
2007,No migration background,female,Other reasons,0.052291564515333816,61,2537,0.052065377914248305,0.05251775111641933
2007,No migration background,female,Both equally,0.5856035261557346,764,2537,0.5851030037184504,0.5861040485930189
2007,Direct migration background,male,Earn money,0.48427888034936034,55,2537,0.48299743463794065,0.48556032606078003
2007,Direct migration background,male,Both equally,0.5157211196506396,56,2537,0.51443967393922,0.5170025653620592
2007,Direct migration background,female,Earn money,0.39147889203553454,86,2537,0.39050529933573785,0.39245248473533123
2007,Direct migration background,female,Both equally,0.6085211079644655,121,2537,0.6075475152646688,0.6094947006642621
2007,Indirect migration background,male,Earn money,0.4738681309367827,40,2537,0.4721284095307487,0.4756078523428167
2007,Indirect migration background,male,Both equally,0.5261318690632173,36,2537,0.5243921476571833,0.5278715904692513
2007,Indirect migration background,female,Earn money,0.4264622070181439,48,2537,0.42493995907140364,0.4279844549648842
2007,Indirect migration background,female,Both equally,0.5735377929818561,73,2537,0.5720155450351159,0.5750600409285964
2009,No migration background,male,Earn money,0.4824657338849416,309,2017,0.48184359878148086,0.4830878689884024
2009,No migration background,male,Both equally,0.5175342661150584,350,2017,0.5169121310115976,0.5181564012185191
2009,No migration background,female,Earn money,0.41411634250772655,370,2017,0.41357411164637364,0.41465857336907946
2009,No migration background,female,Other reasons,0.061077025032861165,60,2017,0.060813409330368835,0.061340640735353495
2009,No migration background,female,Both equally,0.5248066324594123,528,2017,0.5242568989659964,0.5253563659528282
2009,Direct migration background,male,Earn money,0.6346262849418539,57,2017,0.6333274781206945,0.6359250917630134
2009,Direct migration background,male,Both equally,0.36537371505814603,36,2017,0.36407490823698657,0.3666725218793055
2009,Direct migration background,female,Earn money,0.4420198050570702,58,2017,0.4408359204097995,0.44320368970434093
2009,Direct migration background,female,Both equally,0.5579801949429297,69,2017,0.556796310295659,0.5591640795902004
2009,Indirect migration background,male,Earn money,0.32484587088310196,36,2017,0.3232509287299429,0.32644081303626105
2009,Indirect migration background,male,Both equally,0.675154129116898,43,2017,0.6735591869637388,0.6767490712700571
2009,Indirect migration background,female,Earn money,0.541957069211606,48,2017,0.540492805190262,0.54342133323295
2009,Indirect migration background,female,Both equally,0.45804293078839403,53,2017,0.45657866676705,0.45950719480973806
2011,No migration background,male,Earn money,0.49570025127170314,246,1464,0.4948857546971225,0.4965147478462838
2011,No migration background,male,Both equally,0.5042997487282969,266,1464,0.5034852521537162,0.5051142453028775
2011,No migration background,female,Earn money,0.36858358531600915,259,1464,0.3678106965348151,0.36935647409720324
2011,No migration background,female,Other reasons,0.057952850661994966,39,1464,0.057578511903281906,0.058327189420708025
2011,No migration background,female,Both equally,0.5734635640219958,458,1464,0.5726712049093678,0.5742559231346238
2011,Direct migration background,female,Earn money,0.435513064701924,41,1464,0.43398283402953514,0.4370432953743129
2011,Direct migration background,female,Both equally,0.5644869352980759,67,1464,0.562956704625687,0.5660171659704648
2011,Indirect migration background,male,Both equally,1.0,38,1464,1.0,1.0
2011,Indirect migration background,female,Both equally,1.0,50,1464,1.0,1.0
2013,No migration background,male,Earn money,0.4537854824444324,284,1891,0.45312292989051706,0.45444803499834774
2013,No migration background,male,Other reasons,0.06145440417787665,41,1891,0.06113479620227488,0.061774012153478414
2013,No migration background,male,Both equally,0.484760113377691,324,1891,0.48409502158097895,0.485425205174403
2013,No migration background,female,Earn money,0.38983635139671313,339,1891,0.3891966321298026,0.39047607066362366
2013,No migration background,female,Other reasons,0.12078178649187828,86,1891,0.12035434747581676,0.12120922550793979
2013,No migration background,female,Both equally,0.4893818621114087,495,1891,0.4887261742372662,0.4900375499855512
2013,Direct migration background,male,Both equally,1.0,37,1891,1.0,1.0
2013,Direct migration background,female,Earn money,0.4449378265271638,76,1891,0.4431797024096462,0.44669595064468137
2013,Direct migration background,female,Both equally,0.5550621734728362,83,1891,0.5533040493553185,0.5568202975903538
2013,Indirect migration background,male,Both equally,1.0,36,1891,1.0,1.0
2013,Indirect migration background,female,Earn money,0.3815312473368487,33,1891,0.37913822393809665,0.3839242707356007
2013,Indirect migration background,female,Both equally,0.6184687526631514,57,1891,0.6160757292643994,0.6208617760619034
2017,No migration background,male,Earn money,0.3557172821775715,294,3370,0.3550876978038181,0.35634686655132486
2017,No migration background,male,Other reasons,0.08970453225523256,78,3370,0.08932872808092363,0.0900803364295415
2017,No migration background,male,Both equally,0.554578185567196,406,3370,0.5539245580171593,0.5552318131172326
2017,No migration background,female,Earn money,0.3741214482951824,444,3370,0.37353573883999575,0.37470715775036906
2017,No migration background,female,Other reasons,0.10083303515387548,128,3370,0.10046857295724049,0.10119749735051048
2017,No migration background,female,Both equally,0.5250455165509421,685,3370,0.5244410735264374,0.5256499595754468
2017,Direct migration background,male,Earn money,0.4704724945540697,132,3370,0.46919856283393874,0.47174642627420066
2017,Direct migration background,male,Both equally,0.5295275054459304,141,3370,0.5282535737257994,0.5308014371660614
2017,Direct migration background,female,Earn money,0.32829626125076,238,3370,0.3273980667976701,0.3291944557038499
2017,Direct migration background,female,Other reasons,0.06900080414268714,48,3370,0.06851601794515712,0.06948559034021716
2017,Direct migration background,female,Both equally,0.6027029346065529,362,3370,0.6017669733989474,0.6036388958141584
2017,Indirect migration background,male,Earn money,0.4231371359370378,85,3370,0.42172514816009166,0.4245491237139839
2017,Indirect migration background,male,Both equally,0.5768628640629622,102,3370,0.5754508762860161,0.5782748518399082
2017,Indirect migration background,female,Earn money,0.40910654246676076,93,3370,0.4075810487510122,0.4106320361825093
2017,Indirect migration background,female,Both equally,0.5908934575332393,134,3370,0.5893679638174907,0.5924189512489879
