year,pgisced97,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2002,Second Stage of Tertiary Education,Urban regions,666,16.46882,15.70802,17.22962,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,15.00000,19.00000
2002,Second Stage of Tertiary Education,Rural regions,215,15.92191,14.74444,17.09938,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,12.00000,17.02500
2003,Pre-primary Level,Urban regions,,,,,,,,,,,,
2003,Pre-primary Level,Rural regions,,,,,,,,,,,,
2003,Primary Level,Urban regions,,,,,,,,,,,,
2003,Primary Level,Rural regions,,,,,,,,,,,,
2003,Lower Secondary Level,Urban regions,,,,,,,,,,,,
2003,Lower Secondary Level,Rural regions,,,,,,,,,,,,
2003,Upper Secondary Level,Urban regions,,,,,,,,,,,,
2003,Upper Secondary Level,Rural regions,,,,,,,,,,,,
2003,Post-secondary Non-tertiary Level,Urban regions,,,,,,,,,,,,
2003,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
2003,First Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
2003,First Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
2003,Second Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
2003,Second Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
2004,Pre-primary Level,Urban regions,92,8.57262,7.23068,9.91457,3.00000,8.00000,10.87406,1.00000,22.68515,8.00000,5.00000,10.00000
2004,Pre-primary Level,Rural regions,56,8.50689,6.86442,10.14937,4.00000,6.07642,10.00000,1.00000,19.00000,6.00000,5.00000,10.00000
2004,Primary Level,Urban regions,82,17.75892,16.02068,19.49717,10.07005,20.00000,20.00000,3.00000,34.89493,20.00000,15.00000,20.00000
2004,Primary Level,Rural regions,,,,,,,,,,,,
2004,Lower Secondary Level,Urban regions,540,17.12231,16.30839,17.93623,10.00000,18.00000,20.00000,1.00000,35.00000,18.00000,15.00000,19.00000
2004,Lower Secondary Level,Rural regions,249,15.14036,13.94103,16.33970,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,11.95000,15.00000
2004,Upper Secondary Level,Urban regions,2186,17.13916,16.73678,17.54153,10.00000,18.00000,20.00000,1.00000,35.00000,18.00000,15.00000,19.00000
2004,Upper Secondary Level,Rural regions,1252,16.33708,15.81473,16.85942,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,15.00000,19.00000
2004,Post-secondary Non-tertiary Level,Urban regions,252,16.46157,15.20698,17.71616,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,15.00000,19.00000
2004,Post-secondary Non-tertiary Level,Rural regions,73,13.61687,12.07379,15.15994,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,10.00000,19.00000
2004,First Stage of Tertiary Education,Urban regions,273,16.05273,14.81324,17.29222,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,12.00000,18.00000
2004,First Stage of Tertiary Education,Rural regions,129,17.53951,15.64981,19.42921,10.00000,20.00000,20.00000,1.00000,35.00000,20.00000,15.00000,20.00000
2004,Second Stage of Tertiary Education,Urban regions,574,15.07151,14.31282,15.83021,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,12.00000,15.00000
2004,Second Stage of Tertiary Education,Rural regions,208,14.44226,13.22056,15.66395,8.00000,13.00000,20.00000,1.00000,38.00000,13.00000,10.00000,15.00000
2005,Pre-primary Level,Urban regions,,,,,,,,,,,,
2005,Pre-primary Level,Rural regions,,,,,,,,,,,,
2005,Primary Level,Urban regions,,,,,,,,,,,,
2005,Primary Level,Rural regions,,,,,,,,,,,,
2005,Lower Secondary Level,Urban regions,,,,,,,,,,,,
2005,Lower Secondary Level,Rural regions,,,,,,,,,,,,
2005,Upper Secondary Level,Urban regions,,,,,,,,,,,,
2005,Upper Secondary Level,Rural regions,,,,,,,,,,,,
2005,Post-secondary Non-tertiary Level,Urban regions,,,,,,,,,,,,
2005,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
2005,First Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
2005,First Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
2005,Second Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
2005,Second Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
2006,Pre-primary Level,Urban regions,50,12.02222,9.97511,14.06933,8.00000,10.00000,15.00000,2.00000,25.50000,10.00000,10.00000,13.00000
2006,Pre-primary Level,Rural regions,35,9.20680,6.87216,11.54144,3.00000,6.00000,15.00000,1.00000,21.00000,6.00000,5.00000,10.00000
2006,Primary Level,Urban regions,76,18.63484,16.66784,20.60183,14.72047,20.00000,20.00000,6.80116,27.91930,20.00000,17.00000,20.00000
2006,Primary Level,Rural regions,,,,,,,,,,,,
2006,Lower Secondary Level,Urban regions,532,16.48389,15.62212,17.34567,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,15.00000,17.02500
2006,Lower Secondary Level,Rural regions,249,15.08912,13.95636,16.22189,10.00000,13.57800,20.00000,1.00000,35.00000,14.00000,10.00000,15.00000
2006,Upper Secondary Level,Urban regions,2157,16.51773,16.12106,16.91441,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,15.00000,17.00000
2006,Upper Secondary Level,Rural regions,1240,15.60112,15.16975,16.03248,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,15.00000,15.00000
2006,Post-secondary Non-tertiary Level,Urban regions,251,15.24773,14.14311,16.35234,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,14.95000,15.00000
2006,Post-secondary Non-tertiary Level,Rural regions,79,13.95435,11.71553,16.19316,9.79213,10.00000,18.10491,1.00000,30.57407,10.00000,10.00000,15.00000
2006,First Stage of Tertiary Education,Urban regions,248,15.49163,14.37756,16.60569,9.61202,15.00000,20.00000,1.00000,35.58197,15.00000,15.00000,18.00000
2006,First Stage of Tertiary Education,Rural regions,123,16.60988,14.67609,18.54367,10.00000,19.07943,20.00000,1.00000,35.00000,19.00000,10.00000,20.00000
2006,Second Stage of Tertiary Education,Urban regions,573,14.52825,13.77284,15.28367,8.00000,14.00000,20.00000,1.00000,38.00000,14.00000,12.00000,15.00000
2006,Second Stage of Tertiary Education,Rural regions,211,14.83908,13.62021,16.05795,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,10.00000,15.00000
2007,Pre-primary Level,Urban regions,,,,,,,,,,,,
2007,Pre-primary Level,Rural regions,,,,,,,,,,,,
2007,Primary Level,Urban regions,,,,,,,,,,,,
2007,Primary Level,Rural regions,,,,,,,,,,,,
2007,Lower Secondary Level,Urban regions,,,,,,,,,,,,
2007,Lower Secondary Level,Rural regions,,,,,,,,,,,,
2007,Upper Secondary Level,Urban regions,,,,,,,,,,,,
2007,Upper Secondary Level,Rural regions,,,,,,,,,,,,
2007,Post-secondary Non-tertiary Level,Urban regions,,,,,,,,,,,,
2007,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
2007,First Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
2007,First Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
2007,Second Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
2007,Second Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
2008,Pre-primary Level,Urban regions,32,7.69718,6.13053,9.26384,5.00000,7.00000,8.97014,1.00000,14.92535,7.00000,5.00000,8.00000
2008,Pre-primary Level,Rural regions,,,,,,,,,,,,
2008,Primary Level,Urban regions,60,17.95813,15.19979,20.71648,10.00000,15.00000,20.00000,2.00000,35.00000,15.00000,11.00000,20.00000
2008,Primary Level,Rural regions,,,,,,,,,,,,
2008,Lower Secondary Level,Urban regions,390,15.83370,14.96938,16.69801,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,15.00000,17.00000
2008,Lower Secondary Level,Rural regions,184,15.48075,14.17394,16.78756,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,11.97500,17.00000
2008,Upper Secondary Level,Urban regions,1767,15.92328,15.51471,16.33185,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,15.00000,15.00000
2008,Upper Secondary Level,Rural regions,1069,15.11459,14.63284,15.59635,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,15.00000,15.00000
2008,Post-secondary Non-tertiary Level,Urban regions,212,14.54543,13.39619,15.69468,7.44343,15.00000,20.00000,1.00000,38.83485,15.00000,12.00000,17.00000
2008,Post-secondary Non-tertiary Level,Rural regions,71,13.58262,11.46838,15.69686,8.00000,10.00000,20.00000,1.00000,38.00000,10.00000,10.00000,15.00000
2008,First Stage of Tertiary Education,Urban regions,198,15.62025,14.27820,16.96229,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,12.00000,18.00000
2008,First Stage of Tertiary Education,Rural regions,115,15.62408,13.45393,17.79424,7.00000,15.00000,20.00000,1.00000,39.50000,15.00000,10.00000,20.00000
2008,Second Stage of Tertiary Education,Urban regions,470,14.25141,13.41271,15.09010,8.00000,12.00000,20.00000,1.00000,38.00000,12.00000,10.00000,15.00000
2008,Second Stage of Tertiary Education,Rural regions,187,15.41771,13.94369,16.89174,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,12.00000,15.00000
2009,Pre-primary Level,Urban regions,,,,,,,,,,,,
2009,Pre-primary Level,Rural regions,,,,,,,,,,,,
2009,Primary Level,Urban regions,,,,,,,,,,,,
2009,Primary Level,Rural regions,,,,,,,,,,,,
2009,Lower Secondary Level,Urban regions,,,,,,,,,,,,
2009,Lower Secondary Level,Rural regions,,,,,,,,,,,,
2009,Upper Secondary Level,Urban regions,,,,,,,,,,,,
2009,Upper Secondary Level,Rural regions,,,,,,,,,,,,
2009,Post-secondary Non-tertiary Level,Urban regions,,,,,,,,,,,,
2009,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
2009,First Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
2009,First Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
2009,Second Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
2009,Second Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
2010,Pre-primary Level,Urban regions,,,,,,,,,,,,
2010,Pre-primary Level,Rural regions,,,,,,,,,,,,
2010,Primary Level,Urban regions,44,14.49300,11.87571,17.11029,5.74645,14.98919,20.00000,4.00000,41.38032,15.00000,6.00000,20.00000
2010,Primary Level,Rural regions,,,,,,,,,,,,
2010,Lower Secondary Level,Urban regions,306,14.33462,13.41848,15.25075,10.00000,14.50486,20.00000,1.00000,35.00000,14.00000,10.00000,15.00000
