year,pgisced97,regtyp,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1987,Primary Level,Rural regions,No,0.79158,92,92,0.70812,0.87503
1987,Lower Secondary Level,Urban regions,Yes,0.11773,175,2146,0.10409,0.13136
1987,Lower Secondary Level,Urban regions,No,0.88227,1971,2146,0.86864,0.89591
1987,Lower Secondary Level,Rural regions,Yes,0.09969,59,668,0.07695,0.12242
1987,Lower Secondary Level,Rural regions,No,0.90031,609,668,0.87758,0.92305
1987,Upper Secondary Level,Urban regions,Yes,0.13038,408,3838,0.11973,0.14104
1987,Upper Secondary Level,Urban regions,No,0.86962,3430,3838,0.85896,0.88027
1987,Upper Secondary Level,Rural regions,Yes,0.10957,100,1101,0.09111,0.12803
1987,Upper Secondary Level,Rural regions,No,0.89043,1001,1101,0.87197,0.90889
1987,Post-secondary Non-tertiary Level,Urban regions,No,0.91938,216,216,0.88299,0.95577
1987,Post-secondary Non-tertiary Level,Rural regions,No,0.89493,37,37,0.79476,0.99510
1987,First Stage of Tertiary Education,Urban regions,Yes,0.17423,69,445,0.13895,0.20951
1987,First Stage of Tertiary Education,Urban regions,No,0.82577,376,445,0.79049,0.86105
1987,First Stage of Tertiary Education,Rural regions,No,0.89299,107,107,0.83414,0.95184
1987,Second Stage of Tertiary Education,Urban regions,Yes,0.08873,49,618,0.06629,0.11117
1987,Second Stage of Tertiary Education,Urban regions,No,0.91127,569,618,0.88883,0.93371
1987,Second Stage of Tertiary Education,Rural regions,No,0.88478,112,112,0.82538,0.94417
1988,No answer / don't know,Urban regions,No,0.89201,116,116,0.83528,0.94873
1988,Primary Level,Urban regions,Yes,0.13329,61,593,0.10591,0.16067
1988,Primary Level,Urban regions,No,0.86671,532,593,0.83933,0.89409
1988,Primary Level,Rural regions,No,0.77890,87,87,0.69119,0.86661
1988,Lower Secondary Level,Urban regions,Yes,0.13833,196,2098,0.12355,0.15310
1988,Lower Secondary Level,Urban regions,No,0.86167,1902,2098,0.84690,0.87645
1988,Lower Secondary Level,Rural regions,Yes,0.11387,61,608,0.08860,0.13914
1988,Lower Secondary Level,Rural regions,No,0.88613,547,608,0.86086,0.91140
1988,Upper Secondary Level,Urban regions,Yes,0.14684,444,3677,0.13540,0.15828
1988,Upper Secondary Level,Urban regions,No,0.85316,3233,3677,0.84172,0.86460
1988,Upper Secondary Level,Rural regions,Yes,0.11427,101,1041,0.09493,0.13360
1988,Upper Secondary Level,Rural regions,No,0.88573,940,1041,0.86640,0.90507
1988,Post-secondary Non-tertiary Level,Urban regions,No,0.88080,210,210,0.83687,0.92473
1988,First Stage of Tertiary Education,Urban regions,Yes,0.17208,65,423,0.13607,0.20810
1988,First Stage of Tertiary Education,Urban regions,No,0.82792,358,423,0.79190,0.86393
1988,First Stage of Tertiary Education,Rural regions,No,0.91552,106,106,0.86233,0.96872
1988,Second Stage of Tertiary Education,Urban regions,Yes,0.09290,47,586,0.06938,0.11642
1988,Second Stage of Tertiary Education,Urban regions,No,0.90710,539,586,0.88358,0.93062
1988,Second Stage of Tertiary Education,Rural regions,No,0.90437,103,103,0.84729,0.96144
1989,No answer / don't know,Urban regions,No,0.87680,110,110,0.81510,0.93851
1989,Pre-primary Level,Urban regions,No,0.98424,146,146,0.96396,1.00451
1989,Primary Level,Urban regions,Yes,0.15570,63,563,0.12573,0.18568
1989,Primary Level,Urban regions,No,0.84430,500,563,0.81432,0.87427
1989,Primary Level,Rural regions,No,0.78433,77,77,0.69186,0.87680
1989,Lower Secondary Level,Urban regions,Yes,0.13658,180,2000,0.12153,0.15163
1989,Lower Secondary Level,Urban regions,No,0.86342,1820,2000,0.84837,0.87847
1989,Lower Secondary Level,Rural regions,Yes,0.14252,67,556,0.11344,0.17161
1989,Lower Secondary Level,Rural regions,No,0.85748,489,556,0.82839,0.88656
1989,Upper Secondary Level,Urban regions,Yes,0.14707,427,3594,0.13549,0.15865
1989,Upper Secondary Level,Urban regions,No,0.85293,3167,3594,0.84135,0.86451
1989,Upper Secondary Level,Rural regions,Yes,0.13551,109,1002,0.11431,0.15671
1989,Upper Secondary Level,Rural regions,No,0.86449,893,1002,0.84329,0.88569
1989,Post-secondary Non-tertiary Level,Urban regions,No,0.91080,230,230,0.87388,0.94771
1989,Post-secondary Non-tertiary Level,Rural regions,No,0.86345,35,35,0.74803,0.97887
1989,First Stage of Tertiary Education,Urban regions,Yes,0.16374,59,403,0.12757,0.19992
1989,First Stage of Tertiary Education,Urban regions,No,0.83626,344,403,0.80008,0.87243
1989,First Stage of Tertiary Education,Rural regions,No,0.89848,102,102,0.83958,0.95738
1989,Second Stage of Tertiary Education,Urban regions,Yes,0.10127,52,587,0.07685,0.12570
1989,Second Stage of Tertiary Education,Urban regions,No,0.89873,535,587,0.87430,0.92315
1989,Second Stage of Tertiary Education,Rural regions,No,0.89349,99,99,0.83242,0.95457
1991,No answer / don't know,Urban regions,No,0.92031,129,129,0.87339,0.96722
1991,Pre-primary Level,Urban regions,No,0.97508,118,118,0.94683,1.00332
1991,Primary Level,Urban regions,Yes,0.16710,66,531,0.13534,0.19887
1991,Primary Level,Urban regions,No,0.83290,465,531,0.80113,0.86466
1991,Primary Level,Rural regions,No,0.78612,78,78,0.69453,0.87771
1991,Lower Secondary Level,Urban regions,Yes,0.14603,184,1852,0.12994,0.16212
1991,Lower Secondary Level,Urban regions,No,0.85397,1668,1852,0.83788,0.87006
1991,Lower Secondary Level,Rural regions,Yes,0.14668,63,527,0.11644,0.17691
1991,Lower Secondary Level,Rural regions,No,0.85332,464,527,0.82309,0.88356
1991,Upper Secondary Level,Urban regions,Yes,0.15331,433,3477,0.14134,0.16529
1991,Upper Secondary Level,Urban regions,No,0.84669,3044,3477,0.83471,0.85866
1991,Upper Secondary Level,Rural regions,Yes,0.13916,114,1029,0.11800,0.16032
1991,Upper Secondary Level,Rural regions,No,0.86084,915,1029,0.83968,0.88200
1991,Post-secondary Non-tertiary Level,Urban regions,No,0.89008,238,238,0.85026,0.92990
1991,Post-secondary Non-tertiary Level,Rural regions,No,0.84974,35,35,0.72962,0.96985
1991,First Stage of Tertiary Education,Urban regions,Yes,0.15286,53,396,0.11737,0.18835
1991,First Stage of Tertiary Education,Urban regions,No,0.84714,343,396,0.81165,0.88263
1991,First Stage of Tertiary Education,Rural regions,No,0.88893,111,111,0.83021,0.94765
1991,Second Stage of Tertiary Education,Urban regions,Yes,0.09654,52,602,0.07293,0.12015
1991,Second Stage of Tertiary Education,Urban regions,No,0.90346,550,602,0.87985,0.92707
1991,Second Stage of Tertiary Education,Rural regions,No,0.91605,106,106,0.86300,0.96909
1992,No answer / don't know,Urban regions,No,0.95324,141,141,0.91826,0.98821
1992,No answer / don't know,Rural regions,No,0.90369,39,39,0.80989,0.99749
1992,Pre-primary Level,Urban regions,No,0.99559,129,129,0.98412,1.00707
1992,Primary Level,Urban regions,Yes,0.19552,74,519,0.16136,0.22967
1992,Primary Level,Urban regions,No,0.80448,445,519,0.77033,0.83864
1992,Primary Level,Rural regions,No,0.77971,89,89,0.69311,0.86630
1992,Lower Secondary Level,Urban regions,Yes,0.14409,198,1912,0.12834,0.15983
1992,Lower Secondary Level,Urban regions,No,0.85591,1714,1912,0.84017,0.87166
1992,Lower Secondary Level,Rural regions,Yes,0.15798,100,818,0.13297,0.18299
1992,Lower Secondary Level,Rural regions,No,0.84202,718,818,0.81701,0.86703
1992,Upper Secondary Level,No answer / don't know,No,0.85446,57,57,0.76210,0.94683
1992,Upper Secondary Level,Urban regions,Yes,0.15636,501,4104,0.14525,0.16748
1992,Upper Secondary Level,Urban regions,No,0.84364,3603,4104,0.83252,0.85475
1992,Upper Secondary Level,Rural regions,Yes,0.11351,224,2448,0.10094,0.12608
1992,Upper Secondary Level,Rural regions,No,0.88649,2224,2448,0.87392,0.89906
1992,Post-secondary Non-tertiary Level,Urban regions,No,0.90318,273,273,0.86804,0.93832
1992,Post-secondary Non-tertiary Level,Rural regions,No,0.89801,79,79,0.83084,0.96517
1992,First Stage of Tertiary Education,Urban regions,Yes,0.14127,57,464,0.10955,0.17300
1992,First Stage of Tertiary Education,Urban regions,No,0.85873,407,464,0.82700,0.89045
1992,First Stage of Tertiary Education,Rural regions,No,0.87464,263,263,0.83454,0.91473
1992,Second Stage of Tertiary Education,Urban regions,Yes,0.09343,77,987,0.07526,0.11159
1992,Second Stage of Tertiary Education,Urban regions,No,0.90657,910,987,0.88841,0.92474
1992,Second Stage of Tertiary Education,Rural regions,Yes,0.08240,47,624,0.06081,0.10400
1992,Second Stage of Tertiary Education,Rural regions,No,0.91760,577,624,0.89600,0.93919
1994,No answer / don't know,Urban regions,No,0.93313,165,165,0.89489,0.97136
1994,No answer / don't know,Rural regions,No,0.87788,41,41,0.77641,0.97935
1994,Primary Level,Urban regions,Yes,0.14821,57,458,0.11563,0.18078
1994,Primary Level,Urban regions,No,0.85179,401,458,0.81922,0.88437
1994,Primary Level,Rural regions,No,0.79477,80,80,0.70571,0.88383
1994,Lower Secondary Level,Urban regions,Yes,0.16155,204,1716,0.14413,0.17897
1994,Lower Secondary Level,Urban regions,No,0.83845,1512,1716,0.82103,0.85587
1994,Lower Secondary Level,Rural regions,Yes,0.13153,81,747,0.10728,0.15578
1994,Lower Secondary Level,Rural regions,No,0.86847,666,747,0.84422,0.89272
1994,Upper Secondary Level,Urban regions,Yes,0.14705,477,4093,0.13620,0.15790
1994,Upper Secondary Level,Urban regions,No,0.85295,3616,4093,0.84210,0.86380
1994,Upper Secondary Level,Rural regions,Yes,0.10681,211,2398,0.09445,0.11918
1994,Upper Secondary Level,Rural regions,No,0.89319,2187,2398,0.88082,0.90555
1994,Post-secondary Non-tertiary Level,Urban regions,No,0.92796,270,270,0.89706,0.95886
1994,Post-secondary Non-tertiary Level,Rural regions,No,0.87950,95,95,0.81369,0.94531
1994,First Stage of Tertiary Education,Urban regions,Yes,0.15828,60,455,0.12470,0.19185
1994,First Stage of Tertiary Education,Urban regions,No,0.84172,395,455,0.80815,0.87530
1994,First Stage of Tertiary Education,Rural regions,No,0.87455,262,262,0.83437,0.91474
1994,Second Stage of Tertiary Education,Urban regions,Yes,0.07787,69,1032,0.06151,0.09423
1994,Second Stage of Tertiary Education,Urban regions,No,0.92213,963,1032,0.90577,0.93849
1994,Second Stage of Tertiary Education,Rural regions,Yes,0.10485,51,610,0.08051,0.12918
1994,Second Stage of Tertiary Education,Rural regions,No,0.89515,559,610,0.87082,0.91949
1995,No answer / don't know,Urban regions,No,0.91438,192,192,0.87470,0.95406
1995,No answer / don't know,Rural regions,No,0.88035,53,53,0.79214,0.96857
1995,Pre-primary Level,Urban regions,No,0.97867,192,192,0.95818,0.99916
1995,Pre-primary Level,Rural regions,No,0.97567,89,89,0.94348,1.00786
1995,Primary Level,Urban regions,Yes,0.16554,65,445,0.13097,0.20011
1995,Primary Level,Urban regions,No,0.83446,380,445,0.79989,0.86903
1995,Primary Level,Rural regions,No,0.81621,78,78,0.72970,0.90272
1995,Lower Secondary Level,Urban regions,Yes,0.16357,198,1704,0.14600,0.18113
1995,Lower Secondary Level,Urban regions,No,0.83643,1506,1704,0.81887,0.85400
1995,Lower Secondary Level,Rural regions,Yes,0.13595,77,751,0.11142,0.16048
1995,Lower Secondary Level,Rural regions,No,0.86405,674,751,0.83952,0.88858
1995,Upper Secondary Level,Urban regions,Yes,0.16278,526,4185,0.15159,0.17396
1995,Upper Secondary Level,Urban regions,No,0.83722,3659,4185,0.82604,0.84841
1995,Upper Secondary Level,Rural regions,Yes,0.11384,217,2461,0.10129,0.12639
1995,Upper Secondary Level,Rural regions,No,0.88616,2244,2461,0.87361,0.89871
1995,Post-secondary Non-tertiary Level,Urban regions,No,0.94892,336,336,0.92535,0.97250
1995,Post-secondary Non-tertiary Level,Rural regions,No,0.88245,107,107,0.82114,0.94377
1995,First Stage of Tertiary Education,Urban regions,Yes,0.16640,62,453,0.13206,0.20073
1995,First Stage of Tertiary Education,Urban regions,No,0.83360,391,453,0.79927,0.86794
1995,First Stage of Tertiary Education,Rural regions,No,0.84814,266,266,0.80493,0.89135
1995,Second Stage of Tertiary Education,Urban regions,Yes,0.08814,79,1093,0.07132,0.10495
1995,Second Stage of Tertiary Education,Urban regions,No,0.91186,1014,1093,0.89505,0.92868
1995,Second Stage of Tertiary Education,Rural regions,Yes,0.10619,52,645,0.08240,0.12998
1995,Second Stage of Tertiary Education,Rural regions,No,0.89381,593,645,0.87002,0.91760
1996,No answer / don't know,Urban regions,No,0.94095,193,193,0.90760,0.97429
1996,No answer / don't know,Rural regions,No,0.87452,54,54,0.78533,0.96370
1996,Primary Level,Urban regions,Yes,0.16229,59,406,0.12638,0.19821
1996,Primary Level,Urban regions,No,0.83771,347,406,0.80179,0.87362
1996,Primary Level,Rural regions,No,0.78443,77,77,0.69197,0.87688
1996,Lower Secondary Level,Urban regions,Yes,0.16621,199,1641,0.14819,0.18422
1996,Lower Secondary Level,Urban regions,No,0.83379,1442,1641,0.81578,0.85181
1996,Lower Secondary Level,Rural regions,Yes,0.16074,92,736,0.13419,0.18730
1996,Lower Secondary Level,Rural regions,No,0.83926,644,736,0.81270,0.86581
1996,Upper Secondary Level,Urban regions,Yes,0.16166,516,4137,0.15044,0.17288
1996,Upper Secondary Level,Urban regions,No,0.83834,3621,4137,0.82712,0.84956
1996,Upper Secondary Level,Rural regions,Yes,0.11777,234,2455,0.10502,0.13052
1996,Upper Secondary Level,Rural regions,No,0.88223,2221,2455,0.86948,0.89498
1996,Post-secondary Non-tertiary Level,Urban regions,No,0.94221,333,333,0.91711,0.96731
1996,Post-secondary Non-tertiary Level,Rural regions,No,0.88186,110,110,0.82127,0.94246
1996,First Stage of Tertiary Education,Urban regions,Yes,0.15369,58,469,0.12101,0.18636
1996,First Stage of Tertiary Education,Urban regions,No,0.84631,411,469,0.81364,0.87899
1996,First Stage of Tertiary Education,Rural regions,Yes,0.19462,32,292,0.14913,0.24010
1996,First Stage of Tertiary Education,Rural regions,No,0.80538,260,292,0.75990,0.85087
1996,Second Stage of Tertiary Education,Urban regions,Yes,0.08063,76,1118,0.06466,0.09659
1996,Second Stage of Tertiary Education,Urban regions,No,0.91937,1042,1118,0.90341,0.93534
1996,Second Stage of Tertiary Education,Rural regions,Yes,0.10433,51,644,0.08070,0.12795
1996,Second Stage of Tertiary Education,Rural regions,No,0.89567,593,644,0.87205,0.91930
1997,No answer / don't know,Urban regions,No,0.93745,194,194,0.90329,0.97162
1997,No answer / don't know,Rural regions,No,0.93153,62,62,0.86815,0.99491
1997,Pre-primary Level,Urban regions,No,0.98616,204,204,0.97010,1.00223
1997,Pre-primary Level,Rural regions,No,0.98309,108,108,0.95866,1.00752
1997,Primary Level,Urban regions,Yes,0.15928,58,385,0.12268,0.19588
1997,Primary Level,Urban regions,No,0.84072,327,385,0.80412,0.87732
1997,Primary Level,Rural regions,No,0.77107,66,66,0.66893,0.87321
1997,Lower Secondary Level,Urban regions,Yes,0.16324,191,1603,0.14514,0.18134
1997,Lower Secondary Level,Urban regions,No,0.83676,1412,1603,0.81866,0.85486
1997,Lower Secondary Level,Rural regions,Yes,0.15378,89,702,0.12707,0.18048
1997,Lower Secondary Level,Rural regions,No,0.84622,613,702,0.81952,0.87293
1997,Upper Secondary Level,Urban regions,Yes,0.15885,502,4040,0.14758,0.17012
1997,Upper Secondary Level,Urban regions,No,0.84115,3538,4040,0.82988,0.85242
1997,Upper Secondary Level,Rural regions,Yes,0.13691,247,2400,0.12315,0.15066
1997,Upper Secondary Level,Rural regions,No,0.86309,2153,2400,0.84934,0.87685
1997,Post-secondary Non-tertiary Level,Urban regions,No,0.94121,315,315,0.91519,0.96723
1997,Post-secondary Non-tertiary Level,Rural regions,No,0.89359,109,109,0.83543,0.95174
1997,First Stage of Tertiary Education,Urban regions,Yes,0.16067,62,466,0.12729,0.19405
1997,First Stage of Tertiary Education,Urban regions,No,0.83933,404,466,0.80595,0.87271
1997,First Stage of Tertiary Education,Rural regions,No,0.86465,257,257,0.82274,0.90655
1997,Second Stage of Tertiary Education,Urban regions,Yes,0.08032,73,1107,0.06430,0.09633
1997,Second Stage of Tertiary Education,Urban regions,No,0.91968,1034,1107,0.90367,0.93570
1997,Second Stage of Tertiary Education,Rural regions,Yes,0.08552,49,654,0.06407,0.10698
1997,Second Stage of Tertiary Education,Rural regions,No,0.91448,605,654,0.89302,0.93593
1998,No answer / don't know,Urban regions,Yes,0.11339,40,413,0.08277,0.14400
1998,No answer / don't know,Urban regions,No,0.88661,373,413,0.85600,0.91723
1998,No answer / don't know,Rural regions,No,0.85091,166,166,0.79657,0.90526
1998,Pre-primary Level,Urban regions,No,0.97982,213,213,0.96090,0.99875
1998,Pre-primary Level,Rural regions,No,0.97682,112,112,0.94882,1.00481
1998,Primary Level,Urban regions,Yes,0.17409,61,366,0.13519,0.21300
1998,Primary Level,Urban regions,No,0.82591,305,366,0.78700,0.86481
1998,Primary Level,Rural regions,No,0.79082,67,67,0.69269,0.88895
1998,Lower Secondary Level,Urban regions,Yes,0.15897,216,1746,0.14182,0.17613
1998,Lower Secondary Level,Urban regions,No,0.84103,1530,1746,0.82387,0.85818
1998,Lower Secondary Level,Rural regions,Yes,0.14576,98,768,0.12078,0.17073
1998,Lower Secondary Level,Rural regions,No,0.85424,670,768,0.82927,0.87922
1998,Upper Secondary Level,Urban regions,Yes,0.15777,553,4335,0.14692,0.16862
1998,Upper Secondary Level,Urban regions,No,0.84223,3782,4335,0.83138,0.85308
1998,Upper Secondary Level,Rural regions,Yes,0.12622,264,2613,0.11349,0.13896
1998,Upper Secondary Level,Rural regions,No,0.87378,2349,2613,0.86104,0.88651
1998,Post-secondary Non-tertiary Level,Urban regions,No,0.93347,358,358,0.90761,0.95932
1998,Post-secondary Non-tertiary Level,Rural regions,No,0.89467,113,113,0.83781,0.95152
1998,First Stage of Tertiary Education,Urban regions,Yes,0.14816,60,506,0.11717,0.17914
1998,First Stage of Tertiary Education,Urban regions,No,0.85184,446,506,0.82086,0.88283
1998,First Stage of Tertiary Education,Rural regions,Yes,0.15962,31,303,0.11831,0.20093
1998,First Stage of Tertiary Education,Rural regions,No,0.84038,272,303,0.79907,0.88169
1998,Second Stage of Tertiary Education,Urban regions,Yes,0.09301,93,1243,0.07686,0.10917
1998,Second Stage of Tertiary Education,Urban regions,No,0.90699,1150,1243,0.89083,0.92314
1998,Second Stage of Tertiary Education,Rural regions,Yes,0.08167,55,721,0.06166,0.10167
1998,Second Stage of Tertiary Education,Rural regions,No,0.91833,666,721,0.89833,0.93834
1999,No answer / don't know,Urban regions,No,0.92765,198,198,0.89147,0.96383
1999,No answer / don't know,Rural regions,No,0.90577,69,69,0.83633,0.97521
1999,Pre-primary Level,Urban regions,No,0.98325,203,203,0.96555,1.00095
1999,Pre-primary Level,Rural regions,No,0.98249,108,108,0.95763,1.00734
1999,Primary Level,Urban regions,Yes,0.17799,63,353,0.13803,0.21795
1999,Primary Level,Urban regions,No,0.82201,290,353,0.78205,0.86197
1999,Primary Level,Rural regions,No,0.74811,59,59,0.63639,0.85983
1999,Lower Secondary Level,Urban regions,Yes,0.16060,206,1682,0.14304,0.17815
1999,Lower Secondary Level,Urban regions,No,0.83940,1476,1682,0.82185,0.85696
1999,Lower Secondary Level,Rural regions,Yes,0.15061,95,751,0.12501,0.17621
1999,Lower Secondary Level,Rural regions,No,0.84939,656,751,0.82379,0.87499
1999,Upper Secondary Level,Urban regions,Yes,0.16573,565,4287,0.15460,0.17687
1999,Upper Secondary Level,Urban regions,No,0.83427,3722,4287,0.82313,0.84540
1999,Upper Secondary Level,Rural regions,Yes,0.12854,274,2625,0.11574,0.14135
1999,Upper Secondary Level,Rural regions,No,0.87146,2351,2625,0.85865,0.88426
1999,Post-secondary Non-tertiary Level,Urban regions,No,0.93670,360,360,0.91152,0.96189
1999,Post-secondary Non-tertiary Level,Rural regions,No,0.89718,112,112,0.84067,0.95368
1999,First Stage of Tertiary Education,Urban regions,Yes,0.14827,63,501,0.11712,0.17942
1999,First Stage of Tertiary Education,Urban regions,No,0.85173,438,501,0.82058,0.88288
1999,First Stage of Tertiary Education,Rural regions,No,0.86609,285,285,0.82649,0.90570
1999,Second Stage of Tertiary Education,Urban regions,Yes,0.08354,85,1243,0.06816,0.09893
1999,Second Stage of Tertiary Education,Urban regions,No,0.91646,1158,1243,0.90107,0.93184
1999,Second Stage of Tertiary Education,Rural regions,Yes,0.08527,58,713,0.06475,0.10578
1999,Second Stage of Tertiary Education,Rural regions,No,0.91473,655,713,0.89422,0.93525
2000,Pre-primary Level,Urban regions,No,0.97972,316,316,0.96415,0.99528
2000,Pre-primary Level,Rural regions,No,0.98358,167,167,0.96424,1.00291
2000,Primary Level,Urban regions,Yes,0.15501,51,325,0.11560,0.19442
2000,Primary Level,Urban regions,No,0.84499,274,325,0.80558,0.88440
2000,Primary Level,Rural regions,No,0.81203,64,64,0.71555,0.90850
2000,Lower Secondary Level,Urban regions,Yes,0.14389,304,2383,0.12980,0.15799
2000,Lower Secondary Level,Urban regions,No,0.85611,2079,2383,0.84201,0.87020
2000,Lower Secondary Level,Rural regions,Yes,0.12417,133,1152,0.10511,0.14322
2000,Lower Secondary Level,Rural regions,No,0.87583,1019,1152,0.85678,0.89489
2000,Upper Secondary Level,Urban regions,Yes,0.14381,1027,7966,0.13610,0.15151
2000,Upper Secondary Level,Urban regions,No,0.85619,6939,7966,0.84849,0.86390
2000,Upper Secondary Level,Rural regions,Yes,0.12383,519,4797,0.11451,0.13316
2000,Upper Secondary Level,Rural regions,No,0.87617,4278,4797,0.86684,0.88549
2000,Post-secondary Non-tertiary Level,Urban regions,Yes,0.07158,52,862,0.05436,0.08880
2000,Post-secondary Non-tertiary Level,Urban regions,No,0.92842,810,862,0.91120,0.94564
2000,Post-secondary Non-tertiary Level,Rural regions,No,0.94683,241,241,0.91845,0.97522
2000,First Stage of Tertiary Education,Urban regions,Yes,0.14924,147,1179,0.12890,0.16959
2000,First Stage of Tertiary Education,Urban regions,No,0.85076,1032,1179,0.83041,0.87110
2000,First Stage of Tertiary Education,Rural regions,Yes,0.11781,67,692,0.09377,0.14184
2000,First Stage of Tertiary Education,Rural regions,No,0.88219,625,692,0.85816,0.90623
2000,Second Stage of Tertiary Education,Urban regions,Yes,0.07938,186,2616,0.06901,0.08974
2000,Second Stage of Tertiary Education,Urban regions,No,0.92062,2430,2616,0.91026,0.93099
2000,Second Stage of Tertiary Education,Rural regions,Yes,0.08531,91,1192,0.06944,0.10117
2000,Second Stage of Tertiary Education,Rural regions,No,0.91469,1101,1192,0.89883,0.93056
2001,No answer / don't know,Urban regions,No,0.87254,68,68,0.79268,0.95239
2001,No answer / don't know,Rural regions,No,0.84746,35,35,0.72660,0.96831
2001,Pre-primary Level,Urban regions,No,0.99849,349,349,0.99441,1.00257
2001,Pre-primary Level,Rural regions,No,0.97905,185,185,0.95835,0.99974
2001,Primary Level,Urban regions,Yes,0.17459,45,245,0.12696,0.22222
2001,Primary Level,Urban regions,No,0.82541,200,245,0.77778,0.87304
2001,Primary Level,Rural regions,No,0.83091,57,57,0.73274,0.92909
2001,Lower Secondary Level,Urban regions,Yes,0.14810,270,2075,0.13282,0.16339
2001,Lower Secondary Level,Urban regions,No,0.85190,1805,2075,0.83661,0.86718
2001,Lower Secondary Level,Rural regions,Yes,0.12981,117,984,0.10880,0.15082
2001,Lower Secondary Level,Rural regions,No,0.87019,867,984,0.84918,0.89120
2001,Upper Secondary Level,Urban regions,Yes,0.14369,933,7207,0.13559,0.15179
2001,Upper Secondary Level,Urban regions,No,0.85631,6274,7207,0.84821,0.86441
2001,Upper Secondary Level,Rural regions,Yes,0.11651,436,4326,0.10695,0.12607
2001,Upper Secondary Level,Rural regions,No,0.88349,3890,4326,0.87393,0.89305
2001,Post-secondary Non-tertiary Level,Urban regions,Yes,0.09715,63,828,0.07696,0.11733
2001,Post-secondary Non-tertiary Level,Urban regions,No,0.90285,765,828,0.88267,0.92304
2001,Post-secondary Non-tertiary Level,Rural regions,No,0.93935,224,224,0.90802,0.97067
2001,First Stage of Tertiary Education,Urban regions,Yes,0.15417,131,1064,0.13246,0.17588
2001,First Stage of Tertiary Education,Urban regions,No,0.84583,933,1064,0.82412,0.86754
2001,First Stage of Tertiary Education,Rural regions,Yes,0.12861,63,603,0.10187,0.15535
2001,First Stage of Tertiary Education,Rural regions,No,0.87139,540,603,0.84465,0.89813
