year,age_gr,migback,ple0040,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1989,30-45 y.,No migration background,No,0.9485331960885229,12393,0.9446431234264826,0.9524232687505633
1989,30-45 y.,No migration background,Yes,0.0514668039114771,12393,0.04757673124943679,0.05535687657351741
1989,30-45 y.,Direct migration background,No,0.9782110091743119,12393,0.9756405975437584,0.9807814208048654
1989,30-45 y.,Direct migration background,Yes,0.021788990825688075,12393,0.01921857919513462,0.02435940245624153
1989,30-45 y.,Indirect migration background,No,1.0,12393,1.0,1.0
1989,46-65 y.,No migration background,No,0.8046875,12393,0.7977076435069956,0.8116673564930044
1989,46-65 y.,No migration background,Yes,0.1953125,12393,0.18833264350699566,0.20229235649300434
1989,46-65 y.,Direct migration background,No,0.8527131782945736,12393,0.8464736568846652,0.858952699704482
1989,46-65 y.,Direct migration background,Yes,0.14728682170542637,12393,0.14104730029551807,0.15352634311533467
1989,46-65 y.,Indirect migration background,No,0.8333333333333334,12393,0.8267718565227691,0.8398948101438977
1989,46-65 y.,Indirect migration background,Yes,0.16666666666666666,12393,0.16010518985610236,0.17322814347723095
1989,66 and older,No migration background,No,0.6940540540540541,12393,0.6859409537448425,0.7021671543632656
1989,66 and older,No migration background,Yes,0.30594594594594593,12393,0.2978328456367344,0.31405904625515746
1989,66 and older,Direct migration background,No,0.6956521739130435,12393,0.6875509801099986,0.7037533677160883
1989,66 and older,Direct migration background,Yes,0.30434782608695654,12393,0.29624663228391174,0.31244901989000134
1989,66 and older,Indirect migration background,No,1.0,12393,1.0,1.0
1991,18-29 y.,No migration background,No,0.9792302993280391,17756,0.977132610605104,0.9813279880509741
1991,18-29 y.,No migration background,Yes,0.020769700671960906,17756,0.018672011949025843,0.02286738939489597
1991,18-29 y.,Direct migration background,No,0.9793650793650793,17756,0.9772740640586963,0.9814560946714623
1991,18-29 y.,Direct migration background,Yes,0.020634920634920634,17756,0.01854390532853763,0.02272593594130364
1991,18-29 y.,Indirect migration background,No,0.9763779527559056,17756,0.9741441169281446,0.9786117885836665
1991,18-29 y.,Indirect migration background,Yes,0.023622047244094488,17756,0.021388211416333514,0.025855883071855462
1991,30-45 y.,No migration background,No,0.9440524193548387,17756,0.9406719872828279,0.9474328514268496
1991,30-45 y.,No migration background,Yes,0.05594758064516129,17756,0.05256714857315044,0.05932801271717214
1991,30-45 y.,Direct migration background,No,0.9627329192546584,17756,0.9599468038506344,0.9655190346586825
1991,30-45 y.,Direct migration background,Yes,0.037267080745341616,17756,0.034480965341317525,0.04005319614936571
1991,30-45 y.,Indirect migration background,No,1.0,17756,1.0,1.0
1991,46-65 y.,No migration background,No,0.802713987473904,17756,0.796860535410233,0.8085674395375749
1991,46-65 y.,No migration background,Yes,0.19728601252609604,17756,0.1914325604624251,0.20313946458976698
1991,46-65 y.,Direct migration background,No,0.856985698569857,17756,0.8518362583003656,0.8621351388393483
1991,46-65 y.,Direct migration background,Yes,0.14301430143014301,17756,0.13786486116065166,0.14816374169963437
1991,46-65 y.,Indirect migration background,No,1.0,17756,1.0,1.0
1991,66 and older,No migration background,No,0.6852248394004282,17756,0.6783935878297717,0.6920560909710848
1991,66 and older,No migration background,Yes,0.3147751605995717,17756,0.3079439090289152,0.32160641217022823
1991,66 and older,Direct migration background,No,0.6597938144329897,17756,0.6528250027976293,0.66676262606835
1991,66 and older,Direct migration background,Yes,0.3402061855670103,17756,0.33323737393165,0.34717499720237066
1991,66 and older,Indirect migration background,No,0.6666666666666666,17756,0.6597327718990491,0.6736005614342842
1991,66 and older,Indirect migration background,Yes,0.3333333333333333,17756,0.32639943856571574,0.3402672281009509
1992,18-29 y.,No migration background,No,0.9814738575545492,17350,0.9794673620114065,0.9834803530976919
1992,18-29 y.,No migration background,Yes,0.018526142445450804,17350,0.016519646902308067,0.02053263798859354
1992,18-29 y.,Direct migration background,No,0.9832775919732442,17350,0.9813695241369016,0.9851856598095867
1992,18-29 y.,Direct migration background,Yes,0.016722408026755852,17350,0.01481434019041324,0.018630475863098465
1992,18-29 y.,Indirect migration background,No,0.976271186440678,17350,0.9740063878834065,0.9785359849979495
1992,18-29 y.,Indirect migration background,Yes,0.023728813559322035,17350,0.021464015002050547,0.025993612116593522
1992,30-45 y.,No migration background,No,0.9521167883211679,17350,0.9489395991081545,0.9552939775341812
1992,30-45 y.,No migration background,Yes,0.04788321167883212,17350,0.044706022465818764,0.05106040089184547
1992,30-45 y.,Direct migration background,No,0.9557867360208062,17350,0.9527278512304354,0.9588456208111771
1992,30-45 y.,Direct migration background,Yes,0.044213263979193757,17350,0.04115437918882286,0.047272148769564655
1992,30-45 y.,Indirect migration background,No,0.9583333333333334,17350,0.9553598945065518,0.961306772160115
1992,30-45 y.,Indirect migration background,Yes,0.041666666666666664,17350,0.03869322783988508,0.04464010549344825
1992,46-65 y.,No migration background,No,0.8229376257545271,17350,0.8172575656259113,0.8286176858831429
1992,46-65 y.,No migration background,Yes,0.17706237424547283,17350,0.17138231411685703,0.18274243437408863
1992,46-65 y.,Direct migration background,No,0.8449691991786448,17350,0.8395835784460581,0.8503548199112314
1992,46-65 y.,Direct migration background,Yes,0.15503080082135523,17350,0.14964518008876862,0.16041642155394184
1992,46-65 y.,Indirect migration background,No,1.0,17350,1.0,1.0
1992,66 and older,No migration background,No,0.7062992125984252,17350,0.6995219666242255,0.7130764585726249
1992,66 and older,No migration background,Yes,0.2937007874015748,17350,0.2869235414273751,0.3004780333757745
1992,66 and older,Direct migration background,No,0.664179104477612,17350,0.6571515730959678,0.6712066358592561
1992,66 and older,Direct migration background,Yes,0.3358208955223881,17350,0.3287933641407439,0.3428484269040323
1992,66 and older,Indirect migration background,Yes,0.5,17350,0.49255994174358897,0.507440058256411
1992,66 and older,Indirect migration background,No,0.5,17350,0.49255994174358897,0.507440058256411
1994,18-29 y.,No migration background,No,0.976010661928032,16642,0.9736858398255228,0.9783354840305412
1994,18-29 y.,No migration background,Yes,0.023989338071968014,16642,0.021664515969458818,0.02631416017447721
1994,18-29 y.,Direct migration background,No,0.9901768172888016,16642,0.9886783895620783,0.9916752450155248
1994,18-29 y.,Direct migration background,Yes,0.009823182711198428,16642,0.008324754984475111,0.011321610437921745
1994,18-29 y.,Indirect migration background,No,0.9792746113989638,16642,0.9771101148323357,0.9814391079655919
1994,18-29 y.,Indirect migration background,Yes,0.02072538860103627,16642,0.018560892034408128,0.022889885167664412
1994,30-45 y.,No migration background,No,0.9547471162377995,16642,0.9515890544687865,0.9579051780068125
1994,30-45 y.,No migration background,Yes,0.04525288376220053,16642,0.042094821993187544,0.04841094553121352
1994,30-45 y.,Direct migration background,No,0.9572039942938659,16642,0.9541289088891114,0.9602790796986205
1994,30-45 y.,Direct migration background,Yes,0.042796005706134094,16642,0.03972092030137957,0.04587109111088862
1994,30-45 y.,Indirect migration background,No,0.975609756097561,16642,0.9732660699589321,0.9779534422361899
1994,30-45 y.,Indirect migration background,Yes,0.024390243902439025,16642,0.022046557763810107,0.026733930041067944
1994,46-65 y.,No migration background,No,0.8387096774193549,16642,0.8331215886709153,0.8442977661677944
1994,46-65 y.,No migration background,Yes,0.16129032258064516,16642,0.1557022338322056,0.1668784113290847
1994,46-65 y.,Direct migration background,No,0.8388829215896885,16642,0.8332972579703664,0.8444685852090106
1994,46-65 y.,Direct migration background,Yes,0.1611170784103115,16642,0.15553141479098934,0.16670274202963367
1994,46-65 y.,Indirect migration background,No,0.8888888888888888,16642,0.8841140821671148,0.8936636956106628
1994,46-65 y.,Indirect migration background,Yes,0.1111111111111111,16642,0.10633630438933714,0.11588591783288507
1994,66 and older,No migration background,No,0.728125,16642,0.7213650898887727,0.7348849101112274
1994,66 and older,No migration background,Yes,0.271875,16642,0.26511508988877264,0.2786349101112273
1994,66 and older,Direct migration background,No,0.6294117647058823,16642,0.6220739531437596,0.6367495762680051
1994,66 and older,Direct migration background,Yes,0.37058823529411766,16642,0.36325042373199495,0.37792604685624037
1994,66 and older,Indirect migration background,Yes,0.5,16642,0.49240332902340167,0.5075966709765983
1994,66 and older,Indirect migration background,No,0.5,16642,0.49240332902340167,0.5075966709765983
1995,18-29 y.,No migration background,No,0.979050279329609,17246,0.9769127922577098,0.9811877664015082
1995,18-29 y.,No migration background,Yes,0.02094972067039106,17246,0.018812233598491886,0.023087207742290235
1995,18-29 y.,Direct migration background,No,0.9895104895104895,17246,0.9879899430574878,0.9910310359634912
1995,18-29 y.,Direct migration background,Yes,0.01048951048951049,17246,0.008968964036508745,0.012010056942512235
1995,18-29 y.,Indirect migration background,No,0.9821428571428571,17246,0.9801663190067224,0.9841193952789918
1995,18-29 y.,Indirect migration background,Yes,0.017857142857142856,17246,0.015880604721008107,0.019833680993277605
1995,30-45 y.,No migration background,No,0.9515239477503629,17246,0.948318524635167,0.9547293708655588
1995,30-45 y.,No migration background,Yes,0.04847605224963716,17246,0.04527062913444126,0.05168147536483305
1995,30-45 y.,Direct migration background,No,0.963855421686747,17246,0.961069689199594,0.9666411541739
1995,30-45 y.,Direct migration background,Yes,0.03614457831325301,17246,0.03335884582610004,0.03893031080040598
1995,30-45 y.,Indirect migration background,No,0.9361702127659575,17246,0.932521825021906,0.939818600510009
1995,30-45 y.,Indirect migration background,Yes,0.06382978723404255,17246,0.060181399489991065,0.06747817497809404
1995,46-65 y.,No migration background,No,0.8314176245210728,17246,0.8258299953201775,0.8370052537219681
1995,46-65 y.,No migration background,Yes,0.1685823754789272,17246,0.16299474627803187,0.17417000467982255
1995,46-65 y.,Direct migration background,No,0.8391812865497076,17246,0.8336984150506411,0.844664158048774
1995,46-65 y.,Direct migration background,Yes,0.1608187134502924,17246,0.15533584195122596,0.16630158494935882
1995,46-65 y.,Indirect migration background,No,0.9,17246,0.8955225253551611,0.904477474644839
1995,46-65 y.,Indirect migration background,Yes,0.1,17246,0.09552252535516105,0.10447747464483896
1995,66 and older,No migration background,No,0.7048665620094191,17246,0.6980592674524716,0.7116738565663666
1995,66 and older,No migration background,Yes,0.29513343799058084,17246,0.28832614343363333,0.30194073254752835
1995,66 and older,Direct migration background,No,0.6889952153110048,17246,0.6820864010242751,0.6959040295977346
1995,66 and older,Direct migration background,Yes,0.31100478468899523,17246,0.30409597040226544,0.317913598975725
1995,66 and older,Indirect migration background,No,0.75,17246,0.7435373220212813,0.7564626779787187
1995,66 and older,Indirect migration background,Yes,0.25,17246,0.24353732202128126,0.25646267797871874
1996,18-29 y.,No migration background,No,0.9795816733067729,16862,0.9774469974967716,0.9817163491167743
1996,18-29 y.,No migration background,Yes,0.02041832669322709,16862,0.018283650883225665,0.022553002503228517
1996,18-29 y.,Direct migration background,No,0.9866156787762906,16862,0.9848811811460338,0.9883501764065474
1996,18-29 y.,Direct migration background,Yes,0.01338432122370937,16862,0.011649823593452593,0.015118818853966147
1996,18-29 y.,Indirect migration background,No,0.9803921568627451,16862,0.9782994116605469,0.9824849020649432
1996,18-29 y.,Indirect migration background,Yes,0.0196078431372549,16862,0.01751509793505672,0.021700588339453084
1996,30-45 y.,No migration background,No,0.950199203187251,16862,0.9469157789054611,0.953482627469041
1996,30-45 y.,No migration background,Yes,0.049800796812749,16862,0.04651737253095906,0.05308422109453894
1996,30-45 y.,Direct migration background,No,0.9683470105509965,16862,0.965704453309884,0.970989567792109
1996,30-45 y.,Direct migration background,Yes,0.031652989449003514,16862,0.02901043220789102,0.03429554669011601
1996,30-45 y.,Indirect migration background,No,0.953125,16862,0.9499345855785334,0.9563154144214666
1996,30-45 y.,Indirect migration background,Yes,0.046875,16862,0.043684585578533386,0.050065414421466614
1996,46-65 y.,No migration background,No,0.8256658595641646,16862,0.8199392850658298,0.8313924340624994
1996,46-65 y.,No migration background,Yes,0.17433414043583534,16862,0.16860756593750054,0.18006071493417014
1996,46-65 y.,Direct migration background,No,0.8447395301327886,16862,0.839273231102259,0.8502058291633181
1996,46-65 y.,Direct migration background,Yes,0.15526046986721145,16862,0.14979417083668198,0.16072676889774093
1996,46-65 y.,Indirect migration background,No,0.9,16862,0.895471829369264,0.9045281706307361
1996,46-65 y.,Indirect migration background,Yes,0.1,16862,0.09547182936926397,0.10452817063073604
1996,66 and older,No migration background,No,0.7151607963246555,16862,0.7083483473881811,0.7219732452611298
1996,66 and older,No migration background,Yes,0.28483920367534454,16862,0.27802675473887023,0.29165165261181886
1996,66 and older,Direct migration background,No,0.672566371681416,16862,0.665483151474856,0.6796495918879759
1996,66 and older,Direct migration background,Yes,0.3274336283185841,16862,0.3203504081120241,0.3345168485251441
1996,66 and older,Indirect migration background,No,0.8333333333333334,16862,0.8277081681421978,0.8389584985244689
1996,66 and older,Indirect migration background,Yes,0.16666666666666666,16862,0.16104150147553117,0.17229183185780214
1997,18-29 y.,No migration background,No,0.978044955567172,16487,0.9758081315287681,0.9802817796055758
1997,18-29 y.,No migration background,Yes,0.02195504443282802,16487,0.019718220394424158,0.02419186847123188
1997,18-29 y.,Direct migration background,No,0.9912472647702407,16487,0.9898254332132699,0.9926690963272116
1997,18-29 y.,Direct migration background,Yes,0.0087527352297593,16487,0.007330903672788451,0.010174566786730148
1997,18-29 y.,Indirect migration background,No,0.9827586206896551,16487,0.9807716352409093,0.984745606138401
1997,18-29 y.,Indirect migration background,Yes,0.017241379310344827,16487,0.015254393861598934,0.019228364759090722
1997,30-45 y.,No migration background,No,0.9489324870167339,16487,0.9455722085886273,0.9522927654448405
1997,30-45 y.,No migration background,Yes,0.05106751298326601,16487,0.04770723455515944,0.054427791411372585
1997,30-45 y.,Direct migration background,No,0.9730061349693252,16487,0.970532272353585,0.9754799975850654
1997,30-45 y.,Direct migration background,Yes,0.026993865030674847,16487,0.02452000241493462,0.029467727646415073
1997,30-45 y.,Indirect migration background,No,0.9264705882352942,16487,0.9224864755205298,0.9304547009500586
1997,30-45 y.,Indirect migration background,Yes,0.07352941176470588,16487,0.06954529904994147,0.0775135244794703
1997,46-65 y.,No migration background,No,0.8239168110918544,16487,0.8181026657787922,0.8297309564049167
1997,46-65 y.,No migration background,Yes,0.1760831889081456,16487,0.1702690435950833,0.18189733422120788
1997,46-65 y.,Direct migration background,No,0.8369098712446352,16487,0.8312703993663519,0.8425493431229185
1997,46-65 y.,Direct migration background,Yes,0.1630901287553648,16487,0.15745065687708154,0.16872960063364806
1997,46-65 y.,Indirect migration background,No,0.9333333333333333,16487,0.929525674652989,0.9371409920136777
1997,46-65 y.,Indirect migration background,Yes,0.06666666666666667,16487,0.06285900798632232,0.07047432534701101
1997,66 and older,No migration background,No,0.7309451219512195,16487,0.7241757547377533,0.7377144891646857
1997,66 and older,No migration background,Yes,0.2690548780487805,16487,0.2622855108353143,0.27582424526224664
1997,66 and older,Direct migration background,No,0.7012987012987013,16487,0.694312271087908,0.7082851315094946
1997,66 and older,Direct migration background,Yes,0.2987012987012987,16487,0.29171486849050543,0.30568772891209195
1997,66 and older,Indirect migration background,No,0.5714285714285714,16487,0.5638745565585652,0.5789825862985776
1997,66 and older,Indirect migration background,Yes,0.42857142857142855,16487,0.42101741370142237,0.4361254434414347
1998,18-29 y.,No migration background,No,0.9806107610276297,18147,0.9786045234492671,0.9826169986059923
1998,18-29 y.,No migration background,Yes,0.019389238972370333,18147,0.017383001394007787,0.02139547655073288
1998,18-29 y.,Direct migration background,No,0.9904761904761905,18147,0.9890630640359326,0.9918893169164484
1998,18-29 y.,Direct migration background,Yes,0.009523809523809525,18147,0.008110683083551626,0.010936935964067423
1998,18-29 y.,Indirect migration background,No,0.9838337182448037,18147,0.981998787933128,0.9856686485564794
1998,18-29 y.,Indirect migration background,Yes,0.016166281755196306,18147,0.014331351443520657,0.018001212066871955
1998,30-45 y.,No migration background,No,0.9552390640895219,18147,0.9522304999940255,0.9582476281850182
1998,30-45 y.,No migration background,Yes,0.044760935910478125,18147,0.04175237181498185,0.0477695000059744
1998,30-45 y.,Direct migration background,No,0.9732484076433121,18147,0.9709007199592898,0.9755960953273344
1998,30-45 y.,Direct migration background,Yes,0.0267515923566879,18147,0.02440390467266564,0.02909928004071016
1998,30-45 y.,Indirect migration background,No,0.9318181818181818,18147,0.9281508219265849,0.9354855417097786
1998,30-45 y.,Indirect migration background,Yes,0.06818181818181818,18147,0.06451445829022137,0.07184917807341498
1998,46-65 y.,No migration background,No,0.8174066451043811,18147,0.8117856239743335,0.8230276662344287
1998,46-65 y.,No migration background,Yes,0.18259335489561893,18147,0.1769723337655713,0.18821437602566654
1998,46-65 y.,Direct migration background,No,0.8367791077257889,18147,0.8314020222552493,0.8421561931963285
1998,46-65 y.,Direct migration background,Yes,0.1632208922742111,18147,0.1578438068036715,0.16859797774475072
1998,46-65 y.,Indirect migration background,No,0.9444444444444444,18147,0.941111672418369,0.9477772164705198
1998,46-65 y.,Indirect migration background,Yes,0.05555555555555555,18147,0.05222278352948018,0.05888832758163093
1998,66 and older,No migration background,No,0.721656050955414,18147,0.7151351189355363,0.7281769829752917
1998,66 and older,No migration background,Yes,0.278343949044586,18147,0.2718230170247083,0.28486488106446367
1998,66 and older,Direct migration background,No,0.7008196721311475,18147,0.6941573855417462,0.7074819587205488
1998,66 and older,Direct migration background,Yes,0.29918032786885246,18147,0.2925180412794512,0.3058426144582537
1998,66 and older,Indirect migration background,No,0.6,18147,0.592872138168893,0.607127861831107
1998,66 and older,Indirect migration background,Yes,0.4,18147,0.392872138168893,0.40712786183110705
1999,18-29 y.,No migration background,No,0.9759959141981613,17396,0.973721351268193,0.9782704771281296
1999,18-29 y.,No migration background,Yes,0.02400408580183861,17396,0.021729522871870292,0.02627864873180693
1999,18-29 y.,Direct migration background,No,0.9859943977591037,17396,0.9842480952031497,0.9877407003150577
1999,18-29 y.,Direct migration background,Yes,0.014005602240896359,17396,0.01225929968494241,0.01575190479685031
