year,migback,pgisced97,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,No migration background,Primary Level,No,0.75586,64,64,0.64978,0.86194
1985,No migration background,Lower Secondary Level,Yes,0.11860,226,2068,0.10466,0.13254
1985,No migration background,Lower Secondary Level,No,0.88140,1842,2068,0.86746,0.89534
1985,No migration background,Upper Secondary Level,Yes,0.12752,473,4181,0.11740,0.13763
1985,No migration background,Upper Secondary Level,No,0.87248,3708,4181,0.86237,0.88260
1985,No migration background,Post-secondary Non-tertiary Level,No,0.89755,157,157,0.84996,0.94513
1985,No migration background,First Stage of Tertiary Education,Yes,0.16191,81,567,0.13157,0.19226
1985,No migration background,First Stage of Tertiary Education,No,0.83809,486,567,0.80774,0.86843
1985,No migration background,Second Stage of Tertiary Education,Yes,0.10716,61,638,0.08314,0.13118
1985,No migration background,Second Stage of Tertiary Education,No,0.89284,577,638,0.86882,0.91686
1985,Direct migration background,No answer / don't know,No,0.96346,63,63,0.91675,1.01016
1985,Direct migration background,Primary Level,Yes,0.06499,39,740,0.04722,0.08277
1985,Direct migration background,Primary Level,No,0.93501,701,740,0.91723,0.95278
1985,Direct migration background,Lower Secondary Level,Yes,0.06286,31,905,0.04704,0.07868
1985,Direct migration background,Lower Secondary Level,No,0.93714,874,905,0.92132,0.95296
1985,Direct migration background,Upper Secondary Level,Yes,0.10322,52,900,0.08334,0.12311
1985,Direct migration background,Upper Secondary Level,No,0.89678,848,900,0.87689,0.91666
1985,Direct migration background,Post-secondary Non-tertiary Level,No,0.96569,97,97,0.92928,1.00210
1985,Direct migration background,First Stage of Tertiary Education,No,0.86096,40,40,0.75238,0.96955
1985,Direct migration background,Second Stage of Tertiary Education,No,0.90092,103,103,0.84293,0.95890
1985,Indirect migration background,Upper Secondary Level,No,0.98976,54,54,0.96265,1.01686
1987,No migration background,No answer / don't know,No,0.88964,52,52,0.80364,0.97563
1987,No migration background,Pre-primary Level,No,0.98642,146,146,0.96759,1.00526
1987,No migration background,Primary Level,No,0.71100,54,54,0.58896,0.83304
1987,No migration background,Lower Secondary Level,Yes,0.11634,189,1825,0.10162,0.13105
1987,No migration background,Lower Secondary Level,No,0.88366,1636,1825,0.86895,0.89838
1987,No migration background,Upper Secondary Level,Yes,0.12687,450,4015,0.11658,0.13717
1987,No migration background,Upper Secondary Level,No,0.87313,3565,4015,0.86283,0.88342
1987,No migration background,Post-secondary Non-tertiary Level,No,0.90716,157,157,0.86162,0.95270
1987,No migration background,First Stage of Tertiary Education,Yes,0.15813,71,502,0.12618,0.19008
1987,No migration background,First Stage of Tertiary Education,No,0.84187,431,502,0.80992,0.87382
1987,No migration background,Second Stage of Tertiary Education,Yes,0.08874,51,637,0.06664,0.11084
1987,No migration background,Second Stage of Tertiary Education,No,0.91126,586,637,0.88916,0.93336
1987,Direct migration background,No answer / don't know,No,0.94608,57,57,0.88692,1.00524
1987,Direct migration background,Primary Level,Yes,0.06165,44,661,0.04330,0.08000
1987,Direct migration background,Primary Level,No,0.93835,617,661,0.92000,0.95670
1987,Direct migration background,Lower Secondary Level,Yes,0.08292,41,927,0.06516,0.10068
1987,Direct migration background,Lower Secondary Level,No,0.91708,886,927,0.89932,0.93484
1987,Direct migration background,Upper Secondary Level,Yes,0.11685,57,853,0.09528,0.13842
1987,Direct migration background,Upper Secondary Level,No,0.88315,796,853,0.86158,0.90472
1987,Direct migration background,Post-secondary Non-tertiary Level,No,0.96334,95,95,0.92535,1.00133
1987,Direct migration background,First Stage of Tertiary Education,No,0.84940,46,46,0.74490,0.95390
1987,Direct migration background,Second Stage of Tertiary Education,No,0.84986,91,91,0.77606,0.92366
1987,Indirect migration background,Lower Secondary Level,No,0.77004,58,58,0.66079,0.87928
1987,Indirect migration background,Upper Secondary Level,No,0.99662,70,70,0.98293,1.01031
1988,No migration background,No answer / don't know,No,0.89392,69,69,0.82073,0.96712
1988,No migration background,Pre-primary Level,No,0.98753,124,124,0.96791,1.00714
1988,No migration background,Primary Level,No,0.72404,48,48,0.59624,0.85183
1988,No migration background,Lower Secondary Level,Yes,0.13438,196,1718,0.11825,0.15052
1988,No migration background,Lower Secondary Level,No,0.86562,1522,1718,0.84948,0.88175
1988,No migration background,Upper Secondary Level,Yes,0.14144,476,3808,0.13037,0.15251
1988,No migration background,Upper Secondary Level,No,0.85856,3332,3808,0.84749,0.86963
1988,No migration background,Post-secondary Non-tertiary Level,No,0.85984,149,149,0.80391,0.91577
1988,No migration background,First Stage of Tertiary Education,Yes,0.14948,64,477,0.11745,0.18151
1988,No migration background,First Stage of Tertiary Education,No,0.85052,413,477,0.81849,0.88255
1988,No migration background,Second Stage of Tertiary Education,Yes,0.08787,48,609,0.06536,0.11037
1988,No migration background,Second Stage of Tertiary Education,No,0.91213,561,609,0.88963,0.93464
1988,Direct migration background,No answer / don't know,No,0.94382,57,57,0.88350,1.00413
1988,Direct migration background,Primary Level,Yes,0.07866,49,611,0.05729,0.10002
1988,Direct migration background,Primary Level,No,0.92134,562,611,0.89998,0.94271
1988,Direct migration background,Lower Secondary Level,Yes,0.11000,58,906,0.08961,0.13039
1988,Direct migration background,Lower Secondary Level,No,0.89000,848,906,0.86961,0.91039
1988,Direct migration background,Upper Secondary Level,Yes,0.12156,66,826,0.09926,0.14385
1988,Direct migration background,Upper Secondary Level,No,0.87844,760,826,0.85615,0.90074
1988,Direct migration background,Post-secondary Non-tertiary Level,No,0.94296,88,88,0.89423,0.99170
1988,Direct migration background,First Stage of Tertiary Education,No,0.83263,45,45,0.72233,0.94294
1988,Direct migration background,Second Stage of Tertiary Education,No,0.83368,77,77,0.74996,0.91740
1988,Indirect migration background,Lower Secondary Level,No,0.82216,79,79,0.73730,0.90702
1988,Indirect migration background,Upper Secondary Level,No,0.99225,81,81,0.97303,1.01147
1989,No migration background,No answer / don't know,No,0.88035,72,72,0.80485,0.95584
1989,No migration background,Pre-primary Level,No,0.97346,118,118,0.94434,1.00259
1989,No migration background,Primary Level,No,0.68126,46,46,0.54511,0.81741
1989,No migration background,Lower Secondary Level,Yes,0.14299,194,1579,0.12572,0.16026
1989,No migration background,Lower Secondary Level,No,0.85701,1385,1579,0.83974,0.87428
1989,No migration background,Upper Secondary Level,Yes,0.14781,470,3684,0.13635,0.15928
1989,No migration background,Upper Secondary Level,No,0.85219,3214,3684,0.84072,0.86365
1989,No migration background,Post-secondary Non-tertiary Level,No,0.89531,174,174,0.84969,0.94093
1989,No migration background,First Stage of Tertiary Education,Yes,0.15114,62,458,0.11830,0.18399
1989,No migration background,First Stage of Tertiary Education,No,0.84886,396,458,0.81601,0.88170
1989,No migration background,Second Stage of Tertiary Education,Yes,0.09817,53,603,0.07440,0.12194
1989,No migration background,Second Stage of Tertiary Education,No,0.90183,550,603,0.87806,0.92560
1989,Direct migration background,No answer / don't know,No,0.94510,52,52,0.88258,1.00761
1989,Direct migration background,Primary Level,Yes,0.08480,50,571,0.06193,0.10767
1989,Direct migration background,Primary Level,No,0.91520,521,571,0.89233,0.93807
1989,Direct migration background,Lower Secondary Level,Yes,0.10695,50,871,0.08642,0.12749
1989,Direct migration background,Lower Secondary Level,No,0.89305,821,871,0.87251,0.91358
1989,Direct migration background,Upper Secondary Level,Yes,0.11626,65,826,0.09439,0.13813
1989,Direct migration background,Upper Secondary Level,No,0.88374,761,826,0.86187,0.90561
1989,Direct migration background,Post-secondary Non-tertiary Level,No,0.96328,87,87,0.92354,1.00303
1989,Direct migration background,First Stage of Tertiary Education,No,0.89373,45,45,0.80266,0.98479
1989,Direct migration background,Second Stage of Tertiary Education,No,0.84974,80,80,0.77095,0.92854
1989,Indirect migration background,Lower Secondary Level,No,0.86145,103,103,0.79441,0.92850
1989,Indirect migration background,Upper Secondary Level,No,0.99662,85,85,0.98420,1.00903
1991,No migration background,No answer / don't know,No,0.91013,72,72,0.84360,0.97665
1991,No migration background,Pre-primary Level,No,0.95815,93,93,0.91724,0.99907
1991,No migration background,Primary Level,No,0.67198,47,47,0.53630,0.80766
1991,No migration background,Lower Secondary Level,Yes,0.15483,192,1422,0.13602,0.17364
1991,No migration background,Lower Secondary Level,No,0.84517,1230,1422,0.82636,0.86398
1991,No migration background,Upper Secondary Level,Yes,0.15249,471,3596,0.14074,0.16424
1991,No migration background,Upper Secondary Level,No,0.84751,3125,3596,0.83576,0.85926
1991,No migration background,Post-secondary Non-tertiary Level,No,0.87571,177,177,0.82697,0.92445
1991,No migration background,First Stage of Tertiary Education,Yes,0.14412,57,464,0.11213,0.17611
1991,No migration background,First Stage of Tertiary Education,No,0.85588,407,464,0.82389,0.88787
1991,No migration background,Second Stage of Tertiary Education,Yes,0.08834,49,626,0.06609,0.11059
1991,No migration background,Second Stage of Tertiary Education,No,0.91166,577,626,0.88941,0.93391
1991,Direct migration background,No answer / don't know,No,0.96058,64,64,0.91252,1.00863
1991,Direct migration background,Primary Level,Yes,0.09721,51,531,0.07199,0.12243
1991,Direct migration background,Primary Level,No,0.90279,480,531,0.87757,0.92801
1991,Direct migration background,Lower Secondary Level,Yes,0.11215,54,821,0.09055,0.13375
1991,Direct migration background,Lower Secondary Level,No,0.88785,767,821,0.86625,0.90945
1991,Direct migration background,Upper Secondary Level,Yes,0.13697,74,793,0.11302,0.16091
1991,Direct migration background,Upper Secondary Level,No,0.86303,719,793,0.83909,0.88698
1991,Direct migration background,Post-secondary Non-tertiary Level,No,0.92607,87,87,0.87077,0.98137
1991,Direct migration background,First Stage of Tertiary Education,No,0.89780,42,42,0.80508,0.99052
1991,Direct migration background,Second Stage of Tertiary Education,No,0.84390,77,77,0.76230,0.92550
1991,Indirect migration background,Lower Secondary Level,No,0.95468,135,135,0.91947,0.98990
1991,Indirect migration background,Upper Secondary Level,No,0.98970,115,115,0.97117,1.00823
1992,No migration background,No answer / don't know,No,0.92482,95,95,0.87152,0.97813
1992,No migration background,Primary Level,No,0.65240,62,62,0.53289,0.77190
1992,No migration background,Lower Secondary Level,Yes,0.15263,225,1773,0.13589,0.16938
1992,No migration background,Lower Secondary Level,No,0.84737,1548,1773,0.83062,0.86411
1992,No migration background,Upper Secondary Level,Yes,0.14284,643,5678,0.13373,0.15194
1992,No migration background,Upper Secondary Level,No,0.85716,5035,5678,0.84806,0.86627
1992,No migration background,Post-secondary Non-tertiary Level,No,0.89282,252,252,0.85455,0.93109
1992,No migration background,First Stage of Tertiary Education,Yes,0.13727,73,687,0.11151,0.16302
1992,No migration background,First Stage of Tertiary Education,No,0.86273,614,687,0.83698,0.88849
1992,No migration background,Second Stage of Tertiary Education,Yes,0.08549,115,1508,0.07138,0.09961
1992,No migration background,Second Stage of Tertiary Education,No,0.91451,1393,1508,0.90039,0.92862
1992,Direct migration background,No answer / don't know,No,0.99009,65,65,0.96581,1.01436
1992,Direct migration background,Primary Level,Yes,0.12516,57,508,0.09636,0.15397
1992,Direct migration background,Primary Level,No,0.87484,451,508,0.84603,0.90364
1992,Direct migration background,Lower Secondary Level,Yes,0.14156,72,806,0.11748,0.16564
1992,Direct migration background,Lower Secondary Level,No,0.85844,734,806,0.83436,0.88252
1992,Direct migration background,Upper Secondary Level,Yes,0.14466,88,822,0.12060,0.16872
1992,Direct migration background,Upper Secondary Level,No,0.85534,734,822,0.83128,0.87940
1992,Direct migration background,Post-secondary Non-tertiary Level,No,0.95433,89,89,0.91072,0.99795
1992,Direct migration background,First Stage of Tertiary Education,No,0.90473,53,53,0.82494,0.98453
1992,Direct migration background,Second Stage of Tertiary Education,No,0.85735,119,119,0.79425,0.92045
1992,Indirect migration background,Pre-primary Level,No,0.97572,47,47,0.93124,1.02020
1992,Indirect migration background,Lower Secondary Level,No,0.97009,164,164,0.94393,0.99624
1992,Indirect migration background,Upper Secondary Level,No,0.95329,115,115,0.91455,0.99203
1994,No migration background,No answer / don't know,No,0.87397,83,83,0.80213,0.94580
1994,No migration background,Primary Level,No,0.72801,55,55,0.60932,0.84670
1994,No migration background,Lower Secondary Level,Yes,0.15845,214,1585,0.14047,0.17643
1994,No migration background,Lower Secondary Level,No,0.84155,1371,1585,0.82357,0.85953
1994,No migration background,Upper Secondary Level,Yes,0.13305,582,5532,0.12410,0.14201
1994,No migration background,Upper Secondary Level,No,0.86695,4950,5532,0.85799,0.87590
1994,No migration background,Post-secondary Non-tertiary Level,No,0.91488,274,274,0.88178,0.94798
1994,No migration background,First Stage of Tertiary Education,Yes,0.14698,73,672,0.12019,0.17378
1994,No migration background,First Stage of Tertiary Education,No,0.85302,599,672,0.82622,0.87981
1994,No migration background,Second Stage of Tertiary Education,Yes,0.08019,106,1511,0.06650,0.09389
1994,No migration background,Second Stage of Tertiary Education,No,0.91981,1405,1511,0.90611,0.93350
1994,Direct migration background,Primary Level,Yes,0.10419,46,459,0.07621,0.13217
1994,Direct migration background,Primary Level,No,0.89581,413,459,0.86783,0.92379
1994,Direct migration background,Lower Secondary Level,Yes,0.14464,68,698,0.11852,0.17075
1994,Direct migration background,Lower Secondary Level,No,0.85536,630,698,0.82925,0.88148
1994,Direct migration background,Upper Secondary Level,Yes,0.16049,105,806,0.13514,0.18585
1994,Direct migration background,Upper Secondary Level,No,0.83951,701,806,0.81415,0.86486
1994,Direct migration background,Post-secondary Non-tertiary Level,No,0.91244,77,77,0.84889,0.97599
1994,Direct migration background,First Stage of Tertiary Education,No,0.87834,50,50,0.78681,0.96987
1994,Direct migration background,Second Stage of Tertiary Education,No,0.85520,108,108,0.78852,0.92188
1994,Indirect migration background,No answer / don't know,No,0.98784,42,42,0.95429,1.02139
1994,Indirect migration background,Lower Secondary Level,No,0.95427,177,177,0.92340,0.98513
1994,Indirect migration background,Upper Secondary Level,No,0.99800,152,152,0.99088,1.00512
1995,No migration background,No answer / don't know,No,0.82335,82,82,0.74029,0.90640
1995,No migration background,Pre-primary Level,No,0.96977,191,191,0.94542,0.99411
1995,No migration background,Primary Level,No,0.66899,43,43,0.52667,0.81131
1995,No migration background,Lower Secondary Level,Yes,0.16562,205,1520,0.14693,0.18432
1995,No migration background,Lower Secondary Level,No,0.83438,1315,1520,0.81568,0.85307
1995,No migration background,Upper Secondary Level,Yes,0.14849,628,5492,0.13909,0.15790
1995,No migration background,Upper Secondary Level,No,0.85151,4864,5492,0.84210,0.86091
1995,No migration background,Post-secondary Non-tertiary Level,No,0.92189,288,288,0.89084,0.95293
1995,No migration background,First Stage of Tertiary Education,Yes,0.16088,80,685,0.13334,0.18841
1995,No migration background,First Stage of Tertiary Education,No,0.83912,605,685,0.81159,0.86666
1995,No migration background,Second Stage of Tertiary Education,Yes,0.08674,113,1535,0.07266,0.10083
1995,No migration background,Second Stage of Tertiary Education,No,0.91326,1422,1535,0.89917,0.92734
1995,Direct migration background,No answer / don't know,No,0.99624,112,112,0.98485,1.00763
1995,Direct migration background,Primary Level,Yes,0.10758,53,455,0.07908,0.13608
1995,Direct migration background,Primary Level,No,0.89242,402,455,0.86392,0.92092
1995,Direct migration background,Lower Secondary Level,Yes,0.12495,67,770,0.10157,0.14832
1995,Direct migration background,Lower Secondary Level,No,0.87505,703,770,0.85168,0.89843
1995,Direct migration background,Upper Secondary Level,Yes,0.14815,113,975,0.12584,0.17046
1995,Direct migration background,Upper Secondary Level,No,0.85185,862,975,0.82954,0.87416
1995,Direct migration background,Post-secondary Non-tertiary Level,No,0.96895,143,143,0.94042,0.99748
1995,Direct migration background,First Stage of Tertiary Education,No,0.86267,45,45,0.76097,0.96438
1995,Direct migration background,Second Stage of Tertiary Education,No,0.85901,174,174,0.80715,0.91087
1995,Indirect migration background,No answer / don't know,No,0.99143,51,51,0.96589,1.01698
1995,Indirect migration background,Lower Secondary Level,No,0.95106,162,162,0.91773,0.98438
1995,Indirect migration background,Upper Secondary Level,No,0.99487,177,177,0.98432,1.00542
1996,No migration background,No answer / don't know,No,0.87389,93,93,0.80606,0.94173
1996,No migration background,Primary Level,No,0.63718,40,40,0.48628,0.78809
1996,No migration background,Lower Secondary Level,Yes,0.17402,216,1481,0.15470,0.19333
1996,No migration background,Lower Secondary Level,No,0.82598,1265,1481,0.80667,0.84530
1996,No migration background,Upper Secondary Level,Yes,0.15039,642,5457,0.14091,0.15988
1996,No migration background,Upper Secondary Level,No,0.84961,4815,5457,0.84012,0.85909
1996,No migration background,Post-secondary Non-tertiary Level,No,0.92263,301,301,0.89239,0.95286
1996,No migration background,First Stage of Tertiary Education,Yes,0.16133,78,685,0.13377,0.18890
1996,No migration background,First Stage of Tertiary Education,No,0.83867,607,685,0.81110,0.86623
1996,No migration background,Second Stage of Tertiary Education,Yes,0.08148,112,1561,0.06790,0.09505
1996,No migration background,Second Stage of Tertiary Education,No,0.91852,1449,1561,0.90495,0.93210
1996,Direct migration background,No answer / don't know,No,0.97848,101,101,0.95004,1.00692
1996,Direct migration background,Primary Level,Yes,0.10022,49,422,0.07154,0.12891
1996,Direct migration background,Primary Level,No,0.89978,373,422,0.87109,0.92846
1996,Direct migration background,Lower Secondary Level,Yes,0.14835,72,724,0.12244,0.17425
1996,Direct migration background,Lower Secondary Level,No,0.85165,652,724,0.82575,0.87756
1996,Direct migration background,Upper Secondary Level,Yes,0.14166,106,930,0.11924,0.16409
1996,Direct migration background,Upper Secondary Level,No,0.85834,824,930,0.83591,0.88076
1996,Direct migration background,Post-secondary Non-tertiary Level,No,0.94715,132,132,0.90884,0.98546
1996,Direct migration background,First Stage of Tertiary Education,No,0.79611,50,50,0.68331,0.90892
1996,Direct migration background,Second Stage of Tertiary Education,No,0.86942,170,170,0.81861,0.92022
1996,Indirect migration background,No answer / don't know,No,0.97454,53,53,0.93173,1.01735
1996,Indirect migration background,Lower Secondary Level,No,0.96353,169,169,0.93518,0.99187
1996,Indirect migration background,Upper Secondary Level,No,0.99673,203,203,0.98886,1.00460
1997,No migration background,No answer / don't know,No,0.89255,110,110,0.83441,0.95069
1997,No migration background,Pre-primary Level,No,0.98100,221,221,0.96296,0.99904
1997,No migration background,Primary Level,No,0.62546,36,36,0.46511,0.78581
1997,No migration background,Lower Secondary Level,Yes,0.17221,205,1427,0.15261,0.19180
1997,No migration background,Lower Secondary Level,No,0.82779,1222,1427,0.80820,0.84739
1997,No migration background,Upper Secondary Level,Yes,0.15552,645,5357,0.14581,0.16523
1997,No migration background,Upper Secondary Level,No,0.84448,4712,5357,0.83477,0.85419
1997,No migration background,Post-secondary Non-tertiary Level,No,0.92347,289,289,0.89277,0.95417
1997,No migration background,First Stage of Tertiary Education,Yes,0.14721,77,682,0.12060,0.17382
1997,No migration background,First Stage of Tertiary Education,No,0.85279,605,682,0.82618,0.87940
1997,No migration background,Second Stage of Tertiary Education,Yes,0.07513,107,1562,0.06205,0.08821
1997,No migration background,Second Stage of Tertiary Education,No,0.92487,1455,1562,0.91179,0.93795
1997,Direct migration background,No answer / don't know,No,0.99245,95,95,0.97495,1.00995
1997,Direct migration background,Primary Level,Yes,0.09900,48,393,0.06944,0.12857
1997,Direct migration background,Primary Level,No,0.90100,345,393,0.87143,0.93056
1997,Direct migration background,Lower Secondary Level,Yes,0.13817,70,684,0.11229,0.16405
1997,Direct migration background,Lower Secondary Level,No,0.86183,614,684,0.83595,0.88771
1997,Direct migration background,Upper Secondary Level,Yes,0.14079,101,890,0.11792,0.16365
1997,Direct migration background,Upper Secondary Level,No,0.85921,789,890,0.83635,0.88208
1997,Direct migration background,Post-secondary Non-tertiary Level,No,0.94811,121,121,0.90842,0.98779
1997,Direct migration background,First Stage of Tertiary Education,No,0.87216,48,48,0.77670,0.96763
1997,Direct migration background,Second Stage of Tertiary Education,No,0.86810,166,166,0.81647,0.91974
1997,Indirect migration background,Lower Secondary Level,No,0.95871,189,189,0.93028,0.98715
1997,Indirect migration background,Upper Secondary Level,No,0.99498,191,191,0.98494,1.00503
1998,No migration background,No answer / don't know,Yes,0.14384,55,423,0.11035,0.17732
1998,No migration background,No answer / don't know,No,0.85616,368,423,0.82268,0.88965
1998,No migration background,Pre-primary Level,No,0.97654,232,232,0.95703,0.99606
1998,No migration background,Primary Level,No,0.67655,48,48,0.54281,0.81029
1998,No migration background,Lower Secondary Level,Yes,0.16890,240,1666,0.15091,0.18690
1998,No migration background,Lower Secondary Level,No,0.83110,1426,1666,0.81310,0.84909
1998,No migration background,Upper Secondary Level,Yes,0.15271,723,5903,0.14353,0.16188
1998,No migration background,Upper Secondary Level,No,0.84729,5180,5903,0.83812,0.85647
1998,No migration background,Post-secondary Non-tertiary Level,No,0.91676,328,328,0.88682,0.94670
1998,No migration background,First Stage of Tertiary Education,Yes,0.14756,80,743,0.12204,0.17308
1998,No migration background,First Stage of Tertiary Education,No,0.85244,663,743,0.82692,0.87796
1998,No migration background,Second Stage of Tertiary Education,Yes,0.08566,133,1750,0.07255,0.09878
1998,No migration background,Second Stage of Tertiary Education,No,0.91434,1617,1750,0.90122,0.92745
1998,Direct migration background,No answer / don't know,No,0.93199,121,121,0.88695,0.97704
1998,Direct migration background,Primary Level,Yes,0.13268,52,361,0.09764,0.16773
1998,Direct migration background,Primary Level,No,0.86732,309,361,0.83227,0.90236
1998,Direct migration background,Lower Secondary Level,Yes,0.12957,70,653,0.10379,0.15535
1998,Direct migration background,Lower Secondary Level,No,0.87043,583,653,0.84465,0.89621
1998,Direct migration background,Upper Secondary Level,Yes,0.12686,90,840,0.10434,0.14938
1998,Direct migration background,Upper Secondary Level,No,0.87314,750,840,0.85062,0.89566
1998,Direct migration background,Post-secondary Non-tertiary Level,No,0.94739,126,126,0.90825,0.98653
1998,Direct migration background,First Stage of Tertiary Education,No,0.80774,42,42,0.68711,0.92837
1998,Direct migration background,Second Stage of Tertiary Education,No,0.87676,175,175,0.82792,0.92560
1998,Indirect migration background,No answer / don't know,No,0.98300,50,50,0.94681,1.01920
1998,Indirect migration background,Pre-primary Level,No,0.98657,67,67,0.95880,1.01434
1998,Indirect migration background,Lower Secondary Level,No,0.97253,191,191,0.94928,0.99577
1998,Indirect migration background,Upper Secondary Level,No,0.99111,201,201,0.97810,1.00412
1999,No migration background,No answer / don't know,No,0.89283,133,133,0.84006,0.94560
1999,No migration background,Pre-primary Level,No,0.99262,229,229,0.98151,1.00373
1999,No migration background,Primary Level,No,0.66863,50,50,0.53683,0.80043
1999,No migration background,Lower Secondary Level,Yes,0.16905,229,1632,0.15086,0.18724
1999,No migration background,Lower Secondary Level,No,0.83095,1403,1632,0.81276,0.84914
1999,No migration background,Upper Secondary Level,Yes,0.15885,752,5910,0.14953,0.16817
1999,No migration background,Upper Secondary Level,No,0.84115,5158,5910,0.83183,0.85047
1999,No migration background,Post-secondary Non-tertiary Level,No,0.91908,333,333,0.88975,0.94842
1999,No migration background,First Stage of Tertiary Education,Yes,0.13764,76,744,0.11287,0.16242
1999,No migration background,First Stage of Tertiary Education,No,0.86236,668,744,0.83758,0.88713
1999,No migration background,Second Stage of Tertiary Education,Yes,0.08366,131,1751,0.07068,0.09663
1999,No migration background,Second Stage of Tertiary Education,No,0.91634,1620,1751,0.90337,0.92932
1999,Direct migration background,No answer / don't know,No,0.97693,84,84,0.94463,1.00923
1999,Direct migration background,Primary Level,Yes,0.13858,52,337,0.10164,0.17553
1999,Direct migration background,Primary Level,No,0.86142,285,337,0.82447,0.89836
1999,Direct migration background,Lower Secondary Level,Yes,0.14871,70,610,0.12045,0.17697
1999,Direct migration background,Lower Secondary Level,No,0.85129,540,610,0.82303,0.87955
1999,Direct migration background,Upper Secondary Level,Yes,0.13100,82,786,0.10740,0.15460
1999,Direct migration background,Upper Secondary Level,No,0.86900,704,786,0.84540,0.89260
1999,Direct migration background,Post-secondary Non-tertiary Level,No,0.95291,119,119,0.91469,0.99113
1999,Direct migration background,First Stage of Tertiary Education,No,0.80715,43,43,0.68782,0.92647
1999,Direct migration background,Second Stage of Tertiary Education,No,0.90564,167,167,0.86117,0.95011
1999,Indirect migration background,No answer / don't know,No,0.92474,50,50,0.85087,0.99861
1999,Indirect migration background,Pre-primary Level,No,0.94533,61,61,0.88780,1.00285
1999,Indirect migration background,Lower Secondary Level,No,0.99132,189,189,0.97806,1.00458
1999,Indirect migration background,Upper Secondary Level,No,0.98533,211,211,0.96906,1.00159
2000,No migration background,Pre-primary Level,No,0.98041,362,362,0.96611,0.99470
2000,No migration background,Primary Level,No,0.72110,77,77,0.62027,0.82192
2000,No migration background,Lower Secondary Level,Yes,0.15394,342,2428,0.13958,0.16830
2000,No migration background,Lower Secondary Level,No,0.84606,2086,2428,0.83170,0.86042
2000,No migration background,Upper Secondary Level,Yes,0.14317,1428,11196,0.13668,0.14966
2000,No migration background,Upper Secondary Level,No,0.85683,9768,11196,0.85034,0.86332
2000,No migration background,Post-secondary Non-tertiary Level,Yes,0.07107,47,803,0.05329,0.08886
2000,No migration background,Post-secondary Non-tertiary Level,No,0.92893,756,803,0.91114,0.94671
2000,No migration background,First Stage of Tertiary Education,Yes,0.13869,186,1642,0.12197,0.15541
2000,No migration background,First Stage of Tertiary Education,No,0.86131,1456,1642,0.84459,0.87803
2000,No migration background,Second Stage of Tertiary Education,Yes,0.08495,257,3357,0.07552,0.09439
2000,No migration background,Second Stage of Tertiary Education,No,0.91505,3100,3357,0.90561,0.92448
2000,Direct migration background,Primary Level,Yes,0.10896,34,284,0.07266,0.14526
2000,Direct migration background,Primary Level,No,0.89104,250,284,0.85474,0.92734
2000,Direct migration background,Lower Secondary Level,Yes,0.11075,90,850,0.08964,0.13186
2000,Direct migration background,Lower Secondary Level,No,0.88925,760,850,0.86814,0.91036
2000,Direct migration background,Upper Secondary Level,Yes,0.09972,107,1226,0.08294,0.11650
2000,Direct migration background,Upper Secondary Level,No,0.90028,1119,1226,0.88350,0.91706
2000,Direct migration background,Post-secondary Non-tertiary Level,No,0.94084,255,255,0.91182,0.96985
