year,age_gr,pgisced97,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,46-65 y.,Upper Secondary Level,No,0.76934,1154,1460,0.74773,0.79096
1985,46-65 y.,Post-secondary Non-tertiary Level,No,0.75129,49,49,0.62900,0.87358
1985,46-65 y.,First Stage of Tertiary Education,Yes,0.28347,53,194,0.21988,0.34705
1985,46-65 y.,First Stage of Tertiary Education,No,0.71653,141,194,0.65295,0.78012
1985,46-65 y.,Second Stage of Tertiary Education,Yes,0.24707,49,216,0.18942,0.30473
1985,46-65 y.,Second Stage of Tertiary Education,No,0.75293,167,216,0.69527,0.81058
1985,66 and older,Lower Secondary Level,Yes,0.14685,65,415,0.11276,0.18095
1985,66 and older,Lower Secondary Level,No,0.85315,350,415,0.81905,0.88724
1985,66 and older,Upper Secondary Level,Yes,0.23098,123,506,0.19422,0.26774
1985,66 and older,Upper Secondary Level,No,0.76902,383,506,0.73226,0.80578
1985,66 and older,First Stage of Tertiary Education,No,0.70839,55,55,0.58717,0.82962
1985,66 and older,Second Stage of Tertiary Education,No,0.83026,44,44,0.71805,0.94247
1987,17-29 y.,No answer / don't know,No,0.95301,70,70,0.90308,1.00294
1987,17-29 y.,Pre-primary Level,No,0.98529,185,185,0.96790,1.00269
1987,17-29 y.,Primary Level,No,0.82452,121,121,0.75646,0.89257
1987,17-29 y.,Lower Secondary Level,No,0.98485,903,903,0.97687,0.99282
1987,17-29 y.,Upper Secondary Level,No,0.98663,1367,1367,0.98054,0.99272
1987,17-29 y.,Post-secondary Non-tertiary Level,No,0.97526,104,104,0.94526,1.00526
1987,17-29 y.,First Stage of Tertiary Education,No,0.99724,88,88,0.98623,1.00826
1987,17-29 y.,Second Stage of Tertiary Education,No,0.97464,88,88,0.94160,1.00768
1987,30-45 y.,Primary Level,No,0.89152,260,260,0.85364,0.92939
1987,30-45 y.,Lower Secondary Level,No,0.93756,562,562,0.91753,0.95758
1987,30-45 y.,Upper Secondary Level,Yes,0.05061,75,1595,0.03985,0.06137
1987,30-45 y.,Upper Secondary Level,No,0.94939,1520,1595,0.93863,0.96015
1987,30-45 y.,Post-secondary Non-tertiary Level,No,0.98504,93,93,0.96024,1.00985
1987,30-45 y.,First Stage of Tertiary Education,No,0.95215,206,206,0.92293,0.98137
1987,30-45 y.,Second Stage of Tertiary Education,No,0.98953,360,360,0.97901,1.00006
1987,46-65 y.,Primary Level,Yes,0.14496,34,319,0.10627,0.18366
1987,46-65 y.,Primary Level,No,0.85504,285,319,0.81634,0.89373
1987,46-65 y.,Lower Secondary Level,Yes,0.15090,122,908,0.12761,0.17420
1987,46-65 y.,Lower Secondary Level,No,0.84910,786,908,0.82580,0.87239
1987,46-65 y.,Upper Secondary Level,Yes,0.21914,287,1459,0.19791,0.24038
1987,46-65 y.,Upper Secondary Level,No,0.78086,1172,1459,0.75962,0.80209
1987,46-65 y.,Post-secondary Non-tertiary Level,No,0.78754,43,43,0.66383,0.91125
1987,46-65 y.,First Stage of Tertiary Education,Yes,0.23622,46,190,0.17566,0.29678
1987,46-65 y.,First Stage of Tertiary Education,No,0.76378,144,190,0.70322,0.82434
1987,46-65 y.,Second Stage of Tertiary Education,Yes,0.14851,34,230,0.10245,0.19457
1987,46-65 y.,Second Stage of Tertiary Education,No,0.85149,196,230,0.80543,0.89755
1987,66 and older,Lower Secondary Level,Yes,0.17410,75,404,0.13707,0.21112
1987,66 and older,Lower Secondary Level,No,0.82590,329,404,0.78888,0.86293
1987,66 and older,Upper Secondary Level,Yes,0.24348,122,494,0.20559,0.28136
1987,66 and older,Upper Secondary Level,No,0.75652,372,494,0.71864,0.79441
1987,66 and older,First Stage of Tertiary Education,No,0.66441,45,45,0.52488,0.80393
1987,66 and older,Second Stage of Tertiary Education,No,0.67887,37,37,0.52635,0.83140
1988,17-29 y.,No answer / don't know,No,0.96614,88,88,0.92814,1.00415
1988,17-29 y.,Pre-primary Level,No,0.98886,162,162,0.97265,1.00507
1988,17-29 y.,Primary Level,No,0.79421,109,109,0.71796,0.87045
1988,17-29 y.,Lower Secondary Level,No,0.97986,896,896,0.97065,0.98906
1988,17-29 y.,Upper Secondary Level,No,0.98733,1287,1287,0.98121,0.99344
1988,17-29 y.,Post-secondary Non-tertiary Level,No,0.93374,100,100,0.88475,0.98274
1988,17-29 y.,First Stage of Tertiary Education,No,0.99815,77,77,0.98850,1.00781
1988,17-29 y.,Second Stage of Tertiary Education,No,0.96791,74,74,0.92747,1.00834
1988,30-45 y.,Primary Level,No,0.88382,227,227,0.84204,0.92559
1988,30-45 y.,Lower Secondary Level,No,0.93729,506,506,0.91614,0.95843
1988,30-45 y.,Upper Secondary Level,Yes,0.05186,70,1499,0.04063,0.06309
1988,30-45 y.,Upper Secondary Level,No,0.94814,1429,1499,0.93691,0.95937
1988,30-45 y.,Post-secondary Non-tertiary Level,No,0.97667,88,88,0.94495,1.00839
1988,30-45 y.,First Stage of Tertiary Education,No,0.96839,204,204,0.94432,0.99246
1988,30-45 y.,Second Stage of Tertiary Education,No,0.98956,337,337,0.97869,1.00043
1988,46-65 y.,Primary Level,Yes,0.15390,39,307,0.11347,0.19433
1988,46-65 y.,Primary Level,No,0.84610,268,307,0.80567,0.88653
1988,46-65 y.,Lower Secondary Level,Yes,0.17624,136,887,0.15115,0.20133
1988,46-65 y.,Lower Secondary Level,No,0.82376,751,887,0.79867,0.84885
1988,46-65 y.,Upper Secondary Level,Yes,0.22424,296,1421,0.20255,0.24594
1988,46-65 y.,Upper Secondary Level,No,0.77576,1125,1421,0.75406,0.79745
1988,46-65 y.,Post-secondary Non-tertiary Level,No,0.78396,42,42,0.65798,0.90993
1988,46-65 y.,First Stage of Tertiary Education,Yes,0.21157,38,180,0.15174,0.27140
1988,46-65 y.,First Stage of Tertiary Education,No,0.78843,142,180,0.72860,0.84826
1988,46-65 y.,Second Stage of Tertiary Education,No,0.85836,194,194,0.80917,0.90755
1988,66 and older,Lower Secondary Level,Yes,0.20343,78,374,0.16258,0.24428
1988,66 and older,Lower Secondary Level,No,0.79657,296,374,0.75572,0.83742
1988,66 and older,Upper Secondary Level,Yes,0.31256,156,488,0.27139,0.35373
1988,66 and older,Upper Secondary Level,No,0.68744,332,488,0.64627,0.72861
1988,66 and older,First Stage of Tertiary Education,No,0.62507,41,41,0.47505,0.77510
1988,66 and older,Second Stage of Tertiary Education,No,0.67042,37,37,0.51687,0.82397
1989,17-29 y.,No answer / don't know,No,0.95074,83,83,0.90390,0.99758
1989,17-29 y.,Pre-primary Level,No,0.97721,172,172,0.95485,0.99958
1989,17-29 y.,Primary Level,No,0.82766,105,105,0.75507,0.90025
1989,17-29 y.,Lower Secondary Level,No,0.98554,847,847,0.97750,0.99358
1989,17-29 y.,Upper Secondary Level,No,0.98757,1284,1284,0.98150,0.99363
1989,17-29 y.,Post-secondary Non-tertiary Level,No,0.97522,118,118,0.94706,1.00339
1989,17-29 y.,First Stage of Tertiary Education,No,0.98627,78,78,0.96027,1.01226
1989,17-29 y.,Second Stage of Tertiary Education,No,0.92184,73,73,0.85984,0.98384
1989,30-45 y.,Primary Level,No,0.83655,204,204,0.78568,0.88742
1989,30-45 y.,Lower Secondary Level,No,0.93422,473,473,0.91185,0.95658
1989,30-45 y.,Upper Secondary Level,Yes,0.05309,68,1461,0.04159,0.06459
1989,30-45 y.,Upper Secondary Level,No,0.94691,1393,1461,0.93541,0.95841
1989,30-45 y.,Post-secondary Non-tertiary Level,No,0.96787,90,90,0.93123,1.00451
1989,30-45 y.,First Stage of Tertiary Education,No,0.96619,192,192,0.94056,0.99183
1989,30-45 y.,Second Stage of Tertiary Education,No,0.99098,333,333,0.98080,1.00115
1989,46-65 y.,Primary Level,Yes,0.18423,42,299,0.14022,0.22825
1989,46-65 y.,Primary Level,No,0.81577,257,299,0.77175,0.85978
1989,46-65 y.,Lower Secondary Level,Yes,0.16484,122,832,0.13962,0.19007
1989,46-65 y.,Lower Secondary Level,No,0.83516,710,832,0.80993,0.86038
1989,46-65 y.,Upper Secondary Level,Yes,0.23080,289,1366,0.20844,0.25315
1989,46-65 y.,Upper Secondary Level,No,0.76920,1077,1366,0.74685,0.79156
1989,46-65 y.,Post-secondary Non-tertiary Level,No,0.76700,40,40,0.63432,0.89967
1989,46-65 y.,First Stage of Tertiary Education,Yes,0.20132,33,169,0.14069,0.26196
1989,46-65 y.,First Stage of Tertiary Education,No,0.79868,136,169,0.73804,0.85931
1989,46-65 y.,Second Stage of Tertiary Education,Yes,0.17589,35,224,0.12592,0.22586
1989,46-65 y.,Second Stage of Tertiary Education,No,0.82411,189,224,0.77414,0.87408
1989,66 and older,Lower Secondary Level,Yes,0.24455,93,372,0.20081,0.28829
1989,66 and older,Lower Secondary Level,No,0.75545,279,372,0.71171,0.79919
1989,66 and older,Upper Secondary Level,Yes,0.33371,157,463,0.29071,0.37671
1989,66 and older,Upper Secondary Level,No,0.66629,306,463,0.62329,0.70929
1989,66 and older,First Stage of Tertiary Education,No,0.63072,40,40,0.47925,0.78219
1989,66 and older,Second Stage of Tertiary Education,No,0.72178,39,39,0.57929,0.86426
1991,17-29 y.,No answer / don't know,No,0.97956,98,98,0.95139,1.00772
1991,17-29 y.,Pre-primary Level,No,0.96491,146,146,0.93496,0.99486
1991,17-29 y.,Primary Level,No,0.82382,100,100,0.74877,0.89887
1991,17-29 y.,Lower Secondary Level,No,0.97758,753,753,0.96699,0.98816
1991,17-29 y.,Upper Secondary Level,No,0.98720,1237,1237,0.98093,0.99347
1991,17-29 y.,Post-secondary Non-tertiary Level,No,0.95954,129,129,0.92541,0.99368
1991,17-29 y.,Second Stage of Tertiary Education,No,0.98076,70,70,0.94836,1.01317
1991,30-45 y.,No answer / don't know,No,0.90655,38,38,0.81276,1.00034
1991,30-45 y.,Primary Level,No,0.79374,178,178,0.73413,0.85335
1991,30-45 y.,Lower Secondary Level,No,0.93724,451,451,0.91483,0.95965
1991,30-45 y.,Upper Secondary Level,Yes,0.05656,76,1437,0.04461,0.06851
1991,30-45 y.,Upper Secondary Level,No,0.94344,1361,1437,0.93149,0.95539
1991,30-45 y.,Post-secondary Non-tertiary Level,No,0.95522,94,94,0.91319,0.99726
1991,30-45 y.,First Stage of Tertiary Education,No,0.95276,198,198,0.92314,0.98239
1991,30-45 y.,Second Stage of Tertiary Education,No,0.98634,349,349,0.97414,0.99853
1991,46-65 y.,Primary Level,Yes,0.16569,40,286,0.12253,0.20886
1991,46-65 y.,Primary Level,No,0.83431,246,286,0.79114,0.87747
1991,46-65 y.,Lower Secondary Level,Yes,0.19557,127,775,0.16763,0.22352
1991,46-65 y.,Lower Secondary Level,No,0.80443,648,775,0.77648,0.83237
1991,46-65 y.,Upper Secondary Level,Yes,0.22617,276,1317,0.20357,0.24878
1991,46-65 y.,Upper Secondary Level,No,0.77383,1041,1317,0.75122,0.79643
1991,46-65 y.,Post-secondary Non-tertiary Level,No,0.76559,39,39,0.63089,0.90028
1991,46-65 y.,First Stage of Tertiary Education,No,0.84810,133,133,0.78687,0.90933
1991,46-65 y.,Second Stage of Tertiary Education,No,0.86834,200,200,0.82137,0.91532
1991,66 and older,Lower Secondary Level,Yes,0.23151,83,363,0.18806,0.27496
1991,66 and older,Lower Secondary Level,No,0.76849,280,363,0.72504,0.81194
1991,66 and older,Upper Secondary Level,Yes,0.35114,175,495,0.30905,0.39323
1991,66 and older,Upper Secondary Level,No,0.64886,320,495,0.60677,0.69095
1991,66 and older,First Stage of Tertiary Education,Yes,0.42322,31,70,0.30664,0.53980
1991,66 and older,First Stage of Tertiary Education,No,0.57678,39,70,0.46020,0.69336
1991,66 and older,Second Stage of Tertiary Education,No,0.61681,37,37,0.45800,0.77563
1992,17-29 y.,No answer / don't know,No,0.97806,111,111,0.95069,1.00544
1992,17-29 y.,Pre-primary Level,No,0.99691,186,186,0.98891,1.00491
1992,17-29 y.,Primary Level,No,0.83300,112,112,0.76361,0.90238
1992,17-29 y.,Lower Secondary Level,No,0.98614,917,917,0.97856,0.99371
1992,17-29 y.,Upper Secondary Level,No,0.98403,1720,1720,0.97811,0.98996
1992,17-29 y.,Post-secondary Non-tertiary Level,No,0.96543,166,166,0.93755,0.99330
1992,17-29 y.,First Stage of Tertiary Education,No,0.99274,102,102,0.97619,1.00930
1992,17-29 y.,Second Stage of Tertiary Education,No,0.99106,168,168,0.97679,1.00534
1992,30-45 y.,No answer / don't know,No,0.92173,40,40,0.83743,1.00603
1992,30-45 y.,Primary Level,No,0.79148,169,169,0.73005,0.85291
1992,30-45 y.,Lower Secondary Level,Yes,0.07475,32,479,0.05117,0.09832
1992,30-45 y.,Lower Secondary Level,No,0.92525,447,479,0.90168,0.94883
1992,30-45 y.,Upper Secondary Level,Yes,0.05340,111,2244,0.04409,0.06270
1992,30-45 y.,Upper Secondary Level,No,0.94660,2133,2244,0.93730,0.95591
1992,30-45 y.,Post-secondary Non-tertiary Level,No,0.97522,128,128,0.94818,1.00226
1992,30-45 y.,First Stage of Tertiary Education,No,0.96151,300,300,0.93970,0.98331
1992,30-45 y.,Second Stage of Tertiary Education,No,0.97944,802,802,0.96961,0.98927
1992,46-65 y.,Primary Level,Yes,0.21982,44,276,0.17087,0.26876
1992,46-65 y.,Primary Level,No,0.78018,232,276,0.73124,0.82913
1992,46-65 y.,Lower Secondary Level,Yes,0.19997,153,874,0.17344,0.22651
1992,46-65 y.,Lower Secondary Level,No,0.80003,721,874,0.77349,0.82656
1992,46-65 y.,Upper Secondary Level,Yes,0.21078,370,1931,0.19258,0.22897
1992,46-65 y.,Upper Secondary Level,No,0.78922,1561,1931,0.77103,0.80742
1992,46-65 y.,Post-secondary Non-tertiary Level,No,0.84444,47,47,0.73971,0.94918
1992,46-65 y.,First Stage of Tertiary Education,Yes,0.14357,35,254,0.10036,0.18678
1992,46-65 y.,First Stage of Tertiary Education,No,0.85643,219,254,0.81322,0.89964
1992,46-65 y.,Second Stage of Tertiary Education,Yes,0.12603,66,544,0.09812,0.15395
1992,46-65 y.,Second Stage of Tertiary Education,No,0.87397,478,544,0.84605,0.90188
1992,66 and older,Lower Secondary Level,Yes,0.23164,103,464,0.19321,0.27007
1992,66 and older,Lower Secondary Level,No,0.76836,361,464,0.72993,0.80679
1992,66 and older,Upper Secondary Level,Yes,0.33741,225,695,0.30223,0.37259
1992,66 and older,Upper Secondary Level,No,0.66259,470,695,0.62741,0.69777
1992,66 and older,First Stage of Tertiary Education,Yes,0.41629,36,88,0.31271,0.51987
1992,66 and older,First Stage of Tertiary Education,No,0.58371,52,88,0.48013,0.68729
1992,66 and older,Second Stage of Tertiary Education,Yes,0.36649,37,104,0.27344,0.45955
1992,66 and older,Second Stage of Tertiary Education,No,0.63351,67,104,0.54045,0.72656
1994,17-29 y.,No answer / don't know,No,0.96649,131,131,0.93556,0.99743
1994,17-29 y.,Primary Level,No,0.88039,91,91,0.81334,0.94743
1994,17-29 y.,Lower Secondary Level,No,0.99228,764,764,0.98607,0.99849
1994,17-29 y.,Upper Secondary Level,Yes,0.02193,39,1649,0.01486,0.02901
1994,17-29 y.,Upper Secondary Level,No,0.97807,1610,1649,0.97099,0.98514
1994,17-29 y.,Post-secondary Non-tertiary Level,No,0.96139,169,169,0.93226,0.99053
1994,17-29 y.,First Stage of Tertiary Education,No,0.97766,99,99,0.94840,1.00692
1994,17-29 y.,Second Stage of Tertiary Education,No,0.98831,162,162,0.97172,1.00491
1994,30-45 y.,No answer / don't know,No,0.92310,43,43,0.84252,1.00368
1994,30-45 y.,Primary Level,No,0.81386,144,144,0.75006,0.87765
1994,30-45 y.,Lower Secondary Level,Yes,0.09845,35,435,0.07042,0.12648
1994,30-45 y.,Lower Secondary Level,No,0.90155,400,435,0.87352,0.92958
1994,30-45 y.,Upper Secondary Level,Yes,0.04718,100,2216,0.03835,0.05601
1994,30-45 y.,Upper Secondary Level,No,0.95282,2116,2216,0.94399,0.96165
1994,30-45 y.,Post-secondary Non-tertiary Level,No,0.97744,147,147,0.95336,1.00153
1994,30-45 y.,First Stage of Tertiary Education,No,0.95583,298,298,0.93246,0.97920
1994,30-45 y.,Second Stage of Tertiary Education,No,0.97998,791,791,0.97021,0.98975
1994,46-65 y.,Primary Level,Yes,0.17839,40,260,0.13176,0.22501
1994,46-65 y.,Primary Level,No,0.82161,220,260,0.77499,0.86824
1994,46-65 y.,Lower Secondary Level,Yes,0.19449,142,798,0.16701,0.22197
1994,46-65 y.,Lower Secondary Level,No,0.80551,656,798,0.77803,0.83299
1994,46-65 y.,Upper Secondary Level,Yes,0.19153,331,1907,0.17387,0.20920
1994,46-65 y.,Upper Secondary Level,No,0.80847,1576,1907,0.79080,0.82613
1994,46-65 y.,Post-secondary Non-tertiary Level,No,0.84847,36,36,0.72968,0.96727
1994,46-65 y.,First Stage of Tertiary Education,Yes,0.15375,31,243,0.10830,0.19919
1994,46-65 y.,First Stage of Tertiary Education,No,0.84625,212,243,0.80081,0.89170
1994,46-65 y.,Second Stage of Tertiary Education,Yes,0.12096,62,540,0.09343,0.14849
1994,46-65 y.,Second Stage of Tertiary Education,No,0.87904,478,540,0.85151,0.90657
1994,66 and older,Lower Secondary Level,Yes,0.23219,103,461,0.19360,0.27077
1994,66 and older,Lower Secondary Level,No,0.76781,358,461,0.72923,0.80640
1994,66 and older,Upper Secondary Level,Yes,0.31511,218,719,0.28113,0.34909
1994,66 and older,Upper Secondary Level,No,0.68489,501,719,0.65091,0.71887
1994,66 and older,First Stage of Tertiary Education,Yes,0.43297,36,84,0.32637,0.53957
1994,66 and older,First Stage of Tertiary Education,No,0.56703,48,84,0.46043,0.67363
1994,66 and older,Second Stage of Tertiary Education,Yes,0.30683,38,129,0.22693,0.38672
1994,66 and older,Second Stage of Tertiary Education,No,0.69317,91,129,0.61328,0.77307
1995,17-29 y.,No answer / don't know,No,0.97466,156,156,0.94991,0.99940
1995,17-29 y.,Pre-primary Level,No,0.97776,280,280,0.96046,0.99506
1995,17-29 y.,Primary Level,No,0.89483,71,71,0.82296,0.96669
1995,17-29 y.,Lower Secondary Level,No,0.99157,749,749,0.98501,0.99812
1995,17-29 y.,Upper Secondary Level,Yes,0.02320,36,1604,0.01583,0.03057
1995,17-29 y.,Upper Secondary Level,No,0.97680,1568,1604,0.96943,0.98417
1995,17-29 y.,First Stage of Tertiary Education,No,0.97236,103,103,0.94055,1.00418
1995,17-29 y.,Second Stage of Tertiary Education,No,0.99752,170,170,0.99001,1.00502
1995,30-45 y.,No answer / don't know,No,0.96158,53,53,0.90934,1.01382
1995,30-45 y.,Primary Level,No,0.81199,134,134,0.74558,0.87839
1995,30-45 y.,Lower Secondary Level,Yes,0.08790,31,459,0.06197,0.11384
1995,30-45 y.,Lower Secondary Level,No,0.91210,428,459,0.88616,0.93803
1995,30-45 y.,Upper Secondary Level,Yes,0.05086,116,2368,0.04201,0.05971
1995,30-45 y.,Upper Secondary Level,No,0.94914,2252,2368,0.94029,0.95799
1995,30-45 y.,Post-secondary Non-tertiary Level,No,0.97706,205,205,0.95652,0.99761
1995,30-45 y.,First Stage of Tertiary Education,No,0.93395,304,304,0.90598,0.96191
1995,30-45 y.,Second Stage of Tertiary Education,No,0.98600,826,826,0.97798,0.99402
1995,46-65 y.,No answer / don't know,No,0.71345,31,31,0.55165,0.87525
1995,46-65 y.,Primary Level,Yes,0.16204,46,268,0.11784,0.20624
1995,46-65 y.,Primary Level,No,0.83796,222,268,0.79376,0.88216
1995,46-65 y.,Lower Secondary Level,Yes,0.19904,136,773,0.17087,0.22720
1995,46-65 y.,Lower Secondary Level,No,0.80096,637,773,0.77280,0.82913
1995,46-65 y.,Upper Secondary Level,Yes,0.20361,356,1951,0.18573,0.22148
1995,46-65 y.,Upper Secondary Level,No,0.79639,1595,1951,0.77852,0.81427
1995,46-65 y.,Post-secondary Non-tertiary Level,No,0.85523,52,52,0.75866,0.95180
1995,46-65 y.,First Stage of Tertiary Education,Yes,0.16873,33,240,0.12125,0.21621
1995,46-65 y.,First Stage of Tertiary Education,No,0.83127,207,240,0.78379,0.87875
1995,46-65 y.,Second Stage of Tertiary Education,Yes,0.12597,62,574,0.09880,0.15314
1995,46-65 y.,Second Stage of Tertiary Education,No,0.87403,512,574,0.84686,0.90120
1995,66 and older,Primary Level,No,0.71774,31,31,0.55668,0.87881
1995,66 and older,Lower Secondary Level,Yes,0.23568,101,467,0.19714,0.27421
1995,66 and older,Lower Secondary Level,No,0.76432,366,467,0.72579,0.80286
1995,66 and older,Upper Secondary Level,Yes,0.34424,235,723,0.30958,0.37890
1995,66 and older,Upper Secondary Level,No,0.65576,488,723,0.62110,0.69042
1995,66 and older,First Stage of Tertiary Education,Yes,0.45557,38,81,0.34643,0.56470
1995,66 and older,First Stage of Tertiary Education,No,0.54443,43,81,0.43530,0.65357
1995,66 and older,Second Stage of Tertiary Education,Yes,0.36338,50,149,0.28589,0.44087
1995,66 and older,Second Stage of Tertiary Education,No,0.63662,99,149,0.55913,0.71411
1996,17-29 y.,No answer / don't know,No,0.94526,150,150,0.90873,0.98178
1996,17-29 y.,Primary Level,No,0.93102,64,64,0.86845,0.99360
1996,17-29 y.,Lower Secondary Level,No,0.99461,708,708,0.98922,1.00001
1996,17-29 y.,Upper Secondary Level,Yes,0.01993,32,1489,0.01283,0.02703
1996,17-29 y.,Upper Secondary Level,No,0.98007,1457,1489,0.97297,0.98717
1996,17-29 y.,Post-secondary Non-tertiary Level,No,0.98276,164,164,0.96278,1.00274
1996,17-29 y.,First Stage of Tertiary Education,No,0.95942,108,108,0.92203,0.99681
1996,30-45 y.,No answer / don't know,No,0.95415,58,58,0.89985,1.00845
1996,30-45 y.,Primary Level,No,0.78614,119,119,0.71216,0.86012
1996,30-45 y.,Lower Secondary Level,No,0.90965,417,417,0.88210,0.93720
1996,30-45 y.,Upper Secondary Level,Yes,0.05368,125,2393,0.04465,0.06272
1996,30-45 y.,Upper Secondary Level,No,0.94632,2268,2393,0.93728,0.95535
1996,30-45 y.,Post-secondary Non-tertiary Level,No,0.96922,215,215,0.94608,0.99236
1996,30-45 y.,First Stage of Tertiary Education,No,0.95118,318,318,0.92746,0.97491
1996,30-45 y.,Second Stage of Tertiary Education,No,0.98627,830,830,0.97835,0.99419
1996,46-65 y.,No answer / don't know,No,0.86115,32,32,0.73943,0.98288
1996,46-65 y.,Primary Level,Yes,0.16261,40,249,0.11669,0.20854
1996,46-65 y.,Primary Level,No,0.83739,209,249,0.79146,0.88331
1996,46-65 y.,Lower Secondary Level,Yes,0.21551,148,752,0.18610,0.24492
1996,46-65 y.,Lower Secondary Level,No,0.78449,604,752,0.75508,0.81390
1996,46-65 y.,Upper Secondary Level,Yes,0.20423,359,1950,0.18633,0.22213
1996,46-65 y.,Upper Secondary Level,No,0.79577,1591,1950,0.77787,0.81367
1996,46-65 y.,Post-secondary Non-tertiary Level,No,0.85595,47,47,0.75447,0.95742
1996,46-65 y.,First Stage of Tertiary Education,Yes,0.20103,37,239,0.15011,0.25194
1996,46-65 y.,First Stage of Tertiary Education,No,0.79897,202,239,0.74806,0.84989
1996,46-65 y.,Second Stage of Tertiary Education,Yes,0.11150,61,600,0.08629,0.13670
1996,46-65 y.,Second Stage of Tertiary Education,No,0.88850,539,600,0.86330,0.91371
1996,66 and older,Primary Level,No,0.71728,32,32,0.55875,0.87580
