year,age_gr,sampreg,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,46-65 y.,West,No,0.79823,2326,2834,0.78345,0.81301
1991,66 and older,West,Yes,0.31730,328,1034,0.28892,0.34568
1991,66 and older,West,No,0.68270,706,1034,0.65432,0.71108
1992,17-29 y.,West,Yes,0.02142,58,2641,0.01590,0.02695
1992,17-29 y.,West,No,0.97858,2583,2641,0.97305,0.98410
1992,17-29 y.,East,No,0.98877,899,899,0.98188,0.99566
1992,30-45 y.,West,Yes,0.05262,140,2789,0.04433,0.06091
1992,30-45 y.,West,No,0.94738,2649,2789,0.93909,0.95567
1992,30-45 y.,East,Yes,0.04477,59,1429,0.03404,0.05550
1992,30-45 y.,East,No,0.95523,1370,1429,0.94450,0.96596
1992,46-65 y.,West,Yes,0.20712,523,2754,0.19198,0.22226
1992,46-65 y.,West,No,0.79288,2231,2754,0.77774,0.80802
1992,46-65 y.,East,Yes,0.13368,156,1210,0.11450,0.15286
1992,46-65 y.,East,No,0.86632,1054,1210,0.84714,0.88550
1992,66 and older,West,Yes,0.33373,342,1035,0.30499,0.36248
1992,66 and older,West,No,0.66627,693,1035,0.63752,0.69501
1992,66 and older,East,Yes,0.20061,77,371,0.15980,0.24141
1992,66 and older,East,No,0.79939,294,371,0.75859,0.84020
1994,17-29 y.,West,Yes,0.02391,58,2489,0.01791,0.02991
1994,17-29 y.,West,No,0.97609,2431,2489,0.97009,0.98209
1994,17-29 y.,East,No,0.99158,831,831,0.98537,0.99780
1994,30-45 y.,West,Yes,0.05232,137,2785,0.04405,0.06059
1994,30-45 y.,West,No,0.94768,2648,2785,0.93941,0.95595
1994,30-45 y.,East,Yes,0.03658,47,1338,0.02652,0.04665
1994,30-45 y.,East,No,0.96342,1291,1338,0.95335,0.97348
1994,46-65 y.,West,Yes,0.19125,481,2654,0.17628,0.20622
1994,46-65 y.,West,No,0.80875,2173,2654,0.79378,0.82372
1994,46-65 y.,East,Yes,0.13020,135,1169,0.11090,0.14950
1994,46-65 y.,East,No,0.86980,1034,1169,0.85050,0.88910
1994,66 and older,West,Yes,0.31938,336,1061,0.29131,0.34745
1994,66 and older,West,No,0.68062,725,1061,0.65255,0.70869
1994,66 and older,East,Yes,0.18885,76,391,0.15000,0.22769
1994,66 and older,East,No,0.81115,315,391,0.77231,0.85000
1995,17-29 y.,West,Yes,0.01965,47,2503,0.01421,0.02508
1995,17-29 y.,West,No,0.98035,2456,2503,0.97492,0.98579
1995,17-29 y.,East,No,0.98323,814,814,0.97440,0.99206
1995,30-45 y.,West,Yes,0.05089,152,3136,0.04320,0.05859
1995,30-45 y.,West,No,0.94911,2984,3136,0.94141,0.95680
1995,30-45 y.,East,Yes,0.04263,51,1269,0.03151,0.05375
1995,30-45 y.,East,No,0.95737,1218,1269,0.94625,0.96849
1995,46-65 y.,West,Yes,0.20201,516,2750,0.18700,0.21702
1995,46-65 y.,West,No,0.79799,2234,2750,0.78298,0.81300
1995,46-65 y.,East,Yes,0.13377,134,1157,0.11415,0.15339
1995,46-65 y.,East,No,0.86623,1023,1157,0.84661,0.88585
1995,66 and older,West,Yes,0.34842,361,1092,0.32015,0.37670
1995,66 and older,West,No,0.65158,731,1092,0.62330,0.67985
1995,66 and older,East,Yes,0.18981,81,395,0.15108,0.22853
1995,66 and older,East,No,0.81019,314,395,0.77147,0.84892
1996,17-29 y.,West,Yes,0.01735,45,2327,0.01205,0.02266
1996,17-29 y.,West,No,0.98265,2282,2327,0.97734,0.98795
1996,17-29 y.,East,No,0.98486,820,820,0.97650,0.99322
1996,30-45 y.,West,Yes,0.05074,148,3175,0.04311,0.05838
1996,30-45 y.,West,No,0.94926,3027,3175,0.94162,0.95689
1996,30-45 y.,East,Yes,0.04872,57,1255,0.03680,0.06063
1996,30-45 y.,East,No,0.95128,1198,1255,0.93937,0.96320
1996,46-65 y.,West,Yes,0.20378,513,2728,0.18866,0.21889
1996,46-65 y.,West,No,0.79622,2215,2728,0.78111,0.81134
1996,46-65 y.,East,Yes,0.13525,144,1153,0.11550,0.15500
1996,46-65 y.,East,No,0.86475,1009,1153,0.84500,0.88450
1996,66 and older,West,Yes,0.32950,360,1129,0.30207,0.35693
1996,66 and older,West,No,0.67050,769,1129,0.64307,0.69793
1996,66 and older,East,Yes,0.21511,87,409,0.17524,0.25498
1996,66 and older,East,No,0.78489,322,409,0.74502,0.82476
1997,17-29 y.,West,Yes,0.01889,40,2188,0.01319,0.02460
1997,17-29 y.,West,No,0.98111,2148,2188,0.97540,0.98681
1997,17-29 y.,East,No,0.98329,813,813,0.97448,0.99211
1997,30-45 y.,West,Yes,0.05287,153,3162,0.04507,0.06067
1997,30-45 y.,West,No,0.94713,3009,3162,0.93933,0.95493
1997,30-45 y.,East,Yes,0.04218,51,1186,0.03073,0.05362
1997,30-45 y.,East,No,0.95782,1135,1186,0.94638,0.96927
1997,46-65 y.,West,Yes,0.20445,505,2662,0.18912,0.21977
1997,46-65 y.,West,No,0.79555,2157,2662,0.78023,0.81088
1997,46-65 y.,East,Yes,0.14952,156,1171,0.12909,0.16995
1997,46-65 y.,East,No,0.85048,1015,1171,0.83005,0.87091
1997,66 and older,West,Yes,0.32119,345,1122,0.29386,0.34853
1997,66 and older,West,No,0.67881,777,1122,0.65147,0.70614
1997,66 and older,East,Yes,0.18764,80,428,0.15061,0.22467
1997,66 and older,East,No,0.81236,348,428,0.77533,0.84939
1998,17-29 y.,West,Yes,0.01809,41,2286,0.01263,0.02356
1998,17-29 y.,West,No,0.98191,2245,2286,0.97644,0.98737
1998,17-29 y.,East,No,0.98254,852,852,0.97374,0.99134
1998,30-45 y.,West,Yes,0.04291,150,3560,0.03626,0.04957
1998,30-45 y.,West,No,0.95709,3410,3560,0.95043,0.96374
1998,30-45 y.,East,Yes,0.04097,53,1244,0.02995,0.05199
1998,30-45 y.,East,No,0.95903,1191,1244,0.94801,0.97005
1998,46-65 y.,West,Yes,0.19896,591,3082,0.18486,0.21306
1998,46-65 y.,West,No,0.80104,2491,3082,0.78694,0.81514
1998,46-65 y.,East,Yes,0.15485,181,1257,0.13485,0.17486
1998,46-65 y.,East,No,0.84515,1076,1257,0.82514,0.86515
1998,66 and older,West,Yes,0.33717,432,1353,0.31197,0.36237
1998,66 and older,West,No,0.66283,921,1353,0.63763,0.68803
1998,66 and older,East,Yes,0.16383,80,466,0.13019,0.19747
1998,66 and older,East,No,0.83617,386,466,0.80253,0.86981
1999,17-29 y.,West,Yes,0.01875,40,2136,0.01300,0.02451
1999,17-29 y.,West,No,0.98125,2096,2136,0.97549,0.98700
1999,17-29 y.,East,No,0.97248,813,813,0.96123,0.98373
1999,30-45 y.,West,Yes,0.04009,141,3482,0.03357,0.04661
1999,30-45 y.,West,No,0.95991,3341,3482,0.95339,0.96643
1999,30-45 y.,East,Yes,0.03877,49,1224,0.02795,0.04959
1999,30-45 y.,East,No,0.96123,1175,1224,0.95041,0.97205
1999,46-65 y.,West,Yes,0.19869,575,2934,0.18425,0.21313
1999,46-65 y.,West,No,0.80131,2359,2934,0.78687,0.81575
1999,46-65 y.,East,Yes,0.14074,169,1238,0.12136,0.16012
1999,46-65 y.,East,No,0.85926,1069,1238,0.83988,0.87864
1999,66 and older,West,Yes,0.34404,413,1307,0.31828,0.36981
1999,66 and older,West,No,0.65596,894,1307,0.63019,0.68172
1999,66 and older,East,Yes,0.18060,90,483,0.14626,0.21495
1999,66 and older,East,No,0.81940,393,483,0.78505,0.85374
2000,17-29 y.,West,Yes,0.02154,65,3366,0.01663,0.02645
2000,17-29 y.,West,No,0.97846,3301,3366,0.97355,0.98337
2000,17-29 y.,East,No,0.97982,1174,1174,0.97177,0.98787
2000,30-45 y.,West,Yes,0.04096,254,6328,0.03608,0.04585
2000,30-45 y.,West,No,0.95904,6074,6328,0.95415,0.96392
2000,30-45 y.,East,Yes,0.04019,72,1814,0.03115,0.04923
2000,30-45 y.,East,No,0.95981,1742,1814,0.95077,0.96885
2000,46-65 y.,West,Yes,0.18019,1048,5802,0.17030,0.19008
2000,46-65 y.,West,No,0.81981,4754,5802,0.80992,0.82970
2000,46-65 y.,East,Yes,0.14979,289,1946,0.13393,0.16565
2000,46-65 y.,East,No,0.85021,1657,1946,0.83435,0.86607
2000,66 and older,West,Yes,0.27864,716,2694,0.26170,0.29557
2000,66 and older,West,No,0.72136,1978,2694,0.70443,0.73830
2000,66 and older,East,Yes,0.17760,150,872,0.15222,0.20298
2000,66 and older,East,No,0.82240,722,872,0.79702,0.84778
2001,17-29 y.,West,Yes,0.01570,51,2985,0.01124,0.02016
2001,17-29 y.,West,No,0.98430,2934,2985,0.97984,0.98876
2001,17-29 y.,East,No,0.98585,1088,1088,0.97883,0.99287
2001,30-45 y.,West,Yes,0.04513,234,5664,0.03973,0.05054
2001,30-45 y.,West,No,0.95487,5430,5664,0.94946,0.96027
2001,30-45 y.,East,Yes,0.04264,69,1645,0.03287,0.05240
2001,30-45 y.,East,No,0.95736,1576,1645,0.94760,0.96713
2001,46-65 y.,West,Yes,0.18371,934,5228,0.17322,0.19421
2001,46-65 y.,West,No,0.81629,4294,5228,0.80579,0.82678
2001,46-65 y.,East,Yes,0.16165,279,1832,0.14479,0.17851
2001,46-65 y.,East,No,0.83835,1553,1832,0.82149,0.85521
2001,66 and older,West,Yes,0.27128,666,2537,0.25397,0.28858
2001,66 and older,West,No,0.72872,1871,2537,0.71142,0.74603
2001,66 and older,East,Yes,0.15548,131,833,0.13085,0.18010
2001,66 and older,East,No,0.84452,702,833,0.81990,0.86915
2002,17-29 y.,West,Yes,0.02128,57,3047,0.01616,0.02641
2002,17-29 y.,West,No,0.97872,2990,3047,0.97359,0.98384
2002,17-29 y.,East,No,0.97948,1054,1054,0.97091,0.98804
2002,30-45 y.,West,Yes,0.04538,230,5834,0.04004,0.05073
2002,30-45 y.,West,No,0.95462,5604,5834,0.94927,0.95996
2002,30-45 y.,East,Yes,0.03951,62,1576,0.02989,0.04913
2002,30-45 y.,East,No,0.96049,1514,1576,0.95087,0.97011
2002,46-65 y.,West,Yes,0.19132,991,5936,0.18131,0.20132
2002,46-65 y.,West,No,0.80868,4945,5936,0.79868,0.81869
2002,46-65 y.,East,Yes,0.19053,308,1870,0.17273,0.20834
2002,46-65 y.,East,No,0.80947,1562,1870,0.79166,0.82727
2002,66 and older,West,Yes,0.28392,724,2677,0.26684,0.30101
2002,66 and older,West,No,0.71608,1953,2677,0.69899,0.73316
2002,66 and older,East,Yes,0.17596,154,881,0.15080,0.20112
2002,66 and older,East,No,0.82404,727,881,0.79888,0.84920
2003,17-29 y.,West,Yes,0.02075,56,2930,0.01558,0.02591
2003,17-29 y.,West,No,0.97925,2874,2930,0.97409,0.98442
2003,17-29 y.,East,No,0.98145,1047,1047,0.97328,0.98963
2003,30-45 y.,West,Yes,0.04573,222,5434,0.04018,0.05129
2003,30-45 y.,West,No,0.95427,5212,5434,0.94871,0.95982
2003,30-45 y.,East,Yes,0.04076,57,1483,0.03069,0.05082
2003,30-45 y.,East,No,0.95924,1426,1483,0.94918,0.96931
2003,46-65 y.,West,Yes,0.18154,924,5660,0.17150,0.19158
2003,46-65 y.,West,No,0.81846,4736,5660,0.80842,0.82850
2003,46-65 y.,East,Yes,0.18347,309,1871,0.16593,0.20102
2003,46-65 y.,East,No,0.81653,1562,1871,0.79898,0.83407
2003,66 and older,West,Yes,0.28622,746,2709,0.26920,0.30325
2003,66 and older,West,No,0.71378,1963,2709,0.69675,0.73080
2003,66 and older,East,Yes,0.17239,150,901,0.14771,0.19707
2003,66 and older,East,No,0.82761,751,901,0.80293,0.85229
2004,17-29 y.,West,Yes,0.01876,54,2882,0.01380,0.02371
2004,17-29 y.,West,No,0.98124,2828,2882,0.97629,0.98620
2004,17-29 y.,East,No,0.96953,1047,1047,0.95912,0.97995
2004,30-45 y.,West,Yes,0.04987,230,5143,0.04392,0.05582
2004,30-45 y.,West,No,0.95013,4913,5143,0.94418,0.95608
2004,30-45 y.,East,Yes,0.05287,63,1369,0.04101,0.06473
2004,30-45 y.,East,No,0.94713,1306,1369,0.93527,0.95899
2004,46-65 y.,West,Yes,0.18788,907,5515,0.17757,0.19819
2004,46-65 y.,West,No,0.81212,4608,5515,0.80181,0.82243
2004,46-65 y.,East,Yes,0.17651,291,1814,0.15896,0.19406
2004,46-65 y.,East,No,0.82349,1523,1814,0.80594,0.84104
2004,66 and older,West,Yes,0.28747,769,2782,0.27065,0.30429
2004,66 and older,West,No,0.71253,2013,2782,0.69571,0.72935
2004,66 and older,East,Yes,0.17556,162,946,0.15130,0.19982
2004,66 and older,East,No,0.82444,784,946,0.80018,0.84870
2005,17-29 y.,West,Yes,0.02027,48,2797,0.01505,0.02550
2005,17-29 y.,West,No,0.97973,2749,2797,0.97450,0.98495
2005,17-29 y.,East,No,0.98518,996,996,0.97767,0.99269
2005,30-45 y.,West,Yes,0.05465,229,4773,0.04820,0.06110
2005,30-45 y.,West,No,0.94535,4544,4773,0.93890,0.95180
2005,30-45 y.,East,Yes,0.04427,55,1285,0.03302,0.05552
2005,30-45 y.,East,No,0.95573,1230,1285,0.94448,0.96698
2005,46-65 y.,West,Yes,0.18129,866,5225,0.17085,0.19174
2005,46-65 y.,West,No,0.81871,4359,5225,0.80826,0.82915
2005,46-65 y.,East,Yes,0.19231,296,1754,0.17386,0.21076
2005,46-65 y.,East,No,0.80769,1458,1754,0.78924,0.82614
2005,66 and older,West,Yes,0.28506,766,2776,0.26826,0.30186
2005,66 and older,West,No,0.71494,2010,2776,0.69814,0.73174
2005,66 and older,East,Yes,0.20105,177,951,0.17556,0.22654
2005,66 and older,East,No,0.79895,774,951,0.77346,0.82444
2006,17-29 y.,West,Yes,0.02202,46,2711,0.01650,0.02755
2006,17-29 y.,West,No,0.97798,2665,2711,0.97245,0.98350
2006,17-29 y.,East,No,0.97017,942,942,0.95930,0.98104
2006,30-45 y.,West,Yes,0.05310,224,4953,0.04686,0.05935
2006,30-45 y.,West,No,0.94690,4729,4953,0.94065,0.95314
2006,30-45 y.,East,Yes,0.05308,57,1315,0.04096,0.06520
2006,30-45 y.,East,No,0.94692,1258,1315,0.93480,0.95904
2006,46-65 y.,West,Yes,0.17922,928,5695,0.16926,0.18919
2006,46-65 y.,West,No,0.82078,4767,5695,0.81081,0.83074
2006,46-65 y.,East,Yes,0.18739,308,1864,0.16967,0.20510
2006,46-65 y.,East,No,0.81261,1556,1864,0.79490,0.83033
2006,66 and older,West,Yes,0.29214,914,3284,0.27658,0.30770
2006,66 and older,West,No,0.70786,2370,3284,0.69230,0.72342
2006,66 and older,East,Yes,0.20994,214,1118,0.18605,0.23382
2006,66 and older,East,No,0.79006,904,1118,0.76618,0.81395
2007,17-29 y.,West,Yes,0.01714,35,2488,0.01204,0.02224
2007,17-29 y.,West,No,0.98286,2453,2488,0.97776,0.98796
2007,17-29 y.,East,No,0.98025,878,878,0.97104,0.98946
2007,30-45 y.,West,Yes,0.05475,211,4471,0.04808,0.06142
2007,30-45 y.,West,No,0.94525,4260,4471,0.93858,0.95192
2007,30-45 y.,East,Yes,0.04767,50,1214,0.03568,0.05966
2007,30-45 y.,East,No,0.95233,1164,1214,0.94034,0.96432
2007,46-65 y.,West,Yes,0.18285,869,5274,0.17241,0.19328
2007,46-65 y.,West,No,0.81715,4405,5274,0.80672,0.82759
2007,46-65 y.,East,Yes,0.18429,287,1763,0.16619,0.20239
2007,46-65 y.,East,No,0.81571,1476,1763,0.79761,0.83381
2007,66 and older,West,Yes,0.28512,877,3195,0.26946,0.30078
2007,66 and older,West,No,0.71488,2318,3195,0.69922,0.73054
2007,66 and older,East,Yes,0.19723,205,1112,0.17384,0.22063
2007,66 and older,East,No,0.80277,907,1112,0.77937,0.82616
2008,17-29 y.,West,Yes,0.02089,41,2321,0.01507,0.02671
2008,17-29 y.,West,No,0.97911,2280,2321,0.97329,0.98493
2008,17-29 y.,East,No,0.96968,804,804,0.95782,0.98154
2008,30-45 y.,West,Yes,0.05581,186,4017,0.04871,0.06291
2008,30-45 y.,West,No,0.94419,3831,4017,0.93709,0.95129
2008,30-45 y.,East,Yes,0.04729,42,1145,0.03499,0.05959
2008,30-45 y.,East,No,0.95271,1103,1145,0.94041,0.96501
2008,46-65 y.,West,Yes,0.17695,820,5001,0.16637,0.18752
2008,46-65 y.,West,No,0.82305,4181,5001,0.81248,0.83363
2008,46-65 y.,East,Yes,0.17507,266,1675,0.15687,0.19328
2008,46-65 y.,East,No,0.82493,1409,1675,0.80672,0.84313
2008,66 and older,West,Yes,0.27715,831,3145,0.26150,0.29279
2008,66 and older,West,No,0.72285,2314,3145,0.70721,0.73850
2008,66 and older,East,Yes,0.19703,206,1105,0.17357,0.22049
2008,66 and older,East,No,0.80297,899,1105,0.77951,0.82643
2009,17-29 y.,West,Yes,0.01664,31,2122,0.01119,0.02208
2009,17-29 y.,West,No,0.98336,2091,2122,0.97792,0.98881
2009,17-29 y.,East,No,0.98093,701,701,0.97079,0.99106
2009,30-45 y.,West,Yes,0.05995,182,3598,0.05219,0.06770
2009,30-45 y.,West,No,0.94005,3416,3598,0.93230,0.94781
2009,30-45 y.,East,Yes,0.06077,45,1063,0.04640,0.07514
2009,30-45 y.,East,No,0.93923,1018,1063,0.92486,0.95360
2009,46-65 y.,West,Yes,0.18130,787,4673,0.17025,0.19235
2009,46-65 y.,West,No,0.81870,3886,4673,0.80765,0.82975
2009,46-65 y.,East,Yes,0.16952,253,1631,0.15130,0.18773
2009,46-65 y.,East,No,0.83048,1378,1631,0.81227,0.84870
2009,66 and older,West,Yes,0.27294,786,3016,0.25704,0.28884
2009,66 and older,West,No,0.72706,2230,3016,0.71116,0.74296
2009,66 and older,East,Yes,0.18422,208,1109,0.16139,0.20704
2009,66 and older,East,No,0.81578,901,1109,0.79296,0.83861
2010,17-29 y.,West,Yes,0.02455,55,2984,0.01900,0.03010
2010,17-29 y.,West,No,0.97545,2929,2984,0.96990,0.98100
2010,17-29 y.,East,No,0.95875,910,910,0.94582,0.97168
2010,30-45 y.,West,Yes,0.04962,255,7269,0.04463,0.05461
2010,30-45 y.,West,No,0.95038,7014,7269,0.94539,0.95537
2010,30-45 y.,East,Yes,0.06251,69,1792,0.05130,0.07373
2010,30-45 y.,East,No,0.93749,1723,1792,0.92627,0.94870
2010,46-65 y.,West,Yes,0.17845,818,5253,0.16809,0.18880
2010,46-65 y.,West,No,0.82155,4435,5253,0.81120,0.83191
2010,46-65 y.,East,Yes,0.17756,268,1682,0.15929,0.19582
2010,46-65 y.,East,No,0.82244,1414,1682,0.80418,0.84071
2010,66 and older,West,Yes,0.26609,750,2944,0.25013,0.28206
2010,66 and older,West,No,0.73391,2194,2944,0.71794,0.74987
2010,66 and older,East,Yes,0.19954,206,1047,0.17532,0.22376
2010,66 and older,East,No,0.80046,841,1047,0.77624,0.82468
2011,17-29 y.,West,Yes,0.02117,50,3231,0.01620,0.02613
2011,17-29 y.,West,No,0.97883,3181,3231,0.97387,0.98380
2011,17-29 y.,East,No,0.96131,905,905,0.94873,0.97388
2011,30-45 y.,West,Yes,0.05442,313,7908,0.04942,0.05942
2011,30-45 y.,West,No,0.94558,7595,7908,0.94058,0.95058
2011,30-45 y.,East,Yes,0.05882,85,2003,0.04852,0.06913
2011,30-45 y.,East,No,0.94118,1918,2003,0.93087,0.95148
2011,46-65 y.,West,Yes,0.17562,1092,6995,0.16670,0.18454
2011,46-65 y.,West,No,0.82438,5903,6995,0.81546,0.83330
2011,46-65 y.,East,Yes,0.17108,342,2092,0.15494,0.18723
2011,46-65 y.,East,No,0.82892,1750,2092,0.81277,0.84506
2011,66 and older,West,Yes,0.25918,936,3824,0.24529,0.27307
2011,66 and older,West,No,0.74082,2888,3824,0.72693,0.75471
2011,66 and older,East,Yes,0.19038,238,1251,0.16862,0.21215
2011,66 and older,East,No,0.80962,1013,1251,0.78785,0.83138
2012,17-29 y.,West,Yes,0.02547,55,3137,0.01996,0.03098
2012,17-29 y.,West,No,0.97453,3082,3137,0.96902,0.98004
2012,17-29 y.,East,No,0.95765,803,803,0.94371,0.97159
2012,30-45 y.,West,Yes,0.05978,305,7186,0.05430,0.06527
2012,30-45 y.,West,No,0.94022,6881,7186,0.93473,0.94570
2012,30-45 y.,East,Yes,0.06194,84,1868,0.05101,0.07288
2012,30-45 y.,East,No,0.93806,1784,1868,0.92712,0.94899
2012,46-65 y.,West,Yes,0.18241,1173,7166,0.17347,0.19136
2012,46-65 y.,West,No,0.81759,5993,7166,0.80864,0.82653
2012,46-65 y.,East,Yes,0.19278,383,2176,0.17620,0.20936
2012,46-65 y.,East,No,0.80722,1793,2176,0.79064,0.82380
2012,66 and older,West,Yes,0.25251,967,3897,0.23887,0.26615
2012,66 and older,West,No,0.74749,2930,3897,0.73385,0.76113
2012,66 and older,East,Yes,0.21055,256,1271,0.18813,0.23298
2012,66 and older,East,No,0.78945,1015,1271,0.76702,0.81187
2013,17-29 y.,West,Yes,0.02157,63,4222,0.01719,0.02596
2013,17-29 y.,West,No,0.97843,4159,4222,0.97404,0.98281
2013,17-29 y.,East,No,0.97363,774,774,0.96234,0.98493
2013,30-45 y.,West,Yes,0.05051,337,8463,0.04584,0.05517
2013,30-45 y.,West,No,0.94949,8126,8463,0.94483,0.95416
2013,30-45 y.,East,Yes,0.06208,80,1883,0.05117,0.07298
2013,30-45 y.,East,No,0.93792,1803,1883,0.92702,0.94883
2013,46-65 y.,West,Yes,0.18679,1261,7971,0.17823,0.19534
2013,46-65 y.,West,No,0.81321,6710,7971,0.80466,0.82177
2013,46-65 y.,East,Yes,0.19307,369,2186,0.17652,0.20962
2013,46-65 y.,East,No,0.80693,1817,2186,0.79038,0.82348
2013,66 and older,West,Yes,0.24648,905,3785,0.23275,0.26021
2013,66 and older,West,No,0.75352,2880,3785,0.73979,0.76725
2013,66 and older,East,Yes,0.18505,226,1218,0.16324,0.20687
2013,66 and older,East,No,0.81495,992,1218,0.79313,0.83676
2014,17-29 y.,West,Yes,0.02814,63,3577,0.02272,0.03356
2014,17-29 y.,West,No,0.97186,3514,3577,0.96644,0.97728
2014,17-29 y.,East,No,0.96159,686,686,0.94719,0.97598
2014,30-45 y.,West,Yes,0.04729,272,6884,0.04227,0.05230
2014,30-45 y.,West,No,0.95271,6612,6884,0.94770,0.95773
2014,30-45 y.,East,Yes,0.06556,82,1624,0.05352,0.07761
2014,30-45 y.,East,No,0.93444,1542,1624,0.92239,0.94648
2014,46-65 y.,West,Yes,0.19599,1192,7274,0.18687,0.20511
2014,46-65 y.,West,No,0.80401,6082,7274,0.79489,0.81313
2014,46-65 y.,East,Yes,0.20035,355,2019,0.18288,0.21781
2014,46-65 y.,East,No,0.79965,1664,2019,0.78219,0.81712
2014,66 and older,West,Yes,0.25643,947,3723,0.24240,0.27046
2014,66 and older,West,No,0.74357,2776,3723,0.72954,0.75760
2014,66 and older,East,Yes,0.20060,247,1215,0.17807,0.22312
2014,66 and older,East,No,0.79940,968,1215,0.77688,0.82193
2015,17-29 y.,West,Yes,0.02417,65,3745,0.01925,0.02908
2015,17-29 y.,West,No,0.97583,3680,3745,0.97092,0.98075
2015,17-29 y.,East,No,0.97034,689,689,0.95766,0.98301
2015,30-45 y.,West,Yes,0.04383,219,6738,0.03894,0.04872
2015,30-45 y.,West,No,0.95617,6519,6738,0.95128,0.96106
2015,30-45 y.,East,Yes,0.05634,63,1532,0.04479,0.06789
2015,30-45 y.,East,No,0.94366,1469,1532,0.93211,0.95521
2015,46-65 y.,West,Yes,0.19091,1107,7165,0.18181,0.20001
2015,46-65 y.,West,No,0.80909,6058,7165,0.79999,0.81819
2015,46-65 y.,East,Yes,0.19599,325,1932,0.17828,0.21369
2015,46-65 y.,East,No,0.80401,1607,1932,0.78631,0.82172
2015,66 and older,West,Yes,0.25454,902,3638,0.24038,0.26870
2015,66 and older,West,No,0.74546,2736,3638,0.73130,0.75962
2015,66 and older,East,Yes,0.19499,233,1201,0.17257,0.21740
2015,66 and older,East,No,0.80501,968,1201,0.78260,0.82743
2016,17-29 y.,West,Yes,0.02467,55,3217,0.01931,0.03003
2016,17-29 y.,West,No,0.97533,3162,3217,0.96997,0.98069
2016,17-29 y.,East,No,0.97417,614,614,0.96161,0.98672
2016,30-45 y.,West,Yes,0.04671,203,5733,0.04124,0.05217
2016,30-45 y.,West,No,0.95329,5530,5733,0.94783,0.95876
2016,30-45 y.,East,Yes,0.06218,59,1358,0.04933,0.07503
2016,30-45 y.,East,No,0.93782,1299,1358,0.92497,0.95067
