year,migback,sex,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,Indirect migration background,female,No,0.94578,167,167,0.91134,0.98023
1992,No migration background,male,Yes,0.15796,634,4884,0.14773,0.16818
1992,No migration background,male,No,0.84204,4250,4884,0.83182,0.85227
1992,No migration background,female,Yes,0.11532,476,5350,0.10676,0.12388
1992,No migration background,female,No,0.88468,4874,5350,0.87612,0.89324
1992,Direct migration background,male,Yes,0.16329,158,1303,0.14321,0.18337
1992,Direct migration background,male,No,0.83671,1145,1303,0.81663,0.85679
1992,Direct migration background,female,Yes,0.09718,83,1197,0.08039,0.11397
1992,Direct migration background,female,No,0.90282,1114,1197,0.88603,0.91961
1992,Indirect migration background,male,No,0.96717,198,198,0.94229,0.99205
1992,Indirect migration background,female,No,0.93469,192,192,0.89965,0.96973
1994,No migration background,male,Yes,0.14494,559,4726,0.13490,0.15498
1994,No migration background,male,No,0.85506,4167,4726,0.84502,0.86510
1994,No migration background,female,Yes,0.11535,461,5195,0.10666,0.12404
1994,No migration background,female,No,0.88465,4734,5195,0.87596,0.89334
1994,Direct migration background,male,Yes,0.16747,159,1188,0.14623,0.18871
1994,Direct migration background,male,No,0.83253,1029,1188,0.81129,0.85377
1994,Direct migration background,female,Yes,0.10598,89,1133,0.08804,0.12391
1994,Direct migration background,female,No,0.89402,1044,1133,0.87609,0.91196
1994,Indirect migration background,male,No,0.96596,238,238,0.94287,0.98904
1994,Indirect migration background,female,No,0.95826,236,236,0.93269,0.98383
1995,No migration background,male,Yes,0.15412,578,4704,0.14380,0.16444
1995,No migration background,male,No,0.84588,4126,4704,0.83556,0.85620
1995,No migration background,female,Yes,0.12925,497,5181,0.12012,0.13839
1995,No migration background,female,No,0.87075,4684,5181,0.86161,0.87988
1995,Direct migration background,male,Yes,0.14583,165,1393,0.12729,0.16437
1995,Direct migration background,male,No,0.85417,1228,1393,0.83563,0.87271
1995,Direct migration background,female,Yes,0.09922,104,1354,0.08329,0.11515
1995,Direct migration background,female,No,0.90078,1250,1354,0.88485,0.91671
1995,Indirect migration background,male,No,0.96695,243,243,0.94442,0.98947
1995,Indirect migration background,female,No,0.96397,243,243,0.94049,0.98745
1996,No migration background,male,Yes,0.15838,584,4705,0.14795,0.16881
1996,No migration background,male,No,0.84162,4121,4705,0.83119,0.85205
1996,No migration background,female,Yes,0.12608,508,5168,0.11703,0.13513
1996,No migration background,female,No,0.87392,4660,5168,0.86487,0.88297
1996,Direct migration background,male,Yes,0.16594,165,1305,0.14575,0.18613
1996,Direct migration background,male,No,0.83406,1140,1305,0.81387,0.85425
1996,Direct migration background,female,Yes,0.09078,95,1287,0.07508,0.10648
1996,Direct migration background,female,No,0.90922,1192,1287,0.89352,0.92492
1996,Indirect migration background,male,No,0.97462,261,261,0.95550,0.99374
1996,Indirect migration background,female,No,0.95961,268,268,0.93599,0.98322
1997,No migration background,male,Yes,0.16113,584,4646,0.15056,0.17170
1997,No migration background,male,No,0.83887,4062,4646,0.82830,0.84944
1997,No migration background,female,Yes,0.12446,498,5086,0.11539,0.13354
1997,No migration background,female,No,0.87554,4588,5086,0.86646,0.88461
1997,Direct migration background,male,Yes,0.15912,153,1244,0.13879,0.17946
1997,Direct migration background,male,No,0.84088,1091,1244,0.82054,0.86121
1997,Direct migration background,female,Yes,0.08591,94,1209,0.07011,0.10172
1997,Direct migration background,female,No,0.91409,1115,1209,0.89828,0.92989
1997,Indirect migration background,male,No,0.96331,279,279,0.94121,0.98541
1997,Indirect migration background,female,No,0.95148,267,267,0.92566,0.97730
1998,No migration background,male,Yes,0.15611,686,5324,0.14636,0.16587
1998,No migration background,male,No,0.84389,4638,5324,0.83413,0.85364
1998,No migration background,female,Yes,0.12824,592,5816,0.11964,0.13683
1998,No migration background,female,No,0.87176,5224,5816,0.86317,0.88036
1998,Direct migration background,male,Yes,0.15142,156,1205,0.13117,0.17167
1998,Direct migration background,male,No,0.84858,1049,1205,0.82833,0.86883
1998,Direct migration background,female,Yes,0.08807,93,1176,0.07187,0.10428
1998,Direct migration background,female,No,0.91193,1083,1176,0.89572,0.92813
1998,Indirect migration background,male,No,0.97288,298,298,0.95441,0.99136
1998,Indirect migration background,female,No,0.98363,280,280,0.96875,0.99852
1999,No migration background,male,Yes,0.15646,660,5184,0.14657,0.16635
1999,No migration background,male,No,0.84354,4524,5184,0.83365,0.85343
1999,No migration background,female,Yes,0.13117,585,5655,0.12237,0.13997
1999,No migration background,female,No,0.86883,5070,5655,0.86003,0.87763
1999,Direct migration background,male,Yes,0.14672,143,1104,0.12584,0.16760
1999,Direct migration background,male,No,0.85328,961,1104,0.83240,0.87416
1999,Direct migration background,female,Yes,0.09922,90,1092,0.08148,0.11696
1999,Direct migration background,female,No,0.90078,1002,1092,0.88304,0.91852
1999,Indirect migration background,male,No,0.97419,297,297,0.95612,0.99225
1999,Indirect migration background,female,No,0.96468,286,286,0.94325,0.98611
2000,No migration background,male,Yes,0.14758,1262,9526,0.14045,0.15470
2000,No migration background,male,No,0.85242,8264,9526,0.84530,0.85955
2000,No migration background,female,Yes,0.11500,1036,10385,0.10887,0.12114
2000,No migration background,female,No,0.88500,9349,10385,0.87886,0.89113
2000,Direct migration background,male,Yes,0.11518,180,1618,0.09962,0.13074
2000,Direct migration background,male,No,0.88482,1438,1618,0.86926,0.90038
2000,Direct migration background,female,Yes,0.07612,113,1678,0.06342,0.08881
2000,Direct migration background,female,No,0.92388,1565,1678,0.91119,0.93658
2000,Indirect migration background,male,No,0.96079,387,387,0.94142,0.98015
2000,Indirect migration background,female,No,0.97777,399,399,0.96329,0.99226
2001,No migration background,male,Yes,0.14658,1133,8687,0.13914,0.15402
2001,No migration background,male,No,0.85342,7554,8687,0.84598,0.86086
2001,No migration background,female,Yes,0.11731,950,9485,0.11083,0.12379
2001,No migration background,female,No,0.88269,8535,9485,0.87621,0.88917
2001,Direct migration background,male,Yes,0.11322,156,1422,0.09675,0.12970
2001,Direct migration background,male,No,0.88678,1266,1422,0.87030,0.90325
2001,Direct migration background,female,Yes,0.07781,107,1472,0.06412,0.09150
2001,Direct migration background,female,No,0.92219,1365,1472,0.90850,0.93588
2001,Indirect migration background,male,No,0.93098,354,354,0.90454,0.95742
2001,Indirect migration background,female,No,0.97173,374,374,0.95491,0.98855
2002,No migration background,male,Yes,0.15649,1231,9354,0.14913,0.16385
2002,No migration background,male,No,0.84351,8123,9354,0.83615,0.85087
2002,No migration background,female,Yes,0.12728,1023,9995,0.12074,0.13381
2002,No migration background,female,No,0.87272,8972,9995,0.86619,0.87926
2002,Direct migration background,male,Yes,0.10768,149,1353,0.09116,0.12420
2002,Direct migration background,male,No,0.89232,1204,1353,0.87580,0.90884
2002,Direct migration background,female,Yes,0.09077,112,1429,0.07587,0.10568
2002,Direct migration background,female,No,0.90923,1317,1429,0.89432,0.92413
2002,Indirect migration background,male,No,0.94605,346,346,0.92220,0.96989
2002,Indirect migration background,female,No,0.96930,387,387,0.95209,0.98651
2003,No migration background,male,Yes,0.15344,1188,9007,0.14599,0.16088
2003,No migration background,male,No,0.84656,7819,9007,0.83912,0.85401
2003,No migration background,female,Yes,0.12763,1012,9671,0.12098,0.13428
2003,No migration background,female,No,0.87237,8659,9671,0.86572,0.87902
2003,Direct migration background,male,Yes,0.11991,154,1260,0.10197,0.13786
2003,Direct migration background,male,No,0.88009,1106,1260,0.86214,0.89803
2003,Direct migration background,female,Yes,0.07690,98,1342,0.06264,0.09116
2003,Direct migration background,female,No,0.92310,1244,1342,0.90884,0.93736
2003,Indirect migration background,male,No,0.96811,352,352,0.94972,0.98649
2003,Indirect migration background,female,No,0.96565,391,391,0.94757,0.98373
2004,No migration background,male,Yes,0.15843,1191,8754,0.15078,0.16608
2004,No migration background,male,No,0.84157,7563,8754,0.83392,0.84922
2004,No migration background,female,Yes,0.13086,1013,9447,0.12406,0.13766
2004,No migration background,female,No,0.86914,8434,9447,0.86234,0.87594
2004,Direct migration background,male,Yes,0.12716,154,1216,0.10843,0.14590
2004,Direct migration background,male,No,0.87284,1062,1216,0.85410,0.89157
2004,Direct migration background,female,Yes,0.09002,111,1311,0.07452,0.10552
2004,Direct migration background,female,No,0.90998,1200,1311,0.89448,0.92548
2004,Indirect migration background,male,No,0.97040,373,373,0.95318,0.98762
2004,Indirect migration background,female,No,0.94893,390,390,0.92705,0.97080
2005,No migration background,male,Yes,0.15944,1185,8335,0.15158,0.16730
2005,No migration background,male,No,0.84056,7150,8335,0.83270,0.84842
2005,No migration background,female,Yes,0.12783,987,9062,0.12096,0.13471
2005,No migration background,female,No,0.87217,8075,9062,0.86529,0.87904
2005,Direct migration background,male,Yes,0.12598,151,1111,0.10646,0.14550
2005,Direct migration background,male,No,0.87402,960,1111,0.85450,0.89354
2005,Direct migration background,female,Yes,0.08646,103,1240,0.07081,0.10211
2005,Direct migration background,female,No,0.91354,1137,1240,0.89789,0.92919
2005,Indirect migration background,male,No,0.98516,396,396,0.97324,0.99709
2005,Indirect migration background,female,No,0.95313,402,402,0.93244,0.97381
2006,No migration background,male,Yes,0.16003,1298,8956,0.15243,0.16762
2006,No migration background,male,No,0.83997,7658,8956,0.83238,0.84757
2006,No migration background,female,Yes,0.13411,1111,9763,0.12735,0.14087
2006,No migration background,female,No,0.86589,8652,9763,0.85913,0.87265
2006,Direct migration background,male,Yes,0.13853,155,1100,0.11810,0.15895
2006,Direct migration background,male,No,0.86147,945,1100,0.84105,0.88190
2006,Direct migration background,female,Yes,0.09741,119,1270,0.08109,0.11372
2006,Direct migration background,female,No,0.90259,1151,1270,0.88628,0.91891
2006,Indirect migration background,male,No,0.98060,379,379,0.96670,0.99450
2006,Indirect migration background,female,No,0.95361,406,406,0.93313,0.97409
2007,No migration background,male,Yes,0.16120,1231,8385,0.15333,0.16907
2007,No migration background,male,No,0.83880,7154,8385,0.83093,0.84667
2007,No migration background,female,Yes,0.13263,1055,9141,0.12567,0.13958
2007,No migration background,female,No,0.86737,8086,9141,0.86042,0.87433
2007,Direct migration background,male,Yes,0.13752,133,976,0.11590,0.15914
2007,Direct migration background,male,No,0.86248,843,976,0.84086,0.88410
2007,Direct migration background,female,Yes,0.09872,106,1132,0.08133,0.11610
2007,Direct migration background,female,No,0.90128,1026,1132,0.88390,0.91867
2007,Indirect migration background,male,No,0.97842,360,360,0.96339,0.99345
2007,Indirect migration background,female,No,0.95371,392,392,0.93288,0.97454
2008,No migration background,male,Yes,0.15711,1159,7925,0.14909,0.16512
2008,No migration background,male,No,0.84289,6766,7925,0.83488,0.85091
2008,No migration background,female,Yes,0.13409,1003,8641,0.12691,0.14128
2008,No migration background,female,No,0.86591,7638,8641,0.85872,0.87309
2008,Direct migration background,male,Yes,0.13542,125,880,0.11280,0.15804
2008,Direct migration background,male,No,0.86458,755,880,0.84196,0.88720
2008,Direct migration background,female,Yes,0.09159,91,1020,0.07388,0.10930
2008,Direct migration background,female,No,0.90841,929,1020,0.89070,0.92612
2008,Indirect migration background,male,No,0.97090,355,355,0.95339,0.98841
2008,Indirect migration background,female,No,0.94637,378,378,0.92363,0.96911
2009,No migration background,male,Yes,0.15932,1130,7460,0.15102,0.16763
2009,No migration background,male,No,0.84068,6330,7460,0.83237,0.84898
2009,No migration background,female,Yes,0.13418,956,8109,0.12676,0.14160
2009,No migration background,female,No,0.86582,7153,8109,0.85840,0.87324
2009,Direct migration background,male,Yes,0.13446,110,758,0.11016,0.15877
2009,Direct migration background,male,No,0.86554,648,758,0.84123,0.88984
2009,Direct migration background,female,Yes,0.10157,88,897,0.08179,0.12135
2009,Direct migration background,female,No,0.89843,809,897,0.87865,0.91821
2009,Indirect migration background,male,No,0.97935,330,330,0.96398,0.99472
2009,Indirect migration background,female,No,0.95476,351,351,0.93299,0.97653
2010,No migration background,male,Yes,0.15776,1162,9054,0.15025,0.16527
2010,No migration background,male,No,0.84224,7892,9054,0.83473,0.84975
2010,No migration background,female,Yes,0.13585,1017,10779,0.12938,0.14232
2010,No migration background,female,No,0.86415,9762,10779,0.85768,0.87062
2010,Direct migration background,male,Yes,0.12325,121,1326,0.10555,0.14095
2010,Direct migration background,male,No,0.87675,1205,1326,0.85905,0.89445
2010,Direct migration background,female,Yes,0.09851,100,1654,0.08414,0.11288
2010,Direct migration background,female,No,0.90149,1554,1654,0.88712,0.91586
2010,Indirect migration background,male,No,0.96132,474,474,0.94394,0.97869
2010,Indirect migration background,female,No,0.94015,573,573,0.92071,0.95959
2011,No migration background,male,Yes,0.15453,1432,10765,0.14771,0.16136
2011,No migration background,male,No,0.84547,9333,10765,0.83864,0.85229
2011,No migration background,female,Yes,0.14055,1335,12901,0.13455,0.14655
2011,No migration background,female,No,0.85945,11566,12901,0.85345,0.86545
2011,Direct migration background,male,Yes,0.10230,138,1460,0.08675,0.11785
2011,Direct migration background,male,No,0.89770,1322,1460,0.88215,0.91325
2011,Direct migration background,female,Yes,0.08801,122,1874,0.07518,0.10085
2011,Direct migration background,female,No,0.91199,1752,1874,0.89915,0.92482
2011,Indirect migration background,male,No,0.96137,534,534,0.94501,0.97773
2011,Indirect migration background,female,Yes,0.06664,32,678,0.04785,0.08543
2011,Indirect migration background,female,No,0.93336,646,678,0.91457,0.95215
2012,No migration background,male,Yes,0.16626,1522,10560,0.15916,0.17336
2012,No migration background,male,No,0.83374,9038,10560,0.82664,0.84084
2012,No migration background,female,Yes,0.14189,1398,12593,0.13580,0.14799
2012,No migration background,female,No,0.85811,11195,12593,0.85201,0.86420
2012,Direct migration background,male,Yes,0.10806,142,1404,0.09181,0.12430
2012,Direct migration background,male,No,0.89194,1262,1404,0.87570,0.90819
2012,Direct migration background,female,Yes,0.09631,129,1780,0.08260,0.11002
2012,Direct migration background,female,No,0.90369,1651,1780,0.88998,0.91740
2012,Indirect migration background,male,No,0.93323,517,517,0.91169,0.95477
2012,Indirect migration background,female,Yes,0.05949,31,649,0.04128,0.07770
2012,Indirect migration background,female,No,0.94051,618,649,0.92230,0.95872
2013,No migration background,male,Yes,0.15910,1424,10017,0.15194,0.16626
2013,No migration background,male,No,0.84090,8593,10017,0.83374,0.84806
2013,No migration background,female,Yes,0.14249,1312,11922,0.13622,0.14877
2013,No migration background,female,No,0.85751,10610,11922,0.85123,0.86378
2013,Direct migration background,male,Yes,0.10851,240,2933,0.09725,0.11977
2013,Direct migration background,male,No,0.89149,2693,2933,0.88023,0.90275
2013,Direct migration background,female,Yes,0.10195,209,3613,0.09208,0.11181
2013,Direct migration background,female,No,0.89805,3404,3613,0.88819,0.90792
2013,Indirect migration background,male,Yes,0.05537,36,988,0.04111,0.06964
2013,Indirect migration background,male,No,0.94463,952,988,0.93036,0.95889
2013,Indirect migration background,female,Yes,0.04932,41,1050,0.03621,0.06242
2013,Indirect migration background,female,No,0.95068,1009,1050,0.93758,0.96379
2014,No migration background,male,Yes,0.16663,1384,9226,0.15903,0.17424
2014,No migration background,male,No,0.83337,7842,9226,0.82576,0.84097
2014,No migration background,female,Yes,0.15044,1314,10829,0.14370,0.15717
2014,No migration background,female,No,0.84956,9515,10829,0.84283,0.85630
2014,Direct migration background,male,Yes,0.11186,216,2381,0.09919,0.12452
2014,Direct migration background,male,No,0.88814,2165,2381,0.87548,0.90081
2014,Direct migration background,female,Yes,0.10924,197,2892,0.09787,0.12061
2014,Direct migration background,female,No,0.89076,2695,2892,0.87939,0.90213
2014,Indirect migration background,male,Yes,0.04999,34,801,0.03489,0.06509
2014,Indirect migration background,male,No,0.95001,767,801,0.93491,0.96511
2014,Indirect migration background,female,Yes,0.07476,34,894,0.05751,0.09201
2014,Indirect migration background,female,No,0.92524,860,894,0.90799,0.94249
2015,No migration background,male,Yes,0.16387,1253,8758,0.15611,0.17162
2015,No migration background,male,No,0.83613,7505,8758,0.82838,0.84389
2015,No migration background,female,Yes,0.15076,1256,10265,0.14384,0.15769
2015,No migration background,female,No,0.84924,9009,10265,0.84231,0.85616
2015,Direct migration background,male,Yes,0.11104,194,2757,0.09931,0.12277
2015,Direct migration background,male,No,0.88896,2563,2757,0.87723,0.90069
2015,Direct migration background,female,Yes,0.08086,164,3278,0.07153,0.09020
2015,Direct migration background,female,No,0.91914,3114,3278,0.90980,0.92847
2015,Indirect migration background,male,No,0.94740,715,715,0.93103,0.96377
2015,Indirect migration background,female,Yes,0.05825,37,857,0.04256,0.07393
2015,Indirect migration background,female,No,0.94175,820,857,0.92607,0.95744
2016,No migration background,male,Yes,0.16517,1177,8139,0.15710,0.17323
2016,No migration background,male,No,0.83483,6962,8139,0.82677,0.84290
2016,No migration background,female,Yes,0.14622,1173,9555,0.13914,0.15331
2016,No migration background,female,No,0.85378,8382,9555,0.84669,0.86086
2016,Direct migration background,male,Yes,0.11313,189,2265,0.10008,0.12618
2016,Direct migration background,male,No,0.88687,2076,2265,0.87382,0.89992
2016,Direct migration background,female,Yes,0.08239,154,2767,0.07215,0.09264
2016,Direct migration background,female,No,0.91761,2613,2767,0.90736,0.92785
2016,Indirect migration background,male,No,0.95120,660,660,0.93475,0.96765
2016,Indirect migration background,female,Yes,0.05135,33,790,0.03595,0.06675
2016,Indirect migration background,female,No,0.94865,757,790,0.93325,0.96405
2017,No migration background,male,Yes,0.15668,1291,9343,0.14931,0.16405
2017,No migration background,male,No,0.84332,8052,9343,0.83595,0.85069
2017,No migration background,female,Yes,0.14667,1310,10714,0.13997,0.15337
2017,No migration background,female,No,0.85333,9404,10714,0.84663,0.86003
2017,Direct migration background,male,Yes,0.11579,191,2132,0.10220,0.12938
2017,Direct migration background,male,No,0.88421,1941,2132,0.87062,0.89780
2017,Direct migration background,female,Yes,0.08881,170,2678,0.07804,0.09959
2017,Direct migration background,female,No,0.91119,2508,2678,0.90041,0.92196
2017,Indirect migration background,male,Yes,0.06333,45,762,0.04603,0.08064
2017,Indirect migration background,male,No,0.93667,717,762,0.91936,0.95397
2017,Indirect migration background,female,Yes,0.03761,38,858,0.02487,0.05035
2017,Indirect migration background,female,No,0.96239,820,858,0.94965,0.97513
2018,No migration background,male,Yes,0.15826,1303,8984,0.15071,0.16580
2018,No migration background,male,No,0.84174,7681,8984,0.83420,0.84929
2018,No migration background,female,Yes,0.14530,1328,10380,0.13852,0.15208
2018,No migration background,female,No,0.85470,9052,10380,0.84792,0.86148
2018,Direct migration background,male,Yes,0.12956,194,2048,0.11501,0.14411
2018,Direct migration background,male,No,0.87044,1854,2048,0.85589,0.88499
2018,Direct migration background,female,Yes,0.07459,177,2560,0.06441,0.08477
2018,Direct migration background,female,No,0.92541,2383,2560,0.91523,0.93559
2018,Indirect migration background,male,Yes,0.08671,53,745,0.06649,0.10693
2018,Indirect migration background,male,No,0.91329,692,745,0.89307,0.93351
2018,Indirect migration background,female,Yes,0.05619,49,867,0.04085,0.07153
2018,Indirect migration background,female,No,0.94381,818,867,0.92847,0.95915
2019,No migration background,male,Yes,0.15685,1320,9697,0.14961,0.16408
2019,No migration background,male,No,0.84315,8377,9697,0.83592,0.85039
2019,No migration background,female,Yes,0.14633,1288,10364,0.13953,0.15314
2019,No migration background,female,No,0.85367,9076,10364,0.84686,0.86047
2019,Direct migration background,male,Yes,0.12563,162,1801,0.11032,0.14094
2019,Direct migration background,male,No,0.87437,1639,1801,0.85906,0.88968
2019,Direct migration background,female,Yes,0.08649,149,2217,0.07479,0.09819
2019,Direct migration background,female,No,0.91351,2068,2217,0.90181,0.92521
2019,Indirect migration background,male,Yes,0.06269,49,738,0.04519,0.08019
2019,Indirect migration background,male,No,0.93731,689,738,0.91981,0.95481
2019,Indirect migration background,female,Yes,0.05015,36,825,0.03525,0.06506
2019,Indirect migration background,female,No,0.94985,789,825,0.93494,0.96475
2020,No migration background,male,Yes,0.15672,1211,8758,0.14910,0.16433
2020,No migration background,male,No,0.84328,7547,8758,0.83567,0.85090
2020,No migration background,female,Yes,0.14489,1233,9686,0.13788,0.15190
2020,No migration background,female,No,0.85511,8453,9686,0.84810,0.86212
2020,Direct migration background,male,Yes,0.10835,212,4441,0.09921,0.11749
2020,Direct migration background,male,No,0.89165,4229,4441,0.88251,0.90079
2020,Direct migration background,female,Yes,0.09307,181,3897,0.08395,0.10219
2020,Direct migration background,female,No,0.90693,3716,3897,0.89781,0.91605
2020,Indirect migration background,male,Yes,0.07086,50,725,0.05217,0.08956
2020,Indirect migration background,male,No,0.92914,675,725,0.91044,0.94783
2020,Indirect migration background,female,Yes,0.05603,39,804,0.04013,0.07194
2020,Indirect migration background,female,No,0.94397,765,804,0.92806,0.95987
2021,No migration background,male,Yes,0.15401,860,6199,0.14502,0.16299
2021,No migration background,male,No,0.84599,5339,6199,0.83701,0.85498
2021,No migration background,female,Yes,0.15254,903,6931,0.14407,0.16100
2021,No migration background,female,No,0.84746,6028,6931,0.83900,0.85593
2021,Direct migration background,male,Yes,0.12937,193,2696,0.11670,0.14204
2021,Direct migration background,male,No,0.87063,2503,2696,0.85796,0.88330
2021,Direct migration background,female,Yes,0.09887,149,2501,0.08717,0.11058
2021,Direct migration background,female,No,0.90113,2352,2501,0.88942,0.91283
2021,Indirect migration background,male,No,0.89605,415,415,0.86665,0.92545
2021,Indirect migration background,female,No,0.94596,457,457,0.92521,0.96672
2022,No migration background,male,Yes,0.14638,1095,8778,0.13899,0.15378
2022,No migration background,male,No,0.85362,7683,8778,0.84622,0.86101
2022,No migration background,female,Yes,0.15009,1144,9497,0.14290,0.15727
2022,No migration background,female,No,0.84991,8353,9497,0.84273,0.85710
2022,Direct migration background,male,Yes,0.09544,177,4107,0.08645,0.10443
2022,Direct migration background,male,No,0.90456,3930,4107,0.89557,0.91355
2022,Direct migration background,female,Yes,0.09883,197,3987,0.08957,0.10810
2022,Direct migration background,female,No,0.90117,3790,3987,0.89190,0.91043
2022,Indirect migration background,male,Yes,0.09504,61,672,0.07285,0.11723
2022,Indirect migration background,male,No,0.90496,611,672,0.88277,0.92715
2022,Indirect migration background,female,Yes,0.09000,62,781,0.06992,0.11009
2022,Indirect migration background,female,No,0.91000,719,781,0.88991,0.93008
