year,pgisced97,sampreg,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,Upper Secondary Level,West,No,0.82517,3882,4468,0.81404,0.83631
1997,Upper Secondary Level,East,Yes,0.09403,163,1973,0.08115,0.10691
1997,Upper Secondary Level,East,No,0.89911,1810,1973,0.88582,0.91240
1997,Post-secondary Non-tertiary Level,West,No,0.92806,355,355,0.90114,0.95498
1997,Post-secondary Non-tertiary Level,East,No,0.94442,69,69,0.88996,0.99887
1997,First Stage of Tertiary Education,West,Yes,0.15038,60,518,0.11957,0.18119
1997,First Stage of Tertiary Education,West,No,0.82862,458,518,0.79614,0.86111
1997,First Stage of Tertiary Education,East,No,0.84892,203,203,0.79953,0.89831
1997,Second Stage of Tertiary Education,West,Yes,0.07733,59,928,0.06013,0.09452
1997,Second Stage of Tertiary Education,West,No,0.92054,869,928,0.90313,0.93795
1997,Second Stage of Tertiary Education,East,Yes,0.09091,63,833,0.07137,0.11044
1997,Second Stage of Tertiary Education,East,No,0.90302,770,833,0.88291,0.92313
1998,Pre-primary Level,West,No,0.96933,217,217,0.94634,0.99232
1998,Pre-primary Level,East,No,0.99024,108,108,0.97161,1.00887
1998,Primary Level,West,Yes,0.18844,72,429,0.15139,0.22549
1998,Primary Level,West,No,0.80946,357,429,0.77225,0.84667
1998,Lower Secondary Level,West,Yes,0.15653,271,2142,0.14114,0.17192
1998,Lower Secondary Level,West,No,0.82763,1871,2142,0.81163,0.84363
1998,Lower Secondary Level,East,Yes,0.11957,43,372,0.08656,0.15259
1998,Lower Secondary Level,East,No,0.86937,329,372,0.83508,0.90366
1998,Upper Secondary Level,West,Yes,0.15908,641,4876,0.14882,0.16935
1998,Upper Secondary Level,West,No,0.82603,4235,4876,0.81538,0.83667
1998,Upper Secondary Level,East,Yes,0.09291,176,2072,0.08041,0.10541
1998,Upper Secondary Level,East,No,0.89066,1896,2072,0.87722,0.90410
1998,Post-secondary Non-tertiary Level,West,No,0.92047,407,407,0.89415,0.94679
1998,Post-secondary Non-tertiary Level,East,No,0.95217,64,64,0.89947,1.00487
1998,First Stage of Tertiary Education,West,Yes,0.15815,69,575,0.12830,0.18801
1998,First Stage of Tertiary Education,West,No,0.82043,506,575,0.78903,0.85184
1998,First Stage of Tertiary Education,East,No,0.87346,212,212,0.82860,0.91832
1998,Second Stage of Tertiary Education,West,Yes,0.08380,74,1097,0.06739,0.10020
1998,Second Stage of Tertiary Education,West,No,0.91085,1023,1097,0.89398,0.92772
1998,Second Stage of Tertiary Education,East,Yes,0.10126,74,867,0.08117,0.12136
1998,Second Stage of Tertiary Education,East,No,0.89831,793,867,0.87818,0.91844
1999,Pre-primary Level,West,No,0.97469,207,207,0.95324,0.99614
1999,Primary Level,West,Yes,0.19421,73,408,0.15577,0.23264
1999,Primary Level,West,No,0.80120,335,408,0.76242,0.83997
1999,Lower Secondary Level,West,Yes,0.16087,261,2063,0.14501,0.17673
1999,Lower Secondary Level,West,No,0.83355,1802,2063,0.81747,0.84963
1999,Lower Secondary Level,East,Yes,0.12067,40,370,0.08743,0.15390
1999,Lower Secondary Level,East,No,0.87933,330,370,0.84610,0.91257
1999,Upper Secondary Level,West,Yes,0.16690,657,4839,0.15639,0.17741
1999,Upper Secondary Level,West,No,0.82704,4182,4839,0.81638,0.83769
1999,Upper Secondary Level,East,Yes,0.09677,182,2073,0.08404,0.10949
1999,Upper Secondary Level,East,No,0.90192,1891,2073,0.88912,0.91473
1999,Post-secondary Non-tertiary Level,West,No,0.91950,401,401,0.89284,0.94617
1999,Post-secondary Non-tertiary Level,East,No,0.97266,71,71,0.93446,1.01086
1999,First Stage of Tertiary Education,West,Yes,0.14865,65,569,0.11940,0.17791
1999,First Stage of Tertiary Education,West,No,0.84450,504,569,0.81470,0.87430
1999,First Stage of Tertiary Education,East,No,0.88057,219,219,0.83752,0.92362
1999,Second Stage of Tertiary Education,West,Yes,0.07742,68,1100,0.06162,0.09322
1999,Second Stage of Tertiary Education,West,No,0.92106,1032,1100,0.90511,0.93700
1999,Second Stage of Tertiary Education,East,Yes,0.09955,75,856,0.07948,0.11962
1999,Second Stage of Tertiary Education,East,No,0.89977,781,856,0.87965,0.91990
2000,Pre-primary Level,West,No,0.96955,342,342,0.95131,0.98779
2000,Pre-primary Level,East,No,0.98327,141,141,0.96202,1.00452
2000,Primary Level,West,Yes,0.16208,63,383,0.12513,0.19904
2000,Primary Level,West,No,0.83553,320,383,0.79836,0.87271
2000,Lower Secondary Level,West,Yes,0.13995,383,3024,0.12758,0.15231
2000,Lower Secondary Level,West,No,0.85113,2641,3024,0.83844,0.86382
2000,Lower Secondary Level,East,Yes,0.11056,54,511,0.08335,0.13778
2000,Lower Secondary Level,East,No,0.88520,457,511,0.85753,0.91287
2000,Upper Secondary Level,West,Yes,0.14385,1229,9520,0.13680,0.15090
2000,Upper Secondary Level,West,No,0.85281,8291,9520,0.84569,0.85992
2000,Upper Secondary Level,East,Yes,0.10723,317,3243,0.09658,0.11788
2000,Upper Secondary Level,East,No,0.88848,2926,3243,0.87764,0.89931
2000,Post-secondary Non-tertiary Level,West,Yes,0.07180,61,991,0.05572,0.08788
2000,Post-secondary Non-tertiary Level,West,No,0.92472,930,991,0.90829,0.94116
2000,Post-secondary Non-tertiary Level,East,No,0.98103,121,121,0.95662,1.00544
2000,First Stage of Tertiary Education,West,Yes,0.14452,160,1367,0.12588,0.16317
2000,First Stage of Tertiary Education,West,No,0.84716,1207,1367,0.82807,0.86624
2000,First Stage of Tertiary Education,East,Yes,0.11386,54,504,0.08610,0.14162
2000,First Stage of Tertiary Education,East,No,0.88080,450,504,0.85248,0.90912
2000,Second Stage of Tertiary Education,West,Yes,0.07662,173,2522,0.06624,0.08701
2000,Second Stage of Tertiary Education,West,No,0.92091,2349,2522,0.91038,0.93145
2000,Second Stage of Tertiary Education,East,Yes,0.09262,104,1286,0.07677,0.10847
2000,Second Stage of Tertiary Education,East,No,0.90395,1182,1286,0.88784,0.92006
2001,Pre-primary Level,West,No,0.98653,379,379,0.97491,0.99815
2001,Primary Level,West,Yes,0.17389,53,296,0.13064,0.21714
2001,Primary Level,West,No,0.82386,243,296,0.78039,0.86733
2001,Lower Secondary Level,West,Yes,0.14423,339,2608,0.13075,0.15772
2001,Lower Secondary Level,West,No,0.84302,2269,2608,0.82906,0.85699
2001,Lower Secondary Level,East,Yes,0.11363,48,451,0.08431,0.14295
2001,Lower Secondary Level,East,No,0.88637,403,451,0.85705,0.91569
2001,Upper Secondary Level,West,Yes,0.14185,1087,8546,0.13445,0.14925
2001,Upper Secondary Level,West,No,0.85374,7459,8546,0.84625,0.86123
2001,Upper Secondary Level,East,Yes,0.10126,282,2987,0.09044,0.11208
2001,Upper Secondary Level,East,No,0.89506,2705,2987,0.88406,0.90605
2001,Post-secondary Non-tertiary Level,West,Yes,0.09338,71,944,0.07481,0.11195
2001,Post-secondary Non-tertiary Level,West,No,0.90545,873,944,0.88678,0.92413
2001,Post-secondary Non-tertiary Level,East,No,0.95684,116,116,0.91969,0.99398
2001,First Stage of Tertiary Education,West,Yes,0.15261,146,1227,0.13248,0.17274
2001,First Stage of Tertiary Education,West,No,0.83870,1081,1227,0.81811,0.85929
2001,First Stage of Tertiary Education,East,Yes,0.11481,48,440,0.08499,0.14463
2001,First Stage of Tertiary Education,East,No,0.87787,392,440,0.84724,0.90850
2001,Second Stage of Tertiary Education,West,Yes,0.08236,175,2322,0.07118,0.09355
2001,Second Stage of Tertiary Education,West,No,0.91411,2147,2322,0.90271,0.92551
2001,Second Stage of Tertiary Education,East,Yes,0.10268,107,1216,0.08561,0.11974
2001,Second Stage of Tertiary Education,East,No,0.88904,1109,1216,0.87138,0.90670
2002,Pre-primary Level,West,No,0.95926,449,449,0.94096,0.97757
2002,Pre-primary Level,East,No,0.97068,152,152,0.94377,0.99759
2002,Primary Level,West,Yes,0.17369,47,267,0.12817,0.21922
2002,Primary Level,West,No,0.81123,220,267,0.76420,0.85825
2002,Lower Secondary Level,West,Yes,0.15629,348,2457,0.14193,0.17066
2002,Lower Secondary Level,West,No,0.83567,2109,2457,0.82102,0.85033
2002,Lower Secondary Level,East,Yes,0.12702,52,418,0.09506,0.15899
2002,Lower Secondary Level,East,No,0.86491,366,418,0.83210,0.89772
2002,Upper Secondary Level,West,Yes,0.15290,1151,8658,0.14532,0.16049
2002,Upper Secondary Level,West,No,0.83937,7507,8658,0.83163,0.84710
2002,Upper Secondary Level,East,Yes,0.12106,313,2863,0.10911,0.13301
2002,Upper Secondary Level,East,No,0.87343,2550,2863,0.86125,0.88561
2002,Post-secondary Non-tertiary Level,West,Yes,0.07768,69,1024,0.06128,0.09408
2002,Post-secondary Non-tertiary Level,West,No,0.91778,955,1024,0.90095,0.93461
2002,Post-secondary Non-tertiary Level,East,No,0.92433,127,127,0.87815,0.97051
2002,First Stage of Tertiary Education,West,Yes,0.14811,151,1285,0.12868,0.16754
2002,First Stage of Tertiary Education,West,No,0.84849,1134,1285,0.82888,0.86811
2002,First Stage of Tertiary Education,East,Yes,0.12451,51,448,0.09390,0.15512
2002,First Stage of Tertiary Education,East,No,0.86840,397,448,0.83706,0.89974
2002,Second Stage of Tertiary Education,West,Yes,0.08485,221,3214,0.07522,0.09449
2002,Second Stage of Tertiary Education,West,No,0.90576,2993,3214,0.89566,0.91586
2002,Second Stage of Tertiary Education,East,Yes,0.10239,113,1316,0.08600,0.11877
2002,Second Stage of Tertiary Education,East,No,0.88986,1203,1316,0.87294,0.90678
2003,Pre-primary Level,West,No,0.96260,447,447,0.94499,0.98021
2003,Pre-primary Level,East,No,0.97477,160,160,0.95039,0.99914
2003,Primary Level,West,Yes,0.18394,49,257,0.13648,0.23140
2003,Primary Level,West,No,0.80893,208,257,0.76078,0.85709
2003,Lower Secondary Level,West,Yes,0.15833,339,2306,0.14343,0.17323
2003,Lower Secondary Level,West,No,0.83072,1967,2306,0.81541,0.84603
2003,Lower Secondary Level,East,Yes,0.10534,45,409,0.07555,0.13513
2003,Lower Secondary Level,East,No,0.88963,364,409,0.85922,0.92004
2003,Upper Secondary Level,West,Yes,0.14764,1083,8251,0.13999,0.15530
2003,Upper Secondary Level,West,No,0.84428,7168,8251,0.83646,0.85211
2003,Upper Secondary Level,East,Yes,0.12038,305,2796,0.10832,0.13245
2003,Upper Secondary Level,East,No,0.87476,2491,2796,0.86249,0.88703
2003,Post-secondary Non-tertiary Level,West,Yes,0.07232,67,1009,0.05633,0.08831
2003,Post-secondary Non-tertiary Level,West,No,0.92699,942,1009,0.91093,0.94305
2003,Post-secondary Non-tertiary Level,East,No,0.94514,134,134,0.90644,0.98384
2003,First Stage of Tertiary Education,West,Yes,0.15819,164,1229,0.13778,0.17860
2003,First Stage of Tertiary Education,West,No,0.83206,1065,1229,0.81115,0.85297
2003,First Stage of Tertiary Education,East,Yes,0.13825,54,450,0.10633,0.17018
2003,First Stage of Tertiary Education,East,No,0.85946,396,450,0.82731,0.89161
2003,Second Stage of Tertiary Education,West,Yes,0.09231,230,3049,0.08203,0.10259
2003,Second Stage of Tertiary Education,West,No,0.89916,2819,3049,0.88847,0.90985
2003,Second Stage of Tertiary Education,East,Yes,0.10762,116,1285,0.09067,0.12457
2003,Second Stage of Tertiary Education,East,No,0.88804,1169,1285,0.87080,0.90529
2004,Pre-primary Level,West,No,0.99022,472,472,0.98133,0.99911
2004,Pre-primary Level,East,No,0.99487,164,164,0.98390,1.00584
2004,Primary Level,West,Yes,0.19986,44,236,0.14873,0.25099
2004,Primary Level,West,No,0.78045,192,236,0.72753,0.83338
2004,Lower Secondary Level,West,Yes,0.16531,336,2192,0.14976,0.18087
2004,Lower Secondary Level,West,No,0.82534,1856,2192,0.80944,0.84124
2004,Lower Secondary Level,East,Yes,0.10700,41,367,0.07533,0.13867
2004,Lower Secondary Level,East,No,0.88083,326,367,0.84763,0.91402
2004,Upper Secondary Level,West,Yes,0.15449,1105,7998,0.14657,0.16242
2004,Upper Secondary Level,West,No,0.83818,6893,7998,0.83011,0.84625
2004,Upper Secondary Level,East,Yes,0.12348,309,2731,0.11114,0.13582
2004,Upper Secondary Level,East,No,0.86600,2422,2731,0.85323,0.87878
2004,Post-secondary Non-tertiary Level,West,Yes,0.07278,68,1002,0.05669,0.08888
2004,Post-secondary Non-tertiary Level,West,No,0.92081,934,1002,0.90409,0.93754
2004,Post-secondary Non-tertiary Level,East,No,0.94154,142,142,0.90282,0.98027
2004,First Stage of Tertiary Education,West,Yes,0.15534,159,1205,0.13488,0.17581
2004,First Stage of Tertiary Education,West,No,0.84081,1046,1205,0.82014,0.86148
2004,First Stage of Tertiary Education,East,Yes,0.14534,53,432,0.11206,0.17861
2004,First Stage of Tertiary Education,East,No,0.85048,379,432,0.81681,0.88414
2004,Second Stage of Tertiary Education,West,Yes,0.09828,233,3013,0.08765,0.10892
2004,Second Stage of Tertiary Education,West,No,0.89789,2780,3013,0.88708,0.90871
2004,Second Stage of Tertiary Education,East,Yes,0.11288,121,1274,0.09550,0.13027
2004,Second Stage of Tertiary Education,East,No,0.88528,1153,1274,0.86777,0.90279
2005,Pre-primary Level,West,No,0.99264,499,499,0.98513,1.00015
2005,Pre-primary Level,East,No,0.97353,145,145,0.94731,0.99975
2005,Primary Level,West,Yes,0.17899,41,227,0.12901,0.22897
2005,Primary Level,West,No,0.81316,186,227,0.76234,0.86398
2005,Lower Secondary Level,West,Yes,0.15379,306,2038,0.13813,0.16946
2005,Lower Secondary Level,West,No,0.83443,1732,2038,0.81829,0.85057
2005,Lower Secondary Level,East,Yes,0.14787,46,335,0.10980,0.18594
2005,Lower Secondary Level,East,No,0.83860,289,335,0.79914,0.87805
2005,Upper Secondary Level,West,Yes,0.15458,1098,7583,0.14644,0.16271
2005,Upper Secondary Level,West,No,0.83800,6485,7583,0.82971,0.84630
2005,Upper Secondary Level,East,Yes,0.12818,311,2598,0.11532,0.14104
2005,Upper Secondary Level,East,No,0.85260,2287,2598,0.83896,0.86623
2005,Post-secondary Non-tertiary Level,West,Yes,0.07054,64,961,0.05434,0.08673
2005,Post-secondary Non-tertiary Level,West,No,0.92230,897,961,0.90537,0.93924
2005,Post-secondary Non-tertiary Level,East,No,0.94946,153,153,0.91464,0.98429
2005,First Stage of Tertiary Education,West,Yes,0.15819,158,1130,0.13690,0.17947
2005,First Stage of Tertiary Education,West,No,0.83013,972,1130,0.80822,0.85203
2005,First Stage of Tertiary Education,East,Yes,0.14709,56,418,0.11309,0.18109
2005,First Stage of Tertiary Education,East,No,0.84874,362,418,0.81435,0.88313
2005,Second Stage of Tertiary Education,West,Yes,0.09393,229,2898,0.08330,0.10455
2005,Second Stage of Tertiary Education,West,No,0.89614,2669,2898,0.88503,0.90725
2005,Second Stage of Tertiary Education,East,Yes,0.10917,116,1248,0.09186,0.12648
2005,Second Stage of Tertiary Education,East,No,0.88408,1132,1248,0.86631,0.90185
2006,Pre-primary Level,West,No,0.66996,320,320,0.61836,0.72156
2006,Pre-primary Level,East,No,0.46476,73,73,0.34955,0.57997
2006,Primary Level,West,Yes,0.18880,42,217,0.13661,0.24099
2006,Primary Level,West,No,0.80583,175,217,0.75307,0.85858
2006,Lower Secondary Level,West,Yes,0.16693,338,2098,0.15097,0.18289
2006,Lower Secondary Level,West,No,0.81045,1760,2098,0.79368,0.82723
2006,Lower Secondary Level,East,Yes,0.12596,43,368,0.09202,0.15991
2006,Lower Secondary Level,East,No,0.83871,325,368,0.80108,0.87634
