year,quintil_oecd,sampreg,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,1st Quintile,West,No,0.80202,1310,1526,0.78202,0.82202
1994,1st Quintile,East,Yes,0.08946,80,954,0.07134,0.10758
1994,1st Quintile,East,No,0.91054,874,954,0.89242,0.92866
1994,2nd Quintile,West,Yes,0.12420,151,1575,0.10791,0.14049
1994,2nd Quintile,West,No,0.87580,1424,1575,0.85951,0.89209
1994,2nd Quintile,East,Yes,0.11685,96,1073,0.09762,0.13608
1994,2nd Quintile,East,No,0.88315,977,1073,0.86392,0.90238
1994,3rd Quintile,West,Yes,0.14396,201,1789,0.12768,0.16023
1994,3rd Quintile,West,No,0.85604,1588,1789,0.83977,0.87232
1994,3rd Quintile,East,Yes,0.07817,56,888,0.06051,0.09584
1994,3rd Quintile,East,No,0.92183,832,888,0.90416,0.93949
1994,4th Quintile,West,Yes,0.13345,223,1966,0.11841,0.14848
1994,4th Quintile,West,No,0.86655,1743,1966,0.85152,0.88159
1994,4th Quintile,East,No,0.94000,514,514,0.91944,0.96055
1994,5th Quintile,West,Yes,0.11359,221,2127,0.10010,0.12708
1994,5th Quintile,West,No,0.88641,1906,2127,0.87292,0.89990
1994,5th Quintile,East,No,0.96384,273,273,0.94166,0.98603
1995,1st Quintile,West,Yes,0.16495,201,1723,0.14742,0.18248
1995,1st Quintile,West,No,0.83505,1522,1723,0.81752,0.85258
1995,1st Quintile,East,Yes,0.08346,58,779,0.06403,0.10290
1995,1st Quintile,East,No,0.91654,721,779,0.89710,0.93597
1995,2nd Quintile,West,Yes,0.16022,208,1816,0.14335,0.17710
1995,2nd Quintile,West,No,0.83978,1608,1816,0.82290,0.85665
1995,2nd Quintile,East,Yes,0.12316,105,1029,0.10307,0.14325
1995,2nd Quintile,East,No,0.87684,924,1029,0.85675,0.89693
1995,3rd Quintile,West,Yes,0.14465,204,1848,0.12861,0.16070
1995,3rd Quintile,West,No,0.85535,1644,1848,0.83930,0.87139
1995,3rd Quintile,East,Yes,0.10712,68,848,0.08629,0.12794
1995,3rd Quintile,East,No,0.89288,780,848,0.87206,0.91371
1995,4th Quintile,West,Yes,0.14725,229,1979,0.13164,0.16287
1995,4th Quintile,West,No,0.85275,1750,1979,0.83713,0.86836
1995,4th Quintile,East,Yes,0.05463,31,668,0.03738,0.07187
1995,4th Quintile,East,No,0.94537,637,668,0.92813,0.96262
1995,5th Quintile,West,Yes,0.12738,233,2112,0.11316,0.14161
1995,5th Quintile,West,No,0.87262,1879,2112,0.85839,0.88684
1995,5th Quintile,East,No,0.93599,307,307,0.90856,0.96341
1996,1st Quintile,West,Yes,0.17407,221,1795,0.15652,0.19162
1996,1st Quintile,West,No,0.82593,1574,1795,0.80838,0.84348
1996,1st Quintile,East,Yes,0.10561,71,769,0.08388,0.12735
1996,1st Quintile,East,No,0.89439,698,769,0.87265,0.91612
1996,2nd Quintile,West,Yes,0.15924,187,1694,0.14181,0.17667
1996,2nd Quintile,West,No,0.84076,1507,1694,0.82333,0.85819
1996,2nd Quintile,East,Yes,0.10575,84,923,0.08590,0.12560
1996,2nd Quintile,East,No,0.89425,839,923,0.87440,0.91410
1996,3rd Quintile,West,Yes,0.16224,214,1776,0.14509,0.17939
1996,3rd Quintile,West,No,0.83776,1562,1776,0.82061,0.85491
1996,3rd Quintile,East,Yes,0.12576,89,897,0.10405,0.14747
1996,3rd Quintile,East,No,0.87424,808,897,0.85253,0.89595
1996,4th Quintile,West,Yes,0.13260,227,2023,0.11782,0.14738
1996,4th Quintile,West,No,0.86740,1796,2023,0.85262,0.88218
1996,4th Quintile,East,Yes,0.07723,39,683,0.05720,0.09727
1996,4th Quintile,East,No,0.92277,644,683,0.90273,0.94280
1996,5th Quintile,West,Yes,0.11939,217,2065,0.10540,0.13338
1996,5th Quintile,West,No,0.88061,1848,2065,0.86662,0.89460
1996,5th Quintile,East,No,0.95788,360,360,0.93710,0.97865
1997,1st Quintile,West,Yes,0.16985,201,1657,0.15177,0.18794
1997,1st Quintile,West,No,0.83015,1456,1657,0.81206,0.84823
1997,1st Quintile,East,Yes,0.10556,65,701,0.08280,0.12832
1997,1st Quintile,East,No,0.89444,636,701,0.87168,0.91720
1997,2nd Quintile,West,Yes,0.15784,208,1743,0.14072,0.17496
1997,2nd Quintile,West,No,0.84216,1535,1743,0.82504,0.85928
1997,2nd Quintile,East,Yes,0.11602,96,981,0.09596,0.13607
1997,2nd Quintile,East,No,0.88398,885,981,0.86393,0.90404
1997,3rd Quintile,West,Yes,0.17319,216,1761,0.15551,0.19087
1997,3rd Quintile,West,No,0.82681,1545,1761,0.80913,0.84449
1997,3rd Quintile,East,Yes,0.11591,77,851,0.09439,0.13743
1997,3rd Quintile,East,No,0.88409,774,851,0.86257,0.90561
1997,4th Quintile,West,Yes,0.12719,204,1940,0.11236,0.14202
1997,4th Quintile,West,No,0.87281,1736,1940,0.85798,0.88764
1997,4th Quintile,East,Yes,0.05874,41,708,0.04141,0.07608
1997,4th Quintile,East,No,0.94126,667,708,0.92392,0.95859
1997,5th Quintile,West,Yes,0.11749,214,2032,0.10348,0.13149
1997,5th Quintile,West,No,0.88251,1818,2032,0.86851,0.89652
1997,5th Quintile,East,No,0.92799,349,349,0.90083,0.95515
1998,1st Quintile,West,Yes,0.17795,228,1687,0.15970,0.19621
1998,1st Quintile,West,No,0.82205,1459,1687,0.80379,0.84030
1998,1st Quintile,East,Yes,0.09414,52,630,0.07132,0.11696
1998,1st Quintile,East,No,0.90586,578,630,0.88304,0.92868
1998,2nd Quintile,West,Yes,0.14538,187,1653,0.12839,0.16238
1998,2nd Quintile,West,No,0.85462,1466,1653,0.83762,0.87161
1998,2nd Quintile,East,Yes,0.11837,87,823,0.09628,0.14045
1998,2nd Quintile,East,No,0.88163,736,823,0.85955,0.90372
1998,3rd Quintile,West,Yes,0.17924,220,1627,0.16060,0.19789
1998,3rd Quintile,West,No,0.82076,1407,1627,0.80211,0.83940
1998,3rd Quintile,East,Yes,0.09732,75,925,0.07820,0.11643
1998,3rd Quintile,East,No,0.90268,850,925,0.88357,0.92180
1998,4th Quintile,West,Yes,0.14194,209,1876,0.12615,0.15774
1998,4th Quintile,West,No,0.85806,1667,1876,0.84226,0.87385
1998,4th Quintile,East,Yes,0.08533,56,709,0.06475,0.10591
1998,4th Quintile,East,No,0.91467,653,709,0.89409,0.93525
1998,5th Quintile,West,Yes,0.11401,187,1877,0.09963,0.12840
1998,5th Quintile,West,No,0.88599,1690,1877,0.87160,0.90037
1998,5th Quintile,East,No,0.93078,386,386,0.90542,0.95613
1999,1st Quintile,West,Yes,0.15698,220,1786,0.14010,0.17385
1999,1st Quintile,West,No,0.84302,1566,1786,0.82615,0.85990
1999,1st Quintile,East,Yes,0.09264,67,804,0.07259,0.11270
1999,1st Quintile,East,No,0.90736,737,804,0.88730,0.92741
1999,2nd Quintile,West,Yes,0.16186,227,1838,0.14502,0.17870
1999,2nd Quintile,West,No,0.83814,1611,1838,0.82130,0.85498
1999,2nd Quintile,East,Yes,0.10927,95,1023,0.09014,0.12840
1999,2nd Quintile,East,No,0.89073,928,1023,0.87160,0.90986
1999,3rd Quintile,West,Yes,0.16229,242,1891,0.14566,0.17891
1999,3rd Quintile,West,No,0.83771,1649,1891,0.82109,0.85434
1999,3rd Quintile,East,Yes,0.10324,87,927,0.08364,0.12284
1999,3rd Quintile,East,No,0.89676,840,927,0.87716,0.91636
1999,4th Quintile,West,Yes,0.14244,243,2129,0.12759,0.15729
1999,4th Quintile,West,No,0.85756,1886,2129,0.84271,0.87241
1999,4th Quintile,East,Yes,0.09220,52,632,0.06963,0.11478
1999,4th Quintile,East,No,0.90780,580,632,0.88522,0.93037
1999,5th Quintile,West,Yes,0.12078,237,2215,0.10721,0.13436
1999,5th Quintile,West,No,0.87922,1978,2215,0.86564,0.89279
1999,5th Quintile,East,No,0.92603,365,365,0.89915,0.95292
2000,1st Quintile,West,Yes,0.17151,232,1745,0.15381,0.18920
2000,1st Quintile,West,No,0.82849,1513,1745,0.81080,0.84619
2000,1st Quintile,East,Yes,0.11726,84,826,0.09531,0.13922
2000,1st Quintile,East,No,0.88274,742,826,0.86078,0.90469
2000,2nd Quintile,West,Yes,0.15982,240,1805,0.14291,0.17673
2000,2nd Quintile,West,No,0.84018,1565,1805,0.82327,0.85709
2000,2nd Quintile,East,Yes,0.10763,90,928,0.08768,0.12758
2000,2nd Quintile,East,No,0.89237,838,928,0.87242,0.91232
2000,3rd Quintile,West,Yes,0.12633,196,1771,0.11085,0.14181
2000,3rd Quintile,West,No,0.87367,1575,1771,0.85819,0.88915
2000,3rd Quintile,East,Yes,0.10664,86,954,0.08705,0.12624
2000,3rd Quintile,East,No,0.89336,868,954,0.87376,0.91295
2000,4th Quintile,West,Yes,0.14678,235,2021,0.13134,0.16221
2000,4th Quintile,West,No,0.85322,1786,2021,0.83779,0.86866
2000,4th Quintile,East,Yes,0.07354,46,662,0.05364,0.09344
2000,4th Quintile,East,No,0.92646,616,662,0.90656,0.94636
2000,5th Quintile,West,Yes,0.12958,244,2185,0.11549,0.14366
2000,5th Quintile,West,No,0.87042,1941,2185,0.85634,0.88451
2000,5th Quintile,East,No,0.92083,325,325,0.89143,0.95023
2001,1st Quintile,West,Yes,0.13995,331,2684,0.12682,0.15308
2001,1st Quintile,West,No,0.86005,2353,2684,0.84692,0.87318
2001,1st Quintile,East,Yes,0.10668,112,1176,0.08902,0.12433
2001,1st Quintile,East,No,0.89332,1064,1176,0.87567,0.91098
2001,2nd Quintile,West,Yes,0.13062,339,2938,0.11843,0.14281
2001,2nd Quintile,West,No,0.86938,2599,2938,0.85719,0.88157
2001,2nd Quintile,East,Yes,0.10332,137,1390,0.08731,0.11932
2001,2nd Quintile,East,No,0.89668,1253,1390,0.88068,0.91269
2001,3rd Quintile,West,Yes,0.14162,398,3223,0.12958,0.15366
2001,3rd Quintile,West,No,0.85838,2825,3223,0.84634,0.87042
2001,3rd Quintile,East,Yes,0.11542,136,1301,0.09805,0.13279
2001,3rd Quintile,East,No,0.88458,1165,1301,0.86721,0.90195
2001,4th Quintile,West,Yes,0.12348,403,3635,0.11278,0.13417
2001,4th Quintile,West,No,0.87652,3232,3635,0.86583,0.88722
2001,4th Quintile,East,Yes,0.08995,78,960,0.07185,0.10806
2001,4th Quintile,East,No,0.91005,882,960,0.89194,0.92815
2001,5th Quintile,West,Yes,0.12002,414,3931,0.10986,0.13018
2001,5th Quintile,West,No,0.87998,3517,3931,0.86982,0.89014
2001,5th Quintile,East,Yes,0.06581,32,587,0.04573,0.08588
2001,5th Quintile,East,No,0.93419,555,587,0.91412,0.95427
2002,1st Quintile,West,Yes,0.15034,335,2381,0.13598,0.16470
2002,1st Quintile,West,No,0.84966,2046,2381,0.83530,0.86402
2002,1st Quintile,East,Yes,0.13370,131,1062,0.11323,0.15418
2002,1st Quintile,East,No,0.86630,931,1062,0.84582,0.88677
2002,2nd Quintile,West,Yes,0.15078,355,2685,0.13724,0.16432
2002,2nd Quintile,West,No,0.84922,2330,2685,0.83568,0.86276
2002,2nd Quintile,East,Yes,0.12452,136,1217,0.10596,0.14307
2002,2nd Quintile,East,No,0.87548,1081,1217,0.85693,0.89404
2002,3rd Quintile,West,Yes,0.14394,370,2851,0.13105,0.15683
2002,3rd Quintile,West,No,0.85606,2481,2851,0.84317,0.86895
2002,3rd Quintile,East,Yes,0.11433,125,1167,0.09607,0.13260
2002,3rd Quintile,East,No,0.88567,1042,1167,0.86740,0.90393
2002,4th Quintile,West,Yes,0.14009,384,3311,0.12827,0.15191
2002,4th Quintile,West,No,0.85991,2927,3311,0.84809,0.87173
2002,4th Quintile,East,Yes,0.10765,99,1028,0.08870,0.12661
2002,4th Quintile,East,No,0.89235,929,1028,0.87339,0.91130
2002,5th Quintile,West,Yes,0.12325,440,4282,0.11340,0.13310
2002,5th Quintile,West,No,0.87675,3842,4282,0.86690,0.88660
2002,5th Quintile,East,Yes,0.07123,40,690,0.05202,0.09043
2002,5th Quintile,East,No,0.92877,650,690,0.90957,0.94798
2003,1st Quintile,West,Yes,0.14161,312,2362,0.12754,0.15567
2003,1st Quintile,West,No,0.85839,2050,2362,0.84433,0.87246
2003,1st Quintile,East,Yes,0.11341,105,1023,0.09397,0.13285
2003,1st Quintile,East,No,0.88659,918,1023,0.86715,0.90603
2003,2nd Quintile,West,Yes,0.15160,357,2539,0.13764,0.16555
2003,2nd Quintile,West,No,0.84840,2182,2539,0.83445,0.86236
2003,2nd Quintile,East,Yes,0.11575,136,1299,0.09834,0.13315
2003,2nd Quintile,East,No,0.88425,1163,1299,0.86685,0.90166
2003,3rd Quintile,West,Yes,0.13505,335,2857,0.12251,0.14758
2003,3rd Quintile,West,No,0.86495,2522,2857,0.85242,0.87749
2003,3rd Quintile,East,Yes,0.13195,143,1197,0.11277,0.15113
2003,3rd Quintile,East,No,0.86805,1054,1197,0.84887,0.88723
2003,4th Quintile,West,Yes,0.13637,421,3462,0.12494,0.14780
2003,4th Quintile,West,No,0.86363,3041,3462,0.85220,0.87506
2003,4th Quintile,East,Yes,0.10794,99,989,0.08859,0.12729
2003,4th Quintile,East,No,0.89206,890,989,0.87271,0.91141
2003,5th Quintile,West,Yes,0.11964,523,5509,0.11107,0.12821
2003,5th Quintile,West,No,0.88036,4986,5509,0.87179,0.88893
2003,5th Quintile,East,Yes,0.07964,49,810,0.06099,0.09830
2003,5th Quintile,East,No,0.92036,761,810,0.90170,0.93901
2004,1st Quintile,West,Yes,0.14819,299,2240,0.13347,0.16290
2004,1st Quintile,West,No,0.85181,1941,2240,0.83710,0.86653
2004,1st Quintile,East,Yes,0.11722,113,1005,0.09732,0.13712
2004,1st Quintile,East,No,0.88278,892,1005,0.86288,0.90268
2004,2nd Quintile,West,Yes,0.14166,341,2520,0.12805,0.15528
2004,2nd Quintile,West,No,0.85834,2179,2520,0.84472,0.87195
2004,2nd Quintile,East,Yes,0.14588,156,1247,0.12628,0.16548
2004,2nd Quintile,East,No,0.85412,1091,1247,0.83452,0.87372
2004,3rd Quintile,West,Yes,0.15032,371,2825,0.13713,0.16350
2004,3rd Quintile,West,No,0.84968,2454,2825,0.83650,0.86287
2004,3rd Quintile,East,Yes,0.11901,129,1167,0.10043,0.13760
2004,3rd Quintile,East,No,0.88099,1038,1167,0.86240,0.89957
2004,4th Quintile,West,Yes,0.14507,398,3341,0.13313,0.15702
2004,4th Quintile,West,No,0.85493,2943,3341,0.84298,0.86687
2004,4th Quintile,East,Yes,0.09647,91,992,0.07809,0.11485
2004,4th Quintile,East,No,0.90353,901,992,0.88515,0.92191
2004,5th Quintile,West,Yes,0.12112,550,5393,0.11241,0.12983
2004,5th Quintile,West,No,0.87888,4843,5393,0.87017,0.88759
2004,5th Quintile,East,Yes,0.08243,51,789,0.06323,0.10163
2004,5th Quintile,East,No,0.91757,738,789,0.89837,0.93677
2005,1st Quintile,West,Yes,0.14270,287,2127,0.12783,0.15757
2005,1st Quintile,West,No,0.85730,1840,2127,0.84243,0.87217
2005,1st Quintile,East,Yes,0.11336,103,1006,0.09376,0.13296
2005,1st Quintile,East,No,0.88664,903,1006,0.86704,0.90624
2005,2nd Quintile,West,Yes,0.14916,346,2391,0.13488,0.16345
2005,2nd Quintile,West,No,0.85084,2045,2391,0.83655,0.86512
2005,2nd Quintile,East,Yes,0.14251,156,1211,0.12281,0.16220
2005,2nd Quintile,East,No,0.85749,1055,1211,0.83780,0.87719
2005,3rd Quintile,West,Yes,0.13082,328,2664,0.11802,0.14363
2005,3rd Quintile,West,No,0.86918,2336,2664,0.85637,0.88198
2005,3rd Quintile,East,Yes,0.12972,133,1071,0.10959,0.14985
2005,3rd Quintile,East,No,0.87028,938,1071,0.85015,0.89041
2005,4th Quintile,West,Yes,0.14259,413,3300,0.13066,0.15452
2005,4th Quintile,West,No,0.85741,2887,3300,0.84548,0.86934
2005,4th Quintile,East,Yes,0.13246,106,981,0.11124,0.15368
2005,4th Quintile,East,No,0.86754,875,981,0.84632,0.88876
2005,5th Quintile,West,Yes,0.12245,535,5087,0.11344,0.13146
2005,5th Quintile,West,No,0.87755,4552,5087,0.86854,0.88656
2005,5th Quintile,East,Yes,0.05394,43,729,0.03753,0.07035
2005,5th Quintile,East,No,0.94606,686,729,0.92965,0.96247
2006,1st Quintile,West,Yes,0.15617,284,1994,0.14023,0.17211
2006,1st Quintile,West,No,0.84383,1710,1994,0.82789,0.85977
2006,1st Quintile,East,Yes,0.14301,116,942,0.12065,0.16538
2006,1st Quintile,East,No,0.85699,826,942,0.83462,0.87935
2006,2nd Quintile,West,Yes,0.16912,356,2193,0.15343,0.18481
2006,2nd Quintile,West,No,0.83088,1837,2193,0.81519,0.84657
2006,2nd Quintile,East,Yes,0.16591,155,1111,0.14402,0.18779
2006,2nd Quintile,East,No,0.83409,956,1111,0.81221,0.85598
2006,3rd Quintile,West,Yes,0.13220,310,2497,0.11891,0.14549
2006,3rd Quintile,West,No,0.86780,2187,2497,0.85451,0.88109
2006,3rd Quintile,East,Yes,0.11875,127,1071,0.09937,0.13813
2006,3rd Quintile,East,No,0.88125,944,1071,0.86187,0.90063
2006,4th Quintile,West,Yes,0.14277,382,3094,0.13044,0.15510
2006,4th Quintile,West,No,0.85723,2712,3094,0.84490,0.86956
2006,4th Quintile,East,Yes,0.12740,93,869,0.10522,0.14958
2006,4th Quintile,East,No,0.87260,776,869,0.85042,0.89478
2006,5th Quintile,West,Yes,0.12181,521,4795,0.11255,0.13107
2006,5th Quintile,West,No,0.87819,4274,4795,0.86893,0.88745
2006,5th Quintile,East,Yes,0.06498,50,717,0.04693,0.08304
2006,5th Quintile,East,No,0.93502,667,717,0.91696,0.95307
2007,1st Quintile,West,Yes,0.15154,325,2165,0.13643,0.16665
2007,1st Quintile,West,No,0.84846,1840,2165,0.83335,0.86357
2007,1st Quintile,East,Yes,0.14029,134,1008,0.11884,0.16174
2007,1st Quintile,East,No,0.85971,874,1008,0.83826,0.88116
2007,2nd Quintile,West,Yes,0.15498,349,2417,0.14055,0.16941
2007,2nd Quintile,West,No,0.84502,2068,2417,0.83059,0.85945
2007,2nd Quintile,East,Yes,0.13459,127,1083,0.11425,0.15492
2007,2nd Quintile,East,No,0.86541,956,1083,0.84508,0.88575
2007,3rd Quintile,West,Yes,0.14005,360,2696,0.12694,0.15315
2007,3rd Quintile,West,No,0.85995,2336,2696,0.84685,0.87306
2007,3rd Quintile,East,Yes,0.13664,156,1163,0.11689,0.15639
2007,3rd Quintile,East,No,0.86336,1007,1163,0.84361,0.88311
2007,4th Quintile,West,Yes,0.14356,434,3298,0.13159,0.15553
2007,4th Quintile,West,No,0.85644,2864,3298,0.84447,0.86841
2007,4th Quintile,East,Yes,0.10129,90,1004,0.08261,0.11996
2007,4th Quintile,East,No,0.89871,914,1004,0.88004,0.91739
2007,5th Quintile,West,Yes,0.12226,524,4850,0.11304,0.13149
2007,5th Quintile,West,No,0.87774,4326,4850,0.86851,0.88696
2007,5th Quintile,East,Yes,0.06766,53,726,0.04937,0.08594
2007,5th Quintile,East,No,0.93234,673,726,0.91406,0.95063
2008,1st Quintile,West,Yes,0.15615,307,2021,0.14032,0.17198
2008,1st Quintile,West,No,0.84385,1714,2021,0.82802,0.85968
2008,1st Quintile,East,Yes,0.13609,123,936,0.11411,0.15806
2008,1st Quintile,East,No,0.86391,813,936,0.84194,0.88589
2008,2nd Quintile,West,Yes,0.15391,333,2276,0.13908,0.16874
2008,2nd Quintile,West,No,0.84609,1943,2276,0.83126,0.86092
2008,2nd Quintile,East,Yes,0.14442,138,1078,0.12342,0.16541
2008,2nd Quintile,East,No,0.85558,940,1078,0.83459,0.87658
2008,3rd Quintile,West,Yes,0.14296,357,2603,0.12951,0.15641
2008,3rd Quintile,West,No,0.85704,2246,2603,0.84359,0.87049
2008,3rd Quintile,East,Yes,0.12587,137,1201,0.10710,0.14464
2008,3rd Quintile,East,No,0.87413,1064,1201,0.85536,0.89290
2008,4th Quintile,West,Yes,0.13381,390,3053,0.12173,0.14589
2008,4th Quintile,West,No,0.86619,2663,3053,0.85411,0.87827
2008,4th Quintile,East,Yes,0.10009,76,809,0.07940,0.12078
2008,4th Quintile,East,No,0.89991,733,809,0.87922,0.92060
2008,5th Quintile,West,Yes,0.11709,490,4529,0.10773,0.12646
2008,5th Quintile,West,No,0.88291,4039,4529,0.87354,0.89227
2008,5th Quintile,East,Yes,0.07180,55,720,0.05293,0.09067
2008,5th Quintile,East,No,0.92820,665,720,0.90933,0.94707
2009,1st Quintile,West,Yes,0.17502,329,1924,0.15804,0.19201
2009,1st Quintile,West,No,0.82498,1595,1924,0.80799,0.84196
2009,1st Quintile,East,Yes,0.14151,130,921,0.11899,0.16404
2009,1st Quintile,East,No,0.85849,791,921,0.83596,0.88101
2009,2nd Quintile,West,Yes,0.15162,304,2078,0.13619,0.16704
2009,2nd Quintile,West,No,0.84838,1774,2078,0.83296,0.86381
2009,2nd Quintile,East,Yes,0.14615,148,1066,0.12493,0.16737
2009,2nd Quintile,East,No,0.85385,918,1066,0.83263,0.87507
2009,3rd Quintile,West,Yes,0.13594,316,2328,0.12201,0.14986
2009,3rd Quintile,West,No,0.86406,2012,2328,0.85014,0.87799
2009,3rd Quintile,East,Yes,0.11590,115,1071,0.09672,0.13508
2009,3rd Quintile,East,No,0.88410,956,1071,0.86492,0.90328
2009,4th Quintile,West,Yes,0.13417,371,2954,0.12187,0.14646
2009,4th Quintile,West,No,0.86583,2583,2954,0.85354,0.87813
2009,4th Quintile,East,Yes,0.09018,81,800,0.07032,0.11004
2009,4th Quintile,East,No,0.90982,719,800,0.88996,0.92968
2009,5th Quintile,West,Yes,0.11811,465,4120,0.10825,0.12797
2009,5th Quintile,West,No,0.88189,3655,4120,0.87203,0.89175
2009,5th Quintile,East,Yes,0.07077,52,666,0.05128,0.09026
2009,5th Quintile,East,No,0.92923,614,666,0.90974,0.94872
2010,1st Quintile,West,Yes,0.19146,284,1753,0.17304,0.20989
