year,migback,regtyp,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,No migration background,Urban regions,No,0.63257,4303,4931,0.61911,0.64603
1991,No migration background,Rural regions,Yes,0.06497,193,1618,0.05296,0.07698
1991,No migration background,Rural regions,No,0.40538,1425,1618,0.38145,0.42931
1991,Direct migration background,Urban regions,Yes,0.10959,187,2149,0.09638,0.12280
1991,Direct migration background,Urban regions,No,0.81968,1962,2149,0.80342,0.83594
1991,Direct migration background,Rural regions,No,0.60048,293,293,0.54430,0.65666
1991,Indirect migration background,Urban regions,No,0.19950,290,290,0.15343,0.24558
1991,Indirect migration background,Rural regions,No,0.19061,45,45,0.07455,0.30667
1992,No migration background,Urban regions,Yes,0.11963,725,6117,0.11149,0.12776
1992,No migration background,Urban regions,No,0.71032,5392,6117,0.69895,0.72168
1992,No migration background,Rural regions,Yes,0.09636,374,4002,0.08721,0.10550
1992,No migration background,Rural regions,No,0.71132,3628,4002,0.69728,0.72536
1992,Direct migration background,Urban regions,Yes,0.12311,200,2100,0.10905,0.13716
1992,Direct migration background,Urban regions,No,0.83956,1900,2100,0.82386,0.85526
1992,Direct migration background,Rural regions,Yes,0.13715,41,399,0.10335,0.17095
1992,Direct migration background,Rural regions,No,0.81638,358,399,0.77834,0.85442
1992,Indirect migration background,Urban regions,No,0.24093,330,330,0.19472,0.28715
1992,Indirect migration background,Rural regions,No,0.26370,60,60,0.15126,0.37613
1994,No migration background,Urban regions,Yes,0.11414,677,6026,0.10611,0.12217
1994,No migration background,Urban regions,No,0.71051,5349,6026,0.69906,0.72196
1994,No migration background,Rural regions,Yes,0.08947,343,3895,0.08050,0.09843
1994,No migration background,Rural regions,No,0.71321,3552,3895,0.69900,0.72741
1994,Direct migration background,Urban regions,Yes,0.12981,203,1941,0.11485,0.14476
1994,Direct migration background,Urban regions,No,0.84137,1738,1941,0.82511,0.85762
1994,Direct migration background,Rural regions,Yes,0.14873,45,380,0.11290,0.18455
1994,Direct migration background,Rural regions,No,0.82389,335,380,0.78555,0.86224
1994,Indirect migration background,Urban regions,No,0.31211,402,402,0.26676,0.35746
1994,Indirect migration background,Rural regions,No,0.34160,72,72,0.23128,0.45191
1995,No migration background,Urban regions,Yes,0.12575,725,5924,0.11730,0.13419
1995,No migration background,Urban regions,No,0.69945,5199,5924,0.68778,0.71113
1995,No migration background,Rural regions,Yes,0.09576,350,3961,0.08660,0.10493
1995,No migration background,Rural regions,No,0.70723,3611,3961,0.69306,0.72140
1995,Direct migration background,Urban regions,Yes,0.11171,224,2283,0.09879,0.12464
1995,Direct migration background,Urban regions,No,0.81577,2059,2283,0.79986,0.83168
1995,Direct migration background,Rural regions,Yes,0.12121,45,464,0.09148,0.15094
1995,Direct migration background,Rural regions,No,0.78728,419,464,0.75000,0.82455
1995,Indirect migration background,Urban regions,No,0.31465,412,412,0.26976,0.35955
1995,Indirect migration background,Rural regions,No,0.28171,74,74,0.17851,0.38490
1996,No migration background,Urban regions,Yes,0.12457,716,5936,0.11616,0.13297
1996,No migration background,Urban regions,No,0.71371,5220,5936,0.70221,0.72521
1996,No migration background,Rural regions,Yes,0.10380,376,3937,0.09427,0.11332
1996,No migration background,Rural regions,No,0.71192,3561,3937,0.69777,0.72606
1996,Direct migration background,Urban regions,Yes,0.11350,206,2135,0.10004,0.12696
1996,Direct migration background,Urban regions,No,0.82960,1929,2135,0.81365,0.84556
1996,Direct migration background,Rural regions,Yes,0.15182,54,457,0.11888,0.18476
1996,Direct migration background,Rural regions,No,0.77758,403,457,0.73941,0.81575
1996,Indirect migration background,Urban regions,No,0.32216,440,440,0.27845,0.36588
1996,Indirect migration background,Rural regions,No,0.35539,89,89,0.25539,0.45540
1997,No migration background,Urban regions,Yes,0.12324,699,5837,0.11481,0.13168
1997,No migration background,Urban regions,No,0.71112,5138,5837,0.69949,0.72274
1997,No migration background,Rural regions,Yes,0.10602,383,3894,0.09635,0.11569
1997,No migration background,Rural regions,No,0.70495,3511,3894,0.69062,0.71928
1997,Direct migration background,Urban regions,Yes,0.11181,199,2027,0.09809,0.12554
1997,Direct migration background,Urban regions,No,0.82945,1828,2027,0.81307,0.84582
1997,Direct migration background,Rural regions,Yes,0.13031,48,426,0.09831,0.16232
1997,Direct migration background,Rural regions,No,0.79351,378,426,0.75503,0.83200
1997,Indirect migration background,Urban regions,No,0.34772,462,462,0.30424,0.39119
1997,Indirect migration background,Rural regions,No,0.33991,84,84,0.23800,0.44182
1998,No migration background,Urban regions,Yes,0.12531,835,6736,0.11740,0.13321
1998,No migration background,Urban regions,No,0.71040,5901,6736,0.69956,0.72123
1998,No migration background,Rural regions,Yes,0.10137,443,4404,0.09246,0.11029
1998,No migration background,Rural regions,No,0.70772,3961,4404,0.69429,0.72116
1998,Direct migration background,Urban regions,Yes,0.10716,202,1970,0.09350,0.12082
1998,Direct migration background,Urban regions,No,0.82765,1768,1970,0.81097,0.84434
1998,Direct migration background,Rural regions,Yes,0.13646,47,411,0.10323,0.16969
1998,Direct migration background,Rural regions,No,0.80957,364,411,0.77156,0.84757
1998,Indirect migration background,Urban regions,No,0.39305,488,488,0.34967,0.43643
1998,Indirect migration background,Rural regions,No,0.34066,90,90,0.24219,0.43912
1999,No migration background,Urban regions,Yes,0.12941,815,6513,0.12126,0.13756
1999,No migration background,Urban regions,No,0.71435,5698,6513,0.70337,0.72532
1999,No migration background,Rural regions,Yes,0.10190,430,4326,0.09288,0.11092
1999,No migration background,Rural regions,No,0.72174,3896,4326,0.70838,0.73510
1999,Direct migration background,Urban regions,Yes,0.10971,186,1835,0.09540,0.12401
1999,Direct migration background,Urban regions,No,0.83664,1649,1835,0.81972,0.85356
1999,Direct migration background,Rural regions,Yes,0.14989,47,361,0.11302,0.18677
1999,Direct migration background,Rural regions,No,0.80305,314,361,0.76197,0.84413
1999,Indirect migration background,Urban regions,No,0.40769,498,498,0.36448,0.45089
1999,Indirect migration background,Rural regions,No,0.30075,85,85,0.20268,0.39882
2000,No migration background,Urban regions,Yes,0.11728,1523,12260,0.11159,0.12298
2000,No migration background,Urban regions,No,0.72806,10737,12260,0.72019,0.73594
2000,No migration background,Rural regions,Yes,0.09584,775,7651,0.08925,0.10244
2000,No migration background,Rural regions,No,0.73402,6876,7651,0.72412,0.74392
2000,Direct migration background,Urban regions,Yes,0.08363,233,2720,0.07322,0.09404
2000,Direct migration background,Urban regions,No,0.83196,2487,2720,0.81791,0.84602
2000,Direct migration background,Rural regions,Yes,0.10463,60,576,0.07961,0.12965
2000,Direct migration background,Rural regions,No,0.81427,516,576,0.78248,0.84606
2000,Indirect migration background,Urban regions,No,0.39722,680,680,0.36041,0.43402
2000,Indirect migration background,Rural regions,No,0.29834,106,106,0.21082,0.38585
2001,No migration background,Urban regions,Yes,0.11795,1390,11229,0.11199,0.12392
2001,No migration background,Urban regions,No,0.72841,9839,11229,0.72018,0.73664
2001,No migration background,Rural regions,Yes,0.09727,693,6943,0.09030,0.10425
2001,No migration background,Rural regions,No,0.73897,6250,6943,0.72864,0.74930
2001,Direct migration background,Urban regions,Yes,0.08886,217,2385,0.07743,0.10028
2001,Direct migration background,Urban regions,No,0.83694,2168,2385,0.82211,0.85177
2001,Direct migration background,Rural regions,Yes,0.08553,46,509,0.06121,0.10985
2001,Direct migration background,Rural regions,No,0.84217,463,509,0.81047,0.87388
2001,Indirect migration background,Urban regions,No,0.38170,634,634,0.34385,0.41954
2001,Indirect migration background,Rural regions,No,0.24854,94,94,0.16071,0.33638
2002,No migration background,Urban regions,Yes,0.12621,1509,12247,0.12033,0.13210
2002,No migration background,Urban regions,No,0.71923,10738,12247,0.71127,0.72719
2002,No migration background,Rural regions,Yes,0.10573,745,7102,0.09857,0.11288
2002,No migration background,Rural regions,No,0.72899,6357,7102,0.71866,0.73933
2002,Direct migration background,Urban regions,Yes,0.09216,208,2305,0.08035,0.10398
2002,Direct migration background,Urban regions,No,0.84977,2097,2305,0.83519,0.86436
2002,Direct migration background,Rural regions,Yes,0.09638,53,477,0.06987,0.12290
2002,Direct migration background,Rural regions,No,0.82715,424,477,0.79318,0.86112
2002,Indirect migration background,Urban regions,No,0.38078,643,643,0.34322,0.41834
2002,Indirect migration background,Rural regions,No,0.28120,90,90,0.18780,0.37461
2003,No migration background,Urban regions,Yes,0.12439,1467,11864,0.11845,0.13033
2003,No migration background,Urban regions,No,0.72065,10397,11864,0.71258,0.72873
2003,No migration background,Rural regions,Yes,0.10667,733,6814,0.09934,0.11400
2003,No migration background,Rural regions,No,0.73472,6081,6814,0.72424,0.74521
2003,Direct migration background,Urban regions,Yes,0.09294,204,2148,0.08066,0.10522
2003,Direct migration background,Urban regions,No,0.85133,1944,2148,0.83629,0.86638
2003,Direct migration background,Rural regions,Yes,0.08886,48,454,0.06266,0.11506
2003,Direct migration background,Rural regions,No,0.83896,406,454,0.80511,0.87281
2003,Indirect migration background,Urban regions,No,0.39511,647,647,0.35741,0.43281
2003,Indirect migration background,Rural regions,No,0.31122,96,96,0.21812,0.40433
2004,No migration background,Urban regions,Yes,0.12751,1468,11543,0.12142,0.13359
2004,No migration background,Urban regions,No,0.71931,10075,11543,0.71111,0.72751
2004,No migration background,Rural regions,Yes,0.11186,736,6658,0.10429,0.11943
2004,No migration background,Rural regions,No,0.73378,5922,6658,0.72316,0.74439
2004,Direct migration background,Urban regions,Yes,0.10485,212,2088,0.09171,0.11800
2004,Direct migration background,Urban regions,No,0.84885,1876,2088,0.83348,0.86422
2004,Direct migration background,Rural regions,Yes,0.09526,53,439,0.06776,0.12275
2004,Direct migration background,Rural regions,No,0.85857,386,439,0.82594,0.89121
2004,Indirect migration background,Urban regions,No,0.41850,656,656,0.38072,0.45628
2004,Indirect migration background,Rural regions,No,0.35469,107,107,0.26361,0.44576
2005,No migration background,Urban regions,Yes,0.12627,1439,11040,0.12007,0.13247
2005,No migration background,Urban regions,No,0.72427,9601,11040,0.71593,0.73261
2005,No migration background,Rural regions,Yes,0.11223,733,6357,0.10447,0.11999
2005,No migration background,Rural regions,No,0.72996,5624,6357,0.71904,0.74087
2005,Direct migration background,Urban regions,Yes,0.09975,201,1948,0.08643,0.11306
2005,Direct migration background,Urban regions,No,0.85382,1747,1948,0.83813,0.86952
2005,Direct migration background,Rural regions,Yes,0.10476,53,403,0.07483,0.13470
2005,Direct migration background,Rural regions,No,0.85268,350,403,0.81804,0.88733
2005,Indirect migration background,Urban regions,No,0.46316,694,694,0.42604,0.50029
2005,Indirect migration background,Rural regions,No,0.39406,104,104,0.29969,0.48843
2006,No migration background,Urban regions,Yes,0.12910,1575,11808,0.12306,0.13515
2006,No migration background,Urban regions,No,0.71910,10233,11808,0.71099,0.72721
2006,No migration background,Rural regions,Yes,0.11493,834,6911,0.10741,0.12245
2006,No migration background,Rural regions,No,0.72650,6077,6911,0.71599,0.73701
2006,Direct migration background,Urban regions,Yes,0.11664,227,1945,0.10237,0.13091
2006,Direct migration background,Urban regions,No,0.84186,1718,1945,0.82564,0.85808
2006,Direct migration background,Rural regions,Yes,0.08919,47,425,0.06206,0.11632
2006,Direct migration background,Rural regions,No,0.85464,378,425,0.82109,0.88819
2006,Indirect migration background,Urban regions,No,0.45881,667,667,0.42096,0.49666
2006,Indirect migration background,Rural regions,No,0.39415,118,118,0.30560,0.48270
2007,No migration background,Urban regions,Yes,0.12830,1489,11038,0.12206,0.13454
2007,No migration background,Urban regions,No,0.71534,9549,11038,0.70692,0.72376
2007,No migration background,Rural regions,Yes,0.11529,797,6488,0.10751,0.12306
2007,No migration background,Rural regions,No,0.73097,5691,6488,0.72018,0.74176
2007,Direct migration background,Urban regions,Yes,0.11869,194,1717,0.10339,0.13399
2007,Direct migration background,Urban regions,No,0.83951,1523,1717,0.82215,0.85688
2007,Direct migration background,Rural regions,Yes,0.08524,45,391,0.05752,0.11295
2007,Direct migration background,Rural regions,No,0.86320,346,391,0.82910,0.89731
2007,Indirect migration background,Urban regions,No,0.48178,644,644,0.44316,0.52041
2007,Indirect migration background,Rural regions,No,0.37828,108,108,0.28639,0.47017
2008,No migration background,Urban regions,Yes,0.12582,1397,10444,0.11946,0.13218
2008,No migration background,Urban regions,No,0.72312,9047,10444,0.71454,0.73170
2008,No migration background,Rural regions,Yes,0.11818,765,6122,0.11010,0.12627
2008,No migration background,Rural regions,No,0.72705,5357,6122,0.71589,0.73821
2008,Direct migration background,Urban regions,Yes,0.11343,175,1553,0.09766,0.12921
2008,Direct migration background,Urban regions,No,0.85669,1378,1553,0.83926,0.87413
2008,Direct migration background,Rural regions,Yes,0.09184,41,347,0.06141,0.12227
2008,Direct migration background,Rural regions,No,0.88030,306,347,0.84609,0.91450
2008,Indirect migration background,Urban regions,No,0.48211,628,628,0.44299,0.52122
2008,Indirect migration background,Rural regions,No,0.45802,105,105,0.36226,0.55378
2009,No migration background,Urban regions,Yes,0.12894,1337,9732,0.12228,0.13560
2009,No migration background,Urban regions,No,0.72023,8395,9732,0.71131,0.72915
2009,No migration background,Rural regions,Yes,0.11608,749,5837,0.10786,0.12430
2009,No migration background,Rural regions,No,0.73425,5088,5837,0.72292,0.74559
2009,Direct migration background,Urban regions,Yes,0.11918,161,1337,0.10181,0.13656
2009,Direct migration background,Urban regions,No,0.85366,1176,1337,0.83470,0.87261
2009,Direct migration background,Rural regions,Yes,0.09287,37,318,0.06092,0.12482
2009,Direct migration background,Rural regions,No,0.88188,281,318,0.84635,0.91741
2009,Indirect migration background,Urban regions,No,0.52323,571,571,0.48223,0.56424
2009,Indirect migration background,Rural regions,No,0.51271,110,110,0.41887,0.60654
2010,No migration background,Urban regions,Yes,0.12976,1403,12391,0.12384,0.13567
2010,No migration background,Urban regions,No,0.73094,10988,12391,0.72313,0.73875
2010,No migration background,Rural regions,Yes,0.11787,776,7442,0.11055,0.12520
2010,No migration background,Rural regions,No,0.73304,6666,7442,0.72299,0.74309
2010,Direct migration background,Urban regions,Yes,0.10360,172,2350,0.09127,0.11592
2010,Direct migration background,Urban regions,No,0.86653,2178,2350,0.85278,0.88028
2010,Direct migration background,Rural regions,Yes,0.11772,49,630,0.09254,0.14291
2010,Direct migration background,Rural regions,No,0.84907,581,630,0.82109,0.87704
2010,Indirect migration background,Urban regions,Yes,0.02005,34,896,0.01087,0.02924
2010,Indirect migration background,Urban regions,No,0.45160,862,896,0.41900,0.48420
2010,Indirect migration background,Rural regions,No,0.39569,185,185,0.32503,0.46635
2011,No migration background,Urban regions,Yes,0.12793,1730,14578,0.12251,0.13336
2011,No migration background,Urban regions,No,0.72039,12848,14578,0.71311,0.72768
2011,No migration background,Rural regions,Yes,0.11927,1037,9088,0.11261,0.12593
2011,No migration background,Rural regions,No,0.72716,8051,9088,0.71800,0.73632
2011,Direct migration background,Urban regions,Yes,0.09461,199,2539,0.08322,0.10599
2011,Direct migration background,Urban regions,No,0.86785,2340,2539,0.85468,0.88103
2011,Direct migration background,Rural regions,Yes,0.07914,61,795,0.06036,0.09792
2011,Direct migration background,Rural regions,No,0.88597,734,795,0.86386,0.90808
2011,Indirect migration background,Urban regions,Yes,0.02425,45,1001,0.01471,0.03378
2011,Indirect migration background,Urban regions,No,0.43485,956,1001,0.40413,0.46558
2011,Indirect migration background,Rural regions,No,0.40451,224,224,0.34009,0.46893
2012,No migration background,Urban regions,Yes,0.13234,1805,14144,0.12675,0.13792
2012,No migration background,Urban regions,No,0.72206,12339,14144,0.71468,0.72944
2012,No migration background,Rural regions,Yes,0.12873,1115,9009,0.12182,0.13565
2012,No migration background,Rural regions,No,0.71988,7894,9009,0.71060,0.72915
2012,Direct migration background,Urban regions,Yes,0.10060,201,2369,0.08848,0.11271
2012,Direct migration background,Urban regions,No,0.86041,2168,2369,0.84645,0.87436
2012,Direct migration background,Rural regions,Yes,0.08997,70,815,0.07031,0.10962
2012,Direct migration background,Rural regions,No,0.87831,745,815,0.85585,0.90077
2012,Indirect migration background,Urban regions,Yes,0.02599,44,959,0.01592,0.03607
2012,Indirect migration background,Urban regions,No,0.43410,915,959,0.40272,0.46549
2012,Indirect migration background,Rural regions,No,0.39429,220,220,0.32957,0.45902
2013,No migration background,Urban regions,Yes,0.13059,1712,13473,0.12490,0.13628
2013,No migration background,Urban regions,No,0.72485,11761,13473,0.71731,0.73239
2013,No migration background,Rural regions,Yes,0.12444,1024,8466,0.11741,0.13148
2013,No migration background,Rural regions,No,0.72393,7442,8466,0.71441,0.73345
2013,Direct migration background,Urban regions,Yes,0.10263,337,4943,0.09417,0.11109
2013,Direct migration background,Urban regions,No,0.86048,4606,4943,0.85082,0.87014
2013,Direct migration background,Rural regions,Yes,0.09554,112,1603,0.08114,0.10993
2013,Direct migration background,Rural regions,No,0.86312,1491,1603,0.84629,0.87995
2013,Indirect migration background,Urban regions,Yes,0.02302,66,1693,0.01587,0.03017
2013,Indirect migration background,Urban regions,No,0.45271,1627,1693,0.42899,0.47643
2013,Indirect migration background,Rural regions,No,0.44232,334,334,0.38897,0.49566
2014,No migration background,Urban regions,Yes,0.13600,1653,12292,0.12994,0.14206
2014,No migration background,Urban regions,No,0.72243,10639,12292,0.71451,0.73035
2014,No migration background,Rural regions,Yes,0.13553,1045,7763,0.12791,0.14314
2014,No migration background,Rural regions,No,0.72192,6718,7763,0.71196,0.73189
2014,Direct migration background,Urban regions,Yes,0.10811,303,3946,0.09842,0.11780
2014,Direct migration background,Urban regions,No,0.85447,3643,3946,0.84346,0.86547
2014,Direct migration background,Rural regions,Yes,0.10037,110,1327,0.08420,0.11655
2014,Direct migration background,Rural regions,No,0.86441,1217,1327,0.84598,0.88283
2014,Indirect migration background,Urban regions,Yes,0.02932,55,1386,0.02043,0.03820
2014,Indirect migration background,Urban regions,No,0.45988,1331,1386,0.43363,0.48613
2014,Indirect migration background,Rural regions,No,0.45057,296,296,0.39379,0.50735
2015,No migration background,Urban regions,Yes,0.13722,1548,11631,0.13096,0.14347
2015,No migration background,Urban regions,No,0.72240,10083,11631,0.71426,0.73054
2015,No migration background,Rural regions,Yes,0.12933,961,7392,0.12168,0.13698
2015,No migration background,Rural regions,No,0.71859,6431,7392,0.70834,0.72884
2015,Direct migration background,Urban regions,Yes,0.09179,260,4494,0.08335,0.10023
2015,Direct migration background,Urban regions,No,0.86122,4234,4494,0.85111,0.87133
2015,Direct migration background,Rural regions,Yes,0.08918,98,1541,0.07495,0.10342
2015,Direct migration background,Rural regions,No,0.86870,1443,1541,0.85184,0.88557
2015,Indirect migration background,Urban regions,Yes,0.02839,54,1297,0.01935,0.03743
2015,Indirect migration background,Urban regions,No,0.47011,1243,1297,0.44294,0.49728
2015,Indirect migration background,Rural regions,No,0.44286,292,292,0.38578,0.49993
2016,No migration background,Urban regions,Yes,0.13491,1454,10826,0.12848,0.14135
2016,No migration background,Urban regions,No,0.72230,9372,10826,0.71386,0.73074
2016,No migration background,Rural regions,Yes,0.12872,896,6868,0.12080,0.13664
2016,No migration background,Rural regions,No,0.71830,5972,6868,0.70766,0.72894
2016,Direct migration background,Urban regions,Yes,0.09007,243,3724,0.08087,0.09927
2016,Direct migration background,Urban regions,No,0.83456,3481,3724,0.82262,0.84649
2016,Direct migration background,Rural regions,Yes,0.08812,100,1308,0.07275,0.10348
2016,Direct migration background,Rural regions,No,0.82006,1208,1308,0.79924,0.84089
2016,Indirect migration background,Urban regions,Yes,0.02359,47,1179,0.01492,0.03226
2016,Indirect migration background,Urban regions,No,0.48744,1132,1179,0.45890,0.51599
2016,Indirect migration background,Rural regions,No,0.46764,285,285,0.40961,0.52567
2017,No migration background,Urban regions,Yes,0.13241,1598,12256,0.12641,0.13841
2017,No migration background,Urban regions,No,0.72862,10658,12256,0.72075,0.73650
2017,No migration background,Rural regions,Yes,0.12514,1003,7801,0.11780,0.13248
2017,No migration background,Rural regions,No,0.72362,6798,7801,0.71369,0.73354
2017,Direct migration background,Urban regions,Yes,0.09325,262,3551,0.08369,0.10282
2017,Direct migration background,Urban regions,No,0.81660,3289,3551,0.80387,0.82933
2017,Direct migration background,Rural regions,Yes,0.08551,99,1259,0.07006,0.10096
2017,Direct migration background,Rural regions,No,0.79053,1160,1259,0.76805,0.81302
2017,Indirect migration background,Urban regions,Yes,0.02397,66,1338,0.01577,0.03217
2017,Indirect migration background,Urban regions,No,0.48889,1272,1338,0.46209,0.51568
2017,Indirect migration background,Rural regions,No,0.42631,265,265,0.36665,0.48596
2018,No migration background,Urban regions,Yes,0.13067,1616,11918,0.12462,0.13672
2018,No migration background,Urban regions,No,0.73490,10302,11918,0.72698,0.74283
2018,No migration background,Rural regions,Yes,0.12995,1015,7446,0.12231,0.13759
2018,No migration background,Rural regions,No,0.71933,6431,7446,0.70912,0.72954
2018,Direct migration background,Urban regions,Yes,0.09086,277,3429,0.08123,0.10048
2018,Direct migration background,Urban regions,No,0.81156,3152,3429,0.79846,0.82465
2018,Direct migration background,Rural regions,Yes,0.08876,94,1179,0.07252,0.10500
2018,Direct migration background,Rural regions,No,0.79526,1085,1179,0.77222,0.81830
2018,Indirect migration background,Urban regions,Yes,0.03617,79,1315,0.02608,0.04627
2018,Indirect migration background,Urban regions,No,0.48705,1236,1315,0.46002,0.51407
2018,Indirect migration background,Rural regions,No,0.44228,274,274,0.38336,0.50120
2019,No migration background,Urban regions,Yes,0.12944,1552,12142,0.12347,0.13541
2019,No migration background,Urban regions,No,0.73148,10590,12142,0.72359,0.73936
2019,No migration background,Rural regions,Yes,0.13037,972,7442,0.12272,0.13802
2019,No migration background,Rural regions,No,0.71664,6470,7442,0.70640,0.72688
2019,Direct migration background,Urban regions,Yes,0.08948,215,2958,0.07919,0.09977
2019,Direct migration background,Urban regions,No,0.81330,2743,2958,0.79925,0.82734
2019,Direct migration background,Rural regions,Yes,0.11479,93,1028,0.09530,0.13429
2019,Direct migration background,Rural regions,No,0.75449,935,1028,0.72816,0.78081
2019,Indirect migration background,Urban regions,Yes,0.02646,65,1237,0.01751,0.03541
2019,Indirect migration background,Urban regions,No,0.48508,1172,1237,0.45722,0.51294
2019,Indirect migration background,Rural regions,No,0.44276,272,272,0.38362,0.50189
2020,No migration background,Urban regions,Yes,0.12559,1499,11556,0.11955,0.13164
2020,No migration background,Urban regions,No,0.73354,10057,11556,0.72547,0.74160
2020,No migration background,Rural regions,Yes,0.13371,947,6895,0.12568,0.14174
2020,No migration background,Rural regions,No,0.70655,5948,6895,0.69580,0.71730
2020,Direct migration background,Urban regions,Yes,0.09190,270,6215,0.08472,0.09909
2020,Direct migration background,Urban regions,No,0.83711,5945,6215,0.82793,0.84629
2020,Direct migration background,Rural regions,Yes,0.09738,123,2123,0.08477,0.11000
2020,Direct migration background,Rural regions,No,0.81697,2000,2123,0.80051,0.83342
2020,Indirect migration background,Urban regions,Yes,0.02934,69,1240,0.01994,0.03874
2020,Indirect migration background,Urban regions,No,0.48178,1171,1240,0.45396,0.50961
2020,Indirect migration background,Rural regions,No,0.41268,269,269,0.35373,0.47162
2021,No migration background,Urban regions,Yes,0.12967,1095,8292,0.12244,0.13691
2021,No migration background,Urban regions,No,0.72775,7197,8292,0.71817,0.73733
2021,No migration background,Rural regions,Yes,0.13405,671,4844,0.12445,0.14364
2021,No migration background,Rural regions,No,0.71690,4173,4844,0.70421,0.72958
2021,Direct migration background,Urban regions,Yes,0.09761,249,4039,0.08846,0.10676
2021,Direct migration background,Urban regions,No,0.83004,3790,4039,0.81845,0.84162
2021,Direct migration background,Rural regions,Yes,0.13044,93,1158,0.11103,0.14985
2021,Direct migration background,Rural regions,No,0.77125,1065,1158,0.74705,0.79546
2021,Indirect migration background,Urban regions,Yes,0.03942,45,738,0.02537,0.05347
2021,Indirect migration background,Urban regions,No,0.44001,693,738,0.40417,0.47584
2021,Indirect migration background,Rural regions,No,0.39899,179,179,0.32705,0.47093
2022,No migration background,Urban regions,Yes,0.12252,1355,11286,0.11647,0.12857
2022,No migration background,Urban regions,No,0.71994,9931,11286,0.71165,0.72822
2022,No migration background,Rural regions,Yes,0.13021,887,7001,0.12232,0.13809
2022,No migration background,Rural regions,No,0.71714,6114,7001,0.70658,0.72769
2022,Direct migration background,Urban regions,Yes,0.08156,269,6674,0.07500,0.08813
2022,Direct migration background,Urban regions,No,0.84529,6405,6674,0.83661,0.85396
2022,Direct migration background,Rural regions,Yes,0.12073,105,1427,0.10382,0.13764
2022,Direct migration background,Rural regions,No,0.78887,1322,1427,0.76769,0.81006
2022,Indirect migration background,Urban regions,Yes,0.04513,86,1109,0.03290,0.05735
2022,Indirect migration background,Urban regions,No,0.50775,1023,1109,0.47832,0.53719
2022,Indirect migration background,Rural regions,Yes,0.07062,37,344,0.04351,0.09774
2022,Indirect migration background,Rural regions,No,0.43248,307,344,0.38005,0.48491
