year,pgisced97,sex,pli0094_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,First Stage of Tertiary Education,female,At least once per week,0.47294,125,252,0.41117,0.53470
1985,First Stage of Tertiary Education,female,At least once per month,0.32721,83,252,0.26916,0.38525
1985,First Stage of Tertiary Education,female,Seldom,0.17118,44,252,0.12458,0.21778
1985,Second Stage of Tertiary Education,male,At least once per week,0.41641,222,495,0.37293,0.45988
1985,Second Stage of Tertiary Education,male,At least once per month,0.38958,190,495,0.34658,0.43258
1985,Second Stage of Tertiary Education,male,Seldom,0.16921,83,495,0.13614,0.20227
1985,Second Stage of Tertiary Education,female,At least once per week,0.59539,148,215,0.52963,0.66115
1985,Second Stage of Tertiary Education,female,At least once per month,0.27088,67,215,0.21134,0.33043
1986,No answer / don't know,male,At least once per week,0.61690,31,31,0.44293,0.79086
1986,No answer / don't know,female,At least once per week,0.72558,40,40,0.58554,0.86563
1986,Pre-primary Level,male,At least once per week,0.70776,82,82,0.60872,0.80680
1986,Pre-primary Level,female,At least once per week,0.76284,53,53,0.64723,0.87845
1986,Primary Level,male,At least once per week,0.43108,170,299,0.37485,0.48731
1986,Primary Level,male,At least once per month,0.22954,79,299,0.18179,0.27729
1986,Primary Level,male,Seldom,0.21449,50,299,0.16789,0.26110
1986,Primary Level,female,At least once per week,0.49035,241,432,0.44316,0.53755
1986,Primary Level,female,At least once per month,0.26775,127,432,0.22594,0.30955
1986,Primary Level,female,Seldom,0.16859,64,432,0.13325,0.20394
1986,Lower Secondary Level,male,At least once per week,0.47430,540,1003,0.44338,0.50522
1986,Lower Secondary Level,male,At least once per month,0.27655,270,1003,0.24885,0.30425
1986,Lower Secondary Level,male,Seldom,0.19564,153,1003,0.17107,0.22020
1986,Lower Secondary Level,male,Never,0.05351,40,1003,0.03958,0.06745
1986,Lower Secondary Level,female,At least once per week,0.35425,740,1893,0.33270,0.37580
1986,Lower Secondary Level,female,At least once per month,0.31703,606,1893,0.29607,0.33800
1986,Lower Secondary Level,female,Seldom,0.26391,445,1893,0.24405,0.28377
1986,Lower Secondary Level,female,Never,0.06481,102,1893,0.05371,0.07590
1986,Upper Secondary Level,male,At least once per week,0.39858,1185,2725,0.38019,0.41697
1986,Upper Secondary Level,male,At least once per month,0.34009,903,2725,0.32230,0.35788
1986,Upper Secondary Level,male,Seldom,0.21227,527,2725,0.19691,0.22762
1986,Upper Secondary Level,male,Never,0.04906,110,2725,0.04095,0.05718
1986,Upper Secondary Level,female,At least once per week,0.40506,950,2254,0.38479,0.42533
1986,Upper Secondary Level,female,At least once per month,0.36752,824,2254,0.34761,0.38743
1986,Upper Secondary Level,female,Seldom,0.19717,418,2254,0.18074,0.21360
1986,Upper Secondary Level,female,Never,0.03024,62,2254,0.02317,0.03731
1986,Post-secondary Non-tertiary Level,male,At least once per week,0.55579,90,138,0.47258,0.63899
1986,Post-secondary Non-tertiary Level,male,At least once per month,0.31075,48,138,0.23325,0.38825
1986,Post-secondary Non-tertiary Level,female,At least once per week,0.58775,61,92,0.48662,0.68889
1986,Post-secondary Non-tertiary Level,female,At least once per month,0.26134,31,92,0.17107,0.35162
1986,First Stage of Tertiary Education,male,At least once per week,0.28125,100,319,0.23183,0.33067
1986,First Stage of Tertiary Education,male,At least once per month,0.43725,144,319,0.38273,0.49177
1986,First Stage of Tertiary Education,male,Seldom,0.23779,75,319,0.19100,0.28459
1986,First Stage of Tertiary Education,female,At least once per week,0.44396,110,241,0.38110,0.50682
1986,First Stage of Tertiary Education,female,At least once per month,0.35139,90,241,0.29099,0.41179
1986,First Stage of Tertiary Education,female,Seldom,0.17153,41,241,0.12384,0.21922
1986,Second Stage of Tertiary Education,male,At least once per week,0.38638,207,494,0.34340,0.42936
1986,Second Stage of Tertiary Education,male,At least once per month,0.40143,194,494,0.35816,0.44470
1986,Second Stage of Tertiary Education,male,Seldom,0.20050,93,494,0.16516,0.23584
1986,Second Stage of Tertiary Education,female,At least once per week,0.55732,134,219,0.49138,0.62325
1986,Second Stage of Tertiary Education,female,At least once per month,0.34362,85,219,0.28057,0.40666
1988,No answer / don't know,male,At least once per week,0.71489,52,52,0.59098,0.83880
1988,No answer / don't know,female,At least once per week,0.44101,34,34,0.27161,0.61042
1988,Pre-primary Level,male,At least once per week,0.73216,68,68,0.62612,0.83820
1988,Pre-primary Level,female,At least once per week,0.71598,53,53,0.59341,0.83855
1988,Primary Level,male,At least once per week,0.50167,165,255,0.44018,0.56316
1988,Primary Level,male,At least once per month,0.22359,58,255,0.17235,0.27483
1988,Primary Level,male,Seldom,0.19777,32,255,0.14879,0.24676
1988,Primary Level,female,At least once per week,0.50341,239,397,0.45416,0.55265
1988,Primary Level,female,At least once per month,0.24770,104,397,0.20518,0.29022
1988,Primary Level,female,Seldom,0.17106,54,397,0.13397,0.20815
1988,Lower Secondary Level,male,At least once per week,0.47973,552,969,0.44826,0.51120
1988,Lower Secondary Level,male,At least once per month,0.28550,248,969,0.25705,0.31396
1988,Lower Secondary Level,male,Seldom,0.18014,132,969,0.15593,0.20435
1988,Lower Secondary Level,male,Never,0.05462,37,969,0.04031,0.06894
1988,Lower Secondary Level,female,At least once per week,0.37190,757,1735,0.34915,0.39465
1988,Lower Secondary Level,female,At least once per month,0.31573,527,1735,0.29385,0.33761
1988,Lower Secondary Level,female,Seldom,0.23383,343,1735,0.21391,0.25375
1988,Lower Secondary Level,female,Never,0.07854,108,1735,0.06588,0.09120
1988,Upper Secondary Level,male,At least once per week,0.41445,1177,2570,0.39540,0.43350
1988,Upper Secondary Level,male,At least once per month,0.33593,833,2570,0.31766,0.35419
1988,Upper Secondary Level,male,Seldom,0.21168,481,2570,0.19589,0.22748
1988,Upper Secondary Level,male,Never,0.03794,79,2570,0.03055,0.04533
1988,Upper Secondary Level,female,At least once per week,0.43238,951,2145,0.41141,0.45335
1988,Upper Secondary Level,female,At least once per month,0.35442,771,2145,0.33417,0.37467
1988,Upper Secondary Level,female,Seldom,0.17917,366,2145,0.16294,0.19540
1988,Upper Secondary Level,female,Never,0.03403,57,2145,0.02636,0.04170
1988,Post-secondary Non-tertiary Level,male,At least once per week,0.58266,91,128,0.49689,0.66842
1988,Post-secondary Non-tertiary Level,male,At least once per month,0.26025,37,128,0.18394,0.33657
1988,Post-secondary Non-tertiary Level,female,At least once per week,0.62737,73,73,0.51569,0.73906
1988,First Stage of Tertiary Education,male,At least once per week,0.29272,96,305,0.24157,0.34387
1988,First Stage of Tertiary Education,male,At least once per month,0.43391,133,305,0.37820,0.48963
1988,First Stage of Tertiary Education,male,Seldom,0.25558,76,305,0.20655,0.30461
1988,First Stage of Tertiary Education,female,At least once per week,0.44788,110,223,0.38246,0.51329
1988,First Stage of Tertiary Education,female,At least once per month,0.35925,81,223,0.29613,0.42236
1988,First Stage of Tertiary Education,female,Seldom,0.16971,32,223,0.12033,0.21909
1988,Second Stage of Tertiary Education,male,At least once per week,0.44571,213,463,0.40039,0.49104
1988,Second Stage of Tertiary Education,male,At least once per month,0.39195,180,463,0.34744,0.43647
1988,Second Stage of Tertiary Education,male,Seldom,0.14499,70,463,0.11289,0.17710
1988,Second Stage of Tertiary Education,female,At least once per week,0.57381,133,199,0.50493,0.64270
1988,Second Stage of Tertiary Education,female,At least once per month,0.30194,66,199,0.23799,0.36588
1990,Lower Secondary Level,male,At least once per week,0.50331,70,105,0.40721,0.59940
1990,Lower Secondary Level,male,Seldom,0.28233,35,105,0.19582,0.36884
1990,Lower Secondary Level,female,At least once per week,0.28447,112,372,0.23856,0.33038
1990,Lower Secondary Level,female,At least once per month,0.23519,89,372,0.19203,0.27835
1990,Lower Secondary Level,female,Seldom,0.35452,129,372,0.30584,0.40320
1990,Lower Secondary Level,female,Never,0.12582,42,372,0.09207,0.15957
1990,Upper Secondary Level,male,At least once per week,0.29649,344,1216,0.27081,0.32217
1990,Upper Secondary Level,male,At least once per month,0.35648,447,1216,0.32955,0.38341
1990,Upper Secondary Level,male,Seldom,0.29447,367,1216,0.26884,0.32010
1990,Upper Secondary Level,male,Never,0.05256,58,1216,0.04001,0.06511
1990,Upper Secondary Level,female,At least once per week,0.26492,330,1296,0.24089,0.28896
1990,Upper Secondary Level,female,At least once per month,0.36128,492,1296,0.33512,0.38745
1990,Upper Secondary Level,female,Seldom,0.32453,413,1296,0.29903,0.35003
1990,Upper Secondary Level,female,Never,0.04927,61,1296,0.03748,0.06106
1990,First Stage of Tertiary Education,male,At least once per week,0.22634,49,206,0.16906,0.28363
1990,First Stage of Tertiary Education,male,At least once per month,0.40001,87,206,0.33294,0.46707
1990,First Stage of Tertiary Education,male,Seldom,0.32889,70,206,0.26457,0.39320
1990,Second Stage of Tertiary Education,male,At least once per week,0.22344,104,447,0.18478,0.26210
1990,Second Stage of Tertiary Education,male,At least once per month,0.44453,199,447,0.39841,0.49065
1990,Second Stage of Tertiary Education,male,Seldom,0.31926,144,447,0.27600,0.36253
1990,Second Stage of Tertiary Education,female,At least once per week,0.32910,171,532,0.28914,0.36907
1990,Second Stage of Tertiary Education,female,At least once per month,0.41672,235,532,0.37479,0.45865
1990,Second Stage of Tertiary Education,female,Seldom,0.24187,126,532,0.20545,0.27829
1992,No answer / don't know,male,At least once per week,0.57595,51,51,0.43897,0.71294
1992,No answer / don't know,female,At least once per week,0.59791,58,58,0.47062,0.72520
1992,Pre-primary Level,male,At least once per week,0.71537,64,64,0.60395,0.82680
1992,Pre-primary Level,female,At least once per week,0.81291,74,74,0.72345,0.90238
1992,Primary Level,male,At least once per week,0.52047,145,207,0.45225,0.58869
1992,Primary Level,male,At least once per month,0.24368,62,207,0.18506,0.30231
1992,Primary Level,female,At least once per week,0.52399,216,349,0.47152,0.57646
1992,Primary Level,female,At least once per month,0.22973,91,349,0.18553,0.27392
1992,Primary Level,female,Seldom,0.14773,42,349,0.11045,0.18501
1992,Lower Secondary Level,male,At least once per week,0.49020,543,964,0.45862,0.52177
1992,Lower Secondary Level,male,At least once per month,0.27164,243,964,0.24355,0.29973
1992,Lower Secondary Level,male,Seldom,0.18101,140,964,0.15669,0.20533
1992,Lower Secondary Level,male,Never,0.05715,38,964,0.04249,0.07181
1992,Lower Secondary Level,female,At least once per week,0.39186,772,1795,0.36927,0.41445
1992,Lower Secondary Level,female,At least once per month,0.30251,530,1795,0.28125,0.32376
1992,Lower Secondary Level,female,Seldom,0.22775,378,1795,0.20834,0.24716
1992,Lower Secondary Level,female,Never,0.07788,115,1795,0.06548,0.09028
1992,Upper Secondary Level,male,At least once per week,0.36445,1294,3404,0.34828,0.38062
1992,Upper Secondary Level,male,At least once per month,0.36583,1227,3404,0.34964,0.38201
1992,Upper Secondary Level,male,Seldom,0.22933,769,3404,0.21521,0.24346
1992,Upper Secondary Level,male,Never,0.04039,114,3404,0.03378,0.04701
1992,Upper Secondary Level,female,At least once per week,0.36104,1128,3259,0.34455,0.37753
1992,Upper Secondary Level,female,At least once per month,0.40776,1338,3259,0.39089,0.42464
1992,Upper Secondary Level,female,Seldom,0.19930,706,3259,0.18559,0.21302
1992,Upper Secondary Level,female,Never,0.03189,87,3259,0.02586,0.03793
1992,Post-secondary Non-tertiary Level,male,At least once per week,0.52657,110,210,0.45887,0.59426
1992,Post-secondary Non-tertiary Level,male,At least once per month,0.30953,64,210,0.24685,0.37221
1992,Post-secondary Non-tertiary Level,male,Seldom,0.15283,36,210,0.10404,0.20161
1992,Post-secondary Non-tertiary Level,female,At least once per week,0.52161,91,145,0.44002,0.60320
1992,Post-secondary Non-tertiary Level,female,At least once per month,0.37123,54,145,0.29232,0.45014
1992,First Stage of Tertiary Education,male,At least once per week,0.28692,120,475,0.24620,0.32765
1992,First Stage of Tertiary Education,male,At least once per month,0.41265,217,475,0.36833,0.45697
1992,First Stage of Tertiary Education,male,Seldom,0.26272,138,475,0.22310,0.30234
1992,First Stage of Tertiary Education,female,At least once per week,0.40363,113,265,0.34445,0.46281
1992,First Stage of Tertiary Education,female,At least once per month,0.37836,95,265,0.31986,0.43686
1992,First Stage of Tertiary Education,female,Seldom,0.18891,57,265,0.14169,0.23613
1992,Second Stage of Tertiary Education,male,At least once per week,0.36188,279,898,0.33044,0.39333
1992,Second Stage of Tertiary Education,male,At least once per month,0.38774,365,898,0.35585,0.41962
1992,Second Stage of Tertiary Education,male,Seldom,0.23518,254,898,0.20743,0.26294
1992,Second Stage of Tertiary Education,female,At least once per week,0.38201,246,732,0.34679,0.41723
1992,Second Stage of Tertiary Education,female,At least once per month,0.43621,319,732,0.40026,0.47216
1992,Second Stage of Tertiary Education,female,Seldom,0.17312,167,732,0.14569,0.20054
1994,No answer / don't know,male,At least once per week,0.52707,56,56,0.39513,0.65902
1994,No answer / don't know,female,At least once per week,0.54304,69,69,0.42464,0.66144
1994,Pre-primary Level,male,At least once per week,0.76532,79,79,0.67126,0.85937
1994,Pre-primary Level,female,At least once per week,0.78812,96,96,0.70595,0.87029
1994,Primary Level,male,At least once per week,0.45009,114,183,0.37781,0.52237
1994,Primary Level,male,At least once per month,0.29318,69,183,0.22705,0.35932
1994,Primary Level,female,At least once per week,0.50874,178,316,0.45354,0.56395
1994,Primary Level,female,At least once per month,0.24517,85,316,0.19766,0.29267
1994,Primary Level,female,Seldom,0.18730,53,316,0.14421,0.23038
1994,Lower Secondary Level,male,At least once per week,0.47295,454,813,0.43861,0.50729
1994,Lower Secondary Level,male,At least once per month,0.30415,237,813,0.27251,0.33579
1994,Lower Secondary Level,male,Seldom,0.18209,122,813,0.15554,0.20863
1994,Lower Secondary Level,female,At least once per week,0.33816,624,1624,0.31514,0.36118
1994,Lower Secondary Level,female,At least once per month,0.33395,516,1624,0.31100,0.35689
1994,Lower Secondary Level,female,Seldom,0.25417,388,1624,0.23299,0.27535
1994,Lower Secondary Level,female,Never,0.07372,96,1624,0.06101,0.08643
1994,Upper Secondary Level,male,At least once per week,0.35810,1220,3308,0.34176,0.37444
1994,Upper Secondary Level,male,At least once per month,0.35723,1185,3308,0.34090,0.37356
1994,Upper Secondary Level,male,Seldom,0.25197,811,3308,0.23717,0.26677
1994,Upper Secondary Level,male,Never,0.03270,92,3308,0.02664,0.03877
1994,Upper Secondary Level,female,At least once per week,0.36427,1125,3232,0.34768,0.38086
1994,Upper Secondary Level,female,At least once per month,0.37118,1244,3232,0.35452,0.38784
1994,Upper Secondary Level,female,Seldom,0.23550,770,3232,0.22087,0.25013
1994,Upper Secondary Level,female,Never,0.02905,93,3232,0.02326,0.03484
1994,Post-secondary Non-tertiary Level,male,At least once per week,0.54548,109,210,0.47798,0.61299
1994,Post-secondary Non-tertiary Level,male,At least once per month,0.28922,65,210,0.22775,0.35069
1994,Post-secondary Non-tertiary Level,male,Seldom,0.15468,36,210,0.10565,0.20370
1994,Post-secondary Non-tertiary Level,female,At least once per week,0.54207,94,147,0.46125,0.62289
1994,Post-secondary Non-tertiary Level,female,At least once per month,0.28586,53,147,0.21257,0.35915
1994,First Stage of Tertiary Education,male,At least once per week,0.22882,112,457,0.19027,0.26738
1994,First Stage of Tertiary Education,male,At least once per month,0.38100,184,457,0.33643,0.42557
1994,First Stage of Tertiary Education,male,Seldom,0.35778,161,457,0.31379,0.40178
1994,First Stage of Tertiary Education,female,At least once per week,0.37207,107,264,0.31365,0.43049
1994,First Stage of Tertiary Education,female,At least once per month,0.35885,98,264,0.30088,0.41682
1994,First Stage of Tertiary Education,female,Seldom,0.23395,59,264,0.18279,0.28512
1994,Second Stage of Tertiary Education,male,At least once per week,0.33371,271,895,0.30280,0.36462
1994,Second Stage of Tertiary Education,male,At least once per month,0.39442,353,895,0.36239,0.42646
1994,Second Stage of Tertiary Education,male,Seldom,0.25196,271,895,0.22351,0.28042
1994,Second Stage of Tertiary Education,female,At least once per week,0.34905,211,726,0.31435,0.38375
1994,Second Stage of Tertiary Education,female,At least once per month,0.41040,320,726,0.37459,0.44621
1994,Second Stage of Tertiary Education,female,Seldom,0.22162,195,726,0.19138,0.25185
1996,No answer / don't know,male,At least once per week,0.55091,66,100,0.45293,0.64889
1996,No answer / don't know,male,At least once per month,0.30653,34,100,0.21571,0.39735
1996,No answer / don't know,female,At least once per week,0.62108,89,128,0.53670,0.70545
1996,No answer / don't know,female,At least once per month,0.32570,39,128,0.24419,0.40721
1996,Pre-primary Level,male,At least once per week,0.79882,109,109,0.72322,0.87443
1996,Pre-primary Level,female,At least once per week,0.82910,126,126,0.76311,0.89509
1996,Primary Level,male,At least once per week,0.49238,117,163,0.41539,0.56937
1996,Primary Level,male,At least once per month,0.21795,46,163,0.15438,0.28153
1996,Primary Level,female,At least once per week,0.55182,168,277,0.49315,0.61049
1996,Primary Level,female,At least once per month,0.22616,76,277,0.17680,0.27551
1996,Primary Level,female,Seldom,0.17925,33,277,0.13400,0.22450
1996,Lower Secondary Level,male,At least once per week,0.48901,466,795,0.45424,0.52378
1996,Lower Secondary Level,male,At least once per month,0.29893,222,795,0.26709,0.33077
1996,Lower Secondary Level,male,Seldom,0.17635,107,795,0.14984,0.20286
1996,Lower Secondary Level,female,At least once per week,0.40784,695,1552,0.38338,0.43230
1996,Lower Secondary Level,female,At least once per month,0.32388,482,1552,0.30059,0.34717
1996,Lower Secondary Level,female,Seldom,0.23037,324,1552,0.20942,0.25133
1996,Lower Secondary Level,female,Never,0.03791,51,1552,0.02840,0.04741
1996,Upper Secondary Level,male,At least once per week,0.39142,1367,3327,0.37483,0.40800
1996,Upper Secondary Level,male,At least once per month,0.35472,1187,3327,0.33846,0.37098
1996,Upper Secondary Level,male,Seldom,0.23119,708,3327,0.21686,0.24552
1996,Upper Secondary Level,male,Never,0.02268,65,3327,0.01762,0.02774
1996,Upper Secondary Level,female,At least once per week,0.40234,1327,3275,0.38554,0.41914
1996,Upper Secondary Level,female,At least once per month,0.38557,1255,3275,0.36890,0.40225
1996,Upper Secondary Level,female,Seldom,0.18383,624,3275,0.17057,0.19710
1996,Upper Secondary Level,female,Never,0.02825,69,3275,0.02257,0.03393
1996,Post-secondary Non-tertiary Level,male,At least once per week,0.53284,123,236,0.46905,0.59663
1996,Post-secondary Non-tertiary Level,male,At least once per month,0.33440,80,236,0.27408,0.39472
1996,Post-secondary Non-tertiary Level,male,Seldom,0.12835,33,236,0.08559,0.17112
1996,Post-secondary Non-tertiary Level,female,At least once per week,0.58490,130,202,0.51678,0.65302
1996,Post-secondary Non-tertiary Level,female,At least once per month,0.29201,72,202,0.22915,0.35487
1996,First Stage of Tertiary Education,male,At least once per week,0.31152,142,466,0.26943,0.35362
1996,First Stage of Tertiary Education,male,At least once per month,0.41177,207,466,0.36703,0.45650
1996,First Stage of Tertiary Education,male,Seldom,0.26667,117,466,0.22648,0.30687
1996,First Stage of Tertiary Education,female,At least once per week,0.42408,122,282,0.36630,0.48186
1996,First Stage of Tertiary Education,female,At least once per month,0.35625,110,282,0.30026,0.41224
1996,First Stage of Tertiary Education,female,Seldom,0.18074,50,282,0.13574,0.22573
1996,Second Stage of Tertiary Education,male,At least once per week,0.37074,314,955,0.34009,0.40139
1996,Second Stage of Tertiary Education,male,At least once per month,0.41067,424,955,0.37945,0.44189
1996,Second Stage of Tertiary Education,male,Seldom,0.20657,217,955,0.18088,0.23226
1996,Second Stage of Tertiary Education,female,At least once per week,0.40800,280,791,0.37373,0.44227
1996,Second Stage of Tertiary Education,female,At least once per month,0.42106,340,791,0.38663,0.45549
1996,Second Stage of Tertiary Education,female,Seldom,0.16590,171,791,0.13996,0.19184
1997,No answer / don't know,male,At least once per week,0.63219,75,75,0.52233,0.74206
1997,No answer / don't know,female,At least once per week,0.56848,89,123,0.48059,0.65637
1997,No answer / don't know,female,At least once per month,0.23299,34,123,0.15797,0.30800
1997,Pre-primary Level,male,At least once per week,0.82824,129,129,0.76289,0.89358
1997,Pre-primary Level,female,At least once per week,0.83030,127,127,0.76476,0.89585
1997,Primary Level,male,At least once per week,0.54139,113,163,0.46466,0.61813
1997,Primary Level,male,At least once per month,0.27624,50,163,0.20739,0.34510
1997,Primary Level,female,At least once per week,0.53074,165,232,0.46638,0.59509
1997,Primary Level,female,At least once per month,0.27766,67,232,0.21991,0.33542
1997,Lower Secondary Level,male,At least once per week,0.50123,483,802,0.46660,0.53585
1997,Lower Secondary Level,male,At least once per month,0.27687,209,802,0.24589,0.30786
1997,Lower Secondary Level,male,Seldom,0.17748,110,802,0.15102,0.20394
1997,Lower Secondary Level,female,At least once per week,0.41983,702,1490,0.39476,0.44490
1997,Lower Secondary Level,female,At least once per month,0.31041,446,1490,0.28691,0.33391
1997,Lower Secondary Level,female,Seldom,0.21671,279,1490,0.19578,0.23764
1997,Lower Secondary Level,female,Never,0.05306,63,1490,0.04167,0.06444
1997,Upper Secondary Level,male,At least once per week,0.41533,1382,3221,0.39831,0.43235
1997,Upper Secondary Level,male,At least once per month,0.34001,1134,3221,0.32365,0.35637
1997,Upper Secondary Level,male,Seldom,0.21829,629,3221,0.20402,0.23256
1997,Upper Secondary Level,male,Never,0.02637,76,3221,0.02084,0.03191
1997,Upper Secondary Level,female,At least once per week,0.41912,1328,3224,0.40209,0.43616
1997,Upper Secondary Level,female,At least once per month,0.37287,1237,3224,0.35618,0.38957
1997,Upper Secondary Level,female,Seldom,0.18570,594,3224,0.17227,0.19912
1997,Upper Secondary Level,female,Never,0.02231,65,3224,0.01721,0.02741
1997,Post-secondary Non-tertiary Level,male,At least once per week,0.49673,118,203,0.42778,0.56568
1997,Post-secondary Non-tertiary Level,male,At least once per month,0.35129,85,203,0.28546,0.41712
1997,Post-secondary Non-tertiary Level,female,At least once per week,0.56445,120,192,0.49413,0.63477
1997,Post-secondary Non-tertiary Level,female,At least once per month,0.33001,72,192,0.26333,0.39670
1997,First Stage of Tertiary Education,male,At least once per week,0.35698,156,464,0.31334,0.40062
1997,First Stage of Tertiary Education,male,At least once per month,0.37816,188,464,0.33398,0.42233
1997,First Stage of Tertiary Education,male,Seldom,0.24853,120,464,0.20916,0.28789
1997,First Stage of Tertiary Education,female,At least once per week,0.46847,131,276,0.40949,0.52745
1997,First Stage of Tertiary Education,female,At least once per month,0.30391,94,276,0.24955,0.35827
1997,First Stage of Tertiary Education,female,Seldom,0.22061,51,276,0.17160,0.26962
1997,Second Stage of Tertiary Education,male,At least once per week,0.40193,346,952,0.37077,0.43309
1997,Second Stage of Tertiary Education,male,At least once per month,0.37130,401,952,0.34059,0.40201
1997,Second Stage of Tertiary Education,male,Seldom,0.21418,205,952,0.18810,0.24025
1997,Second Stage of Tertiary Education,female,At least once per week,0.41847,286,789,0.38403,0.45292
1997,Second Stage of Tertiary Education,female,At least once per month,0.37542,332,789,0.34161,0.40923
1997,Second Stage of Tertiary Education,female,Seldom,0.19212,171,789,0.16461,0.21963
1999,No answer / don't know,male,At least once per week,0.53977,77,110,0.44620,0.63334
1999,No answer / don't know,male,At least once per month,0.25384,33,110,0.17213,0.33554
1999,No answer / don't know,female,At least once per week,0.51562,90,130,0.42937,0.60186
1999,No answer / don't know,female,At least once per month,0.31882,40,130,0.23840,0.39924
1999,Pre-primary Level,male,At least once per week,0.80123,124,124,0.73070,0.87176
1999,Pre-primary Level,female,At least once per week,0.74554,118,118,0.66661,0.82446
1999,Primary Level,male,At least once per week,0.45615,88,168,0.38061,0.53169
1999,Primary Level,male,At least once per month,0.28498,47,168,0.21651,0.35344
1999,Primary Level,male,Seldom,0.21817,33,168,0.15553,0.28081
1999,Primary Level,female,At least once per week,0.43396,122,239,0.37100,0.49693
1999,Primary Level,female,At least once per month,0.26897,69,239,0.21263,0.32531
1999,Primary Level,female,Seldom,0.24141,48,239,0.18704,0.29578
1999,Lower Secondary Level,male,At least once per week,0.49976,474,855,0.46623,0.53330
1999,Lower Secondary Level,male,At least once per month,0.27597,246,855,0.24599,0.30595
1999,Lower Secondary Level,male,Seldom,0.18922,135,855,0.16295,0.21549
1999,Lower Secondary Level,female,At least once per week,0.39616,654,1555,0.37184,0.42047
1999,Lower Secondary Level,female,At least once per month,0.30250,489,1555,0.27966,0.32534
1999,Lower Secondary Level,female,Seldom,0.24983,349,1555,0.22830,0.27135
1999,Lower Secondary Level,female,Never,0.05151,63,1555,0.04052,0.06250
1999,Upper Secondary Level,male,At least once per week,0.38304,1355,3455,0.36682,0.39925
1999,Upper Secondary Level,male,At least once per month,0.35553,1255,3455,0.33957,0.37150
1999,Upper Secondary Level,male,Seldom,0.23583,771,3455,0.22167,0.24998
1999,Upper Secondary Level,male,Never,0.02560,74,3455,0.02034,0.03087
1999,Upper Secondary Level,female,At least once per week,0.38957,1343,3448,0.37329,0.40585
1999,Upper Secondary Level,female,At least once per month,0.38111,1322,3448,0.36490,0.39732
1999,Upper Secondary Level,female,Seldom,0.20504,722,3448,0.19156,0.21852
1999,Upper Secondary Level,female,Never,0.02428,61,3448,0.01914,0.02942
1999,Post-secondary Non-tertiary Level,male,At least once per week,0.48539,107,232,0.42094,0.54984
1999,Post-secondary Non-tertiary Level,male,At least once per month,0.37454,92,232,0.31212,0.43695
1999,Post-secondary Non-tertiary Level,male,Seldom,0.13145,33,232,0.08788,0.17503
