year,bula_h,migback,pli0094_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,North Rhine-Westphalia,No migration background,Seldom,0.19320,374,2036,0.17604,0.21035
1986,North Rhine-Westphalia,No migration background,Never,0.03386,59,2036,0.02600,0.04171
1986,North Rhine-Westphalia,Direct migration background,At least once per week,0.46530,383,743,0.42941,0.50119
1986,North Rhine-Westphalia,Direct migration background,At least once per month,0.32811,248,743,0.29432,0.36189
1986,North Rhine-Westphalia,Direct migration background,Seldom,0.15551,112,743,0.12944,0.18159
1986,Hesse,No migration background,At least once per week,0.39705,276,661,0.35972,0.43438
1986,Hesse,No migration background,At least once per month,0.34458,229,661,0.30832,0.38084
1986,Hesse,No migration background,Seldom,0.19867,122,661,0.16823,0.22911
1986,Hesse,No migration background,Never,0.05971,34,661,0.04163,0.07778
1986,Hesse,Direct migration background,At least once per week,0.52349,237,358,0.47168,0.57530
1986,Hesse,Direct migration background,At least once per month,0.28894,82,358,0.24192,0.33596
1986,Hesse,Direct migration background,Seldom,0.13445,39,358,0.09906,0.16984
1986,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.35097,230,608,0.31300,0.38894
1986,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.41292,254,608,0.37375,0.45208
1986,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.19106,124,608,0.15979,0.22234
1986,"Rhineland-Palatinate, Saarland",Direct migration background,At least once per week,0.55186,74,110,0.45850,0.64523
1986,"Rhineland-Palatinate, Saarland",Direct migration background,At least once per month,0.30507,36,110,0.21863,0.39151
1986,Baden-Wuerttemberg,No migration background,At least once per week,0.36450,428,1175,0.33697,0.39203
1986,Baden-Wuerttemberg,No migration background,At least once per month,0.34622,412,1175,0.31901,0.37344
1986,Baden-Wuerttemberg,No migration background,Seldom,0.23830,278,1175,0.21393,0.26267
1986,Baden-Wuerttemberg,No migration background,Never,0.05098,57,1175,0.03839,0.06356
1986,Baden-Wuerttemberg,Direct migration background,At least once per week,0.51482,465,740,0.47879,0.55086
1986,Baden-Wuerttemberg,Direct migration background,At least once per month,0.31020,204,740,0.27685,0.34356
1986,Baden-Wuerttemberg,Direct migration background,Seldom,0.14476,71,740,0.11939,0.17013
1986,Baden-Wuerttemberg,Indirect migration background,At least once per week,0.47864,33,33,0.30556,0.65173
1986,Bavaria,No migration background,At least once per week,0.40791,566,1364,0.38182,0.43400
1986,Bavaria,No migration background,At least once per month,0.30978,429,1364,0.28523,0.33433
1986,Bavaria,No migration background,Seldom,0.23936,316,1364,0.21671,0.26202
1986,Bavaria,No migration background,Never,0.04295,53,1364,0.03219,0.05372
1986,Bavaria,Direct migration background,At least once per week,0.44428,197,364,0.39316,0.49539
1986,Bavaria,Direct migration background,At least once per month,0.37611,113,364,0.32628,0.42595
1986,Bavaria,Direct migration background,Seldom,0.14456,54,364,0.10838,0.18073
1986,Berlin,No migration background,At least once per week,0.42657,97,232,0.36279,0.49035
1986,Berlin,No migration background,At least once per month,0.33882,85,232,0.27778,0.39985
1986,Berlin,No migration background,Seldom,0.20007,50,232,0.14848,0.25166
1986,Berlin,Direct migration background,At least once per week,0.37807,42,80,0.27114,0.48500
1986,Berlin,Direct migration background,At least once per month,0.39622,38,80,0.28836,0.50407
1988,Schleswig-Holstein,No migration background,At least once per week,0.37752,100,268,0.31937,0.43567
1988,Schleswig-Holstein,No migration background,At least once per month,0.32996,95,268,0.27356,0.38636
1988,Schleswig-Holstein,No migration background,Seldom,0.27681,73,268,0.22314,0.33048
1988,Hamburg,No migration background,At least once per week,0.43606,67,118,0.34620,0.52592
1988,Hamburg,No migration background,At least once per month,0.34822,51,118,0.26189,0.43455
1988,Hamburg,Direct migration background,At least once per week,0.54346,32,32,0.36811,0.71880
1988,Lower Saxony,No migration background,At least once per week,0.34595,307,833,0.31363,0.37827
1988,Lower Saxony,No migration background,At least once per month,0.39872,344,833,0.36545,0.43199
1988,Lower Saxony,No migration background,Seldom,0.21823,182,833,0.19017,0.24630
1988,Lower Saxony,Direct migration background,At least once per week,0.39178,87,164,0.31684,0.46672
1988,Lower Saxony,Direct migration background,At least once per month,0.29404,44,164,0.22410,0.36399
1988,Lower Saxony,Direct migration background,Seldom,0.29221,33,164,0.22239,0.36203
1988,Bremen,No migration background,At least once per month,0.39866,33,33,0.22901,0.56830
1988,North Rhine-Westphalia,No migration background,At least once per week,0.44461,871,1927,0.42241,0.46680
1988,North Rhine-Westphalia,No migration background,At least once per month,0.33282,652,1927,0.31178,0.35387
1988,North Rhine-Westphalia,No migration background,Seldom,0.18173,341,1927,0.16451,0.19895
1988,North Rhine-Westphalia,No migration background,Never,0.04084,63,1927,0.03200,0.04968
1988,North Rhine-Westphalia,Direct migration background,At least once per week,0.41834,347,667,0.38088,0.45581
1988,North Rhine-Westphalia,Direct migration background,At least once per month,0.32325,207,667,0.28773,0.35878
1988,North Rhine-Westphalia,Direct migration background,Seldom,0.22796,113,667,0.19610,0.25982
1988,North Rhine-Westphalia,Indirect migration background,At least once per week,0.57117,39,39,0.41381,0.72853
1988,Hesse,No migration background,At least once per week,0.43935,273,600,0.39961,0.47910
1988,Hesse,No migration background,At least once per month,0.32172,190,600,0.28431,0.35913
1988,Hesse,No migration background,Seldom,0.17310,102,600,0.14281,0.20340
1988,Hesse,No migration background,Never,0.06582,35,600,0.04596,0.08568
1988,Hesse,Direct migration background,At least once per week,0.49747,247,354,0.44531,0.54963
1988,Hesse,Direct migration background,At least once per month,0.22790,74,354,0.18414,0.27166
1988,Hesse,Direct migration background,Seldom,0.14995,33,354,0.11270,0.18719
1988,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.37216,229,598,0.33338,0.41093
1988,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.33104,197,598,0.29329,0.36878
1988,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.22661,133,598,0.19303,0.26020
1988,"Rhineland-Palatinate, Saarland",No migration background,Never,0.07019,39,598,0.04970,0.09069
1988,"Rhineland-Palatinate, Saarland",Direct migration background,At least once per week,0.69087,85,85,0.59204,0.78970
1988,Baden-Wuerttemberg,No migration background,At least once per week,0.45043,506,1099,0.42100,0.47986
1988,Baden-Wuerttemberg,No migration background,At least once per month,0.32804,363,1099,0.30027,0.35581
1988,Baden-Wuerttemberg,No migration background,Seldom,0.18427,196,1099,0.16133,0.20720
1988,Baden-Wuerttemberg,No migration background,Never,0.03726,34,1099,0.02606,0.04847
1988,Baden-Wuerttemberg,Direct migration background,At least once per week,0.52225,466,704,0.48532,0.55917
1988,Baden-Wuerttemberg,Direct migration background,At least once per month,0.30819,178,704,0.27406,0.34232
1988,Baden-Wuerttemberg,Direct migration background,Seldom,0.14518,60,704,0.11914,0.17122
1988,Baden-Wuerttemberg,Indirect migration background,At least once per week,0.77786,47,47,0.65773,0.89798
1988,Bavaria,No migration background,At least once per week,0.45501,573,1238,0.42726,0.48276
1988,Bavaria,No migration background,At least once per month,0.29576,374,1238,0.27033,0.32119
1988,Bavaria,No migration background,Seldom,0.20832,247,1238,0.18569,0.23095
1988,Bavaria,No migration background,Never,0.04091,44,1238,0.02987,0.05195
1988,Bavaria,Direct migration background,At least once per week,0.54860,230,350,0.49639,0.60081
1988,Bavaria,Direct migration background,At least once per month,0.25951,74,350,0.21352,0.30550
1988,Bavaria,Direct migration background,Seldom,0.17097,46,350,0.13147,0.21047
1988,Berlin,No migration background,At least once per week,0.38446,86,219,0.31988,0.44904
1988,Berlin,No migration background,At least once per month,0.45483,100,219,0.38873,0.52093
1988,Berlin,No migration background,Seldom,0.14258,33,219,0.09616,0.18899
1988,Berlin,Direct migration background,At least once per week,0.33604,49,90,0.23790,0.43417
1988,Berlin,Direct migration background,At least once per month,0.52837,41,90,0.42466,0.63209
1990,Berlin,No migration background,At least once per week,0.40143,109,276,0.34350,0.45937
1990,Berlin,No migration background,At least once per month,0.35668,108,276,0.30007,0.41330
1990,Berlin,No migration background,Seldom,0.20826,59,276,0.16027,0.25625
1990,Brandenburg,No migration background,At least once per week,0.24158,170,684,0.20948,0.27369
1990,Brandenburg,No migration background,At least once per month,0.34782,263,684,0.31210,0.38354
1990,Brandenburg,No migration background,Seldom,0.37752,251,684,0.34116,0.41388
1990,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.30753,147,469,0.26572,0.34934
1990,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.36092,178,469,0.31740,0.40443
1990,Mecklenburg-Western Pomerania,No migration background,Seldom,0.29029,144,469,0.24917,0.33142
1990,Saxony,No migration background,At least once per week,0.25433,335,1290,0.23056,0.27811
1990,Saxony,No migration background,At least once per month,0.36492,493,1290,0.33864,0.39120
1990,Saxony,No migration background,Seldom,0.31954,397,1290,0.29409,0.34500
1990,Saxony,No migration background,Never,0.06120,65,1290,0.04812,0.07429
1990,Saxony-Anhalt,No migration background,At least once per week,0.31485,243,770,0.28203,0.34768
1990,Saxony-Anhalt,No migration background,At least once per month,0.34882,274,770,0.31514,0.38251
1990,Saxony-Anhalt,No migration background,Seldom,0.27605,214,770,0.24445,0.30764
1990,Saxony-Anhalt,No migration background,Never,0.06028,39,770,0.04346,0.07710
1990,Thuringa,No migration background,At least once per week,0.32227,214,713,0.28794,0.35660
1990,Thuringa,No migration background,At least once per month,0.33450,253,713,0.29984,0.36916
1990,Thuringa,No migration background,Seldom,0.29279,215,713,0.25937,0.32622
1990,Thuringa,No migration background,Never,0.05043,31,713,0.03436,0.06651
1992,Schleswig-Holstein,No migration background,At least once per week,0.36391,82,216,0.29960,0.42822
1992,Schleswig-Holstein,No migration background,At least once per month,0.33666,76,216,0.27349,0.39983
1992,Schleswig-Holstein,No migration background,Seldom,0.23070,58,216,0.17438,0.28701
1992,Hamburg,No migration background,At least once per week,0.46870,56,90,0.36503,0.57238
1992,Hamburg,No migration background,At least once per month,0.31187,34,90,0.21563,0.40812
1992,Lower Saxony,No migration background,At least once per week,0.39313,311,772,0.35865,0.42760
1992,Lower Saxony,No migration background,At least once per month,0.38336,318,772,0.34904,0.41768
1992,Lower Saxony,No migration background,Seldom,0.18807,143,772,0.16048,0.21565
1992,Lower Saxony,Direct migration background,At least once per week,0.40772,69,112,0.31630,0.49914
1992,Lower Saxony,Direct migration background,At least once per month,0.35542,43,112,0.26637,0.44446
1992,Bremen,No migration background,At least once per month,0.41840,33,33,0.24749,0.58932
1992,North Rhine-Westphalia,No migration background,At least once per week,0.42495,759,1767,0.40189,0.44801
1992,North Rhine-Westphalia,No migration background,At least once per month,0.36289,639,1767,0.34047,0.38532
1992,North Rhine-Westphalia,No migration background,Seldom,0.18657,326,1767,0.16840,0.20474
1992,North Rhine-Westphalia,No migration background,Never,0.02559,43,1767,0.01822,0.03295
1992,North Rhine-Westphalia,Direct migration background,At least once per week,0.49740,361,612,0.45776,0.53705
1992,North Rhine-Westphalia,Direct migration background,At least once per month,0.31329,173,612,0.27651,0.35007
1992,North Rhine-Westphalia,Direct migration background,Seldom,0.17170,78,612,0.14180,0.20161
1992,North Rhine-Westphalia,Indirect migration background,At least once per week,0.60589,76,76,0.49529,0.71648
1992,Hesse,No migration background,At least once per week,0.38233,229,582,0.34282,0.42185
1992,Hesse,No migration background,At least once per month,0.37242,224,582,0.33311,0.41173
1992,Hesse,No migration background,Seldom,0.17163,94,582,0.14097,0.20229
1992,Hesse,No migration background,Never,0.07362,35,582,0.05238,0.09485
1992,Hesse,Direct migration background,At least once per week,0.54376,205,300,0.48730,0.60022
1992,Hesse,Direct migration background,At least once per month,0.24818,63,300,0.19922,0.29714
1992,Hesse,Direct migration background,Seldom,0.16505,32,300,0.12297,0.20713
1992,Hesse,Indirect migration background,At least once per week,0.69504,35,35,0.54028,0.84979
1992,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.37413,204,528,0.33282,0.41545
1992,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.37700,204,528,0.33562,0.41837
1992,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.17669,87,528,0.14412,0.20925
1992,"Rhineland-Palatinate, Saarland",No migration background,Never,0.07218,33,528,0.05009,0.09428
1992,"Rhineland-Palatinate, Saarland",Direct migration background,At least once per week,0.65828,72,72,0.54796,0.76861
1992,Baden-Wuerttemberg,No migration background,At least once per week,0.39104,404,980,0.36047,0.42161
1992,Baden-Wuerttemberg,No migration background,At least once per month,0.37254,348,980,0.34226,0.40283
1992,Baden-Wuerttemberg,No migration background,Seldom,0.18915,191,980,0.16462,0.21368
1992,Baden-Wuerttemberg,No migration background,Never,0.04727,37,980,0.03397,0.06056
1992,Baden-Wuerttemberg,Direct migration background,At least once per week,0.52541,415,655,0.48714,0.56368
1992,Baden-Wuerttemberg,Direct migration background,At least once per month,0.36303,182,655,0.32618,0.39989
1992,Baden-Wuerttemberg,Direct migration background,Seldom,0.08131,58,655,0.06037,0.10226
1992,Baden-Wuerttemberg,Indirect migration background,At least once per week,0.78094,74,74,0.68605,0.87582
1992,Bavaria,No migration background,At least once per week,0.43452,527,1209,0.40657,0.46248
1992,Bavaria,No migration background,At least once per month,0.31882,406,1209,0.29254,0.34510
1992,Bavaria,No migration background,Seldom,0.21252,240,1209,0.18945,0.23559
1992,Bavaria,No migration background,Never,0.03414,36,1209,0.02390,0.04438
1992,Bavaria,Direct migration background,At least once per week,0.53486,210,339,0.48169,0.58804
1992,Bavaria,Direct migration background,At least once per month,0.28700,87,339,0.23877,0.33523
1992,Bavaria,Direct migration background,Seldom,0.15412,42,339,0.11562,0.19261
1992,Bavaria,Indirect migration background,At least once per week,0.66866,40,40,0.52093,0.81639
1992,Berlin,No migration background,At least once per week,0.40979,175,461,0.36484,0.45473
1992,Berlin,No migration background,At least once per month,0.39126,196,461,0.34667,0.43586
1992,Berlin,No migration background,Seldom,0.17491,90,461,0.14019,0.20962
1992,Berlin,Direct migration background,At least once per week,0.60634,56,94,0.50705,0.70564
1992,Berlin,Direct migration background,At least once per month,0.30662,38,94,0.21290,0.40033
1992,Brandenburg,No migration background,At least once per week,0.21671,119,617,0.18417,0.24925
1992,Brandenburg,No migration background,At least once per month,0.42071,279,617,0.38173,0.45970
1992,Brandenburg,No migration background,Seldom,0.33777,219,617,0.30042,0.37511
1992,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.22043,85,399,0.17971,0.26116
1992,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.41723,171,399,0.36879,0.46568
1992,Mecklenburg-Western Pomerania,No migration background,Seldom,0.35633,143,399,0.30928,0.40338
1992,Saxony,No migration background,At least once per week,0.22486,239,1114,0.20033,0.24939
1992,Saxony,No migration background,At least once per month,0.40639,467,1114,0.37753,0.43524
1992,Saxony,No migration background,Seldom,0.30745,356,1114,0.28034,0.33456
1992,Saxony,No migration background,Never,0.06130,52,1114,0.04721,0.07539
1992,Saxony-Anhalt,No migration background,At least once per week,0.22913,178,708,0.19815,0.26011
1992,Saxony-Anhalt,No migration background,At least once per month,0.38243,273,708,0.34661,0.41825
1992,Saxony-Anhalt,No migration background,Seldom,0.34496,257,708,0.30992,0.38000
1992,Thuringa,No migration background,At least once per week,0.27241,166,634,0.23773,0.30709
1992,Thuringa,No migration background,At least once per month,0.39651,258,634,0.35840,0.43462
1992,Thuringa,No migration background,Seldom,0.29313,210,634,0.25767,0.32859
1994,Schleswig-Holstein,No migration background,At least once per week,0.36611,88,242,0.30529,0.42693
1994,Schleswig-Holstein,No migration background,At least once per month,0.31363,82,242,0.25505,0.37221
1994,Schleswig-Holstein,No migration background,Seldom,0.28061,72,242,0.22388,0.33734
1994,Hamburg,No migration background,At least once per week,0.38698,41,81,0.28025,0.49372
1994,Hamburg,No migration background,At least once per month,0.32322,40,81,0.22073,0.42571
1994,Lower Saxony,No migration background,At least once per week,0.33696,291,771,0.30357,0.37034
1994,Lower Saxony,No migration background,At least once per month,0.42424,332,771,0.38933,0.45915
1994,Lower Saxony,No migration background,Seldom,0.20284,148,771,0.17443,0.23124
1994,Lower Saxony,Direct migration background,At least once per week,0.36755,61,106,0.27532,0.45977
1994,Lower Saxony,Direct migration background,At least once per month,0.39103,45,106,0.29769,0.48437
1994,Bremen,No migration background,At least once per week,0.37379,31,31,0.20066,0.54691
1994,North Rhine-Westphalia,No migration background,At least once per week,0.39638,665,1723,0.37328,0.41949
1994,North Rhine-Westphalia,No migration background,At least once per month,0.36552,643,1723,0.34277,0.38827
1994,North Rhine-Westphalia,No migration background,Seldom,0.22153,382,1723,0.20191,0.24114
1994,North Rhine-Westphalia,No migration background,Never,0.01657,33,1723,0.01054,0.02260
1994,North Rhine-Westphalia,Direct migration background,At least once per week,0.43614,295,555,0.39484,0.47743
1994,North Rhine-Westphalia,Direct migration background,At least once per month,0.28808,158,555,0.25037,0.32579
1994,North Rhine-Westphalia,Direct migration background,Seldom,0.23739,102,555,0.20196,0.27282
1994,North Rhine-Westphalia,Indirect migration background,At least once per week,0.67332,98,98,0.57998,0.76665
1994,Hesse,No migration background,At least once per week,0.42022,237,535,0.37835,0.46208
1994,Hesse,No migration background,At least once per month,0.33744,201,535,0.29733,0.37754
1994,Hesse,No migration background,Seldom,0.17758,97,535,0.14517,0.21000
1994,Hesse,Direct migration background,At least once per week,0.55729,188,256,0.49632,0.61825
1994,Hesse,Direct migration background,At least once per month,0.27038,68,256,0.21586,0.32489
1994,Hesse,Indirect migration background,At least once per week,0.71512,46,46,0.58324,0.84700
1994,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.36064,188,496,0.31834,0.40294
1994,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.37419,187,496,0.33156,0.41682
1994,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.22317,121,496,0.18649,0.25985
1994,"Rhineland-Palatinate, Saarland",Direct migration background,At least once per week,0.59706,68,68,0.47961,0.71451
1994,Baden-Wuerttemberg,No migration background,At least once per week,0.39195,405,947,0.36084,0.42306
1994,Baden-Wuerttemberg,No migration background,At least once per month,0.33853,333,947,0.30837,0.36868
1994,Baden-Wuerttemberg,No migration background,Seldom,0.24460,209,947,0.21720,0.27199
1994,Baden-Wuerttemberg,Direct migration background,At least once per week,0.53884,378,612,0.49932,0.57837
1994,Baden-Wuerttemberg,Direct migration background,At least once per month,0.29968,173,612,0.26335,0.33600
1994,Baden-Wuerttemberg,Direct migration background,Seldom,0.13416,61,612,0.10714,0.16119
1994,Baden-Wuerttemberg,Indirect migration background,At least once per week,0.63760,87,87,0.53600,0.73919
1994,Bavaria,No migration background,At least once per week,0.40697,483,1183,0.37896,0.43497
1994,Bavaria,No migration background,At least once per month,0.32970,411,1183,0.30290,0.35650
1994,Bavaria,No migration background,Seldom,0.23130,258,1183,0.20726,0.25534
1994,Bavaria,No migration background,Never,0.03203,31,1183,0.02199,0.04207
1994,Bavaria,Direct migration background,At least once per week,0.41656,167,317,0.36220,0.47091
1994,Bavaria,Direct migration background,At least once per month,0.35030,102,317,0.29770,0.40290
1994,Bavaria,Direct migration background,Seldom,0.21196,48,317,0.16689,0.25702
1994,Bavaria,Indirect migration background,At least once per week,0.84238,43,43,0.73218,0.95258
1994,Berlin,No migration background,At least once per week,0.38763,164,430,0.34152,0.43373
1994,Berlin,No migration background,At least once per month,0.34573,160,430,0.30073,0.39074
1994,Berlin,No migration background,Seldom,0.23181,106,430,0.19188,0.27174
1994,Berlin,Direct migration background,At least once per week,0.41970,44,44,0.27219,0.56721
1994,Brandenburg,No migration background,At least once per week,0.19318,104,562,0.16051,0.22585
1994,Brandenburg,No migration background,At least once per month,0.37185,230,562,0.33186,0.41185
1994,Brandenburg,No migration background,Seldom,0.39505,228,562,0.35460,0.43551
1994,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.20836,83,384,0.16769,0.24904
1994,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.42453,156,384,0.37503,0.47403
1994,Mecklenburg-Western Pomerania,No migration background,Seldom,0.33828,145,384,0.29089,0.38566
1994,Saxony,No migration background,At least once per week,0.19386,207,1076,0.17023,0.21749
1994,Saxony,No migration background,At least once per month,0.42225,476,1076,0.39272,0.45177
1994,Saxony,No migration background,Seldom,0.33097,354,1076,0.30284,0.35910
1994,Saxony,No migration background,Never,0.05293,39,1076,0.03955,0.06631
1994,Saxony-Anhalt,No migration background,At least once per week,0.27797,170,666,0.24392,0.31202
1994,Saxony-Anhalt,No migration background,At least once per month,0.34801,232,666,0.31181,0.38422
1994,Saxony-Anhalt,No migration background,Seldom,0.29806,226,666,0.26329,0.33283
1994,Saxony-Anhalt,No migration background,Never,0.07596,38,666,0.05582,0.09609
1994,Thuringa,No migration background,At least once per week,0.26416,158,610,0.22914,0.29918
1994,Thuringa,No migration background,At least once per month,0.38774,248,610,0.34904,0.42644
1994,Thuringa,No migration background,Seldom,0.30318,204,610,0.26667,0.33968
1996,Schleswig-Holstein,No migration background,At least once per week,0.38064,84,235,0.31843,0.44285
1996,Schleswig-Holstein,No migration background,At least once per month,0.34068,88,235,0.27996,0.40141
1996,Schleswig-Holstein,No migration background,Seldom,0.25713,63,235,0.20113,0.31313
1996,Hamburg,No migration background,At least once per week,0.41192,43,43,0.26307,0.56077
1996,Lower Saxony,No migration background,At least once per week,0.37155,330,787,0.33777,0.40534
1996,Lower Saxony,No migration background,At least once per month,0.35557,291,787,0.32210,0.38903
1996,Lower Saxony,No migration background,Seldom,0.24218,166,787,0.21223,0.27213
1996,Lower Saxony,Direct migration background,At least once per week,0.52730,102,161,0.44994,0.60466
1996,Lower Saxony,Direct migration background,At least once per month,0.30709,59,161,0.23561,0.37856
1996,Bremen,No migration background,At least once per week,0.40231,31,31,0.22684,0.57779
1996,North Rhine-Westphalia,No migration background,At least once per week,0.43466,742,1701,0.41110,0.45823
1996,North Rhine-Westphalia,No migration background,At least once per month,0.37826,655,1701,0.35521,0.40131
1996,North Rhine-Westphalia,No migration background,Seldom,0.16682,304,1701,0.14910,0.18455
1996,North Rhine-Westphalia,Direct migration background,At least once per week,0.52114,364,630,0.48210,0.56018
