year,age_gr,regtyp,pli0094_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,46-65 y.,Urban regions,At least once per week,0.33106,904,2504,0.31263,0.34950
1996,46-65 y.,Urban regions,At least once per month,0.42234,1013,2504,0.40299,0.44169
1996,46-65 y.,Urban regions,Seldom,0.22112,524,2504,0.20486,0.23738
1996,46-65 y.,Urban regions,Never,0.02548,63,2504,0.01931,0.03166
1996,46-65 y.,Rural regions,At least once per week,0.25102,328,1378,0.22812,0.27393
1996,46-65 y.,Rural regions,At least once per month,0.37594,533,1378,0.35036,0.40152
1996,46-65 y.,Rural regions,Seldom,0.34648,484,1378,0.32135,0.37162
1996,46-65 y.,Rural regions,Never,0.02655,33,1378,0.01806,0.03504
1996,66 and older,Urban regions,At least once per week,0.35024,375,1028,0.32107,0.37942
1996,66 and older,Urban regions,At least once per month,0.36175,368,1028,0.33236,0.39114
1996,66 and older,Urban regions,Seldom,0.23010,229,1028,0.20436,0.25585
1996,66 and older,Urban regions,Never,0.05790,56,1028,0.04362,0.07219
1996,66 and older,Rural regions,At least once per week,0.31841,150,480,0.27669,0.36013
1996,66 and older,Rural regions,At least once per month,0.33260,178,480,0.29041,0.37479
1996,66 and older,Rural regions,Seldom,0.28216,152,480,0.24186,0.32246
1997,17-29 y.,Urban regions,At least once per week,0.71544,1394,1953,0.69542,0.73546
1997,17-29 y.,Urban regions,At least once per month,0.21781,427,1953,0.19950,0.23612
1997,17-29 y.,Urban regions,Seldom,0.06039,132,1953,0.04982,0.07096
1997,17-29 y.,Rural regions,At least once per week,0.62765,676,1044,0.59831,0.65699
1997,17-29 y.,Rural regions,At least once per month,0.26226,273,1044,0.23557,0.28896
1997,17-29 y.,Rural regions,Seldom,0.10587,95,1044,0.08720,0.12455
1997,30-45 y.,Urban regions,At least once per week,0.47853,1380,2873,0.46026,0.49680
1997,30-45 y.,Urban regions,At least once per month,0.36689,1039,2873,0.34927,0.38452
1997,30-45 y.,Urban regions,Seldom,0.14237,413,2873,0.12959,0.15515
1997,30-45 y.,Urban regions,Never,0.01220,41,2873,0.00818,0.01621
1997,30-45 y.,Rural regions,At least once per week,0.36854,478,1459,0.34378,0.39330
1997,30-45 y.,Rural regions,At least once per month,0.40287,640,1459,0.37770,0.42805
1997,30-45 y.,Rural regions,Seldom,0.21806,341,1459,0.19686,0.23925
1997,46-65 y.,Urban regions,At least once per week,0.33723,894,2462,0.31855,0.35591
1997,46-65 y.,Urban regions,At least once per month,0.38704,952,2462,0.36780,0.40629
1997,46-65 y.,Urban regions,Seldom,0.24720,532,2462,0.23015,0.26424
1997,46-65 y.,Urban regions,Never,0.02853,84,2462,0.02195,0.03511
1997,46-65 y.,Rural regions,At least once per week,0.25056,324,1372,0.22762,0.27350
1997,46-65 y.,Rural regions,At least once per month,0.38845,578,1372,0.36265,0.41425
1997,46-65 y.,Rural regions,Seldom,0.32812,428,1372,0.30327,0.35298
1997,46-65 y.,Rural regions,Never,0.03286,42,1372,0.02343,0.04230
1997,66 and older,Urban regions,At least once per week,0.41057,429,1040,0.38066,0.44048
1997,66 and older,Urban regions,At least once per month,0.28616,325,1040,0.25867,0.31364
1997,66 and older,Urban regions,Seldom,0.24187,233,1040,0.21584,0.26791
1997,66 and older,Urban regions,Never,0.06140,53,1040,0.04680,0.07600
1997,66 and older,Rural regions,At least once per week,0.35166,174,493,0.30947,0.39385
1997,66 and older,Rural regions,At least once per month,0.32522,181,493,0.28383,0.36662
1997,66 and older,Rural regions,Seldom,0.25902,138,493,0.22031,0.29773
1999,17-29 y.,Urban regions,At least once per week,0.71820,1335,1906,0.69800,0.73841
1999,17-29 y.,Urban regions,At least once per month,0.20477,426,1906,0.18665,0.22289
1999,17-29 y.,Urban regions,Seldom,0.06775,145,1906,0.05647,0.07904
1999,17-29 y.,Rural regions,At least once per week,0.67696,684,1037,0.64849,0.70544
1999,17-29 y.,Rural regions,At least once per month,0.23850,267,1037,0.21255,0.26445
1999,17-29 y.,Rural regions,Seldom,0.07573,86,1037,0.05962,0.09184
1999,30-45 y.,Urban regions,At least once per week,0.43242,1333,3091,0.41495,0.44989
1999,30-45 y.,Urban regions,At least once per month,0.39160,1203,3091,0.37439,0.40881
1999,30-45 y.,Urban regions,Seldom,0.16380,516,3091,0.15075,0.17685
1999,30-45 y.,Urban regions,Never,0.01218,39,3091,0.00831,0.01605
1999,30-45 y.,Rural regions,At least once per week,0.34030,489,1594,0.31704,0.36357
1999,30-45 y.,Rural regions,At least once per month,0.39519,684,1594,0.37118,0.41920
1999,30-45 y.,Rural regions,Seldom,0.25760,421,1594,0.23612,0.27907
1999,46-65 y.,Urban regions,At least once per week,0.30550,890,2664,0.28800,0.32299
1999,46-65 y.,Urban regions,At least once per month,0.41224,1068,2664,0.39354,0.43093
1999,46-65 y.,Urban regions,Seldom,0.25850,646,2664,0.24187,0.27512
1999,46-65 y.,Urban regions,Never,0.02377,60,2664,0.01798,0.02955
1999,46-65 y.,Rural regions,At least once per week,0.22394,324,1477,0.20268,0.24521
1999,46-65 y.,Rural regions,At least once per month,0.43135,668,1477,0.40608,0.45662
1999,46-65 y.,Rural regions,Seldom,0.32484,485,1477,0.30095,0.34873
1999,66 and older,Urban regions,At least once per week,0.34212,397,1178,0.31502,0.36923
1999,66 and older,Urban regions,At least once per month,0.30729,375,1178,0.28093,0.33365
1999,66 and older,Urban regions,Seldom,0.26920,321,1178,0.24386,0.29454
1999,66 and older,Urban regions,Never,0.08139,85,1178,0.06577,0.09701
1999,66 and older,Rural regions,At least once per week,0.30679,168,604,0.26998,0.34360
1999,66 and older,Rural regions,At least once per month,0.33945,207,604,0.30166,0.37725
1999,66 and older,Rural regions,Seldom,0.29683,190,604,0.26036,0.33329
1999,66 and older,Rural regions,Never,0.05693,39,604,0.03844,0.07543
2001,17-29 y.,Urban regions,At least once per week,0.72184,1924,2618,0.70467,0.73901
2001,17-29 y.,Urban regions,At least once per month,0.19271,491,2618,0.17760,0.20782
2001,17-29 y.,Urban regions,Seldom,0.06773,167,2618,0.05811,0.07736
2001,17-29 y.,Urban regions,Never,0.01771,36,2618,0.01266,0.02277
2001,17-29 y.,Rural regions,At least once per week,0.71423,1063,1459,0.69104,0.73742
2001,17-29 y.,Rural regions,At least once per month,0.19879,286,1459,0.17831,0.21928
2001,17-29 y.,Rural regions,Seldom,0.07747,110,1459,0.06375,0.09120
2001,30-45 y.,Urban regions,At least once per week,0.47715,2287,4843,0.46308,0.49122
2001,30-45 y.,Urban regions,At least once per month,0.35942,1784,4843,0.34590,0.37293
2001,30-45 y.,Urban regions,Seldom,0.14219,676,4843,0.13235,0.15203
2001,30-45 y.,Urban regions,Never,0.02124,96,4843,0.01718,0.02531
2001,30-45 y.,Rural regions,At least once per week,0.39683,903,2451,0.37746,0.41621
2001,30-45 y.,Rural regions,At least once per month,0.38203,1010,2451,0.36279,0.40127
2001,30-45 y.,Rural regions,Seldom,0.20307,494,2451,0.18714,0.21900
2001,30-45 y.,Rural regions,Never,0.01806,44,2451,0.01279,0.02333
2001,46-65 y.,Urban regions,At least once per week,0.34821,1616,4602,0.33444,0.36197
2001,46-65 y.,Urban regions,At least once per month,0.39496,1853,4602,0.38084,0.40909
2001,46-65 y.,Urban regions,Seldom,0.22397,980,4602,0.21192,0.23601
2001,46-65 y.,Urban regions,Never,0.03287,153,4602,0.02771,0.03802
2001,46-65 y.,Rural regions,At least once per week,0.26310,590,2449,0.24566,0.28054
2001,46-65 y.,Rural regions,At least once per month,0.43455,1085,2449,0.41491,0.45418
2001,46-65 y.,Rural regions,Seldom,0.27070,691,2449,0.25310,0.28830
2001,46-65 y.,Rural regions,Never,0.03165,83,2449,0.02472,0.03859
2001,66 and older,Urban regions,At least once per week,0.35982,778,2198,0.33975,0.37989
2001,66 and older,Urban regions,At least once per month,0.33274,746,2198,0.31303,0.35244
2001,66 and older,Urban regions,Seldom,0.23074,504,2198,0.21312,0.24835
2001,66 and older,Urban regions,Never,0.07670,170,2198,0.06558,0.08783
2001,66 and older,Rural regions,At least once per week,0.34519,400,1179,0.31804,0.37234
2001,66 and older,Rural regions,At least once per month,0.31701,383,1179,0.29044,0.34359
2001,66 and older,Rural regions,Seldom,0.26500,307,1179,0.23980,0.29020
2001,66 and older,Rural regions,Never,0.07279,89,1179,0.05796,0.08763
2005,17-29 y.,Urban regions,At least once per week,0.75049,1913,2506,0.73354,0.76743
2005,17-29 y.,Urban regions,At least once per month,0.17986,447,2506,0.16482,0.19490
2005,17-29 y.,Urban regions,Seldom,0.06627,146,2506,0.05653,0.07601
2005,17-29 y.,Rural regions,At least once per week,0.67729,895,1286,0.65173,0.70285
2005,17-29 y.,Rural regions,At least once per month,0.20131,274,1286,0.17938,0.22323
2005,17-29 y.,Rural regions,Seldom,0.10847,117,1286,0.09147,0.12548
2005,30-45 y.,Urban regions,At least once per week,0.46272,1969,4133,0.44752,0.47792
2005,30-45 y.,Urban regions,At least once per month,0.35942,1494,4133,0.34479,0.37405
2005,30-45 y.,Urban regions,Seldom,0.16272,618,4133,0.15147,0.17398
2005,30-45 y.,Urban regions,Never,0.01514,52,4133,0.01141,0.01886
2005,30-45 y.,Rural regions,At least once per week,0.35204,683,1904,0.33058,0.37350
2005,30-45 y.,Rural regions,At least once per month,0.41976,830,1904,0.39758,0.44193
2005,30-45 y.,Rural regions,Seldom,0.20832,391,1904,0.19007,0.22656
2005,46-65 y.,Urban regions,At least once per week,0.35927,1668,4605,0.34541,0.37313
2005,46-65 y.,Urban regions,At least once per month,0.38697,1861,4605,0.37290,0.40104
2005,46-65 y.,Urban regions,Seldom,0.22694,975,4605,0.21484,0.23904
2005,46-65 y.,Urban regions,Never,0.02682,101,4605,0.02215,0.03149
2005,46-65 y.,Rural regions,At least once per week,0.26082,565,2383,0.24318,0.27845
2005,46-65 y.,Rural regions,At least once per month,0.42398,1046,2383,0.40413,0.44382
2005,46-65 y.,Rural regions,Seldom,0.28001,706,2383,0.26198,0.29804
2005,46-65 y.,Rural regions,Never,0.03519,66,2383,0.02779,0.04259
2005,66 and older,Urban regions,At least once per week,0.36123,905,2477,0.34231,0.38015
2005,66 and older,Urban regions,At least once per month,0.34041,874,2477,0.32174,0.35907
2005,66 and older,Urban regions,Seldom,0.23847,559,2477,0.22168,0.25525
2005,66 and older,Urban regions,Never,0.05990,139,2477,0.05055,0.06924
2005,66 and older,Rural regions,At least once per week,0.31103,372,1263,0.28549,0.33657
2005,66 and older,Rural regions,At least once per month,0.33235,428,1263,0.30636,0.35834
2005,66 and older,Rural regions,Seldom,0.28891,378,1263,0.26390,0.31391
2005,66 and older,Rural regions,Never,0.06771,85,1263,0.05385,0.08157
2007,17-29 y.,Urban regions,At least once per week,0.74726,1696,2197,0.72909,0.76544
2007,17-29 y.,Urban regions,At least once per month,0.18696,405,2197,0.17066,0.20327
2007,17-29 y.,Urban regions,Seldom,0.05116,96,2197,0.04194,0.06037
2007,17-29 y.,Rural regions,At least once per week,0.68939,822,1150,0.66263,0.71614
2007,17-29 y.,Rural regions,At least once per month,0.23564,259,1150,0.21110,0.26018
2007,17-29 y.,Rural regions,Seldom,0.06326,69,1150,0.04918,0.07734
2007,30-45 y.,Urban regions,At least once per week,0.46010,1805,3820,0.44429,0.47590
2007,30-45 y.,Urban regions,At least once per month,0.37595,1445,3820,0.36059,0.39131
2007,30-45 y.,Urban regions,Seldom,0.15001,518,3820,0.13869,0.16134
2007,30-45 y.,Urban regions,Never,0.01394,52,3820,0.01022,0.01766
2007,30-45 y.,Rural regions,At least once per week,0.37840,685,1841,0.35624,0.40056
2007,30-45 y.,Rural regions,At least once per month,0.40769,793,1841,0.38524,0.43015
2007,30-45 y.,Rural regions,Seldom,0.19761,363,1841,0.17942,0.21581
2007,46-65 y.,Urban regions,At least once per week,0.35202,1652,4569,0.33817,0.36587
2007,46-65 y.,Urban regions,At least once per month,0.40412,1897,4569,0.38989,0.41835
2007,46-65 y.,Urban regions,Seldom,0.21251,904,4569,0.20065,0.22438
2007,46-65 y.,Urban regions,Never,0.03136,116,4569,0.02630,0.03641
2007,46-65 y.,Rural regions,At least once per week,0.28345,687,2461,0.26564,0.30126
2007,46-65 y.,Rural regions,At least once per month,0.41788,1038,2461,0.39839,0.43737
2007,46-65 y.,Rural regions,Seldom,0.26759,667,2461,0.25010,0.28509
2007,46-65 y.,Rural regions,Never,0.03108,69,2461,0.02422,0.03794
2007,66 and older,Urban regions,At least once per week,0.34789,989,2813,0.33028,0.36549
2007,66 and older,Urban regions,At least once per month,0.36944,1076,2813,0.35160,0.38728
2007,66 and older,Urban regions,Seldom,0.21787,585,2813,0.20261,0.23312
2007,66 and older,Urban regions,Never,0.06481,163,2813,0.05571,0.07391
2007,66 and older,Rural regions,At least once per week,0.31865,433,1489,0.29498,0.34233
