year,migback,pgisced97,pli0094_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,Direct migration background,Upper Secondary Level,Seldom,0.16553,110,872,0.14084,0.19021
1985,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.58140,62,62,0.45759,0.70520
1985,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.48926,59,59,0.36061,0.61791
1985,Indirect migration background,Lower Secondary Level,At least once per week,0.68710,44,44,0.54851,0.82569
1985,Indirect migration background,Upper Secondary Level,At least once per week,0.66002,34,34,0.49840,0.82165
1986,No migration background,No answer / don't know,At least once per week,0.67888,32,32,0.51451,0.84324
1986,No migration background,Pre-primary Level,At least once per week,0.73901,109,109,0.65618,0.82184
1986,No migration background,Primary Level,At least once per week,0.34588,31,31,0.17567,0.51609
1986,No migration background,Lower Secondary Level,At least once per week,0.37522,726,1922,0.35357,0.39687
1986,No migration background,Lower Secondary Level,At least once per month,0.30458,598,1922,0.28400,0.32516
1986,No migration background,Lower Secondary Level,Seldom,0.25659,486,1922,0.23706,0.27613
1986,No migration background,Lower Secondary Level,Never,0.06361,112,1922,0.05269,0.07452
1986,No migration background,Upper Secondary Level,At least once per week,0.39853,1626,4051,0.38345,0.41361
1986,No migration background,Upper Secondary Level,At least once per month,0.35037,1449,4051,0.33568,0.36506
1986,No migration background,Upper Secondary Level,Seldom,0.21003,834,4051,0.19748,0.22257
1986,No migration background,Upper Secondary Level,Never,0.04107,142,4051,0.03496,0.04718
1986,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.56767,93,145,0.48675,0.64858
1986,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.29020,52,145,0.21607,0.36433
1986,No migration background,First Stage of Tertiary Education,At least once per week,0.34019,180,506,0.29887,0.38152
1986,No migration background,First Stage of Tertiary Education,At least once per month,0.40078,215,506,0.35804,0.44352
1986,No migration background,First Stage of Tertiary Education,Seldom,0.21931,111,506,0.18322,0.25540
1986,No migration background,Second Stage of Tertiary Education,At least once per week,0.43953,283,626,0.40062,0.47844
1986,No migration background,Second Stage of Tertiary Education,At least once per month,0.39472,250,626,0.35640,0.43304
1986,No migration background,Second Stage of Tertiary Education,Seldom,0.15755,93,626,0.12898,0.18611
1986,Direct migration background,No answer / don't know,At least once per week,0.65379,36,36,0.49617,0.81141
1986,Direct migration background,Primary Level,At least once per week,0.54468,376,655,0.50651,0.58284
1986,Direct migration background,Primary Level,At least once per month,0.27084,189,655,0.23678,0.30490
1986,Direct migration background,Primary Level,Seldom,0.12952,90,655,0.10379,0.15525
1986,Direct migration background,Lower Secondary Level,At least once per week,0.46015,511,886,0.42731,0.49298
1986,Direct migration background,Lower Secondary Level,At least once per month,0.32508,270,886,0.29422,0.35594
1986,Direct migration background,Lower Secondary Level,Seldom,0.16465,105,886,0.14022,0.18909
1986,Direct migration background,Upper Secondary Level,At least once per week,0.44304,475,841,0.40945,0.47663
1986,Direct migration background,Upper Secondary Level,At least once per month,0.38803,267,841,0.35507,0.42098
1986,Direct migration background,Upper Secondary Level,Seldom,0.13818,99,841,0.11484,0.16152
1986,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.57589,57,57,0.44645,0.70533
1986,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.41832,54,54,0.28551,0.55112
1986,Indirect migration background,Lower Secondary Level,At least once per week,0.64233,43,43,0.49737,0.78729
1986,Indirect migration background,Upper Secondary Level,At least once per week,0.35702,34,34,0.19354,0.52049
1988,No migration background,No answer / don't know,At least once per week,0.64509,46,46,0.50528,0.78489
1988,No migration background,Pre-primary Level,At least once per week,0.72195,94,94,0.63089,0.81301
1988,No migration background,Lower Secondary Level,At least once per week,0.38438,699,1720,0.36139,0.40738
1988,No migration background,Lower Secondary Level,At least once per month,0.31129,529,1720,0.28940,0.33318
1988,No migration background,Lower Secondary Level,Seldom,0.22746,380,1720,0.20764,0.24728
1988,No migration background,Lower Secondary Level,Never,0.07686,112,1720,0.06427,0.08946
1988,No migration background,Upper Secondary Level,At least once per week,0.41757,1587,3802,0.40189,0.43325
1988,No migration background,Upper Secondary Level,At least once per month,0.34799,1364,3802,0.33285,0.36314
1988,No migration background,Upper Secondary Level,Seldom,0.19793,733,3802,0.18527,0.21060
1988,No migration background,Upper Secondary Level,Never,0.03650,118,3802,0.03054,0.04246
1988,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.61309,102,140,0.53212,0.69406
1988,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.22397,38,140,0.15466,0.29328
1988,No migration background,First Stage of Tertiary Education,At least once per week,0.35204,178,469,0.30876,0.39531
1988,No migration background,First Stage of Tertiary Education,At least once per month,0.39976,191,469,0.35538,0.44415
1988,No migration background,First Stage of Tertiary Education,Seldom,0.22648,100,469,0.18856,0.26440
1988,No migration background,Second Stage of Tertiary Education,At least once per week,0.50018,305,605,0.46031,0.54006
1988,No migration background,Second Stage of Tertiary Education,At least once per month,0.37077,222,605,0.33225,0.40929
1988,No migration background,Second Stage of Tertiary Education,Seldom,0.11881,78,605,0.09301,0.14462
1988,Direct migration background,No answer / don't know,At least once per week,0.42460,35,35,0.25845,0.59075
1988,Direct migration background,Primary Level,At least once per week,0.56494,370,582,0.52462,0.60525
1988,Direct migration background,Primary Level,At least once per month,0.22960,143,582,0.19540,0.26380
1988,Direct migration background,Primary Level,Seldom,0.13369,69,582,0.10602,0.16137
1988,Direct migration background,Lower Secondary Level,At least once per week,0.50783,552,902,0.47519,0.54048
1988,Direct migration background,Lower Secondary Level,At least once per month,0.28722,230,902,0.25768,0.31677
1988,Direct migration background,Lower Secondary Level,Seldom,0.16235,88,902,0.13827,0.18643
1988,Direct migration background,Lower Secondary Level,Never,0.04260,32,902,0.02941,0.05578
1988,Direct migration background,Upper Secondary Level,At least once per week,0.46385,483,813,0.42954,0.49815
1988,Direct migration background,Upper Secondary Level,At least once per month,0.31698,224,813,0.28498,0.34899
1988,Direct migration background,Upper Secondary Level,Seldom,0.18551,106,813,0.15877,0.21224
1988,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.52302,59,59,0.39448,0.65157
1988,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.31884,37,37,0.16660,0.47107
1988,Indirect migration background,Lower Secondary Level,At least once per week,0.53733,58,58,0.40789,0.66677
1988,Indirect migration background,Upper Secondary Level,At least once per week,0.69594,58,58,0.57652,0.81537
1990,No migration background,Lower Secondary Level,At least once per week,0.33530,177,492,0.29354,0.37706
1990,No migration background,Lower Secondary Level,At least once per month,0.20098,102,492,0.16553,0.23643
1990,No migration background,Lower Secondary Level,Seldom,0.34409,161,492,0.30207,0.38611
1990,No migration background,Lower Secondary Level,Never,0.11963,52,492,0.09092,0.14834
1990,No migration background,Upper Secondary Level,At least once per week,0.28091,657,2443,0.26308,0.29874
1990,No migration background,Upper Secondary Level,At least once per month,0.36114,918,2443,0.34209,0.38019
1990,No migration background,Upper Secondary Level,Seldom,0.30757,755,2443,0.28926,0.32587
1990,No migration background,Upper Secondary Level,Never,0.05038,113,2443,0.04171,0.05906
1990,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.39663,31,31,0.22157,0.57169
1990,No migration background,First Stage of Tertiary Education,At least once per week,0.22980,56,233,0.17566,0.28394
1990,No migration background,First Stage of Tertiary Education,At least once per month,0.39774,98,233,0.33476,0.46072
1990,No migration background,First Stage of Tertiary Education,Seldom,0.33163,79,233,0.27105,0.39222
1990,No migration background,Second Stage of Tertiary Education,At least once per week,0.28414,269,943,0.25534,0.31294
1990,No migration background,Second Stage of Tertiary Education,At least once per month,0.42862,417,943,0.39702,0.46022
1990,No migration background,Second Stage of Tertiary Education,Seldom,0.27591,257,943,0.24737,0.30445
1992,No migration background,No answer / don't know,At least once per week,0.53053,52,85,0.42380,0.63726
1992,No migration background,No answer / don't know,At least once per month,0.31728,33,85,0.21775,0.41681
1992,No migration background,Pre-primary Level,At least once per week,0.75342,89,89,0.66337,0.84348
1992,No migration background,Primary Level,At least once per week,0.38909,33,33,0.22016,0.55801
1992,No migration background,Lower Secondary Level,At least once per week,0.39140,706,1785,0.36875,0.41405
1992,No migration background,Lower Secondary Level,At least once per month,0.29825,544,1785,0.27702,0.31948
1992,No migration background,Lower Secondary Level,Seldom,0.23064,412,1785,0.21109,0.25019
1992,No migration background,Lower Secondary Level,Never,0.07971,123,1785,0.06714,0.09228
1992,No migration background,Upper Secondary Level,At least once per week,0.35173,1866,5704,0.33934,0.36413
1992,No migration background,Upper Secondary Level,At least once per month,0.39448,2307,5704,0.38180,0.40717
1992,No migration background,Upper Secondary Level,Seldom,0.21767,1355,5704,0.20696,0.22838
1992,No migration background,Upper Secondary Level,Never,0.03612,176,5704,0.03128,0.04096
1992,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.51168,133,267,0.45161,0.57175
1992,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.35073,95,267,0.29339,0.40808
1992,No migration background,Post-secondary Non-tertiary Level,Seldom,0.11953,39,267,0.08054,0.15851
1992,No migration background,First Stage of Tertiary Education,At least once per week,0.33335,210,676,0.29778,0.36891
1992,No migration background,First Stage of Tertiary Education,At least once per month,0.38455,278,676,0.34785,0.42126
1992,No migration background,First Stage of Tertiary Education,Seldom,0.24941,188,676,0.21677,0.28205
1992,No migration background,Second Stage of Tertiary Education,At least once per week,0.36971,475,1501,0.34528,0.39414
1992,No migration background,Second Stage of Tertiary Education,At least once per month,0.40369,628,1501,0.37886,0.42852
1992,No migration background,Second Stage of Tertiary Education,Seldom,0.21563,398,1501,0.19482,0.23644
1992,Direct migration background,No answer / don't know,At least once per week,0.71912,41,41,0.57984,0.85840
1992,Direct migration background,Primary Level,At least once per week,0.59151,312,485,0.54771,0.63530
1992,Direct migration background,Primary Level,At least once per month,0.25095,124,485,0.21232,0.28957
1992,Direct migration background,Primary Level,Seldom,0.11591,49,485,0.08739,0.14443
1992,Direct migration background,Lower Secondary Level,At least once per week,0.51539,488,784,0.48039,0.55040
1992,Direct migration background,Lower Secondary Level,At least once per month,0.29450,202,784,0.26257,0.32642
1992,Direct migration background,Lower Secondary Level,Seldom,0.15006,94,784,0.12504,0.17507
1992,Direct migration background,Upper Secondary Level,At least once per week,0.47328,476,817,0.43902,0.50753
1992,Direct migration background,Upper Secondary Level,At least once per month,0.30612,235,817,0.27449,0.33774
1992,Direct migration background,Upper Secondary Level,Seldom,0.18639,106,817,0.15967,0.21311
1992,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.57381,57,57,0.44429,0.70333
1992,Direct migration background,First Stage of Tertiary Education,At least once per month,0.53466,31,31,0.35617,0.71316
1992,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.36016,48,104,0.26745,0.45286
1992,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.45814,56,104,0.36191,0.55436
1992,Indirect migration background,Pre-primary Level,At least once per week,0.80587,39,39,0.68010,0.93163
1992,Indirect migration background,Lower Secondary Level,At least once per week,0.76484,121,121,0.68896,0.84073
1992,Indirect migration background,Upper Secondary Level,At least once per week,0.55643,80,80,0.44688,0.66599
1994,No migration background,No answer / don't know,At least once per week,0.53006,48,48,0.38737,0.67275
1994,No migration background,Pre-primary Level,At least once per week,0.74672,116,148,0.67641,0.81702
1994,No migration background,Pre-primary Level,At least once per month,0.16596,32,148,0.10581,0.22610
1994,No migration background,Lower Secondary Level,At least once per week,0.33771,546,1586,0.31442,0.36099
1994,No migration background,Lower Secondary Level,At least once per month,0.33871,533,1586,0.31541,0.36201
1994,No migration background,Lower Secondary Level,Seldom,0.25216,405,1586,0.23078,0.27354
1994,No migration background,Lower Secondary Level,Never,0.07142,102,1586,0.05874,0.08410
1994,No migration background,Upper Secondary Level,At least once per week,0.34909,1813,5573,0.33658,0.36161
1994,No migration background,Upper Secondary Level,At least once per month,0.37216,2162,5573,0.35947,0.38485
1994,No migration background,Upper Secondary Level,Seldom,0.24870,1442,5573,0.23735,0.26005
1994,No migration background,Upper Secondary Level,Never,0.03005,156,5573,0.02556,0.03453
1994,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.55298,142,286,0.49526,0.61070
1994,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.30104,96,286,0.24778,0.35430
1994,No migration background,Post-secondary Non-tertiary Level,Seldom,0.13793,48,286,0.09789,0.17796
1994,No migration background,First Stage of Tertiary Education,At least once per week,0.29137,195,656,0.25658,0.32617
1994,No migration background,First Stage of Tertiary Education,At least once per month,0.35813,255,656,0.32141,0.39485
1994,No migration background,First Stage of Tertiary Education,Seldom,0.31774,206,656,0.28209,0.35340
1994,No migration background,Second Stage of Tertiary Education,At least once per week,0.34038,434,1493,0.31634,0.36443
1994,No migration background,Second Stage of Tertiary Education,At least once per month,0.40502,628,1493,0.38011,0.42993
1994,No migration background,Second Stage of Tertiary Education,Seldom,0.23636,431,1493,0.21480,0.25791
1994,Direct migration background,No answer / don't know,At least once per week,0.45183,48,48,0.30954,0.59411
1994,Direct migration background,Primary Level,At least once per week,0.54010,260,451,0.49405,0.58615
1994,Direct migration background,Primary Level,At least once per month,0.26984,129,451,0.22883,0.31085
1994,Direct migration background,Primary Level,Seldom,0.15500,62,451,0.12156,0.18844
1994,Direct migration background,Lower Secondary Level,At least once per week,0.48763,398,679,0.45000,0.52525
1994,Direct migration background,Lower Secondary Level,At least once per month,0.29908,193,679,0.26461,0.33354
1994,Direct migration background,Lower Secondary Level,Seldom,0.17096,88,679,0.14262,0.19930
1994,Direct migration background,Upper Secondary Level,At least once per week,0.46144,431,785,0.42654,0.49633
1994,Direct migration background,Upper Secondary Level,At least once per month,0.29408,231,785,0.26218,0.32597
1994,Direct migration background,Upper Secondary Level,Seldom,0.20145,123,785,0.17338,0.22953
1994,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.49522,52,52,0.35800,0.63245
1994,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.31889,41,120,0.23515,0.40262
1994,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.37743,44,120,0.29033,0.46452
1994,Direct migration background,Second Stage of Tertiary Education,Seldom,0.28381,35,120,0.20281,0.36482
1994,Indirect migration background,Pre-primary Level,At least once per week,0.86729,48,48,0.77030,0.96428
1994,Indirect migration background,Lower Secondary Level,At least once per week,0.74310,134,134,0.66885,0.81736
1994,Indirect migration background,Upper Secondary Level,At least once per week,0.55488,101,137,0.47135,0.63840
1994,Indirect migration background,Upper Secondary Level,At least once per month,0.25744,36,137,0.18396,0.33092
1996,No migration background,No answer / don't know,At least once per week,0.53021,55,88,0.42533,0.63508
1996,No migration background,No answer / don't know,At least once per month,0.33647,33,88,0.23718,0.43576
1996,No migration background,Pre-primary Level,At least once per week,0.82906,174,174,0.77296,0.88516
1996,No migration background,Lower Secondary Level,At least once per week,0.39476,610,1478,0.36983,0.41969
1996,No migration background,Lower Secondary Level,At least once per month,0.33426,484,1478,0.31020,0.35831
1996,No migration background,Lower Secondary Level,Seldom,0.23479,333,1478,0.21318,0.25641
1996,No migration background,Lower Secondary Level,Never,0.03619,51,1478,0.02667,0.04572
1996,No migration background,Upper Secondary Level,At least once per week,0.37930,2030,5465,0.36643,0.39216
1996,No migration background,Upper Secondary Level,At least once per month,0.38087,2122,5465,0.36799,0.39374
1996,No migration background,Upper Secondary Level,Seldom,0.21573,1204,5465,0.20482,0.22664
1996,No migration background,Upper Secondary Level,Never,0.02411,109,5465,0.02004,0.02817
1996,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.57962,172,319,0.52537,0.63387
1996,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.30051,104,319,0.25012,0.35091
1996,No migration background,Post-secondary Non-tertiary Level,Seldom,0.11987,43,319,0.08417,0.15557
1996,No migration background,First Stage of Tertiary Education,At least once per week,0.34705,225,673,0.31105,0.38304
1996,No migration background,First Stage of Tertiary Education,At least once per month,0.39142,290,673,0.35452,0.42832
1996,No migration background,First Stage of Tertiary Education,Seldom,0.23851,158,673,0.20629,0.27073
1996,No migration background,Second Stage of Tertiary Education,At least once per week,0.37272,497,1549,0.34864,0.39681
1996,No migration background,Second Stage of Tertiary Education,At least once per month,0.42082,692,1549,0.39623,0.44542
1996,No migration background,Second Stage of Tertiary Education,Seldom,0.19700,360,1549,0.17719,0.21682
1996,Direct migration background,No answer / don't know,At least once per week,0.62726,61,92,0.52791,0.72660
1996,Direct migration background,No answer / don't know,At least once per month,0.33186,31,92,0.23511,0.42861
1996,Direct migration background,Primary Level,At least once per week,0.58665,258,400,0.53833,0.63497
1996,Direct migration background,Primary Level,At least once per month,0.22498,102,400,0.18401,0.26595
1996,Direct migration background,Primary Level,Seldom,0.12991,40,400,0.09692,0.16290
1996,Direct migration background,Lower Secondary Level,At least once per week,0.51902,431,702,0.48203,0.55601
1996,Direct migration background,Lower Secondary Level,At least once per month,0.28392,190,702,0.25054,0.31730
1996,Direct migration background,Lower Secondary Level,Seldom,0.15153,81,702,0.12499,0.17807
1996,Direct migration background,Upper Secondary Level,At least once per week,0.51472,526,909,0.48221,0.54723
1996,Direct migration background,Upper Secondary Level,At least once per month,0.29228,272,909,0.26270,0.32187
1996,Direct migration background,Upper Secondary Level,Seldom,0.15393,111,909,0.13045,0.17740
1996,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.48764,74,119,0.39745,0.57783
1996,Direct migration background,Post-secondary Non-tertiary Level,At least once per month,0.34962,45,119,0.26358,0.43566
1996,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.45910,84,154,0.38014,0.53806
1996,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.38447,70,154,0.30739,0.46156
1996,Indirect migration background,No answer / don't know,At least once per week,0.71914,39,39,0.57624,0.86203
1996,Indirect migration background,Pre-primary Level,At least once per week,0.80575,39,39,0.67996,0.93154
1996,Indirect migration background,Lower Secondary Level,At least once per week,0.76505,120,120,0.68888,0.84123
1996,Indirect migration background,Upper Secondary Level,At least once per week,0.64947,138,186,0.58071,0.71822
1996,Indirect migration background,Upper Secondary Level,At least once per month,0.24098,48,186,0.17935,0.30261
1997,No migration background,No answer / don't know,At least once per week,0.58828,71,71,0.47299,0.70358
1997,No migration background,Pre-primary Level,At least once per week,0.82364,179,179,0.76765,0.87963
1997,No migration background,Lower Secondary Level,At least once per week,0.41699,647,1432,0.39144,0.44253
1997,No migration background,Lower Secondary Level,At least once per month,0.30917,441,1432,0.28523,0.33312
1997,No migration background,Lower Secondary Level,Seldom,0.22012,286,1432,0.19865,0.24159
1997,No migration background,Lower Secondary Level,Never,0.05372,58,1432,0.04204,0.06541
1997,No migration background,Upper Secondary Level,At least once per week,0.40551,2091,5362,0.39236,0.41865
1997,No migration background,Upper Secondary Level,At least once per month,0.36377,2068,5362,0.35089,0.37665
1997,No migration background,Upper Secondary Level,Seldom,0.20787,1091,5362,0.19701,0.21873
1997,No migration background,Upper Secondary Level,Never,0.02286,112,5362,0.01886,0.02686
1997,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.54351,162,308,0.48779,0.59923
1997,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.35503,114,308,0.30150,0.40856
1997,No migration background,Post-secondary Non-tertiary Level,Seldom,0.10146,32,308,0.06768,0.13523
1997,No migration background,First Stage of Tertiary Education,At least once per week,0.39144,253,674,0.35457,0.42832
1997,No migration background,First Stage of Tertiary Education,At least once per month,0.34313,257,674,0.30726,0.37900
1997,No migration background,First Stage of Tertiary Education,Seldom,0.25145,164,674,0.21867,0.28423
1997,No migration background,Second Stage of Tertiary Education,At least once per week,0.40373,534,1544,0.37925,0.42822
1997,No migration background,Second Stage of Tertiary Education,At least once per month,0.37460,662,1544,0.35045,0.39875
1997,No migration background,Second Stage of Tertiary Education,Seldom,0.20688,348,1544,0.18667,0.22709
1997,Direct migration background,No answer / don't know,At least once per week,0.61554,65,65,0.49636,0.73473
1997,Direct migration background,Primary Level,At least once per week,0.59174,247,380,0.54226,0.64123
1997,Direct migration background,Primary Level,At least once per month,0.25568,98,380,0.21176,0.29960
1997,Direct migration background,Primary Level,Seldom,0.12334,35,380,0.09023,0.15645
1997,Direct migration background,Lower Secondary Level,At least once per week,0.48505,389,659,0.44686,0.52323
1997,Direct migration background,Lower Secondary Level,At least once per month,0.29207,183,659,0.25733,0.32682
1997,Direct migration background,Lower Secondary Level,Seldom,0.17482,87,659,0.14580,0.20384
1997,Direct migration background,Upper Secondary Level,At least once per week,0.48644,491,862,0.45305,0.51983
1997,Direct migration background,Upper Secondary Level,At least once per month,0.31349,262,862,0.28251,0.34448
1997,Direct migration background,Upper Secondary Level,Seldom,0.16029,109,862,0.13579,0.18480
1997,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.47715,66,105,0.38115,0.57314
1997,Direct migration background,Post-secondary Non-tertiary Level,At least once per month,0.30278,39,105,0.21448,0.39109
1997,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.41909,81,151,0.34013,0.49805
1997,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.37615,70,151,0.29863,0.45368
1997,Indirect migration background,Pre-primary Level,At least once per week,0.83247,53,53,0.73096,0.93397
1997,Indirect migration background,Lower Secondary Level,At least once per week,0.73176,149,180,0.66685,0.79666
1997,Indirect migration background,Lower Secondary Level,At least once per month,0.18754,31,180,0.13036,0.24473
1997,Indirect migration background,Upper Secondary Level,At least once per week,0.61980,128,169,0.54639,0.69320
1997,Indirect migration background,Upper Secondary Level,At least once per month,0.21717,41,169,0.15482,0.27952
1999,No migration background,No answer / don't know,At least once per week,0.52813,86,120,0.43844,0.61782
1999,No migration background,No answer / don't know,At least once per month,0.25077,34,120,0.17289,0.32865
1999,No migration background,Pre-primary Level,At least once per week,0.78718,180,214,0.73222,0.84215
1999,No migration background,Pre-primary Level,At least once per month,0.14657,34,214,0.09907,0.19406
1999,No migration background,Lower Secondary Level,At least once per week,0.40257,683,1631,0.37876,0.42637
1999,No migration background,Lower Secondary Level,At least once per month,0.29966,503,1631,0.27742,0.32190
1999,No migration background,Lower Secondary Level,Seldom,0.24859,376,1631,0.22760,0.26957
1999,No migration background,Lower Secondary Level,Never,0.04919,69,1631,0.03869,0.05969
1999,No migration background,Upper Secondary Level,At least once per week,0.37508,2172,5902,0.36273,0.38744
1999,No migration background,Upper Secondary Level,At least once per month,0.37027,2253,5902,0.35795,0.38259
1999,No migration background,Upper Secondary Level,Seldom,0.22966,1362,5902,0.21893,0.24039
1999,No migration background,Upper Secondary Level,Never,0.02498,115,5902,0.02100,0.02896
1999,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.51223,168,352,0.45994,0.56452
1999,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.35529,136,352,0.30522,0.40536
1999,No migration background,Post-secondary Non-tertiary Level,Seldom,0.12533,48,352,0.09069,0.15997
1999,No migration background,First Stage of Tertiary Education,At least once per week,0.33468,246,731,0.30045,0.36891
1999,No migration background,First Stage of Tertiary Education,At least once per month,0.41781,324,731,0.38203,0.45359
1999,No migration background,First Stage of Tertiary Education,Seldom,0.22775,161,731,0.19733,0.25818
1999,No migration background,Second Stage of Tertiary Education,At least once per week,0.36257,588,1730,0.33991,0.38523
1999,No migration background,Second Stage of Tertiary Education,At least once per month,0.39375,716,1730,0.37072,0.41678
1999,No migration background,Second Stage of Tertiary Education,Seldom,0.23284,426,1730,0.21292,0.25276
1999,Direct migration background,No answer / don't know,At least once per week,0.48970,49,49,0.34828,0.63112
1999,Direct migration background,Primary Level,At least once per week,0.49395,179,329,0.43984,0.54806
1999,Direct migration background,Primary Level,At least once per month,0.30208,92,329,0.25239,0.35177
1999,Direct migration background,Primary Level,Seldom,0.17702,58,329,0.13571,0.21832
1999,Direct migration background,Lower Secondary Level,At least once per week,0.46027,309,595,0.42019,0.50035
1999,Direct migration background,Lower Secondary Level,At least once per month,0.29505,194,595,0.25837,0.33172
1999,Direct migration background,Lower Secondary Level,Seldom,0.19898,92,595,0.16687,0.23109
1999,Direct migration background,Upper Secondary Level,At least once per week,0.42539,381,766,0.39035,0.46042
1999,Direct migration background,Upper Secondary Level,At least once per month,0.38822,275,766,0.35368,0.42275
1999,Direct migration background,Upper Secondary Level,Seldom,0.15691,110,766,0.13113,0.18268
1999,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.40479,54,103,0.30953,0.50005
1999,Direct migration background,Post-secondary Non-tertiary Level,At least once per month,0.39424,49,103,0.29940,0.48908
1999,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.36871,64,174,0.29682,0.44060
1999,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.43205,73,174,0.35823,0.50586
1999,Direct migration background,Second Stage of Tertiary Education,Seldom,0.17841,37,174,0.12136,0.23546
1999,Indirect migration background,No answer / don't know,At least once per week,0.60175,32,32,0.42942,0.77408
1999,Indirect migration background,Pre-primary Level,At least once per week,0.73234,46,46,0.60298,0.86170
1999,Indirect migration background,Lower Secondary Level,At least once per week,0.72376,136,174,0.65712,0.79039
1999,Indirect migration background,Lower Secondary Level,At least once per month,0.20384,38,174,0.14381,0.26388
1999,Indirect migration background,Upper Secondary Level,At least once per week,0.68855,145,194,0.62322,0.75389
