year,age_gr,migback,pli0094_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,30-45 y.,No migration background,At least once per month,0.40633,886,2145,0.38554,0.42712
1986,30-45 y.,No migration background,Seldom,0.19891,423,2145,0.18201,0.21580
1986,30-45 y.,No migration background,Never,0.02333,50,2145,0.01694,0.02971
1986,30-45 y.,Direct migration background,At least once per week,0.49607,576,1071,0.46611,0.52603
1986,30-45 y.,Direct migration background,At least once per month,0.31879,348,1071,0.29086,0.34671
1986,30-45 y.,Direct migration background,Seldom,0.16093,147,1071,0.13891,0.18295
1986,46-65 y.,No migration background,At least once per week,0.26018,595,2328,0.24235,0.27800
1986,46-65 y.,No migration background,At least once per month,0.39683,942,2328,0.37695,0.41670
1986,46-65 y.,No migration background,Seldom,0.29621,689,2328,0.27765,0.31476
1986,46-65 y.,No migration background,Never,0.04679,102,2328,0.03821,0.05537
1986,46-65 y.,Direct migration background,At least once per week,0.35892,422,869,0.32700,0.39083
1986,46-65 y.,Direct migration background,At least once per month,0.40135,276,869,0.36874,0.43396
1986,46-65 y.,Direct migration background,Seldom,0.20279,133,869,0.17604,0.22954
1986,46-65 y.,Direct migration background,Never,0.03695,38,869,0.02440,0.04950
1986,66 and older,No migration background,At least once per week,0.31445,285,973,0.28526,0.34364
1986,66 and older,No migration background,At least once per month,0.31506,313,973,0.28586,0.34427
1986,66 and older,No migration background,Seldom,0.26261,264,973,0.23495,0.29028
1986,66 and older,No migration background,Never,0.10787,111,973,0.08837,0.12738
1988,17-29 y.,No migration background,At least once per week,0.68688,1297,1884,0.66593,0.70783
1988,17-29 y.,No migration background,At least once per month,0.20687,411,1884,0.18858,0.22517
1988,17-29 y.,No migration background,Seldom,0.09319,176,1884,0.08006,0.10632
1988,17-29 y.,Direct migration background,At least once per week,0.67236,542,746,0.63865,0.70606
1988,17-29 y.,Direct migration background,At least once per month,0.19546,143,746,0.16699,0.22394
1988,17-29 y.,Direct migration background,Seldom,0.10164,61,746,0.07994,0.12334
1988,17-29 y.,Indirect migration background,At least once per week,0.81610,145,145,0.75283,0.87938
1988,30-45 y.,No migration background,At least once per week,0.42708,831,1959,0.40517,0.44899
1988,30-45 y.,No migration background,At least once per month,0.38710,775,1959,0.36552,0.40867
1988,30-45 y.,No migration background,Seldom,0.17144,353,1959,0.15475,0.18814
1988,30-45 y.,Direct migration background,At least once per week,0.50658,526,907,0.47403,0.53914
1988,30-45 y.,Direct migration background,At least once per month,0.32914,280,907,0.29855,0.35974
1988,30-45 y.,Direct migration background,Seldom,0.14702,101,907,0.12396,0.17008
1988,46-65 y.,No migration background,At least once per week,0.28298,616,2179,0.26406,0.30190
1988,46-65 y.,No migration background,At least once per month,0.40207,885,2179,0.38148,0.42267
1988,46-65 y.,No migration background,Seldom,0.26646,582,2179,0.24789,0.28503
1988,46-65 y.,No migration background,Never,0.04849,96,2179,0.03947,0.05751
1988,46-65 y.,Direct migration background,At least once per week,0.41850,487,868,0.38566,0.45133
1988,46-65 y.,Direct migration background,At least once per month,0.34210,245,868,0.31052,0.37368
1988,46-65 y.,Direct migration background,Seldom,0.21783,136,868,0.19035,0.24531
1988,66 and older,No migration background,At least once per week,0.31490,293,962,0.28553,0.34427
1988,66 and older,No migration background,At least once per month,0.32929,328,962,0.29957,0.35900
1988,66 and older,No migration background,Seldom,0.24697,235,962,0.21971,0.27424
1988,66 and older,No migration background,Never,0.10884,106,962,0.08915,0.12853
1990,17-29 y.,No migration background,At least once per week,0.46663,526,1104,0.43719,0.49607
1990,17-29 y.,No migration background,At least once per month,0.32996,367,1104,0.30221,0.35771
1990,17-29 y.,No migration background,Seldom,0.18971,211,1104,0.16657,0.21285
1990,30-45 y.,No migration background,At least once per week,0.24029,333,1480,0.21851,0.26206
1990,30-45 y.,No migration background,At least once per month,0.44544,669,1480,0.42011,0.47077
1990,30-45 y.,No migration background,Seldom,0.28541,439,1480,0.26239,0.30843
1990,30-45 y.,No migration background,Never,0.02887,39,1480,0.02033,0.03740
1990,46-65 y.,No migration background,At least once per week,0.20918,256,1251,0.18663,0.23173
1990,46-65 y.,No migration background,At least once per month,0.35129,445,1251,0.32482,0.37775
1990,46-65 y.,No migration background,Seldom,0.37451,469,1251,0.34768,0.40134
1990,46-65 y.,No migration background,Never,0.06502,81,1251,0.05135,0.07869
1990,46-65 y.,Direct migration background,At least once per month,0.41579,33,33,0.24502,0.58655
1990,66 and older,No migration background,At least once per week,0.25494,103,396,0.21196,0.29792
1990,66 and older,No migration background,At least once per month,0.22782,88,396,0.18646,0.26919
1990,66 and older,No migration background,Seldom,0.39626,161,396,0.34803,0.44450
1990,66 and older,No migration background,Never,0.12097,44,396,0.08881,0.15313
1992,17-29 y.,No migration background,At least once per week,0.61698,1503,2571,0.59818,0.63577
1992,17-29 y.,No migration background,At least once per month,0.26715,740,2571,0.25005,0.28426
1992,17-29 y.,No migration background,Seldom,0.10081,294,2571,0.08917,0.11245
1992,17-29 y.,No migration background,Never,0.01505,34,2571,0.01035,0.01976
1992,17-29 y.,Direct migration background,At least once per week,0.68419,446,622,0.64762,0.72075
1992,17-29 y.,Direct migration background,At least once per month,0.21120,121,622,0.17910,0.24330
1992,17-29 y.,Direct migration background,Seldom,0.09779,55,622,0.07443,0.12116
1992,17-29 y.,Indirect migration background,At least once per week,0.77689,279,338,0.73244,0.82134
1992,17-29 y.,Indirect migration background,At least once per month,0.14353,59,338,0.10609,0.18096
1992,30-45 y.,No migration background,At least once per week,0.35113,1026,3429,0.33515,0.36711
1992,30-45 y.,No migration background,At least once per month,0.42205,1487,3429,0.40552,0.43859
1992,30-45 y.,No migration background,Seldom,0.20974,850,3429,0.19611,0.22336
1992,30-45 y.,No migration background,Never,0.01708,66,3429,0.01275,0.02142
1992,30-45 y.,Direct migration background,At least once per week,0.54963,441,758,0.51419,0.58508
1992,30-45 y.,Direct migration background,At least once per month,0.31884,241,758,0.28564,0.35204
1992,30-45 y.,Direct migration background,Seldom,0.10974,76,758,0.08747,0.13200
1992,46-65 y.,No migration background,At least once per week,0.23751,642,2999,0.22227,0.25274
1992,46-65 y.,No migration background,At least once per month,0.42178,1268,2999,0.40410,0.43946
1992,46-65 y.,No migration background,Seldom,0.29894,977,2999,0.28255,0.31533
1992,46-65 y.,No migration background,Never,0.04177,112,2999,0.03461,0.04894
1992,46-65 y.,Direct migration background,At least once per week,0.42542,512,984,0.39452,0.45633
1992,46-65 y.,Direct migration background,At least once per month,0.34801,286,984,0.31823,0.37778
1992,46-65 y.,Direct migration background,Seldom,0.18607,142,984,0.16175,0.21040
1992,46-65 y.,Direct migration background,Never,0.04050,44,984,0.02817,0.05282
1992,66 and older,No migration background,At least once per week,0.33645,393,1291,0.31066,0.36223
1992,66 and older,No migration background,At least once per month,0.32214,431,1291,0.29664,0.34764
1992,66 and older,No migration background,Seldom,0.23172,323,1291,0.20869,0.25474
1992,66 and older,No migration background,Never,0.10970,144,1291,0.09264,0.12675
1992,66 and older,Direct migration background,At least once per week,0.29489,52,93,0.20171,0.38807
1992,66 and older,Direct migration background,At least once per month,0.35863,41,93,0.26063,0.45663
1994,17-29 y.,No migration background,At least once per week,0.62171,1373,2375,0.60220,0.64122
1994,17-29 y.,No migration background,At least once per month,0.26907,705,2375,0.25123,0.28691
1994,17-29 y.,No migration background,Seldom,0.09809,266,2375,0.08613,0.11006
1994,17-29 y.,No migration background,Never,0.01113,31,2375,0.00691,0.01535
1994,17-29 y.,Direct migration background,At least once per week,0.67839,357,511,0.63785,0.71893
1994,17-29 y.,Direct migration background,At least once per month,0.16489,99,511,0.13268,0.19710
1994,17-29 y.,Direct migration background,Seldom,0.14492,55,511,0.11437,0.17548
1994,17-29 y.,Indirect migration background,At least once per week,0.76012,329,405,0.71848,0.80176
1994,17-29 y.,Indirect migration background,At least once per month,0.16990,76,405,0.13328,0.20652
1994,30-45 y.,No migration background,At least once per week,0.34046,985,3389,0.32450,0.35642
1994,30-45 y.,No migration background,At least once per month,0.42633,1482,3389,0.40968,0.44299
1994,30-45 y.,No migration background,Seldom,0.21650,860,3389,0.20263,0.23037
1994,30-45 y.,No migration background,Never,0.01671,62,3389,0.01239,0.02103
1994,30-45 y.,Direct migration background,At least once per week,0.46989,384,691,0.43265,0.50713
1994,30-45 y.,Direct migration background,At least once per month,0.34988,219,691,0.31430,0.38547
1994,30-45 y.,Direct migration background,Seldom,0.15761,88,691,0.13042,0.18480
1994,46-65 y.,No migration background,At least once per week,0.22981,590,2907,0.21451,0.24510
1994,46-65 y.,No migration background,At least once per month,0.39028,1145,2907,0.37254,0.40801
1994,46-65 y.,No migration background,Seldom,0.34178,1060,2907,0.32454,0.35903
1994,46-65 y.,No migration background,Never,0.03813,112,2907,0.03117,0.04509
1994,46-65 y.,Direct migration background,At least once per week,0.40222,452,944,0.37092,0.43352
1994,46-65 y.,Direct migration background,At least once per month,0.34224,300,944,0.31196,0.37252
1994,46-65 y.,Direct migration background,Seldom,0.22422,160,944,0.19760,0.25084
1994,46-65 y.,Direct migration background,Never,0.03132,32,944,0.02020,0.04244
1994,66 and older,No migration background,At least once per week,0.30546,367,1303,0.28044,0.33048
1994,66 and older,No migration background,At least once per month,0.31646,422,1303,0.29119,0.34172
1994,66 and older,No migration background,Seldom,0.28810,396,1303,0.26350,0.31270
1994,66 and older,No migration background,Never,0.08999,118,1303,0.07444,0.10553
1994,66 and older,Direct migration background,At least once per week,0.29412,64,155,0.22215,0.36609
1994,66 and older,Direct migration background,At least once per month,0.31850,47,155,0.24491,0.39208
1994,66 and older,Direct migration background,Seldom,0.26775,44,155,0.19781,0.33768
1996,17-29 y.,No migration background,At least once per week,0.67590,1420,2144,0.65609,0.69572
1996,17-29 y.,No migration background,At least once per month,0.24053,540,2144,0.22243,0.25862
1996,17-29 y.,No migration background,Seldom,0.07541,184,2144,0.06423,0.08659
1996,17-29 y.,Direct migration background,At least once per week,0.68500,373,525,0.64522,0.72477
1996,17-29 y.,Direct migration background,At least once per month,0.23521,118,525,0.19889,0.27152
1996,17-29 y.,Direct migration background,Seldom,0.07134,34,525,0.04930,0.09337
1996,17-29 y.,Indirect migration background,At least once per week,0.76660,337,452,0.72756,0.80564
1996,17-29 y.,Indirect migration background,At least once per month,0.14732,80,452,0.11461,0.18003
1996,17-29 y.,Indirect migration background,Seldom,0.07122,35,452,0.04749,0.09496
1996,30-45 y.,No migration background,At least once per week,0.39934,1234,3513,0.38314,0.41553
1996,30-45 y.,No migration background,At least once per month,0.39607,1503,3513,0.37990,0.41225
1996,30-45 y.,No migration background,Seldom,0.19427,734,3513,0.18119,0.20736
1996,30-45 y.,No migration background,Never,0.01032,42,3513,0.00698,0.01366
1996,30-45 y.,Direct migration background,At least once per week,0.53057,487,840,0.49680,0.56434
1996,30-45 y.,Direct migration background,At least once per month,0.32448,255,840,0.29279,0.35616
1996,30-45 y.,Direct migration background,Seldom,0.13050,98,840,0.10771,0.15329
1996,30-45 y.,Indirect migration background,At least once per week,0.55519,33,33,0.38301,0.72738
1996,46-65 y.,No migration background,At least once per week,0.27096,705,2895,0.25477,0.28715
1996,46-65 y.,No migration background,At least once per month,0.42459,1244,2895,0.40658,0.44260
1996,46-65 y.,No migration background,Seldom,0.27960,884,2895,0.26325,0.29595
1996,46-65 y.,No migration background,Never,0.02485,62,2895,0.01918,0.03052
1996,46-65 y.,Direct migration background,At least once per week,0.48135,522,977,0.45000,0.51270
1996,46-65 y.,Direct migration background,At least once per month,0.31783,299,977,0.28862,0.34705
1996,46-65 y.,Direct migration background,Seldom,0.17012,123,977,0.14655,0.19369
1996,46-65 y.,Direct migration background,Never,0.03070,33,977,0.01987,0.04152
1996,66 and older,No migration background,At least once per week,0.33698,424,1305,0.31133,0.36264
1996,66 and older,No migration background,At least once per month,0.35780,473,1305,0.33178,0.38382
1996,66 and older,No migration background,Seldom,0.25109,342,1305,0.22755,0.27463
1996,66 and older,No migration background,Never,0.05413,66,1305,0.04184,0.06641
1996,66 and older,Direct migration background,At least once per week,0.36442,99,207,0.29870,0.43014
1996,66 and older,Direct migration background,At least once per month,0.32547,72,207,0.26149,0.38946
1996,66 and older,Direct migration background,Seldom,0.19504,36,207,0.14093,0.24915
1997,17-29 y.,No migration background,At least once per week,0.67931,1375,2058,0.65914,0.69948
1997,17-29 y.,No migration background,At least once per month,0.24073,516,2058,0.22225,0.25920
1997,17-29 y.,No migration background,Seldom,0.07411,167,2058,0.06279,0.08543
1997,17-29 y.,Direct migration background,At least once per week,0.68083,335,471,0.63869,0.72297
1997,17-29 y.,Direct migration background,At least once per month,0.22349,103,471,0.18583,0.26115
1997,17-29 y.,Direct migration background,Seldom,0.09195,33,471,0.06583,0.11808
1997,17-29 y.,Indirect migration background,At least once per week,0.76512,361,442,0.72555,0.80468
1997,17-29 y.,Indirect migration background,At least once per month,0.17190,81,442,0.13669,0.20712
1997,30-45 y.,No migration background,At least once per week,0.43719,1349,3464,0.42067,0.45371
1997,30-45 y.,No migration background,At least once per month,0.38562,1426,3464,0.36941,0.40183
1997,30-45 y.,No migration background,Seldom,0.16852,651,3464,0.15605,0.18098
1997,30-45 y.,No migration background,Never,0.00868,38,3464,0.00559,0.01176
1997,30-45 y.,Direct migration background,At least once per week,0.50150,473,797,0.46677,0.53624
1997,30-45 y.,Direct migration background,At least once per month,0.33329,236,797,0.30054,0.36604
1997,30-45 y.,Direct migration background,Seldom,0.13421,88,797,0.11052,0.15789
1997,30-45 y.,Indirect migration background,At least once per week,0.46539,36,36,0.30014,0.63065
1997,46-65 y.,No migration background,At least once per week,0.28225,744,2884,0.26582,0.29868
1997,46-65 y.,No migration background,At least once per month,0.40071,1234,2884,0.38282,0.41859
1997,46-65 y.,No migration background,Seldom,0.28808,825,2884,0.27155,0.30461
1997,46-65 y.,No migration background,Never,0.02897,81,2884,0.02285,0.03509
1997,46-65 y.,Direct migration background,At least once per week,0.45007,470,935,0.41816,0.48197
1997,46-65 y.,Direct migration background,At least once per month,0.32114,292,935,0.29119,0.35108
1997,46-65 y.,Direct migration background,Seldom,0.19398,129,935,0.16862,0.21934
1997,46-65 y.,Direct migration background,Never,0.03481,44,935,0.02305,0.04657
1997,66 and older,No migration background,At least once per week,0.39309,490,1324,0.36677,0.41941
1997,66 and older,No migration background,At least once per month,0.29348,434,1324,0.26895,0.31802
1997,66 and older,No migration background,Seldom,0.25177,329,1324,0.22838,0.27516
1997,66 and older,No migration background,Never,0.06165,71,1324,0.04869,0.07461
1997,66 and older,Direct migration background,At least once per week,0.38170,111,221,0.31750,0.44589
1997,66 and older,Direct migration background,At least once per month,0.33850,69,221,0.27597,0.40103
1997,66 and older,Direct migration background,Seldom,0.21099,41,221,0.15708,0.26491
1999,17-29 y.,No migration background,At least once per week,0.70306,1435,2105,0.68354,0.72258
1999,17-29 y.,No migration background,At least once per month,0.21759,502,2105,0.19996,0.23522
1999,17-29 y.,No migration background,Seldom,0.07042,168,2105,0.05949,0.08136
1999,17-29 y.,Direct migration background,At least once per week,0.67283,239,334,0.62244,0.72323
1999,17-29 y.,Direct migration background,At least once per month,0.24817,95,334,0.20178,0.29457
1999,17-29 y.,Indirect migration background,At least once per week,0.75154,345,474,0.71260,0.79048
1999,17-29 y.,Indirect migration background,At least once per month,0.16886,96,474,0.13510,0.20262
1999,17-29 y.,Indirect migration background,Seldom,0.07148,33,474,0.04827,0.09470
1999,30-45 y.,No migration background,At least once per week,0.39896,1415,3866,0.38352,0.41440
1999,30-45 y.,No migration background,At least once per month,0.38883,1580,3866,0.37346,0.40420
1999,30-45 y.,No migration background,Seldom,0.20115,822,3866,0.18851,0.21379
1999,30-45 y.,No migration background,Never,0.01105,49,3866,0.00776,0.01435
1999,30-45 y.,Direct migration background,At least once per week,0.42575,354,731,0.38988,0.46162
1999,30-45 y.,Direct migration background,At least once per month,0.41989,273,731,0.38408,0.45569
1999,30-45 y.,Direct migration background,Seldom,0.14587,104,731,0.12026,0.17148
1999,30-45 y.,Indirect migration background,At least once per week,0.54196,53,87,0.43665,0.64726
1999,30-45 y.,Indirect migration background,At least once per month,0.37759,34,87,0.27513,0.48005
1999,46-65 y.,No migration background,At least once per week,0.25867,820,3308,0.24375,0.27360
1999,46-65 y.,No migration background,At least once per month,0.42373,1437,3308,0.40688,0.44057
1999,46-65 y.,No migration background,Seldom,0.29443,982,3308,0.27890,0.30997
1999,46-65 y.,No migration background,Never,0.02317,69,3308,0.01804,0.02830
1999,46-65 y.,Direct migration background,At least once per week,0.39047,386,824,0.35714,0.42380
1999,46-65 y.,Direct migration background,At least once per month,0.38874,293,824,0.35544,0.42204
1999,46-65 y.,Direct migration background,Seldom,0.20110,145,824,0.17372,0.22849
1999,66 and older,No migration background,At least once per week,0.33146,475,1530,0.30787,0.35506
1999,66 and older,No migration background,At least once per month,0.31904,501,1530,0.29567,0.34240
1999,66 and older,No migration background,Seldom,0.28090,453,1530,0.25837,0.30342
1999,66 and older,No migration background,Never,0.06860,101,1530,0.05593,0.08127
1999,66 and older,Direct migration background,At least once per week,0.34360,90,224,0.28127,0.40593
1999,66 and older,Direct migration background,At least once per month,0.28538,77,224,0.22611,0.34465
1999,66 and older,Direct migration background,Seldom,0.25379,57,224,0.19668,0.31091
2001,17-29 y.,No migration background,At least once per week,0.72128,2216,3018,0.70528,0.73728
2001,17-29 y.,No migration background,At least once per month,0.19624,597,3018,0.18207,0.21041
2001,17-29 y.,No migration background,Seldom,0.06768,205,3018,0.05872,0.07664
2001,17-29 y.,Direct migration background,At least once per week,0.66380,343,485,0.62171,0.70589
2001,17-29 y.,Direct migration background,At least once per month,0.21943,96,485,0.18256,0.25630
2001,17-29 y.,Direct migration background,Seldom,0.10330,46,485,0.07618,0.13041
2001,17-29 y.,Indirect migration background,At least once per week,0.77603,428,512,0.73988,0.81217
2001,17-29 y.,Indirect migration background,At least once per month,0.15379,84,512,0.12251,0.18507
2001,30-45 y.,No migration background,At least once per week,0.44839,2565,6093,0.43590,0.46088
2001,30-45 y.,No migration background,At least once per month,0.37442,2417,6093,0.36226,0.38657
2001,30-45 y.,No migration background,Seldom,0.16024,1007,6093,0.15102,0.16945
2001,30-45 y.,No migration background,Never,0.01695,104,6093,0.01371,0.02020
2001,30-45 y.,Direct migration background,At least once per week,0.46832,535,1033,0.43787,0.49876
2001,30-45 y.,Direct migration background,At least once per month,0.32344,319,1033,0.29490,0.35198
2001,30-45 y.,Direct migration background,Seldom,0.16582,146,1033,0.14312,0.18851
2001,30-45 y.,Direct migration background,Never,0.04243,33,1033,0.03013,0.05473
2001,30-45 y.,Indirect migration background,At least once per week,0.52450,90,148,0.44377,0.60523
2001,30-45 y.,Indirect migration background,At least once per month,0.31100,58,148,0.23617,0.38584
2001,46-65 y.,No migration background,At least once per week,0.30317,1717,5981,0.29152,0.31482
2001,46-65 y.,No migration background,At least once per month,0.41797,2572,5981,0.40547,0.43047
2001,46-65 y.,No migration background,Seldom,0.24797,1502,5981,0.23703,0.25892
2001,46-65 y.,No migration background,Never,0.03088,190,5981,0.02650,0.03527
2001,46-65 y.,Direct migration background,At least once per week,0.44187,482,1039,0.41165,0.47208
2001,46-65 y.,Direct migration background,At least once per month,0.33050,345,1039,0.30189,0.35912
2001,46-65 y.,Direct migration background,Seldom,0.18379,166,1039,0.16022,0.20735
2001,46-65 y.,Direct migration background,Never,0.04385,46,1039,0.03139,0.05630
2001,66 and older,No migration background,At least once per week,0.35369,1033,3026,0.33665,0.37073
2001,66 and older,No migration background,At least once per month,0.33050,1032,3026,0.31374,0.34726
2001,66 and older,No migration background,Seldom,0.24268,737,3026,0.22740,0.25796
2001,66 and older,No migration background,Never,0.07313,224,3026,0.06385,0.08241
2001,66 and older,Direct migration background,At least once per week,0.36287,140,334,0.31123,0.41452
2001,66 and older,Direct migration background,At least once per month,0.30030,93,334,0.25106,0.34953
2001,66 and older,Direct migration background,Seldom,0.23818,68,334,0.19243,0.28393
2001,66 and older,Direct migration background,Never,0.09865,33,334,0.06662,0.13068
2005,17-29 y.,No migration background,At least once per week,0.73538,2185,2962,0.71949,0.75127
2005,17-29 y.,No migration background,At least once per month,0.18209,574,2962,0.16819,0.19599
2005,17-29 y.,No migration background,Seldom,0.07515,203,2962,0.06566,0.08465
2005,17-29 y.,Direct migration background,At least once per week,0.63156,218,290,0.57594,0.68718
2005,17-29 y.,Direct migration background,At least once per month,0.27575,72,290,0.22422,0.32727
2005,17-29 y.,Indirect migration background,At least once per week,0.75688,405,517,0.71987,0.79389
2005,17-29 y.,Indirect migration background,At least once per month,0.14246,75,517,0.11231,0.17262
2005,17-29 y.,Indirect migration background,Seldom,0.09397,37,517,0.06880,0.11915
2005,30-45 y.,No migration background,At least once per week,0.42029,2123,5029,0.40665,0.43394
2005,30-45 y.,No migration background,At least once per month,0.39309,2001,5029,0.37958,0.40659
2005,30-45 y.,No migration background,Seldom,0.17213,846,5029,0.16170,0.18256
2005,30-45 y.,No migration background,Never,0.01449,59,5029,0.01119,0.01779
2005,30-45 y.,Direct migration background,At least once per week,0.44569,389,776,0.41069,0.48068
2005,30-45 y.,Direct migration background,At least once per month,0.31005,251,776,0.27749,0.34261
2005,30-45 y.,Direct migration background,Seldom,0.21527,136,776,0.18634,0.24421
2005,30-45 y.,Indirect migration background,At least once per week,0.59104,140,212,0.52471,0.65738
2005,30-45 y.,Indirect migration background,At least once per month,0.28900,72,212,0.22783,0.35016
2005,46-65 y.,No migration background,At least once per week,0.31332,1810,6052,0.30163,0.32501
2005,46-65 y.,No migration background,At least once per month,0.40407,2586,6052,0.39171,0.41644
2005,46-65 y.,No migration background,Seldom,0.25464,1522,6052,0.24366,0.26562
2005,46-65 y.,No migration background,Never,0.02797,134,6052,0.02381,0.03212
2005,46-65 y.,Direct migration background,At least once per week,0.41174,413,888,0.37935,0.44412
2005,46-65 y.,Direct migration background,At least once per month,0.36714,299,888,0.33542,0.39887
2005,46-65 y.,Direct migration background,Seldom,0.18126,143,888,0.15591,0.20661
2005,46-65 y.,Direct migration background,Never,0.03986,33,888,0.02699,0.05273
2005,66 and older,No migration background,At least once per week,0.33641,1119,3365,0.32044,0.35237
2005,66 and older,No migration background,At least once per month,0.34883,1211,3365,0.33272,0.36494
2005,66 and older,No migration background,Seldom,0.25407,846,3365,0.23936,0.26878
2005,66 and older,No migration background,Never,0.06070,189,3365,0.05263,0.06877
2005,66 and older,Direct migration background,At least once per week,0.43090,156,365,0.38003,0.48178
2005,66 and older,Direct migration background,At least once per month,0.24087,89,365,0.19694,0.28479
2005,66 and older,Direct migration background,Seldom,0.24937,85,365,0.20492,0.29381
2005,66 and older,Direct migration background,Never,0.07887,35,365,0.05118,0.10656
2007,17-29 y.,No migration background,At least once per week,0.73440,1978,2648,0.71757,0.75122
2007,17-29 y.,No migration background,At least once per month,0.20464,539,2648,0.18927,0.22001
2007,17-29 y.,No migration background,Seldom,0.05162,131,2648,0.04319,0.06005
2007,17-29 y.,Direct migration background,At least once per week,0.68388,197,248,0.62589,0.74186
2007,17-29 y.,Direct migration background,At least once per month,0.21201,51,248,0.16104,0.26299
2007,17-29 y.,Indirect migration background,At least once per week,0.73068,343,417,0.68805,0.77331
2007,17-29 y.,Indirect migration background,At least once per month,0.18678,74,417,0.14932,0.22423
2007,30-45 y.,No migration background,At least once per week,0.43070,2006,4739,0.41660,0.44480
2007,30-45 y.,No migration background,At least once per month,0.39223,1925,4739,0.37833,0.40613
2007,30-45 y.,No migration background,Seldom,0.16354,745,4739,0.15300,0.17407
2007,30-45 y.,No migration background,Never,0.01354,63,4739,0.01025,0.01683
2007,30-45 y.,Direct migration background,At least once per week,0.43685,330,667,0.39918,0.47452
2007,30-45 y.,Direct migration background,At least once per month,0.36852,238,667,0.33188,0.40516
2007,30-45 y.,Direct migration background,Seldom,0.17040,99,667,0.14184,0.19895
2007,30-45 y.,Indirect migration background,At least once per week,0.50693,154,266,0.44674,0.56713
2007,30-45 y.,Indirect migration background,At least once per month,0.32602,75,266,0.26958,0.38245
2007,30-45 y.,Indirect migration background,Seldom,0.16132,37,266,0.11703,0.20561
2007,46-65 y.,No migration background,At least once per week,0.30533,1945,6196,0.29386,0.31680
2007,46-65 y.,No migration background,At least once per month,0.42528,2668,6196,0.41297,0.43759
2007,46-65 y.,No migration background,Seldom,0.23726,1420,6196,0.22667,0.24786
2007,46-65 y.,No migration background,Never,0.03213,163,6196,0.02774,0.03652
2007,46-65 y.,Direct migration background,At least once per week,0.46336,379,762,0.42793,0.49879
2007,46-65 y.,Direct migration background,At least once per month,0.31898,246,762,0.28587,0.35210
2007,46-65 y.,Direct migration background,Seldom,0.19024,137,762,0.16235,0.21812
2007,66 and older,No migration background,At least once per week,0.33006,1267,3917,0.31533,0.34478
2007,66 and older,No migration background,At least once per month,0.37866,1548,3917,0.36347,0.39385
