year,pli0094_h,age_gr,proportion,n,lower_confidence,upper_confidence
1986,Seldom,18-29 y.,0.13129216398546964,13742,0.12564555945806632,0.13693876851287295
1986,Never,46-65 y.,0.3526448362720403,13742,0.344656227148316,0.3606334453957646
1986,Never,66 and older,0.2972292191435768,13742,0.289587629753554,0.3048708085335996
1986,Never,30-45 y.,0.20151133501259447,13742,0.19480453715249305,0.2082181328726959
1986,Never,18-29 y.,0.1486146095717884,13742,0.14266723970022993,0.15456197944334688
1988,At least once per week,18-29 y.,0.39604605691940037,12817,0.38757889945236224,0.4045132143864385
1988,At least once per week,30-45 y.,0.2958939821855312,12817,0.2879917465880083,0.3037962177830541
1988,At least once per week,46-65 y.,0.24027807951336086,12817,0.23288122147145385,0.24767493755526787
1988,At least once per week,66 and older,0.06778188138170758,12817,0.0634299858789829,0.07213377688443227
1988,At least once per month,46-65 y.,0.36716224951519066,12817,0.3588170239609905,0.3755074750693908
1988,At least once per month,30-45 y.,0.34324499030381384,12817,0.33502508754247934,0.35146489306514833
1988,At least once per month,18-29 y.,0.1777634130575307,12817,0.17114456413823365,0.18438226197682778
1988,At least once per month,66 and older,0.11182934712346478,12817,0.10637316342838941,0.11728553081854014
1988,Seldom,46-65 y.,0.4332129963898917,12817,0.42463425532897214,0.44179173745081124
1988,Seldom,30-45 y.,0.27617328519855594,12817,0.2684327495305324,0.28391382086657946
1988,Seldom,66 and older,0.15162454873646208,12817,0.14541526241422292,0.15783383505870124
1988,Seldom,18-29 y.,0.13898916967509026,12817,0.1330001234296441,0.14497821592053642
1988,Never,46-65 y.,0.35755813953488375,12817,0.3492605274198053,0.3658557516499622
1988,Never,66 and older,0.34011627906976744,12817,0.3319144578947448,0.3483181002447901
1988,Never,30-45 y.,0.1569767441860465,12817,0.15067877813167235,0.16327471024042067
1988,Never,18-29 y.,0.14534883720930233,12817,0.13924696505660822,0.15145070936199645
1990,At least once per week,18-29 y.,0.40399002493765584,18165,0.3968540970045082,0.4111259528708035
1990,At least once per week,30-45 y.,0.2817955112219451,18165,0.27525322616183406,0.2883377962820562
1990,At least once per week,46-65 y.,0.2227763923524522,18165,0.216725130512866,0.2288276541920384
1990,At least once per week,66 and older,0.0914380714879468,18165,0.08724647790826565,0.09562966506762796
1990,At least once per month,30-45 y.,0.41935483870967744,18165,0.4121788027697818,0.42653087464957307
1990,At least once per month,46-65 y.,0.29652605459057074,18165,0.2898841320207929,0.3031679771603486
1990,At least once per month,18-29 y.,0.2239454094292804,18165,0.21788285586705858,0.23000796299150222
1990,At least once per month,66 and older,0.06017369727047146,18165,0.05671537456248746,0.06363201997845547
1990,Seldom,46-65 y.,0.37718631178707224,18165,0.3701378328455256,0.3842347907286189
1990,Seldom,30-45 y.,0.34372623574144484,18165,0.3368192711008012,0.3506332003820885
1990,Seldom,18-29 y.,0.1520912547528517,18165,0.14686891588508014,0.15731359362062328
1990,Seldom,66 and older,0.1269961977186312,18165,0.12215400804691373,0.13183838739034864
1990,Never,46-65 y.,0.4656084656084656,18165,0.4583544482740232,0.47286248294290795
1990,Never,66 and older,0.23809523809523808,18165,0.23190133981252223,0.24428913637795394
1990,Never,30-45 y.,0.20634920634920634,18165,0.20046409750960936,0.2122343151888033
1990,Never,18-29 y.,0.08994708994708994,18165,0.08578640098988996,0.09410777890428992
1992,At least once per week,18-29 y.,0.4003898635477583,17350,0.3930989432298965,0.40768078386562007
1992,At least once per week,30-45 y.,0.28732943469785577,17350,0.28059593566663166,0.2940629337290799
1992,At least once per week,46-65 y.,0.22553606237816765,17350,0.2193171429711924,0.2317549817851429
1992,At least once per week,66 and older,0.08674463937621832,17350,0.0825564745048845,0.09093280424755214
1992,At least once per month,30-45 y.,0.37349656357388317,17350,0.36629857147310835,0.380694555674658
1992,At least once per month,46-65 y.,0.33440721649484534,17350,0.3273870331518206,0.34142739983787007
1992,At least once per month,18-29 y.,0.19050687285223367,17350,0.1846634375655813,0.19635030813888604
1992,At least once per month,66 and older,0.1015893470790378,17350,0.09709395203132837,0.10608474212674723
1992,Seldom,46-65 y.,0.40696409140369966,17350,0.3996539652359687,0.4142742175714306
1992,Seldom,30-45 y.,0.338411316648531,17350,0.33137050373444854,0.3454521295626135
1992,Seldom,18-29 y.,0.12803772216177003,17350,0.1230658019559672,0.13300964236757287
1992,Seldom,66 and older,0.12658686978599928,17350,0.12163908819431736,0.13153465137768122
1992,Never,66 and older,0.35333333333333333,17350,0.346220561545176,0.36044610512149067
1992,Never,46-65 y.,0.3466666666666667,17350,0.33958509291674804,0.3537482404165853
1992,Never,30-45 y.,0.20222222222222222,17350,0.19624551834873938,0.20819892609570506
1992,Never,18-29 y.,0.09777777777777778,17350,0.09335817565956991,0.10219737989598565
1994,At least once per week,18-29 y.,0.40192388122124634,16642,0.3944747873189029,0.4093729751235898
1994,At least once per week,30-45 y.,0.28941865328314514,16642,0.28252858583898016,0.2963087207273101
1994,At least once per week,46-65 y.,0.21852781263069845,16642,0.21224920367912206,0.22480642158227485
1994,At least once per week,66 and older,0.09012965286491008,16642,0.08577877474711426,0.0944805309827059
1994,At least once per month,30-45 y.,0.3829834747655203,16642,0.37559777366227254,0.39036917586876807
1994,At least once per month,46-65 y.,0.3233586422510049,16642,0.31625183039059435,0.3304654541114155
1994,At least once per month,18-29 y.,0.18892362661902634,16642,0.18297622420596904,0.19487102903208364
1994,At least once per month,66 and older,0.10473425636444841,16642,0.10008189251160748,0.10938662021728934
1994,Seldom,46-65 y.,0.41297735721527545,16642,0.40549662929287467,0.42045808513767624
1994,Seldom,30-45 y.,0.32375802636025686,16642,0.3166489259845622,0.33086712673595153
1994,Seldom,66 and older,0.14937478877999325,16642,0.14395900783602392,0.15479056972396257
1994,Seldom,18-29 y.,0.11388982764447449,16642,0.10906324617186047,0.1187164091170885
1994,Never,46-65 y.,0.3634085213032581,16642,0.35610081177727004,0.3707162308292462
1994,Never,66 and older,0.3358395989974937,16642,0.32866403977824804,0.3430151582167394
1994,Never,30-45 y.,0.20802005012531327,16642,0.2018532055299858,0.21418689472064073
1994,Never,18-29 y.,0.09273182957393483,16642,0.0883249055412357,0.09713875360663396
1996,At least once per week,18-29 y.,0.3582526046426613,16862,0.35101527649348935,0.3654899327918332
1996,At least once per week,30-45 y.,0.32078230670809726,16862,0.3137368163133389,0.32782779710285564
1996,At least once per week,46-65 y.,0.2250045695485286,16862,0.21870157736050178,0.23130756173655542
1996,At least once per week,66 and older,0.09596051910071285,16862,0.0915148050861825,0.1004062331152432
1996,At least once per month,30-45 y.,0.3883918830460397,16862,0.3810353494668972,0.39574841662518223
1996,At least once per month,46-65 y.,0.3373336242635828,16862,0.3301972303791019,0.3444700181480637
1996,At least once per month,18-29 y.,0.15513855553131137,16862,0.14967400877444828,0.16060310228817445
1996,At least once per month,66 and older,0.11913593715906612,16862,0.11424629172849088,0.12402558258964136
1996,Seldom,46-65 y.,0.4095895977245022,16862,0.40216705017553867,0.41701214527346575
1996,Seldom,30-45 y.,0.34173100365705,16862,0.3345721180907614,0.34888988922333863
1996,Seldom,66 and older,0.1548151158065827,16862,0.14935522357638367,0.1602750080367817
1996,Seldom,18-29 y.,0.0938642828118651,16862,0.08946230005897338,0.09826626556475682
1996,Never,46-65 y.,0.35424354243542433,16862,0.3470243789185864,0.36146270595226226
1996,Never,66 and older,0.31365313653136534,16862,0.30664991002594827,0.3206563630367824
1996,Never,30-45 y.,0.2029520295202952,16862,0.19688130594233424,0.20902275309825616
1996,Never,18-29 y.,0.12915129151291513,16862,0.12408929010447352,0.13421329292135675
1997,At least once per week,18-29 y.,0.33807124865059374,16487,0.33085028774186537,0.3452922095593221
1997,At least once per week,30-45 y.,0.3344728319539403,16487,0.3272709073499024,0.3416747565579782
1997,At least once per week,46-65 y.,0.2189636559913638,16487,0.21265107603557343,0.22527623594715418
1997,At least once per week,66 and older,0.1084922634041022,16487,0.1037449577405427,0.11323956906766171
1997,At least once per month,30-45 y.,0.38333333333333336,16487,0.3759117121694854,0.39075495449718134
1997,At least once per month,46-65 y.,0.3493150684931507,16487,0.34203761753780143,0.35659251944849996
1997,At least once per month,18-29 y.,0.15182648401826485,16487,0.1463487445367854,0.1573042234997443
1997,At least once per month,66 and older,0.11552511415525114,16487,0.11064571655242963,0.12040451175807265
1997,Seldom,46-65 y.,0.41702867072111205,16487,0.40950219253031483,0.42455514891190926
1997,Seldom,30-45 y.,0.32754126846220677,16487,0.320377342576681,0.33470519434773255
1997,Seldom,66 and older,0.16116420503909643,16487,0.1555516834471402,0.16677672663105264
1997,Seldom,18-29 y.,0.09426585577758471,16487,0.08980556851972915,0.09872614303544028
1997,Never,46-65 y.,0.43902439024390244,16487,0.4314490600745987,0.44659972041320617
1997,Never,66 and older,0.2857142857142857,16487,0.27881844514089926,0.29261012628767213
1997,Never,30-45 y.,0.20905923344947736,16487,0.20285208818160377,0.21526637871735094
1997,Never,18-29 y.,0.06620209059233449,16487,0.062406777984644224,0.06999740320002476
1999,At least once per week,18-29 y.,0.3386593204775023,17396,0.33162656517554007,0.34569207577946454
1999,At least once per week,30-45 y.,0.33480257116620754,17396,0.32778961628065656,0.3418155260517585
1999,At least once per week,46-65 y.,0.22277318640955004,17396,0.21658965291319338,0.2289567199059067
1999,At least once per week,66 and older,0.10376492194674013,17396,0.09923315442408462,0.10829668946939564
1999,At least once per month,30-45 y.,0.3873947854649969,17396,0.38015545166994785,0.39463411926004593
1999,At least once per month,46-65 y.,0.3563949907616506,17396,0.34927782836846333,0.36351215315483787
1999,At least once per month,18-29 y.,0.13672757134058716,17396,0.1316221292212129,0.1418330134599614
1999,At least once per month,66 and older,0.11948265243276535,17396,0.11466258895477459,0.1243027159107561
1999,Seldom,46-65 y.,0.4046511627906977,17396,0.39735730111179013,0.41194502446960524
1999,Seldom,30-45 y.,0.33524150268336317,17396,0.32822626790823123,0.3422567374584951
1999,Seldom,66 and older,0.18282647584973166,17396,0.17708256012209184,0.1885703915773715
1999,Seldom,18-29 y.,0.07728085867620751,17396,0.07331258052102016,0.08124913683139487
1999,Never,66 and older,0.43356643356643354,17396,0.42620209598119896,0.4409307711516681
1999,Never,46-65 y.,0.3041958041958042,17396,0.2973590257978166,0.31103258259379185
1999,Never,30-45 y.,0.1958041958041958,17396,0.18990730249554788,0.20170108911284373
1999,Never,18-29 y.,0.06643356643356643,17396,0.0627327480744655,0.07013438479266737
2001,At least once per week,30-45 y.,0.3428602127430966,27798,0.3372801803176956,0.3484402451684976
2001,At least once per week,18-29 y.,0.2936499409046954,27798,0.28829599168342646,0.2990038901259643
2001,At least once per week,46-65 y.,0.23691844847963897,27798,0.23192001159038456,0.2419168853688934
2001,At least once per week,66 and older,0.12657139787256905,27798,0.12266271181956478,0.1304800839255733
2001,At least once per month,46-65 y.,0.38627399421509334,27798,0.3805501962699294,0.39199779216025726
2001,At least once per month,30-45 y.,0.3673415724428083,27798,0.36167436662676555,0.37300877825885104
2001,At least once per month,66 and older,0.14843544570076256,27798,0.14425592101688356,0.15261497038464156
2001,At least once per month,18-29 y.,0.09794898764133579,27798,0.0944546503658789,0.10144332491679268
2001,Seldom,46-65 y.,0.42780337941628266,27798,0.4219871162883495,0.4336196425442158
2001,Seldom,30-45 y.,0.2995391705069124,27798,0.29415438963897406,0.3049239513748508
2001,Seldom,66 and older,0.20762928827444957,27798,0.20286105152154402,0.21239752502735512
2001,Seldom,18-29 y.,0.06502816180235535,27798,0.06212948830444657,0.06792683530026414
2001,Never,66 and older,0.38144329896907214,27798,0.37573306308316307,0.3871535348549812
2001,Never,46-65 y.,0.3475699558173785,27798,0.34197189791256705,0.3531680137221899
2001,Never,30-45 y.,0.20618556701030927,27798,0.2014296099792714,0.21094152404134714
2001,Never,18-29 y.,0.06480117820324006,27798,0.06190721687972973,0.0676951395267504
2005,At least once per week,30-45 y.,0.3053637200736648,25520,0.29971300790279704,0.31101443224453257
2005,At least once per week,18-29 y.,0.2907458563535912,25520,0.28517433955632887,0.2963173731508535
2005,At least once per week,46-65 y.,0.25702117863720075,25520,0.2516596527292771,0.2623827045451244
2005,At least once per week,66 and older,0.1468692449355433,25520,0.1425262535632352,0.15121223630785138
2005,At least once per month,46-65 y.,0.4033018867924528,25520,0.3972831105848682,0.40932066300003744
2005,At least once per month,30-45 y.,0.32241953385127636,25520,0.3166848847638889,0.32815418293866383
2005,At least once per month,66 and older,0.18063263041065483,25520,0.1759125089769648,0.18535275184434485
2005,At least once per month,18-29 y.,0.09364594894561598,25520,0.09007149937845656,0.0972203985127754
2005,Seldom,46-65 y.,0.4339184305627259,25520,0.4278376505431571,0.4399992105822947
2005,Seldom,30-45 y.,0.26045431078988124,25520,0.2550695797441455,0.26583904183561696
2005,Seldom,66 and older,0.24186886938564792,25520,0.23661501673209878,0.24712272203919705
2005,Seldom,18-29 y.,0.06375838926174497,25520,0.06076075686055235,0.06675602166293759
2005,Never,66 and older,0.45807770961145194,25520,0.45196471766902635,0.46419070155387754
2005,Never,46-65 y.,0.34151329243353784,25520,0.3356950334515593,0.34733155141551636
2005,Never,30-45 y.,0.16359918200409,25520,0.15906066962125637,0.1681376943869236
2005,Never,18-29 y.,0.03680981595092025,25520,0.034499594652847604,0.03912003724899289
2007,At least once per week,18-29 y.,0.28714790740107193,25385,0.2815822043730971,0.29271361042904676
2007,At least once per week,30-45 y.,0.28406887900558786,25385,0.27852115385427867,0.28961660415689705
2007,At least once per week,46-65 y.,0.26673508951989966,25385,0.2612945995399125,0.2721755794998868
2007,At least once per week,66 and older,0.16204812407344052,25385,0.15751498513480777,0.16658126301207327
2007,At least once per month,46-65 y.,0.3910205169197975,25385,0.38501751349889024,0.39702352034070476
2007,At least once per month,30-45 y.,0.2981614708233413,25385,0.2925340181453097,0.30378892350137293
2007,At least once per month,66 and older,0.22235544897415402,25385,0.21724002137364667,0.22747087657466136
2007,At least once per month,18-29 y.,0.08846256328270717,25385,0.08496927439784151,0.09195585216757284
2007,Seldom,46-65 y.,0.4387042725495672,25385,0.43259978394016907,0.4448087611589653
2007,Seldom,66 and older,0.2691985478916504,25385,0.26374218125487586,0.2746549145284249
2007,Seldom,30-45 y.,0.24602066461882155,25385,0.24072240783628823,0.25131892140135487
2007,Seldom,18-29 y.,0.04607651493996091,25385,0.04349743935857446,0.04865559052134735
2007,Never,66 and older,0.4482758620689655,25385,0.44215797921121336,0.4543937449267177
2007,Never,46-65 y.,0.33575317604355714,25385,0.3299436286960556,0.3415627233910587
2007,Never,30-45 y.,0.147005444646098,25385,0.1426492494972895,0.1513616397949065
2007,Never,18-29 y.,0.06896551724137931,25385,0.06584830502554044,0.07208272945721818
2009,At least once per week,18-29 y.,0.28439608869301747,21983,0.27843245782722276,0.2903597195588122
2009,At least once per week,30-45 y.,0.2783363173116651,21983,0.27241163654205064,0.2842609980812795
2009,At least once per week,46-65 y.,0.2626360005508883,21983,0.25681857700216576,0.26845342409961087
2009,At least once per week,66 and older,0.17463159344442913,21983,0.16961281619917246,0.1796503706896858
2009,At least once per month,46-65 y.,0.40040798484627715,21983,0.3939307166983557,0.4068852529941986
2009,At least once per month,30-45 y.,0.27597260673174995,21983,0.27006348307608374,0.28188173038741615
2009,At least once per month,66 and older,0.23575695759871776,21983,0.23014569494956405,0.24136822024787147
2009,At least once per month,18-29 y.,0.08786245082325514,21983,0.08412010071024201,0.09160480093626827
2009,Seldom,46-65 y.,0.4380868544600939,21983,0.4315280105075999,0.44464569841258783
2009,Seldom,66 and older,0.3136737089201878,21983,0.3075400874731754,0.3198073303672002
2009,Seldom,30-45 y.,0.20334507042253522,21983,0.19802442228192643,0.208665718563144
2009,Seldom,18-29 y.,0.0448943661971831,21983,0.042156991697812715,0.04763174069655349
2009,Never,66 and older,0.46035805626598464,21983,0.45376915022899716,0.4669469623029721
2009,Never,46-65 y.,0.36061381074168797,21983,0.3542661253375019,0.36696149614587403
2009,Never,30-45 y.,0.12020460358056266,21983,0.11590563783878434,0.12450356932234098
2009,Never,18-29 y.,0.058823529411764705,21983,0.055713076283115386,0.061933982540414025
2011,At least once per week,30-45 y.,0.37226809130645944,41903,0.367639503341802,0.37689667927111686
2011,At least once per week,46-65 y.,0.24858345475149748,41903,0.24444526882545164,0.2527216406775433
2011,At least once per week,18-29 y.,0.24332200097134532,41903,0.2392135344169908,0.24743046752569983
2011,At least once per week,66 and older,0.13582645297069776,41903,0.1325460577031039,0.1391068482382916
2011,At least once per month,30-45 y.,0.3650193894799642,41903,0.36040969956597446,0.36962907939395395
2011,At least once per month,46-65 y.,0.3639256239435219,41903,0.3593188831050773,0.3685323647819665
2011,At least once per month,66 and older,0.18673560703987271,41903,0.18300428304592678,0.19046693103381865
2011,At least once per month,18-29 y.,0.08431937953664115,41903,0.08165884301228504,0.08697991606099725
2011,Seldom,46-65 y.,0.4092086904524616,41903,0.4045008364506285,0.4139165444542947
2011,Seldom,30-45 y.,0.2910105640821208,41903,0.28666138017531384,0.2953597479889277
2011,Seldom,66 and older,0.246960334861471,41903,0.24283122876757773,0.2510894409553643
2011,Seldom,18-29 y.,0.05282041060394658,41903,0.050678750409504064,0.05496207079838909
2011,Never,46-65 y.,0.367612293144208,41903,0.36299571453041046,0.37222887175800556
2011,Never,66 and older,0.3664302600472813,41903,0.36181680395531757,0.37104371613924503
2011,Never,30-45 y.,0.2198581560283688,41903,0.21589271414136324,0.22382359791537437
2011,Never,18-29 y.,0.04609929078014184,41903,0.04409143636130507,0.048107145198978615
2015,At least once per week,30-45 y.,0.3264377682403434,38036,0.32172530781973524,0.3311502286609515
2015,At least once per week,18-29 y.,0.2736480686695279,38036,0.2691675489456336,0.2781285883934222
2015,At least once per week,46-65 y.,0.2727038626609442,38036,0.26822817329044935,0.27717955203143907
2015,At least once per week,66 and older,0.12721030042918455,38036,0.12386161311255306,0.13055898774581604
2015,At least once per month,46-65 y.,0.3905811414907995,38036,0.38567802477106533,0.3954842582105336
2015,At least once per month,30-45 y.,0.31915999584156357,38036,0.31447525673280624,0.3238447349503209
2015,At least once per month,66 and older,0.19762969123609522,38036,0.19362773649496262,0.20163164597722782
2015,At least once per month,18-29 y.,0.09262917143154174,38036,0.08971560484380715,0.09554273801927633
2015,Seldom,46-65 y.,0.4104283859800952,38036,0.40548475973028414,0.4153720122299062
2015,Seldom,66 and older,0.2674167027260926,38036,0.26296853225114575,0.2718648732010394
2015,Seldom,30-45 y.,0.2585460839463436,38036,0.2541459113122286,0.2629462565804586
2015,Seldom,18-29 y.,0.06360882734746863,38036,0.061156118475003324,0.06606153621993394
2015,Never,46-65 y.,0.3538647342995169,38036,0.34905922948832013,0.3586702391107137
2015,Never,66 and older,0.3079710144927536,38036,0.30333146602069727,0.31261056296480993
2015,Never,30-45 y.,0.24396135265700483,38036,0.23964525595436875,0.2482774493596409
2015,Never,18-29 y.,0.09420289855072464,38036,0.09126723521907792,0.09713856188237135
2017,At least once per week,46-65 y.,0.3057330195023537,45410,0.30149547035244667,0.30997056865226075
2017,At least once per week,30-45 y.,0.29077000672494957,45410,0.2865931587312547,0.29494685471864446
2017,At least once per week,18-29 y.,0.26832548755884333,45410,0.2642500874998047,0.27240088761788195
2017,At least once per week,66 and older,0.1351714862138534,45410,0.13202672362096018,0.1383162488067466
2017,At least once per month,46-65 y.,0.42885920271416456,45410,0.42430712907484575,0.43341127635348337
2017,At least once per month,30-45 y.,0.2742790500424088,45410,0.27017548360691174,0.2783826164779059
2017,At least once per month,66 and older,0.20812128922815945,45410,0.2043873443036611,0.2118552341526578
2017,At least once per month,18-29 y.,0.08874045801526717,45410,0.08612491300660777,0.09135600302392657
2017,Seldom,46-65 y.,0.4474673744746737,45410,0.442893966214979,0.45204078273436843
2017,Seldom,66 and older,0.25923468259234683,45410,0.2552041058645679,0.2632652593201258
2017,Seldom,30-45 y.,0.23313426233134263,45410,0.2292452166932573,0.23702330796942797
2017,Seldom,18-29 y.,0.06016368060163681,45410,0.0579765554701759,0.06235080573309772
2017,Never,46-65 y.,0.3905775075987842,45410,0.3860901242222791,0.39506489097528924
2017,Never,66 and older,0.2978723404255319,45410,0.2936660093720024,0.3020786714790614
2017,Never,30-45 y.,0.22796352583586627,45410,0.22410490671142472,0.2318221449603078
2017,Never,18-29 y.,0.08358662613981763,45410,0.08104100113876747,0.08613225114086778
