year,age_gr,pli0093_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,Never,0.40822,1220,2836,0.39012,0.42631
2009,30-45 y.,At least once per week,0.10244,471,4654,0.09373,0.11115
2009,30-45 y.,At least once per month,0.08214,371,4654,0.07425,0.09003
2009,30-45 y.,Seldom,0.29166,1413,4654,0.27860,0.30472
2009,30-45 y.,Never,0.51863,2399,4654,0.50427,0.53298
2009,46-65 y.,At least once per week,0.09405,672,6256,0.08681,0.10128
2009,46-65 y.,At least once per month,0.06533,440,6256,0.05921,0.07146
2009,46-65 y.,Seldom,0.28403,1849,6256,0.27286,0.29521
2009,46-65 y.,Never,0.54135,3295,6256,0.52900,0.55370
2009,66 and older,At least once per week,0.09003,387,4104,0.08127,0.09879
2009,66 and older,At least once per month,0.05446,237,4104,0.04752,0.06141
2009,66 and older,Seldom,0.19307,837,4104,0.18099,0.20514
2009,66 and older,Never,0.64078,2643,4104,0.62610,0.65546
2011,17-29 y.,At least once per week,0.14984,713,4164,0.13899,0.16068
2011,17-29 y.,At least once per month,0.09863,401,4164,0.08957,0.10768
2011,17-29 y.,Seldom,0.23799,968,4164,0.22505,0.25093
2011,17-29 y.,Never,0.43940,2082,4164,0.42433,0.45448
2011,30-45 y.,At least once per week,0.11019,1147,9911,0.10403,0.11636
2011,30-45 y.,At least once per month,0.07485,673,9911,0.06967,0.08003
2011,30-45 y.,Seldom,0.27720,2417,9911,0.26839,0.28602
2011,30-45 y.,Never,0.53525,5674,9911,0.52543,0.54507
2011,46-65 y.,At least once per week,0.10592,1041,9078,0.09959,0.11225
2011,46-65 y.,At least once per month,0.06437,602,9078,0.05933,0.06942
2011,46-65 y.,Seldom,0.24622,2322,9078,0.23736,0.25508
2011,46-65 y.,Never,0.57675,5113,9078,0.56659,0.58692
2011,66 and older,At least once per week,0.09967,532,5074,0.09143,0.10791
2011,66 and older,At least once per month,0.04854,301,5074,0.04262,0.05445
2011,66 and older,Seldom,0.17554,964,5074,0.16507,0.18601
2011,66 and older,Never,0.65161,3277,5074,0.63850,0.66472
2013,17-29 y.,At least once per week,0.17772,956,3561,0.16516,0.19027
2013,17-29 y.,At least once per month,0.10632,460,3561,0.09619,0.11644
2013,17-29 y.,Seldom,0.20779,897,3561,0.19447,0.22112
2013,17-29 y.,Never,0.25904,1248,3561,0.24465,0.27343
2013,30-45 y.,At least once per week,0.13873,1397,7993,0.13115,0.14631
2013,30-45 y.,At least once per month,0.09933,858,7993,0.09277,0.10588
2013,30-45 y.,Seldom,0.23928,2222,7993,0.22993,0.24864
2013,30-45 y.,Never,0.35633,3516,7993,0.34583,0.36683
2013,46-65 y.,At least once per week,0.13452,1464,8958,0.12746,0.14159
2013,46-65 y.,At least once per month,0.08504,891,8958,0.07927,0.09082
2013,46-65 y.,Seldom,0.27150,2497,8958,0.26229,0.28071
2013,46-65 y.,Never,0.44954,4106,8958,0.43924,0.45984
2013,66 and older,At least once per week,0.12350,678,4895,0.11429,0.13272
2013,66 and older,At least once per month,0.06894,366,4895,0.06184,0.07603
2013,66 and older,Seldom,0.19786,985,4895,0.18670,0.20902
2013,66 and older,Never,0.58785,2866,4895,0.57405,0.60164
2015,17-29 y.,At least once per week,0.15058,740,4451,0.14007,0.16109
2015,17-29 y.,At least once per month,0.10020,467,4451,0.09138,0.10903
2015,17-29 y.,Seldom,0.22372,979,4451,0.21148,0.23596
2015,17-29 y.,Never,0.45505,2265,4451,0.44041,0.46968
2015,30-45 y.,At least once per week,0.11382,910,8265,0.10697,0.12067
2015,30-45 y.,At least once per month,0.07504,605,8265,0.06936,0.08072
2015,30-45 y.,Seldom,0.26062,1985,8265,0.25115,0.27008
2015,30-45 y.,Never,0.54845,4765,8265,0.53772,0.55918
2015,46-65 y.,At least once per week,0.12155,1117,9109,0.11484,0.12826
2015,46-65 y.,At least once per month,0.06628,632,9109,0.06117,0.07139
2015,46-65 y.,Seldom,0.24091,2279,9109,0.23213,0.24970
2015,46-65 y.,Never,0.56574,5081,9109,0.55556,0.57592
2015,66 and older,At least once per week,0.11182,539,4861,0.10296,0.12068
2015,66 and older,At least once per month,0.05551,291,4861,0.04907,0.06195
2015,66 and older,Seldom,0.18267,966,4861,0.17181,0.19353
2015,66 and older,Never,0.63822,3065,4861,0.62471,0.65172
2017,17-29 y.,At least once per week,0.16364,998,5805,0.15412,0.17316
2017,17-29 y.,At least once per month,0.09690,583,5805,0.08929,0.10451
2017,17-29 y.,Seldom,0.22918,1291,5805,0.21837,0.24000
2017,17-29 y.,Never,0.44007,2933,5805,0.42730,0.45284
2017,30-45 y.,At least once per week,0.12599,1019,9112,0.11917,0.13280
2017,30-45 y.,At least once per month,0.09290,682,9112,0.08694,0.09886
2017,30-45 y.,Seldom,0.26396,2135,9112,0.25491,0.27301
2017,30-45 y.,Never,0.51468,5276,9112,0.50442,0.52495
2017,46-65 y.,At least once per week,0.12178,1353,10545,0.11554,0.12802
2017,46-65 y.,At least once per month,0.07535,776,10545,0.07031,0.08039
2017,46-65 y.,Seldom,0.26629,2685,10545,0.25785,0.27472
2017,46-65 y.,Never,0.53299,5731,10545,0.52346,0.54251
2017,66 and older,At least once per week,0.12758,624,4955,0.11829,0.13687
2017,66 and older,At least once per month,0.06291,325,4955,0.05615,0.06967
2017,66 and older,Seldom,0.19079,1042,4955,0.17985,0.20173
2017,66 and older,Never,0.60665,2964,4955,0.59304,0.62025
2018,17-29 y.,At least once per week,0.00284,116,1038,-0.00040,0.00607
2018,17-29 y.,At least once per month,0.00163,80,1038,-0.00083,0.00409
2018,17-29 y.,Seldom,0.00330,190,1038,-0.00019,0.00679
2018,17-29 y.,Never,0.01115,652,1038,0.00476,0.01754
2018,30-45 y.,At least once per week,0.00073,89,1567,-0.00061,0.00207
2018,30-45 y.,At least once per month,0.00058,97,1567,-0.00061,0.00177
2018,30-45 y.,Seldom,0.00191,270,1567,-0.00025,0.00407
2018,30-45 y.,Never,0.00749,1111,1567,0.00322,0.01176
2018,46-65 y.,At least once per month,0.00011,32,521,-0.00079,0.00102
2018,46-65 y.,Seldom,0.00029,94,521,-0.00118,0.00176
2018,46-65 y.,Never,0.00166,395,521,-0.00184,0.00516
2019,17-29 y.,At least once per week,0.23489,1092,4744,0.22283,0.24696
2019,17-29 y.,At least once per month,0.09609,535,4744,0.08770,0.10448
2019,17-29 y.,Seldom,0.22544,986,4744,0.21355,0.23734
2019,17-29 y.,Never,0.36708,2131,4744,0.35336,0.38080
2019,30-45 y.,At least once per week,0.16414,1134,7845,0.15595,0.17234
2019,30-45 y.,At least once per month,0.10670,778,7845,0.09987,0.11353
2019,30-45 y.,Seldom,0.25152,1796,7845,0.24192,0.26113
2019,30-45 y.,Never,0.47503,4137,7845,0.46397,0.48608
2019,46-65 y.,At least once per week,0.14803,1785,10976,0.14139,0.15467
2019,46-65 y.,At least once per month,0.08547,1012,10976,0.08024,0.09071
2019,46-65 y.,Seldom,0.25124,2675,10976,0.24312,0.25935
2019,46-65 y.,Never,0.51323,5504,10976,0.50387,0.52258
2019,66 and older,At least once per week,0.15950,843,5176,0.14952,0.16947
2019,66 and older,At least once per month,0.06788,396,5176,0.06102,0.07473
2019,66 and older,Seldom,0.20911,1084,5176,0.19803,0.22019
2019,66 and older,Never,0.55777,2853,5176,0.54424,0.57131
2021,17-29 y.,At least once per week,0.26038,835,2707,0.24384,0.27691
2021,17-29 y.,At least once per month,0.13862,446,2707,0.12560,0.15164
2021,17-29 y.,Seldom,0.20815,561,2707,0.19285,0.22345
2021,17-29 y.,Never,0.30233,865,2707,0.28502,0.31963
2021,30-45 y.,At least once per week,0.18074,794,4147,0.16903,0.19245
2021,30-45 y.,At least once per month,0.13856,589,4147,0.12805,0.14908
2021,30-45 y.,Seldom,0.23767,1000,4147,0.22471,0.25062
2021,30-45 y.,Never,0.42127,1764,4147,0.40624,0.43630
2021,46-65 y.,At least once per week,0.16847,1338,6791,0.15957,0.17738
2021,46-65 y.,At least once per month,0.10775,835,6791,0.10038,0.11513
2021,46-65 y.,Seldom,0.25923,1682,6791,0.24881,0.26965
2021,46-65 y.,Never,0.45883,2936,6791,0.44697,0.47068
2021,66 and older,At least once per week,0.15919,618,3540,0.14713,0.17124
2021,66 and older,At least once per month,0.07847,301,3540,0.06961,0.08733
2021,66 and older,Seldom,0.22944,825,3540,0.21559,0.24330
2021,66 and older,Never,0.52670,1796,3540,0.51025,0.54315
