year,regtyp,sampreg,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Urban regions,East,Somewhat concerned,0.38556,512,1310,0.35919,0.41193
1992,Urban regions,East,Not concerned at all,0.08370,114,1310,0.06870,0.09871
1992,Rural regions,West,Very concerned,0.37165,775,1962,0.35026,0.39304
1992,Rural regions,West,Somewhat concerned,0.48786,906,1962,0.46573,0.50998
1992,Rural regions,West,Not concerned at all,0.14050,281,1962,0.12512,0.15588
1992,Rural regions,East,Very concerned,0.49482,1213,2530,0.47533,0.51430
1992,Rural regions,East,Somewhat concerned,0.43772,1135,2530,0.41838,0.45705
1992,Rural regions,East,Not concerned at all,0.06746,182,2530,0.05769,0.07724
1993,Urban regions,West,Very concerned,0.45447,3425,7246,0.44300,0.46594
1993,Urban regions,West,Somewhat concerned,0.44719,3148,7246,0.43574,0.45864
1993,Urban regions,West,Not concerned at all,0.09834,673,7246,0.09148,0.10520
1993,Urban regions,East,Very concerned,0.56273,730,1306,0.53581,0.58964
1993,Urban regions,East,Somewhat concerned,0.37755,499,1306,0.35125,0.40386
1993,Urban regions,East,Not concerned at all,0.05972,77,1306,0.04686,0.07257
1993,Rural regions,West,Very concerned,0.44274,894,1961,0.42075,0.46473
1993,Rural regions,West,Somewhat concerned,0.45270,862,1961,0.43067,0.47474
1993,Rural regions,West,Not concerned at all,0.10455,205,1961,0.09101,0.11810
1993,Rural regions,East,Very concerned,0.51953,1266,2502,0.49995,0.53911
1993,Rural regions,East,Somewhat concerned,0.41477,1064,2502,0.39546,0.43408
1993,Rural regions,East,Not concerned at all,0.06570,172,2502,0.05599,0.07541
1994,Urban regions,West,Very concerned,0.43495,3162,7127,0.42344,0.44646
1994,Urban regions,West,Somewhat concerned,0.46436,3266,7127,0.45278,0.47594
1994,Urban regions,West,Not concerned at all,0.10069,699,7127,0.09371,0.10768
1994,Urban regions,East,Very concerned,0.55814,708,1306,0.53119,0.58508
1994,Urban regions,East,Somewhat concerned,0.38082,515,1306,0.35447,0.40717
1994,Urban regions,East,Not concerned at all,0.06104,83,1306,0.04805,0.07403
1994,Rural regions,West,Very concerned,0.42354,823,1912,0.40138,0.44569
1994,Rural regions,West,Somewhat concerned,0.46907,871,1912,0.44670,0.49145
1994,Rural regions,West,Not concerned at all,0.10739,218,1912,0.09351,0.12127
1994,Rural regions,East,Very concerned,0.54419,1293,2458,0.52450,0.56389
1994,Rural regions,East,Somewhat concerned,0.38975,1003,2458,0.37046,0.40903
1994,Rural regions,East,Not concerned at all,0.06606,162,2458,0.05624,0.07588
1995,Urban regions,West,Very concerned,0.43777,3456,7446,0.42650,0.44904
1995,Urban regions,West,Somewhat concerned,0.45289,3235,7446,0.44158,0.46420
1995,Urban regions,West,Not concerned at all,0.10934,755,7446,0.10225,0.11643
1995,Urban regions,East,Very concerned,0.56096,647,1210,0.53298,0.58893
1995,Urban regions,East,Somewhat concerned,0.37596,487,1210,0.34866,0.40326
1995,Urban regions,East,Not concerned at all,0.06308,76,1210,0.04938,0.07679
1995,Rural regions,West,Very concerned,0.45659,936,2048,0.43501,0.47817
1995,Rural regions,West,Somewhat concerned,0.43857,887,2048,0.41707,0.46006
1995,Rural regions,West,Not concerned at all,0.10484,225,2048,0.09157,0.11811
1995,Rural regions,East,Very concerned,0.50829,1214,2454,0.48851,0.52808
1995,Rural regions,East,Somewhat concerned,0.42211,1056,2454,0.40257,0.44166
1995,Rural regions,East,Not concerned at all,0.06960,184,2454,0.05952,0.07967
1996,Urban regions,West,Very concerned,0.36255,2716,7271,0.35149,0.37360
1996,Urban regions,West,Somewhat concerned,0.49253,3529,7271,0.48104,0.50402
1996,Urban regions,West,Not concerned at all,0.14492,1026,7271,0.13683,0.15302
1996,Urban regions,East,Very concerned,0.49523,587,1237,0.46736,0.52310
1996,Urban regions,East,Somewhat concerned,0.43229,555,1237,0.40467,0.45990
1996,Urban regions,East,Not concerned at all,0.07248,95,1237,0.05803,0.08694
1996,Rural regions,West,Very concerned,0.35143,733,2047,0.33074,0.37212
1996,Rural regions,West,Somewhat concerned,0.52146,1047,2047,0.49982,0.54311
1996,Rural regions,West,Not concerned at all,0.12711,267,2047,0.11267,0.14154
1996,Rural regions,East,Very concerned,0.50540,1189,2439,0.48556,0.52525
1996,Rural regions,East,Somewhat concerned,0.40663,1023,2439,0.38713,0.42613
1996,Rural regions,East,Not concerned at all,0.08796,227,2439,0.07672,0.09921
1997,Urban regions,West,Very concerned,0.31148,2218,7140,0.30074,0.32222
1997,Urban regions,West,Somewhat concerned,0.47411,3413,7140,0.46252,0.48569
1997,Urban regions,West,Not concerned at all,0.21441,1509,7140,0.20489,0.22393
1997,Urban regions,East,Very concerned,0.41795,465,1204,0.39008,0.44582
1997,Urban regions,East,Somewhat concerned,0.46657,587,1204,0.43838,0.49476
1997,Urban regions,East,Not concerned at all,0.11548,152,1204,0.09742,0.13354
1997,Rural regions,West,Very concerned,0.27941,562,1998,0.25973,0.29909
1997,Rural regions,West,Somewhat concerned,0.51198,1009,1998,0.49006,0.53390
1997,Rural regions,West,Not concerned at all,0.20861,427,1998,0.19079,0.22643
1997,Rural regions,East,Very concerned,0.43092,980,2414,0.41116,0.45068
1997,Rural regions,East,Somewhat concerned,0.43932,1103,2414,0.41952,0.45912
1997,Rural regions,East,Not concerned at all,0.12976,331,2414,0.11635,0.14316
1998,Urban regions,West,Very concerned,0.36681,2898,7987,0.35624,0.37738
1998,Urban regions,West,Somewhat concerned,0.46980,3821,7987,0.45886,0.48075
1998,Urban regions,West,Not concerned at all,0.16339,1268,7987,0.15528,0.17149
1998,Urban regions,East,Very concerned,0.44216,499,1253,0.41465,0.46967
1998,Urban regions,East,Somewhat concerned,0.46426,626,1253,0.43663,0.49188
1998,Urban regions,East,Not concerned at all,0.09358,128,1253,0.07745,0.10972
1998,Rural regions,West,Very concerned,0.37480,855,2326,0.35512,0.39448
1998,Rural regions,West,Somewhat concerned,0.47238,1121,2326,0.45208,0.49267
1998,Rural regions,West,Not concerned at all,0.15282,350,2326,0.13820,0.16745
1998,Rural regions,East,Very concerned,0.44446,1107,2600,0.42536,0.46357
1998,Rural regions,East,Somewhat concerned,0.44091,1181,2600,0.42183,0.46000
1998,Rural regions,East,Not concerned at all,0.11462,312,2600,0.10238,0.12687
1999,Urban regions,West,Very concerned,0.39191,2888,7627,0.38095,0.40287
1999,Urban regions,West,Somewhat concerned,0.46811,3616,7627,0.45691,0.47931
1999,Urban regions,West,Not concerned at all,0.13998,1123,7627,0.13219,0.14776
1999,Urban regions,East,Very concerned,0.42020,489,1237,0.39268,0.44772
1999,Urban regions,East,Somewhat concerned,0.47139,607,1237,0.44356,0.49922
1999,Urban regions,East,Not concerned at all,0.10841,141,1237,0.09108,0.12574
1999,Rural regions,West,Very concerned,0.39432,818,2227,0.37402,0.41462
1999,Rural regions,West,Somewhat concerned,0.46225,1069,2227,0.44154,0.48296
1999,Rural regions,West,Not concerned at all,0.14343,340,2227,0.12886,0.15799
1999,Rural regions,East,Very concerned,0.43630,1008,2543,0.41702,0.45558
1999,Rural regions,East,Somewhat concerned,0.44860,1205,2543,0.42926,0.46793
1999,Rural regions,East,Not concerned at all,0.11510,330,2543,0.10269,0.12751
2000,Urban regions,West,Very concerned,0.30636,4152,13763,0.29866,0.31406
2000,Urban regions,West,Somewhat concerned,0.48456,6726,13763,0.47621,0.49291
2000,Urban regions,West,Not concerned at all,0.20908,2885,13763,0.20228,0.21587
2000,Urban regions,East,Very concerned,0.42844,755,1841,0.40583,0.45105
2000,Urban regions,East,Somewhat concerned,0.44710,855,1841,0.42438,0.46982
2000,Urban regions,East,Not concerned at all,0.12446,231,1841,0.10938,0.13955
2000,Rural regions,West,Very concerned,0.30287,1288,4334,0.28919,0.31655
2000,Rural regions,West,Somewhat concerned,0.50202,2209,4334,0.48713,0.51691
2000,Rural regions,West,Not concerned at all,0.19511,837,4334,0.18331,0.20691
2000,Rural regions,East,Very concerned,0.41788,1582,3958,0.40251,0.43324
2000,Rural regions,East,Somewhat concerned,0.46946,1889,3958,0.45391,0.48501
2000,Rural regions,East,Not concerned at all,0.11266,487,3958,0.10281,0.12252
2001,Urban regions,West,Very concerned,0.27670,3389,12480,0.26886,0.28455
2001,Urban regions,West,Somewhat concerned,0.49346,6170,12480,0.48469,0.50223
2001,Urban regions,West,Not concerned at all,0.22983,2921,12480,0.22245,0.23722
2001,Urban regions,East,Very concerned,0.36858,605,1737,0.34588,0.39127
2001,Urban regions,East,Somewhat concerned,0.48908,882,1737,0.46557,0.51260
2001,Urban regions,East,Not concerned at all,0.14234,250,1737,0.12590,0.15878
2001,Rural regions,West,Very concerned,0.29060,1066,3863,0.27628,0.30492
2001,Rural regions,West,Somewhat concerned,0.51992,2051,3863,0.50416,0.53568
2001,Rural regions,West,Not concerned at all,0.18948,746,3863,0.17712,0.20184
2001,Rural regions,East,Very concerned,0.37214,1278,3663,0.35648,0.38779
2001,Rural regions,East,Somewhat concerned,0.47364,1817,3663,0.45747,0.48982
2001,Rural regions,East,Not concerned at all,0.15422,568,3663,0.14252,0.16591
2002,Urban regions,West,Very concerned,0.42727,5552,13455,0.41891,0.43563
2002,Urban regions,West,Somewhat concerned,0.43854,6023,13455,0.43016,0.44693
2002,Urban regions,West,Not concerned at all,0.13419,1880,13455,0.12843,0.13995
2002,Urban regions,East,Very concerned,0.53868,911,1760,0.51538,0.56197
2002,Urban regions,East,Somewhat concerned,0.38082,716,1760,0.35813,0.40352
2002,Urban regions,East,Not concerned at all,0.08050,133,1760,0.06779,0.09322
2002,Rural regions,West,Very concerned,0.42592,1681,4040,0.41067,0.44117
2002,Rural regions,West,Somewhat concerned,0.46202,1930,4040,0.44665,0.47740
2002,Rural regions,West,Not concerned at all,0.11205,429,4040,0.10232,0.12178
2002,Rural regions,East,Very concerned,0.52029,1829,3640,0.50406,0.53652
2002,Rural regions,East,Somewhat concerned,0.39865,1504,3640,0.38274,0.41456
2002,Rural regions,East,Not concerned at all,0.08106,307,3640,0.07219,0.08992
2003,Urban regions,West,Very concerned,0.61969,7607,12926,0.61132,0.62806
2003,Urban regions,West,Somewhat concerned,0.31532,4422,12926,0.30731,0.32334
2003,Urban regions,West,Not concerned at all,0.06498,897,12926,0.06073,0.06923
2003,Urban regions,East,Very concerned,0.72104,1267,1762,0.70009,0.74199
2003,Urban regions,East,Somewhat concerned,0.24204,435,1762,0.22204,0.26205
2003,Urban regions,East,Not concerned at all,0.03692,60,1762,0.02811,0.04573
2003,Rural regions,West,Very concerned,0.61339,2258,3804,0.59791,0.62886
2003,Rural regions,West,Somewhat concerned,0.31999,1294,3804,0.30516,0.33481
2003,Rural regions,West,Not concerned at all,0.06663,252,3804,0.05870,0.07455
2003,Rural regions,East,Very concerned,0.69809,2415,3566,0.68302,0.71316
2003,Rural regions,East,Somewhat concerned,0.25472,985,3566,0.24041,0.26902
2003,Rural regions,East,Not concerned at all,0.04719,166,3566,0.04023,0.05415
2004,Urban regions,West,Very concerned,0.40585,4841,12495,0.39724,0.41446
2004,Urban regions,West,Somewhat concerned,0.45314,5766,12495,0.44441,0.46187
2004,Urban regions,West,Not concerned at all,0.14101,1888,12495,0.13491,0.14712
2004,Urban regions,East,Very concerned,0.44115,756,1756,0.41792,0.46438
2004,Urban regions,East,Somewhat concerned,0.45150,819,1756,0.42821,0.47478
2004,Urban regions,East,Not concerned at all,0.10735,181,1756,0.09287,0.12183
2004,Rural regions,West,Very concerned,0.38523,1452,3753,0.36966,0.40080
2004,Rural regions,West,Somewhat concerned,0.46130,1757,3753,0.44535,0.47725
2004,Rural regions,West,Not concerned at all,0.15347,544,3753,0.14193,0.16500
2004,Rural regions,East,Very concerned,0.47163,1506,3440,0.45495,0.48831
2004,Rural regions,East,Somewhat concerned,0.43506,1604,3440,0.41849,0.45163
2004,Rural regions,East,Not concerned at all,0.09331,330,3440,0.08359,0.10303
2005,Urban regions,West,Very concerned,0.37949,4359,12008,0.37081,0.38817
2005,Urban regions,West,Somewhat concerned,0.47106,5754,12008,0.46213,0.47999
2005,Urban regions,West,Not concerned at all,0.14945,1895,12008,0.14307,0.15583
2005,Urban regions,East,Very concerned,0.47051,777,1696,0.44674,0.49427
2005,Urban regions,East,Somewhat concerned,0.43028,762,1696,0.40671,0.45386
2005,Urban regions,East,Not concerned at all,0.09921,157,1696,0.08498,0.11344
2005,Rural regions,West,Very concerned,0.38776,1334,3561,0.37175,0.40377
2005,Rural regions,West,Somewhat concerned,0.46076,1691,3561,0.44438,0.47713
2005,Rural regions,West,Not concerned at all,0.15148,536,3561,0.13970,0.16326
2005,Rural regions,East,Very concerned,0.49028,1539,3322,0.47328,0.50728
2005,Rural regions,East,Somewhat concerned,0.41836,1477,3322,0.40158,0.43513
2005,Rural regions,East,Not concerned at all,0.09137,306,3322,0.08157,0.10116
2006,Urban regions,West,Very concerned,0.41918,5228,12658,0.41059,0.42778
2006,Urban regions,West,Somewhat concerned,0.46147,5878,12658,0.45278,0.47015
2006,Urban regions,West,Not concerned at all,0.11935,1552,12658,0.11370,0.12499
2006,Urban regions,East,Very concerned,0.44927,801,1739,0.42588,0.47265
2006,Urban regions,East,Somewhat concerned,0.44301,776,1739,0.41965,0.46636
2006,Urban regions,East,Not concerned at all,0.10773,162,1739,0.09315,0.12230
2006,Rural regions,West,Very concerned,0.42972,1681,3916,0.41421,0.44522
2006,Rural regions,West,Somewhat concerned,0.45782,1815,3916,0.44222,0.47343
2006,Rural regions,West,Not concerned at all,0.11246,420,3916,0.10256,0.12236
2006,Rural regions,East,Very concerned,0.45510,1612,3513,0.43863,0.47157
2006,Rural regions,East,Somewhat concerned,0.44462,1553,3513,0.42818,0.46105
2006,Rural regions,East,Not concerned at all,0.10028,348,3513,0.09035,0.11022
2007,Urban regions,West,Very concerned,0.36317,4114,11730,0.35446,0.37187
2007,Urban regions,West,Somewhat concerned,0.48291,5780,11730,0.47386,0.49195
2007,Urban regions,West,Not concerned at all,0.15393,1836,11730,0.14740,0.16046
2007,Urban regions,East,Very concerned,0.40795,667,1662,0.38432,0.43159
2007,Urban regions,East,Somewhat concerned,0.45988,801,1662,0.43591,0.48385
2007,Urban regions,East,Not concerned at all,0.13217,194,1662,0.11588,0.14845
2007,Rural regions,West,Very concerned,0.36113,1297,3660,0.34556,0.37669
2007,Rural regions,West,Somewhat concerned,0.51225,1902,3660,0.49605,0.52844
2007,Rural regions,West,Not concerned at all,0.12662,461,3660,0.11585,0.13740
2007,Rural regions,East,Very concerned,0.39401,1287,3319,0.37738,0.41064
2007,Rural regions,East,Somewhat concerned,0.48249,1619,3319,0.46549,0.49949
2007,Rural regions,East,Not concerned at all,0.12350,413,3319,0.11230,0.13469
2008,Urban regions,West,Very concerned,0.32185,3428,11047,0.31314,0.33056
2008,Urban regions,West,Somewhat concerned,0.50715,5683,11047,0.49782,0.51647
2008,Urban regions,West,Not concerned at all,0.17100,1936,11047,0.16398,0.17803
2008,Urban regions,East,Very concerned,0.35839,565,1612,0.33497,0.38181
2008,Urban regions,East,Somewhat concerned,0.49755,824,1612,0.47314,0.52197
2008,Urban regions,East,Not concerned at all,0.14406,223,1612,0.12691,0.16120
2008,Rural regions,West,Very concerned,0.32661,1090,3437,0.31093,0.34230
2008,Rural regions,West,Somewhat concerned,0.51256,1806,3437,0.49584,0.52927
2008,Rural regions,West,Not concerned at all,0.16083,541,3437,0.14855,0.17311
2008,Rural regions,East,Very concerned,0.35070,1042,3147,0.33403,0.36738
2008,Rural regions,East,Somewhat concerned,0.51393,1671,3147,0.49646,0.53139
2008,Rural regions,East,Not concerned at all,0.13537,434,3147,0.12342,0.14733
2009,Urban regions,West,Very concerned,0.30617,2952,10147,0.29720,0.31514
2009,Urban regions,West,Somewhat concerned,0.52624,5446,10147,0.51652,0.53596
2009,Urban regions,West,Not concerned at all,0.16759,1749,10147,0.16032,0.17486
2009,Urban regions,East,Very concerned,0.36331,535,1531,0.33921,0.38741
2009,Urban regions,East,Somewhat concerned,0.49917,789,1531,0.47412,0.52423
2009,Urban regions,East,Not concerned at all,0.13751,207,1531,0.12026,0.15477
2009,Rural regions,West,Very concerned,0.30766,990,3272,0.29184,0.32348
2009,Rural regions,West,Somewhat concerned,0.52033,1757,3272,0.50321,0.53745
2009,Rural regions,West,Not concerned at all,0.17201,525,3272,0.15907,0.18494
2009,Rural regions,East,Very concerned,0.34835,980,3002,0.33131,0.36540
2009,Rural regions,East,Somewhat concerned,0.51621,1589,3002,0.49833,0.53409
2009,Rural regions,East,Not concerned at all,0.13544,433,3002,0.12320,0.14769
2010,Urban regions,West,Very concerned,0.30832,4116,13709,0.30059,0.31605
2010,Urban regions,West,Somewhat concerned,0.51157,7195,13709,0.50320,0.51994
2010,Urban regions,West,Not concerned at all,0.18011,2398,13709,0.17368,0.18654
2010,Urban regions,East,Very concerned,0.35631,638,1888,0.33470,0.37792
2010,Urban regions,East,Somewhat concerned,0.49598,996,1888,0.47342,0.51854
2010,Urban regions,East,Not concerned at all,0.14771,254,1888,0.13170,0.16372
2010,Rural regions,West,Very concerned,0.32783,1515,4707,0.31442,0.34124
2010,Rural regions,West,Somewhat concerned,0.52405,2485,4707,0.50978,0.53831
2010,Rural regions,West,Not concerned at all,0.14812,707,4707,0.13797,0.15827
2010,Rural regions,East,Very concerned,0.35096,1170,3563,0.33529,0.36664
2010,Rural regions,East,Somewhat concerned,0.50649,1860,3563,0.49007,0.52291
2010,Rural regions,East,Not concerned at all,0.14255,533,3563,0.13107,0.15403
2011,Urban regions,West,Very concerned,0.32884,3810,11607,0.32030,0.33739
2011,Urban regions,West,Somewhat concerned,0.50687,5904,11607,0.49777,0.51596
2011,Urban regions,West,Not concerned at all,0.16429,1893,11607,0.15755,0.17103
2011,Urban regions,East,Very concerned,0.37485,623,1651,0.35149,0.39820
2011,Urban regions,East,Somewhat concerned,0.49990,819,1651,0.47577,0.52402
2011,Urban regions,East,Not concerned at all,0.12526,209,1651,0.10928,0.14123
2011,Rural regions,West,Very concerned,0.35706,1385,4031,0.34227,0.37186
2011,Rural regions,West,Somewhat concerned,0.49644,2064,4031,0.48100,0.51187
2011,Rural regions,West,Not concerned at all,0.14650,582,4031,0.13558,0.15742
2011,Rural regions,East,Very concerned,0.35544,1032,3187,0.33882,0.37206
2011,Rural regions,East,Somewhat concerned,0.49650,1627,3187,0.47914,0.51386
2011,Rural regions,East,Not concerned at all,0.14806,528,3187,0.13573,0.16039
2012,Urban regions,West,Very concerned,0.30894,3594,11400,0.30046,0.31743
2012,Urban regions,West,Somewhat concerned,0.51375,5782,11400,0.50458,0.52293
2012,Urban regions,West,Not concerned at all,0.17730,2024,11400,0.17029,0.18432
2012,Urban regions,East,Very concerned,0.35217,597,1606,0.32880,0.37554
2012,Urban regions,East,Somewhat concerned,0.49653,789,1606,0.47207,0.52100
2012,Urban regions,East,Not concerned at all,0.15130,220,1606,0.13377,0.16883
2012,Rural regions,West,Very concerned,0.32177,1331,4152,0.30756,0.33598
2012,Rural regions,West,Somewhat concerned,0.50220,2136,4152,0.48699,0.51741
2012,Rural regions,West,Not concerned at all,0.17603,685,4152,0.16445,0.18762
2012,Rural regions,East,Very concerned,0.34114,1076,3222,0.32477,0.35752
2012,Rural regions,East,Somewhat concerned,0.49379,1592,3222,0.47653,0.51106
2012,Rural regions,East,Not concerned at all,0.16506,554,3222,0.15224,0.17788
2013,Urban regions,West,Very concerned,0.29209,3090,10504,0.28339,0.30079
2013,Urban regions,West,Somewhat concerned,0.52176,5489,10504,0.51221,0.53131
2013,Urban regions,West,Not concerned at all,0.18615,1925,10504,0.17871,0.19360
2013,Urban regions,East,Very concerned,0.33742,502,1505,0.31353,0.36132
2013,Urban regions,East,Somewhat concerned,0.49091,778,1505,0.46564,0.51617
2013,Urban regions,East,Not concerned at all,0.17167,225,1505,0.15261,0.19073
2013,Rural regions,West,Very concerned,0.27924,1101,3817,0.26500,0.29347
2013,Rural regions,West,Somewhat concerned,0.53804,2073,3817,0.52222,0.55386
2013,Rural regions,West,Not concerned at all,0.18273,643,3817,0.17046,0.19499
2013,Rural regions,East,Very concerned,0.34754,977,2937,0.33031,0.36476
2013,Rural regions,East,Somewhat concerned,0.49582,1450,2937,0.47773,0.51390
2013,Rural regions,East,Not concerned at all,0.15665,510,2937,0.14350,0.16980
2014,Urban regions,West,Very concerned,0.38675,6343,15659,0.37912,0.39437
2014,Urban regions,West,Somewhat concerned,0.47006,7222,15659,0.46224,0.47788
2014,Urban regions,West,Not concerned at all,0.14319,2094,15659,0.13771,0.14868
2014,Urban regions,East,Very concerned,0.38543,769,1924,0.36368,0.40718
2014,Urban regions,East,Somewhat concerned,0.49058,904,1924,0.46824,0.51292
2014,Urban regions,East,Not concerned at all,0.12399,251,1924,0.10926,0.13872
2014,Rural regions,West,Very concerned,0.34828,2121,5722,0.33593,0.36062
2014,Rural regions,West,Somewhat concerned,0.50697,2856,5722,0.49402,0.51993
2014,Rural regions,West,Not concerned at all,0.14475,745,5722,0.13563,0.15387
2014,Rural regions,East,Very concerned,0.35768,1298,3638,0.34210,0.37326
2014,Rural regions,East,Somewhat concerned,0.49411,1774,3638,0.47786,0.51036
2014,Rural regions,East,Not concerned at all,0.14821,566,3638,0.13666,0.15976
2015,Urban regions,West,Very concerned,0.48236,6874,14289,0.47417,0.49055
2015,Urban regions,West,Somewhat concerned,0.43717,6258,14289,0.42904,0.44531
2015,Urban regions,West,Not concerned at all,0.08047,1157,14289,0.07601,0.08493
2015,Urban regions,East,Very concerned,0.47504,907,1833,0.45217,0.49791
2015,Urban regions,East,Somewhat concerned,0.45691,773,1833,0.43410,0.47972
2015,Urban regions,East,Not concerned at all,0.06805,153,1833,0.05652,0.07958
2015,Rural regions,West,Very concerned,0.46432,2495,5372,0.45098,0.47766
2015,Rural regions,West,Somewhat concerned,0.44346,2366,5372,0.43017,0.45675
2015,Rural regions,West,Not concerned at all,0.09222,511,5372,0.08448,0.09996
2015,Rural regions,East,Very concerned,0.47285,1557,3384,0.45602,0.48967
2015,Rural regions,East,Somewhat concerned,0.42663,1449,3384,0.40997,0.44330
2015,Rural regions,East,Not concerned at all,0.10052,378,3384,0.09039,0.11065
2016,Urban regions,West,Very concerned,0.55319,7725,13874,0.54492,0.56147
2016,Urban regions,West,Somewhat concerned,0.38439,5309,13874,0.37630,0.39249
2016,Urban regions,West,Not concerned at all,0.06241,840,13874,0.05839,0.06644
2016,Urban regions,East,Very concerned,0.58179,1031,1753,0.55869,0.60489
