year,migback,pgisced97,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,No migration background,Second Stage of Tertiary Education,Very concerned,0.51342,334,637,0.47457,0.55226
1985,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.39586,250,637,0.35785,0.43387
1985,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.09072,53,637,0.06840,0.11304
1985,Direct migration background,Primary Level,Very concerned,0.45281,317,722,0.41647,0.48914
1985,Direct migration background,Primary Level,Somewhat concerned,0.34244,257,722,0.30780,0.37708
1985,Direct migration background,Primary Level,Not concerned at all,0.20476,148,722,0.17530,0.23421
1985,Direct migration background,Lower Secondary Level,Very concerned,0.51336,432,901,0.48070,0.54601
1985,Direct migration background,Lower Secondary Level,Somewhat concerned,0.33872,321,901,0.30780,0.36964
1985,Direct migration background,Lower Secondary Level,Not concerned at all,0.14792,148,901,0.12473,0.17112
1985,Direct migration background,Upper Secondary Level,Very concerned,0.50204,441,892,0.46921,0.53487
1985,Direct migration background,Upper Secondary Level,Somewhat concerned,0.39131,331,892,0.35927,0.42336
1985,Direct migration background,Upper Secondary Level,Not concerned at all,0.10664,120,892,0.08638,0.12691
1985,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.54461,54,86,0.43874,0.65048
1985,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.33286,32,86,0.23268,0.43304
1985,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.47372,61,100,0.37536,0.57208
1985,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.42140,39,100,0.32413,0.51867
1985,Indirect migration background,Upper Secondary Level,Very concerned,0.57881,31,31,0.40212,0.75549
1986,No migration background,Pre-primary Level,Very concerned,0.43445,63,133,0.34989,0.51901
1986,No migration background,Pre-primary Level,Somewhat concerned,0.48215,70,133,0.39690,0.56739
1986,No migration background,Lower Secondary Level,Very concerned,0.45510,871,1912,0.43278,0.47743
1986,No migration background,Lower Secondary Level,Somewhat concerned,0.41774,801,1912,0.39563,0.43985
1986,No migration background,Lower Secondary Level,Not concerned at all,0.12716,240,1912,0.11222,0.14209
1986,No migration background,Upper Secondary Level,Very concerned,0.45670,1846,4028,0.44132,0.47209
1986,No migration background,Upper Secondary Level,Somewhat concerned,0.42416,1703,4028,0.40890,0.43943
1986,No migration background,Upper Secondary Level,Not concerned at all,0.11913,479,4028,0.10913,0.12914
1986,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.50637,83,154,0.42715,0.58559
1986,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.39629,71,154,0.31878,0.47379
1986,No migration background,First Stage of Tertiary Education,Very concerned,0.43921,229,523,0.39663,0.48178
1986,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.44251,235,523,0.39990,0.48512
1986,No migration background,First Stage of Tertiary Education,Not concerned at all,0.11829,59,523,0.09058,0.14599
1986,No migration background,Second Stage of Tertiary Education,Very concerned,0.45274,291,633,0.41394,0.49155
1986,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.46148,288,633,0.42261,0.50035
1986,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.08577,54,633,0.06394,0.10761
1986,Direct migration background,Primary Level,Very concerned,0.39627,270,676,0.35937,0.43317
1986,Direct migration background,Primary Level,Somewhat concerned,0.38403,264,676,0.34734,0.42072
1986,Direct migration background,Primary Level,Not concerned at all,0.21969,142,676,0.18846,0.25093
1986,Direct migration background,Lower Secondary Level,Very concerned,0.45604,421,903,0.42354,0.48854
1986,Direct migration background,Lower Secondary Level,Somewhat concerned,0.41293,353,903,0.38080,0.44507
1986,Direct migration background,Lower Secondary Level,Not concerned at all,0.13103,129,903,0.10900,0.15305
1986,Direct migration background,Upper Secondary Level,Very concerned,0.42420,397,866,0.39127,0.45714
1986,Direct migration background,Upper Secondary Level,Somewhat concerned,0.44484,347,866,0.41172,0.47795
1986,Direct migration background,Upper Secondary Level,Not concerned at all,0.13096,122,866,0.10848,0.15344
1986,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.55168,56,93,0.45006,0.65330
1986,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.38166,37,93,0.28239,0.48092
1986,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.44700,59,95,0.34649,0.54751
1986,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.36921,36,95,0.27165,0.46677
1986,Indirect migration background,Lower Secondary Level,Very concerned,0.63747,32,32,0.46824,0.80670
1986,Indirect migration background,Upper Secondary Level,Very concerned,0.38718,31,31,0.21287,0.56148
1987,No migration background,Pre-primary Level,Very concerned,0.54689,77,128,0.46031,0.63346
1987,No migration background,Pre-primary Level,Somewhat concerned,0.33620,51,128,0.25404,0.41836
1987,No migration background,Primary Level,Somewhat concerned,0.46518,32,32,0.28960,0.64077
1987,No migration background,Lower Secondary Level,Very concerned,0.47540,847,1807,0.45237,0.49844
1987,No migration background,Lower Secondary Level,Somewhat concerned,0.40581,750,1807,0.38316,0.42846
1987,No migration background,Lower Secondary Level,Not concerned at all,0.11879,210,1807,0.10386,0.13371
1987,No migration background,Upper Secondary Level,Very concerned,0.46539,1843,3998,0.44993,0.48086
1987,No migration background,Upper Secondary Level,Somewhat concerned,0.43195,1751,3998,0.41660,0.44731
1987,No migration background,Upper Secondary Level,Not concerned at all,0.10265,404,3998,0.09324,0.11206
1987,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.50114,84,157,0.42268,0.57961
1987,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.41142,73,157,0.33419,0.48864
1987,No migration background,First Stage of Tertiary Education,Very concerned,0.42646,214,498,0.38298,0.46994
1987,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.45401,226,498,0.41024,0.49778
1987,No migration background,First Stage of Tertiary Education,Not concerned at all,0.11953,58,498,0.09101,0.14806
1987,No migration background,Second Stage of Tertiary Education,Very concerned,0.45796,296,638,0.41926,0.49665
1987,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.43646,280,638,0.39794,0.47497
1987,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.10559,62,638,0.08172,0.12945
1987,Direct migration background,Primary Level,Very concerned,0.38775,240,658,0.35049,0.42501
1987,Direct migration background,Primary Level,Somewhat concerned,0.39790,284,658,0.36047,0.43533
1987,Direct migration background,Primary Level,Not concerned at all,0.21435,134,658,0.18297,0.24573
1987,Direct migration background,Lower Secondary Level,Very concerned,0.41385,345,925,0.38210,0.44561
1987,Direct migration background,Lower Secondary Level,Somewhat concerned,0.42962,422,925,0.39770,0.46154
1987,Direct migration background,Lower Secondary Level,Not concerned at all,0.15652,158,925,0.13309,0.17995
1987,Direct migration background,Upper Secondary Level,Very concerned,0.44687,364,855,0.41353,0.48022
1987,Direct migration background,Upper Secondary Level,Somewhat concerned,0.43620,371,855,0.40294,0.46946
1987,Direct migration background,Upper Secondary Level,Not concerned at all,0.11693,120,855,0.09538,0.13848
1987,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.43789,47,84,0.33115,0.54462
1987,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.40377,37,84,0.29821,0.50933
1987,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.46691,48,82,0.35826,0.57556
1987,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.35867,34,82,0.25422,0.46312
1987,Indirect migration background,Upper Secondary Level,Very concerned,0.40800,32,66,0.28852,0.52748
1987,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.56522,34,66,0.44471,0.68574
1988,No migration background,No answer / don't know,Somewhat concerned,0.50529,36,36,0.33965,0.67093
1988,No migration background,Pre-primary Level,Very concerned,0.44821,52,106,0.35308,0.54333
1988,No migration background,Pre-primary Level,Somewhat concerned,0.44012,54,106,0.34517,0.53507
1988,No migration background,Lower Secondary Level,Very concerned,0.43076,718,1705,0.40724,0.45427
1988,No migration background,Lower Secondary Level,Somewhat concerned,0.45645,797,1705,0.43280,0.48010
1988,No migration background,Lower Secondary Level,Not concerned at all,0.11279,190,1705,0.09777,0.12781
1988,No migration background,Upper Secondary Level,Very concerned,0.40302,1532,3800,0.38743,0.41862
1988,No migration background,Upper Secondary Level,Somewhat concerned,0.47207,1817,3800,0.45619,0.48794
1988,No migration background,Upper Secondary Level,Not concerned at all,0.12491,451,3800,0.11439,0.13542
1988,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.41318,70,147,0.33331,0.49305
1988,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.44171,77,147,0.36116,0.52226
1988,No migration background,First Stage of Tertiary Education,Very concerned,0.36081,170,474,0.31754,0.40409
1988,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.49680,238,474,0.45174,0.54186
1988,No migration background,First Stage of Tertiary Education,Not concerned at all,0.14239,66,474,0.11090,0.17388
1988,No migration background,Second Stage of Tertiary Education,Very concerned,0.37359,225,613,0.33527,0.41192
1988,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.48662,312,613,0.44702,0.52622
1988,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.13978,76,613,0.11231,0.16726
1988,Direct migration background,Primary Level,Very concerned,0.39820,228,606,0.35919,0.43721
1988,Direct migration background,Primary Level,Somewhat concerned,0.42768,269,606,0.38826,0.46711
1988,Direct migration background,Primary Level,Not concerned at all,0.17411,109,606,0.14390,0.20433
1988,Direct migration background,Lower Secondary Level,Very concerned,0.39876,353,901,0.36677,0.43075
1988,Direct migration background,Lower Secondary Level,Somewhat concerned,0.46650,411,901,0.43391,0.49909
1988,Direct migration background,Lower Secondary Level,Not concerned at all,0.13474,137,901,0.11243,0.15705
1988,Direct migration background,Upper Secondary Level,Very concerned,0.45705,359,822,0.42297,0.49112
1988,Direct migration background,Upper Secondary Level,Somewhat concerned,0.42869,363,822,0.39483,0.46254
1988,Direct migration background,Upper Secondary Level,Not concerned at all,0.11427,100,822,0.09250,0.13603
1988,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.49309,45,84,0.38553,0.60065
1988,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.44794,39,84,0.34095,0.55492
1988,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.48023,40,40,0.32343,0.63703
1988,Indirect migration background,Lower Secondary Level,Very concerned,0.44225,32,70,0.32506,0.55944
1988,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.44393,38,70,0.32670,0.56117
1988,Indirect migration background,Upper Secondary Level,Very concerned,0.53083,45,45,0.38337,0.67829
1989,No migration background,No answer / don't know,Somewhat concerned,0.59711,42,42,0.44697,0.74724
1989,No migration background,Pre-primary Level,Very concerned,0.35810,44,104,0.26551,0.45069
1989,No migration background,Pre-primary Level,Somewhat concerned,0.50517,60,104,0.40861,0.60173
1989,No migration background,Lower Secondary Level,Very concerned,0.37634,580,1574,0.35240,0.40029
1989,No migration background,Lower Secondary Level,Somewhat concerned,0.45840,729,1574,0.43378,0.48303
1989,No migration background,Lower Secondary Level,Not concerned at all,0.16525,265,1574,0.14690,0.18361
1989,No migration background,Upper Secondary Level,Very concerned,0.32998,1189,3673,0.31477,0.34519
1989,No migration background,Upper Secondary Level,Somewhat concerned,0.48838,1829,3673,0.47221,0.50455
1989,No migration background,Upper Secondary Level,Not concerned at all,0.18164,655,3673,0.16917,0.19411
1989,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.29256,55,190,0.22770,0.35742
1989,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.48922,97,190,0.41795,0.56048
1989,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.21823,38,190,0.15934,0.27711
1989,No migration background,First Stage of Tertiary Education,Very concerned,0.28527,123,455,0.24374,0.32681
1989,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.48717,235,455,0.44119,0.53315
1989,No migration background,First Stage of Tertiary Education,Not concerned at all,0.22756,97,455,0.18899,0.26613
1989,No migration background,Second Stage of Tertiary Education,Very concerned,0.29459,176,600,0.25808,0.33109
1989,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.50287,311,600,0.46282,0.54291
1989,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.20255,113,600,0.17036,0.23473
1989,Direct migration background,Primary Level,Very concerned,0.35592,192,559,0.31619,0.39565
1989,Direct migration background,Primary Level,Somewhat concerned,0.42458,241,559,0.38357,0.46559
1989,Direct migration background,Primary Level,Not concerned at all,0.21950,126,559,0.18516,0.25384
1989,Direct migration background,Lower Secondary Level,Very concerned,0.40803,347,870,0.37536,0.44071
1989,Direct migration background,Lower Secondary Level,Somewhat concerned,0.41164,350,870,0.37891,0.44436
1989,Direct migration background,Lower Secondary Level,Not concerned at all,0.18033,173,870,0.15477,0.20589
1989,Direct migration background,Upper Secondary Level,Very concerned,0.37212,307,811,0.33884,0.40541
1989,Direct migration background,Upper Secondary Level,Somewhat concerned,0.43136,359,811,0.39725,0.46546
1989,Direct migration background,Upper Secondary Level,Not concerned at all,0.19652,145,811,0.16915,0.22389
1989,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.30611,33,76,0.20181,0.41042
1989,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.55385,43,76,0.44134,0.66635
1989,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.61179,44,44,0.46613,0.75746
1989,Indirect migration background,Lower Secondary Level,Very concerned,0.43259,42,88,0.32848,0.53670
1989,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.42399,46,88,0.32015,0.52784
1989,Indirect migration background,Upper Secondary Level,Very concerned,0.38227,36,75,0.27155,0.49299
1989,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.47568,39,75,0.36190,0.58947
1990,No migration background,No answer / don't know,Somewhat concerned,0.55765,41,41,0.40373,0.71157
1990,No migration background,Pre-primary Level,Very concerned,0.24716,38,132,0.17329,0.32103
1990,No migration background,Pre-primary Level,Somewhat concerned,0.45940,59,132,0.37406,0.54474
1990,No migration background,Pre-primary Level,Not concerned at all,0.29344,35,132,0.21547,0.37142
1990,No migration background,Lower Secondary Level,Very concerned,0.31815,658,1973,0.29759,0.33871
1990,No migration background,Lower Secondary Level,Somewhat concerned,0.46794,903,1973,0.44592,0.48996
1990,No migration background,Lower Secondary Level,Not concerned at all,0.21391,412,1973,0.19581,0.23201
1990,No migration background,Upper Secondary Level,Very concerned,0.28805,1931,6060,0.27665,0.29945
1990,No migration background,Upper Secondary Level,Somewhat concerned,0.45593,2690,6060,0.44339,0.46847
1990,No migration background,Upper Secondary Level,Not concerned at all,0.25602,1439,6060,0.24503,0.26701
1990,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.22988,62,265,0.17913,0.28064
1990,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.53033,143,265,0.47013,0.59054
1990,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.23978,60,265,0.18828,0.29129
1990,No migration background,First Stage of Tertiary Education,Very concerned,0.24925,193,701,0.21720,0.28129
1990,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.46315,325,701,0.42621,0.50009
1990,No migration background,First Stage of Tertiary Education,Not concerned at all,0.28760,183,701,0.25407,0.32113
1990,No migration background,Second Stage of Tertiary Education,Very concerned,0.23762,419,1559,0.21648,0.25875
1990,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.50345,772,1559,0.47862,0.52828
1990,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.25893,368,1559,0.23718,0.28068
1990,Direct migration background,No answer / don't know,Somewhat concerned,0.40133,31,31,0.22593,0.57674
1990,Direct migration background,Primary Level,Very concerned,0.36414,180,547,0.32378,0.40450
1990,Direct migration background,Primary Level,Somewhat concerned,0.40789,242,547,0.36667,0.44911
1990,Direct migration background,Primary Level,Not concerned at all,0.22797,125,547,0.19278,0.26316
1990,Direct migration background,Lower Secondary Level,Very concerned,0.32187,265,858,0.29059,0.35315
1990,Direct migration background,Lower Secondary Level,Somewhat concerned,0.49424,399,858,0.46076,0.52771
1990,Direct migration background,Lower Secondary Level,Not concerned at all,0.18389,194,858,0.15796,0.20983
1990,Direct migration background,Upper Secondary Level,Very concerned,0.33390,288,861,0.30238,0.36542
1990,Direct migration background,Upper Secondary Level,Somewhat concerned,0.43483,387,861,0.40170,0.46796
1990,Direct migration background,Upper Secondary Level,Not concerned at all,0.23126,186,861,0.20308,0.25944
1990,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.38610,45,78,0.27736,0.49485
1990,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.42156,33,78,0.31126,0.53186
1990,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.28880,37,97,0.19814,0.37946
1990,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.46125,60,97,0.36153,0.56097
1990,Indirect migration background,Lower Secondary Level,Very concerned,0.27671,36,92,0.18480,0.36863
1990,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.57702,56,92,0.47552,0.67853
1990,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.31539,37,37,0.16360,0.46718
1991,No migration background,No answer / don't know,Very concerned,0.38870,37,78,0.27982,0.49758
1991,No migration background,No answer / don't know,Somewhat concerned,0.48013,41,78,0.36854,0.59172
1991,No migration background,Pre-primary Level,Very concerned,0.43130,44,95,0.33118,0.53142
1991,No migration background,Pre-primary Level,Somewhat concerned,0.47321,51,95,0.37227,0.57414
1991,No migration background,Primary Level,Very concerned,0.41778,39,86,0.31293,0.52263
1991,No migration background,Primary Level,Somewhat concerned,0.40286,47,86,0.29859,0.50713
1991,No migration background,Lower Secondary Level,Very concerned,0.47192,873,1861,0.44923,0.49461
1991,No migration background,Lower Secondary Level,Somewhat concerned,0.43943,820,1861,0.41687,0.46198
1991,No migration background,Lower Secondary Level,Not concerned at all,0.08865,168,1861,0.07573,0.10157
1991,No migration background,Upper Secondary Level,Very concerned,0.43955,2596,5883,0.42687,0.45224
1991,No migration background,Upper Secondary Level,Somewhat concerned,0.45530,2679,5883,0.44257,0.46802
1991,No migration background,Upper Secondary Level,Not concerned at all,0.10515,608,5883,0.09731,0.11299
1991,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.42544,103,237,0.36236,0.48852
1991,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.45432,134,237,0.39080,0.51785
1991,No migration background,First Stage of Tertiary Education,Very concerned,0.38832,265,686,0.35182,0.42482
1991,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.46762,339,686,0.43025,0.50499
1991,No migration background,First Stage of Tertiary Education,Not concerned at all,0.14406,82,686,0.11777,0.17036
1991,No migration background,Second Stage of Tertiary Education,Very concerned,0.36006,563,1545,0.33611,0.38400
1991,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.50773,806,1545,0.48279,0.53267
1991,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.13221,176,1545,0.11531,0.14911
1991,Direct migration background,Primary Level,Very concerned,0.41582,217,530,0.37382,0.45782
1991,Direct migration background,Primary Level,Somewhat concerned,0.40489,216,530,0.36306,0.44673
1991,Direct migration background,Primary Level,Not concerned at all,0.17929,97,530,0.14660,0.21197
1991,Direct migration background,Lower Secondary Level,Very concerned,0.46008,367,837,0.42630,0.49387
1991,Direct migration background,Lower Secondary Level,Somewhat concerned,0.42198,347,837,0.38850,0.45546
1991,Direct migration background,Lower Secondary Level,Not concerned at all,0.11793,123,837,0.09607,0.13980
1991,Direct migration background,Upper Secondary Level,Very concerned,0.47280,394,863,0.43947,0.50613
1991,Direct migration background,Upper Secondary Level,Somewhat concerned,0.42709,367,863,0.39407,0.46011
1991,Direct migration background,Upper Secondary Level,Not concerned at all,0.10011,102,863,0.08007,0.12015
1991,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.56487,55,88,0.46070,0.66905
1991,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.29972,33,88,0.20345,0.39599
1991,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.43103,62,112,0.33891,0.52316
1991,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.45549,50,112,0.36284,0.54814
1991,Indirect migration background,Lower Secondary Level,Very concerned,0.50159,59,114,0.40940,0.59378
1991,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.36576,55,114,0.27695,0.45456
1991,Indirect migration background,Upper Secondary Level,Very concerned,0.58750,61,101,0.49102,0.68399
1991,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.30775,40,101,0.21728,0.39822
1992,No migration background,No answer / don't know,Very concerned,0.55776,49,92,0.45572,0.65980
1992,No migration background,No answer / don't know,Somewhat concerned,0.35223,43,92,0.25409,0.45037
1992,No migration background,Pre-primary Level,Very concerned,0.35233,44,106,0.26096,0.44370
1992,No migration background,Pre-primary Level,Somewhat concerned,0.48708,62,106,0.39148,0.58269
1992,No migration background,Primary Level,Very concerned,0.39111,31,63,0.26964,0.51258
1992,No migration background,Primary Level,Somewhat concerned,0.38305,32,63,0.26205,0.50406
1992,No migration background,Lower Secondary Level,Very concerned,0.45668,805,1777,0.43351,0.47984
1992,No migration background,Lower Secondary Level,Somewhat concerned,0.43632,780,1777,0.41326,0.45939
1992,No migration background,Lower Secondary Level,Not concerned at all,0.10700,192,1777,0.09262,0.12138
1992,No migration background,Upper Secondary Level,Very concerned,0.39719,2394,5722,0.38451,0.40987
1992,No migration background,Upper Secondary Level,Somewhat concerned,0.47858,2668,5722,0.46564,0.49153
1992,No migration background,Upper Secondary Level,Not concerned at all,0.12423,660,5722,0.11568,0.13278
1992,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.31446,96,275,0.25949,0.36944
1992,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.55207,145,275,0.49319,0.61096
1992,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.13346,34,275,0.09319,0.17373
1992,No migration background,First Stage of Tertiary Education,Very concerned,0.39610,278,695,0.35971,0.43248
1992,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.47165,332,695,0.43451,0.50879
1992,No migration background,First Stage of Tertiary Education,Not concerned at all,0.13225,85,695,0.10705,0.15746
1992,No migration background,Second Stage of Tertiary Education,Very concerned,0.36018,592,1517,0.33601,0.38434
1992,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.49457,753,1517,0.46940,0.51973
1992,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.14526,172,1517,0.12752,0.16299
1992,Direct migration background,No answer / don't know,Very concerned,0.59586,33,33,0.42583,0.76588
1992,Direct migration background,Primary Level,Very concerned,0.51207,242,509,0.46860,0.55554
1992,Direct migration background,Primary Level,Somewhat concerned,0.35855,191,509,0.31685,0.40026
1992,Direct migration background,Primary Level,Not concerned at all,0.12938,76,509,0.10019,0.15857
1992,Direct migration background,Lower Secondary Level,Very concerned,0.53252,412,811,0.49816,0.56688
1992,Direct migration background,Lower Secondary Level,Somewhat concerned,0.35883,294,811,0.32580,0.39186
1992,Direct migration background,Lower Secondary Level,Not concerned at all,0.10865,105,811,0.08722,0.13008
1992,Direct migration background,Upper Secondary Level,Very concerned,0.50755,436,838,0.47368,0.54142
1992,Direct migration background,Upper Secondary Level,Somewhat concerned,0.40495,314,838,0.37170,0.43821
1992,Direct migration background,Upper Secondary Level,Not concerned at all,0.08749,88,838,0.06835,0.10664
1992,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.55093,54,90,0.44759,0.65427
