year,quintil_oecd,sampreg,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1987,5th Quintile,West,Very concerned,0.43034,893,2071,0.40901,0.45167
1987,5th Quintile,West,Somewhat concerned,0.44768,910,2071,0.42626,0.46910
1987,5th Quintile,West,Not concerned at all,0.12198,268,2071,0.10788,0.13608
1988,1st Quintile,West,Very concerned,0.44191,810,1947,0.41985,0.46398
1988,1st Quintile,West,Somewhat concerned,0.42268,853,1947,0.40073,0.44463
1988,1st Quintile,West,Not concerned at all,0.13541,284,1947,0.12021,0.15061
1988,2nd Quintile,West,Very concerned,0.42764,814,1966,0.40576,0.44951
1988,2nd Quintile,West,Somewhat concerned,0.45902,909,1966,0.43699,0.48106
1988,2nd Quintile,West,Not concerned at all,0.11334,243,1966,0.09932,0.12735
1988,3rd Quintile,West,Very concerned,0.40852,823,1988,0.38691,0.43013
1988,3rd Quintile,West,Somewhat concerned,0.47395,936,1988,0.45200,0.49591
1988,3rd Quintile,West,Not concerned at all,0.11752,229,1988,0.10336,0.13169
1988,4th Quintile,West,Very concerned,0.39217,825,2051,0.37104,0.41331
1988,4th Quintile,West,Somewhat concerned,0.48314,980,2051,0.46151,0.50477
1988,4th Quintile,West,Not concerned at all,0.12469,246,2051,0.11038,0.13899
1988,5th Quintile,West,Very concerned,0.37295,706,1922,0.35132,0.39457
1988,5th Quintile,West,Somewhat concerned,0.48657,949,1922,0.46422,0.50893
1988,5th Quintile,West,Not concerned at all,0.14048,267,1922,0.12494,0.15602
1989,1st Quintile,West,Very concerned,0.40293,732,1894,0.38083,0.42503
1989,1st Quintile,West,Somewhat concerned,0.44730,844,1894,0.42490,0.46970
1989,1st Quintile,West,Not concerned at all,0.14977,318,1894,0.13369,0.16584
1989,2nd Quintile,West,Very concerned,0.35277,705,1946,0.33153,0.37400
1989,2nd Quintile,West,Somewhat concerned,0.47641,889,1946,0.45421,0.49860
1989,2nd Quintile,West,Not concerned at all,0.17082,352,1946,0.15410,0.18755
1989,3rd Quintile,West,Very concerned,0.34631,661,1874,0.32476,0.36786
1989,3rd Quintile,West,Somewhat concerned,0.48343,905,1874,0.46080,0.50606
1989,3rd Quintile,West,Not concerned at all,0.17026,308,1874,0.15324,0.18728
1989,4th Quintile,West,Very concerned,0.31666,628,1995,0.29624,0.33707
1989,4th Quintile,West,Somewhat concerned,0.46633,942,1995,0.44443,0.48822
1989,4th Quintile,West,Not concerned at all,0.21702,425,1995,0.19892,0.23511
1989,5th Quintile,West,Very concerned,0.28841,545,1842,0.26771,0.30910
1989,5th Quintile,West,Somewhat concerned,0.50835,945,1842,0.48551,0.53119
1989,5th Quintile,West,Not concerned at all,0.20325,352,1842,0.18486,0.22163
1990,1st Quintile,West,Very concerned,0.30530,589,1872,0.28443,0.32617
1990,1st Quintile,West,Somewhat concerned,0.46629,850,1872,0.44369,0.48890
1990,1st Quintile,West,Not concerned at all,0.22841,433,1872,0.20939,0.24743
1990,2nd Quintile,West,Very concerned,0.30907,585,1875,0.28815,0.32999
1990,2nd Quintile,West,Somewhat concerned,0.45563,861,1875,0.43308,0.47817
1990,2nd Quintile,West,Not concerned at all,0.23531,429,1875,0.21610,0.25451
1990,3rd Quintile,West,Very concerned,0.26459,517,1877,0.24463,0.28455
1990,3rd Quintile,West,Somewhat concerned,0.47751,907,1877,0.45491,0.50012
1990,3rd Quintile,West,Not concerned at all,0.25789,453,1877,0.23810,0.27769
1990,4th Quintile,West,Very concerned,0.22907,460,1926,0.21030,0.24785
1990,4th Quintile,West,Somewhat concerned,0.50466,967,1926,0.48232,0.52699
1990,4th Quintile,West,Not concerned at all,0.26627,499,1926,0.24652,0.28601
1990,5th Quintile,West,Very concerned,0.19830,376,1814,0.17995,0.21666
1990,5th Quintile,West,Somewhat concerned,0.48491,873,1814,0.46191,0.50792
1990,5th Quintile,West,Not concerned at all,0.31678,565,1814,0.29537,0.33820
1991,1st Quintile,West,Very concerned,0.46432,824,1822,0.44141,0.48722
1991,1st Quintile,West,Somewhat concerned,0.41935,767,1822,0.39669,0.44202
1991,1st Quintile,West,Not concerned at all,0.11633,231,1822,0.10160,0.13106
1991,2nd Quintile,West,Very concerned,0.45038,809,1876,0.42786,0.47290
1991,2nd Quintile,West,Somewhat concerned,0.43599,837,1876,0.41354,0.45843
1991,2nd Quintile,West,Not concerned at all,0.11363,230,1876,0.09927,0.12800
1991,3rd Quintile,West,Very concerned,0.43846,823,1869,0.41596,0.46096
1991,3rd Quintile,West,Somewhat concerned,0.46248,833,1869,0.43987,0.48509
1991,3rd Quintile,West,Not concerned at all,0.09907,213,1869,0.08552,0.11261
1991,4th Quintile,West,Very concerned,0.39909,780,1930,0.37724,0.42095
1991,4th Quintile,West,Somewhat concerned,0.48487,904,1930,0.46256,0.50717
1991,4th Quintile,West,Not concerned at all,0.11604,246,1930,0.10175,0.13033
1991,5th Quintile,West,Very concerned,0.37654,707,1834,0.35436,0.39872
1991,5th Quintile,West,Somewhat concerned,0.49160,900,1834,0.46872,0.51449
1991,5th Quintile,West,Not concerned at all,0.13186,227,1834,0.11637,0.14735
1992,1st Quintile,West,Very concerned,0.42147,516,1157,0.39300,0.44994
1992,1st Quintile,West,Somewhat concerned,0.43297,469,1157,0.40440,0.46153
1992,1st Quintile,West,Not concerned at all,0.14556,172,1157,0.12523,0.16589
1992,1st Quintile,East,Very concerned,0.53672,848,1588,0.51219,0.56126
1992,1st Quintile,East,Somewhat concerned,0.38242,601,1588,0.35851,0.40633
1992,1st Quintile,East,Not concerned at all,0.08085,139,1588,0.06744,0.09427
1992,2nd Quintile,West,Very concerned,0.44736,760,1646,0.42333,0.47138
1992,2nd Quintile,West,Somewhat concerned,0.44772,699,1646,0.42369,0.47175
1992,2nd Quintile,West,Not concerned at all,0.10492,187,1646,0.09011,0.11973
1992,2nd Quintile,East,Very concerned,0.50164,570,1204,0.47338,0.52989
1992,2nd Quintile,East,Somewhat concerned,0.43785,554,1204,0.40981,0.46588
1992,2nd Quintile,East,Not concerned at all,0.06052,80,1204,0.04704,0.07399
1992,3rd Quintile,West,Very concerned,0.42093,836,1944,0.39898,0.44288
1992,3rd Quintile,West,Somewhat concerned,0.45129,864,1944,0.42916,0.47342
1992,3rd Quintile,West,Not concerned at all,0.12778,244,1944,0.11293,0.14262
1992,3rd Quintile,East,Very concerned,0.47447,329,705,0.43758,0.51136
1992,3rd Quintile,East,Somewhat concerned,0.44939,323,705,0.41265,0.48614
1992,3rd Quintile,East,Not concerned at all,0.07614,53,705,0.05655,0.09573
1992,4th Quintile,West,Very concerned,0.37433,893,2276,0.35444,0.39421
1992,4th Quintile,West,Somewhat concerned,0.49433,1075,2276,0.47378,0.51487
1992,4th Quintile,West,Not concerned at all,0.13134,308,2276,0.11746,0.14522
1992,4th Quintile,East,Very concerned,0.46689,144,289,0.40927,0.52451
1992,4th Quintile,East,Somewhat concerned,0.45448,145,289,0.39697,0.51198
1992,5th Quintile,West,Very concerned,0.34693,821,2252,0.32726,0.36659
1992,5th Quintile,West,Somewhat concerned,0.49974,1099,2252,0.47908,0.52039
1992,5th Quintile,West,Not concerned at all,0.15333,332,2252,0.13845,0.16822
1992,5th Quintile,East,Very concerned,0.34513,49,127,0.26212,0.42814
1992,5th Quintile,East,Somewhat concerned,0.58925,78,127,0.50335,0.67516
1993,1st Quintile,West,Very concerned,0.48712,722,1403,0.46096,0.51329
1993,1st Quintile,West,Somewhat concerned,0.39875,536,1403,0.37312,0.42438
1993,1st Quintile,West,Not concerned at all,0.11413,145,1403,0.09748,0.13077
1993,1st Quintile,East,Very concerned,0.57273,663,1161,0.54426,0.60120
1993,1st Quintile,East,Somewhat concerned,0.36380,423,1161,0.33611,0.39148
1993,1st Quintile,East,Not concerned at all,0.06347,75,1161,0.04944,0.07750
1993,2nd Quintile,West,Very concerned,0.48831,811,1620,0.46396,0.51266
1993,2nd Quintile,West,Somewhat concerned,0.43321,684,1620,0.40908,0.45735
1993,2nd Quintile,West,Not concerned at all,0.07848,125,1620,0.06538,0.09158
1993,2nd Quintile,East,Very concerned,0.55077,641,1196,0.52257,0.57898
1993,2nd Quintile,East,Somewhat concerned,0.39674,485,1196,0.36900,0.42448
1993,2nd Quintile,East,Not concerned at all,0.05248,70,1196,0.03984,0.06513
1993,3rd Quintile,West,Very concerned,0.46267,908,1846,0.43992,0.48542
1993,3rd Quintile,West,Somewhat concerned,0.45753,782,1846,0.43480,0.48027
1993,3rd Quintile,West,Not concerned at all,0.07980,156,1846,0.06743,0.09216
1993,3rd Quintile,East,Very concerned,0.50424,399,818,0.46995,0.53852
1993,3rd Quintile,East,Somewhat concerned,0.43729,365,818,0.40327,0.47130
1993,3rd Quintile,East,Not concerned at all,0.05847,54,818,0.04238,0.07456
1993,4th Quintile,West,Very concerned,0.44983,978,2126,0.42868,0.47098
1993,4th Quintile,West,Somewhat concerned,0.45392,942,2126,0.43275,0.47509
1993,4th Quintile,West,Not concerned at all,0.09625,206,2126,0.08371,0.10879
1993,4th Quintile,East,Very concerned,0.48169,221,469,0.43642,0.52696
1993,4th Quintile,East,Somewhat concerned,0.43165,211,469,0.38677,0.47652
1993,4th Quintile,East,Not concerned at all,0.08666,37,469,0.06117,0.11215
1993,5th Quintile,West,Very concerned,0.40321,899,2210,0.38275,0.42367
1993,5th Quintile,West,Somewhat concerned,0.47522,1066,2210,0.45439,0.49605
1993,5th Quintile,West,Not concerned at all,0.12157,245,2210,0.10794,0.13520
1993,5th Quintile,East,Very concerned,0.39828,72,151,0.31994,0.47662
1993,5th Quintile,East,Somewhat concerned,0.49795,79,151,0.41794,0.57797
1994,1st Quintile,West,Very concerned,0.51430,782,1534,0.48929,0.53932
1994,1st Quintile,West,Somewhat concerned,0.39096,604,1534,0.36654,0.41539
1994,1st Quintile,West,Not concerned at all,0.09473,148,1534,0.08007,0.10939
1994,1st Quintile,East,Very concerned,0.59235,556,963,0.56129,0.62340
1994,1st Quintile,East,Somewhat concerned,0.36180,355,963,0.33144,0.39217
1994,1st Quintile,East,Not concerned at all,0.04585,52,963,0.03263,0.05907
1994,2nd Quintile,West,Very concerned,0.45209,737,1569,0.42745,0.47672
1994,2nd Quintile,West,Somewhat concerned,0.45818,690,1569,0.43352,0.48285
1994,2nd Quintile,West,Not concerned at all,0.08973,142,1569,0.07558,0.10388
1994,2nd Quintile,East,Very concerned,0.55564,576,1075,0.52592,0.58535
1994,2nd Quintile,East,Somewhat concerned,0.36882,418,1075,0.33996,0.39768
1994,2nd Quintile,East,Not concerned at all,0.07554,81,1075,0.05974,0.09135
1994,3rd Quintile,West,Very concerned,0.45605,816,1808,0.43308,0.47901
1994,3rd Quintile,West,Somewhat concerned,0.46215,835,1808,0.43916,0.48514
1994,3rd Quintile,West,Not concerned at all,0.08180,157,1808,0.06917,0.09444
1994,3rd Quintile,East,Very concerned,0.54596,475,893,0.51329,0.57863
1994,3rd Quintile,East,Somewhat concerned,0.39090,360,893,0.35887,0.42292
1994,3rd Quintile,East,Not concerned at all,0.06314,58,893,0.04718,0.07911
1994,4th Quintile,West,Very concerned,0.41345,843,1987,0.39179,0.43511
1994,4th Quintile,West,Somewhat concerned,0.47702,930,1987,0.45505,0.49899
1994,4th Quintile,West,Not concerned at all,0.10953,214,1987,0.09579,0.12326
1994,4th Quintile,East,Very concerned,0.47948,258,550,0.43769,0.52127
1994,4th Quintile,East,Somewhat concerned,0.44604,259,550,0.40446,0.48762
1994,4th Quintile,East,Not concerned at all,0.07448,33,550,0.05252,0.09644
1994,5th Quintile,West,Very concerned,0.36637,805,2135,0.34593,0.38681
1994,5th Quintile,West,Somewhat concerned,0.50970,1075,2135,0.48849,0.53091
1994,5th Quintile,West,Not concerned at all,0.12393,255,2135,0.10995,0.13791
1994,5th Quintile,East,Very concerned,0.49772,136,262,0.43706,0.55838
1994,5th Quintile,East,Somewhat concerned,0.42913,126,262,0.36908,0.48918
1995,1st Quintile,West,Very concerned,0.49160,923,1724,0.46799,0.51520
1995,1st Quintile,West,Somewhat concerned,0.39778,638,1724,0.37467,0.42089
1995,1st Quintile,West,Not concerned at all,0.11062,163,1724,0.09581,0.12543
1995,1st Quintile,East,Very concerned,0.55066,420,784,0.51582,0.58550
1995,1st Quintile,East,Somewhat concerned,0.39141,309,784,0.35722,0.42559
1995,1st Quintile,East,Not concerned at all,0.05793,55,784,0.04157,0.07429
1995,2nd Quintile,West,Very concerned,0.49667,918,1819,0.47369,0.51966
1995,2nd Quintile,West,Somewhat concerned,0.39774,731,1819,0.37524,0.42024
1995,2nd Quintile,West,Not concerned at all,0.10558,170,1819,0.09146,0.11971
1995,2nd Quintile,East,Very concerned,0.55434,548,1035,0.52405,0.58464
1995,2nd Quintile,East,Somewhat concerned,0.39169,423,1035,0.36194,0.42145
1995,2nd Quintile,East,Not concerned at all,0.05396,64,1035,0.04019,0.06774
1995,3rd Quintile,West,Very concerned,0.45935,868,1853,0.43666,0.48205
1995,3rd Quintile,West,Somewhat concerned,0.44195,805,1853,0.41933,0.46456
1995,3rd Quintile,West,Not concerned at all,0.09870,180,1853,0.08512,0.11228
1995,3rd Quintile,East,Very concerned,0.52677,424,850,0.49318,0.56035
1995,3rd Quintile,East,Somewhat concerned,0.39764,362,850,0.36472,0.43056
1995,3rd Quintile,East,Not concerned at all,0.07559,64,850,0.05781,0.09337
1995,4th Quintile,West,Very concerned,0.42888,860,1970,0.40702,0.45074
1995,4th Quintile,West,Somewhat concerned,0.46040,897,1970,0.43839,0.48242
1995,4th Quintile,West,Not concerned at all,0.11072,213,1970,0.09686,0.12458
1995,4th Quintile,East,Very concerned,0.47298,321,666,0.43503,0.51092
1995,4th Quintile,East,Somewhat concerned,0.45209,299,666,0.41426,0.48992
1995,4th Quintile,East,Not concerned at all,0.07493,46,666,0.05492,0.09494
1995,5th Quintile,West,Very concerned,0.37129,821,2124,0.35074,0.39185
1995,5th Quintile,West,Somewhat concerned,0.51557,1050,2124,0.49431,0.53683
1995,5th Quintile,West,Not concerned at all,0.11314,253,2124,0.09966,0.12661
1995,5th Quintile,East,Very concerned,0.46980,148,329,0.41578,0.52381
1995,5th Quintile,East,Somewhat concerned,0.42843,150,329,0.37488,0.48199
1995,5th Quintile,East,Not concerned at all,0.10177,31,329,0.06905,0.13449
1996,1st Quintile,West,Very concerned,0.43423,772,1778,0.41119,0.45728
1996,1st Quintile,West,Somewhat concerned,0.43883,790,1778,0.41575,0.46190
1996,1st Quintile,West,Not concerned at all,0.12694,216,1778,0.11146,0.14242
1996,1st Quintile,East,Very concerned,0.53785,399,775,0.50272,0.57297
1996,1st Quintile,East,Somewhat concerned,0.38523,308,775,0.35094,0.41951
1996,1st Quintile,East,Not concerned at all,0.07693,68,775,0.05815,0.09570
1996,2nd Quintile,West,Very concerned,0.37161,656,1689,0.34856,0.39466
1996,2nd Quintile,West,Somewhat concerned,0.48984,802,1689,0.46599,0.51369
1996,2nd Quintile,West,Not concerned at all,0.13855,231,1689,0.12207,0.15503
1996,2nd Quintile,East,Very concerned,0.54214,479,931,0.51012,0.57416
1996,2nd Quintile,East,Somewhat concerned,0.39222,381,931,0.36084,0.42360
1996,2nd Quintile,East,Not concerned at all,0.06564,71,931,0.04972,0.08155
1996,3rd Quintile,West,Very concerned,0.38655,688,1767,0.36384,0.40926
1996,3rd Quintile,West,Somewhat concerned,0.48910,851,1767,0.46578,0.51241
1996,3rd Quintile,West,Not concerned at all,0.12436,228,1767,0.10897,0.13975
1996,3rd Quintile,East,Very concerned,0.49459,438,908,0.46205,0.52713
1996,3rd Quintile,East,Somewhat concerned,0.44162,405,908,0.40930,0.47394
1996,3rd Quintile,East,Not concerned at all,0.06379,65,908,0.04788,0.07969
1996,4th Quintile,West,Very concerned,0.35022,716,2016,0.32939,0.37105
1996,4th Quintile,West,Somewhat concerned,0.51756,1022,2016,0.49574,0.53937
1996,4th Quintile,West,Not concerned at all,0.13223,278,2016,0.11744,0.14702
1996,4th Quintile,East,Very concerned,0.44565,305,687,0.40846,0.48285
1996,4th Quintile,East,Somewhat concerned,0.43410,304,687,0.39701,0.47119
1996,4th Quintile,East,Not concerned at all,0.12025,78,687,0.09591,0.14459
1996,5th Quintile,West,Very concerned,0.28750,612,2062,0.26796,0.30704
1996,5th Quintile,West,Somewhat concerned,0.53985,1110,2062,0.51834,0.56137
1996,5th Quintile,West,Not concerned at all,0.17265,340,2062,0.15633,0.18897
1996,5th Quintile,East,Very concerned,0.41838,155,375,0.36839,0.46838
1996,5th Quintile,East,Somewhat concerned,0.45795,180,375,0.40746,0.50845
1996,5th Quintile,East,Not concerned at all,0.12367,40,375,0.09030,0.15703
1997,1st Quintile,West,Very concerned,0.37880,600,1660,0.35546,0.40214
1997,1st Quintile,West,Somewhat concerned,0.44190,753,1660,0.41800,0.46580
1997,1st Quintile,West,Not concerned at all,0.17930,307,1660,0.16084,0.19776
1997,1st Quintile,East,Very concerned,0.52390,351,710,0.48713,0.56066
1997,1st Quintile,East,Somewhat concerned,0.39724,292,710,0.36122,0.43326
1997,1st Quintile,East,Not concerned at all,0.07886,67,710,0.05902,0.09870
1997,2nd Quintile,West,Very concerned,0.33152,560,1742,0.30940,0.35363
1997,2nd Quintile,West,Somewhat concerned,0.47677,851,1742,0.45331,0.50023
1997,2nd Quintile,West,Not concerned at all,0.19171,331,1742,0.17322,0.21021
1997,2nd Quintile,East,Very concerned,0.42486,399,983,0.39394,0.45577
1997,2nd Quintile,East,Somewhat concerned,0.46157,460,983,0.43039,0.49275
1997,2nd Quintile,East,Not concerned at all,0.11358,124,983,0.09373,0.13342
1997,3rd Quintile,West,Very concerned,0.32086,555,1762,0.29906,0.34266
1997,3rd Quintile,West,Somewhat concerned,0.49869,854,1762,0.47534,0.52205
1997,3rd Quintile,West,Not concerned at all,0.18045,353,1762,0.16248,0.19841
1997,3rd Quintile,East,Very concerned,0.42191,344,849,0.38867,0.45515
1997,3rd Quintile,East,Somewhat concerned,0.43279,382,849,0.39944,0.46614
1997,3rd Quintile,East,Not concerned at all,0.14530,123,849,0.12158,0.16902
1997,4th Quintile,West,Very concerned,0.30922,603,1943,0.28867,0.32978
1997,4th Quintile,West,Somewhat concerned,0.47009,927,1943,0.44789,0.49229
1997,4th Quintile,West,Not concerned at all,0.22069,413,1943,0.20224,0.23913
1997,4th Quintile,East,Very concerned,0.35109,231,706,0.31586,0.38632
1997,4th Quintile,East,Somewhat concerned,0.51536,375,706,0.47847,0.55226
1997,4th Quintile,East,Not concerned at all,0.13355,100,706,0.10843,0.15866
1997,5th Quintile,West,Very concerned,0.21674,463,2031,0.19881,0.23466
1997,5th Quintile,West,Somewhat concerned,0.51354,1036,2031,0.49180,0.53528
1997,5th Quintile,West,Not concerned at all,0.26972,532,2031,0.25042,0.28903
1997,5th Quintile,East,Very concerned,0.34705,120,370,0.29848,0.39563
1997,5th Quintile,East,Somewhat concerned,0.45005,181,370,0.39928,0.50081
1997,5th Quintile,East,Not concerned at all,0.20290,69,370,0.16187,0.24393
1998,1st Quintile,West,Very concerned,0.40860,692,1691,0.38517,0.43204
1998,1st Quintile,West,Somewhat concerned,0.44299,759,1691,0.41931,0.46668
1998,1st Quintile,West,Not concerned at all,0.14840,240,1691,0.13145,0.16535
1998,1st Quintile,East,Very concerned,0.51011,299,633,0.47114,0.54909
1998,1st Quintile,East,Somewhat concerned,0.39893,270,633,0.36075,0.43711
1998,1st Quintile,East,Not concerned at all,0.09096,64,633,0.06854,0.11338
1998,2nd Quintile,West,Very concerned,0.38202,598,1669,0.35870,0.40534
1998,2nd Quintile,West,Somewhat concerned,0.45969,801,1669,0.43577,0.48360
1998,2nd Quintile,West,Not concerned at all,0.15829,270,1669,0.14077,0.17581
1998,2nd Quintile,East,Very concerned,0.42692,331,827,0.39318,0.46065
1998,2nd Quintile,East,Somewhat concerned,0.46680,397,827,0.43278,0.50083
1998,2nd Quintile,East,Not concerned at all,0.10628,99,827,0.08526,0.12730
1998,3rd Quintile,West,Very concerned,0.38306,611,1630,0.35946,0.40667
1998,3rd Quintile,West,Somewhat concerned,0.48274,803,1630,0.45847,0.50701
1998,3rd Quintile,West,Not concerned at all,0.13420,216,1630,0.11764,0.15075
1998,3rd Quintile,East,Very concerned,0.49017,430,933,0.45808,0.52227
1998,3rd Quintile,East,Somewhat concerned,0.39962,400,933,0.36818,0.43107
1998,3rd Quintile,East,Not concerned at all,0.11020,103,933,0.09010,0.13031
1998,4th Quintile,West,Very concerned,0.35584,668,1881,0.33419,0.37748
1998,4th Quintile,West,Somewhat concerned,0.47343,918,1881,0.45086,0.49600
1998,4th Quintile,West,Not concerned at all,0.17074,295,1881,0.15373,0.18774
1998,4th Quintile,East,Very concerned,0.36880,266,712,0.33333,0.40426
1998,4th Quintile,East,Somewhat concerned,0.50766,356,712,0.47091,0.54441
1998,4th Quintile,East,Not concerned at all,0.12354,90,712,0.09935,0.14773
1998,5th Quintile,West,Very concerned,0.27919,529,1884,0.25893,0.29946
1998,5th Quintile,West,Somewhat concerned,0.53000,994,1884,0.50746,0.55254
1998,5th Quintile,West,Not concerned at all,0.19080,361,1884,0.17306,0.20855
1998,5th Quintile,East,Very concerned,0.33851,122,411,0.29271,0.38431
1998,5th Quintile,East,Somewhat concerned,0.50668,227,411,0.45828,0.55507
1998,5th Quintile,East,Not concerned at all,0.15481,62,411,0.11980,0.18983
1999,1st Quintile,West,Very concerned,0.41221,699,1784,0.38937,0.43506
1999,1st Quintile,West,Somewhat concerned,0.44528,806,1784,0.42221,0.46835
1999,1st Quintile,West,Not concerned at all,0.14251,279,1784,0.12628,0.15873
1999,1st Quintile,East,Very concerned,0.48090,348,803,0.44632,0.51547
1999,1st Quintile,East,Somewhat concerned,0.42707,370,803,0.39284,0.46131
1999,1st Quintile,East,Not concerned at all,0.09203,85,803,0.07203,0.11204
1999,2nd Quintile,West,Very concerned,0.41456,720,1840,0.39205,0.43708
1999,2nd Quintile,West,Somewhat concerned,0.44778,842,1840,0.42505,0.47051
1999,2nd Quintile,West,Not concerned at all,0.13765,278,1840,0.12191,0.15340
1999,2nd Quintile,East,Very concerned,0.46392,437,1025,0.43337,0.49446
1999,2nd Quintile,East,Somewhat concerned,0.43016,457,1025,0.39983,0.46048
1999,2nd Quintile,East,Not concerned at all,0.10592,131,1025,0.08707,0.12477
1999,3rd Quintile,West,Very concerned,0.40575,738,1889,0.38360,0.42789
1999,3rd Quintile,West,Somewhat concerned,0.46713,904,1889,0.44463,0.48964
1999,3rd Quintile,West,Not concerned at all,0.12712,247,1889,0.11210,0.14215
1999,3rd Quintile,East,Very concerned,0.43142,367,927,0.39952,0.46332
1999,3rd Quintile,East,Somewhat concerned,0.44588,442,927,0.41386,0.47789
1999,3rd Quintile,East,Not concerned at all,0.12271,118,927,0.10157,0.14384
1999,4th Quintile,West,Very concerned,0.40139,812,2127,0.38056,0.42223
1999,4th Quintile,West,Somewhat concerned,0.45829,993,2127,0.43711,0.47947
1999,4th Quintile,West,Not concerned at all,0.14032,322,2127,0.12555,0.15508
1999,4th Quintile,East,Very concerned,0.36005,213,632,0.32259,0.39750
