year,age_gr,sampreg,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,17-29 y.,West,Not concerned at all,0.12987,385,2841,0.11751,0.14223
1988,30-45 y.,West,Very concerned,0.39856,1184,2930,0.38083,0.41629
1988,30-45 y.,West,Somewhat concerned,0.48688,1400,2930,0.46878,0.50498
1988,30-45 y.,West,Not concerned at all,0.11456,346,2930,0.10303,0.12610
1988,46-65 y.,West,Very concerned,0.41097,1248,3078,0.39359,0.42836
1988,46-65 y.,West,Somewhat concerned,0.47838,1468,3078,0.46073,0.49603
1988,46-65 y.,West,Not concerned at all,0.11065,362,3078,0.09956,0.12173
1988,66 and older,West,Very concerned,0.42960,425,1027,0.39931,0.45989
1988,66 and older,West,Somewhat concerned,0.40397,426,1027,0.37395,0.43400
1988,66 and older,West,Not concerned at all,0.16642,176,1027,0.14363,0.18921
1989,17-29 y.,West,Very concerned,0.32567,950,2798,0.30830,0.34304
1989,17-29 y.,West,Somewhat concerned,0.48540,1331,2798,0.46687,0.50392
1989,17-29 y.,West,Not concerned at all,0.18893,517,2798,0.17442,0.20344
1989,30-45 y.,West,Very concerned,0.32958,955,2824,0.31224,0.34692
1989,30-45 y.,West,Somewhat concerned,0.51060,1407,2824,0.49216,0.52904
1989,30-45 y.,West,Not concerned at all,0.15982,462,2824,0.14631,0.17334
1989,46-65 y.,West,Very concerned,0.35374,1032,2936,0.33644,0.37103
1989,46-65 y.,West,Somewhat concerned,0.46525,1352,2936,0.44721,0.48330
1989,46-65 y.,West,Not concerned at all,0.18101,552,2936,0.16708,0.19494
1989,66 and older,West,Very concerned,0.34577,334,994,0.31619,0.37536
1989,66 and older,West,Somewhat concerned,0.43831,436,994,0.40745,0.46917
1989,66 and older,West,Not concerned at all,0.21592,224,994,0.19033,0.24151
1990,17-29 y.,West,Very concerned,0.24321,721,2689,0.22700,0.25943
1990,17-29 y.,West,Somewhat concerned,0.49037,1288,2689,0.47147,0.50927
1990,17-29 y.,West,Not concerned at all,0.26642,680,2689,0.24970,0.28313
1990,17-29 y.,East,Very concerned,0.33902,393,1135,0.31147,0.36657
1990,17-29 y.,East,Somewhat concerned,0.47434,533,1135,0.44528,0.50340
1990,17-29 y.,East,Not concerned at all,0.18664,209,1135,0.16396,0.20932
1990,30-45 y.,West,Very concerned,0.23766,730,2771,0.22181,0.25351
1990,30-45 y.,West,Somewhat concerned,0.49912,1345,2771,0.48050,0.51774
1990,30-45 y.,West,Not concerned at all,0.26322,696,2771,0.24682,0.27962
1990,30-45 y.,East,Very concerned,0.38699,570,1511,0.36243,0.41156
1990,30-45 y.,East,Somewhat concerned,0.41745,647,1511,0.39258,0.44232
1990,30-45 y.,East,Not concerned at all,0.19556,294,1511,0.17555,0.21556
1990,46-65 y.,West,Very concerned,0.28364,810,2879,0.26717,0.30011
1990,46-65 y.,West,Somewhat concerned,0.48064,1393,2879,0.46238,0.49889
1990,46-65 y.,West,Not concerned at all,0.23572,676,2879,0.22021,0.25123
1990,46-65 y.,East,Very concerned,0.45947,614,1346,0.43284,0.48611
1990,46-65 y.,East,Somewhat concerned,0.36217,492,1346,0.33648,0.38786
1990,46-65 y.,East,Not concerned at all,0.17836,240,1346,0.15790,0.19881
1990,66 and older,West,Very concerned,0.26440,266,1027,0.23741,0.29138
1990,66 and older,West,Somewhat concerned,0.42828,433,1027,0.39800,0.45856
1990,66 and older,West,Not concerned at all,0.30733,328,1027,0.27909,0.33556
1990,66 and older,East,Very concerned,0.46801,197,415,0.41994,0.51608
1990,66 and older,East,Somewhat concerned,0.35873,146,415,0.31253,0.40493
1990,66 and older,East,Not concerned at all,0.17326,72,415,0.13680,0.20972
1991,17-29 y.,West,Very concerned,0.40378,1121,2697,0.38526,0.42230
1991,17-29 y.,West,Somewhat concerned,0.47207,1230,2697,0.45323,0.49092
1991,17-29 y.,West,Not concerned at all,0.12415,346,2697,0.11170,0.13659
1991,17-29 y.,East,Very concerned,0.39443,373,977,0.36377,0.42510
1991,17-29 y.,East,Somewhat concerned,0.50367,505,977,0.47230,0.53504
1991,17-29 y.,East,Not concerned at all,0.10189,99,977,0.08292,0.12087
1991,30-45 y.,West,Very concerned,0.40882,1177,2805,0.39062,0.42702
1991,30-45 y.,West,Somewhat concerned,0.47287,1301,2805,0.45439,0.49135
1991,30-45 y.,West,Not concerned at all,0.11831,327,2805,0.10635,0.13026
1991,30-45 y.,East,Very concerned,0.44225,625,1479,0.41693,0.46757
1991,30-45 y.,East,Somewhat concerned,0.46369,714,1479,0.43827,0.48912
1991,30-45 y.,East,Not concerned at all,0.09406,140,1479,0.07917,0.10894
1991,46-65 y.,West,Very concerned,0.44052,1218,2828,0.42222,0.45882
1991,46-65 y.,West,Somewhat concerned,0.45284,1267,2828,0.43449,0.47119
1991,46-65 y.,West,Not concerned at all,0.10664,343,2828,0.09526,0.11802
1991,46-65 y.,East,Very concerned,0.54199,668,1267,0.51454,0.56943
1991,46-65 y.,East,Somewhat concerned,0.38265,501,1267,0.35588,0.40943
1991,46-65 y.,East,Not concerned at all,0.07536,98,1267,0.06082,0.08990
1991,66 and older,West,Very concerned,0.44576,450,1040,0.41554,0.47598
1991,66 and older,West,Somewhat concerned,0.43902,458,1040,0.40884,0.46919
1991,66 and older,West,Not concerned at all,0.11522,132,1040,0.09581,0.13464
1991,66 and older,East,Very concerned,0.53028,206,390,0.48068,0.57987
1991,66 and older,East,Somewhat concerned,0.38353,149,390,0.33521,0.43185
1991,66 and older,East,Not concerned at all,0.08619,35,390,0.05830,0.11408
1992,17-29 y.,West,Very concerned,0.37777,1098,2640,0.35927,0.39627
1992,17-29 y.,West,Somewhat concerned,0.48151,1184,2640,0.46245,0.50058
1992,17-29 y.,West,Not concerned at all,0.14071,358,2640,0.12745,0.15398
1992,17-29 y.,East,Very concerned,0.41107,357,907,0.37903,0.44311
1992,17-29 y.,East,Somewhat concerned,0.49062,460,907,0.45807,0.52318
1992,17-29 y.,East,Not concerned at all,0.09831,90,907,0.07892,0.11769
1992,30-45 y.,West,Very concerned,0.36959,1133,2814,0.35175,0.38743
1992,30-45 y.,West,Somewhat concerned,0.49708,1317,2814,0.47860,0.51555
1992,30-45 y.,West,Not concerned at all,0.13333,364,2814,0.12077,0.14589
1992,30-45 y.,East,Very concerned,0.49584,705,1433,0.46995,0.52174
1992,30-45 y.,East,Somewhat concerned,0.43867,625,1433,0.41296,0.46437
1992,30-45 y.,East,Not concerned at all,0.06549,103,1433,0.05268,0.07830
1992,46-65 y.,West,Very concerned,0.41015,1156,2774,0.39185,0.42846
1992,46-65 y.,West,Somewhat concerned,0.46919,1264,2774,0.45061,0.48776
1992,46-65 y.,West,Not concerned at all,0.12066,354,2774,0.10854,0.13278
1992,46-65 y.,East,Very concerned,0.54641,656,1221,0.51847,0.57434
1992,46-65 y.,East,Somewhat concerned,0.39695,487,1221,0.36949,0.42440
1992,46-65 y.,East,Not concerned at all,0.05665,78,1221,0.04367,0.06962
1992,66 and older,West,Very concerned,0.42551,441,1050,0.39559,0.45543
1992,66 and older,West,Somewhat concerned,0.42525,442,1050,0.39533,0.45517
1992,66 and older,West,Not concerned at all,0.14924,167,1050,0.12768,0.17080
1992,66 and older,East,Very concerned,0.56835,222,385,0.51881,0.61790
1992,66 and older,East,Somewhat concerned,0.33984,129,385,0.29247,0.38722
1992,66 and older,East,Not concerned at all,0.09181,34,385,0.06292,0.12069
1993,17-29 y.,West,Very concerned,0.40683,1156,2592,0.38791,0.42574
1993,17-29 y.,West,Somewhat concerned,0.48297,1184,2592,0.46373,0.50222
1993,17-29 y.,West,Not concerned at all,0.11020,252,2592,0.09814,0.12226
1993,17-29 y.,East,Very concerned,0.40647,356,860,0.37362,0.43931
1993,17-29 y.,East,Somewhat concerned,0.49128,423,860,0.45785,0.52471
1993,17-29 y.,East,Not concerned at all,0.10225,81,860,0.08199,0.12251
1993,30-45 y.,West,Very concerned,0.44364,1296,2803,0.42524,0.46203
1993,30-45 y.,West,Somewhat concerned,0.46305,1252,2803,0.44459,0.48152
1993,30-45 y.,West,Not concerned at all,0.09331,255,2803,0.08254,0.10408
1993,30-45 y.,East,Very concerned,0.49524,699,1378,0.46883,0.52165
1993,30-45 y.,East,Somewhat concerned,0.43712,586,1378,0.41092,0.46332
1993,30-45 y.,East,Not concerned at all,0.06764,93,1378,0.05438,0.08091
1993,46-65 y.,West,Very concerned,0.47002,1349,2739,0.45132,0.48871
1993,46-65 y.,West,Somewhat concerned,0.43066,1131,2739,0.41211,0.44920
1993,46-65 y.,West,Not concerned at all,0.09933,259,2739,0.08812,0.11053
1993,46-65 y.,East,Very concerned,0.60314,692,1185,0.57528,0.63101
1993,46-65 y.,East,Somewhat concerned,0.35077,434,1185,0.32359,0.37795
1993,46-65 y.,East,Not concerned at all,0.04609,59,1185,0.03414,0.05803
1993,66 and older,West,Very concerned,0.48598,518,1073,0.45606,0.51590
1993,66 and older,West,Somewhat concerned,0.41551,443,1073,0.38601,0.44501
1993,66 and older,West,Not concerned at all,0.09852,112,1073,0.08068,0.11635
1993,66 and older,East,Very concerned,0.63797,249,369,0.58886,0.68707
1993,66 and older,East,Somewhat concerned,0.32132,120,369,0.27361,0.36904
1994,17-29 y.,West,Very concerned,0.41915,1101,2480,0.39972,0.43857
1994,17-29 y.,West,Somewhat concerned,0.47548,1123,2480,0.45582,0.49514
1994,17-29 y.,West,Not concerned at all,0.10537,256,2480,0.09328,0.11746
1994,17-29 y.,East,Very concerned,0.44224,378,841,0.40865,0.47582
1994,17-29 y.,East,Somewhat concerned,0.46838,388,841,0.43463,0.50212
1994,17-29 y.,East,Not concerned at all,0.08938,75,841,0.07009,0.10868
1994,30-45 y.,West,Very concerned,0.41239,1187,2791,0.39412,0.43066
1994,30-45 y.,West,Somewhat concerned,0.48979,1320,2791,0.47124,0.50834
1994,30-45 y.,West,Not concerned at all,0.09782,284,2791,0.08679,0.10884
1994,30-45 y.,East,Very concerned,0.50284,676,1341,0.47607,0.52961
1994,30-45 y.,East,Somewhat concerned,0.42617,577,1341,0.39969,0.45265
1994,30-45 y.,East,Not concerned at all,0.07099,88,1341,0.05724,0.08474
1994,46-65 y.,West,Very concerned,0.44829,1217,2688,0.42948,0.46709
1994,46-65 y.,West,Somewhat concerned,0.45056,1208,2688,0.43175,0.46937
1994,46-65 y.,West,Not concerned at all,0.10115,263,2688,0.08975,0.11255
1994,46-65 y.,East,Very concerned,0.59354,677,1188,0.56560,0.62148
1994,46-65 y.,East,Somewhat concerned,0.35213,443,1188,0.32496,0.37930
1994,46-65 y.,East,Not concerned at all,0.05433,68,1188,0.04144,0.06723
1994,66 and older,West,Very concerned,0.45163,480,1080,0.42193,0.48132
1994,66 and older,West,Somewhat concerned,0.44089,486,1080,0.41127,0.47052
1994,66 and older,West,Not concerned at all,0.10748,114,1080,0.08900,0.12596
1994,66 and older,East,Very concerned,0.67610,270,380,0.62899,0.72321
1994,66 and older,East,Somewhat concerned,0.28298,110,380,0.23763,0.32833
1995,17-29 y.,West,Very concerned,0.42752,1151,2496,0.40811,0.44694
1995,17-29 y.,West,Somewhat concerned,0.46439,1083,2496,0.44482,0.48396
1995,17-29 y.,West,Not concerned at all,0.10809,262,2496,0.09590,0.12027
1995,17-29 y.,East,Very concerned,0.41298,354,824,0.37934,0.44662
1995,17-29 y.,East,Somewhat concerned,0.47828,388,824,0.44415,0.51241
1995,17-29 y.,East,Not concerned at all,0.10874,82,824,0.08747,0.13001
1995,30-45 y.,West,Very concerned,0.42216,1385,3128,0.40484,0.43947
1995,30-45 y.,West,Somewhat concerned,0.46095,1401,3128,0.44348,0.47842
1995,30-45 y.,West,Not concerned at all,0.11690,342,3128,0.10563,0.12816
1995,30-45 y.,East,Very concerned,0.47007,589,1269,0.44260,0.49754
1995,30-45 y.,East,Somewhat concerned,0.45505,587,1269,0.42764,0.48246
1995,30-45 y.,East,Not concerned at all,0.07488,93,1269,0.06039,0.08937
1995,46-65 y.,West,Very concerned,0.45971,1332,2761,0.44112,0.47831
1995,46-65 y.,West,Somewhat concerned,0.43783,1168,2761,0.41932,0.45634
1995,46-65 y.,West,Not concerned at all,0.10246,261,2761,0.09115,0.11377
1995,46-65 y.,East,Very concerned,0.56382,644,1170,0.53539,0.59225
1995,46-65 y.,East,Somewhat concerned,0.38733,460,1170,0.35940,0.41526
1995,46-65 y.,East,Not concerned at all,0.04885,66,1170,0.03650,0.06121
1995,66 and older,West,Very concerned,0.46053,524,1109,0.43118,0.48988
1995,66 and older,West,Somewhat concerned,0.43526,470,1109,0.40606,0.46445
1995,66 and older,West,Not concerned at all,0.10421,115,1109,0.08622,0.12220
1995,66 and older,East,Very concerned,0.67529,274,382,0.62827,0.72231
1995,66 and older,East,Somewhat concerned,0.28075,108,382,0.23563,0.32587
1996,17-29 y.,West,Very concerned,0.35391,891,2315,0.33443,0.37339
1996,17-29 y.,West,Somewhat concerned,0.49323,1089,2315,0.47285,0.51360
1996,17-29 y.,West,Not concerned at all,0.15286,335,2315,0.13820,0.16753
1996,17-29 y.,East,Very concerned,0.42819,355,833,0.39457,0.46181
1996,17-29 y.,East,Somewhat concerned,0.46519,391,833,0.43130,0.49909
1996,17-29 y.,East,Not concerned at all,0.10662,87,833,0.08564,0.12759
1996,30-45 y.,West,Very concerned,0.32638,1079,3165,0.31004,0.34272
1996,30-45 y.,West,Somewhat concerned,0.53353,1651,3165,0.51615,0.55092
1996,30-45 y.,West,Not concerned at all,0.14009,435,3165,0.12799,0.15218
1996,30-45 y.,East,Very concerned,0.41611,534,1258,0.38886,0.44336
1996,30-45 y.,East,Somewhat concerned,0.48382,601,1258,0.45620,0.51145
1996,30-45 y.,East,Not concerned at all,0.10007,123,1258,0.08348,0.11666
1996,46-65 y.,West,Very concerned,0.36648,1024,2714,0.34834,0.38461
1996,46-65 y.,West,Somewhat concerned,0.50073,1329,2714,0.48192,0.51955
1996,46-65 y.,West,Not concerned at all,0.13279,361,2714,0.12002,0.14556
1996,46-65 y.,East,Very concerned,0.52816,606,1169,0.49953,0.55679
1996,46-65 y.,East,Somewhat concerned,0.39843,471,1169,0.37036,0.42651
1996,46-65 y.,East,Not concerned at all,0.07341,92,1169,0.05845,0.08837
1996,66 and older,West,Very concerned,0.40894,455,1124,0.38018,0.43769
1996,66 and older,West,Somewhat concerned,0.44756,507,1124,0.41848,0.47665
1996,66 and older,West,Not concerned at all,0.14350,162,1124,0.12299,0.16400
1996,66 and older,East,Very concerned,0.67627,281,396,0.63013,0.72241
1996,66 and older,East,Somewhat concerned,0.28032,115,396,0.23603,0.32462
1997,17-29 y.,West,Very concerned,0.31054,703,2180,0.29111,0.32997
1997,17-29 y.,West,Somewhat concerned,0.48602,1038,2180,0.46503,0.50700
1997,17-29 y.,West,Not concerned at all,0.20345,439,2180,0.18654,0.22035
1997,17-29 y.,East,Very concerned,0.30416,258,828,0.27280,0.33551
1997,17-29 y.,East,Somewhat concerned,0.54712,442,828,0.51319,0.58105
1997,17-29 y.,East,Not concerned at all,0.14872,128,828,0.12447,0.17297
1997,30-45 y.,West,Very concerned,0.25539,859,3162,0.24018,0.27059
1997,30-45 y.,West,Somewhat concerned,0.51259,1602,3162,0.49517,0.53002
1997,30-45 y.,West,Not concerned at all,0.23202,701,3162,0.21731,0.24674
1997,30-45 y.,East,Very concerned,0.31236,374,1186,0.28597,0.33875
1997,30-45 y.,East,Somewhat concerned,0.51740,622,1186,0.48895,0.54585
1997,30-45 y.,East,Not concerned at all,0.17024,190,1186,0.14884,0.19164
1997,46-65 y.,West,Very concerned,0.31611,825,2662,0.29845,0.33378
1997,46-65 y.,West,Somewhat concerned,0.47497,1274,2662,0.45600,0.49395
1997,46-65 y.,West,Not concerned at all,0.20892,563,2662,0.19347,0.22436
1997,46-65 y.,East,Very concerned,0.50084,555,1172,0.47220,0.52947
1997,46-65 y.,East,Somewhat concerned,0.40486,490,1172,0.37674,0.43297
1997,46-65 y.,East,Not concerned at all,0.09431,127,1172,0.07757,0.11105
1997,66 and older,West,Very concerned,0.35693,394,1135,0.32904,0.38481
1997,66 and older,West,Somewhat concerned,0.44450,508,1135,0.41558,0.47343
1997,66 and older,West,Not concerned at all,0.19857,233,1135,0.17535,0.22179
1997,66 and older,East,Very concerned,0.60361,258,432,0.55743,0.64979
1997,66 and older,East,Somewhat concerned,0.31324,136,432,0.26945,0.35703
1997,66 and older,East,Not concerned at all,0.08315,38,432,0.05708,0.10922
1998,17-29 y.,West,Very concerned,0.35324,814,2282,0.33362,0.37286
1998,17-29 y.,West,Somewhat concerned,0.46821,1085,2282,0.44773,0.48869
1998,17-29 y.,West,Not concerned at all,0.17855,383,2282,0.16283,0.19427
1998,17-29 y.,East,Very concerned,0.31830,277,869,0.28731,0.34929
1998,17-29 y.,East,Somewhat concerned,0.52805,464,869,0.49484,0.56126
1998,17-29 y.,East,Not concerned at all,0.15365,128,869,0.12966,0.17764
1998,30-45 y.,West,Very concerned,0.32432,1160,3562,0.30895,0.33970
1998,30-45 y.,West,Somewhat concerned,0.50131,1816,3562,0.48488,0.51773
1998,30-45 y.,West,Not concerned at all,0.17437,586,3562,0.16191,0.18683
1998,30-45 y.,East,Very concerned,0.35052,432,1246,0.32401,0.37702
1998,30-45 y.,East,Somewhat concerned,0.50565,640,1246,0.47788,0.53343
1998,30-45 y.,East,Not concerned at all,0.14383,174,1246,0.12433,0.16332
1998,46-65 y.,West,Very concerned,0.37976,1182,3103,0.36268,0.39684
1998,46-65 y.,West,Somewhat concerned,0.47606,1472,3103,0.45849,0.49364
1998,46-65 y.,West,Not concerned at all,0.14417,449,3103,0.13181,0.15653
1998,46-65 y.,East,Very concerned,0.51104,624,1264,0.48347,0.53861
1998,46-65 y.,East,Somewhat concerned,0.40778,529,1264,0.38068,0.43488
1998,46-65 y.,East,Not concerned at all,0.08118,111,1264,0.06612,0.09624
1998,66 and older,West,Very concerned,0.43503,597,1366,0.40873,0.46133
1998,66 and older,West,Somewhat concerned,0.41371,569,1366,0.38758,0.43983
1998,66 and older,West,Not concerned at all,0.15126,200,1366,0.13226,0.17027
1998,66 and older,East,Very concerned,0.59934,273,447,0.55386,0.64482
1998,66 and older,East,Somewhat concerned,0.35028,174,447,0.30600,0.39455
1999,17-29 y.,West,Very concerned,0.36960,772,2132,0.34910,0.39009
1999,17-29 y.,West,Somewhat concerned,0.45902,976,2132,0.43787,0.48018
1999,17-29 y.,West,Not concerned at all,0.17138,384,2132,0.15538,0.18738
1999,17-29 y.,East,Very concerned,0.32568,272,834,0.29386,0.35751
1999,17-29 y.,East,Somewhat concerned,0.53079,443,834,0.49690,0.56468
1999,17-29 y.,East,Not concerned at all,0.14352,119,834,0.11971,0.16733
1999,30-45 y.,West,Very concerned,0.35102,1182,3480,0.33516,0.36688
1999,30-45 y.,West,Somewhat concerned,0.50282,1777,3480,0.48621,0.51944
1999,30-45 y.,West,Not concerned at all,0.14615,521,3480,0.13441,0.15789
1999,30-45 y.,East,Very concerned,0.30353,369,1224,0.27777,0.32930
1999,30-45 y.,East,Somewhat concerned,0.54166,662,1224,0.51373,0.56958
1999,30-45 y.,East,Not concerned at all,0.15481,193,1224,0.13453,0.17508
1999,46-65 y.,West,Very concerned,0.41498,1186,2936,0.39716,0.43281
1999,46-65 y.,West,Somewhat concerned,0.46009,1364,2936,0.44206,0.47812
1999,46-65 y.,West,Not concerned at all,0.12493,386,2936,0.11297,0.13689
1999,46-65 y.,East,Very concerned,0.48910,570,1239,0.46126,0.51695
1999,46-65 y.,East,Somewhat concerned,0.43229,550,1239,0.40469,0.45988
1999,46-65 y.,East,Not concerned at all,0.07861,119,1239,0.06362,0.09360
1999,66 and older,West,Very concerned,0.44117,566,1306,0.41423,0.46811
1999,66 and older,West,Somewhat concerned,0.42795,568,1306,0.40111,0.45480
1999,66 and older,West,Not concerned at all,0.13087,172,1306,0.11258,0.14917
1999,66 and older,East,Very concerned,0.62311,286,483,0.57985,0.66637
1999,66 and older,East,Somewhat concerned,0.29699,157,483,0.25620,0.33779
1999,66 and older,East,Not concerned at all,0.07990,40,483,0.05569,0.10410
2000,17-29 y.,West,Very concerned,0.29592,981,3344,0.28045,0.31139
2000,17-29 y.,West,Somewhat concerned,0.47564,1607,3344,0.45871,0.49257
2000,17-29 y.,West,Not concerned at all,0.22844,756,3344,0.21421,0.24268
2000,17-29 y.,East,Very concerned,0.30845,376,1189,0.28219,0.33472
2000,17-29 y.,East,Somewhat concerned,0.51328,610,1189,0.48486,0.54170
2000,17-29 y.,East,Not concerned at all,0.17827,203,1189,0.15650,0.20003
2000,30-45 y.,West,Very concerned,0.28237,1748,6303,0.27126,0.29349
2000,30-45 y.,West,Somewhat concerned,0.51469,3260,6303,0.50235,0.52703
2000,30-45 y.,West,Not concerned at all,0.20294,1295,6303,0.19301,0.21287
2000,30-45 y.,East,Very concerned,0.34624,615,1806,0.32429,0.36819
2000,30-45 y.,East,Somewhat concerned,0.51617,936,1806,0.49312,0.53923
2000,30-45 y.,East,Not concerned at all,0.13759,255,1806,0.12170,0.15348
2000,46-65 y.,West,Very concerned,0.31721,1818,5764,0.30519,0.32922
2000,46-65 y.,West,Somewhat concerned,0.49582,2858,5764,0.48292,0.50873
2000,46-65 y.,West,Not concerned at all,0.18697,1088,5764,0.17690,0.19703
2000,46-65 y.,East,Very concerned,0.47194,893,1936,0.44970,0.49418
2000,46-65 y.,East,Somewhat concerned,0.43381,852,1936,0.41173,0.45590
2000,46-65 y.,East,Not concerned at all,0.09425,191,1936,0.08123,0.10726
2000,66 and older,West,Very concerned,0.33180,893,2686,0.31399,0.34961
2000,66 and older,West,Somewhat concerned,0.44624,1210,2686,0.42744,0.46505
2000,66 and older,West,Not concerned at all,0.22196,583,2686,0.20624,0.23768
2000,66 and older,East,Very concerned,0.53895,453,868,0.50577,0.57213
2000,66 and older,East,Somewhat concerned,0.39111,346,868,0.35863,0.42359
2000,66 and older,East,Not concerned at all,0.06994,69,868,0.05296,0.08692
2001,17-29 y.,West,Very concerned,0.27823,851,2971,0.26212,0.29435
2001,17-29 y.,West,Somewhat concerned,0.47127,1377,2971,0.45332,0.48922
2001,17-29 y.,West,Not concerned at all,0.25050,743,2971,0.23491,0.26608
2001,17-29 y.,East,Very concerned,0.24903,276,1097,0.22343,0.27463
2001,17-29 y.,East,Somewhat concerned,0.54643,594,1097,0.51696,0.57591
2001,17-29 y.,East,Not concerned at all,0.20454,227,1097,0.18066,0.22842
2001,30-45 y.,West,Very concerned,0.27413,1465,5648,0.26250,0.28577
2001,30-45 y.,West,Somewhat concerned,0.51785,2971,5648,0.50482,0.53088
2001,30-45 y.,West,Not concerned at all,0.20802,1212,5648,0.19743,0.21860
2001,30-45 y.,East,Very concerned,0.30771,478,1634,0.28532,0.33009
2001,30-45 y.,East,Somewhat concerned,0.52063,881,1634,0.49640,0.54486
2001,30-45 y.,East,Not concerned at all,0.17167,275,1634,0.15338,0.18995
2001,46-65 y.,West,Very concerned,0.27034,1382,5192,0.25825,0.28242
2001,46-65 y.,West,Somewhat concerned,0.52618,2719,5192,0.51260,0.53977
2001,46-65 y.,West,Not concerned at all,0.20348,1091,5192,0.19253,0.21443
2001,46-65 y.,East,Very concerned,0.41235,731,1838,0.38984,0.43486
2001,46-65 y.,East,Somewhat concerned,0.46620,890,1838,0.44338,0.48901
2001,46-65 y.,East,Not concerned at all,0.12146,217,1838,0.10652,0.13640
2001,66 and older,West,Very concerned,0.30618,757,2532,0.28823,0.32414
2001,66 and older,West,Somewhat concerned,0.45145,1154,2532,0.43207,0.47084
2001,66 and older,West,Not concerned at all,0.24236,621,2532,0.22567,0.25906
2001,66 and older,East,Very concerned,0.48927,398,831,0.45526,0.52328
