year,regtyp,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Rural regions,Not concerned at all,0.22916,1005,4798,0.21727,0.24106
1991,No answer / don't know,Very concerned,0.44358,35,82,0.33538,0.55177
1991,No answer / don't know,Somewhat concerned,0.44851,47,82,0.34020,0.55682
1991,Urban regions,Very concerned,0.43584,3758,8707,0.42542,0.44626
1991,Urban regions,Somewhat concerned,0.45239,3930,8707,0.44193,0.46285
1991,Urban regions,Not concerned at all,0.11177,1019,8707,0.10515,0.11839
1991,Rural regions,Very concerned,0.43415,2045,4687,0.41996,0.44834
1991,Rural regions,Somewhat concerned,0.45983,2148,4687,0.44556,0.47410
1991,Rural regions,Not concerned at all,0.10602,494,4687,0.09720,0.11483
1992,No answer / don't know,Very concerned,0.40583,47,108,0.31279,0.49888
1992,No answer / don't know,Somewhat concerned,0.49963,61,108,0.40489,0.59437
1992,Urban regions,Very concerned,0.41476,3733,8613,0.40436,0.42517
1992,Urban regions,Somewhat concerned,0.45832,3806,8613,0.44780,0.46885
1992,Urban regions,Not concerned at all,0.12691,1074,8613,0.11988,0.13394
1992,Rural regions,Very concerned,0.42097,1988,4492,0.40653,0.43541
1992,Rural regions,Somewhat concerned,0.46778,2041,4492,0.45319,0.48237
1992,Rural regions,Not concerned at all,0.11125,463,4492,0.10206,0.12045
1993,Urban regions,Very concerned,0.46574,4155,8552,0.45517,0.47632
1993,Urban regions,Somewhat concerned,0.43994,3647,8552,0.42942,0.45046
1993,Urban regions,Not concerned at all,0.09432,750,8552,0.08812,0.10051
1993,Rural regions,Very concerned,0.47426,2160,4463,0.45961,0.48891
1993,Rural regions,Somewhat concerned,0.43713,1926,4463,0.42258,0.45169
1993,Rural regions,Not concerned at all,0.08860,377,4463,0.08027,0.09694
1994,Urban regions,Very concerned,0.44771,3870,8433,0.43710,0.45833
1994,Urban regions,Somewhat concerned,0.45570,3781,8433,0.44507,0.46633
1994,Urban regions,Not concerned at all,0.09658,782,8433,0.09028,0.10289
1994,Rural regions,Very concerned,0.47307,2116,4370,0.45826,0.48787
1994,Rural regions,Somewhat concerned,0.43651,1874,4370,0.42180,0.45121
1994,Rural regions,Not concerned at all,0.09042,380,4370,0.08192,0.09893
1995,Urban regions,Very concerned,0.44971,4103,8656,0.43923,0.46019
1995,Urban regions,Somewhat concerned,0.44543,3722,8656,0.43496,0.45590
1995,Urban regions,Not concerned at all,0.10485,831,8656,0.09840,0.11131
1995,Rural regions,Very concerned,0.47763,2150,4502,0.46304,0.49222
1995,Rural regions,Somewhat concerned,0.43187,1943,4502,0.41740,0.44634
1995,Rural regions,Not concerned at all,0.09050,409,4502,0.08212,0.09888
1996,Urban regions,Very concerned,0.37558,3303,8508,0.36529,0.38587
1996,Urban regions,Somewhat concerned,0.48661,4084,8508,0.47599,0.49723
1996,Urban regions,Not concerned at all,0.13780,1121,8508,0.13048,0.14513
1996,Rural regions,Very concerned,0.41303,1922,4486,0.39862,0.42744
1996,Rural regions,Somewhat concerned,0.47552,2070,4486,0.46090,0.49014
1996,Rural regions,Not concerned at all,0.11145,494,4486,0.10224,0.12066
1997,Urban regions,Very concerned,0.32172,2683,8344,0.31169,0.33174
1997,Urban regions,Somewhat concerned,0.47338,4000,8344,0.46267,0.48410
1997,Urban regions,Not concerned at all,0.20490,1661,8344,0.19624,0.21356
1997,Rural regions,Very concerned,0.34046,1542,4412,0.32648,0.35445
1997,Rural regions,Somewhat concerned,0.48270,2112,4412,0.46796,0.49745
1997,Rural regions,Not concerned at all,0.17684,758,4412,0.16558,0.18810
1998,Urban regions,Very concerned,0.37387,3397,9240,0.36400,0.38373
1998,Urban regions,Somewhat concerned,0.46928,4447,9240,0.45911,0.47946
1998,Urban regions,Not concerned at all,0.15685,1396,9240,0.14944,0.16427
1998,Rural regions,Very concerned,0.40341,1962,4926,0.38971,0.41711
1998,Rural regions,Somewhat concerned,0.45945,2302,4926,0.44554,0.47337
1998,Rural regions,Not concerned at all,0.13713,662,4926,0.12753,0.14674
1999,Urban regions,Very concerned,0.39454,3377,8864,0.38437,0.40472
1999,Urban regions,Somewhat concerned,0.46842,4223,8864,0.45803,0.47881
1999,Urban regions,Not concerned at all,0.13704,1264,8864,0.12988,0.14420
1999,Rural regions,Very concerned,0.41133,1826,4770,0.39737,0.42530
1999,Rural regions,Somewhat concerned,0.45672,2274,4770,0.44258,0.47086
1999,Rural regions,Not concerned at all,0.13195,670,4770,0.12234,0.14155
2000,Urban regions,Very concerned,0.31735,4907,15604,0.31005,0.32466
2000,Urban regions,Somewhat concerned,0.48119,7581,15604,0.47335,0.48903
2000,Urban regions,Not concerned at all,0.20146,3116,15604,0.19516,0.20775
2000,Rural regions,Very concerned,0.34994,2870,8292,0.33968,0.36021
2000,Rural regions,Somewhat concerned,0.48869,4098,8292,0.47793,0.49945
2000,Rural regions,Not concerned at all,0.16137,1324,8292,0.15345,0.16928
2001,Urban regions,Very concerned,0.28509,3994,14217,0.27767,0.29251
2001,Urban regions,Somewhat concerned,0.49306,7052,14217,0.48484,0.50128
2001,Urban regions,Not concerned at all,0.22185,3171,14217,0.21502,0.22868
2001,Rural regions,Very concerned,0.32344,2344,7526,0.31287,0.33401
2001,Rural regions,Somewhat concerned,0.50128,3868,7526,0.48999,0.51258
2001,Rural regions,Not concerned at all,0.17528,1314,7526,0.16669,0.18387
2002,Urban regions,Very concerned,0.43740,6463,15215,0.42952,0.44528
2002,Urban regions,Somewhat concerned,0.43329,6739,15215,0.42542,0.44117
2002,Urban regions,Not concerned at all,0.12931,2013,15215,0.12397,0.13464
2002,Rural regions,Very concerned,0.46372,3510,7680,0.45257,0.47488
2002,Rural regions,Somewhat concerned,0.43664,3434,7680,0.42555,0.44773
2002,Rural regions,Not concerned at all,0.09964,736,7680,0.09294,0.10634
2003,Urban regions,Very concerned,0.62882,8874,14688,0.62101,0.63663
2003,Urban regions,Somewhat concerned,0.30873,4857,14688,0.30125,0.31620
2003,Urban regions,Not concerned at all,0.06245,957,14688,0.05854,0.06637
2003,Rural regions,Very concerned,0.64757,4673,7370,0.63666,0.65848
2003,Rural regions,Somewhat concerned,0.29365,2279,7370,0.28325,0.30405
2003,Rural regions,Not concerned at all,0.05878,418,7370,0.05341,0.06416
2004,Urban regions,Very concerned,0.40914,5597,14251,0.40107,0.41721
2004,Urban regions,Somewhat concerned,0.45299,6585,14251,0.44481,0.46116
2004,Urban regions,Not concerned at all,0.13787,2069,14251,0.13221,0.14353
2004,Rural regions,Very concerned,0.41891,2958,7193,0.40751,0.43031
2004,Rural regions,Somewhat concerned,0.45107,3361,7193,0.43957,0.46257
2004,Rural regions,Not concerned at all,0.13002,874,7193,0.12225,0.13779
2005,Urban regions,Very concerned,0.38813,5136,13704,0.37997,0.39629
2005,Urban regions,Somewhat concerned,0.46719,6516,13704,0.45884,0.47554
2005,Urban regions,Not concerned at all,0.14468,2052,13704,0.13879,0.15057
2005,Rural regions,Very concerned,0.42756,2873,6883,0.41587,0.43925
2005,Rural regions,Somewhat concerned,0.44430,3168,6883,0.43256,0.45604
2005,Rural regions,Not concerned at all,0.12814,842,6883,0.12025,0.13604
2006,Urban regions,Very concerned,0.42203,6029,14397,0.41396,0.43010
2006,Urban regions,Somewhat concerned,0.45972,6654,14397,0.45158,0.46786
2006,Urban regions,Not concerned at all,0.11825,1714,14397,0.11297,0.12352
2006,Rural regions,Very concerned,0.43960,3293,7429,0.42831,0.45088
2006,Rural regions,Somewhat concerned,0.45268,3368,7429,0.44136,0.46400
2006,Rural regions,Not concerned at all,0.10772,768,7429,0.10067,0.11477
2007,Urban regions,Very concerned,0.36744,4781,13392,0.35927,0.37560
2007,Urban regions,Somewhat concerned,0.48071,6581,13392,0.47225,0.48917
2007,Urban regions,Not concerned at all,0.15185,2030,13392,0.14578,0.15793
2007,Rural regions,Very concerned,0.37396,2584,6979,0.36261,0.38532
2007,Rural regions,Somewhat concerned,0.50063,3521,6979,0.48890,0.51236
2007,Rural regions,Not concerned at all,0.12540,874,6979,0.11763,0.13317
2008,Urban regions,Very concerned,0.32533,3993,12659,0.31717,0.33349
2008,Urban regions,Somewhat concerned,0.50623,6507,12659,0.49752,0.51494
2008,Urban regions,Not concerned at all,0.16844,2159,12659,0.16192,0.17496
2008,Rural regions,Very concerned,0.33584,2132,6584,0.32443,0.34725
2008,Rural regions,Somewhat concerned,0.51308,3477,6584,0.50101,0.52516
2008,Rural regions,Not concerned at all,0.15108,975,6584,0.14242,0.15973
2009,Urban regions,Very concerned,0.31173,3487,11678,0.30333,0.32013
2009,Urban regions,Somewhat concerned,0.52361,6235,11678,0.51455,0.53266
2009,Urban regions,Not concerned at all,0.16466,1956,11678,0.15793,0.17139
2009,Rural regions,Very concerned,0.32308,1970,6274,0.31151,0.33465
2009,Rural regions,Somewhat concerned,0.51877,3346,6274,0.50640,0.53113
2009,Rural regions,Not concerned at all,0.15815,958,6274,0.14912,0.16718
2010,Urban regions,Very concerned,0.31293,4754,15597,0.30565,0.32020
2010,Urban regions,Somewhat concerned,0.51007,8191,15597,0.50223,0.51792
2010,Urban regions,Not concerned at all,0.17700,2652,15597,0.17101,0.18299
2010,Rural regions,Very concerned,0.33643,2685,8270,0.32625,0.34662
2010,Rural regions,Somewhat concerned,0.51752,4345,8270,0.50675,0.52829
2010,Rural regions,Not concerned at all,0.14605,1240,8270,0.13844,0.15366
2011,Urban regions,Very concerned,0.33321,4433,13258,0.32518,0.34123
2011,Urban regions,Somewhat concerned,0.50621,6723,13258,0.49770,0.51472
2011,Urban regions,Not concerned at all,0.16059,2102,13258,0.15434,0.16684
2011,Rural regions,Very concerned,0.35647,2417,7218,0.34541,0.36752
2011,Rural regions,Somewhat concerned,0.49646,3691,7218,0.48492,0.50800
2011,Rural regions,Not concerned at all,0.14708,1110,7218,0.13890,0.15525
2012,Urban regions,Very concerned,0.31294,4191,13006,0.30497,0.32091
2012,Urban regions,Somewhat concerned,0.51216,6571,13006,0.50357,0.52075
2012,Urban regions,Not concerned at all,0.17490,2244,13006,0.16837,0.18143
2012,Rural regions,Very concerned,0.32879,2407,7374,0.31806,0.33951
2012,Rural regions,Somewhat concerned,0.49915,3728,7374,0.48774,0.51057
2012,Rural regions,Not concerned at all,0.17206,1239,7374,0.16344,0.18068
2013,Urban regions,Very concerned,0.29654,3592,12009,0.28837,0.30471
2013,Urban regions,Somewhat concerned,0.51873,6267,12009,0.50980,0.52767
2013,Urban regions,Not concerned at all,0.18473,2150,12009,0.17779,0.19167
2013,Rural regions,Very concerned,0.30508,2078,6754,0.29410,0.31606
2013,Rural regions,Somewhat concerned,0.52206,3523,6754,0.51015,0.53397
2013,Rural regions,Not concerned at all,0.17286,1153,6754,0.16384,0.18188
2014,Urban regions,Very concerned,0.38662,7112,17583,0.37943,0.39382
2014,Urban regions,Somewhat concerned,0.47197,8126,17583,0.46459,0.47934
2014,Urban regions,Not concerned at all,0.14141,2345,17583,0.13626,0.14656
2014,Rural regions,Very concerned,0.35164,3419,9360,0.34197,0.36132
2014,Rural regions,Somewhat concerned,0.50237,4630,9360,0.49224,0.51250
2014,Rural regions,Not concerned at all,0.14599,1311,9360,0.13884,0.15314
2015,Urban regions,Very concerned,0.48167,7781,16122,0.47395,0.48938
2015,Urban regions,Somewhat concerned,0.43904,7031,16122,0.43138,0.44670
2015,Urban regions,Not concerned at all,0.07929,1310,16122,0.07512,0.08346
2015,Rural regions,Very concerned,0.46735,4052,8756,0.45690,0.47780
2015,Rural regions,Somewhat concerned,0.43748,3815,8756,0.42709,0.44788
2015,Rural regions,Not concerned at all,0.09517,889,8756,0.08902,0.10131
2016,Urban regions,Very concerned,0.55586,8756,15627,0.54806,0.56365
2016,Urban regions,Somewhat concerned,0.38299,5939,15627,0.37536,0.39061
2016,Urban regions,Not concerned at all,0.06116,932,15627,0.05740,0.06492
2016,Rural regions,Very concerned,0.55531,4637,8441,0.54471,0.56591
2016,Rural regions,Somewhat concerned,0.37238,3182,8441,0.36206,0.38269
2016,Rural regions,Not concerned at all,0.07231,622,8441,0.06679,0.07784
2017,Urban regions,Very concerned,0.57117,9713,17108,0.56376,0.57859
2017,Urban regions,Somewhat concerned,0.36589,6333,17108,0.35867,0.37311
2017,Urban regions,Not concerned at all,0.06294,1062,17108,0.05930,0.06658
2017,Rural regions,Very concerned,0.57384,5373,9306,0.56379,0.58389
2017,Rural regions,Somewhat concerned,0.35613,3258,9306,0.34640,0.36586
2017,Rural regions,Not concerned at all,0.07003,675,9306,0.06484,0.07521
2018,Urban regions,Very concerned,0.46410,7692,16645,0.45652,0.47168
2018,Urban regions,Somewhat concerned,0.45026,7492,16645,0.44270,0.45781
2018,Urban regions,Not concerned at all,0.08564,1461,16645,0.08139,0.08990
2018,Rural regions,Very concerned,0.45645,4025,8910,0.44611,0.46680
2018,Rural regions,Somewhat concerned,0.44679,3963,8910,0.43647,0.45712
2018,Rural regions,Not concerned at all,0.09675,922,8910,0.09061,0.10289
2019,No answer / don't know,Very concerned,0.59383,335,553,0.55286,0.63480
2019,No answer / don't know,Somewhat concerned,0.32612,173,553,0.28701,0.36523
2019,No answer / don't know,Not concerned at all,0.08005,45,553,0.05741,0.10269
2019,Urban regions,Very concerned,0.48883,8133,16325,0.48116,0.49650
2019,Urban regions,Somewhat concerned,0.43567,7001,16325,0.42806,0.44327
2019,Urban regions,Not concerned at all,0.07551,1191,16325,0.07145,0.07956
2019,Rural regions,Very concerned,0.49950,4311,8731,0.48901,0.50999
2019,Rural regions,Somewhat concerned,0.41716,3718,8731,0.40682,0.42751
2019,Rural regions,Not concerned at all,0.08334,702,8731,0.07754,0.08913
2020,Urban regions,Very concerned,0.38897,6395,16957,0.38164,0.39631
2020,Urban regions,Somewhat concerned,0.49848,8417,16957,0.49095,0.50600
2020,Urban regions,Not concerned at all,0.11255,2145,16957,0.10779,0.11731
2020,Rural regions,Very concerned,0.40434,3320,8563,0.39395,0.41474
2020,Rural regions,Somewhat concerned,0.48343,4164,8563,0.47285,0.49402
2020,Rural regions,Not concerned at all,0.11222,1079,8563,0.10554,0.11891
2021,Urban regions,Very concerned,0.43712,4930,11376,0.42801,0.44624
2021,Urban regions,Somewhat concerned,0.46398,5385,11376,0.45481,0.47314
2021,Urban regions,Not concerned at all,0.09890,1061,11376,0.09342,0.10439
2021,Rural regions,Very concerned,0.45216,2532,5771,0.43932,0.46501
2021,Rural regions,Somewhat concerned,0.45563,2646,5771,0.44278,0.46848
2021,Rural regions,Not concerned at all,0.09221,593,5771,0.08474,0.09967
2022,Urban regions,Very concerned,0.65913,11215,17650,0.65214,0.66613
2022,Urban regions,Somewhat concerned,0.29012,5467,17650,0.28343,0.29682
2022,Urban regions,Not concerned at all,0.05074,968,17650,0.04751,0.05398
2022,Rural regions,Very concerned,0.68823,5484,8386,0.67832,0.69815
2022,Rural regions,Somewhat concerned,0.26468,2458,8386,0.25523,0.27412
2022,Rural regions,Not concerned at all,0.04709,444,8386,0.04256,0.05163
