year,bula_h,sex,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,North Rhine-Westphalia,male,Very concerned,0.40615,587,1408,0.38049,0.43181
1986,North Rhine-Westphalia,male,Somewhat concerned,0.45955,625,1408,0.43351,0.48559
1986,North Rhine-Westphalia,male,Not concerned at all,0.13430,196,1408,0.11649,0.15212
1986,North Rhine-Westphalia,female,Very concerned,0.51786,720,1420,0.49186,0.54386
1986,North Rhine-Westphalia,female,Somewhat concerned,0.40890,567,1420,0.38332,0.43448
1986,North Rhine-Westphalia,female,Not concerned at all,0.07324,133,1420,0.05968,0.08679
1986,Hesse,male,Very concerned,0.40480,226,523,0.36270,0.44691
1986,Hesse,male,Somewhat concerned,0.43531,227,523,0.39277,0.47784
1986,Hesse,male,Not concerned at all,0.15989,70,523,0.12845,0.19133
1986,Hesse,female,Very concerned,0.50927,268,522,0.46634,0.55220
1986,Hesse,female,Somewhat concerned,0.39304,207,522,0.35110,0.43498
1986,Hesse,female,Not concerned at all,0.09769,47,522,0.07220,0.12318
1986,"Rhineland-Palatinate, Saarland",male,Very concerned,0.45291,169,373,0.40232,0.50349
1986,"Rhineland-Palatinate, Saarland",male,Somewhat concerned,0.46039,167,373,0.40974,0.51105
1986,"Rhineland-Palatinate, Saarland",male,Not concerned at all,0.08670,37,373,0.05810,0.11529
1986,"Rhineland-Palatinate, Saarland",female,Very concerned,0.48110,183,366,0.42984,0.53236
1986,"Rhineland-Palatinate, Saarland",female,Somewhat concerned,0.45932,183,366,0.40819,0.51044
1986,Baden-Wuerttemberg,male,Very concerned,0.41522,423,998,0.38463,0.44581
1986,Baden-Wuerttemberg,male,Somewhat concerned,0.37243,367,998,0.34242,0.40244
1986,Baden-Wuerttemberg,male,Not concerned at all,0.21235,208,998,0.18697,0.23774
1986,Baden-Wuerttemberg,female,Very concerned,0.44520,422,975,0.41398,0.47641
1986,Baden-Wuerttemberg,female,Somewhat concerned,0.40812,389,975,0.37725,0.43899
1986,Baden-Wuerttemberg,female,Not concerned at all,0.14668,164,975,0.12447,0.16890
1986,Bavaria,male,Very concerned,0.40386,354,836,0.37058,0.43714
1986,Bavaria,male,Somewhat concerned,0.46290,377,836,0.42907,0.49672
1986,Bavaria,male,Not concerned at all,0.13324,105,836,0.11019,0.15629
1986,Bavaria,female,Very concerned,0.50405,451,907,0.47150,0.53661
1986,Bavaria,female,Somewhat concerned,0.40327,370,907,0.37132,0.43521
1986,Bavaria,female,Not concerned at all,0.09268,86,907,0.07380,0.11156
1986,Berlin,male,Very concerned,0.48483,87,163,0.40787,0.56179
1986,Berlin,male,Somewhat concerned,0.43515,76,163,0.35880,0.51149
1986,Berlin,female,Very concerned,0.45035,86,154,0.37151,0.52919
1986,Berlin,female,Somewhat concerned,0.45353,68,154,0.37465,0.53242
1987,Schleswig-Holstein,male,Very concerned,0.36184,51,124,0.27692,0.44676
1987,Schleswig-Holstein,male,Somewhat concerned,0.44747,73,124,0.35959,0.53534
1987,Schleswig-Holstein,female,Very concerned,0.49453,81,155,0.41556,0.57349
1987,Schleswig-Holstein,female,Somewhat concerned,0.45187,74,155,0.37326,0.53047
1987,Hamburg,male,Very concerned,0.39587,46,98,0.29855,0.49319
1987,Hamburg,male,Somewhat concerned,0.46704,52,98,0.36775,0.56632
1987,Hamburg,female,Very concerned,0.41902,52,104,0.32373,0.51430
1987,Hamburg,female,Somewhat concerned,0.49906,52,104,0.40250,0.59562
1987,Lower Saxony,male,Very concerned,0.36508,190,530,0.32405,0.40610
1987,Lower Saxony,male,Somewhat concerned,0.48846,255,530,0.44587,0.53106
1987,Lower Saxony,male,Not concerned at all,0.14646,85,530,0.11633,0.17659
1987,Lower Saxony,female,Very concerned,0.50048,270,557,0.45892,0.54204
1987,Lower Saxony,female,Somewhat concerned,0.42044,239,557,0.37941,0.46148
1987,Lower Saxony,female,Not concerned at all,0.07908,48,557,0.05665,0.10151
1987,Bremen,female,Very concerned,0.61761,36,36,0.45661,0.77862
1987,North Rhine-Westphalia,male,Very concerned,0.36705,509,1403,0.34181,0.39228
1987,North Rhine-Westphalia,male,Somewhat concerned,0.47321,658,1403,0.44708,0.49935
1987,North Rhine-Westphalia,male,Not concerned at all,0.15974,236,1403,0.14056,0.17892
1987,North Rhine-Westphalia,female,Very concerned,0.52427,686,1392,0.49803,0.55052
1987,North Rhine-Westphalia,female,Somewhat concerned,0.38889,567,1392,0.36327,0.41451
1987,North Rhine-Westphalia,female,Not concerned at all,0.08684,139,1392,0.07204,0.10164
1987,Hesse,male,Very concerned,0.45222,226,523,0.40952,0.49492
1987,Hesse,male,Somewhat concerned,0.40034,213,523,0.35831,0.44238
1987,Hesse,male,Not concerned at all,0.14744,84,523,0.11702,0.17785
1987,Hesse,female,Very concerned,0.48261,243,519,0.43958,0.52564
1987,Hesse,female,Somewhat concerned,0.40620,217,519,0.36391,0.44850
1987,Hesse,female,Not concerned at all,0.11119,59,519,0.08412,0.13826
1987,"Rhineland-Palatinate, Saarland",male,Very concerned,0.40963,152,344,0.35759,0.46167
1987,"Rhineland-Palatinate, Saarland",male,Somewhat concerned,0.51022,192,344,0.45732,0.56312
1987,"Rhineland-Palatinate, Saarland",female,Very concerned,0.47555,181,378,0.42514,0.52596
1987,"Rhineland-Palatinate, Saarland",female,Somewhat concerned,0.43361,166,378,0.38358,0.48363
1987,"Rhineland-Palatinate, Saarland",female,Not concerned at all,0.09085,31,378,0.06184,0.11986
1987,Baden-Wuerttemberg,male,Very concerned,0.41591,386,980,0.38504,0.44679
1987,Baden-Wuerttemberg,male,Somewhat concerned,0.45807,449,980,0.42686,0.48928
1987,Baden-Wuerttemberg,male,Not concerned at all,0.12602,145,980,0.10523,0.14681
1987,Baden-Wuerttemberg,female,Very concerned,0.50017,450,975,0.46876,0.53157
1987,Baden-Wuerttemberg,female,Somewhat concerned,0.41689,409,975,0.38593,0.44786
1987,Baden-Wuerttemberg,female,Not concerned at all,0.08294,116,975,0.06562,0.10026
1987,Bavaria,male,Very concerned,0.46250,357,819,0.42833,0.49666
1987,Bavaria,male,Somewhat concerned,0.41203,349,819,0.37830,0.44576
1987,Bavaria,male,Not concerned at all,0.12548,113,819,0.10278,0.14818
1987,Bavaria,female,Very concerned,0.53264,449,886,0.49976,0.56551
1987,Bavaria,female,Somewhat concerned,0.38056,356,886,0.34857,0.41255
1987,Bavaria,female,Not concerned at all,0.08680,81,886,0.06825,0.10535
1987,Berlin,male,Very concerned,0.48614,96,162,0.40893,0.56334
1987,Berlin,male,Somewhat concerned,0.38817,66,162,0.31289,0.46345
1987,Berlin,female,Very concerned,0.54331,101,157,0.46514,0.62147
1987,Berlin,female,Somewhat concerned,0.27979,56,157,0.20934,0.35023
1988,Schleswig-Holstein,male,Very concerned,0.27807,47,157,0.20776,0.34838
1988,Schleswig-Holstein,male,Somewhat concerned,0.50832,77,157,0.42986,0.58677
1988,Schleswig-Holstein,male,Not concerned at all,0.21362,33,157,0.14930,0.27793
1988,Schleswig-Holstein,female,Very concerned,0.40570,63,143,0.32493,0.48646
1988,Schleswig-Holstein,female,Somewhat concerned,0.47821,80,143,0.39604,0.56037
1988,Hamburg,male,Very concerned,0.40495,41,87,0.30120,0.50870
1988,Hamburg,male,Somewhat concerned,0.46275,46,87,0.35736,0.56813
1988,Hamburg,female,Very concerned,0.37900,41,94,0.28040,0.47760
1988,Hamburg,female,Somewhat concerned,0.56519,53,94,0.46444,0.66595
1988,Lower Saxony,male,Very concerned,0.30056,152,508,0.26065,0.34047
1988,Lower Saxony,male,Somewhat concerned,0.54465,276,508,0.50130,0.58799
1988,Lower Saxony,male,Not concerned at all,0.15480,80,508,0.12331,0.18628
1988,Lower Saxony,female,Very concerned,0.48232,243,525,0.43954,0.52511
1988,Lower Saxony,female,Somewhat concerned,0.44652,240,525,0.40395,0.48909
1988,Lower Saxony,female,Not concerned at all,0.07116,42,525,0.04914,0.09317
1988,North Rhine-Westphalia,male,Very concerned,0.33113,451,1339,0.30591,0.35634
1988,North Rhine-Westphalia,male,Somewhat concerned,0.50548,672,1339,0.47869,0.53227
1988,North Rhine-Westphalia,male,Not concerned at all,0.16340,216,1339,0.14358,0.18321
1988,North Rhine-Westphalia,female,Very concerned,0.48111,615,1334,0.45428,0.50793
1988,North Rhine-Westphalia,female,Somewhat concerned,0.43743,602,1334,0.41080,0.46406
1988,North Rhine-Westphalia,female,Not concerned at all,0.08146,117,1334,0.06678,0.09615
1988,Hesse,male,Very concerned,0.31552,165,494,0.27449,0.35654
1988,Hesse,male,Somewhat concerned,0.51210,250,494,0.46797,0.55622
1988,Hesse,male,Not concerned at all,0.17239,79,494,0.13904,0.20573
1988,Hesse,female,Very concerned,0.43678,218,500,0.39326,0.48030
1988,Hesse,female,Somewhat concerned,0.43559,222,500,0.39208,0.47909
1988,Hesse,female,Not concerned at all,0.12763,60,500,0.09835,0.15691
1988,"Rhineland-Palatinate, Saarland",male,Very concerned,0.37521,134,352,0.32455,0.42586
1988,"Rhineland-Palatinate, Saarland",male,Somewhat concerned,0.53134,183,352,0.47914,0.58355
1988,"Rhineland-Palatinate, Saarland",male,Not concerned at all,0.09345,35,352,0.06300,0.12390
1988,"Rhineland-Palatinate, Saarland",female,Very concerned,0.50179,188,357,0.44985,0.55372
1988,"Rhineland-Palatinate, Saarland",female,Somewhat concerned,0.45630,169,357,0.40455,0.50804
1988,Baden-Wuerttemberg,male,Very concerned,0.36890,338,951,0.33822,0.39959
1988,Baden-Wuerttemberg,male,Somewhat concerned,0.46686,451,951,0.43513,0.49858
1988,Baden-Wuerttemberg,male,Not concerned at all,0.16424,162,951,0.14068,0.18780
1988,Baden-Wuerttemberg,female,Very concerned,0.44126,385,928,0.40929,0.47322
1988,Baden-Wuerttemberg,female,Somewhat concerned,0.46675,426,928,0.43463,0.49886
1988,Baden-Wuerttemberg,female,Not concerned at all,0.09199,117,928,0.07339,0.11060
1988,Bavaria,male,Very concerned,0.37685,314,785,0.34293,0.41077
1988,Bavaria,male,Somewhat concerned,0.46854,361,785,0.43361,0.50348
1988,Bavaria,male,Not concerned at all,0.15460,110,785,0.12930,0.17991
1988,Bavaria,female,Very concerned,0.48217,402,837,0.44829,0.51604
1988,Bavaria,female,Somewhat concerned,0.40392,345,837,0.37066,0.43718
1988,Bavaria,female,Not concerned at all,0.11392,90,837,0.09238,0.13545
1988,Berlin,male,Very concerned,0.37566,69,138,0.29456,0.45676
1988,Berlin,male,Somewhat concerned,0.40856,69,138,0.32624,0.49087
1988,Berlin,female,Very concerned,0.38518,70,140,0.30428,0.46608
1988,Berlin,female,Somewhat concerned,0.42552,70,140,0.34333,0.50772
1989,Schleswig-Holstein,male,Very concerned,0.19592,33,148,0.13175,0.26008
1989,Schleswig-Holstein,male,Somewhat concerned,0.45859,66,148,0.37804,0.53914
1989,Schleswig-Holstein,male,Not concerned at all,0.34549,49,148,0.26862,0.42237
1989,Schleswig-Holstein,female,Very concerned,0.27870,40,119,0.19780,0.35960
1989,Schleswig-Holstein,female,Somewhat concerned,0.53229,79,119,0.44226,0.62232
1989,Hamburg,male,Very concerned,0.30086,31,66,0.18936,0.41235
1989,Hamburg,male,Somewhat concerned,0.40293,35,66,0.28369,0.52218
1989,Hamburg,female,Very concerned,0.32397,34,78,0.21944,0.42851
1989,Hamburg,female,Somewhat concerned,0.47221,44,78,0.36070,0.58372
1989,Lower Saxony,male,Very concerned,0.29003,139,481,0.24943,0.33062
1989,Lower Saxony,male,Somewhat concerned,0.48432,238,481,0.43961,0.52903
1989,Lower Saxony,male,Not concerned at all,0.22565,104,481,0.18825,0.26305
1989,Lower Saxony,female,Very concerned,0.41624,205,508,0.37333,0.45915
1989,Lower Saxony,female,Somewhat concerned,0.45097,240,508,0.40766,0.49428
1989,Lower Saxony,female,Not concerned at all,0.13279,63,508,0.10325,0.16233
1989,North Rhine-Westphalia,male,Very concerned,0.28675,362,1281,0.26197,0.31152
1989,North Rhine-Westphalia,male,Somewhat concerned,0.48763,623,1281,0.46025,0.51501
1989,North Rhine-Westphalia,male,Not concerned at all,0.22562,296,1281,0.20272,0.24852
1989,North Rhine-Westphalia,female,Very concerned,0.40008,491,1305,0.37348,0.42667
1989,North Rhine-Westphalia,female,Somewhat concerned,0.48167,634,1305,0.45455,0.50879
1989,North Rhine-Westphalia,female,Not concerned at all,0.11826,180,1305,0.10073,0.13578
1989,Hesse,male,Very concerned,0.32464,163,492,0.28322,0.36605
1989,Hesse,male,Somewhat concerned,0.48252,243,492,0.43832,0.52672
1989,Hesse,male,Not concerned at all,0.19284,86,492,0.15794,0.22774
1989,Hesse,female,Very concerned,0.44353,221,497,0.39981,0.48725
1989,Hesse,female,Somewhat concerned,0.42571,209,497,0.38219,0.46922
1989,Hesse,female,Not concerned at all,0.13076,67,497,0.10109,0.16043
1989,"Rhineland-Palatinate, Saarland",male,Very concerned,0.27225,93,336,0.22458,0.31991
1989,"Rhineland-Palatinate, Saarland",male,Somewhat concerned,0.53391,182,336,0.48049,0.58733
1989,"Rhineland-Palatinate, Saarland",male,Not concerned at all,0.19384,61,336,0.15151,0.23617
1989,"Rhineland-Palatinate, Saarland",female,Very concerned,0.39149,140,353,0.34050,0.44247
1989,"Rhineland-Palatinate, Saarland",female,Somewhat concerned,0.49624,176,353,0.44401,0.54847
1989,"Rhineland-Palatinate, Saarland",female,Not concerned at all,0.11227,37,353,0.07929,0.14525
1989,Baden-Wuerttemberg,male,Very concerned,0.29101,277,894,0.26121,0.32080
1989,Baden-Wuerttemberg,male,Somewhat concerned,0.46737,399,894,0.43465,0.50010
1989,Baden-Wuerttemberg,male,Not concerned at all,0.24162,218,894,0.21355,0.26970
1989,Baden-Wuerttemberg,female,Very concerned,0.38570,341,896,0.35381,0.41759
1989,Baden-Wuerttemberg,female,Somewhat concerned,0.48159,422,896,0.44885,0.51432
1989,Baden-Wuerttemberg,female,Not concerned at all,0.13272,133,896,0.11049,0.15494
1989,Bavaria,male,Very concerned,0.26698,225,775,0.23581,0.29814
1989,Bavaria,male,Somewhat concerned,0.48925,374,775,0.45403,0.52446
1989,Bavaria,male,Not concerned at all,0.24377,176,775,0.21353,0.27402
1989,Bavaria,female,Very concerned,0.37751,320,815,0.34421,0.41081
1989,Bavaria,female,Somewhat concerned,0.47485,376,815,0.44054,0.50915
1989,Bavaria,female,Not concerned at all,0.14764,119,815,0.12327,0.17201
1989,Berlin,male,Very concerned,0.22921,48,158,0.16346,0.29496
1989,Berlin,male,Somewhat concerned,0.51290,77,158,0.43471,0.59109
1989,Berlin,male,Not concerned at all,0.25789,33,158,0.18946,0.32632
1989,Berlin,female,Very concerned,0.39377,67,166,0.31922,0.46832
1989,Berlin,female,Somewhat concerned,0.39503,64,166,0.32043,0.46962
1989,Berlin,female,Not concerned at all,0.21120,35,166,0.14892,0.27348
1990,Schleswig-Holstein,male,Somewhat concerned,0.40354,56,115,0.31348,0.49360
1990,Schleswig-Holstein,male,Not concerned at all,0.45426,59,115,0.36286,0.54566
1990,Schleswig-Holstein,female,Very concerned,0.21180,32,146,0.14530,0.27831
1990,Schleswig-Holstein,female,Somewhat concerned,0.50244,75,146,0.42105,0.58382
1990,Schleswig-Holstein,female,Not concerned at all,0.28576,39,146,0.21223,0.35930
1990,Hamburg,male,Somewhat concerned,0.51397,43,43,0.36282,0.66513
1990,Hamburg,female,Somewhat concerned,0.69914,52,52,0.57327,0.82501
1990,Lower Saxony,male,Very concerned,0.19831,95,483,0.16271,0.23391
1990,Lower Saxony,male,Somewhat concerned,0.44919,214,483,0.40478,0.49359
1990,Lower Saxony,male,Not concerned at all,0.35251,174,483,0.30985,0.39516
1990,Lower Saxony,female,Very concerned,0.26319,128,481,0.22379,0.30258
1990,Lower Saxony,female,Somewhat concerned,0.48854,243,481,0.44382,0.53326
1990,Lower Saxony,female,Not concerned at all,0.24827,110,481,0.20962,0.28692
1990,North Rhine-Westphalia,male,Very concerned,0.21365,292,1258,0.19099,0.23631
1990,North Rhine-Westphalia,male,Somewhat concerned,0.43802,549,1258,0.41059,0.46545
1990,North Rhine-Westphalia,male,Not concerned at all,0.34833,417,1258,0.32199,0.37467
1990,North Rhine-Westphalia,female,Very concerned,0.32063,424,1280,0.29505,0.34621
1990,North Rhine-Westphalia,female,Somewhat concerned,0.48312,596,1280,0.45574,0.51051
1990,North Rhine-Westphalia,female,Not concerned at all,0.19625,260,1280,0.17448,0.21801
1990,Hesse,male,Very concerned,0.22928,113,486,0.19187,0.26670
1990,Hesse,male,Somewhat concerned,0.49684,246,486,0.45234,0.54134
1990,Hesse,male,Not concerned at all,0.27387,127,486,0.23418,0.31356
1990,Hesse,female,Very concerned,0.29120,142,488,0.25085,0.33155
1990,Hesse,female,Somewhat concerned,0.49458,244,488,0.45018,0.53899
1990,Hesse,female,Not concerned at all,0.21422,102,488,0.17778,0.25066
1990,"Rhineland-Palatinate, Saarland",male,Very concerned,0.23180,79,319,0.18542,0.27818
1990,"Rhineland-Palatinate, Saarland",male,Somewhat concerned,0.46958,149,319,0.41473,0.52443
1990,"Rhineland-Palatinate, Saarland",male,Not concerned at all,0.29862,91,319,0.24832,0.34892
1990,"Rhineland-Palatinate, Saarland",female,Very concerned,0.29361,105,347,0.24563,0.34160
1990,"Rhineland-Palatinate, Saarland",female,Somewhat concerned,0.48054,167,347,0.42790,0.53319
1990,"Rhineland-Palatinate, Saarland",female,Not concerned at all,0.22584,75,347,0.18178,0.26990
1990,Baden-Wuerttemberg,male,Very concerned,0.22779,219,888,0.20019,0.25539
1990,Baden-Wuerttemberg,male,Somewhat concerned,0.48959,424,888,0.45669,0.52248
1990,Baden-Wuerttemberg,male,Not concerned at all,0.28262,245,888,0.25299,0.31226
1990,Baden-Wuerttemberg,female,Very concerned,0.32554,276,889,0.29472,0.35636
1990,Baden-Wuerttemberg,female,Somewhat concerned,0.50433,445,889,0.47145,0.53722
1990,Baden-Wuerttemberg,female,Not concerned at all,0.17013,168,889,0.14541,0.19484
1990,Bavaria,male,Very concerned,0.23193,187,781,0.20231,0.26155
1990,Bavaria,male,Somewhat concerned,0.48262,385,781,0.44756,0.51769
1990,Bavaria,male,Not concerned at all,0.28544,209,781,0.25375,0.31714
1990,Bavaria,female,Very concerned,0.29944,244,796,0.26760,0.33128
1990,Bavaria,female,Somewhat concerned,0.49984,393,796,0.46509,0.53460
1990,Bavaria,female,Not concerned at all,0.20072,159,796,0.17288,0.22856
1990,Berlin,male,Very concerned,0.25513,93,290,0.20487,0.30539
