year,pgisced97,regtyp,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Lower Secondary Level,Rural regions,Very concerned,0.35058,338,885,0.31913,0.38204
1990,Lower Secondary Level,Rural regions,Somewhat concerned,0.44836,373,885,0.41557,0.48114
1990,Lower Secondary Level,Rural regions,Not concerned at all,0.20106,174,885,0.17464,0.22748
1990,Upper Secondary Level,Urban regions,Very concerned,0.27473,1250,4271,0.26134,0.28812
1990,Upper Secondary Level,Urban regions,Somewhat concerned,0.45880,1941,4271,0.44385,0.47374
1990,Upper Secondary Level,Urban regions,Not concerned at all,0.26648,1080,4271,0.25322,0.27974
1990,Upper Secondary Level,Rural regions,Very concerned,0.32527,979,2689,0.30756,0.34298
1990,Upper Secondary Level,Rural regions,Somewhat concerned,0.44606,1158,2689,0.42727,0.46485
1990,Upper Secondary Level,Rural regions,Not concerned at all,0.22867,552,2689,0.21279,0.24454
1990,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.24659,84,286,0.19655,0.29664
1990,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.50833,135,286,0.45029,0.56637
1990,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.24508,67,286,0.19514,0.29501
1990,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.55620,43,43,0.40594,0.70645
1990,First Stage of Tertiary Education,Urban regions,Very concerned,0.24672,129,476,0.20795,0.28549
1990,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.48034,229,476,0.43541,0.52527
1990,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.27294,118,476,0.23288,0.31300
1990,First Stage of Tertiary Education,Rural regions,Very concerned,0.29499,90,285,0.24195,0.34803
1990,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.40125,120,285,0.34424,0.45825
1990,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.30376,75,285,0.25028,0.35725
1990,Second Stage of Tertiary Education,Urban regions,Very concerned,0.22455,252,982,0.19844,0.25066
1990,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.51033,487,982,0.47904,0.54161
1990,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.26512,243,982,0.23750,0.29274
1990,Second Stage of Tertiary Education,Rural regions,Very concerned,0.27834,200,684,0.24473,0.31196
1990,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.48148,337,684,0.44401,0.51895
1990,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.24018,147,684,0.20814,0.27221
1991,No answer / don't know,Urban regions,Very concerned,0.41704,64,124,0.32990,0.50418
1991,No answer / don't know,Urban regions,Somewhat concerned,0.43285,60,124,0.34529,0.52042
1991,Pre-primary Level,Urban regions,Very concerned,0.43464,57,110,0.34158,0.52770
1991,Pre-primary Level,Urban regions,Somewhat concerned,0.46975,53,110,0.37606,0.56345
1991,Primary Level,Urban regions,Very concerned,0.41946,215,537,0.37768,0.46124
1991,Primary Level,Urban regions,Somewhat concerned,0.40334,226,537,0.36181,0.44488
1991,Primary Level,Urban regions,Not concerned at all,0.17720,96,537,0.14487,0.20952
1991,Primary Level,Rural regions,Very concerned,0.40549,46,90,0.30348,0.50750
1991,Primary Level,Rural regions,Somewhat concerned,0.39440,44,90,0.29286,0.49593
1991,Lower Secondary Level,Urban regions,Very concerned,0.47887,902,1976,0.45684,0.50090
1991,Lower Secondary Level,Urban regions,Somewhat concerned,0.42307,836,1976,0.40128,0.44486
1991,Lower Secondary Level,Urban regions,Not concerned at all,0.09805,238,1976,0.08494,0.11117
1991,Lower Secondary Level,Rural regions,Very concerned,0.45172,394,848,0.41820,0.48524
1991,Lower Secondary Level,Rural regions,Somewhat concerned,0.46381,380,848,0.43023,0.49740
1991,Lower Secondary Level,Rural regions,Not concerned at all,0.08447,74,848,0.06574,0.10320
1991,Upper Secondary Level,Urban regions,Very concerned,0.44106,1837,4197,0.42604,0.45609
1991,Upper Secondary Level,Urban regions,Somewhat concerned,0.45525,1911,4197,0.44019,0.47032
1991,Upper Secondary Level,Urban regions,Not concerned at all,0.10368,449,4197,0.09446,0.11290
1991,Upper Secondary Level,Rural regions,Very concerned,0.44621,1188,2611,0.42714,0.46528
1991,Upper Secondary Level,Rural regions,Somewhat concerned,0.44715,1151,2611,0.42807,0.46622
1991,Upper Secondary Level,Rural regions,Not concerned at all,0.10664,272,2611,0.09480,0.11849
1991,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.44677,129,264,0.38668,0.50685
1991,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.44713,135,264,0.38704,0.50722
1991,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.44330,31,70,0.32609,0.56052
1991,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.39577,39,70,0.28038,0.51115
1991,First Stage of Tertiary Education,Urban regions,Very concerned,0.39915,186,463,0.35449,0.44381
1991,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.45125,219,463,0.40587,0.49663
1991,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.14960,58,463,0.11707,0.18212
1991,First Stage of Tertiary Education,Rural regions,Very concerned,0.37453,107,283,0.31804,0.43102
1991,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.50929,145,283,0.45094,0.56763
1991,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.11618,31,283,0.07878,0.15358
1991,Second Stage of Tertiary Education,Urban regions,Very concerned,0.35599,368,978,0.32596,0.38601
1991,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.50536,490,978,0.47401,0.53671
1991,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.13866,120,978,0.11698,0.16033
1991,Second Stage of Tertiary Education,Rural regions,Very concerned,0.38738,252,675,0.35060,0.42416
1991,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.49643,353,675,0.45869,0.53418
1991,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.11619,70,675,0.09199,0.14038
1992,No answer / don't know,Urban regions,Very concerned,0.58577,72,129,0.50043,0.67111
1992,No answer / don't know,Urban regions,Somewhat concerned,0.35492,57,129,0.27203,0.43782
1992,Pre-primary Level,Urban regions,Very concerned,0.38200,53,110,0.29079,0.47322
1992,Pre-primary Level,Urban regions,Somewhat concerned,0.47299,57,110,0.37926,0.56672
1992,Primary Level,Urban regions,Very concerned,0.46972,230,515,0.42658,0.51287
1992,Primary Level,Urban regions,Somewhat concerned,0.37283,202,515,0.33103,0.41464
1992,Primary Level,Urban regions,Not concerned at all,0.15745,83,515,0.12596,0.18893
1992,Primary Level,Rural regions,Very concerned,0.48418,53,53,0.34835,0.62002
1992,Lower Secondary Level,Urban regions,Very concerned,0.47913,921,1918,0.45677,0.50150
1992,Lower Secondary Level,Urban regions,Somewhat concerned,0.40944,768,1918,0.38743,0.43146
1992,Lower Secondary Level,Urban regions,Not concerned at all,0.11142,229,1918,0.09734,0.12551
1992,Lower Secondary Level,Rural regions,Very concerned,0.45010,378,821,0.41605,0.48415
1992,Lower Secondary Level,Rural regions,Somewhat concerned,0.45393,362,821,0.41985,0.48800
1992,Lower Secondary Level,Rural regions,Not concerned at all,0.09597,81,821,0.07581,0.11613
1992,Upper Secondary Level,No answer / don't know,Very concerned,0.53064,33,33,0.35773,0.70356
1992,Upper Secondary Level,Urban regions,Very concerned,0.39998,1745,4142,0.38506,0.41490
1992,Upper Secondary Level,Urban regions,Somewhat concerned,0.47166,1878,4142,0.45646,0.48687
1992,Upper Secondary Level,Urban regions,Not concerned at all,0.12836,519,4142,0.11817,0.13855
1992,Upper Secondary Level,Rural regions,Very concerned,0.41603,1109,2470,0.39659,0.43548
1992,Upper Secondary Level,Rural regions,Somewhat concerned,0.47549,1122,2470,0.45579,0.49519
1992,Upper Secondary Level,Rural regions,Not concerned at all,0.10848,239,2470,0.09621,0.12074
1992,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.36555,125,299,0.31087,0.42023
1992,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.51776,142,299,0.46103,0.57449
1992,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.11669,32,299,0.08024,0.15314
1992,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.60635,45,45,0.46199,0.75071
1992,First Stage of Tertiary Education,Urban regions,Very concerned,0.39389,195,470,0.34967,0.43811
1992,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.48182,219,470,0.43659,0.52704
1992,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.12429,56,470,0.09444,0.15415
1992,First Stage of Tertiary Education,Rural regions,Very concerned,0.41937,117,290,0.36247,0.47626
1992,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.44859,137,290,0.39125,0.50593
1992,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.13204,36,290,0.09301,0.17107
1992,Second Stage of Tertiary Education,Urban regions,Very concerned,0.36517,392,994,0.33522,0.39512
1992,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.48324,483,994,0.45215,0.51432
1992,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.15159,119,994,0.12929,0.17390
1992,Second Stage of Tertiary Education,Rural regions,Very concerned,0.39939,260,626,0.36100,0.43779
1992,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.48069,302,626,0.44152,0.51986
1992,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.11991,64,626,0.09444,0.14538
1993,No answer / don't know,Urban regions,Very concerned,0.42176,75,134,0.33783,0.50569
