year,regtyp,sex,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1987,Rural regions,male,Not concerned at all,0.14953,166,1064,0.12809,0.17097
1987,Rural regions,female,Very concerned,0.46647,518,1118,0.43722,0.49573
1987,Rural regions,female,Somewhat concerned,0.45252,495,1118,0.42333,0.48171
1987,Rural regions,female,Not concerned at all,0.08101,105,1118,0.06500,0.09701
1988,Urban regions,male,Very concerned,0.34883,1369,3887,0.33384,0.36381
1988,Urban regions,male,Somewhat concerned,0.49125,1913,3887,0.47553,0.50697
1988,Urban regions,male,Not concerned at all,0.15992,605,3887,0.14840,0.17144
1988,Urban regions,female,Very concerned,0.46750,1769,3943,0.45192,0.48307
1988,Urban regions,female,Somewhat concerned,0.43934,1779,3943,0.42384,0.45483
1988,Urban regions,female,Not concerned at all,0.09317,395,3943,0.08409,0.10224
1988,Rural regions,male,Very concerned,0.33485,359,1005,0.30566,0.36404
1988,Rural regions,male,Somewhat concerned,0.50372,490,1005,0.47279,0.53465
1988,Rural regions,male,Not concerned at all,0.16143,156,1005,0.13867,0.18419
1988,Rural regions,female,Very concerned,0.45009,482,1041,0.41985,0.48033
1988,Rural regions,female,Somewhat concerned,0.44593,446,1041,0.41572,0.47614
1988,Rural regions,female,Not concerned at all,0.10398,113,1041,0.08543,0.12253
1989,Urban regions,male,Very concerned,0.28906,1123,3750,0.27455,0.30357
1989,Urban regions,male,Somewhat concerned,0.48241,1792,3750,0.46642,0.49841
1989,Urban regions,male,Not concerned at all,0.22853,835,3750,0.21509,0.24197
1989,Urban regions,female,Very concerned,0.39440,1498,3868,0.37899,0.40980
1989,Urban regions,female,Somewhat concerned,0.46590,1806,3868,0.45018,0.48162
1989,Urban regions,female,Not concerned at all,0.13970,564,3868,0.12878,0.15063
1989,Rural regions,male,Very concerned,0.26132,268,961,0.23353,0.28911
1989,Rural regions,male,Somewhat concerned,0.48742,467,961,0.45580,0.51904
1989,Rural regions,male,Not concerned at all,0.25126,226,961,0.22382,0.27870
1989,Rural regions,female,Very concerned,0.37794,382,973,0.34746,0.40843
1989,Rural regions,female,Somewhat concerned,0.49015,461,973,0.45872,0.52158
1989,Rural regions,female,Not concerned at all,0.13191,130,973,0.11063,0.15318
1990,Urban regions,male,Very concerned,0.23105,1106,4357,0.21853,0.24357
1990,Urban regions,male,Somewhat concerned,0.45520,1989,4357,0.44041,0.46999
1990,Urban regions,male,Not concerned at all,0.31375,1262,4357,0.29997,0.32753
1990,Urban regions,female,Very concerned,0.30998,1471,4531,0.29651,0.32344
1990,Urban regions,female,Somewhat concerned,0.48838,2158,4531,0.47382,0.50294
1990,Urban regions,female,Not concerned at all,0.20164,902,4531,0.18996,0.21333
1990,Rural regions,male,Very concerned,0.28461,749,2335,0.26630,0.30291
1990,Rural regions,male,Somewhat concerned,0.44679,1014,2335,0.42662,0.46696
1990,Rural regions,male,Not concerned at all,0.26860,572,2335,0.25062,0.28658
1990,Rural regions,female,Very concerned,0.36064,947,2463,0.34167,0.37961
1990,Rural regions,female,Somewhat concerned,0.44722,1083,2463,0.42758,0.46686
1990,Rural regions,female,Not concerned at all,0.19214,433,2463,0.17658,0.20770
1991,Urban regions,male,Very concerned,0.36507,1577,4268,0.35063,0.37952
1991,Urban regions,male,Somewhat concerned,0.48311,2043,4268,0.46811,0.49810
1991,Urban regions,male,Not concerned at all,0.15182,648,4268,0.14105,0.16259
1991,Urban regions,female,Very concerned,0.49992,2181,4439,0.48521,0.51463
1991,Urban regions,female,Somewhat concerned,0.42457,1887,4439,0.41003,0.43912
1991,Urban regions,female,Not concerned at all,0.07550,371,4439,0.06773,0.08328
1991,Rural regions,male,Very concerned,0.37494,879,2279,0.35506,0.39482
1991,Rural regions,male,Somewhat concerned,0.48563,1085,2279,0.46511,0.50616
1991,Rural regions,male,Not concerned at all,0.13943,315,2279,0.12521,0.15365
1991,Rural regions,female,Very concerned,0.48959,1166,2408,0.46962,0.50956
1991,Rural regions,female,Somewhat concerned,0.43568,1063,2408,0.41587,0.45549
1991,Rural regions,female,Not concerned at all,0.07473,179,2408,0.06423,0.08524
1992,No answer / don't know,female,Somewhat concerned,0.47961,31,31,0.30083,0.65838
1992,Urban regions,male,Very concerned,0.35025,1590,4190,0.33580,0.36469
1992,Urban regions,male,Somewhat concerned,0.48141,1936,4190,0.46628,0.49654
1992,Urban regions,male,Not concerned at all,0.16835,664,4190,0.15701,0.17968
1992,Urban regions,female,Very concerned,0.47359,2143,4423,0.45888,0.48831
1992,Urban regions,female,Somewhat concerned,0.43728,1870,4423,0.42265,0.45190
1992,Urban regions,female,Not concerned at all,0.08913,410,4423,0.08073,0.09753
1992,Rural regions,male,Very concerned,0.36986,863,2178,0.34958,0.39013
1992,Rural regions,male,Somewhat concerned,0.48927,1041,2178,0.46827,0.51027
1992,Rural regions,male,Not concerned at all,0.14088,274,2178,0.12626,0.15549
1992,Rural regions,female,Very concerned,0.46963,1125,2314,0.44929,0.48997
1992,Rural regions,female,Somewhat concerned,0.44732,1000,2314,0.42706,0.46759
1992,Rural regions,female,Not concerned at all,0.08305,189,2314,0.07181,0.09430
1993,Urban regions,male,Very concerned,0.39463,1764,4171,0.37979,0.40946
1993,Urban regions,male,Somewhat concerned,0.47860,1933,4171,0.46344,0.49376
1993,Urban regions,male,Not concerned at all,0.12677,474,4171,0.11667,0.13687
1993,Urban regions,female,Very concerned,0.53194,2391,4381,0.51716,0.54672
1993,Urban regions,female,Somewhat concerned,0.40395,1714,4381,0.38942,0.41848
1993,Urban regions,female,Not concerned at all,0.06411,276,4381,0.05685,0.07136
1993,Rural regions,male,Very concerned,0.40712,903,2156,0.38638,0.42787
1993,Rural regions,male,Somewhat concerned,0.47027,997,2156,0.44920,0.49134
1993,Rural regions,male,Not concerned at all,0.12261,256,2156,0.10876,0.13646
1993,Rural regions,female,Very concerned,0.53675,1257,2307,0.51640,0.55710
1993,Rural regions,female,Somewhat concerned,0.40629,929,2307,0.38625,0.42634
1993,Rural regions,female,Not concerned at all,0.05695,121,2307,0.04750,0.06641
1994,Urban regions,male,Very concerned,0.39028,1649,4065,0.37528,0.40527
1994,Urban regions,male,Somewhat concerned,0.47813,1921,4065,0.46277,0.49349
1994,Urban regions,male,Not concerned at all,0.13160,495,4065,0.12120,0.14199
1994,Urban regions,female,Very concerned,0.50044,2221,4368,0.48562,0.51527
1994,Urban regions,female,Somewhat concerned,0.43512,1860,4368,0.42041,0.44982
1994,Urban regions,female,Not concerned at all,0.06444,287,4368,0.05716,0.07172
1994,Rural regions,male,Very concerned,0.38831,872,2113,0.36753,0.40910
1994,Rural regions,male,Somewhat concerned,0.48801,993,2113,0.46669,0.50933
1994,Rural regions,male,Not concerned at all,0.12368,248,2113,0.10964,0.13772
1994,Rural regions,female,Very concerned,0.55253,1244,2257,0.53201,0.57305
1994,Rural regions,female,Somewhat concerned,0.38823,881,2257,0.36811,0.40834
1994,Rural regions,female,Not concerned at all,0.05925,132,2257,0.04950,0.06899
1995,Urban regions,male,Very concerned,0.39227,1762,4164,0.37744,0.40711
1995,Urban regions,male,Somewhat concerned,0.46952,1886,4164,0.45436,0.48468
1995,Urban regions,male,Not concerned at all,0.13821,516,4164,0.12772,0.14869
1995,Urban regions,female,Very concerned,0.50233,2341,4492,0.48770,0.51695
1995,Urban regions,female,Somewhat concerned,0.42337,1836,4492,0.40892,0.43782
1995,Urban regions,female,Not concerned at all,0.07430,315,4492,0.06663,0.08197
1995,Rural regions,male,Very concerned,0.41382,920,2185,0.39317,0.43448
1995,Rural regions,male,Somewhat concerned,0.45760,995,2185,0.43671,0.47850
1995,Rural regions,male,Not concerned at all,0.12857,270,2185,0.11454,0.14261
1995,Rural regions,female,Very concerned,0.53801,1230,2317,0.51770,0.55831
1995,Rural regions,female,Somewhat concerned,0.40752,948,2317,0.38751,0.42754
1995,Rural regions,female,Not concerned at all,0.05447,139,2317,0.04523,0.06371
1996,Urban regions,male,Very concerned,0.30888,1353,4087,0.29472,0.32305
1996,Urban regions,male,Somewhat concerned,0.50121,2021,4087,0.48588,0.51654
1996,Urban regions,male,Not concerned at all,0.18991,713,4087,0.17788,0.20194
1996,Urban regions,female,Very concerned,0.43679,1950,4421,0.42217,0.45141
1996,Urban regions,female,Somewhat concerned,0.47322,2063,4421,0.45850,0.48794
1996,Urban regions,female,Not concerned at all,0.08999,408,4421,0.08155,0.09843
1996,Rural regions,male,Very concerned,0.34212,804,2182,0.32221,0.36203
1996,Rural regions,male,Somewhat concerned,0.49715,1046,2182,0.47617,0.51814
1996,Rural regions,male,Not concerned at all,0.16073,332,2182,0.14532,0.17614
1996,Rural regions,female,Very concerned,0.48045,1118,2304,0.46005,0.50086
1996,Rural regions,female,Somewhat concerned,0.45495,1024,2304,0.43462,0.47529
1996,Rural regions,female,Not concerned at all,0.06459,162,2304,0.05455,0.07463
1997,Urban regions,male,Very concerned,0.25910,1067,4037,0.24559,0.27262
1997,Urban regions,male,Somewhat concerned,0.46758,1932,4037,0.45218,0.48297
1997,Urban regions,male,Not concerned at all,0.27332,1038,4037,0.25957,0.28707
1997,Urban regions,female,Very concerned,0.37979,1616,4307,0.36530,0.39429
1997,Urban regions,female,Somewhat concerned,0.47877,2068,4307,0.46385,0.49369
1997,Urban regions,female,Not concerned at all,0.14144,623,4307,0.13103,0.15185
1997,Rural regions,male,Very concerned,0.26416,608,2143,0.24549,0.28283
1997,Rural regions,male,Somewhat concerned,0.50098,1042,2143,0.47981,0.52216
1997,Rural regions,male,Not concerned at all,0.23486,493,2143,0.21691,0.25281
1997,Rural regions,female,Very concerned,0.41274,934,2269,0.39248,0.43300
1997,Rural regions,female,Somewhat concerned,0.46539,1070,2269,0.44486,0.48592
1997,Rural regions,female,Not concerned at all,0.12187,265,2269,0.10841,0.13534
1998,Urban regions,male,Very concerned,0.31327,1399,4458,0.29965,0.32688
1998,Urban regions,male,Somewhat concerned,0.48467,2207,4458,0.47000,0.49934
1998,Urban regions,male,Not concerned at all,0.20207,852,4458,0.19028,0.21385
1998,Urban regions,female,Very concerned,0.43053,1998,4782,0.41649,0.44457
1998,Urban regions,female,Somewhat concerned,0.45490,2240,4782,0.44078,0.46901
1998,Urban regions,female,Not concerned at all,0.11457,544,4782,0.10555,0.12360
1998,Rural regions,male,Very concerned,0.33434,804,2404,0.31547,0.35320
1998,Rural regions,male,Somewhat concerned,0.48271,1168,2404,0.46273,0.50269
1998,Rural regions,male,Not concerned at all,0.18296,432,2404,0.16750,0.19841
1998,Rural regions,female,Very concerned,0.46881,1158,2522,0.44933,0.48829
1998,Rural regions,female,Somewhat concerned,0.43744,1134,2522,0.41807,0.45680
1998,Rural regions,female,Not concerned at all,0.09375,230,2522,0.08237,0.10513
1999,Urban regions,male,Very concerned,0.33240,1410,4280,0.31829,0.34651
1999,Urban regions,male,Somewhat concerned,0.48293,2076,4280,0.46796,0.49790
1999,Urban regions,male,Not concerned at all,0.18467,794,4280,0.17304,0.19630
1999,Urban regions,female,Very concerned,0.45323,1967,4584,0.43882,0.46764
1999,Urban regions,female,Somewhat concerned,0.45471,2147,4584,0.44030,0.46913
1999,Urban regions,female,Not concerned at all,0.09206,470,4584,0.08369,0.10043
1999,Rural regions,male,Very concerned,0.35484,757,2316,0.33535,0.37433
1999,Rural regions,male,Somewhat concerned,0.47716,1144,2316,0.45681,0.49751
1999,Rural regions,male,Not concerned at all,0.16800,415,2316,0.15277,0.18323
1999,Rural regions,female,Very concerned,0.46452,1069,2454,0.44478,0.48426
1999,Rural regions,female,Somewhat concerned,0.43748,1130,2454,0.41785,0.45711
1999,Rural regions,female,Not concerned at all,0.09800,255,2454,0.08624,0.10977
2000,Urban regions,male,Very concerned,0.25963,1937,7466,0.24968,0.26957
2000,Urban regions,male,Somewhat concerned,0.48828,3665,7466,0.47694,0.49962
2000,Urban regions,male,Not concerned at all,0.25209,1864,7466,0.24224,0.26194
2000,Urban regions,female,Very concerned,0.37115,2970,8138,0.36065,0.38165
2000,Urban regions,female,Somewhat concerned,0.47458,3916,8138,0.46373,0.48543
2000,Urban regions,female,Not concerned at all,0.15427,1252,8138,0.14642,0.16212
2000,Rural regions,male,Very concerned,0.29657,1172,4014,0.28244,0.31070
2000,Rural regions,male,Somewhat concerned,0.50050,2026,4014,0.48503,0.51597
2000,Rural regions,male,Not concerned at all,0.20293,816,4014,0.19049,0.21538
2000,Rural regions,female,Very concerned,0.40066,1698,4278,0.38598,0.41535
2000,Rural regions,female,Somewhat concerned,0.47747,2072,4278,0.46250,0.49244
2000,Rural regions,female,Not concerned at all,0.12187,508,4278,0.11206,0.13167
2001,Urban regions,male,Very concerned,0.23739,1595,6780,0.22727,0.24752
2001,Urban regions,male,Somewhat concerned,0.49434,3366,6780,0.48244,0.50624
2001,Urban regions,male,Not concerned at all,0.26826,1819,6780,0.25772,0.27881
2001,Urban regions,female,Very concerned,0.32943,2399,7437,0.31875,0.34012
2001,Urban regions,female,Somewhat concerned,0.49187,3686,7437,0.48051,0.50324
2001,Urban regions,female,Not concerned at all,0.17869,1352,7437,0.16999,0.18740
2001,Rural regions,male,Very concerned,0.27939,964,3658,0.26485,0.29394
2001,Rural regions,male,Somewhat concerned,0.49897,1886,3658,0.48277,0.51518
2001,Rural regions,male,Not concerned at all,0.22164,808,3658,0.20817,0.23510
2001,Rural regions,female,Very concerned,0.36596,1380,3868,0.35077,0.38114
2001,Rural regions,female,Somewhat concerned,0.50351,1982,3868,0.48776,0.51927
2001,Rural regions,female,Not concerned at all,0.13053,506,3868,0.11991,0.14115
2002,Urban regions,male,Very concerned,0.37749,2663,7328,0.36639,0.38859
2002,Urban regions,male,Somewhat concerned,0.45847,3446,7328,0.44706,0.46987
2002,Urban regions,male,Not concerned at all,0.16404,1219,7328,0.15556,0.17252
2002,Urban regions,female,Very concerned,0.49362,3800,7887,0.48259,0.50466
2002,Urban regions,female,Somewhat concerned,0.40967,3293,7887,0.39882,0.42052
2002,Urban regions,female,Not concerned at all,0.09671,794,7887,0.09018,0.10323
2002,Rural regions,male,Very concerned,0.40469,1487,3743,0.38896,0.42042
2002,Rural regions,male,Somewhat concerned,0.46227,1773,3743,0.44630,0.47824
2002,Rural regions,male,Not concerned at all,0.13304,483,3743,0.12216,0.14392
2002,Rural regions,female,Very concerned,0.52007,2023,3937,0.50446,0.53568
2002,Rural regions,female,Somewhat concerned,0.41218,1661,3937,0.39680,0.42755
2002,Rural regions,female,Not concerned at all,0.06776,253,3937,0.05990,0.07561
2003,Urban regions,male,Very concerned,0.56539,3804,7063,0.55383,0.57695
2003,Urban regions,male,Somewhat concerned,0.35083,2659,7063,0.33970,0.36196
2003,Urban regions,male,Not concerned at all,0.08378,600,7063,0.07732,0.09024
2003,Urban regions,female,Very concerned,0.68883,5070,7625,0.67843,0.69922
2003,Urban regions,female,Somewhat concerned,0.26890,2198,7625,0.25894,0.27885
2003,Urban regions,female,Not concerned at all,0.04228,357,7625,0.03776,0.04679
2003,Rural regions,male,Very concerned,0.59242,2054,3573,0.57630,0.60853
2003,Rural regions,male,Somewhat concerned,0.33162,1255,3573,0.31618,0.34706
2003,Rural regions,male,Not concerned at all,0.07597,264,3573,0.06728,0.08466
2003,Rural regions,female,Very concerned,0.70019,2619,3797,0.68561,0.71476
2003,Rural regions,female,Somewhat concerned,0.25742,1024,3797,0.24351,0.27133
2003,Rural regions,female,Not concerned at all,0.04239,154,3797,0.03598,0.04880
2004,Urban regions,male,Very concerned,0.33895,2222,6830,0.32772,0.35017
2004,Urban regions,male,Somewhat concerned,0.48373,3330,6830,0.47187,0.49558
2004,Urban regions,male,Not concerned at all,0.17733,1278,6830,0.16827,0.18638
2004,Urban regions,female,Very concerned,0.47554,3375,7421,0.46418,0.48691
2004,Urban regions,female,Somewhat concerned,0.42391,3255,7421,0.41266,0.43515
2004,Urban regions,female,Not concerned at all,0.10055,791,7421,0.09371,0.10739
2004,Rural regions,male,Very concerned,0.37285,1257,3484,0.35679,0.38890
2004,Rural regions,male,Somewhat concerned,0.45620,1664,3484,0.43966,0.47274
2004,Rural regions,male,Not concerned at all,0.17095,563,3484,0.15845,0.18346
2004,Rural regions,female,Very concerned,0.46285,1701,3709,0.44680,0.47890
2004,Rural regions,female,Somewhat concerned,0.44618,1697,3709,0.43018,0.46218
2004,Rural regions,female,Not concerned at all,0.09098,311,3709,0.08172,0.10023
2005,Urban regions,male,Very concerned,0.31838,2045,6541,0.30709,0.32967
2005,Urban regions,male,Somewhat concerned,0.49604,3249,6541,0.48392,0.50816
2005,Urban regions,male,Not concerned at all,0.18557,1247,6541,0.17615,0.19500
2005,Urban regions,female,Very concerned,0.45433,3091,7163,0.44280,0.46586
2005,Urban regions,female,Somewhat concerned,0.43980,3267,7163,0.42831,0.45130
2005,Urban regions,female,Not concerned at all,0.10587,805,7163,0.09874,0.11299
2005,Rural regions,male,Very concerned,0.37286,1186,3308,0.35638,0.38934
2005,Rural regions,male,Somewhat concerned,0.46561,1597,3308,0.44860,0.48261
2005,Rural regions,male,Not concerned at all,0.16153,525,3308,0.14899,0.17408
2005,Rural regions,female,Very concerned,0.47928,1687,3575,0.46290,0.49566
2005,Rural regions,female,Somewhat concerned,0.42415,1571,3575,0.40795,0.44035
2005,Rural regions,female,Not concerned at all,0.09657,317,3575,0.08689,0.10625
2006,Urban regions,male,Very concerned,0.36591,2498,6849,0.35450,0.37732
2006,Urban regions,male,Somewhat concerned,0.48122,3311,6849,0.46939,0.49306
2006,Urban regions,male,Not concerned at all,0.15287,1040,6849,0.14434,0.16139
2006,Urban regions,female,Very concerned,0.47530,3531,7548,0.46403,0.48657
2006,Urban regions,female,Somewhat concerned,0.43931,3343,7548,0.42812,0.45051
2006,Urban regions,female,Not concerned at all,0.08539,674,7548,0.07908,0.09169
2006,Rural regions,male,Very concerned,0.39052,1416,3557,0.37448,0.40655
2006,Rural regions,male,Somewhat concerned,0.47273,1673,3557,0.45632,0.48914
2006,Rural regions,male,Not concerned at all,0.13676,468,3557,0.12546,0.14805
2006,Rural regions,female,Very concerned,0.48583,1877,3872,0.47009,0.50158
2006,Rural regions,female,Somewhat concerned,0.43380,1695,3872,0.41819,0.44941
2006,Rural regions,female,Not concerned at all,0.08037,300,3872,0.07180,0.08893
2007,Urban regions,male,Very concerned,0.31429,1918,6348,0.30287,0.32571
2007,Urban regions,male,Somewhat concerned,0.49362,3232,6348,0.48132,0.50592
2007,Urban regions,male,Not concerned at all,0.19209,1198,6348,0.18240,0.20179
2007,Urban regions,female,Very concerned,0.41764,2863,7044,0.40613,0.42916
2007,Urban regions,female,Somewhat concerned,0.46852,3349,7044,0.45686,0.48017
2007,Urban regions,female,Not concerned at all,0.11384,832,7044,0.10642,0.12126
2007,Rural regions,male,Very concerned,0.34064,1119,3370,0.32464,0.35664
2007,Rural regions,male,Somewhat concerned,0.50096,1710,3370,0.48408,0.51784
2007,Rural regions,male,Not concerned at all,0.15840,541,3370,0.14607,0.17073
2007,Rural regions,female,Very concerned,0.40584,1465,3609,0.38982,0.42187
2007,Rural regions,female,Somewhat concerned,0.50032,1811,3609,0.48401,0.51664
2007,Rural regions,female,Not concerned at all,0.09384,333,3609,0.08432,0.10335
2008,Urban regions,male,Very concerned,0.28097,1623,6000,0.26960,0.29235
2008,Urban regions,male,Somewhat concerned,0.50292,3080,6000,0.49027,0.51557
2008,Urban regions,male,Not concerned at all,0.21611,1297,6000,0.20569,0.22652
2008,Urban regions,female,Very concerned,0.36746,2370,6659,0.35588,0.37904
2008,Urban regions,female,Somewhat concerned,0.50938,3427,6659,0.49737,0.52138
2008,Urban regions,female,Not concerned at all,0.12316,862,6659,0.11527,0.13106
2008,Rural regions,male,Very concerned,0.29667,913,3173,0.28077,0.31257
2008,Rural regions,male,Somewhat concerned,0.52135,1690,3173,0.50396,0.53873
2008,Rural regions,male,Not concerned at all,0.18198,570,3173,0.16856,0.19541
2008,Rural regions,female,Very concerned,0.37272,1219,3411,0.35649,0.38895
2008,Rural regions,female,Somewhat concerned,0.50530,1787,3411,0.48852,0.52208
2008,Rural regions,female,Not concerned at all,0.12198,405,3411,0.11100,0.13296
2009,Urban regions,male,Very concerned,0.25869,1379,5538,0.24715,0.27022
2009,Urban regions,male,Somewhat concerned,0.52631,2963,5538,0.51316,0.53946
2009,Urban regions,male,Not concerned at all,0.21500,1196,5538,0.20418,0.22582
2009,Urban regions,female,Very concerned,0.36216,2108,6140,0.35014,0.37419
2009,Urban regions,female,Somewhat concerned,0.52104,3272,6140,0.50854,0.53353
2009,Urban regions,female,Not concerned at all,0.11680,760,6140,0.10877,0.12484
2009,Rural regions,male,Very concerned,0.28455,818,3036,0.26850,0.30061
2009,Rural regions,male,Somewhat concerned,0.51784,1621,3036,0.50006,0.53561
2009,Rural regions,male,Not concerned at all,0.19761,597,3036,0.18344,0.21178
2009,Rural regions,female,Very concerned,0.35983,1152,3238,0.34329,0.37636
2009,Rural regions,female,Somewhat concerned,0.51966,1725,3238,0.50244,0.53687
2009,Rural regions,female,Not concerned at all,0.12052,361,3238,0.10930,0.13173
2010,Urban regions,male,Very concerned,0.27394,1853,7070,0.26354,0.28434
2010,Urban regions,male,Somewhat concerned,0.49978,3684,7070,0.48813,0.51144
2010,Urban regions,male,Not concerned at all,0.22628,1533,7070,0.21652,0.23603
2010,Urban regions,female,Very concerned,0.35001,2901,8527,0.33989,0.36014
2010,Urban regions,female,Somewhat concerned,0.51986,4507,8527,0.50926,0.53047
2010,Urban regions,female,Not concerned at all,0.13013,1119,8527,0.12299,0.13727
2010,Rural regions,male,Very concerned,0.29383,1080,3803,0.27935,0.30831
2010,Rural regions,male,Somewhat concerned,0.51552,1967,3803,0.49963,0.53140
2010,Rural regions,male,Not concerned at all,0.19065,756,3803,0.17817,0.20314
2010,Rural regions,female,Very concerned,0.37749,1605,4467,0.36327,0.39171
2010,Rural regions,female,Somewhat concerned,0.51945,2378,4467,0.50479,0.53410
2010,Rural regions,female,Not concerned at all,0.10307,484,4467,0.09415,0.11198
2011,Urban regions,male,Very concerned,0.28349,1767,6209,0.27228,0.29471
2011,Urban regions,male,Somewhat concerned,0.51095,3168,6209,0.49852,0.52339
2011,Urban regions,male,Not concerned at all,0.20555,1274,6209,0.19550,0.21561
2011,Urban regions,female,Very concerned,0.38050,2666,7049,0.36916,0.39183
2011,Urban regions,female,Somewhat concerned,0.50169,3555,7049,0.49002,0.51337
2011,Urban regions,female,Not concerned at all,0.11781,828,7049,0.11028,0.12533
2011,Rural regions,male,Very concerned,0.31743,993,3458,0.30191,0.33295
2011,Rural regions,male,Somewhat concerned,0.49212,1770,3458,0.47546,0.50879
2011,Rural regions,male,Not concerned at all,0.19045,695,3458,0.17736,0.20354
2011,Rural regions,female,Very concerned,0.39439,1424,3760,0.37877,0.41002
2011,Rural regions,female,Somewhat concerned,0.50067,1921,3760,0.48469,0.51666
2011,Rural regions,female,Not concerned at all,0.10493,415,3760,0.09514,0.11473
2012,Urban regions,male,Very concerned,0.27228,1692,6100,0.26111,0.28346
2012,Urban regions,male,Somewhat concerned,0.50485,3058,6100,0.49231,0.51740
2012,Urban regions,male,Not concerned at all,0.22286,1350,6100,0.21242,0.23331
2012,Urban regions,female,Very concerned,0.35205,2499,6906,0.34078,0.36331
2012,Urban regions,female,Somewhat concerned,0.51919,3513,6906,0.50740,0.53097
2012,Urban regions,female,Not concerned at all,0.12876,894,6906,0.12086,0.13666
2012,Rural regions,male,Very concerned,0.27813,959,3506,0.26330,0.29297
2012,Rural regions,male,Somewhat concerned,0.50942,1812,3506,0.49287,0.52597
2012,Rural regions,male,Not concerned at all,0.21245,735,3506,0.19890,0.22599
2012,Rural regions,female,Very concerned,0.37779,1448,3868,0.36251,0.39307
2012,Rural regions,female,Somewhat concerned,0.48922,1916,3868,0.47347,0.50498
2012,Rural regions,female,Not concerned at all,0.13299,504,3868,0.12229,0.14369
2013,Urban regions,male,Very concerned,0.24555,1407,5597,0.23428,0.25683
2013,Urban regions,male,Somewhat concerned,0.50643,2873,5597,0.49333,0.51953
2013,Urban regions,male,Not concerned at all,0.24801,1317,5597,0.23670,0.25933
2013,Urban regions,female,Very concerned,0.34454,2185,6412,0.33291,0.35617
2013,Urban regions,female,Somewhat concerned,0.53031,3394,6412,0.51810,0.54253
2013,Urban regions,female,Not concerned at all,0.12515,833,6412,0.11705,0.13325
2013,Rural regions,male,Very concerned,0.26289,853,3198,0.24763,0.27815
2013,Rural regions,male,Somewhat concerned,0.52346,1664,3198,0.50614,0.54077
2013,Rural regions,male,Not concerned at all,0.21366,681,3198,0.19945,0.22787
2013,Rural regions,female,Very concerned,0.34655,1225,3556,0.33091,0.36220
2013,Rural regions,female,Somewhat concerned,0.52069,1859,3556,0.50427,0.53711
