year,age_gr,pgisced97,pld0044,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,17-29 y.,Lower Secondary Level,Sometimes,0.23484,139,530,0.19872,0.27097
2008,17-29 y.,Lower Secondary Level,Seldom,0.30382,190,530,0.26463,0.34301
2008,17-29 y.,Lower Secondary Level,Never,0.29019,163,530,0.25151,0.32886
2008,17-29 y.,Upper Secondary Level,Often,0.07283,97,1394,0.05918,0.08647
2008,17-29 y.,Upper Secondary Level,Sometimes,0.25237,347,1394,0.22956,0.27518
2008,17-29 y.,Upper Secondary Level,Seldom,0.37230,552,1394,0.34691,0.39768
2008,17-29 y.,Upper Secondary Level,Never,0.28170,398,1394,0.25808,0.30533
2008,17-29 y.,Post-secondary Non-tertiary Level,Sometimes,0.24808,52,208,0.18924,0.30692
2008,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.41495,87,208,0.34783,0.48208
2008,17-29 y.,Post-secondary Non-tertiary Level,Never,0.24246,69,208,0.18407,0.30084
2008,17-29 y.,Second Stage of Tertiary Education,Sometimes,0.21398,52,224,0.16015,0.26780
2008,17-29 y.,Second Stage of Tertiary Education,Seldom,0.53800,119,224,0.47256,0.60343
2008,17-29 y.,Second Stage of Tertiary Education,Never,0.17920,53,224,0.12887,0.22954
2008,30-45 y.,Lower Secondary Level,Sometimes,0.16968,54,297,0.12692,0.21244
2008,30-45 y.,Lower Secondary Level,Seldom,0.29897,98,297,0.24681,0.35112
2008,30-45 y.,Lower Secondary Level,Never,0.46338,145,297,0.40657,0.52019
2008,30-45 y.,Upper Secondary Level,Often,0.02160,39,2589,0.01600,0.02720
2008,30-45 y.,Upper Secondary Level,Sometimes,0.13066,324,2589,0.11767,0.14364
2008,30-45 y.,Upper Secondary Level,Seldom,0.36164,947,2589,0.34313,0.38015
2008,30-45 y.,Upper Secondary Level,Never,0.47714,1279,2589,0.45789,0.49638
2008,30-45 y.,Post-secondary Non-tertiary Level,Sometimes,0.14807,61,466,0.11579,0.18035
2008,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.41228,190,466,0.36754,0.45703
2008,30-45 y.,Post-secondary Non-tertiary Level,Never,0.41054,215,466,0.36582,0.45525
2008,30-45 y.,First Stage of Tertiary Education,Sometimes,0.10563,42,464,0.07763,0.13362
2008,30-45 y.,First Stage of Tertiary Education,Seldom,0.42549,197,464,0.38046,0.47053
2008,30-45 y.,First Stage of Tertiary Education,Never,0.42931,225,464,0.38423,0.47440
2008,30-45 y.,Second Stage of Tertiary Education,Sometimes,0.15438,180,1202,0.13395,0.17482
2008,30-45 y.,Second Stage of Tertiary Education,Seldom,0.44955,528,1202,0.42142,0.47769
2008,30-45 y.,Second Stage of Tertiary Education,Never,0.36987,494,1202,0.34257,0.39718
2008,46-65 y.,Primary Level,Never,0.69728,47,47,0.56451,0.83005
2008,46-65 y.,Lower Secondary Level,Sometimes,0.07858,40,430,0.05311,0.10404
2008,46-65 y.,Lower Secondary Level,Seldom,0.16244,83,430,0.12754,0.19734
2008,46-65 y.,Lower Secondary Level,Never,0.72746,307,430,0.68533,0.76960
2008,46-65 y.,Upper Secondary Level,Often,0.01426,33,3439,0.01029,0.01822
2008,46-65 y.,Upper Secondary Level,Sometimes,0.07299,251,3439,0.06429,0.08168
2008,46-65 y.,Upper Secondary Level,Seldom,0.27778,950,3439,0.26281,0.29276
2008,46-65 y.,Upper Secondary Level,Never,0.62342,2205,3439,0.60722,0.63962
2008,46-65 y.,Post-secondary Non-tertiary Level,Sometimes,0.17020,41,274,0.12562,0.21478
2008,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.37736,104,274,0.31986,0.43486
2008,46-65 y.,Post-secondary Non-tertiary Level,Never,0.42106,129,274,0.36249,0.47963
2008,46-65 y.,First Stage of Tertiary Education,Sometimes,0.08574,51,569,0.06271,0.10876
2008,46-65 y.,First Stage of Tertiary Education,Seldom,0.36241,206,569,0.32288,0.40194
2008,46-65 y.,First Stage of Tertiary Education,Never,0.52561,312,569,0.48455,0.56668
2008,46-65 y.,Second Stage of Tertiary Education,Sometimes,0.13027,208,1813,0.11478,0.14577
2008,46-65 y.,Second Stage of Tertiary Education,Seldom,0.36162,678,1813,0.33950,0.38374
2008,46-65 y.,Second Stage of Tertiary Education,Never,0.48787,927,1813,0.46485,0.51088
2008,66 and older,Primary Level,Never,0.89763,33,33,0.79260,1.00266
2008,66 and older,Lower Secondary Level,Seldom,0.17304,115,676,0.14450,0.20158
2008,66 and older,Lower Secondary Level,Never,0.75867,561,676,0.72639,0.79095
2008,66 and older,Upper Secondary Level,Sometimes,0.04653,98,2184,0.03769,0.05537
2008,66 and older,Upper Secondary Level,Seldom,0.17515,396,2184,0.15920,0.19109
2008,66 and older,Upper Secondary Level,Never,0.75475,1690,2184,0.73670,0.77280
2008,66 and older,Post-secondary Non-tertiary Level,Never,0.72965,84,84,0.63410,0.82521
2008,66 and older,First Stage of Tertiary Education,Seldom,0.23598,76,297,0.18761,0.28436
2008,66 and older,First Stage of Tertiary Education,Never,0.70238,221,297,0.65029,0.75447
2008,66 and older,Second Stage of Tertiary Education,Sometimes,0.07219,66,858,0.05486,0.08952
2008,66 and older,Second Stage of Tertiary Education,Seldom,0.29740,261,858,0.26680,0.32801
2008,66 and older,Second Stage of Tertiary Education,Never,0.61203,531,858,0.57941,0.64466
2013,17-29 y.,Pre-primary Level,Often,0.07940,74,434,0.05393,0.10486
2013,17-29 y.,Pre-primary Level,Sometimes,0.15108,158,434,0.11734,0.18481
2013,17-29 y.,Pre-primary Level,Seldom,0.13307,124,434,0.10108,0.16506
2013,17-29 y.,Pre-primary Level,Never,0.06330,78,434,0.04036,0.08624
2013,17-29 y.,Lower Secondary Level,Often,0.05613,69,680,0.03882,0.07345
2013,17-29 y.,Lower Secondary Level,Sometimes,0.17143,166,680,0.14308,0.19978
2013,17-29 y.,Lower Secondary Level,Seldom,0.25653,234,680,0.22369,0.28938
2013,17-29 y.,Lower Secondary Level,Never,0.18997,211,680,0.16046,0.21947
2013,17-29 y.,Upper Secondary Level,Often,0.06073,101,1420,0.04831,0.07316
2013,17-29 y.,Upper Secondary Level,Sometimes,0.22715,393,1420,0.20535,0.24895
2013,17-29 y.,Upper Secondary Level,Seldom,0.31472,540,1420,0.29056,0.33889
2013,17-29 y.,Upper Secondary Level,Never,0.21277,386,1420,0.19147,0.23406
2013,17-29 y.,Post-secondary Non-tertiary Level,Sometimes,0.21561,46,172,0.15397,0.27725
2013,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.29038,78,172,0.22234,0.35842
2013,17-29 y.,Post-secondary Non-tertiary Level,Never,0.23856,48,172,0.17468,0.30244
2013,17-29 y.,Second Stage of Tertiary Education,Sometimes,0.24097,85,300,0.19250,0.28945
2013,17-29 y.,Second Stage of Tertiary Education,Seldom,0.36984,143,300,0.31512,0.42456
2013,17-29 y.,Second Stage of Tertiary Education,Never,0.18102,72,300,0.13738,0.22467
2013,30-45 y.,Primary Level,Never,0.28447,71,71,0.17878,0.39017
2013,30-45 y.,Lower Secondary Level,Sometimes,0.11668,105,554,0.08993,0.14344
2013,30-45 y.,Lower Secondary Level,Seldom,0.22123,174,554,0.18663,0.25582
2013,30-45 y.,Lower Secondary Level,Never,0.30084,275,554,0.26261,0.33906
2013,30-45 y.,Upper Secondary Level,Often,0.02161,93,3800,0.01699,0.02623
2013,30-45 y.,Upper Secondary Level,Sometimes,0.11548,465,3800,0.10532,0.12565
2013,30-45 y.,Upper Secondary Level,Seldom,0.29528,1247,3800,0.28078,0.30979
2013,30-45 y.,Upper Secondary Level,Never,0.42799,1995,3800,0.41226,0.44373
2013,30-45 y.,Post-secondary Non-tertiary Level,Sometimes,0.09434,102,837,0.07453,0.11415
2013,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.36400,331,837,0.33138,0.39661
2013,30-45 y.,Post-secondary Non-tertiary Level,Never,0.30482,404,837,0.27361,0.33602
2013,30-45 y.,First Stage of Tertiary Education,Sometimes,0.15782,54,486,0.12538,0.19027
2013,30-45 y.,First Stage of Tertiary Education,Seldom,0.43701,179,486,0.39286,0.48115
2013,30-45 y.,First Stage of Tertiary Education,Never,0.35973,253,486,0.31701,0.40244
2013,30-45 y.,Second Stage of Tertiary Education,Often,0.01932,35,2019,0.01332,0.02533
2013,30-45 y.,Second Stage of Tertiary Education,Sometimes,0.14198,297,2019,0.12675,0.15721
2013,30-45 y.,Second Stage of Tertiary Education,Seldom,0.36431,866,2019,0.34331,0.38530
2013,30-45 y.,Second Stage of Tertiary Education,Never,0.31709,821,2019,0.29679,0.33739
2013,46-65 y.,Primary Level,Never,0.44239,47,47,0.29886,0.58592
2013,46-65 y.,Lower Secondary Level,Sometimes,0.09088,72,547,0.06677,0.11499
2013,46-65 y.,Lower Secondary Level,Seldom,0.18031,119,547,0.14806,0.21256
2013,46-65 y.,Lower Secondary Level,Never,0.53618,356,547,0.49435,0.57801
2013,46-65 y.,Upper Secondary Level,Often,0.01965,80,4583,0.01563,0.02367
2013,46-65 y.,Upper Secondary Level,Sometimes,0.09120,407,4583,0.08286,0.09954
2013,46-65 y.,Upper Secondary Level,Seldom,0.29348,1327,4583,0.28029,0.30666
2013,46-65 y.,Upper Secondary Level,Never,0.56080,2769,4583,0.54643,0.57517
2013,46-65 y.,Post-secondary Non-tertiary Level,Sometimes,0.07751,62,591,0.05593,0.09909
2013,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.33923,216,591,0.30103,0.37743
2013,46-65 y.,Post-secondary Non-tertiary Level,Never,0.42411,313,591,0.38423,0.46398
2013,46-65 y.,First Stage of Tertiary Education,Sometimes,0.08797,72,763,0.06786,0.10808
2013,46-65 y.,First Stage of Tertiary Education,Seldom,0.33820,272,763,0.30461,0.37179
2013,46-65 y.,First Stage of Tertiary Education,Never,0.54874,419,763,0.51341,0.58407
2013,46-65 y.,Second Stage of Tertiary Education,Often,0.01786,37,2326,0.01248,0.02325
2013,46-65 y.,Second Stage of Tertiary Education,Sometimes,0.10147,283,2326,0.08920,0.11375
2013,46-65 y.,Second Stage of Tertiary Education,Seldom,0.38586,854,2326,0.36607,0.40565
2013,46-65 y.,Second Stage of Tertiary Education,Never,0.44894,1152,2326,0.42872,0.46915
2013,66 and older,Primary Level,Never,0.60525,33,33,0.43589,0.77460
2013,66 and older,Lower Secondary Level,Sometimes,0.04968,33,702,0.03360,0.06577
2013,66 and older,Lower Secondary Level,Seldom,0.13474,95,702,0.10947,0.16002
2013,66 and older,Lower Secondary Level,Never,0.76716,574,702,0.73588,0.79845
2013,66 and older,Upper Secondary Level,Sometimes,0.04896,112,2505,0.04051,0.05742
2013,66 and older,Upper Secondary Level,Seldom,0.17295,451,2505,0.15813,0.18776
2013,66 and older,Upper Secondary Level,Never,0.75646,1942,2505,0.73965,0.77327
2013,66 and older,Post-secondary Non-tertiary Level,Never,0.69759,89,89,0.60162,0.79355
2013,66 and older,First Stage of Tertiary Education,Seldom,0.29533,93,328,0.24589,0.34478
2013,66 and older,First Stage of Tertiary Education,Never,0.64498,235,328,0.59312,0.69685
2013,66 and older,Second Stage of Tertiary Education,Sometimes,0.09389,94,1125,0.07684,0.11094
2013,66 and older,Second Stage of Tertiary Education,Seldom,0.28205,330,1125,0.25574,0.30835
2013,66 and older,Second Stage of Tertiary Education,Never,0.58794,701,1125,0.55917,0.61672
2018,17-29 y.,Pre-primary Level,Often,0.09993,62,325,0.06728,0.13259
2018,17-29 y.,Pre-primary Level,Sometimes,0.18357,138,325,0.14142,0.22572
2018,17-29 y.,Pre-primary Level,Seldom,0.10956,69,325,0.07555,0.14357
2018,17-29 y.,Pre-primary Level,Never,0.11138,56,325,0.07713,0.14564
2018,17-29 y.,Primary Level,Never,0.24228,42,42,0.11113,0.37343
2018,17-29 y.,Lower Secondary Level,Often,0.09632,72,780,0.07560,0.11703
2018,17-29 y.,Lower Secondary Level,Sometimes,0.27521,241,780,0.24385,0.30658
2018,17-29 y.,Lower Secondary Level,Seldom,0.27627,263,780,0.24487,0.30767
2018,17-29 y.,Lower Secondary Level,Never,0.20397,204,780,0.17568,0.23227
2018,17-29 y.,Upper Secondary Level,Very often,0.01207,34,1710,0.00690,0.01725
2018,17-29 y.,Upper Secondary Level,Often,0.12088,212,1710,0.10543,0.13634
2018,17-29 y.,Upper Secondary Level,Sometimes,0.32095,558,1710,0.29882,0.34309
2018,17-29 y.,Upper Secondary Level,Seldom,0.30921,545,1710,0.28730,0.33112
2018,17-29 y.,Upper Secondary Level,Never,0.22071,361,1710,0.20105,0.24037
2018,17-29 y.,Post-secondary Non-tertiary Level,Often,0.17223,36,309,0.13006,0.21440
2018,17-29 y.,Post-secondary Non-tertiary Level,Sometimes,0.26380,94,309,0.21459,0.31302
2018,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.37919,123,309,0.32501,0.43338
2018,17-29 y.,Post-secondary Non-tertiary Level,Never,0.17319,56,309,0.13093,0.21546
2018,17-29 y.,Second Stage of Tertiary Education,Often,0.11700,56,476,0.08810,0.14591
2018,17-29 y.,Second Stage of Tertiary Education,Sometimes,0.27910,157,476,0.23876,0.31944
2018,17-29 y.,Second Stage of Tertiary Education,Seldom,0.34513,185,476,0.30238,0.38789
2018,17-29 y.,Second Stage of Tertiary Education,Never,0.22372,78,476,0.18625,0.26120
2018,30-45 y.,Primary Level,Sometimes,0.27742,41,165,0.20890,0.34595
2018,30-45 y.,Primary Level,Seldom,0.12666,34,165,0.07576,0.17756
2018,30-45 y.,Primary Level,Never,0.41270,90,165,0.33735,0.48805
2018,30-45 y.,Lower Secondary Level,Often,0.05565,35,593,0.03719,0.07412
2018,30-45 y.,Lower Secondary Level,Sometimes,0.22989,134,593,0.19600,0.26379
2018,30-45 y.,Lower Secondary Level,Seldom,0.28522,172,593,0.24885,0.32160
2018,30-45 y.,Lower Secondary Level,Never,0.37326,252,593,0.33430,0.41222
2018,30-45 y.,Upper Secondary Level,Often,0.03995,91,2629,0.03246,0.04744
2018,30-45 y.,Upper Secondary Level,Sometimes,0.18355,464,2629,0.16875,0.19835
2018,30-45 y.,Upper Secondary Level,Seldom,0.38885,956,2629,0.37021,0.40749
2018,30-45 y.,Upper Secondary Level,Never,0.37321,1118,2629,0.35471,0.39170
2018,30-45 y.,Post-secondary Non-tertiary Level,Often,0.02860,36,826,0.01723,0.03998
2018,30-45 y.,Post-secondary Non-tertiary Level,Sometimes,0.21691,153,826,0.18879,0.24503
2018,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.43228,317,826,0.39847,0.46608
2018,30-45 y.,Post-secondary Non-tertiary Level,Never,0.31681,320,826,0.28506,0.34856
2018,30-45 y.,First Stage of Tertiary Education,Sometimes,0.18799,46,310,0.14443,0.23156
2018,30-45 y.,First Stage of Tertiary Education,Seldom,0.45450,137,310,0.39898,0.51002
2018,30-45 y.,First Stage of Tertiary Education,Never,0.32381,127,310,0.27164,0.37598
2018,30-45 y.,Second Stage of Tertiary Education,Often,0.05136,86,2046,0.04179,0.06093
2018,30-45 y.,Second Stage of Tertiary Education,Sometimes,0.25823,449,2046,0.23926,0.27720
2018,30-45 y.,Second Stage of Tertiary Education,Seldom,0.39540,882,2046,0.37421,0.41659
2018,30-45 y.,Second Stage of Tertiary Education,Never,0.28149,629,2046,0.26200,0.30098
2018,46-65 y.,Primary Level,Seldom,0.17245,41,127,0.10648,0.23841
2018,46-65 y.,Primary Level,Never,0.51783,86,127,0.43058,0.60508
2018,46-65 y.,Lower Secondary Level,Sometimes,0.18061,114,657,0.15117,0.21005
2018,46-65 y.,Lower Secondary Level,Seldom,0.30234,202,657,0.26720,0.33749
2018,46-65 y.,Lower Secondary Level,Never,0.47887,341,657,0.44064,0.51710
2018,46-65 y.,Upper Secondary Level,Often,0.02121,88,4575,0.01704,0.02539
2018,46-65 y.,Upper Secondary Level,Sometimes,0.11940,514,4575,0.11000,0.12880
2018,46-65 y.,Upper Secondary Level,Seldom,0.33569,1452,4575,0.32201,0.34938
2018,46-65 y.,Upper Secondary Level,Never,0.51391,2521,4575,0.49942,0.52839
2018,46-65 y.,Post-secondary Non-tertiary Level,Sometimes,0.13007,118,799,0.10673,0.15341
2018,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.36673,301,799,0.33329,0.40016
2018,46-65 y.,Post-secondary Non-tertiary Level,Never,0.44613,380,799,0.41164,0.48062
2018,46-65 y.,First Stage of Tertiary Education,Sometimes,0.12845,88,717,0.10394,0.15296
2018,46-65 y.,First Stage of Tertiary Education,Seldom,0.38068,274,717,0.34511,0.41624
2018,46-65 y.,First Stage of Tertiary Education,Never,0.47896,355,717,0.44237,0.51555
2018,46-65 y.,Second Stage of Tertiary Education,Often,0.02882,67,2517,0.02228,0.03536
2018,46-65 y.,Second Stage of Tertiary Education,Sometimes,0.18194,433,2517,0.16686,0.19701
2018,46-65 y.,Second Stage of Tertiary Education,Seldom,0.39527,1002,2517,0.37617,0.41438
2018,46-65 y.,Second Stage of Tertiary Education,Never,0.38743,1015,2517,0.36839,0.40646
2018,66 and older,Lower Secondary Level,Sometimes,0.05991,32,585,0.04066,0.07916
2018,66 and older,Lower Secondary Level,Seldom,0.16145,87,585,0.13161,0.19130
2018,66 and older,Lower Secondary Level,Never,0.74608,466,585,0.71078,0.78138
2018,66 and older,Upper Secondary Level,Sometimes,0.06717,160,2501,0.05736,0.07699
2018,66 and older,Upper Secondary Level,Seldom,0.20875,567,2501,0.19282,0.22468
2018,66 and older,Upper Secondary Level,Never,0.70792,1774,2501,0.69010,0.72575
2018,66 and older,Post-secondary Non-tertiary Level,Seldom,0.20586,36,132,0.13662,0.27510
2018,66 and older,Post-secondary Non-tertiary Level,Never,0.65332,96,132,0.57182,0.73482
2018,66 and older,First Stage of Tertiary Education,Seldom,0.23042,90,320,0.18421,0.27664
2018,66 and older,First Stage of Tertiary Education,Never,0.67027,230,320,0.61868,0.72186
2018,66 and older,Second Stage of Tertiary Education,Sometimes,0.10288,124,1255,0.08607,0.11970
2018,66 and older,Second Stage of Tertiary Education,Seldom,0.34195,403,1255,0.31569,0.36820
2018,66 and older,Second Stage of Tertiary Education,Never,0.53380,728,1255,0.50619,0.56141
