year,age_gr,migback,plb0417_v2,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,30-45 y.,Direct migration background,"No, definitely not",0.21205,63,221,0.15803,0.26606
1996,30-45 y.,Direct migration background,Probably,0.24495,54,221,0.18812,0.30177
1996,30-45 y.,Direct migration background,"Yes, definitely",0.46865,104,221,0.40271,0.53459
1996,46-65 y.,No migration background,"No, definitely not",0.81137,941,1209,0.78931,0.83343
1996,46-65 y.,No migration background,Probably not,0.07419,91,1209,0.05941,0.08897
1996,46-65 y.,No migration background,Probably,0.04326,72,1209,0.03179,0.05473
1996,46-65 y.,No migration background,"Yes, definitely",0.07119,105,1209,0.05669,0.08569
1996,46-65 y.,Direct migration background,"No, definitely not",0.79096,372,409,0.75150,0.83042
1996,46-65 y.,Direct migration background,"Yes, definitely",0.11149,37,409,0.08095,0.14203
1996,66 and older,No migration background,"No, definitely not",0.99653,1252,1252,0.99327,0.99979
1997,17-29 y.,No migration background,"No, definitely not",0.08956,66,725,0.06876,0.11036
1997,17-29 y.,No migration background,Probably not,0.04818,37,725,0.03258,0.06378
1997,17-29 y.,No migration background,Probably,0.15983,118,725,0.13314,0.18653
1997,17-29 y.,No migration background,"Yes, definitely",0.70242,504,725,0.66912,0.73573
1997,17-29 y.,Direct migration background,"No, definitely not",0.12908,41,199,0.08238,0.17578
1997,17-29 y.,Direct migration background,Probably,0.26167,49,199,0.20044,0.32289
1997,17-29 y.,Direct migration background,"Yes, definitely",0.55064,109,199,0.48135,0.61993
1997,17-29 y.,Indirect migration background,"Yes, definitely",0.73088,134,134,0.65551,0.80625
1997,30-45 y.,No migration background,"No, definitely not",0.17509,126,691,0.14673,0.20345
1997,30-45 y.,No migration background,Probably not,0.14426,86,691,0.11804,0.17048
1997,30-45 y.,No migration background,Probably,0.24485,168,691,0.21276,0.27693
1997,30-45 y.,No migration background,"Yes, definitely",0.43580,311,691,0.39880,0.47280
1997,30-45 y.,Direct migration background,"No, definitely not",0.22279,60,219,0.16755,0.27803
1997,30-45 y.,Direct migration background,Probably,0.20666,55,219,0.15291,0.26041
1997,30-45 y.,Direct migration background,"Yes, definitely",0.48527,104,219,0.41892,0.55161
1997,46-65 y.,No migration background,"No, definitely not",0.79401,938,1212,0.77123,0.81679
1997,46-65 y.,No migration background,Probably not,0.07478,91,1212,0.05997,0.08960
1997,46-65 y.,No migration background,Probably,0.05807,69,1212,0.04489,0.07124
1997,46-65 y.,No migration background,"Yes, definitely",0.07314,114,1212,0.05848,0.08781
1997,46-65 y.,Direct migration background,"No, definitely not",0.79614,355,401,0.75666,0.83562
1997,46-65 y.,Direct migration background,"Yes, definitely",0.10669,46,401,0.07644,0.13695
1997,66 and older,No migration background,"No, definitely not",0.99836,1273,1273,0.99614,1.00058
1998,17-29 y.,No migration background,"No, definitely not",0.08682,65,787,0.06713,0.10650
1998,17-29 y.,No migration background,Probably not,0.06248,38,787,0.04556,0.07940
1998,17-29 y.,No migration background,Probably,0.11970,97,787,0.09701,0.14240
1998,17-29 y.,No migration background,"Yes, definitely",0.73100,587,787,0.70000,0.76200
1998,17-29 y.,Direct migration background,"No, definitely not",0.18501,45,185,0.12891,0.24112
1998,17-29 y.,Direct migration background,Probably,0.24005,38,185,0.17833,0.30176
1998,17-29 y.,Direct migration background,"Yes, definitely",0.50271,102,185,0.43046,0.57495
1998,17-29 y.,Indirect migration background,"No, definitely not",0.15462,35,172,0.10043,0.20881
1998,17-29 y.,Indirect migration background,"Yes, definitely",0.68803,137,172,0.61859,0.75747
1998,30-45 y.,No migration background,"No, definitely not",0.19135,147,798,0.16404,0.21866
1998,30-45 y.,No migration background,Probably not,0.12005,101,798,0.09749,0.14262
1998,30-45 y.,No migration background,Probably,0.22287,172,798,0.19398,0.25176
1998,30-45 y.,No migration background,"Yes, definitely",0.46573,378,798,0.43109,0.50036
1998,30-45 y.,Direct migration background,"No, definitely not",0.28482,74,205,0.22289,0.34676
1998,30-45 y.,Direct migration background,Probably,0.21793,47,205,0.16128,0.27458
1998,30-45 y.,Direct migration background,"Yes, definitely",0.41944,84,205,0.35172,0.48715
1998,46-65 y.,No migration background,"No, definitely not",0.82154,1171,1465,0.80192,0.84115
1998,46-65 y.,No migration background,Probably not,0.07290,101,1465,0.05959,0.08622
1998,46-65 y.,No migration background,Probably,0.03607,55,1465,0.02652,0.04563
1998,46-65 y.,No migration background,"Yes, definitely",0.06949,138,1465,0.05646,0.08251
1998,46-65 y.,Direct migration background,"No, definitely not",0.72771,335,381,0.68295,0.77247
1998,46-65 y.,Direct migration background,"Yes, definitely",0.16723,46,381,0.12971,0.20476
1998,66 and older,No migration background,"No, definitely not",0.99961,1531,1531,0.99861,1.00060
1999,17-29 y.,No migration background,"No, definitely not",0.08753,69,712,0.06676,0.10831
1999,17-29 y.,No migration background,Probably,0.12554,95,712,0.10118,0.14989
1999,17-29 y.,No migration background,"Yes, definitely",0.75979,548,712,0.72839,0.79119
1999,17-29 y.,Direct migration background,"No, definitely not",0.14990,31,118,0.08522,0.21459
1999,17-29 y.,Direct migration background,"Yes, definitely",0.62952,87,118,0.54201,0.71703
1999,17-29 y.,Indirect migration background,"Yes, definitely",0.63017,127,127,0.54588,0.71446
1999,30-45 y.,No migration background,"No, definitely not",0.17528,128,675,0.14658,0.20399
1999,30-45 y.,No migration background,Probably not,0.13183,86,675,0.10629,0.15738
1999,30-45 y.,No migration background,Probably,0.23780,153,675,0.20565,0.26994
1999,30-45 y.,No migration background,"Yes, definitely",0.45509,308,675,0.41749,0.49268
1999,30-45 y.,Direct migration background,"No, definitely not",0.35409,68,188,0.28555,0.42264
1999,30-45 y.,Direct migration background,Probably,0.14331,32,188,0.09309,0.19353
1999,30-45 y.,Direct migration background,"Yes, definitely",0.42598,88,188,0.35510,0.49685
1999,46-65 y.,No migration background,"No, definitely not",0.84867,1147,1389,0.82982,0.86753
1999,46-65 y.,No migration background,Probably not,0.05837,81,1389,0.04603,0.07070
1999,46-65 y.,No migration background,Probably,0.03167,53,1389,0.02246,0.04088
1999,46-65 y.,No migration background,"Yes, definitely",0.06129,108,1389,0.04867,0.07391
1999,46-65 y.,Direct migration background,"No, definitely not",0.79740,334,369,0.75634,0.83847
1999,46-65 y.,Direct migration background,"Yes, definitely",0.11762,35,369,0.08470,0.15053
1999,66 and older,No migration background,"No, definitely not",0.99551,1482,1482,0.99211,0.99892
2000,17-29 y.,No migration background,"No, definitely not",0.07763,92,1191,0.06242,0.09283
2000,17-29 y.,No migration background,Probably not,0.03254,45,1191,0.02246,0.04262
2000,17-29 y.,No migration background,Probably,0.14215,158,1191,0.12231,0.16200
2000,17-29 y.,No migration background,"Yes, definitely",0.74768,896,1191,0.72300,0.77235
2000,17-29 y.,Direct migration background,"No, definitely not",0.15399,40,239,0.10813,0.19985
2000,17-29 y.,Direct migration background,Probably,0.21167,56,239,0.15977,0.26356
2000,17-29 y.,Direct migration background,"Yes, definitely",0.55660,143,239,0.49348,0.61972
2000,17-29 y.,Indirect migration background,"Yes, definitely",0.76187,198,198,0.70239,0.82135
2000,30-45 y.,No migration background,"No, definitely not",0.17058,205,1211,0.14938,0.19177
2000,30-45 y.,No migration background,Probably not,0.12491,147,1211,0.10628,0.14354
2000,30-45 y.,No migration background,Probably,0.26280,319,1211,0.23800,0.28760
2000,30-45 y.,No migration background,"Yes, definitely",0.44171,540,1211,0.41373,0.46969
2000,30-45 y.,Direct migration background,"No, definitely not",0.25223,98,311,0.20389,0.30058
2000,30-45 y.,Direct migration background,Probably,0.23791,66,311,0.19051,0.28531
2000,30-45 y.,Direct migration background,"Yes, definitely",0.41338,147,311,0.35856,0.46820
2000,46-65 y.,No migration background,"No, definitely not",0.84405,2320,2782,0.83057,0.85754
2000,46-65 y.,No migration background,Probably not,0.05442,149,2782,0.04599,0.06286
2000,46-65 y.,No migration background,Probably,0.03851,116,2782,0.03136,0.04566
2000,46-65 y.,No migration background,"Yes, definitely",0.06301,197,2782,0.05398,0.07204
2000,46-65 y.,Direct migration background,"No, definitely not",0.79695,434,485,0.76111,0.83279
2000,46-65 y.,Direct migration background,"Yes, definitely",0.10881,51,485,0.08107,0.13656
2000,66 and older,No migration background,"No, definitely not",0.99797,3093,3093,0.99638,0.99955
2000,66 and older,Direct migration background,"No, definitely not",0.99767,341,341,0.99255,1.00279
2001,17-29 y.,No migration background,"No, definitely not",0.07645,91,1117,0.06086,0.09204
2001,17-29 y.,No migration background,Probably not,0.03550,45,1117,0.02464,0.04636
2001,17-29 y.,No migration background,Probably,0.09552,110,1117,0.07828,0.11277
2001,17-29 y.,No migration background,"Yes, definitely",0.79253,871,1117,0.76874,0.81632
2001,17-29 y.,Direct migration background,"No, definitely not",0.16602,35,189,0.11283,0.21921
2001,17-29 y.,Direct migration background,Probably,0.14314,31,189,0.09308,0.19320
2001,17-29 y.,Direct migration background,"Yes, definitely",0.62590,123,189,0.55673,0.69507
2001,17-29 y.,Indirect migration background,Probably,0.15710,35,202,0.10679,0.20741
2001,17-29 y.,Indirect migration background,"Yes, definitely",0.72475,167,202,0.66301,0.78650
2001,30-45 y.,No migration background,"No, definitely not",0.15433,181,1055,0.13252,0.17614
2001,30-45 y.,No migration background,Probably not,0.10080,106,1055,0.08263,0.11898
2001,30-45 y.,No migration background,Probably,0.26260,267,1055,0.23604,0.28917
2001,30-45 y.,No migration background,"Yes, definitely",0.48226,501,1055,0.45210,0.51243
2001,30-45 y.,Direct migration background,"No, definitely not",0.26300,91,258,0.20917,0.31682
2001,30-45 y.,Direct migration background,Probably,0.21975,57,258,0.16912,0.27037
2001,30-45 y.,Direct migration background,"Yes, definitely",0.43699,110,258,0.37635,0.49764
2001,46-65 y.,No migration background,"No, definitely not",0.83340,2050,2470,0.81870,0.84810
2001,46-65 y.,No migration background,Probably not,0.05992,142,2470,0.05056,0.06929
2001,46-65 y.,No migration background,Probably,0.03951,95,2470,0.03183,0.04719
2001,46-65 y.,No migration background,"Yes, definitely",0.06716,183,2470,0.05729,0.07704
2001,46-65 y.,Direct migration background,"No, definitely not",0.76817,370,413,0.72742,0.80892
2001,46-65 y.,Direct migration background,"Yes, definitely",0.10713,43,413,0.07726,0.13699
2001,66 and older,No migration background,"No, definitely not",0.99808,2924,2924,0.99649,0.99967
2001,66 and older,Direct migration background,"No, definitely not",0.99544,322,322,0.98807,1.00281
2002,17-29 y.,No migration background,"No, definitely not",0.07841,101,1268,0.06361,0.09321
2002,17-29 y.,No migration background,Probably not,0.02763,31,1268,0.01861,0.03666
2002,17-29 y.,No migration background,Probably,0.09752,110,1268,0.08118,0.11385
2002,17-29 y.,No migration background,"Yes, definitely",0.79644,1026,1268,0.77427,0.81861
2002,17-29 y.,Direct migration background,"No, definitely not",0.18954,36,157,0.12803,0.25104
2002,17-29 y.,Direct migration background,"Yes, definitely",0.66136,121,157,0.58709,0.73562
2002,17-29 y.,Indirect migration background,"Yes, definitely",0.77804,167,167,0.71482,0.84126
2002,30-45 y.,No migration background,"No, definitely not",0.13083,163,1080,0.11071,0.15095
2002,30-45 y.,No migration background,Probably not,0.11311,121,1080,0.09421,0.13201
2002,30-45 y.,No migration background,Probably,0.24037,271,1080,0.21488,0.26587
2002,30-45 y.,No migration background,"Yes, definitely",0.51568,525,1080,0.48586,0.54550
2002,30-45 y.,Direct migration background,"No, definitely not",0.20026,70,241,0.14963,0.25090
2002,30-45 y.,Direct migration background,Probably,0.22009,61,241,0.16767,0.27251
2002,30-45 y.,Direct migration background,"Yes, definitely",0.51173,110,241,0.44849,0.57497
2002,46-65 y.,No migration background,"No, definitely not",0.80800,1962,2418,0.79230,0.82371
2002,46-65 y.,No migration background,Probably not,0.05540,138,2418,0.04628,0.06452
2002,46-65 y.,No migration background,Probably,0.04252,98,2418,0.03448,0.05057
2002,46-65 y.,No migration background,"Yes, definitely",0.09407,220,2418,0.08243,0.10571
2002,46-65 y.,Direct migration background,"No, definitely not",0.75838,362,413,0.71704,0.79971
2002,46-65 y.,Direct migration background,"Yes, definitely",0.14037,51,413,0.10683,0.17391
2002,66 and older,No migration background,"No, definitely not",0.99624,3048,3048,0.99406,0.99841
2003,17-29 y.,No migration background,"No, definitely not",0.10625,122,1278,0.08934,0.12315
2003,17-29 y.,No migration background,Probably not,0.01945,35,1278,0.01187,0.02702
2003,17-29 y.,No migration background,Probably,0.10140,136,1278,0.08484,0.11795
2003,17-29 y.,No migration background,"Yes, definitely",0.77291,985,1278,0.74993,0.79589
2003,17-29 y.,Direct migration background,"No, definitely not",0.18629,36,147,0.12313,0.24944
2003,17-29 y.,Direct migration background,"Yes, definitely",0.64330,111,147,0.56559,0.72100
2003,17-29 y.,Indirect migration background,"Yes, definitely",0.65438,142,142,0.57588,0.73288
2003,30-45 y.,No migration background,"No, definitely not",0.14826,173,1013,0.12637,0.17016
2003,30-45 y.,No migration background,Probably not,0.07499,86,1013,0.05877,0.09122
2003,30-45 y.,No migration background,Probably,0.22117,225,1013,0.19559,0.24674
2003,30-45 y.,No migration background,"Yes, definitely",0.55558,529,1013,0.52496,0.58619
2003,30-45 y.,Direct migration background,"No, definitely not",0.21031,70,230,0.15753,0.26309
2003,30-45 y.,Direct migration background,Probably,0.18704,47,230,0.13653,0.23755
2003,30-45 y.,Direct migration background,"Yes, definitely",0.50964,113,230,0.44489,0.57439
2003,46-65 y.,No migration background,"No, definitely not",0.78941,1826,2309,0.77277,0.80604
2003,46-65 y.,No migration background,Probably not,0.06460,145,2309,0.05457,0.07463
2003,46-65 y.,No migration background,Probably,0.04545,106,2309,0.03695,0.05394
2003,46-65 y.,No migration background,"Yes, definitely",0.10055,232,2309,0.08828,0.11282
2003,46-65 y.,Direct migration background,"No, definitely not",0.74152,330,378,0.69732,0.78571
2003,46-65 y.,Direct migration background,"Yes, definitely",0.11925,48,378,0.08654,0.15197
2003,66 and older,No migration background,"No, definitely not",0.99568,3051,3051,0.99336,0.99801
2003,66 and older,Direct migration background,"No, definitely not",0.98727,333,333,0.97520,0.99933
2004,17-29 y.,No migration background,"No, definitely not",0.07588,106,1262,0.06126,0.09049
2004,17-29 y.,No migration background,Probably,0.11670,139,1262,0.09898,0.13443
2004,17-29 y.,No migration background,"Yes, definitely",0.77729,1017,1262,0.75432,0.80025
2004,17-29 y.,Direct migration background,"Yes, definitely",0.70960,125,125,0.62970,0.78950
2004,17-29 y.,Indirect migration background,"Yes, definitely",0.73099,185,185,0.66691,0.79506
2004,30-45 y.,No migration background,"No, definitely not",0.13841,149,948,0.11642,0.16040
2004,30-45 y.,No migration background,Probably not,0.07231,81,948,0.05581,0.08880
2004,30-45 y.,No migration background,Probably,0.26244,231,948,0.23441,0.29046
2004,30-45 y.,No migration background,"Yes, definitely",0.52685,487,948,0.49505,0.55865
2004,30-45 y.,Direct migration background,"No, definitely not",0.17744,53,221,0.12696,0.22793
2004,30-45 y.,Direct migration background,Probably,0.17007,46,221,0.12042,0.21971
2004,30-45 y.,Direct migration background,"Yes, definitely",0.56104,122,221,0.49547,0.62662
2004,46-65 y.,No migration background,"No, definitely not",0.76033,1638,2141,0.74224,0.77842
2004,46-65 y.,No migration background,Probably not,0.07175,136,2141,0.06081,0.08268
2004,46-65 y.,No migration background,Probably,0.04776,107,2141,0.03872,0.05679
2004,46-65 y.,No migration background,"Yes, definitely",0.12017,260,2141,0.10639,0.13394
2004,46-65 y.,Direct migration background,"No, definitely not",0.71362,320,378,0.66799,0.75926
2004,46-65 y.,Direct migration background,"Yes, definitely",0.14681,58,378,0.11108,0.18253
2004,66 and older,No migration background,"No, definitely not",0.99636,3145,3145,0.99426,0.99847
2004,66 and older,Direct migration background,"No, definitely not",0.99697,332,332,0.99105,1.00289
2005,17-29 y.,No migration background,"No, definitely not",0.07761,97,1291,0.06301,0.09221
2005,17-29 y.,No migration background,Probably not,0.02771,35,1291,0.01876,0.03667
2005,17-29 y.,No migration background,Probably,0.09789,123,1291,0.08167,0.11411
2005,17-29 y.,No migration background,"Yes, definitely",0.79679,1036,1291,0.77483,0.81874
2005,17-29 y.,Direct migration background,"Yes, definitely",0.67864,118,118,0.59402,0.76326
2005,17-29 y.,Indirect migration background,"No, definitely not",0.15777,32,222,0.10971,0.20583
2005,17-29 y.,Indirect migration background,"Yes, definitely",0.70797,190,222,0.64802,0.76792
2005,30-45 y.,No migration background,"No, definitely not",0.13826,138,887,0.11553,0.16099
2005,30-45 y.,No migration background,Probably not,0.09561,82,887,0.07625,0.11497
2005,30-45 y.,No migration background,Probably,0.22728,201,887,0.19968,0.25487
2005,30-45 y.,No migration background,"Yes, definitely",0.53885,466,887,0.50603,0.57168
2005,30-45 y.,Direct migration background,"No, definitely not",0.24314,64,207,0.18456,0.30172
2005,30-45 y.,Direct migration background,Probably,0.25025,52,207,0.19110,0.30940
2005,30-45 y.,Direct migration background,"Yes, definitely",0.45147,91,207,0.38351,0.51943
2005,46-65 y.,No migration background,"No, definitely not",0.74754,1472,1953,0.72827,0.76681
2005,46-65 y.,No migration background,Probably not,0.07349,147,1953,0.06191,0.08507
2005,46-65 y.,No migration background,Probably,0.05972,111,1953,0.04920,0.07023
2005,46-65 y.,No migration background,"Yes, definitely",0.11926,223,1953,0.10488,0.13363
2005,46-65 y.,Direct migration background,"No, definitely not",0.70501,284,339,0.65639,0.75363
2005,46-65 y.,Direct migration background,"Yes, definitely",0.16358,55,339,0.12415,0.20301
2005,66 and older,No migration background,"No, definitely not",0.99555,3161,3161,0.99323,0.99787
2005,66 and older,Direct migration background,"No, definitely not",0.99593,343,343,0.98918,1.00268
2006,17-29 y.,No migration background,"No, definitely not",0.08854,87,1145,0.07207,0.10500
2006,17-29 y.,No migration background,Probably,0.10261,105,1145,0.08503,0.12020
2006,17-29 y.,No migration background,"Yes, definitely",0.78218,953,1145,0.75826,0.80610
2006,17-29 y.,Direct migration background,"Yes, definitely",0.63858,99,99,0.54346,0.73370
2006,17-29 y.,Indirect migration background,"Yes, definitely",0.72058,169,169,0.65273,0.78843
2006,30-45 y.,No migration background,"No, definitely not",0.12474,118,894,0.10307,0.14641
2006,30-45 y.,No migration background,Probably not,0.09506,89,894,0.07582,0.11430
2006,30-45 y.,No migration background,Probably,0.25221,225,894,0.22373,0.28070
2006,30-45 y.,No migration background,"Yes, definitely",0.52799,462,894,0.49525,0.56073
2006,30-45 y.,Direct migration background,"No, definitely not",0.15818,47,219,0.10974,0.20662
2006,30-45 y.,Direct migration background,Probably,0.24129,54,219,0.18449,0.29808
2006,30-45 y.,Direct migration background,"Yes, definitely",0.53192,118,219,0.46568,0.59816
2006,30-45 y.,Indirect migration background,"Yes, definitely",0.54037,41,41,0.38592,0.69481
2006,46-65 y.,No migration background,"No, definitely not",0.74090,1608,2140,0.72233,0.75947
2006,46-65 y.,No migration background,Probably not,0.06758,153,2140,0.05694,0.07822
2006,46-65 y.,No migration background,Probably,0.05412,109,2140,0.04453,0.06371
2006,46-65 y.,No migration background,"Yes, definitely",0.13740,270,2140,0.12281,0.15199
2006,46-65 y.,Direct migration background,"No, definitely not",0.68375,260,315,0.63232,0.73519
2006,46-65 y.,Direct migration background,"Yes, definitely",0.19396,55,315,0.15022,0.23769
2006,66 and older,No migration background,"No, definitely not",0.99232,3742,3742,0.98952,0.99512
2006,66 and older,Direct migration background,"No, definitely not",0.99297,362,362,0.98435,1.00159
2007,17-29 y.,No migration background,"No, definitely not",0.07910,76,1040,0.06269,0.09551
2007,17-29 y.,No migration background,Probably,0.11938,120,1040,0.09966,0.13910
2007,17-29 y.,No migration background,"Yes, definitely",0.78302,844,1040,0.75795,0.80808
2007,17-29 y.,Direct migration background,"Yes, definitely",0.70326,90,90,0.60835,0.79817
2007,17-29 y.,Indirect migration background,"Yes, definitely",0.73819,141,141,0.66536,0.81101
2007,30-45 y.,No migration background,"No, definitely not",0.12560,99,691,0.10087,0.15033
2007,30-45 y.,No migration background,Probably not,0.09818,69,691,0.07598,0.12039
2007,30-45 y.,No migration background,Probably,0.25173,164,691,0.21935,0.28411
2007,30-45 y.,No migration background,"Yes, definitely",0.52449,359,691,0.48722,0.56175
2007,30-45 y.,Direct migration background,"No, definitely not",0.15992,42,167,0.10416,0.21568
2007,30-45 y.,Direct migration background,Probably,0.25558,45,167,0.18923,0.32194
2007,30-45 y.,Direct migration background,"Yes, definitely",0.52614,80,167,0.45018,0.60210
2007,46-65 y.,No migration background,"No, definitely not",0.74360,1375,1832,0.72360,0.76361
2007,46-65 y.,No migration background,Probably not,0.07622,139,1832,0.06406,0.08837
2007,46-65 y.,No migration background,Probably,0.06351,108,1832,0.05234,0.07468
2007,46-65 y.,No migration background,"Yes, definitely",0.11667,210,1832,0.10196,0.13137
2007,46-65 y.,Direct migration background,"No, definitely not",0.66676,233,274,0.61085,0.72268
2007,46-65 y.,Direct migration background,"Yes, definitely",0.15327,41,274,0.11054,0.19601
2007,66 and older,No migration background,"No, definitely not",0.99417,3654,3654,0.99171,0.99664
2007,66 and older,Direct migration background,"No, definitely not",0.99008,350,350,0.97968,1.00048
2008,17-29 y.,No migration background,"No, definitely not",0.07456,58,917,0.05755,0.09157
2008,17-29 y.,No migration background,Probably,0.09980,87,917,0.08039,0.11921
2008,17-29 y.,No migration background,"Yes, definitely",0.78685,772,917,0.76033,0.81337
2008,17-29 y.,Direct migration background,"Yes, definitely",0.70722,62,62,0.59303,0.82142
2008,17-29 y.,Indirect migration background,"Yes, definitely",0.76323,142,142,0.69306,0.83340
2008,30-45 y.,No migration background,"No, definitely not",0.13702,76,592,0.10930,0.16474
2008,30-45 y.,No migration background,Probably not,0.10698,71,592,0.08206,0.13190
2008,30-45 y.,No migration background,Probably,0.23503,132,592,0.20084,0.26922
2008,30-45 y.,No migration background,"Yes, definitely",0.52097,313,592,0.48069,0.56125
2008,30-45 y.,Direct migration background,"No, definitely not",0.25419,36,129,0.17876,0.32963
2008,30-45 y.,Direct migration background,Probably,0.19654,31,129,0.12770,0.26538
2008,30-45 y.,Direct migration background,"Yes, definitely",0.46730,62,129,0.38087,0.55374
2008,46-65 y.,No migration background,"No, definitely not",0.73017,1223,1632,0.70863,0.75171
2008,46-65 y.,No migration background,Probably not,0.07266,120,1632,0.06006,0.08526
2008,46-65 y.,No migration background,Probably,0.06113,97,1632,0.04950,0.07276
2008,46-65 y.,No migration background,"Yes, definitely",0.13604,192,1632,0.11940,0.15268
2008,46-65 y.,Direct migration background,"No, definitely not",0.70480,199,237,0.64661,0.76300
2008,46-65 y.,Direct migration background,"Yes, definitely",0.13710,38,237,0.09322,0.18099
2008,66 and older,No migration background,"No, definitely not",0.99386,3627,3627,0.99132,0.99641
2008,66 and older,Direct migration background,"No, definitely not",0.99024,335,335,0.97970,1.00078
2009,17-29 y.,No migration background,"No, definitely not",0.07335,61,831,0.05562,0.09109
2009,17-29 y.,No migration background,Probably,0.12127,87,831,0.09906,0.14348
2009,17-29 y.,No migration background,"Yes, definitely",0.77950,683,831,0.75129,0.80770
