year,migback,regtyp,plb0417_v2,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1995,No migration background,Rural regions,Probably not,0.01602197931793271,96,5183,0.015976422872207973,0.016067535763657447
1995,No migration background,Rural regions,Probably,0.01637642158108604,123,5183,0.016330372282284622,0.016422470879887456
1995,No migration background,Rural regions,"Yes, definitely",0.05409664251310703,411,5183,0.05401456813691449,0.054178716889299566
1995,Direct migration background,Urban regions,"No, definitely not",0.07612873796593468,580,5183,0.07603251492108544,0.07622496101078392
1995,Direct migration background,Urban regions,Probably not,0.003096428303163262,38,5183,0.003076269899315457,0.0031165867070110666
1995,Direct migration background,Urban regions,Probably,0.01215914870645127,128,5183,0.012119384334523203,0.012198913078379338
1995,Direct migration background,Urban regions,"Yes, definitely",0.028933843439016668,242,5183,0.028873026224660876,0.02899466065337246
1995,Direct migration background,Rural regions,"No, definitely not",0.023048068968938868,135,5183,0.02299362460586701,0.023102513332010726
1995,Direct migration background,Rural regions,"Yes, definitely",0.007135908973681198,55,5183,0.007105369003835991,0.007166448943526405
1995,Indirect migration background,Urban regions,"No, definitely not",0.004099008257778837,34,5183,0.004075826491106366,0.004122190024451308
1995,Indirect migration background,Urban regions,"Yes, definitely",0.007766987821985852,103,5183,0.007735136152581705,0.007798839491389999
1996,No migration background,Urban regions,"No, definitely not",0.39521283398366996,1454,5173,0.3950369307637826,0.39538873720355733
1996,No migration background,Urban regions,Probably not,0.026710157264250207,132,5173,0.026652145469143088,0.026768169059357326
1996,No migration background,Urban regions,Probably,0.04079420166863297,224,5173,0.040723029187940296,0.040865374149325645
1996,No migration background,Urban regions,"Yes, definitely",0.09217759440627266,516,5173,0.09207351372652842,0.0922816750860169
1996,No migration background,Rural regions,"No, definitely not",0.196938738290616,920,5173,0.19679565237058114,0.19708182421065087
1996,No migration background,Rural regions,Probably not,0.012595134115265276,74,5173,0.012555009949493802,0.01263525828103675
1996,No migration background,Rural regions,Probably,0.014787296042745424,131,5173,0.014743868388473465,0.014830723697017382
1996,No migration background,Rural regions,"Yes, definitely",0.05842511132245621,440,5173,0.05834072264232923,0.05850950000258319
1996,Direct migration background,Urban regions,"No, definitely not",0.07576990995686572,569,5173,0.07567469713784794,0.0758651227758835
1996,Direct migration background,Urban regions,Probably not,0.003751527959493563,38,5173,0.0037295318985523197,0.003773524020434806
1996,Direct migration background,Urban regions,Probably,0.012960686401770422,105,5173,0.012919991667868827,0.013001381135672016
1996,Direct migration background,Urban regions,"Yes, definitely",0.026987711058784104,223,5173,0.02692940694817093,0.027046015169397277
1996,Direct migration background,Rural regions,"No, definitely not",0.02225554918830719,137,5173,0.022202474332369423,0.022308624044244954
1996,Direct migration background,Rural regions,"Yes, definitely",0.006108284201959627,51,5173,0.006080250132865536,0.0061363182710537185
1996,Indirect migration background,Urban regions,"No, definitely not",0.004667082615056679,32,5173,0.0046425601618634085,0.004691605068249949
1996,Indirect migration background,Urban regions,"Yes, definitely",0.009858181523854013,127,5173,0.009822634430614508,0.009893728617093518
1997,No migration background,Urban regions,"No, definitely not",0.3975748050849326,1496,5155,0.39740009947612864,0.39774951069373654
1997,No migration background,Urban regions,Probably not,0.02513192281244849,124,5155,0.02507604599780584,0.025187799627091143
1997,No migration background,Urban regions,Probably,0.039869865809606164,210,5155,0.039800021135646284,0.039939710483566045
1997,No migration background,Urban regions,"Yes, definitely",0.08988160726957514,508,5155,0.0897795062173792,0.08998370832177108
1997,No migration background,Rural regions,"No, definitely not",0.19401990862951735,907,5155,0.19387874228716376,0.19416107497187093
1997,No migration background,Rural regions,Probably not,0.01599735784716184,91,5155,0.015952569182004973,0.01604214651231871
1997,No migration background,Rural regions,Probably,0.02132754521629266,148,5155,0.02127597072234061,0.021379119710244712
1997,No migration background,Rural regions,"Yes, definitely",0.05634760874893596,418,5155,0.056265291731813376,0.05642992576605855
1997,Direct migration background,Urban regions,"No, definitely not",0.07292095778840507,543,5155,0.07282814016993562,0.07301377540687452
1997,Direct migration background,Urban regions,Probably not,0.005334873331250428,54,5155,0.005308868959910195,0.00536087770259066
1997,Direct migration background,Urban regions,Probably,0.012421405810801818,110,5155,0.012381867595095575,0.012460944026508061
1997,Direct migration background,Urban regions,"Yes, definitely",0.02635628284431395,217,5155,0.02629909707476215,0.026413468613865752
1997,Direct migration background,Rural regions,"No, definitely not",0.02312344865764649,135,5155,0.02306979590570698,0.023177101409586003
1997,Direct migration background,Rural regions,"Yes, definitely",0.005178642637654447,42,5155,0.005153019849925698,0.005204265425383196
1997,Indirect migration background,Urban regions,"No, definitely not",0.004580528635368657,32,5155,0.004556423658211513,0.004604633612525802
1997,Indirect migration background,Urban regions,"Yes, definitely",0.009933238876088952,120,5155,0.009897837223391576,0.009968640528786328
1998,No migration background,Urban regions,"No, definitely not",0.40461407824614926,1818,5810,0.4044384936319448,0.4047896628603537
1998,No migration background,Urban regions,Probably not,0.025968527880218136,145,5810,0.025911632521169497,0.026025423239266775
1998,No migration background,Urban regions,Probably,0.03252670026202195,211,5810,0.03246323936886011,0.032590161155183796
1998,No migration background,Urban regions,"Yes, definitely",0.08911054046906644,576,5810,0.08900861937911077,0.08921246155902211
1998,No migration background,Rural regions,"No, definitely not",0.2048922473846635,1096,5810,0.2047478556149497,0.20503663915437728
1998,No migration background,Rural regions,Probably not,0.013748293925700579,96,5810,0.0137066372153852,0.013789950636015957
1998,No migration background,Rural regions,Probably,0.015481067805049395,113,5810,0.015436902709471848,0.015525232900626941
1998,No migration background,Rural regions,"Yes, definitely",0.06214249244988748,527,5810,0.062056129106670126,0.06222885579310484
1998,Direct migration background,Urban regions,"No, definitely not",0.06828271640265754,555,5810,0.0681924836610544,0.06837294914426068
1998,Direct migration background,Urban regions,Probably not,0.00591707098165454,53,5810,0.005889634312916637,0.005944507650392442
1998,Direct migration background,Urban regions,Probably,0.01034123747313817,83,5810,0.010305046882161254,0.010377428064115088
1998,Direct migration background,Urban regions,"Yes, definitely",0.02377185216223466,191,5810,0.023717355004137092,0.023826349320332226
1998,Direct migration background,Rural regions,"No, definitely not",0.02152153093052186,139,5810,0.021469617599076344,0.02157344426196738
1998,Direct migration background,Rural regions,"Yes, definitely",0.005414406468265776,41,5810,0.0053881544201078175,0.005440658516423735
1998,Indirect migration background,Urban regions,"No, definitely not",0.00494574145488758,42,5810,0.0049206453819302725,0.004970837527844887
1998,Indirect migration background,Urban regions,"Yes, definitely",0.011321495703883057,124,5810,0.011283647425339867,0.011359343982426247
1999,No migration background,Urban regions,"No, definitely not",0.4183268420239587,1743,5356,0.4181480500387843,0.4185056340091331
1999,No migration background,Urban regions,Probably not,0.02042813475171797,115,5356,0.020376862407130058,0.02047940709630588
1999,No migration background,Urban regions,Probably,0.03157766857711123,193,5356,0.03151428553234878,0.03164105162187368
1999,No migration background,Urban regions,"Yes, definitely",0.08535856163714726,496,5356,0.08525728724395078,0.08545983603034375
1999,No migration background,Rural regions,"No, definitely not",0.21258388713730805,1083,5356,0.2124355950461158,0.2127321792285003
1999,No migration background,Rural regions,Probably not,0.01152243534682981,76,5356,0.011483753587621257,0.011561117106038365
1999,No migration background,Rural regions,Probably,0.014518437573238419,108,5356,0.014475083005418653,0.014561792141058185
1999,No migration background,Rural regions,"Yes, definitely",0.06082924299333957,472,5356,0.06074261083080817,0.06091587515587097
1999,Direct migration background,Urban regions,"No, definitely not",0.07366688453292923,540,5356,0.07357220188054456,0.0737615671853139
1999,Direct migration background,Urban regions,Probably,0.008242018630077227,68,5356,0.008209249092201018,0.008274788167953436
1999,Direct migration background,Urban regions,"Yes, definitely",0.023536191278131856,181,5356,0.023481243917391592,0.02359113863887212
1999,Direct migration background,Rural regions,"No, definitely not",0.02203776560801254,132,5356,0.02198455533456955,0.022090975881455532
1999,Indirect migration background,Urban regions,"No, definitely not",0.0059206039994601925,39,5356,0.005892797634913155,0.00594841036400723
1999,Indirect migration background,Urban regions,"Yes, definitely",0.011451325910737931,110,5356,0.011412762309328922,0.01148988951214694
2000,No migration background,Urban regions,"No, definitely not",0.4223596573370726,3585,9983,0.42218071824370956,0.4225385964304356
2000,No migration background,Urban regions,Probably not,0.018561542693419142,208,9983,0.01851264663743753,0.018610438749400753
2000,No migration background,Urban regions,Probably,0.030732782023105865,361,9983,0.030670256409888685,0.030795307636323044
2000,No migration background,Urban regions,"Yes, definitely",0.08032439479182503,914,9983,0.0802259310526695,0.08042285853098056
2000,No migration background,Rural regions,"No, definitely not",0.21695058793356806,2125,9983,0.2168012705885345,0.21709990527860162
2000,No migration background,Rural regions,Probably not,0.011584066046262533,138,9983,0.011545301416438876,0.01162283067608619
2000,No migration background,Rural regions,Probably,0.019029968155581358,233,9983,0.018980470781387968,0.01907946552977475
2000,No migration background,Rural regions,"Yes, definitely",0.05309164937064514,721,9983,0.05301042201000913,0.05317287673128115
2000,Direct migration background,Urban regions,"No, definitely not",0.06433774003403991,734,9983,0.06424885518959902,0.0644266248784808
2000,Direct migration background,Urban regions,Probably not,0.0050825297374852306,63,9983,0.0050567683795247195,0.005108291095445742
2000,Direct migration background,Urban regions,Probably,0.010936361061804133,118,9983,0.01089868341265476,0.010974038710953506
2000,Direct migration background,Urban regions,"Yes, definitely",0.02222506825103538,275,9983,0.022171663946889155,0.022278472555181606
2000,Direct migration background,Rural regions,"No, definitely not",0.018323418789888548,179,9983,0.01827483149404282,0.018372006085734277
2000,Direct migration background,Rural regions,"Yes, definitely",0.005726108492232758,67,9983,0.0056987735560972115,0.005753443428368304
2000,Indirect migration background,Urban regions,"No, definitely not",0.004646810402278669,48,9983,0.00462217263535982,0.004671448169197518
2000,Indirect migration background,Urban regions,Probably,0.0024072539604800916,31,9983,0.0023895009154004,0.002425007005559783
2000,Indirect migration background,Urban regions,"Yes, definitely",0.013680060919275556,183,9983,0.013637979712888267,0.013722142125662844
2001,No migration background,Urban regions,"No, definitely not",0.4219455762900194,3294,9054,0.42176703364964385,0.4221241189303949
2001,No migration background,Urban regions,Probably not,0.017721739821285155,174,9054,0.017674041860328178,0.01776943778224213
2001,No migration background,Urban regions,Probably,0.028288088066587315,288,9054,0.028228150386348624,0.028348025746826006
2001,No migration background,Urban regions,"Yes, definitely",0.08193136499232677,839,9054,0.08183221514727883,0.08203051483737471
2001,No migration background,Rural regions,"No, definitely not",0.21915968492755245,1952,9054,0.21901013341246225,0.21930923644264264
2001,No migration background,Rural regions,Probably not,0.011108783574521993,121,9054,0.011070892503420396,0.01114667464562359
2001,No migration background,Rural regions,Probably,0.016124113040890068,185,9054,0.016078578868752618,0.016169647213027518
2001,No migration background,Rural regions,"Yes, definitely",0.058165643325924096,720,9054,0.058081027830459625,0.05825025882138857
2001,Direct migration background,Urban regions,"No, definitely not",0.06429143469914242,661,9054,0.06420276479670076,0.06438010460158408
2001,Direct migration background,Urban regions,Probably not,0.004939868590079114,52,9054,0.004914522455853387,0.004965214724304841
2001,Direct migration background,Urban regions,Probably,0.008765920806405623,88,9054,0.008732221865398926,0.00879961974741232
2001,Direct migration background,Urban regions,"Yes, definitely",0.02416419048861778,224,9054,0.02410867631614879,0.02421970466108677
2001,Direct migration background,Rural regions,"No, definitely not",0.018503439816821912,157,9054,0.01845472063386639,0.018552158999777434
2001,Direct migration background,Rural regions,"Yes, definitely",0.005491320835199538,54,9054,0.005464604796277324,0.005518036874121752
2001,Indirect migration background,Urban regions,"No, definitely not",0.004360666126267946,41,9054,0.00433684530062007,0.004384486951915821
2001,Indirect migration background,Urban regions,Probably,0.002566125674722142,31,9054,0.002547835814471321,0.002584415534972963
2001,Indirect migration background,Urban regions,"Yes, definitely",0.012472038923636311,173,9054,0.012431917826659486,0.012512160020613136
2002,No migration background,Urban regions,"No, definitely not",0.41248271913678125,3368,9255,0.4123069739413092,0.4126584643322533
2002,No migration background,Urban regions,Probably not,0.017802749821518134,182,9255,0.017755542086861666,0.017849957556174603
2002,No migration background,Urban regions,Probably,0.029235467957999764,299,9255,0.02917532535310226,0.029295610562897267
2002,No migration background,Urban regions,"Yes, definitely",0.09256622534595649,995,9255,0.09246275783391263,0.09266969285800035
2002,No migration background,Rural regions,"No, definitely not",0.21027682962897362,1906,9255,0.21013134958970547,0.21042230966824177
2002,No migration background,Rural regions,Probably not,0.010245497436040458,110,9255,0.010209547300945074,0.010281447571135843
2002,No migration background,Rural regions,Probably,0.016386594179467646,185,9255,0.016341270325878142,0.01643191803305715
2002,No migration background,Rural regions,"Yes, definitely",0.06398721482610703,781,9255,0.06389984574800657,0.06407458390420749
2002,Direct migration background,Urban regions,"No, definitely not",0.06504633341247194,637,9255,0.0649582940854327,0.06513437273951118
2002,Direct migration background,Urban regions,Probably not,0.004085546914585845,46,9255,0.004062774641792073,0.004108319187379617
2002,Direct migration background,Urban regions,Probably,0.009182218869336532,88,9255,0.009148166998660365,0.009216270740012699
2002,Direct migration background,Urban regions,"Yes, definitely",0.027657487123357964,232,9255,0.027598942602517888,0.02771603164419804
2002,Direct migration background,Rural regions,"No, definitely not",0.01790173638614452,163,9255,0.01785439997704894,0.0179490727952401
2002,Direct migration background,Rural regions,"Yes, definitely",0.006375888966549007,50,9255,0.006347473702726913,0.006404304230371101
2002,Indirect migration background,Urban regions,"No, definitely not",0.003323163750092032,39,9255,0.0033026179379641576,0.0033437095622199063
2002,Indirect migration background,Urban regions,"Yes, definitely",0.013444326244617796,174,9255,0.01340321121761538,0.013485441271620211
2003,No migration background,Urban regions,"No, definitely not",0.4091044698907388,3322,9065,0.40892862304473176,0.4092803167367458
2003,No migration background,Urban regions,Probably not,0.014861215656077916,161,9065,0.014817940564519636,0.014904490747636197
2003,No migration background,Urban regions,Probably,0.028019394214981296,294,9065,0.02796037134965061,0.028078417080311984
2003,No migration background,Urban regions,"Yes, definitely",0.09822643729023825,1010,9065,0.09811999233978601,0.09833288224069049
2003,No migration background,Rural regions,"No, definitely not",0.207291993982484,1851,9065,0.20714701334491195,0.20743697462005603
2003,No migration background,Rural regions,Probably not,0.01072431782300386,113,9065,0.010687479010406674,0.010761156635601047
2003,No migration background,Rural regions,Probably,0.015388935314699604,174,9065,0.015344910375835368,0.01543296025356384
2003,No migration background,Rural regions,"Yes, definitely",0.06448435442908935,743,9065,0.06439650987872622,0.06457219897945249
2003,Direct migration background,Urban regions,"No, definitely not",0.0664329631835077,609,9065,0.06634389416122606,0.06652203220578935
2003,Direct migration background,Urban regions,Probably not,0.005683858724811604,50,9065,0.005656971498621486,0.0057107459510017215
2003,Direct migration background,Urban regions,Probably,0.00980015004488959,76,9065,0.009764917833005685,0.009835382256773497
2003,Direct migration background,Urban regions,"Yes, definitely",0.027543822826078986,226,9065,0.027485288685497895,0.027602356966660076
2003,Direct migration background,Rural regions,"No, definitely not",0.017839479114953618,160,9065,0.017792137350547365,0.01788682087935987
2003,Direct migration background,Rural regions,"Yes, definitely",0.006381033538748795,46,9065,0.006352555008723827,0.006409512068773763
2003,Indirect migration background,Urban regions,"No, definitely not",0.004474372353961998,42,9065,0.0044505022449586335,0.004498242462965362
2003,Indirect migration background,Urban regions,Probably,0.0023338286118687905,33,9065,0.0023165706612613226,0.0023510865624762583
2003,Indirect migration background,Urban regions,"Yes, definitely",0.01140937299986593,155,9065,0.011371388951346026,0.011447357048385835
2004,No migration background,Urban regions,"No, definitely not",0.40134010191860015,3230,8926,0.40116622587028855,0.40151397796691174
2004,No migration background,Urban regions,Probably not,0.015334076783371195,151,8926,0.015290488810656793,0.015377664756085596
2004,No migration background,Urban regions,Probably,0.029869697557260114,292,8926,0.029809313283546905,0.029930081830973322
2004,No migration background,Urban regions,"Yes, definitely",0.09432809936857783,1012,8926,0.09422441831825724,0.09443178041889842
2004,No migration background,Rural regions,"No, definitely not",0.20408648219843636,1808,8926,0.20394351597018,0.20422944842669272
2004,No migration background,Rural regions,Probably not,0.011653792216780512,101,8926,0.011615722330041127,0.011691862103519897
2004,No migration background,Rural regions,Probably,0.01895388751412028,187,8926,0.01890551626980843,0.01900225875843213
2004,No migration background,Rural regions,"Yes, definitely",0.06764968735397654,757,8926,0.06756060004169412,0.06773877466625897
2004,Direct migration background,Urban regions,"No, definitely not",0.06524906251125966,579,8926,0.06516145759230728,0.06533666743021203
2004,Direct migration background,Urban regions,Probably not,0.006102521339169364,49,8926,0.0060748952857543085,0.00613014739258442
2004,Direct migration background,Urban regions,Probably,0.00934978971010192,77,8926,0.009315650419773483,0.009383929000430358
2004,Direct migration background,Urban regions,"Yes, definitely",0.029769386378159374,246,8926,0.02970910046721089,0.029829672289107857
2004,Direct migration background,Rural regions,"No, definitely not",0.016679651239207213,152,8926,0.016634222111761136,0.01672508036665329
2004,Direct migration background,Rural regions,"Yes, definitely",0.008980742612611748,59,8926,0.008947277632509552,0.009014207592713944
2004,Indirect migration background,Urban regions,"No, definitely not",0.005988528489431206,46,8926,0.005961160105249071,0.006015896873613342
2004,Indirect migration background,Urban regions,"Yes, definitely",0.014664492808936514,180,8926,0.014621852632855802,0.014707132985017227
2005,No migration background,Urban regions,"No, definitely not",0.38453389259421983,3104,8683,0.3843608559615337,0.38470692922690597
2005,No migration background,Urban regions,Probably not,0.01862971409858897,171,8683,0.01858162039537753,0.01867780780180041
2005,No migration background,Urban regions,Probably,0.02968346974790816,279,8683,0.02962310509339198,0.02974383440242434
2005,No migration background,Urban regions,"Yes, definitely",0.10326458529694002,988,8683,0.10315634810032162,0.10337282249355842
2005,No migration background,Rural regions,"No, definitely not",0.20054938408905565,1764,8683,0.20040696271912165,0.20069180545898965
2005,No migration background,Rural regions,Probably not,0.009755149603493133,99,8683,0.00972019076979423,0.009790108437192037
2005,No migration background,Rural regions,Probably,0.01659099339176945,158,8683,0.016545560334963533,0.016636426448575364
2005,No migration background,Rural regions,"Yes, definitely",0.07065569218556406,742,8683,0.0705645476636618,0.07074683670746632
2005,Direct migration background,Urban regions,"No, definitely not",0.06834201245013148,568,8683,0.06825226113741457,0.06843176376284839
2005,Direct migration background,Urban regions,Probably not,0.004402194110318434,36,8683,0.004378646587223832,0.004425741633413036
2005,Direct migration background,Urban regions,Probably,0.011709021272892108,78,8683,0.01167075894536764,0.011747283600416577
2005,Direct migration background,Urban regions,"Yes, definitely",0.02706666641875052,212,8683,0.027008946249133848,0.027124386588367192
2005,Direct migration background,Rural regions,"No, definitely not",0.01769779407934894,148,8683,0.017650896459670395,0.017744691699027485
2005,Direct migration background,Rural regions,"Yes, definitely",0.007866226168152376,52,8683,0.007834803938138957,0.007897648398165796
2005,Indirect migration background,Urban regions,"No, definitely not",0.007150613644724653,56,8683,0.007120643971033538,0.0071805833184157685
2005,Indirect migration background,Urban regions,Probably,0.0033504777030281398,33,8683,0.0033299238489276017,0.003371031557128678
2005,Indirect migration background,Urban regions,"Yes, definitely",0.018752113145114012,195,8683,0.018703864719501567,0.018800361570726457
2006,No migration background,Urban regions,"No, definitely not",0.3915137775252491,3532,9329,0.39133934323151987,0.3916882118189783
2006,No migration background,Urban regions,Probably not,0.0154645458942943,159,9329,0.015420448062390044,0.015508643726198555
2006,No migration background,Urban regions,Probably,0.027213010625808828,275,9329,0.027154863246752935,0.02727115800486472
2006,No migration background,Urban regions,"Yes, definitely",0.09731226551119998,983,9329,0.09720634366688581,0.09741818735551415
2006,No migration background,Rural regions,"No, definitely not",0.20760317677592555,2023,9329,0.20745822573715553,0.20774812781469557
2006,No migration background,Rural regions,Probably not,0.011310427508314715,127,9329,0.011272635283548889,0.01134821973308054
2006,No migration background,Rural regions,Probably,0.018463105714599564,171,9329,0.01841499534822613,0.018511216080973
2006,No migration background,Rural regions,"Yes, definitely",0.06248446356672225,713,9329,0.062397965135424456,0.06257096199802005
2006,Direct migration background,Urban regions,"No, definitely not",0.06681846340527099,548,9329,0.06672922243520124,0.06690770437534074
2006,Direct migration background,Urban regions,Probably not,0.0050132477817121865,36,9329,0.004988007092695896,0.005038488470728477
2006,Direct migration background,Urban regions,Probably,0.012031442123835672,81,9329,0.01199247813802496,0.012070406109646385
2006,Direct migration background,Urban regions,"Yes, definitely",0.030538906787364865,217,9329,0.03047741389694738,0.03060039967778235
2006,Direct migration background,Rural regions,"No, definitely not",0.015740951331889144,143,9329,0.015696467399926018,0.01578543526385227
2006,Direct migration background,Rural regions,"Yes, definitely",0.008177306025628533,55,9329,0.008145120906733647,0.008209491144523419
2006,Indirect migration background,Urban regions,"No, definitely not",0.00668495364796209,50,9329,0.006655831347460399,0.0067140759484637805
2006,Indirect migration background,Urban regions,Probably,0.004489072303326321,32,9329,0.004465181305557852,0.00451296330109479
2006,Indirect migration background,Urban regions,"Yes, definitely",0.019140883470896018,184,9329,0.019091914917125228,0.019189852024666807
2007,No migration background,Urban regions,"No, definitely not",0.4086528994980321,3316,8412,0.4084728786726475,0.40883292032341667
2007,No migration background,Urban regions,Probably not,0.016016853025117326,146,8412,0.01597087962277504,0.01606282642745961
2007,No migration background,Urban regions,Probably,0.029311631719302574,236,8412,0.029249860790599786,0.02937340264800536
2007,No migration background,Urban regions,"Yes, definitely",0.08920738569668178,834,8412,0.08910300159055465,0.08931176980280892
2007,No migration background,Rural regions,"No, definitely not",0.20964596138134162,1888,8412,0.2094968954804661,0.20979502728221713
2007,No migration background,Rural regions,Probably not,0.010107241514362568,94,8412,0.010070611708605681,0.010143871320119454
2007,No migration background,Rural regions,Probably,0.016067004911763338,161,8412,0.016020960763276203,0.016113049060250472
2007,No migration background,Rural regions,"Yes, definitely",0.05839417440990874,587,8412,0.05830830399722177,0.05848004482259571
2007,Direct migration background,Urban regions,"No, definitely not",0.06939090683951285,517,8412,0.06929784767527214,0.06948396600375356
2007,Direct migration background,Urban regions,Probably not,0.005464272950740152,34,8412,0.00543727687689608,0.0054912690245842236
2007,Direct migration background,Urban regions,Probably,0.011099716509064408,68,8412,0.01106134963518057,0.011138083382948246
2007,Direct migration background,Urban regions,"Yes, definitely",0.029004894102220378,171,8412,0.02894343752301004,0.029066350681430715
2007,Direct migration background,Rural regions,"No, definitely not",0.01814523011436624,133,8412,0.018096350351803105,0.018194109876929376
2007,Direct migration background,Rural regions,"Yes, definitely",0.0071905566386262325,40,8412,0.007159615347946571,0.007221497929305894
2007,Indirect migration background,Urban regions,"No, definitely not",0.00572937121906562,43,8412,0.005701731730251919,0.005757010707879322
2007,Indirect migration background,Urban regions,"Yes, definitely",0.016571899469894086,144,8412,0.016525149463753053,0.01661864947603512
2008,No migration background,Urban regions,"No, definitely not",0.4158867055270652,3159,7802,0.4157031103477712,0.4160703007063592
2008,No migration background,Urban regions,Probably not,0.017114324318737658,138,7802,0.017066012143589434,0.017162636493885882
2008,No migration background,Urban regions,Probably,0.025379687123914904,208,7802,0.02532110217297307,0.025438272074856737
2008,No migration background,Urban regions,"Yes, definitely",0.08914323743936506,743,7802,0.08903709368273792,0.0892493811959922
2008,No migration background,Rural regions,"No, definitely not",0.21759148454711558,1825,7802,0.2174377884139673,0.21774518068026386
2008,No migration background,Rural regions,Probably not,0.010057337361208759,97,7802,0.01002016914327086,0.010094505579146658
2008,No migration background,Rural regions,Probably,0.014650827499489623,117,7802,0.014606071489212552,0.014695583509766694
2008,No migration background,Rural regions,"Yes, definitely",0.05448929482392398,535,7802,0.054404744742875544,0.05457384490497241
2008,Direct migration background,Urban regions,"No, definitely not",0.07439299505750507,470,7802,0.07429524780758753,0.07449074230742261
2008,Direct migration background,Urban regions,Probably,0.00844636448769578,51,7802,0.008412275176637002,0.008480453798754556
2008,Direct migration background,Urban regions,"Yes, definitely",0.021693637304821288,123,7802,0.021639371176701856,0.02174790343294072
2008,Direct migration background,Rural regions,"No, definitely not",0.017693250284567114,116,7802,0.017644142246488366,0.01774235832264586
2008,Direct migration background,Rural regions,"Yes, definitely",0.008573427543851313,39,7802,0.008539084978950074,0.008607770108752551
2008,Indirect migration background,Urban regions,"No, definitely not",0.006319876538260518,38,7802,0.0062903574589548514,0.006349395617566185
2008,Indirect migration background,Urban regions,"Yes, definitely",0.01856755014247814,143,7802,0.01851726580659403,0.01861783447836225
2009,No migration background,Urban regions,"No, definitely not",0.4186371744122985,2951,7211,0.4184520586181331,0.41882229020646383
2009,No migration background,Urban regions,Probably not,0.013953478609201113,109,7211,0.013909464603189061,0.013997492615213165
2009,No migration background,Urban regions,Probably,0.02771838648381224,189,7211,0.027656786448687957,0.027779986518936525
2009,No migration background,Urban regions,"Yes, definitely",0.09295388232691736,697,7211,0.09284492676586954,0.09306283788796517
2009,No migration background,Rural regions,"No, definitely not",0.21916998280981811,1754,7211,0.21901475492585576,0.21932521069378047
2009,No migration background,Rural regions,Probably not,0.009859814781051676,93,7211,0.00982273956657201,0.009896889995531342
2009,No migration background,Rural regions,Probably,0.01558670042937977,122,7211,0.01554022035859304,0.0156331805001665
2009,No migration background,Rural regions,"Yes, definitely",0.055813203767484644,467,7211,0.05572706505264495,0.05589934248232434
2009,Direct migration background,Urban regions,"No, definitely not",0.0692742732026374,403,7211,0.06917899406918067,0.06936955233609414
2009,Direct migration background,Urban regions,Probably,0.011737713927266568,52,7211,0.01169730020786873,0.011778127646664405
2009,Direct migration background,Urban regions,"Yes, definitely",0.020338958998877,106,7211,0.02028599226062482,0.02039192573712918
2009,Direct migration background,Rural regions,"No, definitely not",0.017314447499818766,104,7211,0.0172655020240039,0.01736339297563363
2009,Direct migration background,Rural regions,"Yes, definitely",0.007756296268208073,33,7211,0.0077233779741115146,0.007789214562304632
2009,Indirect migration background,Urban regions,"Yes, definitely",0.01988568648322886,131,7211,0.019833301162144622,0.019938071804313097
2010,No migration background,Urban regions,"No, definitely not",0.39656575328301075,2835,9495,0.396384288992703,0.3967472175733185
