year,age_gr,bula_h,plb0417_v2,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,66 and older,Thuringa,"No, definitely not",0.98572,78,78,0.95922,1.01222
1998,17-29 y.,Lower Saxony,"Yes, definitely",0.24970,63,63,0.14196,0.35745
1998,17-29 y.,North Rhine-Westphalia,"No, definitely not",0.06622,43,259,0.03588,0.09656
1998,17-29 y.,North Rhine-Westphalia,Probably,0.06518,39,259,0.03506,0.09530
1998,17-29 y.,North Rhine-Westphalia,"Yes, definitely",0.27155,177,259,0.21728,0.32582
1998,17-29 y.,Hesse,"Yes, definitely",0.22155,45,45,0.09884,0.34426
1998,17-29 y.,"Rhineland-Palatinate, Saarland","Yes, definitely",0.18813,33,33,0.05272,0.32355
1998,17-29 y.,Baden-Wuerttemberg,"Yes, definitely",0.21842,100,100,0.13703,0.29981
1998,17-29 y.,Bavaria,"Yes, definitely",0.31003,110,110,0.22320,0.39685
1998,17-29 y.,Berlin,"Yes, definitely",0.27533,32,32,0.11809,0.43258
1998,17-29 y.,Brandenburg,"Yes, definitely",0.20769,36,36,0.07330,0.34209
1998,17-29 y.,Mecklenburg-Western Pomerania,"Yes, definitely",0.29624,32,32,0.13551,0.45698
1998,17-29 y.,Saxony,"Yes, definitely",0.27678,75,75,0.17484,0.37872
1998,17-29 y.,Saxony-Anhalt,"Yes, definitely",0.25521,40,40,0.11838,0.39205
1998,17-29 y.,Thuringa,"Yes, definitely",0.26806,47,47,0.14005,0.39606
1998,30-45 y.,Lower Saxony,"Yes, definitely",0.07092,32,32,-0.01944,0.16128
1998,30-45 y.,North Rhine-Westphalia,"No, definitely not",0.06786,69,190,0.03200,0.10372
1998,30-45 y.,North Rhine-Westphalia,Probably,0.05249,53,190,0.02070,0.08429
1998,30-45 y.,North Rhine-Westphalia,"Yes, definitely",0.07049,68,190,0.03400,0.10699
1998,30-45 y.,Hesse,"Yes, definitely",0.11198,34,34,0.00439,0.21957
1998,30-45 y.,Baden-Wuerttemberg,"No, definitely not",0.03640,34,125,0.00343,0.06936
1998,30-45 y.,Baden-Wuerttemberg,Probably,0.06381,43,125,0.02079,0.10683
1998,30-45 y.,Baden-Wuerttemberg,"Yes, definitely",0.06960,48,125,0.02481,0.11439
1998,30-45 y.,Bavaria,"No, definitely not",0.03272,32,85,-0.00532,0.07077
1998,30-45 y.,Bavaria,"Yes, definitely",0.09048,53,85,0.02913,0.15183
1998,30-45 y.,Mecklenburg-Western Pomerania,"Yes, definitely",0.24323,31,31,0.08971,0.39676
1998,30-45 y.,Saxony,"Yes, definitely",0.16232,56,56,0.06487,0.25978
1998,30-45 y.,Thuringa,"Yes, definitely",0.16892,39,39,0.04979,0.28805
1998,46-65 y.,Schleswig-Holstein,"No, definitely not",0.33950,33,33,0.17542,0.50357
1998,46-65 y.,Lower Saxony,"No, definitely not",0.36345,130,130,0.28044,0.44645
1998,46-65 y.,North Rhine-Westphalia,"No, definitely not",0.32756,314,314,0.27556,0.37955
1998,46-65 y.,Hesse,"No, definitely not",0.32541,107,107,0.23622,0.41461
1998,46-65 y.,"Rhineland-Palatinate, Saarland","No, definitely not",0.43498,95,95,0.33476,0.53520
1998,46-65 y.,Baden-Wuerttemberg,"No, definitely not",0.35090,181,181,0.28118,0.42063
1998,46-65 y.,Bavaria,"No, definitely not",0.30020,167,167,0.23047,0.36992
1998,46-65 y.,Berlin,"No, definitely not",0.34500,53,53,0.21579,0.47421
1998,46-65 y.,Brandenburg,"No, definitely not",0.38910,80,80,0.28159,0.49661
1998,46-65 y.,Mecklenburg-Western Pomerania,"No, definitely not",0.40104,50,50,0.26381,0.53827
1998,46-65 y.,Saxony,"No, definitely not",0.35431,117,117,0.26727,0.44135
1998,46-65 y.,Saxony-Anhalt,"No, definitely not",0.42449,87,87,0.32002,0.52895
1998,46-65 y.,Thuringa,"No, definitely not",0.34464,70,70,0.23250,0.45677
1998,66 and older,Schleswig-Holstein,"No, definitely not",0.92838,50,50,0.85617,1.00058
1998,66 and older,Lower Saxony,"No, definitely not",0.90625,136,136,0.85707,0.95542
1998,66 and older,North Rhine-Westphalia,"No, definitely not",0.94836,334,334,0.92459,0.97213
1998,66 and older,Hesse,"No, definitely not",0.97878,126,126,0.95351,1.00404
1998,66 and older,Baden-Wuerttemberg,"No, definitely not",0.92854,199,199,0.89266,0.96442
1998,66 and older,Bavaria,"No, definitely not",0.94321,259,259,0.91496,0.97145
1998,66 and older,Berlin,"No, definitely not",0.96677,66,66,0.92320,1.01034
1998,66 and older,Brandenburg,"No, definitely not",0.95920,65,65,0.91074,1.00767
1998,66 and older,Mecklenburg-Western Pomerania,"No, definitely not",0.96575,36,36,0.90550,1.02600
1998,66 and older,Saxony,"No, definitely not",0.94492,143,143,0.90740,0.98244
1998,66 and older,Saxony-Anhalt,"No, definitely not",0.98049,88,88,0.95142,1.00955
1998,66 and older,Thuringa,"No, definitely not",0.96930,92,92,0.93385,1.00474
1999,17-29 y.,Lower Saxony,"Yes, definitely",0.25079,60,60,0.14018,0.36140
1999,17-29 y.,North Rhine-Westphalia,"No, definitely not",0.05492,37,227,0.02522,0.08462
1999,17-29 y.,North Rhine-Westphalia,Probably,0.06669,39,227,0.03416,0.09921
1999,17-29 y.,North Rhine-Westphalia,"Yes, definitely",0.24844,151,227,0.19211,0.30478
1999,17-29 y.,Hesse,"Yes, definitely",0.24701,47,47,0.12237,0.37164
1999,17-29 y.,"Rhineland-Palatinate, Saarland","Yes, definitely",0.30993,36,36,0.15671,0.46314
1999,17-29 y.,Baden-Wuerttemberg,"Yes, definitely",0.24251,94,94,0.15540,0.32962
1999,17-29 y.,Bavaria,"Yes, definitely",0.21540,73,73,0.12044,0.31036
1999,17-29 y.,Berlin,"Yes, definitely",0.40247,38,38,0.24445,0.56049
1999,17-29 y.,Brandenburg,"Yes, definitely",0.33108,45,45,0.19203,0.47013
1999,17-29 y.,Mecklenburg-Western Pomerania,"Yes, definitely",0.34903,31,31,0.17846,0.51960
1999,17-29 y.,Saxony,"Yes, definitely",0.27780,70,70,0.17211,0.38349
1999,17-29 y.,Saxony-Anhalt,"Yes, definitely",0.26145,49,49,0.13714,0.38577
1999,17-29 y.,Thuringa,"Yes, definitely",0.25439,37,37,0.11212,0.39665
1999,30-45 y.,North Rhine-Westphalia,"No, definitely not",0.06046,63,164,0.02387,0.09705
1999,30-45 y.,North Rhine-Westphalia,Probably,0.04483,36,164,0.01306,0.07660
1999,30-45 y.,North Rhine-Westphalia,"Yes, definitely",0.05637,65,164,0.02096,0.09178
1999,30-45 y.,Baden-Wuerttemberg,"No, definitely not",0.04042,34,116,0.00442,0.07641
1999,30-45 y.,Baden-Wuerttemberg,Probably,0.04696,32,116,0.00830,0.08563
1999,30-45 y.,Baden-Wuerttemberg,"Yes, definitely",0.08244,50,116,0.03217,0.13271
1999,30-45 y.,Bavaria,"Yes, definitely",0.06971,45,45,-0.00554,0.14495
1999,30-45 y.,Saxony,"Yes, definitely",0.14258,54,54,0.04845,0.23671
1999,46-65 y.,Schleswig-Holstein,"No, definitely not",0.35606,33,33,0.19016,0.52197
1999,46-65 y.,Lower Saxony,"No, definitely not",0.38666,133,133,0.30358,0.46973
1999,46-65 y.,North Rhine-Westphalia,"No, definitely not",0.32772,303,303,0.27478,0.38065
1999,46-65 y.,Hesse,"No, definitely not",0.33575,100,100,0.24272,0.42878
1999,46-65 y.,"Rhineland-Palatinate, Saarland","No, definitely not",0.44576,94,94,0.34474,0.54679
1999,46-65 y.,Baden-Wuerttemberg,"No, definitely not",0.32713,170,170,0.25639,0.39787
1999,46-65 y.,Bavaria,"No, definitely not",0.31492,166,166,0.24405,0.38579
1999,46-65 y.,Berlin,"No, definitely not",0.37562,58,58,0.24990,0.50135
1999,46-65 y.,Brandenburg,"No, definitely not",0.37527,76,76,0.26568,0.48485
1999,46-65 y.,Mecklenburg-Western Pomerania,"No, definitely not",0.41904,48,48,0.27798,0.56010
1999,46-65 y.,Saxony,"No, definitely not",0.35722,117,117,0.27002,0.44443
1999,46-65 y.,Saxony-Anhalt,"No, definitely not",0.44540,91,91,0.34271,0.54808
1999,46-65 y.,Thuringa,"No, definitely not",0.34956,73,73,0.23942,0.45971
1999,66 and older,Schleswig-Holstein,"No, definitely not",0.98479,39,39,0.94587,1.02370
1999,66 and older,Lower Saxony,"No, definitely not",0.93160,137,137,0.88918,0.97403
1999,66 and older,North Rhine-Westphalia,"No, definitely not",0.92452,305,305,0.89482,0.95421
1999,66 and older,Hesse,"No, definitely not",0.92447,122,122,0.87738,0.97155
1999,66 and older,"Rhineland-Palatinate, Saarland","No, definitely not",0.97810,123,123,0.95213,1.00407
1999,66 and older,Baden-Wuerttemberg,"No, definitely not",0.94880,200,200,0.91818,0.97943
1999,66 and older,Bavaria,"No, definitely not",0.94462,254,254,0.91644,0.97280
1999,66 and older,Berlin,"No, definitely not",0.97311,64,64,0.93316,1.01305
1999,66 and older,Mecklenburg-Western Pomerania,"No, definitely not",0.96990,40,40,0.91627,1.02353
1999,66 and older,Saxony,"No, definitely not",0.99275,149,149,0.97908,1.00642
1999,66 and older,Saxony-Anhalt,"No, definitely not",0.96458,85,85,0.92506,1.00411
1999,66 and older,Thuringa,"No, definitely not",0.97522,93,93,0.94345,1.00699
2000,17-29 y.,Lower Saxony,"Yes, definitely",0.23720,102,102,0.15424,0.32016
2000,17-29 y.,North Rhine-Westphalia,"No, definitely not",0.04726,47,335,0.02450,0.07002
2000,17-29 y.,North Rhine-Westphalia,Probably,0.04420,44,335,0.02216,0.06625
2000,17-29 y.,North Rhine-Westphalia,"Yes, definitely",0.24088,244,335,0.19502,0.28674
2000,17-29 y.,Hesse,"Yes, definitely",0.25609,84,84,0.16218,0.34999
2000,17-29 y.,"Rhineland-Palatinate, Saarland","Yes, definitely",0.29910,69,69,0.19028,0.40793
2000,17-29 y.,Baden-Wuerttemberg,"No, definitely not",0.04734,38,199,0.01776,0.07691
2000,17-29 y.,Baden-Wuerttemberg,"Yes, definitely",0.23168,161,199,0.17291,0.29045
2000,17-29 y.,Bavaria,Probably,0.05694,38,167,0.02169,0.09219
2000,17-29 y.,Bavaria,"Yes, definitely",0.21183,129,167,0.14967,0.27399
