year,age_gr,pgisced97,plb0417_v2,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,30-45 y.,Upper Secondary Level,"No, definitely not",0.21463,103,528,0.17958,0.24968
1995,30-45 y.,Upper Secondary Level,Probably not,0.10636,57,528,0.08004,0.13269
1995,30-45 y.,Upper Secondary Level,Probably,0.22903,126,528,0.19316,0.26491
1995,30-45 y.,Upper Secondary Level,"Yes, definitely",0.44997,242,528,0.40750,0.49245
1995,30-45 y.,Second Stage of Tertiary Education,"Yes, definitely",0.54014,51,51,0.40199,0.67828
1995,46-65 y.,Primary Level,"No, definitely not",0.78342,119,119,0.70910,0.85774
1995,46-65 y.,Lower Secondary Level,"No, definitely not",0.86696,358,358,0.83173,0.90219
1995,46-65 y.,Upper Secondary Level,"No, definitely not",0.80548,644,833,0.77858,0.83238
1995,46-65 y.,Upper Secondary Level,Probably not,0.06107,55,833,0.04480,0.07734
1995,46-65 y.,Upper Secondary Level,Probably,0.04939,52,833,0.03467,0.06412
1995,46-65 y.,Upper Secondary Level,"Yes, definitely",0.08406,82,833,0.06520,0.10291
1995,46-65 y.,First Stage of Tertiary Education,"No, definitely not",0.78773,60,60,0.68338,0.89207
1995,46-65 y.,Second Stage of Tertiary Education,"No, definitely not",0.74089,94,94,0.65184,0.82994
1995,66 and older,Lower Secondary Level,"No, definitely not",0.99992,467,467,0.99908,1.00075
1995,66 and older,Upper Secondary Level,"No, definitely not",0.99848,709,709,0.99561,1.00135
1995,66 and older,Second Stage of Tertiary Education,"No, definitely not",0.99254,142,142,0.97834,1.00674
1996,17-29 y.,No answer / don't know,"Yes, definitely",0.74873,47,47,0.62338,0.87407
1996,17-29 y.,Pre-primary Level,"No, definitely not",0.12318,36,244,0.08186,0.16450
1996,17-29 y.,Pre-primary Level,"Yes, definitely",0.77811,208,244,0.72587,0.83035
1996,17-29 y.,Lower Secondary Level,"No, definitely not",0.12827,33,238,0.08570,0.17085
1996,17-29 y.,Lower Secondary Level,Probably,0.19478,51,238,0.14436,0.24520
1996,17-29 y.,Lower Secondary Level,"Yes, definitely",0.65687,154,238,0.59642,0.71731
1996,17-29 y.,Upper Secondary Level,"No, definitely not",0.07248,41,435,0.04808,0.09687
1996,17-29 y.,Upper Secondary Level,Probably,0.16875,80,435,0.13352,0.20399
1996,17-29 y.,Upper Secondary Level,"Yes, definitely",0.68857,314,435,0.64500,0.73214
1996,17-29 y.,Post-secondary Non-tertiary Level,"Yes, definitely",0.69297,41,41,0.55002,0.83591
1996,30-45 y.,Lower Secondary Level,"No, definitely not",0.25029,37,128,0.17495,0.32563
1996,30-45 y.,Lower Secondary Level,Probably,0.32542,45,128,0.24393,0.40691
1996,30-45 y.,Lower Secondary Level,"Yes, definitely",0.29199,46,128,0.21291,0.37107
1996,30-45 y.,Upper Secondary Level,"No, definitely not",0.18324,101,526,0.15015,0.21634
1996,30-45 y.,Upper Secondary Level,Probably not,0.10686,52,526,0.08044,0.13329
1996,30-45 y.,Upper Secondary Level,Probably,0.25634,125,526,0.21900,0.29369
1996,30-45 y.,Upper Secondary Level,"Yes, definitely",0.45355,248,526,0.41096,0.49613
1996,30-45 y.,Second Stage of Tertiary Education,"Yes, definitely",0.53584,60,60,0.40858,0.66310
1996,46-65 y.,Primary Level,"No, definitely not",0.83296,111,111,0.76325,0.90267
1996,46-65 y.,Lower Secondary Level,"No, definitely not",0.87897,373,373,0.84583,0.91212
1996,46-65 y.,Upper Secondary Level,"No, definitely not",0.78793,642,840,0.76027,0.81559
1996,46-65 y.,Upper Secondary Level,Probably not,0.07967,67,840,0.06135,0.09799
1996,46-65 y.,Upper Secondary Level,Probably,0.04432,50,840,0.03040,0.05825
1996,46-65 y.,Upper Secondary Level,"Yes, definitely",0.08808,81,840,0.06890,0.10725
1996,46-65 y.,First Stage of Tertiary Education,"No, definitely not",0.83904,64,64,0.74830,0.92979
1996,46-65 y.,Second Stage of Tertiary Education,"No, definitely not",0.69193,96,96,0.59909,0.78477
1996,66 and older,Upper Secondary Level,"No, definitely not",0.99671,735,735,0.99257,1.00085
1996,66 and older,Second Stage of Tertiary Education,"No, definitely not",0.99650,141,141,0.98671,1.00628
1997,17-29 y.,No answer / don't know,"Yes, definitely",0.64416,37,37,0.48776,0.80056
1997,17-29 y.,Pre-primary Level,"No, definitely not",0.12675,42,257,0.08599,0.16750
1997,17-29 y.,Pre-primary Level,"Yes, definitely",0.74263,215,257,0.68907,0.79618
1997,17-29 y.,Lower Secondary Level,Probably,0.19632,48,198,0.14085,0.25179
1997,17-29 y.,Lower Secondary Level,"Yes, definitely",0.66076,150,198,0.59465,0.72688
1997,17-29 y.,Upper Secondary Level,"No, definitely not",0.08111,38,398,0.05426,0.10797
1997,17-29 y.,Upper Secondary Level,Probably,0.19144,77,398,0.15274,0.23014
1997,17-29 y.,Upper Secondary Level,"Yes, definitely",0.66457,283,398,0.61812,0.71101
1997,30-45 y.,Lower Secondary Level,"No, definitely not",0.25609,36,131,0.18106,0.33113
1997,30-45 y.,Lower Secondary Level,Probably,0.23862,40,131,0.16535,0.31189
1997,30-45 y.,Lower Secondary Level,"Yes, definitely",0.37101,55,131,0.28797,0.45406
1997,30-45 y.,Upper Secondary Level,"No, definitely not",0.18368,106,552,0.15135,0.21601
1997,30-45 y.,Upper Secondary Level,Probably not,0.12545,59,552,0.09779,0.15311
1997,30-45 y.,Upper Secondary Level,Probably,0.24170,130,552,0.20595,0.27744
1997,30-45 y.,Upper Secondary Level,"Yes, definitely",0.44917,257,552,0.40764,0.49071
1997,30-45 y.,Second Stage of Tertiary Education,"Yes, definitely",0.47557,49,49,0.33429,0.61685
1997,46-65 y.,Primary Level,"No, definitely not",0.79183,107,107,0.71454,0.86912
1997,46-65 y.,Lower Secondary Level,"No, definitely not",0.83816,348,348,0.79941,0.87691
1997,46-65 y.,Upper Secondary Level,"No, definitely not",0.78011,648,842,0.75211,0.80810
1997,46-65 y.,Upper Secondary Level,Probably not,0.08173,66,842,0.06322,0.10025
1997,46-65 y.,Upper Secondary Level,Probably,0.05667,45,842,0.04104,0.07230
1997,46-65 y.,Upper Secondary Level,"Yes, definitely",0.08149,83,842,0.06300,0.09998
1997,46-65 y.,First Stage of Tertiary Education,"No, definitely not",0.84109,63,63,0.75009,0.93210
1997,46-65 y.,Second Stage of Tertiary Education,"No, definitely not",0.70507,99,99,0.61479,0.79536
1997,66 and older,Upper Secondary Level,"No, definitely not",0.99826,758,758,0.99528,1.00123
1997,66 and older,Second Stage of Tertiary Education,"No, definitely not",0.99636,147,147,0.98659,1.00613
1998,17-29 y.,No answer / don't know,"Yes, definitely",0.53357,40,40,0.37700,0.69014
1998,17-29 y.,Pre-primary Level,"No, definitely not",0.17609,48,258,0.12952,0.22266
1998,17-29 y.,Pre-primary Level,"Yes, definitely",0.68666,210,258,0.62994,0.74337
1998,17-29 y.,Lower Secondary Level,"No, definitely not",0.09788,33,253,0.06119,0.13456
1998,17-29 y.,Lower Secondary Level,Probably,0.16869,46,253,0.12246,0.21493
1998,17-29 y.,Lower Secondary Level,"Yes, definitely",0.66859,174,253,0.61047,0.72671
1998,17-29 y.,Upper Secondary Level,"No, definitely not",0.06892,35,415,0.04452,0.09332
1998,17-29 y.,Upper Secondary Level,Probably,0.12012,49,415,0.08880,0.15143
1998,17-29 y.,Upper Secondary Level,"Yes, definitely",0.74634,331,415,0.70443,0.78826
1998,30-45 y.,Lower Secondary Level,"No, definitely not",0.28801,46,135,0.21133,0.36468
1998,30-45 y.,Lower Secondary Level,Probably,0.24523,36,135,0.17238,0.31807
1998,30-45 y.,Lower Secondary Level,"Yes, definitely",0.32947,53,135,0.24989,0.40906
1998,30-45 y.,Upper Secondary Level,"No, definitely not",0.20038,115,585,0.16792,0.23285
1998,30-45 y.,Upper Secondary Level,Probably not,0.10477,62,585,0.07993,0.12961
1998,30-45 y.,Upper Secondary Level,Probably,0.23871,135,585,0.20413,0.27328
1998,30-45 y.,Upper Secondary Level,"Yes, definitely",0.45614,273,585,0.41574,0.49653
1998,30-45 y.,Second Stage of Tertiary Education,"Yes, definitely",0.64637,70,70,0.53356,0.75918
1998,46-65 y.,No answer / don't know,"No, definitely not",0.86622,64,64,0.78216,0.95028
1998,46-65 y.,Primary Level,"No, definitely not",0.79154,111,111,0.71562,0.86745
1998,46-65 y.,Lower Secondary Level,"No, definitely not",0.85001,386,386,0.81435,0.88568
1998,46-65 y.,Upper Secondary Level,"No, definitely not",0.80910,746,950,0.78409,0.83410
1998,46-65 y.,Upper Secondary Level,Probably not,0.06796,63,950,0.05195,0.08397
1998,46-65 y.,Upper Secondary Level,Probably,0.03844,39,950,0.02621,0.05067
1998,46-65 y.,Upper Secondary Level,"Yes, definitely",0.08450,102,950,0.06681,0.10220
1998,46-65 y.,First Stage of Tertiary Education,"No, definitely not",0.82228,70,70,0.73208,0.91248
1998,46-65 y.,Second Stage of Tertiary Education,"No, definitely not",0.65452,119,152,0.57867,0.73037
1998,46-65 y.,Second Stage of Tertiary Education,"Yes, definitely",0.17389,33,152,0.11344,0.23434
1998,66 and older,Upper Secondary Level,"No, definitely not",0.99721,838,838,0.99363,1.00078
1999,17-29 y.,No answer / don't know,"Yes, definitely",0.63463,44,44,0.49070,0.77856
1999,17-29 y.,Pre-primary Level,"No, definitely not",0.16961,42,248,0.12281,0.21641
1999,17-29 y.,Pre-primary Level,"Yes, definitely",0.73542,206,248,0.68041,0.79043
1999,17-29 y.,Lower Secondary Level,"No, definitely not",0.09786,33,231,0.05946,0.13626
1999,17-29 y.,Lower Secondary Level,Probably,0.19809,47,231,0.14658,0.24960
1999,17-29 y.,Lower Secondary Level,"Yes, definitely",0.67914,151,231,0.61881,0.73947
1999,17-29 y.,Upper Secondary Level,Probably,0.11144,50,354,0.07862,0.14427
1999,17-29 y.,Upper Secondary Level,"Yes, definitely",0.78100,304,354,0.73786,0.82415
1999,30-45 y.,Lower Secondary Level,"No, definitely not",0.28515,38,94,0.19339,0.37692
1999,30-45 y.,Lower Secondary Level,"Yes, definitely",0.35956,56,94,0.26203,0.45709
1999,30-45 y.,Upper Secondary Level,"No, definitely not",0.19353,112,504,0.15901,0.22806
1999,30-45 y.,Upper Secondary Level,Probably not,0.13221,57,504,0.10261,0.16181
1999,30-45 y.,Upper Secondary Level,Probably,0.24529,113,504,0.20769,0.28290
1999,30-45 y.,Upper Secondary Level,"Yes, definitely",0.42897,222,504,0.38571,0.47222
1999,30-45 y.,Post-secondary Non-tertiary Level,"Yes, definitely",0.61126,34,34,0.44494,0.77757
1999,30-45 y.,Second Stage of Tertiary Education,"Yes, definitely",0.62753,56,56,0.49975,0.75530
1999,46-65 y.,Primary Level,"No, definitely not",0.89811,113,113,0.84209,0.95414
1999,46-65 y.,Lower Secondary Level,"No, definitely not",0.87569,378,378,0.84239,0.90900
1999,46-65 y.,Upper Secondary Level,"No, definitely not",0.84086,779,955,0.81765,0.86408
1999,46-65 y.,Upper Secondary Level,Probably not,0.05423,52,955,0.03986,0.06860
1999,46-65 y.,Upper Secondary Level,Probably,0.03381,37,955,0.02234,0.04528
1999,46-65 y.,Upper Secondary Level,"Yes, definitely",0.07110,87,955,0.05479,0.08741
1999,46-65 y.,First Stage of Tertiary Education,"No, definitely not",0.83658,70,70,0.74933,0.92382
1999,46-65 y.,Second Stage of Tertiary Education,"No, definitely not",0.75036,120,120,0.67260,0.82812
1999,66 and older,Lower Secondary Level,"No, definitely not",0.99668,536,536,0.99181,1.00155
1999,66 and older,Upper Secondary Level,"No, definitely not",0.99248,832,832,0.98661,0.99836
1999,66 and older,Second Stage of Tertiary Education,"No, definitely not",0.99666,182,182,0.98825,1.00507
2000,17-29 y.,Pre-primary Level,"No, definitely not",0.14258,52,403,0.10840,0.17676
2000,17-29 y.,Pre-primary Level,Probably,0.09044,37,403,0.06240,0.11848
2000,17-29 y.,Pre-primary Level,"Yes, definitely",0.73623,314,403,0.69315,0.77931
2000,17-29 y.,Lower Secondary Level,"No, definitely not",0.09894,43,358,0.06797,0.12992
2000,17-29 y.,Lower Secondary Level,Probably,0.14025,56,358,0.10423,0.17628
2000,17-29 y.,Lower Secondary Level,"Yes, definitely",0.69328,259,358,0.64545,0.74112
2000,17-29 y.,Upper Secondary Level,"No, definitely not",0.05935,46,671,0.04146,0.07724
2000,17-29 y.,Upper Secondary Level,Probably,0.16991,106,671,0.14147,0.19834
2000,17-29 y.,Upper Secondary Level,"Yes, definitely",0.73279,519,671,0.69928,0.76629
2000,17-29 y.,Post-secondary Non-tertiary Level,"Yes, definitely",0.74398,58,58,0.63068,0.85728
2000,17-29 y.,First Stage of Tertiary Education,"Yes, definitely",0.75713,31,31,0.60368,0.91058
2000,17-29 y.,Second Stage of Tertiary Education,"Yes, definitely",0.67100,39,39,0.52161,0.82039
2000,30-45 y.,Lower Secondary Level,"No, definitely not",0.32416,69,170,0.25359,0.39472
2000,30-45 y.,Lower Secondary Level,Probably,0.18703,35,170,0.12824,0.24582
2000,30-45 y.,Lower Secondary Level,"Yes, definitely",0.32729,66,170,0.25655,0.39804
2000,30-45 y.,Upper Secondary Level,"No, definitely not",0.18337,161,911,0.15823,0.20852
2000,30-45 y.,Upper Secondary Level,Probably not,0.11685,97,911,0.09597,0.13772
2000,30-45 y.,Upper Secondary Level,Probably,0.27702,244,911,0.24794,0.30609
2000,30-45 y.,Upper Secondary Level,"Yes, definitely",0.42277,409,911,0.39067,0.45486
2000,30-45 y.,Post-secondary Non-tertiary Level,Probably,0.26479,32,86,0.17099,0.35859
2000,30-45 y.,Post-secondary Non-tertiary Level,"Yes, definitely",0.47835,54,86,0.37216,0.58455
2000,30-45 y.,First Stage of Tertiary Education,Probably,0.32956,35,77,0.22388,0.43524
2000,30-45 y.,First Stage of Tertiary Education,"Yes, definitely",0.39284,42,77,0.28304,0.50264
2000,30-45 y.,Second Stage of Tertiary Education,Probably,0.21703,41,154,0.15171,0.28234
2000,30-45 y.,Second Stage of Tertiary Education,"Yes, definitely",0.59678,113,154,0.51905,0.67451
2000,46-65 y.,Primary Level,"No, definitely not",0.84483,97,97,0.77240,0.91726
2000,46-65 y.,Lower Secondary Level,"No, definitely not",0.85352,516,516,0.82298,0.88406
2000,46-65 y.,Upper Secondary Level,"No, definitely not",0.84438,1642,1968,0.82836,0.86040
2000,46-65 y.,Upper Secondary Level,Probably not,0.05134,100,1968,0.04159,0.06109
2000,46-65 y.,Upper Secondary Level,Probably,0.03540,77,1968,0.02723,0.04357
2000,46-65 y.,Upper Secondary Level,"Yes, definitely",0.06888,149,1968,0.05769,0.08008
2000,46-65 y.,Post-secondary Non-tertiary Level,"No, definitely not",0.84796,49,49,0.74638,0.94954
2000,46-65 y.,First Stage of Tertiary Education,"No, definitely not",0.81026,174,174,0.75183,0.86869
2000,46-65 y.,Second Stage of Tertiary Education,"No, definitely not",0.79163,280,323,0.74727,0.83599
2000,46-65 y.,Second Stage of Tertiary Education,"Yes, definitely",0.09741,43,323,0.06502,0.12980
2000,66 and older,Lower Secondary Level,"No, definitely not",0.99847,889,889,0.99590,1.00104
2000,66 and older,Upper Secondary Level,"No, definitely not",0.99917,1795,1795,0.99784,1.00050
2000,66 and older,First Stage of Tertiary Education,"No, definitely not",0.99137,225,225,0.97926,1.00348
2000,66 and older,Second Stage of Tertiary Education,"No, definitely not",0.99388,381,381,0.98604,1.00172
2001,17-29 y.,Pre-primary Level,"No, definitely not",0.10305,43,425,0.07411,0.13199
2001,17-29 y.,Pre-primary Level,Probably,0.07695,31,425,0.05158,0.10232
2001,17-29 y.,Pre-primary Level,"Yes, definitely",0.78188,351,425,0.74257,0.82119
2001,17-29 y.,Lower Secondary Level,"No, definitely not",0.11084,36,312,0.07595,0.14574
2001,17-29 y.,Lower Secondary Level,Probably,0.11985,48,312,0.08376,0.15595
2001,17-29 y.,Lower Secondary Level,"Yes, definitely",0.72754,228,312,0.67806,0.77702
2001,17-29 y.,Upper Secondary Level,"No, definitely not",0.06975,49,596,0.04928,0.09022
2001,17-29 y.,Upper Secondary Level,Probably not,0.05067,35,596,0.03305,0.06830
2001,17-29 y.,Upper Secondary Level,Probably,0.11568,70,596,0.08998,0.14138
2001,17-29 y.,Upper Secondary Level,"Yes, definitely",0.76390,442,596,0.72977,0.79802
2001,17-29 y.,Post-secondary Non-tertiary Level,"Yes, definitely",0.75818,51,51,0.63949,0.87687
2001,17-29 y.,Second Stage of Tertiary Education,"Yes, definitely",0.74984,33,33,0.59978,0.89990
2001,30-45 y.,Lower Secondary Level,"No, definitely not",0.28084,62,163,0.21163,0.35004
2001,30-45 y.,Lower Secondary Level,Probably,0.27012,44,163,0.20174,0.33850
2001,30-45 y.,Lower Secondary Level,"Yes, definitely",0.35460,57,163,0.28093,0.42827
2001,30-45 y.,Upper Secondary Level,"No, definitely not",0.19006,154,766,0.16226,0.21786
2001,30-45 y.,Upper Secondary Level,Probably not,0.09864,75,766,0.07751,0.11977
2001,30-45 y.,Upper Secondary Level,Probably,0.25213,190,766,0.22136,0.28290
2001,30-45 y.,Upper Secondary Level,"Yes, definitely",0.45917,347,766,0.42386,0.49448
2001,30-45 y.,Post-secondary Non-tertiary Level,Probably,0.27382,33,89,0.18065,0.36699
2001,30-45 y.,Post-secondary Non-tertiary Level,"Yes, definitely",0.48958,56,89,0.38514,0.59403
2001,30-45 y.,First Stage of Tertiary Education,"Yes, definitely",0.50937,49,49,0.36794,0.65080
2001,30-45 y.,Second Stage of Tertiary Education,Probably,0.27438,39,142,0.20073,0.34803
2001,30-45 y.,Second Stage of Tertiary Education,"Yes, definitely",0.59700,103,142,0.51604,0.67796
2001,46-65 y.,Primary Level,"No, definitely not",0.88282,68,68,0.80580,0.95983
2001,46-65 y.,Lower Secondary Level,"No, definitely not",0.87286,418,418,0.84088,0.90483
2001,46-65 y.,Upper Secondary Level,"No, definitely not",0.82443,1458,1770,0.80670,0.84216
2001,46-65 y.,Upper Secondary Level,Probably not,0.05925,104,1770,0.04825,0.07025
2001,46-65 y.,Upper Secondary Level,Probably,0.04184,69,1770,0.03251,0.05117
2001,46-65 y.,Upper Secondary Level,"Yes, definitely",0.07448,139,1770,0.06224,0.08671
2001,46-65 y.,Post-secondary Non-tertiary Level,"No, definitely not",0.80767,52,52,0.69950,0.91584
2001,46-65 y.,First Stage of Tertiary Education,"No, definitely not",0.83440,157,157,0.77607,0.89274
2001,46-65 y.,Second Stage of Tertiary Education,"No, definitely not",0.76406,275,319,0.71740,0.81073
2001,46-65 y.,Second Stage of Tertiary Education,"Yes, definitely",0.12071,44,319,0.08490,0.15651
2001,66 and older,Lower Secondary Level,"No, definitely not",0.99844,793,793,0.99569,1.00119
2001,66 and older,Upper Secondary Level,"No, definitely not",0.99817,1698,1698,0.99613,1.00020
2001,66 and older,Second Stage of Tertiary Education,"No, definitely not",0.98338,388,388,0.97065,0.99612
2002,17-29 y.,No answer / don't know,"Yes, definitely",0.66220,37,37,0.50770,0.81670
2002,17-29 y.,Pre-primary Level,"No, definitely not",0.13110,59,501,0.10151,0.16068
2002,17-29 y.,Pre-primary Level,Probably,0.08999,42,501,0.06491,0.11508
2002,17-29 y.,Pre-primary Level,"Yes, definitely",0.75117,400,501,0.71328,0.78907
2002,17-29 y.,Lower Secondary Level,"No, definitely not",0.10603,36,299,0.07108,0.14099
2002,17-29 y.,Lower Secondary Level,Probably,0.13983,36,299,0.10046,0.17921
2002,17-29 y.,Lower Secondary Level,"Yes, definitely",0.72157,227,299,0.67067,0.77246
2002,17-29 y.,Upper Secondary Level,"No, definitely not",0.06162,47,629,0.04282,0.08043
2002,17-29 y.,Upper Secondary Level,Probably,0.08936,56,629,0.06705,0.11167
2002,17-29 y.,Upper Secondary Level,"Yes, definitely",0.81837,526,629,0.78822,0.84852
2002,17-29 y.,Post-secondary Non-tertiary Level,"Yes, definitely",0.78504,65,65,0.68439,0.88568
2002,17-29 y.,Second Stage of Tertiary Education,"Yes, definitely",0.88918,38,38,0.78803,0.99033
2002,30-45 y.,Lower Secondary Level,"No, definitely not",0.29604,53,143,0.22095,0.37112
2002,30-45 y.,Lower Secondary Level,Probably,0.21925,37,143,0.15120,0.28730
2002,30-45 y.,Lower Secondary Level,"Yes, definitely",0.37634,53,143,0.29666,0.45603
2002,30-45 y.,Upper Secondary Level,"No, definitely not",0.13718,123,787,0.11312,0.16123
2002,30-45 y.,Upper Secondary Level,Probably not,0.10733,75,787,0.08569,0.12897
2002,30-45 y.,Upper Secondary Level,Probably,0.23975,200,787,0.20991,0.26960
2002,30-45 y.,Upper Secondary Level,"Yes, definitely",0.51574,389,787,0.48080,0.55068
2002,30-45 y.,Post-secondary Non-tertiary Level,Probably,0.25952,35,86,0.16633,0.35272
2002,30-45 y.,Post-secondary Non-tertiary Level,"Yes, definitely",0.52707,51,86,0.42093,0.63321
2002,30-45 y.,First Stage of Tertiary Education,"Yes, definitely",0.56087,44,44,0.41253,0.70921
2002,30-45 y.,Second Stage of Tertiary Education,Probably,0.22444,42,145,0.15630,0.29259
2002,30-45 y.,Second Stage of Tertiary Education,"Yes, definitely",0.59689,103,145,0.51677,0.67700
2002,46-65 y.,Primary Level,"No, definitely not",0.84504,63,63,0.75496,0.93511
2002,46-65 y.,Lower Secondary Level,"No, definitely not",0.82456,375,375,0.78601,0.86311
2002,46-65 y.,Upper Secondary Level,"No, definitely not",0.80149,1371,1702,0.78253,0.82044
2002,46-65 y.,Upper Secondary Level,Probably not,0.05617,98,1702,0.04522,0.06711
2002,46-65 y.,Upper Secondary Level,Probably,0.03808,63,1702,0.02899,0.04718
2002,46-65 y.,Upper Secondary Level,"Yes, definitely",0.10426,170,1702,0.08974,0.11879
2002,46-65 y.,Post-secondary Non-tertiary Level,"No, definitely not",0.81227,60,60,0.71262,0.91191
2002,46-65 y.,First Stage of Tertiary Education,"No, definitely not",0.78470,145,145,0.71757,0.85184
2002,46-65 y.,Second Stage of Tertiary Education,"No, definitely not",0.75905,312,365,0.71511,0.80298
2002,46-65 y.,Second Stage of Tertiary Education,"Yes, definitely",0.15300,53,365,0.11602,0.18999
2002,66 and older,Upper Secondary Level,"No, definitely not",0.99484,1769,1769,0.99150,0.99818
2002,66 and older,First Stage of Tertiary Education,"No, definitely not",0.99293,226,226,0.98199,1.00388
2002,66 and older,Second Stage of Tertiary Education,"No, definitely not",0.99833,474,474,0.99466,1.00201
2003,17-29 y.,No answer / don't know,"Yes, definitely",0.68299,57,57,0.56112,0.80486
2003,17-29 y.,Pre-primary Level,"No, definitely not",0.15874,78,513,0.12709,0.19039
2003,17-29 y.,Pre-primary Level,Probably,0.10385,53,513,0.07742,0.13027
2003,17-29 y.,Pre-primary Level,"Yes, definitely",0.71200,382,513,0.67278,0.75122
2003,17-29 y.,Lower Secondary Level,Probably,0.15070,41,242,0.10553,0.19587
2003,17-29 y.,Lower Secondary Level,"Yes, definitely",0.70093,201,242,0.64312,0.75874
2003,17-29 y.,Upper Secondary Level,"No, definitely not",0.08765,53,598,0.06496,0.11033
2003,17-29 y.,Upper Secondary Level,Probably,0.08799,63,598,0.06527,0.11072
2003,17-29 y.,Upper Secondary Level,"Yes, definitely",0.78859,482,598,0.75583,0.82134
2003,17-29 y.,Post-secondary Non-tertiary Level,"Yes, definitely",0.75022,49,49,0.62775,0.87268
2003,17-29 y.,Second Stage of Tertiary Education,"Yes, definitely",0.82624,34,34,0.69696,0.95552
2003,30-45 y.,Lower Secondary Level,"No, definitely not",0.27788,54,103,0.19095,0.36482
2003,30-45 y.,Lower Secondary Level,"Yes, definitely",0.37814,49,103,0.28403,0.47225
2003,30-45 y.,Upper Secondary Level,"No, definitely not",0.17670,132,731,0.14903,0.20437
2003,30-45 y.,Upper Secondary Level,Probably not,0.07423,57,731,0.05521,0.09325
2003,30-45 y.,Upper Secondary Level,Probably,0.19891,156,731,0.16995,0.22787
2003,30-45 y.,Upper Secondary Level,"Yes, definitely",0.55016,386,731,0.51407,0.58625
