"hlf0151","year","hhtyp","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ziemlich sicher","2004","(Ehe-)Paar ohne Kind(er)","2","896","0.75150664703297","0.72687104646808","0.77614224759786"
"Ziemlich sicher","2004","(Ehe-)Paar ohne Kind(er)","3","1250","0.746419924905315","0.725402362257563","0.767437487553066"
"Ziemlich sicher","2004","(Ehe-)Paar ohne Kind(er)","4","1414","0.757076354622746","0.737523874927921","0.776628834317572"
"Ziemlich sicher","2004","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ziemlich sicher","2004","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ziemlich sicher","2004","Alleinerziehende","2","272","0.777734489370871","0.73398881944803","0.821480159293712"
"Ziemlich sicher","2004","Alleinerziehende","3","234","0.747781541185603","0.697884200457943","0.797678881913262"
"Ziemlich sicher","2004","Alleinerziehende","4","119","0.725952474643628","0.655734341431915","0.79617060785534"
"Ziemlich sicher","2004","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ziemlich sicher","2004","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ziemlich sicher","2004","Paar mit Kind(ern)","2","2641","0.760227817076631","0.746267645393541","0.77418798875972"
"Ziemlich sicher","2004","Paar mit Kind(ern)","3","2406","0.751529405920494","0.736557275890216","0.766501535950771"
"Ziemlich sicher","2004","Paar mit Kind(ern)","4","2149","0.738985109704204","0.723058153050406","0.754912066358001"
"Ziemlich sicher","2004","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ziemlich sicher","2004","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ziemlich sicher","2004","Sonstige","2","122","0.737396848596649","0.672199539391338","0.802594157801959"
"Ziemlich sicher","2004","Sonstige","3","107","0.557929513848233","0.482606917104581","0.633252110591885"
"Ziemlich sicher","2004","Sonstige","4","99","0.784031607267776","0.712745485214859","0.855317729320692"
"Ziemlich sicher","2004","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ziemlich unsicher","2004","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ziemlich unsicher","2004","1-Pers.- Haushalt","2","67","0.11720922525234","0.0910081810474344","0.143410269457245"
"Ziemlich unsicher","2004","1-Pers.- Haushalt","3","51","0.104981492216025","0.0795024514284904","0.130460533003559"
"Ziemlich unsicher","2004","1-Pers.- Haushalt","4","66","0.112742347810499","0.0877458625424617","0.137738833078536"
"Ziemlich unsicher","2004","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ziemlich unsicher","2004","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ziemlich unsicher","2004","(Ehe-)Paar ohne Kind(er)","2","118","0.100901954437018","0.0837310698645717","0.118072839009463"
"Ziemlich unsicher","2004","(Ehe-)Paar ohne Kind(er)","3","154","0.0972347273578159","0.0829217066972589","0.111547748018373"
"Ziemlich unsicher","2004","(Ehe-)Paar ohne Kind(er)","4","176","0.0990986011494181","0.0854757032944195","0.112721499004417"
"Ziemlich unsicher","2004","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ziemlich unsicher","2004","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ziemlich unsicher","2004","Alleinerziehende","2","30","0.110127818060087","0.0771899347753638","0.143065701344811"
"Ziemlich unsicher","2004","Alleinerziehende","3","27","","",""
"Ziemlich unsicher","2004","Alleinerziehende","4","7","","",""
"Ziemlich unsicher","2004","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ziemlich unsicher","2004","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ziemlich unsicher","2004","Paar mit Kind(ern)","2","332","0.0710857476166823","0.0626834402747619","0.0794880549586027"
"Ziemlich unsicher","2004","Paar mit Kind(ern)","3","186","0.0615800966551993","0.0532511152952573","0.0699090780151414"
"Ziemlich unsicher","2004","Paar mit Kind(ern)","4","169","0.0611171976135229","0.0524301996275764","0.0698041955994694"
"Ziemlich unsicher","2004","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ziemlich unsicher","2004","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ziemlich unsicher","2004","Sonstige","2","14","","",""
"Ziemlich unsicher","2004","Sonstige","3","24","","",""
"Ziemlich unsicher","2004","Sonstige","4","14","","",""
"Ziemlich unsicher","2004","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Sehr unsicher","2004","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Sehr unsicher","2004","1-Pers.- Haushalt","2","13","","",""
"Sehr unsicher","2004","1-Pers.- Haushalt","3","5","","",""
"Sehr unsicher","2004","1-Pers.- Haushalt","4","6","","",""
"Sehr unsicher","2004","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Sehr unsicher","2004","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Sehr unsicher","2004","(Ehe-)Paar ohne Kind(er)","2","12","","",""
"Sehr unsicher","2004","(Ehe-)Paar ohne Kind(er)","3","18","","",""
"Sehr unsicher","2004","(Ehe-)Paar ohne Kind(er)","4","14","","",""
"Sehr unsicher","2004","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Sehr unsicher","2004","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Sehr unsicher","2004","Alleinerziehende","2","5","","",""
"Sehr unsicher","2004","Alleinerziehende","3","4","","",""
"Sehr unsicher","2004","Alleinerziehende","4","","","",""
"Sehr unsicher","2004","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Sehr unsicher","2004","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Sehr unsicher","2004","Paar mit Kind(ern)","2","26","","",""
"Sehr unsicher","2004","Paar mit Kind(ern)","3","19","","",""
"Sehr unsicher","2004","Paar mit Kind(ern)","4","24","","",""
"Sehr unsicher","2004","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Sehr unsicher","2004","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Sehr unsicher","2004","Sonstige","2","2","","",""
"Sehr unsicher","2004","Sonstige","3","4","","",""
"Sehr unsicher","2004","Sonstige","4","","","",""
"Sehr unsicher","2004","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Sehr sicher","2005","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Sehr sicher","2005","1-Pers.- Haushalt","2","","","",""
"Sehr sicher","2005","1-Pers.- Haushalt","3","","","",""
"Sehr sicher","2005","1-Pers.- Haushalt","4","","","",""
"Sehr sicher","2005","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Sehr sicher","2005","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Sehr sicher","2005","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Sehr sicher","2005","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Sehr sicher","2005","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Sehr sicher","2005","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Sehr sicher","2005","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Sehr sicher","2005","Alleinerziehende","2","","","",""
"Sehr sicher","2005","Alleinerziehende","3","","","",""
"Sehr sicher","2005","Alleinerziehende","4","","","",""
"Sehr sicher","2005","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Sehr sicher","2005","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Sehr sicher","2005","Paar mit Kind(ern)","2","","","",""
"Sehr sicher","2005","Paar mit Kind(ern)","3","","","",""
"Sehr sicher","2005","Paar mit Kind(ern)","4","","","",""
"Sehr sicher","2005","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Sehr sicher","2005","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Sehr sicher","2005","Sonstige","2","","","",""
"Sehr sicher","2005","Sonstige","3","","","",""
"Sehr sicher","2005","Sonstige","4","","","",""
"Sehr sicher","2005","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ziemlich sicher","2005","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ziemlich sicher","2005","1-Pers.- Haushalt","2","","","",""
"Ziemlich sicher","2005","1-Pers.- Haushalt","3","","","",""
"Ziemlich sicher","2005","1-Pers.- Haushalt","4","","","",""
"Ziemlich sicher","2005","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ziemlich sicher","2005","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ziemlich sicher","2005","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Ziemlich sicher","2005","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Ziemlich sicher","2005","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Ziemlich sicher","2005","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ziemlich sicher","2005","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ziemlich sicher","2005","Alleinerziehende","2","","","",""
"Ziemlich sicher","2005","Alleinerziehende","3","","","",""
"Ziemlich sicher","2005","Alleinerziehende","4","","","",""
"Ziemlich sicher","2005","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ziemlich sicher","2005","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ziemlich sicher","2005","Paar mit Kind(ern)","2","","","",""
"Ziemlich sicher","2005","Paar mit Kind(ern)","3","","","",""
"Ziemlich sicher","2005","Paar mit Kind(ern)","4","","","",""
"Ziemlich sicher","2005","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ziemlich sicher","2005","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ziemlich sicher","2005","Sonstige","2","","","",""
"Ziemlich sicher","2005","Sonstige","3","","","",""
"Ziemlich sicher","2005","Sonstige","4","","","",""
"Ziemlich sicher","2005","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ziemlich unsicher","2005","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ziemlich unsicher","2005","1-Pers.- Haushalt","2","","","",""
"Ziemlich unsicher","2005","1-Pers.- Haushalt","3","","","",""
"Ziemlich unsicher","2005","1-Pers.- Haushalt","4","","","",""
"Ziemlich unsicher","2005","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ziemlich unsicher","2005","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ziemlich unsicher","2005","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Ziemlich unsicher","2005","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Ziemlich unsicher","2005","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Ziemlich unsicher","2005","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ziemlich unsicher","2005","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ziemlich unsicher","2005","Alleinerziehende","2","","","",""
"Ziemlich unsicher","2005","Alleinerziehende","3","","","",""
"Ziemlich unsicher","2005","Alleinerziehende","4","","","",""
"Ziemlich unsicher","2005","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ziemlich unsicher","2005","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ziemlich unsicher","2005","Paar mit Kind(ern)","2","","","",""
"Ziemlich unsicher","2005","Paar mit Kind(ern)","3","","","",""
"Ziemlich unsicher","2005","Paar mit Kind(ern)","4","","","",""
"Ziemlich unsicher","2005","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ziemlich unsicher","2005","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ziemlich unsicher","2005","Sonstige","2","","","",""
"Ziemlich unsicher","2005","Sonstige","3","","","",""
"Ziemlich unsicher","2005","Sonstige","4","","","",""
"Ziemlich unsicher","2005","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Sehr unsicher","2005","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Sehr unsicher","2005","1-Pers.- Haushalt","2","","","",""
"Sehr unsicher","2005","1-Pers.- Haushalt","3","","","",""
"Sehr unsicher","2005","1-Pers.- Haushalt","4","","","",""
"Sehr unsicher","2005","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Sehr unsicher","2005","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Sehr unsicher","2005","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Sehr unsicher","2005","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Sehr unsicher","2005","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Sehr unsicher","2005","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Sehr unsicher","2005","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Sehr unsicher","2005","Alleinerziehende","2","","","",""
"Sehr unsicher","2005","Alleinerziehende","3","","","",""
"Sehr unsicher","2005","Alleinerziehende","4","","","",""
"Sehr unsicher","2005","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Sehr unsicher","2005","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Sehr unsicher","2005","Paar mit Kind(ern)","2","","","",""
"Sehr unsicher","2005","Paar mit Kind(ern)","3","","","",""
"Sehr unsicher","2005","Paar mit Kind(ern)","4","","","",""
"Sehr unsicher","2005","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Sehr unsicher","2005","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Sehr unsicher","2005","Sonstige","2","","","",""
"Sehr unsicher","2005","Sonstige","3","","","",""
"Sehr unsicher","2005","Sonstige","4","","","",""
"Sehr unsicher","2005","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Sehr sicher","2006","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Sehr sicher","2006","1-Pers.- Haushalt","2","","","",""
"Sehr sicher","2006","1-Pers.- Haushalt","3","","","",""
"Sehr sicher","2006","1-Pers.- Haushalt","4","","","",""
"Sehr sicher","2006","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Sehr sicher","2006","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Sehr sicher","2006","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Sehr sicher","2006","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Sehr sicher","2006","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Sehr sicher","2006","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Sehr sicher","2006","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Sehr sicher","2006","Alleinerziehende","2","","","",""
"Sehr sicher","2006","Alleinerziehende","3","","","",""
"Sehr sicher","2006","Alleinerziehende","4","","","",""
"Sehr sicher","2006","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Sehr sicher","2006","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Sehr sicher","2006","Paar mit Kind(ern)","2","","","",""
"Sehr sicher","2006","Paar mit Kind(ern)","3","","","",""
"Sehr sicher","2006","Paar mit Kind(ern)","4","","","",""
"Sehr sicher","2006","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Sehr sicher","2006","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Sehr sicher","2006","Sonstige","2","","","",""
"Sehr sicher","2006","Sonstige","3","","","",""
"Sehr sicher","2006","Sonstige","4","","","",""
"Sehr sicher","2006","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ziemlich sicher","2006","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ziemlich sicher","2006","1-Pers.- Haushalt","2","","","",""
"Ziemlich sicher","2006","1-Pers.- Haushalt","3","","","",""
"Ziemlich sicher","2006","1-Pers.- Haushalt","4","","","",""
"Ziemlich sicher","2006","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ziemlich sicher","2006","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ziemlich sicher","2006","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Ziemlich sicher","2006","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Ziemlich sicher","2006","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Ziemlich sicher","2006","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ziemlich sicher","2006","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ziemlich sicher","2006","Alleinerziehende","2","","","",""
"Ziemlich sicher","2006","Alleinerziehende","3","","","",""
"Ziemlich sicher","2006","Alleinerziehende","4","","","",""
"Ziemlich sicher","2006","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ziemlich sicher","2006","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ziemlich sicher","2006","Paar mit Kind(ern)","2","","","",""
"Ziemlich sicher","2006","Paar mit Kind(ern)","3","","","",""
"Ziemlich sicher","2006","Paar mit Kind(ern)","4","","","",""
"Ziemlich sicher","2006","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ziemlich sicher","2006","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ziemlich sicher","2006","Sonstige","2","","","",""
"Ziemlich sicher","2006","Sonstige","3","","","",""
"Ziemlich sicher","2006","Sonstige","4","","","",""
"Ziemlich sicher","2006","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ziemlich unsicher","2006","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ziemlich unsicher","2006","1-Pers.- Haushalt","2","","","",""
"Ziemlich unsicher","2006","1-Pers.- Haushalt","3","","","",""
"Ziemlich unsicher","2006","1-Pers.- Haushalt","4","","","",""
"Ziemlich unsicher","2006","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ziemlich unsicher","2006","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ziemlich unsicher","2006","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Ziemlich unsicher","2006","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Ziemlich unsicher","2006","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Ziemlich unsicher","2006","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ziemlich unsicher","2006","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ziemlich unsicher","2006","Alleinerziehende","2","","","",""
"Ziemlich unsicher","2006","Alleinerziehende","3","","","",""
"Ziemlich unsicher","2006","Alleinerziehende","4","","","",""
"Ziemlich unsicher","2006","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ziemlich unsicher","2006","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ziemlich unsicher","2006","Paar mit Kind(ern)","2","","","",""
"Ziemlich unsicher","2006","Paar mit Kind(ern)","3","","","",""
"Ziemlich unsicher","2006","Paar mit Kind(ern)","4","","","",""
"Ziemlich unsicher","2006","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ziemlich unsicher","2006","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ziemlich unsicher","2006","Sonstige","2","","","",""
"Ziemlich unsicher","2006","Sonstige","3","","","",""
"Ziemlich unsicher","2006","Sonstige","4","","","",""
"Ziemlich unsicher","2006","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Sehr unsicher","2006","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Sehr unsicher","2006","1-Pers.- Haushalt","2","","","",""
"Sehr unsicher","2006","1-Pers.- Haushalt","3","","","",""
"Sehr unsicher","2006","1-Pers.- Haushalt","4","","","",""
"Sehr unsicher","2006","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Sehr unsicher","2006","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Sehr unsicher","2006","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Sehr unsicher","2006","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Sehr unsicher","2006","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Sehr unsicher","2006","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Sehr unsicher","2006","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Sehr unsicher","2006","Alleinerziehende","2","","","",""
"Sehr unsicher","2006","Alleinerziehende","3","","","",""
"Sehr unsicher","2006","Alleinerziehende","4","","","",""
"Sehr unsicher","2006","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Sehr unsicher","2006","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Sehr unsicher","2006","Paar mit Kind(ern)","2","","","",""
"Sehr unsicher","2006","Paar mit Kind(ern)","3","","","",""
"Sehr unsicher","2006","Paar mit Kind(ern)","4","","","",""
"Sehr unsicher","2006","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Sehr unsicher","2006","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Sehr unsicher","2006","Sonstige","2","","","",""
"Sehr unsicher","2006","Sonstige","3","","","",""
"Sehr unsicher","2006","Sonstige","4","","","",""
"Sehr unsicher","2006","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Sehr sicher","2007","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Sehr sicher","2007","1-Pers.- Haushalt","2","","","",""
"Sehr sicher","2007","1-Pers.- Haushalt","3","","","",""
"Sehr sicher","2007","1-Pers.- Haushalt","4","","","",""
"Sehr sicher","2007","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Sehr sicher","2007","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Sehr sicher","2007","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Sehr sicher","2007","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Sehr sicher","2007","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Sehr sicher","2007","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Sehr sicher","2007","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Sehr sicher","2007","Alleinerziehende","2","","","",""
"Sehr sicher","2007","Alleinerziehende","3","","","",""
"Sehr sicher","2007","Alleinerziehende","4","","","",""
"Sehr sicher","2007","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Sehr sicher","2007","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Sehr sicher","2007","Paar mit Kind(ern)","2","","","",""
"Sehr sicher","2007","Paar mit Kind(ern)","3","","","",""
"Sehr sicher","2007","Paar mit Kind(ern)","4","","","",""
"Sehr sicher","2007","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Sehr sicher","2007","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Sehr sicher","2007","Sonstige","2","","","",""
"Sehr sicher","2007","Sonstige","3","","","",""
"Sehr sicher","2007","Sonstige","4","","","",""
"Sehr sicher","2007","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ziemlich sicher","2007","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ziemlich sicher","2007","1-Pers.- Haushalt","2","","","",""
"Ziemlich sicher","2007","1-Pers.- Haushalt","3","","","",""
"Ziemlich sicher","2007","1-Pers.- Haushalt","4","","","",""
"Ziemlich sicher","2007","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ziemlich sicher","2007","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ziemlich sicher","2007","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Ziemlich sicher","2007","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Ziemlich sicher","2007","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Ziemlich sicher","2007","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ziemlich sicher","2007","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ziemlich sicher","2007","Alleinerziehende","2","","","",""
