year,hhtyp,sampreg,hlf0151,proportion,n,lower_confidence,upper_confidence
2009,Couple without children,West,4.0,0.001379310344827586,10177,0.0006582402893066346,0.0021003804003485375
2009,Multi-generational household,West,1.0,0.0012807881773399014,10177,0.0005859134106169493,0.0019756629440628535
2009,Multi-generational household,East,2.0,0.0011822660098522167,10177,0.0005146189999688069,0.0018499130197356264
2009,Single parent,East,1.0,0.001083743842364532,10177,0.00044448897136007044,0.0017229987133689935
2009,Other Combinations,East,2.0,0.0009852216748768472,10177,0.00037568601364093926,0.0015947573361127553
2009,Couple with children,West,4.0,0.0007881773399014779,10177,0.00024293830745323057,0.0013334163723497253
2009,Couple with children,East,4.0,0.000689655172413793,10177,0.00017960561553079625,0.0011997047292967898
2009,Single parent,West,4.0,0.0005911330049261083,10177,0.00011889559602389744,0.0010633704138283192
2009,Single-person household,East,4.0,0.0005911330049261083,10177,0.00011889559602389744,0.0010633704138283192
2009,Couple without children,East,4.0,0.0004926108374384236,10177,6.149778709605878e-05,0.0009237238877807884
2009,Single parent,East,4.0,0.0004926108374384236,10177,6.149778709605878e-05,0.0009237238877807884
2009,Multi-generational household,West,3.0,0.00029556650246305416,10177,-3.840514535936683e-05,0.0006295381502854752
2009,Other Combinations,East,1.0,0.00029556650246305416,10177,-3.840514535936683e-05,0.0006295381502854752
2009,Other Combinations,West,3.0,0.00019704433497536947,10177,-7.565581008165743e-05,0.00046974448003239634
2009,Multi-generational household,East,3.0,0.00019704433497536947,10177,-7.565581008165743e-05,0.00046974448003239634
2009,Multi-generational household,East,1.0,9.852216748768474e-05,10177,-9.431545487298373e-05,0.0002913597898483532
2009,Other Combinations,East,3.0,9.852216748768474e-05,10177,-9.431545487298373e-05,0.0002913597898483532
2009,Multi-generational household,East,4.0,9.852216748768474e-05,10177,-9.431545487298373e-05,0.0002913597898483532
2014,Couple with children,West,2.0,0.19675353496924736,15828,0.19056014061381352,0.2029469293246812
2014,Couple without children,West,2.0,0.1436180330987255,15828,0.13815440292665584,0.14908166327079517
2014,Single-person household,West,2.0,0.11013886246908883,15828,0.10526161868233176,0.11501610625584589
2014,Couple with children,West,1.0,0.0738697609536491,15828,0.06979490341771682,0.07794461848958137
2014,Single parent,West,2.0,0.06017373660516137,15828,0.05646888916170539,0.06387858404861735
2014,Couple without children,East,2.0,0.05161372138735654,15828,0.04816690405531421,0.055060538719398866
2014,Couple without children,West,1.0,0.04584363705535476,15828,0.04258532737466325,0.04910194673604627
2014,Couple with children,East,2.0,0.04381459641113436,15828,0.04062582407808663,0.04700336874418209
2014,Single-person household,West,1.0,0.04058081288440809,15828,0.0375067862826022,0.04365483948621398
2014,Single-person household,East,2.0,0.03931266248177034,15828,0.036285049821135215,0.04234027514240546
2014,Couple with children,West,3.0,0.025236193012491283,15828,0.02279273619399654,0.027679649830986027
2014,Single parent,West,1.0,0.017817513157060427,15828,0.015756585783466216,0.01987844053065464
2014,Single parent,East,2.0,0.01775410563692854,15828,0.015696782257383173,0.019811429016473907
2014,Couple without children,West,3.0,0.01667617779468645,15828,0.014681193003257986,0.01867116258611491
2014,Single-person household,West,3.0,0.01635914019402701,15828,0.014382891626934662,0.01833538876111936
2014,Couple with children,East,1.0,0.010589055862025236,15828,0.008994425513437222,0.01218368621061325
2014,Single parent,West,3.0,0.010208610741233911,15828,0.008642587481008369,0.011774634001459453
2014,Single-person household,East,1.0,0.008623422737936719,15828,0.007182959378380348,0.010063886097493091
2014,Other Combinations,West,2.0,0.008560015217804832,15828,0.007124811555402849,0.009995218880206816
2014,Couple without children,East,1.0,0.008560015217804832,15828,0.007124811555402849,0.009995218880206816
2014,Couple without children,East,3.0,0.007165049774903304,15828,0.0058510624227336265,0.00847903712707298
2014,Single-person household,East,3.0,0.006340752013188764,15828,0.005104143664753205,0.007577360361624323
2014,Couple with children,East,3.0,0.006087121932661214,15828,0.00487534352378798,0.007298900341534448
2014,Multi-generational household,West,2.0,0.0036142286475175957,15828,0.002679329807209493,0.004549127487825698
2014,Other Combinations,West,1.0,0.0036142286475175957,15828,0.002679329807209493,0.004549127487825698
2014,Single parent,East,3.0,0.00323378352672627,15828,0.002349288943192736,0.004118278110259804
2014,Couple with children,West,4.0,0.0031069684864624943,15828,0.0022399352321107657,0.003974001740814223
2014,Single parent,East,1.0,0.003043560966330607,15828,0.002185393305187665,0.003901728627473549
2014,Other Combinations,West,3.0,0.002092448164352292,15828,0.0013805537928696038,0.00280434253583498
2014,Single-person household,West,4.0,0.0018388180838247415,15828,0.0011713772520490816,0.0025062589156004014
2014,Single parent,West,4.0,0.001775410563692854,15828,0.001119557453775789,0.002431263673609919
2014,Multi-generational household,West,1.0,0.001775410563692854,15828,0.001119557453775789,0.002431263673609919
2014,Single-person household,East,4.0,0.0015217804831653035,15828,0.00091450135710609,0.002129059609224517
2014,Couple without children,West,4.0,0.0012681504026377528,15828,0.0007137125377548057,0.0018225882675207
2014,Other Combinations,East,2.0,0.0012681504026377528,15828,0.0007137125377548057,0.0018225882675207
2014,Multi-generational household,East,2.0,0.0010779278422420899,15828,0.0005667127107215921,0.0015891429737625877
2014,Couple without children,East,4.0,0.0010779278422420899,15828,0.0005667127107215921,0.0015891429737625877
2014,Couple with children,East,4.0,0.0010145203221102023,15828,0.000518553056059263,0.0015104875881611418
2014,Multi-generational household,West,3.0,0.000887705281846427,15828,0.0004237409397908167,0.0013516696239020372
2014,Single parent,East,4.0,0.0006340752013188764,15828,0.0002419039956685614,0.0010262464069691914
2014,Other Combinations,West,4.0,0.0004438526409232135,15828,0.00011570744394352923,0.0007719978379028977
2014,Other Combinations,East,3.0,0.0003170376006594382,15828,3.968669899528086e-05,0.0005943885023235955
2014,Other Combinations,East,1.0,0.0002536300805275506,15828,5.552025503599426e-06,0.0005017081355515017
2014,Multi-generational household,East,1.0,0.00019022256039566293,15828,-2.462615029245622e-05,0.00040507127108378206
2014,Multi-generational household,East,3.0,0.00019022256039566293,15828,-2.462615029245622e-05,0.00040507127108378206
2014,Multi-generational household,West,4.0,6.340752013188764e-05,15828,-6.064330732248228e-05,0.00018745834758625757
2016,Couple with children,West,1.0,0.35584291187739464,16419,0.34851959587130776,0.3631662278834815
2016,Single-person household,West,1.0,0.11781609195402298,16419,0.11288475598147751,0.12274742792656845
2016,Couple with children,West,2.0,0.1039272030651341,16419,0.09925933055207953,0.10859507557818868
2016,Couple with children,East,1.0,0.05938697318007663,16419,0.05577176084694247,0.0630021855132108
2016,Other Combinations,West,1.0,0.05651340996168582,16419,0.05298136403241361,0.060045455890958034
2016,Single parent,West,1.0,0.04549808429118774,16419,0.04231045596387678,0.0486857126184987
2016,Single-person household,West,2.0,0.034482758620689655,16419,0.03169173354939946,0.037273783691979846
2016,Couple with children,East,2.0,0.034003831417624523,16419,0.031231568925941575,0.03677609390930747
2016,Single-person household,East,1.0,0.02490421455938697,16419,0.022520562926354182,0.02728786619241976
2016,Couple without children,West,1.0,0.020114942528735632,16419,0.01796745977129349,0.022262425286177775
2016,Other Combinations,West,2.0,0.016283524904214558,16419,0.014347584857307201,0.018219464951121915
2016,Single parent,West,2.0,0.014367816091954023,16419,0.012547547237613295,0.016188084946294753
2016,Single-person household,East,2.0,0.013888888888888888,16419,0.01209878021116273,0.015678997566615047
2016,Couple with children,West,3.0,0.013409961685823755,16419,0.01165056061706007,0.01516936275458744
2016,Multi-generational household,West,1.0,0.011973180076628353,16419,0.010309492230574301,0.013636867922682405
2016,Single parent,East,2.0,0.01053639846743295,16419,0.008974586578046928,0.012098210356818974
2016,Single parent,East,1.0,0.009099616858237548,16419,0.007647139833660046,0.01055209388281505
2016,Other Combinations,East,1.0,0.008620689655172414,16419,0.007206610726431544,0.010034768583913284
2016,Couple with children,East,3.0,0.005268199233716475,16419,0.004160895367094157,0.006375503100338794
2016,Single-person household,West,3.0,0.004789272030651341,16419,0.003733245091369088,0.005845298969933593
2016,Single parent,West,3.0,0.004789272030651341,16419,0.003733245091369088,0.005845298969933593
2016,Couple with children,West,4.0,0.004310344827586207,16419,0.003308268679455908,0.005312420975716506
2016,Other Combinations,West,3.0,0.003352490421455939,16419,0.0024683173461469126,0.004236663496764965
2016,Couple without children,East,2.0,0.003352490421455939,16419,0.0024683173461469126,0.004236663496764965
2016,Couple without children,West,2.0,0.003352490421455939,16419,0.0024683173461469126,0.004236663496764965
2016,Other Combinations,East,2.0,0.0028735632183908046,16419,0.0020547813564829034,0.0036923450802987057
2016,Single parent,East,3.0,0.0023946360153256703,16419,0.0016470143768038642,0.0031422576538474765
2016,Multi-generational household,East,2.0,0.0023946360153256703,16419,0.0016470143768038642,0.0031422576538474765
2016,Couple without children,East,1.0,0.0023946360153256703,16419,0.0016470143768038642,0.0031422576538474765
2016,Other Combinations,West,4.0,0.0019157088122605363,16419,0.0012468551974154033,0.0025845624271056693
2016,Multi-generational household,East,1.0,0.0014367816091954023,16419,0.0008573984298525048,0.0020161647885382997
2016,Multi-generational household,West,2.0,0.0014367816091954023,16419,0.0008573984298525048,0.0020161647885382997
2016,Single-person household,West,4.0,0.0009578544061302681,16419,0.0004846765900523394,0.0014310322222081968
2016,Other Combinations,East,3.0,0.0009578544061302681,16419,0.0004846765900523394,0.0014310322222081968
2016,Single-person household,East,3.0,0.0009578544061302681,16419,0.0004846765900523394,0.0014310322222081968
2016,Multi-generational household,West,3.0,0.0009578544061302681,16419,0.0004846765900523394,0.0014310322222081968
2016,Couple with children,East,4.0,0.0004789272030651341,16419,0.0001442597719341926,0.0008135946341960756
2016,Couple without children,West,3.0,0.0004789272030651341,16419,0.0001442597719341926,0.0008135946341960756
2016,Single-person household,East,4.0,0.0004789272030651341,16419,0.0001442597719341926,0.0008135946341960756
2017,Couple with children,West,1.0,0.38589051657671547,18279,0.3788332778309528,0.39294775532247816
2017,Single-person household,West,1.0,0.11603700848111026,18279,0.11139404616978792,0.1206799707924326
2017,Couple with children,West,2.0,0.09175019275250579,18279,0.0875652838875474,0.09593510161746417
2017,Other Combinations,West,1.0,0.0697764070932922,18279,0.06608299444963342,0.07346981973695099
2017,Couple with children,East,1.0,0.0558982266769468,18279,0.052567888952587814,0.059228564401305785
2017,Single parent,West,1.0,0.0528141865844256,18279,0.049571740636916786,0.05605663253193441
2017,Couple with children,East,2.0,0.028527370855821126,18279,0.02611398916600671,0.030940752545635542
2017,Couple without children,West,1.0,0.027370855821125674,18279,0.025005493454585876,0.02973621818766547
2017,Single-person household,West,2.0,0.02467232074016962,18279,0.02242347259325031,0.026921168887088932
2017,Single-person household,East,1.0,0.01927525057825752,18279,0.017282038827493983,0.021268462329021055
2017,Other Combinations,West,2.0,0.017347725520431765,18279,0.015454941513159296,0.019240509527704234
2017,Single parent,West,2.0,0.014263685427910563,18279,0.012544684507459965,0.01598268634836116
2017,Multi-generational household,West,1.0,0.01233616037008481,18279,0.01073595974747217,0.01393636099269745
2017,Couple with children,West,3.0,0.01079414032382421,18279,0.009296121657923501,0.012292158989724918
2017,Single-person household,East,2.0,0.01040863531225906,18279,0.008937323574760766,0.011879947049757355
2017,Single parent,East,1.0,0.008481110254433308,18279,0.007151707097606487,0.009810513411260128
2017,Other Combinations,East,1.0,0.006939090208172706,18279,0.005735665109023214,0.008142515307322197
2017,Couple without children,West,2.0,0.005782575173477255,18279,0.004683363874857032,0.006881786472097478
2017,Couple with children,West,4.0,0.004626060138781804,18279,0.00364232400194717,0.005609796275616438
2017,Single-person household,West,3.0,0.004626060138781804,18279,0.00364232400194717,0.005609796275616438
2017,Multi-generational household,West,2.0,0.004626060138781804,18279,0.00364232400194717,0.005609796275616438
2017,Single parent,East,2.0,0.004240555127216654,18279,0.0032985171118109268,0.005182593142622381
2017,Other Combinations,East,2.0,0.003469545104086353,18279,0.0026171098320786302,0.004321980376094076
2017,Single parent,West,3.0,0.003469545104086353,18279,0.0026171098320786302,0.004321980376094076
2017,Couple with children,East,3.0,0.0030840400925212026,18279,0.0022802009743508,0.003887879210691605
2017,Couple without children,East,1.0,0.0019275250578257518,18279,0.0012916659291809253,0.0025633841864705783
2017,Couple without children,West,3.0,0.0015420200462606013,18279,0.000973180526774194,0.002110859565747009
2017,Multi-generational household,East,1.0,0.001156515034695451,18279,0.0006637904671065034,0.0016492396022843988
2017,Couple without children,East,2.0,0.001156515034695451,18279,0.0006637904671065034,0.0016492396022843988
2017,Other Combinations,West,4.0,0.001156515034695451,18279,0.0006637904671065034,0.0016492396022843988
2017,Single-person household,West,4.0,0.0007710100231303007,18279,0.0003686244701968934,0.0011733955760637078
2017,Multi-generational household,West,4.0,0.0007710100231303007,18279,0.0003686244701968934,0.0011733955760637078
2017,Single-person household,East,3.0,0.0007710100231303007,18279,0.0003686244701968934,0.0011733955760637078
2017,Single-person household,East,4.0,0.0007710100231303007,18279,0.0003686244701968934,0.0011733955760637078
2017,Single parent,East,3.0,0.0007710100231303007,18279,0.0003686244701968934,0.0011733955760637078
2017,Single parent,West,4.0,0.0007710100231303007,18279,0.0003686244701968934,0.0011733955760637078
2017,Multi-generational household,West,3.0,0.00038550501156515033,18279,0.00010092057762514715,0.0006700894455051535
2017,Couple without children,East,3.0,0.00038550501156515033,18279,0.00010092057762514715,0.0006700894455051535
2017,Couple with children,East,4.0,0.00038550501156515033,18279,0.00010092057762514715,0.0006700894455051535
2017,Couple without children,West,4.0,0.00038550501156515033,18279,0.00010092057762514715,0.0006700894455051535
2017,Other Combinations,West,3.0,0.00038550501156515033,18279,0.00010092057762514715,0.0006700894455051535
2018,Couple with children,West,1.0,0.4256283477544293,17878,0.4183805114475487,0.43287618406130995
2018,Single-person household,West,1.0,0.12814173877214668,17878,0.1232420910639145,0.1330413864803789
2018,Couple with children,West,2.0,0.0634528224145035,17878,0.05987937902140677,0.06702626580760024
2018,Single parent,West,1.0,0.06056860321384425,17878,0.05707194712703438,0.06406525930065413
2018,Other Combinations,West,1.0,0.05603625875566543,17878,0.05266487005184328,0.05940764745948758
2018,Couple with children,East,1.0,0.05109188298310672,17878,0.047864246319316114,0.054319519646897324
2018,Couple with children,East,2.0,0.030902348578491966,17878,0.028365607632708793,0.033439089524275135
2018,Couple without children,West,1.0,0.02843016069221261,17878,0.025993902714256216,0.030866418670169003
2018,Single-person household,East,1.0,0.019777503090234856,17878,0.017736495272267803,0.02181851090820191
2018,Single-person household,West,2.0,0.018541409147095178,17878,0.01656396619149733,0.020518852102693025
2018,Multi-generational household,West,1.0,0.014833127317676144,17878,0.013061110387112714,0.016605144248239573
2018,Single parent,West,2.0,0.014009064688916358,17878,0.012286253687530925,0.01573187569030179
2018,Couple with children,West,3.0,0.011948908117016894,17878,0.010356147836663944,0.013541668397369843
2018,Single parent,East,1.0,0.009888751545117428,17878,0.008438279594416577,0.01133922349581828
2018,Other Combinations,West,2.0,0.008240626287597858,17878,0.006915431034589614,0.009565821540606102
2018,Single-person household,East,2.0,0.007828594973217964,17878,0.006536686132086185,0.009120503814349742
2018,Couple with children,West,4.0,0.006180469715698393,17878,0.005031625585034973,0.007329313846361813
2018,Other Combinations,East,1.0,0.0057684384013185,17878,0.004658319474021257,0.006878557328615743
2018,Single parent,East,2.0,0.0057684384013185,17878,0.004658319474021257,0.006878557328615743
2018,Couple with children,East,3.0,0.004944375772558714,17878,0.00391617951420036,0.005972572030917068
2018,Single parent,West,3.0,0.003708281829419036,17878,0.0028172848504021,0.004599278808435972
2018,Couple without children,West,2.0,0.003708281829419036,17878,0.0028172848504021,0.004599278808435972
2018,Single-person household,West,3.0,0.003708281829419036,17878,0.0028172848504021,0.004599278808435972
2018,Couple without children,East,2.0,0.00288421920065925,17878,0.002098108819385931,0.003670329581932569
2018,Other Combinations,West,3.0,0.002472187886279357,17878,0.0017442407389497258,0.003200135033608988
2018,Other Combinations,East,2.0,0.0020601565718994645,17878,0.0013954975561161858,0.002724815587682743
2018,Multi-generational household,West,2.0,0.0020601565718994645,17878,0.0013954975561161858,0.002724815587682743
2018,Couple without children,East,1.0,0.0016481252575195715,17878,0.0010535134468265535,0.0022427370682125895
2018,Single parent,West,4.0,0.0008240626287597857,17878,0.00040343509481336566,0.0012446901627062058
2018,Single-person household,East,3.0,0.0008240626287597857,17878,0.00040343509481336566,0.0012446901627062058
2018,Couple without children,West,4.0,0.0008240626287597857,17878,0.00040343509481336566,0.0012446901627062058
2018,Multi-generational household,West,4.0,0.00041203131437989287,17878,0.00011454141361277208,0.0007095212151470137
2018,Multi-generational household,West,3.0,0.00041203131437989287,17878,0.00011454141361277208,0.0007095212151470137
2018,Single-person household,West,4.0,0.00041203131437989287,17878,0.00011454141361277208,0.0007095212151470137
2018,Multi-generational household,East,2.0,0.00041203131437989287,17878,0.00011454141361277208,0.0007095212151470137
2018,Couple with children,East,4.0,0.00041203131437989287,17878,0.00011454141361277208,0.0007095212151470137
2018,Couple without children,West,3.0,0.00041203131437989287,17878,0.00011454141361277208,0.0007095212151470137
2018,Other Combinations,West,4.0,0.00041203131437989287,17878,0.00011454141361277208,0.0007095212151470137
2018,Other Combinations,East,3.0,0.00041203131437989287,17878,0.00011454141361277208,0.0007095212151470137
2019,Couple with children,West,2.0,0.16316825188586423,18428,0.15783301294717159,0.16850349082455687
2019,Couple without children,West,2.0,0.14605881709850224,18428,0.14095970172558767,0.15115793247141682
2019,Single-person household,West,2.0,0.11544768776648082,18428,0.11083375406076051,0.12006162147220112
2019,Couple with children,West,1.0,0.10981742647862687,18428,0.10530310852001291,0.11433174443724083
2019,Single-person household,West,1.0,0.05488138187383842,18428,0.05159307267139565,0.058169691076281185
2019,Couple without children,East,2.0,0.04974308516453482,18428,0.04660399458473328,0.05288217574433637
2019,Couple without children,West,1.0,0.04854050508363398,18428,0.04543763017643214,0.05164337999083582
2019,Single parent,West,2.0,0.04050508363397835,18428,0.03765870234920424,0.04335146491875247
2019,Couple with children,East,2.0,0.04006778178637805,18428,0.037236162226768156,0.04289940134598794
2019,Single-person household,East,2.0,0.039849130862577894,18428,0.037024926392764904,0.042673335332390885
2019,Single parent,West,1.0,0.018148026675412703,18428,0.01622070288307273,0.020075350467752676
2019,Couple with children,West,3.0,0.017874713020662514,18428,0.01596169106228623,0.0197877349790388
2019,Single-person household,West,3.0,0.017273422980212092,18428,0.015392276890395677,0.019154569070028507
2019,Couple without children,West,3.0,0.01607084289931125,18428,0.014255251099470706,0.01788643469915179
2019,Couple with children,East,1.0,0.015305564666010714,18428,0.013533039582631521,0.01707808974938991
2019,Single parent,East,2.0,0.013064392697059146,18428,0.011424913193141397,0.014703872200976895
2019,Couple without children,East,1.0,0.009839291571006888,18428,0.00841417060592744,0.011264412536086335
2019,Single-person household,East,1.0,0.00940198972340658,18428,0.008008590444958802,0.01079538900185436
2019,Single parent,West,3.0,0.008582048759156007,18428,0.007250243125937966,0.009913854392374048
2019,Couple without children,East,3.0,0.008472723297255931,18428,0.007149354732233867,0.009796091862277995
2019,Other Combinations,West,2.0,0.008308735104405817,18428,0.006998127540429518,0.009619342668382116
2019,Other Combinations,West,1.0,0.008199409642505739,18428,0.006897381285280335,0.009501437999731143
2019,Single-person household,East,3.0,0.007652782333005357,18428,0.006394556845799365,0.008911007820211349
2019,Couple with children,East,3.0,0.005520935825953865,18428,0.004451090135816054,0.006590781516091675
2019,Single parent,East,3.0,0.0031704383951022194,18428,0.002358754211624552,0.003982122578579887
2019,Multi-generational household,West,2.0,0.0031704383951022194,18428,0.002358754211624552,0.003982122578579887
2019,Single parent,East,1.0,0.002897124740352028,18428,0.0021211089626381754,0.0036731405180658806
2019,Couple with children,West,4.0,0.002459822892751722,18428,0.0017446120541835333,0.0031750337313199107
2019,Multi-generational household,West,1.0,0.002350497430851645,18428,0.0016513224886937445,0.003049672373009546
2019,Single-person household,West,4.0,0.002022521045151416,18428,0.0013738509679398511,0.0026711911223629807
2019,Other Combinations,East,2.0,0.0016398819285011479,18428,0.0010556747737922197,0.0022240890832100763
2019,Couple without children,West,4.0,0.0015305564666010713,18428,0.000966127833469265,0.002094985099732878
2019,Single parent,West,4.0,0.0011479173499508036,18428,0.0006590141618274712,0.001636820538074136
2019,Single-person household,East,4.0,0.0011479173499508036,18428,0.0006590141618274712,0.001636820538074136
2019,Couple without children,East,4.0,0.001038591888050727,18428,0.0005735267470941044,0.0015036570290073497
2019,Couple with children,East,4.0,0.0009292664261506505,18428,0.0004893347722215117,0.0013691980800797892
2019,Multi-generational household,East,2.0,0.0009292664261506505,18428,0.0004893347722215117,0.0013691980800797892
2019,Other Combinations,West,3.0,0.0009292664261506505,18428,0.0004893347722215117,0.0013691980800797892
2019,Other Combinations,East,1.0,0.0006559527714004591,18428,0.0002862856972569838,0.0010256198455439345
2019,Multi-generational household,West,3.0,0.0006012900404504209,18428,0.00024735108323297036,0.0009552289976678714
2019,Single parent,East,4.0,0.0004373018476003061,18428,0.0001354369277151346,0.0007391667674854776
2019,Other Combinations,East,3.0,0.0002733136547501913,18428,3.464890636170536e-05,0.0005119784031386772
2019,Multi-generational household,East,1.0,0.00016398819285011479,18428,-2.089083424333099e-05,0.00034886721994356054
