year,migback,sampreg,plh0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,No migration background,West,Often,0.10336,1101,11156,0.09771,0.10901
2009,No migration background,West,Very often,0.03369,327,11156,0.03035,0.03704
2009,No migration background,East,Very seldom,0.19560,877,4405,0.18388,0.20731
2009,No migration background,East,Seldom,0.34919,1613,4405,0.33511,0.36327
2009,No migration background,East,Sometimes,0.31582,1375,4405,0.30209,0.32955
2009,No migration background,East,Often,0.10709,411,4405,0.09796,0.11623
2009,No migration background,East,Very often,0.03230,129,4405,0.02708,0.03752
2009,Direct migration background,West,Very seldom,0.17070,280,1576,0.15212,0.18928
2009,Direct migration background,West,Seldom,0.29641,483,1576,0.27386,0.31897
2009,Direct migration background,West,Sometimes,0.34715,539,1576,0.32364,0.37066
2009,Direct migration background,West,Often,0.12940,198,1576,0.11282,0.14598
2009,Direct migration background,West,Very often,0.05634,76,1576,0.04496,0.06773
2009,Direct migration background,East,Sometimes,0.44233,33,33,0.27024,0.61441
2009,Indirect migration background,West,Very seldom,0.19940,138,645,0.16854,0.23026
2009,Indirect migration background,West,Seldom,0.30920,210,645,0.27350,0.34489
2009,Indirect migration background,West,Sometimes,0.32966,224,645,0.29335,0.36596
2009,Indirect migration background,West,Often,0.12802,73,645,0.10222,0.15383
2010,No migration background,West,Very seldom,0.21033,2336,10458,0.20252,0.21814
2010,No migration background,West,Seldom,0.34048,3672,10458,0.33139,0.34956
2010,No migration background,West,Sometimes,0.31555,3141,10458,0.30664,0.32445
2010,No migration background,West,Often,0.10435,1036,10458,0.09849,0.11021
2010,No migration background,West,Very often,0.02930,273,10458,0.02606,0.03253
2010,No migration background,East,Very seldom,0.18257,766,4009,0.17061,0.19453
2010,No migration background,East,Seldom,0.35853,1469,4009,0.34368,0.37338
2010,No migration background,East,Sometimes,0.30693,1259,4009,0.29265,0.32121
2010,No migration background,East,Often,0.12145,408,4009,0.11134,0.13156
2010,No migration background,East,Very often,0.03052,107,4009,0.02520,0.03585
2010,Direct migration background,West,Very seldom,0.19346,285,1403,0.17278,0.21414
2010,Direct migration background,West,Seldom,0.31912,454,1403,0.29472,0.34352
2010,Direct migration background,West,Sometimes,0.29702,418,1403,0.27310,0.32094
2010,Direct migration background,West,Often,0.14062,189,1403,0.12242,0.15882
2010,Direct migration background,West,Very often,0.04978,57,1403,0.03840,0.06117
2010,Direct migration background,East,Sometimes,0.62458,34,34,0.45936,0.78979
2010,Indirect migration background,West,Very seldom,0.22792,147,590,0.19404,0.26180
2010,Indirect migration background,West,Seldom,0.30303,190,590,0.26591,0.34014
2010,Indirect migration background,West,Sometimes,0.28030,190,590,0.24403,0.31657
2010,Indirect migration background,West,Often,0.13084,63,590,0.10360,0.15807
2011,No migration background,West,Very seldom,0.20322,2760,13089,0.19632,0.21011
2011,No migration background,West,Seldom,0.33087,4467,13089,0.32281,0.33893
2011,No migration background,West,Sometimes,0.32653,4176,13089,0.31850,0.33456
2011,No migration background,West,Often,0.10954,1337,13089,0.10419,0.11489
2011,No migration background,West,Very often,0.02984,349,13089,0.02692,0.03275
2011,No migration background,East,Very seldom,0.19453,988,4752,0.18327,0.20578
2011,No migration background,East,Seldom,0.33599,1598,4752,0.32256,0.34942
2011,No migration background,East,Sometimes,0.32819,1555,4752,0.31484,0.34154
2011,No migration background,East,Often,0.11053,475,4752,0.10161,0.11944
2011,No migration background,East,Very often,0.03077,136,4752,0.02586,0.03568
2011,Direct migration background,West,Very seldom,0.21666,409,1916,0.19821,0.23511
2011,Direct migration background,West,Seldom,0.30665,596,1916,0.28600,0.32731
2011,Direct migration background,West,Sometimes,0.32288,628,1916,0.30194,0.34383
2011,Direct migration background,West,Often,0.12094,214,1916,0.10634,0.13555
2011,Direct migration background,West,Very often,0.03286,69,1916,0.02488,0.04085
2011,Direct migration background,East,Sometimes,0.46737,41,41,0.31275,0.62199
2011,Indirect migration background,West,Very seldom,0.20728,136,750,0.17825,0.23631
2011,Indirect migration background,West,Seldom,0.29360,242,750,0.26099,0.32622
2011,Indirect migration background,West,Sometimes,0.34721,245,750,0.31312,0.38131
2011,Indirect migration background,West,Often,0.12809,95,750,0.10416,0.15202
2011,Indirect migration background,West,Very often,0.02381,32,750,0.01289,0.03473
2012,No migration background,West,Very seldom,0.22539,3068,12975,0.21820,0.23258
2012,No migration background,West,Seldom,0.35580,4686,12975,0.34756,0.36404
2012,No migration background,West,Sometimes,0.29639,3762,12975,0.28853,0.30425
2012,No migration background,West,Often,0.09663,1148,12975,0.09154,0.10171
2012,No migration background,West,Very often,0.02579,311,12975,0.02306,0.02852
2012,No migration background,East,Very seldom,0.21453,1026,4684,0.20277,0.22628
2012,No migration background,East,Seldom,0.35134,1707,4684,0.33767,0.36502
2012,No migration background,East,Sometimes,0.30119,1405,4684,0.28805,0.31433
2012,No migration background,East,Often,0.10871,441,4684,0.09979,0.11762
2012,No migration background,East,Very often,0.02423,105,4684,0.01983,0.02863
2012,Direct migration background,West,Very seldom,0.21227,386,1885,0.19380,0.23073
2012,Direct migration background,West,Seldom,0.30656,607,1885,0.28574,0.32738
2012,Direct migration background,West,Sometimes,0.33608,616,1885,0.31475,0.35741
2012,Direct migration background,West,Often,0.11360,215,1885,0.09927,0.12793
2012,Direct migration background,West,Very often,0.03148,61,1885,0.02360,0.03937
2012,Direct migration background,East,Seldom,0.28158,31,74,0.17840,0.38476
2012,Direct migration background,East,Sometimes,0.38657,43,74,0.27486,0.49828
2012,Indirect migration background,West,Very seldom,0.26521,167,715,0.23283,0.29759
2012,Indirect migration background,West,Seldom,0.37760,269,715,0.34204,0.41316
2012,Indirect migration background,West,Sometimes,0.25038,207,715,0.21860,0.28215
2012,Indirect migration background,West,Often,0.08984,72,715,0.06886,0.11081
2013,No migration background,West,Very seldom,0.22773,3685,16140,0.22126,0.23420
2013,No migration background,West,Seldom,0.35315,5949,16140,0.34577,0.36052
2013,No migration background,West,Sometimes,0.29351,4631,16140,0.28649,0.30054
2013,No migration background,West,Often,0.10080,1483,16140,0.09616,0.10545
2013,No migration background,West,Very often,0.02481,392,16140,0.02241,0.02721
2013,No migration background,East,Very seldom,0.21541,1184,5502,0.20455,0.22627
2013,No migration background,East,Seldom,0.35815,2029,5502,0.34548,0.37082
2013,No migration background,East,Sometimes,0.30596,1615,5502,0.29378,0.31813
2013,No migration background,East,Often,0.08969,508,5502,0.08214,0.09724
2013,No migration background,East,Very often,0.03079,166,5502,0.02623,0.03536
2013,Direct migration background,West,Very seldom,0.17340,485,2685,0.15908,0.18772
2013,Direct migration background,West,Seldom,0.30524,904,2685,0.28782,0.32267
2013,Direct migration background,West,Sometimes,0.35279,880,2685,0.33471,0.37087
2013,Direct migration background,West,Often,0.12679,321,2685,0.11420,0.13937
2013,Direct migration background,West,Very often,0.04178,95,2685,0.03421,0.04935
2013,Direct migration background,East,Seldom,0.25594,49,112,0.17476,0.33712
2013,Direct migration background,East,Sometimes,0.44841,63,112,0.35589,0.54093
2013,Indirect migration background,West,Very seldom,0.24794,231,1060,0.22193,0.27394
2013,Indirect migration background,West,Seldom,0.34677,365,1060,0.31810,0.37543
2013,Indirect migration background,West,Sometimes,0.30814,308,1060,0.28033,0.33595
2013,Indirect migration background,West,Often,0.07457,118,1060,0.05875,0.09039
2013,Indirect migration background,West,Very often,0.02259,38,1060,0.01364,0.03153
2014,No migration background,West,Very seldom,0.24123,3584,14931,0.23437,0.24810
2014,No migration background,West,Seldom,0.34965,5349,14931,0.34200,0.35730
2014,No migration background,West,Sometimes,0.28929,4238,14931,0.28201,0.29656
2014,No migration background,West,Often,0.09473,1373,14931,0.09004,0.09943
2014,No migration background,West,Very often,0.02509,387,14931,0.02258,0.02760
2014,No migration background,East,Very seldom,0.20839,1126,5113,0.19726,0.21953
2014,No migration background,East,Seldom,0.36740,1924,5113,0.35419,0.38062
2014,No migration background,East,Sometimes,0.29611,1432,5113,0.28359,0.30862
2014,No migration background,East,Often,0.09735,474,5113,0.08922,0.10548
2014,No migration background,East,Very often,0.03074,157,5113,0.02601,0.03548
2014,Direct migration background,West,Very seldom,0.21019,1065,4897,0.19878,0.22160
2014,Direct migration background,West,Seldom,0.31661,1572,4897,0.30358,0.32964
2014,Direct migration background,West,Sometimes,0.32066,1572,4897,0.30758,0.33373
2014,Direct migration background,West,Often,0.11082,504,4897,0.10202,0.11961
2014,Direct migration background,West,Very often,0.04173,184,4897,0.03613,0.04733
2014,Direct migration background,East,Very seldom,0.19713,87,359,0.15592,0.23834
2014,Direct migration background,East,Seldom,0.37792,135,359,0.32770,0.42815
2014,Direct migration background,East,Sometimes,0.30392,106,359,0.25627,0.35157
2014,Direct migration background,East,Often,0.09975,31,359,0.06871,0.13079
2014,Indirect migration background,West,Very seldom,0.23671,355,1606,0.21592,0.25751
2014,Indirect migration background,West,Seldom,0.36053,563,1606,0.33704,0.38402
2014,Indirect migration background,West,Sometimes,0.28228,465,1606,0.26026,0.30430
2014,Indirect migration background,West,Often,0.09174,167,1606,0.07762,0.10586
2014,Indirect migration background,West,Very often,0.02873,56,1606,0.02056,0.03690
2014,Indirect migration background,East,Seldom,0.33271,33,33,0.16945,0.49596
2015,No migration background,West,Very seldom,0.23023,3388,14142,0.22329,0.23717
2015,No migration background,West,Seldom,0.35691,5106,14142,0.34901,0.36481
2015,No migration background,West,Sometimes,0.29380,4049,14142,0.28629,0.30131
2015,No migration background,West,Often,0.09121,1237,14142,0.08646,0.09595
2015,No migration background,West,Very often,0.02785,362,14142,0.02514,0.03056
2015,No migration background,East,Very seldom,0.19374,1003,4829,0.18259,0.20488
2015,No migration background,East,Seldom,0.36237,1828,4829,0.34881,0.37593
2015,No migration background,East,Sometimes,0.31338,1423,4829,0.30029,0.32646
2015,No migration background,East,Often,0.10668,450,4829,0.09797,0.11538
2015,No migration background,East,Very often,0.02384,125,4829,0.01954,0.02815
2015,Direct migration background,West,Very seldom,0.21035,882,4140,0.19793,0.22276
2015,Direct migration background,West,Seldom,0.33228,1449,4140,0.31793,0.34663
2015,Direct migration background,West,Sometimes,0.30527,1239,4140,0.29124,0.31930
2015,Direct migration background,West,Often,0.11244,426,4140,0.10282,0.12207
2015,Direct migration background,West,Very often,0.03967,144,4140,0.03372,0.04561
2015,Direct migration background,East,Very seldom,0.13829,67,307,0.09961,0.17697
2015,Direct migration background,East,Seldom,0.36117,94,307,0.30735,0.41499
2015,Direct migration background,East,Sometimes,0.34278,112,307,0.28960,0.39596
2015,Direct migration background,East,Often,0.14188,34,307,0.10279,0.18098
2015,Indirect migration background,West,Very seldom,0.23491,330,1449,0.21308,0.25675
2015,Indirect migration background,West,Seldom,0.37149,521,1449,0.34660,0.39638
2015,Indirect migration background,West,Sometimes,0.27109,393,1449,0.24819,0.29399
2015,Indirect migration background,West,Often,0.09346,159,1449,0.07846,0.10845
2015,Indirect migration background,West,Very often,0.02905,46,1449,0.02040,0.03770
2015,Indirect migration background,East,Seldom,0.37522,32,32,0.20477,0.54566
2016,No migration background,West,Very seldom,0.23435,3108,13162,0.22712,0.24159
2016,No migration background,West,Seldom,0.35226,4780,13162,0.34410,0.36042
2016,No migration background,West,Sometimes,0.29213,3816,13162,0.28437,0.29990
2016,No migration background,West,Often,0.09643,1144,13162,0.09138,0.10147
2016,No migration background,West,Very often,0.02482,314,13162,0.02216,0.02748
2016,No migration background,East,Very seldom,0.21318,1020,4551,0.20128,0.22508
2016,No migration background,East,Seldom,0.36726,1699,4551,0.35325,0.38127
2016,No migration background,East,Sometimes,0.30246,1309,4551,0.28912,0.31581
2016,No migration background,East,Often,0.08918,390,4551,0.08089,0.09746
2016,No migration background,East,Very often,0.02793,133,4551,0.02314,0.03272
2016,Direct migration background,West,Very seldom,0.23307,1091,4559,0.22079,0.24534
2016,Direct migration background,West,Seldom,0.31264,1485,4559,0.29918,0.32610
2016,Direct migration background,West,Sometimes,0.30876,1426,4559,0.29535,0.32217
2016,Direct migration background,West,Often,0.10891,416,4559,0.09986,0.11795
2016,Direct migration background,West,Very often,0.03662,141,4559,0.03117,0.04208
2016,Direct migration background,East,Very seldom,0.17573,73,357,0.13619,0.21526
2016,Direct migration background,East,Seldom,0.39682,133,357,0.34599,0.44764
2016,Direct migration background,East,Sometimes,0.25789,113,357,0.21244,0.30333
2016,Direct migration background,East,Often,0.08374,38,357,0.05496,0.11251
2016,Indirect migration background,West,Very seldom,0.22753,282,1360,0.20524,0.24982
2016,Indirect migration background,West,Seldom,0.38151,515,1360,0.35568,0.40733
2016,Indirect migration background,West,Sometimes,0.27412,383,1360,0.25040,0.29784
2016,Indirect migration background,West,Often,0.08015,132,1360,0.06572,0.09459
2016,Indirect migration background,West,Very often,0.03669,48,1360,0.02670,0.04669
2016,Indirect migration background,East,Seldom,0.32731,35,35,0.16959,0.48504
2017,No migration background,West,Very seldom,0.23272,3592,14952,0.22594,0.23949
2017,No migration background,West,Seldom,0.37506,5578,14952,0.36730,0.38282
2017,No migration background,West,Sometimes,0.27564,4193,14952,0.26847,0.28280
2017,No migration background,West,Often,0.09157,1241,14952,0.08695,0.09620
2017,No migration background,West,Very often,0.02502,348,14952,0.02251,0.02752
2017,No migration background,East,Very seldom,0.21264,1151,5098,0.20140,0.22387
2017,No migration background,East,Seldom,0.36789,1893,5098,0.35465,0.38113
2017,No migration background,East,Sometimes,0.29248,1449,5098,0.27999,0.30497
2017,No migration background,East,Often,0.09928,461,5098,0.09107,0.10749
2017,No migration background,East,Very often,0.02771,144,5098,0.02320,0.03222
2017,Direct migration background,West,Very seldom,0.20253,967,4352,0.19059,0.21447
2017,Direct migration background,West,Seldom,0.33802,1492,4352,0.32396,0.35207
2017,Direct migration background,West,Sometimes,0.31797,1334,4352,0.30413,0.33180
2017,Direct migration background,West,Often,0.10930,422,4352,0.10003,0.11857
2017,Direct migration background,West,Very often,0.03219,137,4352,0.02695,0.03743
2017,Direct migration background,East,Very seldom,0.17295,79,369,0.13431,0.21159
2017,Direct migration background,East,Seldom,0.36250,137,369,0.31338,0.41161
2017,Direct migration background,East,Sometimes,0.33240,118,369,0.28426,0.38053
2017,Direct migration background,East,Often,0.09261,35,369,0.06299,0.12223
2017,Indirect migration background,West,Very seldom,0.22905,339,1499,0.20777,0.25033
2017,Indirect migration background,West,Seldom,0.38173,561,1499,0.35713,0.40633
2017,Indirect migration background,West,Sometimes,0.25055,392,1499,0.22861,0.27250
2017,Indirect migration background,West,Often,0.11259,157,1499,0.09659,0.12860
2017,Indirect migration background,West,Very often,0.02607,50,1499,0.01800,0.03414
2017,Indirect migration background,East,Seldom,0.51317,32,32,0.33722,0.68913
2018,No migration background,West,Very seldom,0.24036,3594,14376,0.23337,0.24734
2018,No migration background,West,Seldom,0.37264,5378,14376,0.36473,0.38054
2018,No migration background,West,Sometimes,0.27598,3872,14376,0.26867,0.28328
2018,No migration background,West,Often,0.08627,1206,14376,0.08168,0.09086
2018,No migration background,West,Very often,0.02475,326,14376,0.02221,0.02729
2018,No migration background,East,Very seldom,0.22150,1152,4995,0.20999,0.23302
2018,No migration background,East,Seldom,0.37582,1909,4995,0.36238,0.38925
2018,No migration background,East,Sometimes,0.28177,1379,4995,0.26929,0.29425
2018,No migration background,East,Often,0.08916,424,4995,0.08126,0.09707
2018,No migration background,East,Very often,0.03175,131,4995,0.02689,0.03661
2018,Direct migration background,West,Very seldom,0.18668,890,4193,0.17488,0.19847
2018,Direct migration background,West,Seldom,0.32285,1395,4193,0.30870,0.33701
2018,Direct migration background,West,Sometimes,0.33592,1322,4193,0.32163,0.35022
2018,Direct migration background,West,Often,0.11912,446,4193,0.10931,0.12892
2018,Direct migration background,West,Very often,0.03543,140,4193,0.02984,0.04103
2018,Direct migration background,East,Very seldom,0.25392,100,363,0.20908,0.29876
2018,Direct migration background,East,Seldom,0.37551,123,363,0.32562,0.42539
2018,Direct migration background,East,Sometimes,0.26053,106,363,0.21531,0.30574
2018,Direct migration background,East,Often,0.10568,34,363,0.07401,0.13735
2018,Indirect migration background,West,Very seldom,0.23116,349,1487,0.20973,0.25260
2018,Indirect migration background,West,Seldom,0.36732,533,1487,0.34281,0.39183
2018,Indirect migration background,West,Sometimes,0.26135,398,1487,0.23901,0.28369
2018,Indirect migration background,West,Often,0.10106,153,1487,0.08574,0.11639
2018,Indirect migration background,West,Very often,0.03911,54,1487,0.02925,0.04896
2018,Indirect migration background,East,Very seldom,0.24273,33,72,0.14301,0.34246
2018,Indirect migration background,East,Seldom,0.32285,39,72,0.21409,0.43161
2019,No migration background,West,Very seldom,0.24251,3810,14919,0.23563,0.24939
2019,No migration background,West,Seldom,0.35674,5473,14919,0.34905,0.36443
2019,No migration background,West,Sometimes,0.28718,4124,14919,0.27992,0.29445
2019,No migration background,West,Often,0.08899,1200,14919,0.08442,0.09356
2019,No migration background,West,Very often,0.02458,312,14919,0.02209,0.02706
2019,No migration background,East,Very seldom,0.21400,1240,5107,0.20275,0.22525
2019,No migration background,East,Seldom,0.37135,1899,5107,0.35809,0.38460
2019,No migration background,East,Sometimes,0.29035,1389,5107,0.27790,0.30280
2019,No migration background,East,Often,0.09770,456,5107,0.08956,0.10584
2019,No migration background,East,Very often,0.02660,123,5107,0.02219,0.03102
2019,Direct migration background,West,Very seldom,0.20910,842,3709,0.19601,0.22219
2019,Direct migration background,West,Seldom,0.34683,1269,3709,0.33151,0.36215
2019,Direct migration background,West,Sometimes,0.30535,1126,3709,0.29052,0.32017
2019,Direct migration background,West,Often,0.11568,381,3709,0.10539,0.12598
2019,Direct migration background,West,Very often,0.02305,91,3709,0.01822,0.02788
2019,Direct migration background,East,Very seldom,0.21179,70,281,0.16393,0.25965
2019,Direct migration background,East,Seldom,0.37336,113,281,0.31671,0.43002
2019,Direct migration background,East,Sometimes,0.34793,98,281,0.29214,0.40372
2019,Indirect migration background,West,Very seldom,0.24992,369,1446,0.22759,0.27224
2019,Indirect migration background,West,Seldom,0.36170,514,1446,0.33693,0.38647
2019,Indirect migration background,West,Sometimes,0.25905,395,1446,0.23646,0.28164
2019,Indirect migration background,West,Often,0.09018,124,1446,0.07541,0.10495
2019,Indirect migration background,West,Very often,0.03915,44,1446,0.02915,0.04915
2019,Indirect migration background,East,Seldom,0.33642,39,72,0.22652,0.44633
2019,Indirect migration background,East,Sometimes,0.28347,33,72,0.17864,0.38830
2020,No migration background,West,Very seldom,0.23005,3250,13792,0.22302,0.23707
2020,No migration background,West,Seldom,0.36737,5158,13792,0.35932,0.37542
2020,No migration background,West,Sometimes,0.28095,3797,13792,0.27345,0.28845
2020,No migration background,West,Often,0.09529,1265,13792,0.09039,0.10019
2020,No migration background,West,Very often,0.02634,322,13792,0.02367,0.02902
2020,No migration background,East,Very seldom,0.20026,1060,4696,0.18881,0.21171
2020,No migration background,East,Seldom,0.36671,1774,4696,0.35293,0.38050
2020,No migration background,East,Sometimes,0.29238,1293,4696,0.27937,0.30539
2020,No migration background,East,Often,0.10823,441,4696,0.09934,0.11712
2020,No migration background,East,Very often,0.03242,128,4696,0.02735,0.03748
2020,Direct migration background,West,Very seldom,0.16996,1146,5096,0.15965,0.18028
2020,Direct migration background,West,Seldom,0.35030,1702,5096,0.33720,0.36340
2020,Direct migration background,West,Sometimes,0.32174,1595,5096,0.30892,0.33457
2020,Direct migration background,West,Often,0.12327,515,5096,0.11425,0.13230
2020,Direct migration background,West,Very often,0.03472,138,5096,0.02969,0.03975
2020,Direct migration background,East,Very seldom,0.18026,108,485,0.14601,0.21451
2020,Direct migration background,East,Seldom,0.37442,160,485,0.33131,0.41754
2020,Direct migration background,East,Sometimes,0.32926,170,485,0.28739,0.37113
2020,Direct migration background,East,Often,0.08031,47,485,0.05610,0.10453
2020,Indirect migration background,West,Very seldom,0.22818,327,1415,0.20630,0.25005
2020,Indirect migration background,West,Seldom,0.36166,478,1415,0.33662,0.38671
2020,Indirect migration background,West,Sometimes,0.28351,406,1415,0.26002,0.30700
2020,Indirect migration background,West,Often,0.09980,166,1415,0.08418,0.11542
2020,Indirect migration background,West,Very often,0.02685,38,1415,0.01842,0.03527
2020,Indirect migration background,East,Seldom,0.30156,45,45,0.16595,0.43716
2021,No migration background,West,Very seldom,0.23294,2411,9892,0.22461,0.24127
2021,No migration background,West,Seldom,0.38991,3896,9892,0.38030,0.39952
2021,No migration background,West,Sometimes,0.25996,2481,9892,0.25131,0.26860
2021,No migration background,West,Often,0.09617,894,9892,0.09036,0.10198
2021,No migration background,West,Very often,0.02103,210,9892,0.01820,0.02385
2021,No migration background,East,Very seldom,0.22915,788,3259,0.21472,0.24358
2021,No migration background,East,Seldom,0.39847,1289,3259,0.38166,0.41529
2021,No migration background,East,Sometimes,0.24366,806,3259,0.22891,0.25840
2021,No migration background,East,Often,0.10914,309,3259,0.09843,0.11985
2021,No migration background,East,Very often,0.01958,67,3259,0.01482,0.02434
2021,Direct migration background,West,Very seldom,0.18105,610,2827,0.16686,0.19525
2021,Direct migration background,West,Seldom,0.37064,1000,2827,0.35283,0.38845
2021,Direct migration background,West,Sometimes,0.28690,817,2827,0.27022,0.30358
2021,Direct migration background,West,Often,0.13600,318,2827,0.12336,0.14864
2021,Direct migration background,West,Very often,0.02541,82,2827,0.01960,0.03121
2021,Direct migration background,East,Very seldom,0.24024,74,240,0.18607,0.29440
2021,Direct migration background,East,Seldom,0.43185,95,240,0.36905,0.49465
2021,Direct migration background,East,Sometimes,0.12972,71,240,0.08712,0.17232
2021,Indirect migration background,West,Very seldom,0.21915,186,820,0.19082,0.24748
2021,Indirect migration background,West,Seldom,0.42809,327,820,0.39420,0.46198
2021,Indirect migration background,West,Sometimes,0.22724,224,820,0.19854,0.25594
2021,Indirect migration background,West,Often,0.09389,83,820,0.07391,0.11386
2021,Indirect migration background,East,Seldom,0.52380,38,38,0.36287,0.68472
2022,No migration background,West,Very seldom,0.21802,3096,13629,0.21109,0.22495
2022,No migration background,West,Seldom,0.38243,5177,13629,0.37427,0.39059
2022,No migration background,West,Sometimes,0.27431,3694,13629,0.26682,0.28180
2022,No migration background,West,Often,0.10217,1327,13629,0.09708,0.10725
2022,No migration background,West,Very often,0.02307,335,13629,0.02055,0.02559
2022,No migration background,East,Very seldom,0.19892,1030,4655,0.18746,0.21039
2022,No migration background,East,Seldom,0.35009,1646,4655,0.33638,0.36379
2022,No migration background,East,Sometimes,0.29813,1337,4655,0.28499,0.31128
2022,No migration background,East,Often,0.12116,491,4655,0.11178,0.13053
2022,No migration background,East,Very often,0.03170,151,4655,0.02666,0.03673
2022,Direct migration background,West,Very seldom,0.18405,985,5587,0.17389,0.19422
2022,Direct migration background,West,Seldom,0.35348,1828,5587,0.34094,0.36601
2022,Direct migration background,West,Sometimes,0.29345,1832,5587,0.28151,0.30539
2022,Direct migration background,West,Often,0.13023,725,5587,0.12140,0.13906
2022,Direct migration background,West,Very often,0.03879,217,5587,0.03373,0.04386
2022,Direct migration background,East,Very seldom,0.15135,117,766,0.12596,0.17675
2022,Direct migration background,East,Seldom,0.30056,254,766,0.26806,0.33305
2022,Direct migration background,East,Sometimes,0.31363,249,766,0.28075,0.34651
2022,Direct migration background,East,Often,0.20532,115,766,0.17670,0.23395
2022,Direct migration background,East,Very often,0.02914,31,766,0.01722,0.04106
2022,Indirect migration background,West,Very seldom,0.19618,260,1293,0.17453,0.21784
2022,Indirect migration background,West,Seldom,0.35907,457,1293,0.33292,0.38523
2022,Indirect migration background,West,Sometimes,0.27378,385,1293,0.24947,0.29809
2022,Indirect migration background,West,Often,0.13011,141,1293,0.11177,0.14846
2022,Indirect migration background,West,Very often,0.04085,50,1293,0.03006,0.05164
2022,Indirect migration background,East,Very seldom,0.16780,36,134,0.10429,0.23131
2022,Indirect migration background,East,Seldom,0.31795,56,134,0.23881,0.39710
2022,Indirect migration background,East,Sometimes,0.26728,42,134,0.19207,0.34249
