year,pgisced97,regtyp,plh0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Lower Secondary Level,Urban regions,Often,0.13641,187,1395,0.11839,0.15443
2011,Lower Secondary Level,Urban regions,Very often,0.05342,69,1395,0.04161,0.06522
2011,Lower Secondary Level,Rural regions,Very seldom,0.15707,140,725,0.13056,0.18358
2011,Lower Secondary Level,Rural regions,Seldom,0.28130,210,725,0.24855,0.31405
2011,Lower Secondary Level,Rural regions,Sometimes,0.36457,258,725,0.32951,0.39963
2011,Lower Secondary Level,Rural regions,Often,0.16260,117,725,0.13572,0.18948
2011,Upper Secondary Level,Urban regions,Very seldom,0.20525,1310,6366,0.19533,0.21517
2011,Upper Secondary Level,Urban regions,Seldom,0.30607,2025,6366,0.29475,0.31739
2011,Upper Secondary Level,Urban regions,Sometimes,0.33529,2129,6366,0.32369,0.34688
2011,Upper Secondary Level,Urban regions,Often,0.11834,690,6366,0.11041,0.12628
2011,Upper Secondary Level,Urban regions,Very often,0.03505,212,6366,0.03053,0.03956
2011,Upper Secondary Level,Rural regions,Very seldom,0.19857,846,4067,0.18631,0.21084
2011,Upper Secondary Level,Rural regions,Seldom,0.33455,1368,4067,0.32005,0.34906
2011,Upper Secondary Level,Rural regions,Sometimes,0.33543,1323,4067,0.32092,0.34995
2011,Upper Secondary Level,Rural regions,Often,0.10203,409,4067,0.09273,0.11133
2011,Upper Secondary Level,Rural regions,Very often,0.02941,121,4067,0.02422,0.03460
2011,Post-secondary Non-tertiary Level,Urban regions,Very seldom,0.19099,165,855,0.16463,0.21735
2011,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.34918,294,855,0.31720,0.38115
2011,Post-secondary Non-tertiary Level,Urban regions,Sometimes,0.33354,293,855,0.30191,0.36516
2011,Post-secondary Non-tertiary Level,Urban regions,Often,0.10737,103,855,0.08661,0.12814
2011,Post-secondary Non-tertiary Level,Rural regions,Very seldom,0.23337,69,319,0.18688,0.27986
2011,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.31003,119,319,0.25919,0.36086
2011,Post-secondary Non-tertiary Level,Rural regions,Sometimes,0.35595,100,319,0.30332,0.40857
2011,Post-secondary Non-tertiary Level,Rural regions,Often,0.07870,31,319,0.04911,0.10830
2011,First Stage of Tertiary Education,Urban regions,Very seldom,0.20644,172,842,0.17909,0.23380
2011,First Stage of Tertiary Education,Urban regions,Seldom,0.37918,332,842,0.34639,0.41198
2011,First Stage of Tertiary Education,Urban regions,Sometimes,0.27556,251,842,0.24537,0.30576
2011,First Stage of Tertiary Education,Urban regions,Often,0.11814,87,842,0.09633,0.13996
2011,First Stage of Tertiary Education,Rural regions,Very seldom,0.18430,111,568,0.15239,0.21622
2011,First Stage of Tertiary Education,Rural regions,Seldom,0.38894,223,568,0.34881,0.42906
2011,First Stage of Tertiary Education,Rural regions,Sometimes,0.31926,189,568,0.28088,0.35763
2011,First Stage of Tertiary Education,Rural regions,Often,0.08560,45,568,0.06257,0.10863
2011,Second Stage of Tertiary Education,Urban regions,Very seldom,0.22557,776,3221,0.21114,0.24001
2011,Second Stage of Tertiary Education,Urban regions,Seldom,0.35311,1169,3221,0.33660,0.36962
2011,Second Stage of Tertiary Education,Urban regions,Sometimes,0.32168,985,3221,0.30555,0.33782
2011,Second Stage of Tertiary Education,Urban regions,Often,0.08495,245,3221,0.07532,0.09458
2011,Second Stage of Tertiary Education,Urban regions,Very often,0.01468,46,3221,0.01053,0.01884
2011,Second Stage of Tertiary Education,Rural regions,Very seldom,0.22634,310,1335,0.20388,0.24879
2011,Second Stage of Tertiary Education,Rural regions,Seldom,0.35908,505,1335,0.33334,0.38483
2011,Second Stage of Tertiary Education,Rural regions,Sometimes,0.28793,403,1335,0.26363,0.31222
2011,Second Stage of Tertiary Education,Rural regions,Often,0.10816,117,1335,0.09150,0.12483
2012,No answer / don't know,Urban regions,Very seldom,0.26644,52,161,0.19794,0.33495
2012,No answer / don't know,Urban regions,Seldom,0.30283,57,161,0.23163,0.37403
2012,No answer / don't know,Urban regions,Sometimes,0.30920,52,161,0.23758,0.38081
2012,No answer / don't know,Rural regions,Seldom,0.45442,38,38,0.29398,0.61486
2012,Pre-primary Level,Urban regions,Very seldom,0.21798,49,189,0.15896,0.27700
2012,Pre-primary Level,Urban regions,Seldom,0.42605,78,189,0.35536,0.49674
2012,Pre-primary Level,Urban regions,Sometimes,0.27243,62,189,0.20879,0.33607
2012,Pre-primary Level,Rural regions,Sometimes,0.36288,31,31,0.19082,0.53494
2012,Primary Level,Urban regions,Seldom,0.29043,36,114,0.20673,0.37414
2012,Primary Level,Urban regions,Sometimes,0.26884,47,114,0.18710,0.35059
2012,Primary Level,Urban regions,Often,0.18401,31,114,0.11256,0.25546
2012,Lower Secondary Level,Urban regions,Very seldom,0.18263,263,1348,0.16199,0.20326
2012,Lower Secondary Level,Urban regions,Seldom,0.29608,401,1348,0.27170,0.32046
2012,Lower Secondary Level,Urban regions,Sometimes,0.34930,460,1348,0.32384,0.37476
2012,Lower Secondary Level,Urban regions,Often,0.12697,167,1348,0.10919,0.14475
2012,Lower Secondary Level,Urban regions,Very often,0.04502,57,1348,0.03395,0.05609
2012,Lower Secondary Level,Rural regions,Very seldom,0.19896,155,729,0.16996,0.22797
2012,Lower Secondary Level,Rural regions,Seldom,0.30202,236,729,0.26867,0.33537
2012,Lower Secondary Level,Rural regions,Sometimes,0.35913,259,729,0.32428,0.39398
2012,Lower Secondary Level,Rural regions,Often,0.09771,79,729,0.07614,0.11928
2012,Upper Secondary Level,Urban regions,Very seldom,0.21571,1384,6155,0.20543,0.22599
2012,Upper Secondary Level,Urban regions,Seldom,0.33973,2125,6155,0.32790,0.35156
2012,Upper Secondary Level,Urban regions,Sometimes,0.30605,1830,6155,0.29453,0.31756
2012,Upper Secondary Level,Urban regions,Often,0.11163,651,6155,0.10376,0.11950
2012,Upper Secondary Level,Urban regions,Very often,0.02688,165,6155,0.02284,0.03093
2012,Upper Secondary Level,Rural regions,Very seldom,0.22588,931,4100,0.21308,0.23868
2012,Upper Secondary Level,Rural regions,Seldom,0.35722,1489,4100,0.34255,0.37189
2012,Upper Secondary Level,Rural regions,Sometimes,0.30064,1233,4100,0.28660,0.31468
2012,Upper Secondary Level,Rural regions,Often,0.09414,356,4100,0.08520,0.10308
2012,Upper Secondary Level,Rural regions,Very often,0.02211,91,4100,0.01761,0.02661
2012,Post-secondary Non-tertiary Level,Urban regions,Very seldom,0.22684,191,838,0.19846,0.25521
2012,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.34625,308,838,0.31402,0.37848
2012,Post-secondary Non-tertiary Level,Urban regions,Sometimes,0.27401,246,838,0.24379,0.30423
2012,Post-secondary Non-tertiary Level,Urban regions,Often,0.12027,93,838,0.09823,0.14230
2012,Post-secondary Non-tertiary Level,Rural regions,Very seldom,0.23745,75,333,0.19168,0.28323
2012,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.33718,120,333,0.28633,0.38803
