year,age_gr,sampreg,plh0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,46-65 y.,West,Sometimes,0.32008,1447,4670,0.30670,0.33347
2009,46-65 y.,West,Often,0.10975,471,4670,0.10079,0.11872
2009,46-65 y.,West,Very often,0.04079,157,4670,0.03512,0.04646
2009,46-65 y.,East,Very seldom,0.19633,330,1629,0.17704,0.21563
2009,46-65 y.,East,Seldom,0.33558,575,1629,0.31264,0.35851
2009,46-65 y.,East,Sometimes,0.32023,521,1629,0.29756,0.34289
2009,46-65 y.,East,Often,0.10612,149,1629,0.09116,0.12108
2009,46-65 y.,East,Very often,0.04174,54,1629,0.03202,0.05145
2009,66 and older,West,Very seldom,0.22037,702,3010,0.20555,0.23518
2009,66 and older,West,Seldom,0.32109,1009,3010,0.30441,0.33777
2009,66 and older,West,Sometimes,0.32086,908,3010,0.30418,0.33754
2009,66 and older,West,Often,0.10034,293,3010,0.08961,0.11108
2009,66 and older,West,Very often,0.03735,98,3010,0.03057,0.04412
2009,66 and older,East,Very seldom,0.20718,229,1105,0.18327,0.23109
2009,66 and older,East,Seldom,0.37109,424,1105,0.34259,0.39959
2009,66 and older,East,Sometimes,0.28926,322,1105,0.26251,0.31601
2009,66 and older,East,Often,0.09487,89,1105,0.07759,0.11216
2009,66 and older,East,Very often,0.03760,41,1105,0.02637,0.04882
2010,17-29 y.,West,Very seldom,0.22127,442,1896,0.20258,0.23996
2010,17-29 y.,West,Seldom,0.34457,656,1896,0.32317,0.36597
2010,17-29 y.,West,Sometimes,0.29128,535,1896,0.27083,0.31174
2010,17-29 y.,West,Often,0.10747,200,1896,0.09352,0.12141
2010,17-29 y.,West,Very often,0.03541,63,1896,0.02709,0.04374
2010,17-29 y.,East,Very seldom,0.20028,137,585,0.16782,0.23274
2010,17-29 y.,East,Seldom,0.36242,217,585,0.32343,0.40140
2010,17-29 y.,East,Sometimes,0.29302,174,585,0.25610,0.32993
2010,17-29 y.,East,Often,0.10156,57,585,0.07706,0.12606
2010,30-45 y.,West,Very seldom,0.23020,747,3159,0.21551,0.24488
2010,30-45 y.,West,Seldom,0.34396,1101,3159,0.32739,0.36053
2010,30-45 y.,West,Sometimes,0.29394,907,3159,0.27805,0.30982
2010,30-45 y.,West,Often,0.09986,324,3159,0.08940,0.11032
2010,30-45 y.,West,Very often,0.03205,80,3159,0.02591,0.03819
2010,30-45 y.,East,Very seldom,0.23515,205,921,0.20774,0.26255
2010,30-45 y.,East,Seldom,0.34808,357,921,0.31730,0.37886
2010,30-45 y.,East,Sometimes,0.27726,274,921,0.24834,0.30619
2010,30-45 y.,East,Often,0.12412,85,921,0.10281,0.14542
2010,46-65 y.,West,Very seldom,0.20480,963,4486,0.19299,0.21661
2010,46-65 y.,West,Seldom,0.33599,1590,4486,0.32217,0.34982
2010,46-65 y.,West,Sometimes,0.31404,1358,4486,0.30046,0.32762
2010,46-65 y.,West,Often,0.11367,459,4486,0.10438,0.12296
2010,46-65 y.,West,Very often,0.03150,116,4486,0.02638,0.03661
2010,46-65 y.,East,Very seldom,0.15821,267,1514,0.13982,0.17659
2010,46-65 y.,East,Seldom,0.37736,581,1514,0.35293,0.40178
2010,46-65 y.,East,Sometimes,0.30317,460,1514,0.28001,0.32633
2010,46-65 y.,East,Often,0.12986,163,1514,0.11292,0.14680
2010,46-65 y.,East,Very often,0.03141,43,1514,0.02262,0.04020
2010,66 and older,West,Very seldom,0.18704,616,2936,0.17293,0.20115
2010,66 and older,West,Seldom,0.32206,969,2936,0.30516,0.33897
2010,66 and older,West,Sometimes,0.33480,949,2936,0.31773,0.35187
2010,66 and older,West,Often,0.11920,305,2936,0.10748,0.13093
2010,66 and older,West,Very often,0.03690,97,2936,0.03008,0.04372
2010,66 and older,East,Very seldom,0.16057,174,1020,0.13803,0.18311
2010,66 and older,East,Seldom,0.32252,339,1020,0.29382,0.35122
2010,66 and older,East,Sometimes,0.36815,392,1020,0.33854,0.39776
2010,66 and older,East,Often,0.11871,115,1020,0.09885,0.13857
2011,17-29 y.,West,Very seldom,0.19557,456,2315,0.17940,0.21173
2011,17-29 y.,West,Seldom,0.35527,843,2315,0.33577,0.37477
2011,17-29 y.,West,Sometimes,0.30391,696,2315,0.28517,0.32265
2011,17-29 y.,West,Often,0.11820,248,2315,0.10504,0.13135
2011,17-29 y.,West,Very often,0.02706,72,2315,0.02045,0.03367
2011,17-29 y.,East,Very seldom,0.17194,131,667,0.14328,0.20060
2011,17-29 y.,East,Seldom,0.36652,231,667,0.32993,0.40312
2011,17-29 y.,East,Sometimes,0.27341,198,667,0.23956,0.30726
2011,17-29 y.,East,Often,0.14155,76,667,0.11507,0.16802
2011,17-29 y.,East,Very often,0.04658,31,667,0.03058,0.06259
2011,30-45 y.,West,Very seldom,0.20390,740,3756,0.19101,0.21678
2011,30-45 y.,West,Seldom,0.34755,1309,3756,0.33232,0.36278
2011,30-45 y.,West,Sometimes,0.31929,1194,3756,0.30438,0.33420
2011,30-45 y.,West,Often,0.10154,397,3756,0.09188,0.11120
2011,30-45 y.,West,Very often,0.02773,116,3756,0.02248,0.03298
2011,30-45 y.,East,Very seldom,0.19504,207,1053,0.17109,0.21898
2011,30-45 y.,East,Seldom,0.36108,379,1053,0.33206,0.39011
2011,30-45 y.,East,Sometimes,0.31750,349,1053,0.28937,0.34563
2011,30-45 y.,East,Often,0.10141,118,1053,0.08317,0.11966
2011,46-65 y.,West,Very seldom,0.21086,1222,5863,0.20042,0.22130
2011,46-65 y.,West,Seldom,0.30831,1943,5863,0.29649,0.32013
2011,46-65 y.,West,Sometimes,0.33184,1925,5863,0.31979,0.34389
2011,46-65 y.,West,Often,0.11798,613,5863,0.10973,0.12624
2011,46-65 y.,West,Very often,0.03100,160,5863,0.02657,0.03544
2011,46-65 y.,East,Very seldom,0.19498,385,1879,0.17706,0.21290
2011,46-65 y.,East,Seldom,0.32000,609,1879,0.29890,0.34110
2011,46-65 y.,East,Sometimes,0.34532,650,1879,0.32382,0.36683
2011,46-65 y.,East,Often,0.10440,181,1879,0.09057,0.11823
2011,46-65 y.,East,Very often,0.03530,54,1879,0.02695,0.04364
2011,66 and older,West,Very seldom,0.20541,887,3821,0.19260,0.21822
2011,66 and older,West,Seldom,0.31117,1210,3821,0.29649,0.32586
2011,66 and older,West,Sometimes,0.34134,1234,3821,0.32630,0.35637
2011,66 and older,West,Often,0.10963,388,3821,0.09972,0.11954
2011,66 and older,West,Very often,0.03245,102,3821,0.02683,0.03807
2011,66 and older,East,Very seldom,0.20476,289,1235,0.18224,0.22727
2011,66 and older,East,Seldom,0.32081,422,1235,0.29477,0.34686
2011,66 and older,East,Sometimes,0.35042,411,1235,0.32380,0.37704
2011,66 and older,East,Often,0.10589,113,1235,0.08873,0.12306
2012,17-29 y.,West,Very seldom,0.24409,538,2265,0.22640,0.26179
2012,17-29 y.,West,Seldom,0.38414,858,2265,0.36411,0.40418
2012,17-29 y.,West,Sometimes,0.27184,646,2265,0.25351,0.29017
2012,17-29 y.,West,Often,0.08477,186,2265,0.07330,0.09625
2012,17-29 y.,West,Very often,0.01515,37,2265,0.01012,0.02018
2012,17-29 y.,East,Very seldom,0.23132,147,597,0.19747,0.26518
2012,17-29 y.,East,Seldom,0.39308,212,597,0.35387,0.43229
2012,17-29 y.,East,Sometimes,0.25724,183,597,0.22214,0.29233
2012,17-29 y.,East,Often,0.09550,55,597,0.07190,0.11909
2012,30-45 y.,West,Very seldom,0.24038,840,3571,0.22636,0.25439
2012,30-45 y.,West,Seldom,0.36118,1281,3571,0.34543,0.37694
2012,30-45 y.,West,Sometimes,0.28207,1022,3571,0.26731,0.29683
2012,30-45 y.,West,Often,0.09501,340,3571,0.08539,0.10463
2012,30-45 y.,West,Very often,0.02136,88,3571,0.01661,0.02610
2012,30-45 y.,East,Very seldom,0.22856,219,987,0.20235,0.25477
2012,30-45 y.,East,Seldom,0.34331,377,987,0.31367,0.37295
2012,30-45 y.,East,Sometimes,0.27341,291,987,0.24559,0.30123
2012,30-45 y.,East,Often,0.12452,100,987,0.10391,0.14513
2012,46-65 y.,West,Very seldom,0.21351,1304,5876,0.20303,0.22399
2012,46-65 y.,West,Seldom,0.34075,2109,5876,0.32863,0.35286
2012,46-65 y.,West,Sometimes,0.30800,1748,5876,0.29620,0.31981
2012,46-65 y.,West,Often,0.10868,558,5876,0.10072,0.11664
2012,46-65 y.,West,Very often,0.02906,157,5876,0.02477,0.03336
2012,46-65 y.,East,Very seldom,0.20497,404,1937,0.18699,0.22295
2012,46-65 y.,East,Seldom,0.34010,704,1937,0.31900,0.36120
2012,46-65 y.,East,Sometimes,0.31651,592,1937,0.29579,0.33722
2012,46-65 y.,East,Often,0.11013,191,1937,0.09618,0.12407
2012,46-65 y.,East,Very often,0.02830,46,1937,0.02091,0.03569
2012,66 and older,West,Very seldom,0.21663,939,3884,0.20367,0.22959
2012,66 and older,West,Seldom,0.32881,1314,3884,0.31403,0.34358
2012,66 and older,West,Sometimes,0.32330,1169,3884,0.30858,0.33801
2012,66 and older,West,Often,0.09777,351,3884,0.08843,0.10711
2012,66 and older,West,Very often,0.03350,111,3884,0.02784,0.03916
2012,66 and older,East,Very seldom,0.20007,284,1248,0.17787,0.22228
2012,66 and older,East,Seldom,0.34714,456,1248,0.32072,0.37357
2012,66 and older,East,Sometimes,0.32844,394,1248,0.30237,0.35451
2012,66 and older,East,Often,0.10346,114,1248,0.08656,0.12037
2013,17-29 y.,West,Very seldom,0.23120,641,2927,0.21593,0.24648
2013,17-29 y.,West,Seldom,0.37688,1122,2927,0.35932,0.39444
2013,17-29 y.,West,Sometimes,0.28366,815,2927,0.26733,0.29999
2013,17-29 y.,West,Often,0.08658,272,2927,0.07639,0.09677
2013,17-29 y.,West,Very often,0.02168,77,2927,0.01640,0.02696
2013,17-29 y.,East,Very seldom,0.24736,166,683,0.21497,0.27974
2013,17-29 y.,East,Seldom,0.36288,258,683,0.32680,0.39897
2013,17-29 y.,East,Sometimes,0.26417,190,683,0.23108,0.29726
2013,17-29 y.,East,Often,0.08003,69,683,0.05967,0.10040
2013,30-45 y.,West,Very seldom,0.25632,1442,6318,0.24555,0.26708
2013,30-45 y.,West,Seldom,0.35556,2317,6318,0.34375,0.36736
2013,30-45 y.,West,Sometimes,0.27944,1803,6318,0.26838,0.29051
2013,30-45 y.,West,Often,0.08478,588,6318,0.07791,0.09165
2013,30-45 y.,West,Very often,0.02390,168,6318,0.02014,0.02767
2013,30-45 y.,East,Very seldom,0.24266,368,1712,0.22234,0.26297
2013,30-45 y.,East,Seldom,0.33039,620,1712,0.30810,0.35268
2013,30-45 y.,East,Sometimes,0.30419,505,1712,0.28239,0.32599
2013,30-45 y.,East,Often,0.09539,165,1712,0.08147,0.10931
2013,30-45 y.,East,Very often,0.02737,54,1712,0.01964,0.03510
2013,46-65 y.,West,Very seldom,0.20403,1444,6923,0.19454,0.21352
2013,46-65 y.,West,Seldom,0.34918,2532,6923,0.33795,0.36041
2013,46-65 y.,West,Sometimes,0.30637,2048,6923,0.29551,0.31723
2013,46-65 y.,West,Often,0.11196,713,6923,0.10453,0.11939
2013,46-65 y.,West,Very often,0.02846,186,6923,0.02455,0.03238
2013,46-65 y.,East,Very seldom,0.20249,434,2085,0.18523,0.21974
2013,46-65 y.,East,Seldom,0.35560,764,2085,0.33505,0.37615
2013,46-65 y.,East,Sometimes,0.31895,635,2085,0.29894,0.33896
2013,46-65 y.,East,Often,0.09276,184,2085,0.08031,0.10522
2013,46-65 y.,East,Very often,0.03020,68,2085,0.02285,0.03755
2013,66 and older,West,Very seldom,0.21389,874,3717,0.20070,0.22707
2013,66 and older,West,Seldom,0.32315,1247,3717,0.30811,0.33818
2013,66 and older,West,Sometimes,0.31958,1153,3717,0.30459,0.33457
2013,66 and older,West,Often,0.11447,349,3717,0.10423,0.12471
2013,66 and older,West,Very often,0.02892,94,3717,0.02353,0.03430
2013,66 and older,East,Very seldom,0.18386,253,1193,0.16187,0.20585
2013,66 and older,East,Seldom,0.37392,457,1193,0.34645,0.40139
2013,66 and older,East,Sometimes,0.32575,372,1193,0.29914,0.35235
2013,66 and older,East,Often,0.08950,111,1193,0.07329,0.10571
2014,17-29 y.,West,Very seldom,0.23885,795,3582,0.22489,0.25282
2014,17-29 y.,West,Seldom,0.39367,1347,3582,0.37767,0.40967
2014,17-29 y.,West,Sometimes,0.27111,1030,3582,0.25655,0.28567
2014,17-29 y.,West,Often,0.07733,318,3582,0.06859,0.08608
2014,17-29 y.,West,Very often,0.01904,92,3582,0.01456,0.02351
2014,17-29 y.,East,Very seldom,0.24203,176,680,0.20982,0.27425
2014,17-29 y.,East,Seldom,0.31808,233,680,0.28305,0.35311
2014,17-29 y.,East,Sometimes,0.30642,203,680,0.27175,0.34110
2014,17-29 y.,East,Often,0.10479,68,680,0.08175,0.12783
2014,30-45 y.,West,Very seldom,0.25558,1648,6885,0.24528,0.26589
2014,30-45 y.,West,Seldom,0.34788,2458,6885,0.33663,0.35913
2014,30-45 y.,West,Sometimes,0.27116,1926,6885,0.26065,0.28166
2014,30-45 y.,West,Often,0.10130,654,6885,0.09417,0.10843
2014,30-45 y.,West,Very often,0.02409,199,6885,0.02046,0.02771
2014,30-45 y.,East,Very seldom,0.20369,355,1621,0.18407,0.22330
2014,30-45 y.,East,Seldom,0.40135,635,1621,0.37748,0.42522
2014,30-45 y.,East,Sometimes,0.28534,447,1621,0.26335,0.30733
2014,30-45 y.,East,Often,0.09097,140,1621,0.07697,0.10498
2014,30-45 y.,East,Very often,0.01865,44,1621,0.01206,0.02524
2014,46-65 y.,West,Very seldom,0.23292,1682,7264,0.22320,0.24264
2014,46-65 y.,West,Seldom,0.33160,2453,7264,0.32077,0.34243
2014,46-65 y.,West,Sometimes,0.30430,2180,7264,0.29372,0.31489
2014,46-65 y.,West,Often,0.10097,731,7264,0.09404,0.10790
2014,46-65 y.,West,Very often,0.03020,218,7264,0.02627,0.03414
2014,46-65 y.,East,Very seldom,0.20536,440,2022,0.18775,0.22297
2014,46-65 y.,East,Seldom,0.36955,775,2022,0.34850,0.39059
2014,46-65 y.,East,Sometimes,0.28823,563,2022,0.26848,0.30798
2014,46-65 y.,East,Often,0.10568,188,2022,0.09228,0.11908
2014,46-65 y.,East,Very often,0.03119,56,2022,0.02361,0.03876
2014,66 and older,West,Very seldom,0.21808,879,3703,0.20478,0.23139
2014,66 and older,West,Seldom,0.32720,1226,3703,0.31209,0.34232
2014,66 and older,West,Sometimes,0.31823,1139,3703,0.30323,0.33324
2014,66 and older,West,Often,0.10134,341,3703,0.09162,0.11106
2014,66 and older,West,Very often,0.03513,118,3703,0.02920,0.04106
2014,66 and older,East,Very seldom,0.19643,260,1218,0.17411,0.21876
2014,66 and older,East,Seldom,0.36078,449,1218,0.33379,0.38776
2014,66 and older,East,Sometimes,0.31667,353,1218,0.29053,0.34280
2014,66 and older,East,Often,0.08500,114,1218,0.06933,0.10067
2014,66 and older,East,Very often,0.04112,42,1218,0.02997,0.05228
2015,17-29 y.,West,Very seldom,0.24079,741,3261,0.22611,0.25547
2015,17-29 y.,West,Seldom,0.36750,1215,3261,0.35095,0.38405
2015,17-29 y.,West,Sometimes,0.28295,910,3261,0.26749,0.29841
2015,17-29 y.,West,Often,0.08771,322,3261,0.07800,0.09742
2015,17-29 y.,West,Very often,0.02105,73,3261,0.01612,0.02597
2015,17-29 y.,East,Very seldom,0.24540,147,636,0.21193,0.27887
2015,17-29 y.,East,Seldom,0.32788,230,636,0.29136,0.36439
2015,17-29 y.,East,Sometimes,0.31261,200,636,0.27656,0.34867
2015,17-29 y.,East,Often,0.09403,59,636,0.07133,0.11673
2015,30-45 y.,West,Very seldom,0.24448,1424,5884,0.23350,0.25547
2015,30-45 y.,West,Seldom,0.37755,2163,5884,0.36516,0.38994
2015,30-45 y.,West,Sometimes,0.26250,1609,5884,0.25126,0.27375
2015,30-45 y.,West,Often,0.08244,524,5884,0.07541,0.08947
2015,30-45 y.,West,Very often,0.03303,164,5884,0.02846,0.03759
2015,30-45 y.,East,Very seldom,0.18897,318,1456,0.16885,0.20908
2015,30-45 y.,East,Seldom,0.36651,538,1456,0.34175,0.39127
2015,30-45 y.,East,Sometimes,0.31131,425,1456,0.28752,0.33510
2015,30-45 y.,East,Often,0.11467,128,1456,0.09830,0.13105
2015,30-45 y.,East,Very often,0.01854,47,1456,0.01161,0.02547
2015,46-65 y.,West,Very seldom,0.21795,1571,6944,0.20824,0.22766
2015,46-65 y.,West,Seldom,0.35583,2493,6944,0.34457,0.36710
2015,46-65 y.,West,Sometimes,0.29870,2055,6944,0.28793,0.30946
2015,46-65 y.,West,Often,0.09798,618,6944,0.09098,0.10497
2015,46-65 y.,West,Very often,0.02954,207,6944,0.02556,0.03352
2015,46-65 y.,East,Very seldom,0.18777,400,1916,0.17028,0.20526
2015,46-65 y.,East,Seldom,0.37430,720,1916,0.35262,0.39597
2015,46-65 y.,East,Sometimes,0.31078,574,1916,0.29005,0.33151
2015,46-65 y.,East,Often,0.10068,170,1916,0.08720,0.11416
2015,46-65 y.,East,Very often,0.02647,52,1916,0.01928,0.03366
2015,66 and older,West,Very seldom,0.21653,864,3642,0.20316,0.22991
2015,66 and older,West,Seldom,0.32068,1205,3642,0.30552,0.33584
2015,66 and older,West,Sometimes,0.32487,1107,3642,0.30966,0.34008
2015,66 and older,West,Often,0.10554,358,3642,0.09556,0.11552
2015,66 and older,West,Very often,0.03238,108,3642,0.02663,0.03813
2015,66 and older,East,Very seldom,0.17363,229,1189,0.15209,0.19517
2015,66 and older,East,Seldom,0.35854,466,1189,0.33127,0.38581
2015,66 and older,East,Sometimes,0.32410,362,1189,0.29749,0.35072
2015,66 and older,East,Often,0.11807,132,1189,0.09972,0.13642
2016,17-29 y.,West,Very seldom,0.25023,744,3163,0.23513,0.26533
2016,17-29 y.,West,Seldom,0.35643,1147,3163,0.33974,0.37312
2016,17-29 y.,West,Sometimes,0.29625,928,3163,0.28033,0.31216
2016,17-29 y.,West,Often,0.07583,270,3163,0.06661,0.08506
2016,17-29 y.,West,Very often,0.02126,74,3163,0.01623,0.02629
2016,17-29 y.,East,Very seldom,0.19429,146,604,0.16271,0.22587
2016,17-29 y.,East,Seldom,0.43137,244,604,0.39184,0.47090
2016,17-29 y.,East,Sometimes,0.26155,157,604,0.22647,0.29663
2016,17-29 y.,East,Often,0.07283,57,604,0.05209,0.09357
2016,30-45 y.,West,Very seldom,0.25383,1401,5684,0.24251,0.26514
2016,30-45 y.,West,Seldom,0.36335,2068,5684,0.35085,0.37586
2016,30-45 y.,West,Sometimes,0.26467,1596,5684,0.25320,0.27614
2016,30-45 y.,West,Often,0.09102,482,5684,0.08354,0.09850
2016,30-45 y.,West,Very often,0.02712,137,5684,0.02290,0.03135
2016,30-45 y.,East,Very seldom,0.24823,321,1358,0.22524,0.27121
2016,30-45 y.,East,Seldom,0.34858,504,1358,0.32323,0.37393
2016,30-45 y.,East,Sometimes,0.29823,389,1358,0.27388,0.32257
2016,30-45 y.,East,Often,0.08554,113,1358,0.07066,0.10042
2016,30-45 y.,East,Very often,0.01942,31,1358,0.01208,0.02677
2016,46-65 y.,West,Very seldom,0.22981,1547,6710,0.21974,0.23988
2016,46-65 y.,West,Seldom,0.33950,2349,6710,0.32817,0.35083
2016,46-65 y.,West,Sometimes,0.29766,1987,6710,0.28672,0.30860
2016,46-65 y.,West,Often,0.10336,626,6710,0.09607,0.11064
2016,46-65 y.,West,Very often,0.02968,201,6710,0.02561,0.03374
2016,46-65 y.,East,Very seldom,0.21611,415,1867,0.19744,0.23479
2016,46-65 y.,East,Seldom,0.35598,674,1867,0.33425,0.37770
2016,46-65 y.,East,Sometimes,0.30394,554,1867,0.28307,0.32481
2016,46-65 y.,East,Often,0.09316,168,1867,0.07997,0.10634
2016,46-65 y.,East,Very often,0.03082,56,1867,0.02298,0.03866
2016,66 and older,West,Very seldom,0.20860,789,3524,0.19519,0.22202
2016,66 and older,West,Seldom,0.33702,1216,3524,0.32141,0.35263
2016,66 and older,West,Sometimes,0.31523,1114,3524,0.29989,0.33057
2016,66 and older,West,Often,0.11005,314,3524,0.09972,0.12039
2016,66 and older,West,Very often,0.02910,91,3524,0.02355,0.03465
2016,66 and older,East,Very seldom,0.18316,238,1167,0.16096,0.20536
2016,66 and older,East,Seldom,0.36952,445,1167,0.34182,0.39723
2016,66 and older,East,Sometimes,0.31642,347,1167,0.28972,0.34311
2016,66 and older,East,Often,0.09548,98,1167,0.07862,0.11235
2016,66 and older,East,Very often,0.03542,39,1167,0.02481,0.04603
