"plh0187","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Selten","2007","Realschule","direkter Migrationshintergrund","58","0.300398752243776","0.232862678699504","0.367934825788048"
"Selten","2007","Realschule","indirekter Migrationshintergrund","56","0.250063325238698","0.188809280128907","0.311317370348489"
"Selten","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2007","(Fach-)Abitur","kein Migrationshintergrund","625","0.351719851007228","0.329925324687013","0.373514377327442"
"Selten","2007","(Fach-)Abitur","direkter Migrationshintergrund","113","","",""
"Selten","2007","(Fach-)Abitur","indirekter Migrationshintergrund","41","0.332320341050655","0.253443348620525","0.411197333480785"
"Selten","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2007","AkademikerIn","kein Migrationshintergrund","1466","","",""
"Selten","2007","AkademikerIn","direkter Migrationshintergrund","109","","",""
"Selten","2007","AkademikerIn","indirekter Migrationshintergrund","31","0.4028802353033","0.298610725337333","0.507149745269266"
"Selten","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2007","(noch) kein Abschluss","kein Migrationshintergrund","110","","",""
"Manchmal","2007","(noch) kein Abschluss","direkter Migrationshintergrund","52","0.334479254817513","0.257684867087822","0.411273642547204"
"Manchmal","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","19","","",""
"Manchmal","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2007","Hauptschule","kein Migrationshintergrund","1882","","",""
"Manchmal","2007","Hauptschule","direkter Migrationshintergrund","319","0.337326268211514","0.308353817488761","0.366298718934268"
"Manchmal","2007","Hauptschule","indirekter Migrationshintergrund","72","0.330371608186421","0.270490172211269","0.390253044161573"
"Manchmal","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2007","Realschule","kein Migrationshintergrund","1618","","",""
"Manchmal","2007","Realschule","direkter Migrationshintergrund","59","0.309760668930522","0.241640699271637","0.377880638589408"
"Manchmal","2007","Realschule","indirekter Migrationshintergrund","67","0.407931205165676","0.338416445289987","0.477445965041365"
"Manchmal","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2007","(Fach-)Abitur","kein Migrationshintergrund","563","0.306117941593409","0.285082344016131","0.327153539170687"
"Manchmal","2007","(Fach-)Abitur","direkter Migrationshintergrund","112","","",""
"Manchmal","2007","(Fach-)Abitur","indirekter Migrationshintergrund","41","0.300791942849069","0.223998503470781","0.377585382227356"
"Manchmal","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2007","AkademikerIn","kein Migrationshintergrund","1143","","",""
"Manchmal","2007","AkademikerIn","direkter Migrationshintergrund","118","","",""
"Manchmal","2007","AkademikerIn","indirekter Migrationshintergrund","24","","",""
"Manchmal","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2007","(noch) kein Abschluss","kein Migrationshintergrund","39","0.110778739447127","0.0781758403095388","0.143381638584716"
"Oft","2007","(noch) kein Abschluss","direkter Migrationshintergrund","21","","",""
"Oft","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","5","0.174188391954446","0.0711031449718637","0.277273638937028"
"Oft","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2007","Hauptschule","kein Migrationshintergrund","654","0.113802003874927","0.10580440458192","0.121799603167933"
"Oft","2007","Hauptschule","direkter Migrationshintergrund","139","","",""
"Oft","2007","Hauptschule","indirekter Migrationshintergrund","32","0.143097060831284","0.0985155183057109","0.187678603356857"
"Oft","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2007","Realschule","kein Migrationshintergrund","488","0.103137240571952","0.0947214137541997","0.111553067389705"
"Oft","2007","Realschule","direkter Migrationshintergrund","14","","",""
"Oft","2007","Realschule","indirekter Migrationshintergrund","25","","",""
"Oft","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2007","(Fach-)Abitur","kein Migrationshintergrund","204","","",""
"Oft","2007","(Fach-)Abitur","direkter Migrationshintergrund","44","0.143944153926099","0.108176101502205","0.179712206349993"
"Oft","2007","(Fach-)Abitur","indirekter Migrationshintergrund","20","","",""
"Oft","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2007","AkademikerIn","kein Migrationshintergrund","304","0.0952915295986867","0.0861361563694979","0.104446902827875"
"Oft","2007","AkademikerIn","direkter Migrationshintergrund","38","0.134409453390331","0.0983123635104765","0.170506543270186"
"Oft","2007","AkademikerIn","indirekter Migrationshintergrund","7","0.0660250518752566","0.0132339633045814","0.118816140445932"
"Oft","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2007","(noch) kein Abschluss","kein Migrationshintergrund","17","","",""
"Sehr oft","2007","(noch) kein Abschluss","direkter Migrationshintergrund","9","0.0693757591748124","0.0280181766872899","0.110733341662335"
"Sehr oft","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Sehr oft","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2007","Hauptschule","kein Migrationshintergrund","228","","",""
"Sehr oft","2007","Hauptschule","direkter Migrationshintergrund","43","0.0335556148386346","0.0225203868998577","0.0445908427774114"
"Sehr oft","2007","Hauptschule","indirekter Migrationshintergrund","14","","",""
"Sehr oft","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2007","Realschule","kein Migrationshintergrund","161","","",""
"Sehr oft","2007","Realschule","direkter Migrationshintergrund","8","0.0788655636548854","0.0391586004955962","0.118572526814175"
"Sehr oft","2007","Realschule","indirekter Migrationshintergrund","9","0.0226490776397678","0.00160412268513988","0.0436940325943958"
"Sehr oft","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2007","(Fach-)Abitur","kein Migrationshintergrund","53","0.0334856395211336","0.0252745443272155","0.0416967347150517"
"Sehr oft","2007","(Fach-)Abitur","direkter Migrationshintergrund","14","","",""
"Sehr oft","2007","(Fach-)Abitur","indirekter Migrationshintergrund","5","0.044858344974097","0.0101971665850272","0.0795195233631668"
"Sehr oft","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2007","AkademikerIn","kein Migrationshintergrund","76","0.0205753596776649","0.0161489275743957","0.025001791780934"
"Sehr oft","2007","AkademikerIn","direkter Migrationshintergrund","10","","",""
"Sehr oft","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Sehr oft","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2008","(noch) kein Abschluss","kein Migrationshintergrund","81","0.24098407736616","0.197108658436358","0.284859496295962"
"Sehr selten","2008","(noch) kein Abschluss","direkter Migrationshintergrund","20","","",""
"Sehr selten","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","16","","",""
"Sehr selten","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2008","Hauptschule","kein Migrationshintergrund","1194","","",""
"Sehr selten","2008","Hauptschule","direkter Migrationshintergrund","166","","",""
"Sehr selten","2008","Hauptschule","indirekter Migrationshintergrund","62","0.252261106319543","0.196374951163743","0.308147261475344"
"Sehr selten","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2008","Realschule","kein Migrationshintergrund","990","0.203085993453083","0.19164303155689","0.214528955349277"
"Sehr selten","2008","Realschule","direkter Migrationshintergrund","31","0.180016627004914","0.12103549250816","0.238997761501669"
"Sehr selten","2008","Realschule","indirekter Migrationshintergrund","40","0.219686035345741","0.16018458741535","0.279187483276132"
"Sehr selten","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2008","(Fach-)Abitur","kein Migrationshintergrund","366","0.212207646870782","0.192782929506439","0.231632364235124"
"Sehr selten","2008","(Fach-)Abitur","direkter Migrationshintergrund","64","0.176288199651059","0.135783268566361","0.216793130735757"
"Sehr selten","2008","(Fach-)Abitur","indirekter Migrationshintergrund","24","","",""
"Sehr selten","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2008","AkademikerIn","kein Migrationshintergrund","971","0.244458528954544","0.23077258186792","0.258144476041168"
"Sehr selten","2008","AkademikerIn","direkter Migrationshintergrund","66","0.20792104686891","0.16289080731622","0.252951286421601"
"Sehr selten","2008","AkademikerIn","indirekter Migrationshintergrund","18","","",""
"Sehr selten","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2008","(noch) kein Abschluss","kein Migrationshintergrund","123","","",""
"Selten","2008","(noch) kein Abschluss","direkter Migrationshintergrund","32","0.290566745675855","0.208647524820456","0.372485966531253"
"Selten","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","16","","",""
"Selten","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2008","Hauptschule","kein Migrationshintergrund","1867","","",""
"Selten","2008","Hauptschule","direkter Migrationshintergrund","291","","",""
"Selten","2008","Hauptschule","indirekter Migrationshintergrund","59","0.198034913436422","0.146754359138172","0.249315467734672"
"Selten","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2008","Realschule","kein Migrationshintergrund","1706","","",""
"Selten","2008","Realschule","direkter Migrationshintergrund","59","0.314609697535032","0.243322864867021","0.385896530203043"
"Selten","2008","Realschule","indirekter Migrationshintergrund","59","0.280247966446164","0.215704200127837","0.344791732764491"
"Selten","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2008","(Fach-)Abitur","kein Migrationshintergrund","595","0.342088026580853","0.319549727111166","0.364626326050539"
"Selten","2008","(Fach-)Abitur","direkter Migrationshintergrund","116","","",""
"Selten","2008","(Fach-)Abitur","indirekter Migrationshintergrund","35","0.21872520789656","0.146257519288266","0.291192896504853"
"Selten","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2008","AkademikerIn","kein Migrationshintergrund","1413","","",""
"Selten","2008","AkademikerIn","direkter Migrationshintergrund","97","0.289749766370201","0.2394126846456","0.340086848094802"
"Selten","2008","AkademikerIn","indirekter Migrationshintergrund","33","0.427647172420721","0.322471972325696","0.532822372515746"
"Selten","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2008","(noch) kein Abschluss","kein Migrationshintergrund","105","","",""
"Manchmal","2008","(noch) kein Abschluss","direkter Migrationshintergrund","39","0.389148311902245","0.301178725116702","0.477117898687788"
"Manchmal","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","22","","",""
"Manchmal","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2008","Hauptschule","kein Migrationshintergrund","1736","","",""
"Manchmal","2008","Hauptschule","direkter Migrationshintergrund","287","","",""
"Manchmal","2008","Hauptschule","indirekter Migrationshintergrund","77","0.387615651265302","0.324922977518004","0.4503083250126"
"Manchmal","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2008","Realschule","kein Migrationshintergrund","1460","","",""
"Manchmal","2008","Realschule","direkter Migrationshintergrund","46","0.304357203221464","0.233719067737211","0.374995338705716"
"Manchmal","2008","Realschule","indirekter Migrationshintergrund","55","0.296411925493383","0.230782486774091","0.362041364212674"
"Manchmal","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2008","(Fach-)Abitur","kein Migrationshintergrund","514","0.298610036407712","0.276867996581071","0.320352076234353"
"Manchmal","2008","(Fach-)Abitur","direkter Migrationshintergrund","113","","",""
"Manchmal","2008","(Fach-)Abitur","indirekter Migrationshintergrund","42","0.326190139577283","0.244004265224779","0.408376013929788"
"Manchmal","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2008","AkademikerIn","kein Migrationshintergrund","1077","","",""
"Manchmal","2008","AkademikerIn","direkter Migrationshintergrund","102","","",""
"Manchmal","2008","AkademikerIn","indirekter Migrationshintergrund","30","0.264776113189321","0.170979353880981","0.35857287249766"
"Manchmal","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2008","(noch) kein Abschluss","kein Migrationshintergrund","42","0.0991887002172399","0.0685232269895862","0.129854173444894"
"Oft","2008","(noch) kein Abschluss","direkter Migrationshintergrund","21","","",""
"Oft","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","4","0.11544609120794","0.0345878602714988","0.196304322144381"
"Oft","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2008","Hauptschule","kein Migrationshintergrund","637","0.121286745918315","0.112771289809547","0.129802202027084"
"Oft","2008","Hauptschule","direkter Migrationshintergrund","122","","",""
"Oft","2008","Hauptschule","indirekter Migrationshintergrund","21","","",""
"Oft","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2008","Realschule","kein Migrationshintergrund","464","0.109799225430796","0.10090646980491","0.118691981056683"
"Oft","2008","Realschule","direkter Migrationshintergrund","20","","",""
"Oft","2008","Realschule","indirekter Migrationshintergrund","27","","",""
"Oft","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2008","(Fach-)Abitur","kein Migrationshintergrund","185","","",""
"Oft","2008","(Fach-)Abitur","direkter Migrationshintergrund","33","0.10365681355075","0.0712568351686261","0.136056791932874"
"Oft","2008","(Fach-)Abitur","indirekter Migrationshintergrund","18","","",""
"Oft","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2008","AkademikerIn","kein Migrationshintergrund","260","","",""
"Oft","2008","AkademikerIn","direkter Migrationshintergrund","40","0.126787998159555","0.0898673161738633","0.163708680145246"
"Oft","2008","AkademikerIn","indirekter Migrationshintergrund","4","0.094841193437341","0.0325538908275818","0.1571284960471"
"Oft","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2008","(noch) kein Abschluss","kein Migrationshintergrund","14","","",""
"Sehr oft","2008","(noch) kein Abschluss","direkter Migrationshintergrund","6","0.0428499113581897","0.00630961433623824","0.0793902083801411"
"Sehr oft","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Sehr oft","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2008","Hauptschule","kein Migrationshintergrund","212","","",""
"Sehr oft","2008","Hauptschule","direkter Migrationshintergrund","46","0.0498522409489989","0.0357272366470827","0.0639772452509151"
"Sehr oft","2008","Hauptschule","indirekter Migrationshintergrund","13","","",""
"Sehr oft","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2008","Realschule","kein Migrationshintergrund","128","","",""
"Sehr oft","2008","Realschule","direkter Migrationshintergrund","7","0.0448236502199181","0.0130585902611245","0.0765887101787118"
"Sehr oft","2008","Realschule","indirekter Migrationshintergrund","5","0.0339666439033249","0.00793425646434122","0.0599990313423086"
"Sehr oft","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2008","(Fach-)Abitur","kein Migrationshintergrund","42","0.0195562901851066","0.0129778507317241","0.0261347296384892"
"Sehr oft","2008","(Fach-)Abitur","direkter Migrationshintergrund","14","","",""
"Sehr oft","2008","(Fach-)Abitur","indirekter Migrationshintergrund","6","0.0578263057482463","0.0169076558509776","0.0987449556455149"
"Sehr oft","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2008","AkademikerIn","kein Migrationshintergrund","67","0.0213560584383204","0.0167522630654652","0.0259598538111756"
"Sehr oft","2008","AkademikerIn","direkter Migrationshintergrund","7","0.0227415844123401","0.00619966643990914","0.0392835023847711"
"Sehr oft","2008","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Sehr oft","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2009","(noch) kein Abschluss","kein Migrationshintergrund","64","0.215537742071394","0.170056642243975","0.261018841898813"
"Sehr selten","2009","(noch) kein Abschluss","direkter Migrationshintergrund","16","","",""
"Sehr selten","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","13","","",""
"Sehr selten","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2009","Hauptschule","kein Migrationshintergrund","1094","","",""
"Sehr selten","2009","Hauptschule","direkter Migrationshintergrund","135","","",""
"Sehr selten","2009","Hauptschule","indirekter Migrationshintergrund","46","0.164490280836616","0.114587352079515","0.214393209593717"
"Sehr selten","2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2009","Realschule","kein Migrationshintergrund","901","0.194578642262621","0.182977311817141","0.206179972708102"
"Sehr selten","2009","Realschule","direkter Migrationshintergrund","22","","",""
"Sehr selten","2009","Realschule","indirekter Migrationshintergrund","33","0.131506368563651","0.0807044233215349","0.182308313805768"
"Sehr selten","2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2009","(Fach-)Abitur","kein Migrationshintergrund","311","0.185127653694089","0.166096350069705","0.204158957318472"
"Sehr selten","2009","(Fach-)Abitur","direkter Migrationshintergrund","52","0.155203651698453","0.113813081678525","0.196594221718381"
"Sehr selten","2009","(Fach-)Abitur","indirekter Migrationshintergrund","22","","",""
"Sehr selten","2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2009","AkademikerIn","kein Migrationshintergrund","918","0.237210047344727","0.223397062749316","0.251023031940138"
"Sehr selten","2009","AkademikerIn","direkter Migrationshintergrund","57","0.197545127522923","0.151878374298055","0.243211880747791"
"Sehr selten","2009","AkademikerIn","indirekter Migrationshintergrund","17","","",""
"Sehr selten","2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2009","(noch) kein Abschluss","kein Migrationshintergrund","106","","",""
"Selten","2009","(noch) kein Abschluss","direkter Migrationshintergrund","25","","",""
"Selten","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","19","","",""
"Selten","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2009","Hauptschule","kein Migrationshintergrund","1792","","",""
"Selten","2009","Hauptschule","direkter Migrationshintergrund","223","","",""
"Selten","2009","Hauptschule","indirekter Migrationshintergrund","58","0.246110803285175","0.188127993168513","0.304093613401838"
"Selten","2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2009","Realschule","kein Migrationshintergrund","1570","","",""
"Selten","2009","Realschule","direkter Migrationshintergrund","52","0.343626007452656","0.265513133958092","0.42173888094722"
"Selten","2009","Realschule","indirekter Migrationshintergrund","52","0.335670076495053","0.264684215953008","0.406655937037098"
"Selten","2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2009","(Fach-)Abitur","kein Migrationshintergrund","587","0.342653940577815","0.319399119793568","0.365908761362063"
"Selten","2009","(Fach-)Abitur","direkter Migrationshintergrund","91","0.30490812172206","0.252284585437337","0.357531658006784"
"Selten","2009","(Fach-)Abitur","indirekter Migrationshintergrund","30","0.269493694539942","0.184626522632505","0.354360866447379"
"Selten","2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2009","AkademikerIn","kein Migrationshintergrund","1360","","",""
"Selten","2009","AkademikerIn","direkter Migrationshintergrund","98","0.345181978881201","0.290651283750218","0.399712674012183"
"Selten","2009","AkademikerIn","indirekter Migrationshintergrund","28","","",""
"Selten","2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2009","(noch) kein Abschluss","kein Migrationshintergrund","106","","",""
"Manchmal","2009","(noch) kein Abschluss","direkter Migrationshintergrund","37","0.334222359255584","0.246860587569565","0.421584130941604"
"Manchmal","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","16","","",""
"Manchmal","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2009","Hauptschule","kein Migrationshintergrund","1581","","",""
"Manchmal","2009","Hauptschule","direkter Migrationshintergrund","277","","",""
"Manchmal","2009","Hauptschule","indirekter Migrationshintergrund","76","0.421999614173015","0.355518199601246","0.488481028744785"
"Manchmal","2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2009","Realschule","kein Migrationshintergrund","1396","","",""
"Manchmal","2009","Realschule","direkter Migrationshintergrund","43","0.274814433246608","0.20138870479892","0.348240161694295"
"Manchmal","2009","Realschule","indirekter Migrationshintergrund","57","0.323863827297008","0.25352065698314","0.394206997610876"
"Manchmal","2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2009","(Fach-)Abitur","kein Migrationshintergrund","479","0.31689197145395","0.294094409076341","0.339689533831559"
"Manchmal","2009","(Fach-)Abitur","direkter Migrationshintergrund","106","","",""
"Manchmal","2009","(Fach-)Abitur","indirekter Migrationshintergrund","34","0.286008170040377","0.199573240510892","0.372443099569862"
"Manchmal","2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2009","AkademikerIn","kein Migrationshintergrund","1018","","",""
"Manchmal","2009","AkademikerIn","direkter Migrationshintergrund","96","0.329243731971532","0.275342611519094","0.383144852423969"
"Manchmal","2009","AkademikerIn","indirekter Migrationshintergrund","37","0.289140169084707","0.193874884973995","0.38440545319542"
"Manchmal","2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2009","(noch) kein Abschluss","kein Migrationshintergrund","32","0.101195446253416","0.0678377243316041","0.134553168175228"
"Oft","2009","(noch) kein Abschluss","direkter Migrationshintergrund","19","","",""
"Oft","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","5","0.0612678250942431","-0.00154396362890494","0.124079613817391"
"Oft","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2009","Hauptschule","kein Migrationshintergrund","532","0.102162730515853","0.0939159135565518","0.110409547475154"
"Oft","2009","Hauptschule","direkter Migrationshintergrund","96","0.132427673758215","0.108502058077092","0.156353289439339"
"Oft","2009","Hauptschule","indirekter Migrationshintergrund","22","","",""
"Oft","2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2009","Realschule","kein Migrationshintergrund","463","0.115408537798777","0.106045021237858","0.124772054359696"
"Oft","2009","Realschule","direkter Migrationshintergrund","19","","",""
"Oft","2009","Realschule","indirekter Migrationshintergrund","24","","",""
"Oft","2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2009","(Fach-)Abitur","kein Migrationshintergrund","169","","",""
"Oft","2009","(Fach-)Abitur","direkter Migrationshintergrund","36","0.12300867111284","0.0854647231830581","0.160552619042623"
"Oft","2009","(Fach-)Abitur","indirekter Migrationshintergrund","14","","",""
"Oft","2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2009","AkademikerIn","kein Migrationshintergrund","284","","",""
"Oft","2009","AkademikerIn","direkter Migrationshintergrund","32","0.100785926837503","0.0662565961680517","0.135315257506954"
"Oft","2009","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"Oft","2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2009","(noch) kein Abschluss","kein Migrationshintergrund","6","0.0499739661780859","0.0258736394954388","0.0740742928607331"
"Sehr oft","2009","(noch) kein Abschluss","direkter Migrationshintergrund","15","","",""
"Sehr oft","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Sehr oft","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2009","Hauptschule","kein Migrationshintergrund","182","","",""
"Sehr oft","2009","Hauptschule","direkter Migrationshintergrund","40","0.056477230267841","0.0401830022404175","0.0727714582952645"
"Sehr oft","2009","Hauptschule","indirekter Migrationshintergrund","10","","",""
"Sehr oft","2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2009","Realschule","kein Migrationshintergrund","143","","",""
"Sehr oft","2009","Realschule","direkter Migrationshintergrund","6","0.0495328695000534","0.0138451157108887","0.0852206232892181"
"Sehr oft","2009","Realschule","indirekter Migrationshintergrund","4","0.0199597825116017","-0.00106461124754215","0.0409841762707455"
"Sehr oft","2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2009","(Fach-)Abitur","kein Migrationshintergrund","54","0.0413025879316753","0.0315522984602138","0.0510528774031368"
