year,age_gr,quintil_oecd,ple0162,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,30-45 y.,3rd Quintile,No,0.18938,41,297,0.14474,0.23401
2015,30-45 y.,4th Quintile,Yes,0.84190,202,236,0.79526,0.88855
2015,30-45 y.,4th Quintile,No,0.15810,34,236,0.11145,0.20474
2015,30-45 y.,5th Quintile,Yes,0.76858,137,170,0.70500,0.83217
2015,30-45 y.,5th Quintile,No,0.23142,33,170,0.16783,0.29500
2015,46-65 y.,1st Quintile,Yes,0.94696,779,826,0.93166,0.96225
2015,46-65 y.,1st Quintile,No,0.05304,47,826,0.03775,0.06834
2015,46-65 y.,2nd Quintile,Yes,0.93352,645,696,0.91499,0.95204
2015,46-65 y.,2nd Quintile,No,0.06648,51,696,0.04796,0.08501
2015,46-65 y.,3rd Quintile,Yes,0.87268,524,582,0.84557,0.89978
2015,46-65 y.,3rd Quintile,No,0.12732,58,582,0.10022,0.15443
2015,46-65 y.,4th Quintile,Yes,0.90450,564,614,0.88124,0.92777
2015,46-65 y.,4th Quintile,No,0.09550,50,614,0.07223,0.11876
2015,46-65 y.,5th Quintile,Yes,0.86379,629,738,0.83902,0.88855
2015,46-65 y.,5th Quintile,No,0.13621,109,738,0.11145,0.16098
2015,66 and older,1st Quintile,Yes,0.95410,464,464,0.93504,0.97316
2015,66 and older,2nd Quintile,Yes,0.95308,779,814,0.93855,0.96762
2015,66 and older,2nd Quintile,No,0.04692,35,814,0.03238,0.06145
2015,66 and older,3rd Quintile,Yes,0.92795,580,627,0.90769,0.94820
2015,66 and older,3rd Quintile,No,0.07205,47,627,0.05180,0.09231
2015,66 and older,4th Quintile,Yes,0.91060,453,494,0.88541,0.93578
2015,66 and older,4th Quintile,No,0.08940,41,494,0.06422,0.11459
2015,66 and older,5th Quintile,Yes,0.90552,403,442,0.87822,0.93282
2015,66 and older,5th Quintile,No,0.09448,39,442,0.06718,0.12178
2017,17-29 y.,1st Quintile,Yes,0.88325,180,180,0.83621,0.93029
2017,17-29 y.,2nd Quintile,Yes,0.89337,96,96,0.83130,0.95543
2017,17-29 y.,3rd Quintile,Yes,0.86120,67,67,0.77779,0.94461
2017,17-29 y.,4th Quintile,Yes,0.76884,54,54,0.65534,0.88234
2017,17-29 y.,5th Quintile,Yes,0.98983,32,32,0.95452,1.02515
2017,30-45 y.,1st Quintile,Yes,0.97569,415,415,0.96085,0.99052
2017,30-45 y.,2nd Quintile,Yes,0.91846,268,268,0.88563,0.95128
2017,30-45 y.,3rd Quintile,Yes,0.91603,208,208,0.87825,0.95381
2017,30-45 y.,4th Quintile,Yes,0.89258,137,137,0.84054,0.94463
2017,30-45 y.,5th Quintile,Yes,0.84673,108,108,0.77847,0.91499
2017,46-65 y.,1st Quintile,Yes,0.97946,707,707,0.96899,0.98992
2017,46-65 y.,2nd Quintile,Yes,0.96725,556,556,0.95244,0.98206
2017,46-65 y.,3rd Quintile,Yes,0.94049,522,522,0.92017,0.96080
2017,46-65 y.,4th Quintile,Yes,0.94146,526,562,0.92203,0.96089
2017,46-65 y.,4th Quintile,No,0.05854,36,562,0.03911,0.07797
2017,46-65 y.,5th Quintile,Yes,0.94904,566,609,0.93156,0.96652
2017,46-65 y.,5th Quintile,No,0.05096,43,609,0.03348,0.06844
2017,66 and older,1st Quintile,Yes,0.96373,406,406,0.94553,0.98194
2017,66 and older,2nd Quintile,Yes,0.96913,672,672,0.95604,0.98222
2017,66 and older,3rd Quintile,Yes,0.95166,594,594,0.93440,0.96893
2017,66 and older,4th Quintile,Yes,0.95094,443,443,0.93081,0.97108
2017,66 and older,5th Quintile,Yes,0.93992,364,364,0.91548,0.96437
2019,17-29 y.,1st Quintile,Yes,0.93304,259,297,0.90456,0.96151
2019,17-29 y.,1st Quintile,No,0.06696,38,297,0.03849,0.09544
2019,17-29 y.,2nd Quintile,Yes,0.82370,112,112,0.75281,0.89459
2019,17-29 y.,3rd Quintile,Yes,0.92928,84,84,0.87412,0.98443
2019,17-29 y.,4th Quintile,Yes,0.92786,70,70,0.86681,0.98890
2019,17-29 y.,5th Quintile,Yes,0.96379,43,43,0.90729,1.02029
2019,30-45 y.,1st Quintile,Yes,0.96767,564,649,0.95406,0.98129
2019,30-45 y.,1st Quintile,No,0.03233,85,649,0.01871,0.04594
2019,30-45 y.,2nd Quintile,Yes,0.90816,281,321,0.87651,0.93980
2019,30-45 y.,2nd Quintile,No,0.09184,40,321,0.06020,0.12349
2019,30-45 y.,3rd Quintile,Yes,0.87459,227,259,0.83418,0.91500
2019,30-45 y.,3rd Quintile,No,0.12541,32,259,0.08500,0.16582
2019,30-45 y.,4th Quintile,Yes,0.90171,151,151,0.85407,0.94936
2019,30-45 y.,5th Quintile,Yes,0.83678,112,112,0.76803,0.90553
2019,46-65 y.,1st Quintile,Yes,0.97191,889,936,0.96132,0.98250
2019,46-65 y.,1st Quintile,No,0.02809,47,936,0.01750,0.03868
2019,46-65 y.,2nd Quintile,Yes,0.95460,639,682,0.93897,0.97024
2019,46-65 y.,2nd Quintile,No,0.04540,43,682,0.02976,0.06103
2019,46-65 y.,3rd Quintile,Yes,0.93466,602,639,0.91548,0.95383
2019,46-65 y.,3rd Quintile,No,0.06534,37,639,0.04617,0.08452
2019,46-65 y.,4th Quintile,Yes,0.92554,554,601,0.90454,0.94655
2019,46-65 y.,4th Quintile,No,0.07446,47,601,0.05345,0.09546
2019,46-65 y.,5th Quintile,Yes,0.92690,691,755,0.90832,0.94548
2019,46-65 y.,5th Quintile,No,0.07310,64,755,0.05452,0.09168
2019,66 and older,1st Quintile,Yes,0.95756,451,451,0.93893,0.97619
2019,66 and older,2nd Quintile,Yes,0.94574,710,743,0.92944,0.96204
2019,66 and older,2nd Quintile,No,0.05426,33,743,0.03796,0.07056
2019,66 and older,3rd Quintile,Yes,0.94982,541,541,0.93140,0.96823
2019,66 and older,4th Quintile,Yes,0.94457,453,453,0.92347,0.96566
2019,66 and older,5th Quintile,Yes,0.97295,397,397,0.95698,0.98893
2021,17-29 y.,1st Quintile,Yes,0.91515,144,144,0.86948,0.96083
2021,17-29 y.,2nd Quintile,Yes,0.82853,83,83,0.74695,0.91011
2021,17-29 y.,3rd Quintile,Yes,0.88202,61,61,0.80039,0.96364
2021,17-29 y.,4th Quintile,Yes,0.92351,63,63,0.85736,0.98967
2021,17-29 y.,5th Quintile,Yes,0.71505,40,40,0.57338,0.85672
2021,30-45 y.,1st Quintile,Yes,0.90571,333,382,0.87637,0.93505
2021,30-45 y.,1st Quintile,No,0.09429,49,382,0.06495,0.12363
2021,30-45 y.,2nd Quintile,Yes,0.94627,177,177,0.91296,0.97958
2021,30-45 y.,3rd Quintile,Yes,0.81934,146,146,0.75671,0.88196
2021,30-45 y.,4th Quintile,Yes,0.86346,130,130,0.80421,0.92271
2021,30-45 y.,5th Quintile,Yes,0.87625,83,83,0.80497,0.94752
2021,46-65 y.,1st Quintile,Yes,0.97322,564,596,0.96024,0.98619
2021,46-65 y.,1st Quintile,No,0.02678,32,596,0.01381,0.03976
2021,46-65 y.,2nd Quintile,Yes,0.94134,412,448,0.91956,0.96312
2021,46-65 y.,2nd Quintile,No,0.05866,36,448,0.03688,0.08044
2021,46-65 y.,3rd Quintile,Yes,0.94733,386,386,0.92501,0.96964
2021,46-65 y.,4th Quintile,Yes,0.88736,374,417,0.85698,0.91774
2021,46-65 y.,4th Quintile,No,0.11264,43,417,0.08226,0.14302
2021,46-65 y.,5th Quintile,Yes,0.91465,474,527,0.89078,0.93853
2021,46-65 y.,5th Quintile,No,0.08535,53,527,0.06147,0.10922
2021,66 and older,1st Quintile,Yes,0.92899,361,361,0.90246,0.95552
2021,66 and older,2nd Quintile,Yes,0.95539,465,465,0.93660,0.97417
2021,66 and older,3rd Quintile,Yes,0.95057,324,324,0.92693,0.97421
2021,66 and older,4th Quintile,Yes,0.95698,294,294,0.93375,0.98022
2021,66 and older,5th Quintile,Yes,0.95062,324,324,0.92700,0.97425
