year,ple0162,migback,quintil_oecd,proportion,n,lower_confidence,upper_confidence
2013,No,No migration background,4th Quintile,0.21370967741935484,44486,0.20990035307428428,0.2175190017644254
2013,No,No migration background,3rd Quintile,0.1935483870967742,44486,0.18987701563035714,0.19721975856319124
2013,No,No migration background,2nd Quintile,0.10685483870967742,44486,0.1039840415093731,0.10972563590998174
2013,No,No migration background,1st Quintile,0.10080645161290322,44486,0.09800866139341659,0.10360424183238985
2013,No,Direct migration background,4th Quintile,0.03225806451612903,44486,0.030616177282216713,0.03389995175004135
2013,No,Direct migration background,2nd Quintile,0.02620967741935484,44486,0.024725082542108926,0.027694272296600753
2013,No,Direct migration background,3rd Quintile,0.018145161290322582,44486,0.016904799293725816,0.019385523286919348
2013,No,Direct migration background,1st Quintile,0.016129032258064516,44486,0.014958407727376093,0.017299656788752938
2013,No,Direct migration background,5th Quintile,0.014112903225806451,44486,0.013016762873711436,0.015209043577901466
2013,No,Indirect migration background,1st Quintile,0.008064516129032258,44486,0.007233374063692891,0.008895658194371624
2013,No,Indirect migration background,4th Quintile,0.006048387096774193,44486,0.00532786583130581,0.006768908362242577
2013,No,Indirect migration background,5th Quintile,0.006048387096774193,44486,0.00532786583130581,0.006768908362242577
2013,No,Indirect migration background,3rd Quintile,0.004032258064516129,44486,0.0034433585606945902,0.004621157568337668
2013,No,Indirect migration background,2nd Quintile,0.0020161290322580645,44486,0.0015992929402460277,0.002432965124270101
2015,Yes,No migration background,5th Quintile,0.22366879312589508,38036,0.21948100335938417,0.22785658289240598
2015,Yes,No migration background,4th Quintile,0.20361932040098946,38036,0.1995723642250013,0.20766627657697762
2015,Yes,No migration background,3rd Quintile,0.17471683374560604,38036,0.17090066543638224,0.17853300205482983
2015,Yes,No migration background,2nd Quintile,0.1255044916026559,38036,0.12217508314844241,0.12883390005686937
2015,Yes,No migration background,1st Quintile,0.08097903918760578,38036,0.07823741659567242,0.08372066177953914
2015,Yes,Direct migration background,1st Quintile,0.04322353860174456,38036,0.0411798060962607,0.045267271107228425
2015,Yes,Direct migration background,2nd Quintile,0.039447988543158445,38036,0.0374917062385082,0.04140427084780869
2015,Yes,Direct migration background,3rd Quintile,0.03293841947663065,38036,0.031144771982979557,0.034732066970281736
2015,Yes,Direct migration background,4th Quintile,0.0242155969274834,38036,0.022670758095529226,0.025760435759437577
2015,Yes,Direct migration background,5th Quintile,0.018356984767608383,38036,0.017007909699928263,0.019706059835288503
2015,Yes,Indirect migration background,2nd Quintile,0.007941674261163911,38036,0.007049636395205211,0.008833712127122612
2015,Yes,Indirect migration background,3rd Quintile,0.006639760447858352,38036,0.0058235761339223615,0.007455944761794342
2015,Yes,Indirect migration background,4th Quintile,0.006639760447858352,38036,0.0058235761339223615,0.007455944761794342
2015,Yes,Indirect migration background,5th Quintile,0.006249186303866684,38036,0.005457215563435842,0.007041157044297526
2015,Yes,Indirect migration background,1st Quintile,0.005858612159875016,38036,0.005091639110386288,0.006625585209363744
2015,No,No migration background,5th Quintile,0.3134517766497462,38036,0.3087896985598431,0.3181138547396493
2015,No,No migration background,4th Quintile,0.21954314720812182,38036,0.21538314995407037,0.22370314446217326
2015,No,No migration background,3rd Quintile,0.12690355329949238,38036,0.12355831813298453,0.13024878846600021
2015,No,No migration background,2nd Quintile,0.09771573604060914,38036,0.09473164136715981,0.10069983071405847
2015,No,No migration background,1st Quintile,0.05710659898477157,38036,0.054774574541102634,0.05943862342844051
2015,No,Direct migration background,5th Quintile,0.031725888324873094,38036,0.029964461086858823,0.033487315562887365
2015,No,Direct migration background,1st Quintile,0.030456852791878174,38036,0.02872988302511503,0.032183822558641315
2015,No,Direct migration background,2nd Quintile,0.0266497461928934,38036,0.025031145343932797,0.028268347041854006
2015,No,Direct migration background,4th Quintile,0.025380710659898477,38036,0.023800088587299005,0.02696133273249795
2015,No,Direct migration background,3rd Quintile,0.02030456852791878,38036,0.01888714030468752,0.021721996751150042
2015,No,Indirect migration background,4th Quintile,0.01649746192893401,38036,0.015217329315968323,0.0177775945418997
2015,No,Indirect migration background,5th Quintile,0.012690355329949238,38036,0.011565433789250465,0.013815276870648012
2015,No,Indirect migration background,2nd Quintile,0.008883248730964468,38036,0.00794025898241904,0.009826238479509895
2015,No,Indirect migration background,1st Quintile,0.006345177664974619,38036,0.005547186068842494,0.007143169261106744
2015,No,Indirect migration background,3rd Quintile,0.006345177664974619,38036,0.005547186068842494,0.007143169261106744
2017,Yes,No migration background,5th Quintile,0.26664740719341323,45410,0.2625801145720766,0.2707146998147499
2017,Yes,No migration background,4th Quintile,0.21840242669362994,45410,0.2146022774648545,0.2222025759224054
2017,Yes,No migration background,3rd Quintile,0.1512350137223747,45410,0.1479396737740945,0.15453035367065487
2017,Yes,No migration background,2nd Quintile,0.09706774519716886,45410,0.09434475940836967,0.09979073098596805
2017,Yes,No migration background,1st Quintile,0.0655785064278492,45410,0.0633016665420854,0.067855346313613
2017,Yes,Direct migration background,1st Quintile,0.04131157012855698,45410,0.03948113258798575,0.043142007669128214
2017,Yes,Direct migration background,3rd Quintile,0.036833742597139965,45410,0.03510131986156781,0.03856616533271212
2017,Yes,Direct migration background,2nd Quintile,0.03394482160912899,45410,0.03227923181077063,0.03561041140748735
2017,Yes,Direct migration background,4th Quintile,0.028166979633107034,45410,0.02664521920723199,0.029688740058982078
2017,Yes,Direct migration background,5th Quintile,0.02108912321248014,45410,0.019767580635891555,0.022410665789068723
2017,Yes,Indirect migration background,5th Quintile,0.009822331359237324,45410,0.008915254318148456,0.010729408400326192
2017,Yes,Indirect migration background,1st Quintile,0.008666762964032933,45410,0.007814215408645039,0.009519310519420827
2017,Yes,Indirect migration background,4th Quintile,0.007511194568828542,45410,0.0067170535386959695,0.008305335598961116
2017,Yes,Indirect migration background,2nd Quintile,0.007077856420626896,45410,0.00630679532210019,0.007848917519153602
2017,Yes,Indirect migration background,3rd Quintile,0.006644518272425249,45410,0.0058972708652115435,0.007391765679638955
2017,No,No migration background,5th Quintile,0.32098765432098764,45410,0.31669364166364605,0.3252816669783292
2017,No,No migration background,4th Quintile,0.19753086419753085,45410,0.1938689178991897,0.201192810495872
2017,No,No migration background,3rd Quintile,0.1111111111111111,45410,0.10822054568060249,0.11400167654161972
2017,No,Direct migration background,4th Quintile,0.07160493827160494,45410,0.06923346508499666,0.07397641145821322
2017,No,No migration background,2nd Quintile,0.06419753086419754,45410,0.061943127747573726,0.06645193398082135
2017,No,Direct migration background,3rd Quintile,0.04197530864197531,45410,0.040130864018830946,0.04381975326511967
2017,No,Direct migration background,2nd Quintile,0.0345679012345679,45410,0.032887636572635034,0.03624816589650076
2017,No,No migration background,1st Quintile,0.0345679012345679,45410,0.032887636572635034,0.03624816589650076
2017,No,Direct migration background,5th Quintile,0.0345679012345679,45410,0.032887636572635034,0.03624816589650076
2017,No,Direct migration background,1st Quintile,0.02962962962962963,45410,0.028070033332467558,0.031189225926791703
2017,No,Indirect migration background,2nd Quintile,0.027160493827160494,45410,0.025665395516798313,0.028655592137522674
2017,No,Indirect migration background,3rd Quintile,0.009876543209876543,45410,0.008966991322959295,0.01078609509679379
2017,No,Indirect migration background,4th Quintile,0.009876543209876543,45410,0.008966991322959295,0.01078609509679379
2017,No,Indirect migration background,5th Quintile,0.007407407407407408,45410,0.006618730815444328,0.008196083999370487
2017,No,Indirect migration background,1st Quintile,0.0049382716049382715,45410,0.004293519426617044,0.005583023783259499
2019,Yes,No migration background,5th Quintile,0.3021444983405668,42417,0.29777455108192796,0.3065144455992056
2019,Yes,No migration background,4th Quintile,0.20385499106459024,42417,0.20002107271405736,0.2076889094151231
2019,Yes,No migration background,3rd Quintile,0.1327546591779423,42417,0.1295255556399452,0.1359837627159394
2019,Yes,No migration background,2nd Quintile,0.08118458003574164,42417,0.0785853961338744,0.08378376393760888
2019,Yes,Direct migration background,1st Quintile,0.062037273423538424,42417,0.05974162573485818,0.06433292111221867
2019,Yes,No migration background,1st Quintile,0.05259126882818484,42417,0.050466989550608715,0.05471554810576096
2019,Yes,Direct migration background,2nd Quintile,0.04237937196834312,42417,0.040462204277981736,0.044296539658704503
2019,Yes,Direct migration background,3rd Quintile,0.03165688026550932,42417,0.0299906508809517,0.03332310965006694
2019,Yes,Direct migration background,4th Quintile,0.030635690579525147,42417,0.028995692094721148,0.03227568906432915
2019,Yes,Direct migration background,5th Quintile,0.025402093438856268,42417,0.023904708059034663,0.026899478818677873
2019,Yes,Indirect migration background,5th Quintile,0.009190707173857544,42417,0.00828256133578326,0.010098853011931828
2019,Yes,Indirect migration background,4th Quintile,0.008297166198621394,42417,0.007433905899120857,0.00916042649812193
2019,Yes,Indirect migration background,3rd Quintile,0.007275976512637223,42417,0.006467167453695341,0.008084785571579104
2019,Yes,Indirect migration background,2nd Quintile,0.006254786826653051,42417,0.005504495582986638,0.0070050780703194634
2019,Yes,Indirect migration background,1st Quintile,0.004340056165432729,42417,0.003714466897967376,0.004965645432898082
2019,No,No migration background,5th Quintile,0.31278890600924497,42417,0.30837668916501326,0.3172011228534767
2019,No,No migration background,4th Quintile,0.15408320493066255,42417,0.1506474073290937,0.1575190025322314
2019,No,Direct migration background,1st Quintile,0.15254237288135594,42417,0.1491206853911555,0.15596406037155638
2019,No,No migration background,3rd Quintile,0.10631741140215717,42417,0.10338395294586827,0.10925086985844606
2019,No,Direct migration background,2nd Quintile,0.05546995377503852,42417,0.05329162771258071,0.05764827983749633
2019,No,Direct migration background,4th Quintile,0.04776579352850539,42417,0.04573616534719403,0.04979542170981675
2019,No,Direct migration background,3rd Quintile,0.04468412942989214,42417,0.0427178907121768,0.04665036814760748
2019,No,No migration background,2nd Quintile,0.03697996918335902,42417,0.035184049007404475,0.03877588935931356
2019,No,No migration background,1st Quintile,0.023112480739599383,42417,0.021682495158376277,0.02454246632082249
2019,No,Direct migration background,5th Quintile,0.015408320493066256,42417,0.014236147181393167,0.016580493804739346
2019,No,Indirect migration background,3rd Quintile,0.015408320493066256,42417,0.014236147181393167,0.016580493804739346
2019,No,Indirect migration background,4th Quintile,0.01386748844375963,42417,0.012754597414545255,0.014980379472974006
2019,No,Indirect migration background,5th Quintile,0.009244992295839754,42417,0.008334193366105734,0.010155791225573774
2019,No,Indirect migration background,2nd Quintile,0.0061633281972265025,42417,0.005418508329147714,0.006908148065305291
2019,No,Indirect migration background,1st Quintile,0.0061633281972265025,42417,0.005418508329147714,0.006908148065305291
2021,Yes,No migration background,5th Quintile,0.3886346300533944,27598,0.38288369541066686,0.3943855646961219
2021,Yes,No migration background,4th Quintile,0.18001525553012968,27598,0.17548236941288958,0.18454814164736977
2021,Yes,No migration background,3rd Quintile,0.10221205186880244,27598,0.09863804646250338,0.10578605727510151
2021,Yes,No migration background,2nd Quintile,0.059877955758962625,27598,0.05707869815339131,0.06267721336453394
2021,Yes,No migration background,1st Quintile,0.05015255530129672,27598,0.04757747528657632,0.05272763531601712
2021,Yes,Direct migration background,1st Quintile,0.041571319603356215,27598,0.03921630246439712,0.04392633674231531
2021,Yes,Direct migration background,2nd Quintile,0.04042715484363082,27598,0.03810338650648041,0.042750923180781226
2021,Yes,Direct migration background,4th Quintile,0.036803966437833714,27598,0.03458259122269758,0.03902534165296985
2021,Yes,Direct migration background,5th Quintile,0.03508771929824561,27598,0.03291682462450337,0.037258613971987854
2021,Yes,Direct migration background,3rd Quintile,0.030129672006102212,27598,0.028112832663399537,0.03214651134880488
2021,Yes,Indirect migration background,5th Quintile,0.013539282990083905,27598,0.012175783446987045,0.014902782533180765
2021,Yes,Indirect migration background,4th Quintile,0.009153318077803204,27598,0.008029723142096922,0.010276913013509486
2021,Yes,Indirect migration background,2nd Quintile,0.004958047292143402,27598,0.004129355009234147,0.0057867395750526565
2021,Yes,Indirect migration background,3rd Quintile,0.004195270785659802,27598,0.0034326926357031657,0.004957848935616438
2021,Yes,Indirect migration background,1st Quintile,0.0032418001525553013,27598,0.002571135690701403,0.0039124646144092
2021,No,No migration background,5th Quintile,0.3709016393442623,27598,0.3652025440431387,0.3766007346453859
2021,No,No migration background,4th Quintile,0.15368852459016394,27598,0.14943348993330735,0.15794355924702053
2021,No,Direct migration background,1st Quintile,0.08401639344262295,27598,0.08074341508082716,0.08728937180441873
2021,No,No migration background,3rd Quintile,0.07172131147540983,27598,0.06867705970427407,0.0747655632465456
2021,No,Direct migration background,2nd Quintile,0.06557377049180328,27598,0.0626532863343791,0.06849425464922747
2021,No,Direct migration background,5th Quintile,0.06352459016393443,27598,0.06064695063117663,0.06640222969669222
2021,No,Direct migration background,4th Quintile,0.04918032786885246,27598,0.04662902477714256,0.05173163096056236
2021,No,Direct migration background,3rd Quintile,0.0430327868852459,27598,0.04063855873987875,0.045427015030613055
2021,No,No migration background,2nd Quintile,0.03278688524590164,27598,0.030685873720276775,0.03488789677152651
2021,No,No migration background,1st Quintile,0.02663934426229508,27598,0.024739509083392137,0.028539179441198024
2021,No,Indirect migration background,5th Quintile,0.018442622950819672,27598,0.016855222659667317,0.020030023241972027
2021,No,Indirect migration background,4th Quintile,0.00819672131147541,27598,0.007132945476154263,0.009260497146796557
2021,No,Indirect migration background,1st Quintile,0.006147540983606557,27598,0.005225332865695071,0.007069749101518043
2021,No,Indirect migration background,2nd Quintile,0.004098360655737705,27598,0.003344605012475785,0.0048521162989996255
2021,No,Indirect migration background,3rd Quintile,0.0020491803278688526,27598,0.0015156465437133945,0.0025827141120243107
