"ple0162","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2014","(noch) kein Abschluss","weiblich","","","",""
"Ja","2014","Hauptschule","maennlich","","","",""
"Ja","2014","Hauptschule","weiblich","","","",""
"Ja","2014","Realschule","maennlich","","","",""
"Ja","2014","Realschule","weiblich","","","",""
"Ja","2014","(Fach-)Abitur","maennlich","","","",""
"Ja","2014","(Fach-)Abitur","weiblich","","","",""
"Ja","2014","AkademikerIn","maennlich","","","",""
"Ja","2014","AkademikerIn","weiblich","","","",""
"Nein","2014","(noch) kein Abschluss","maennlich","","","",""
"Nein","2014","(noch) kein Abschluss","weiblich","","","",""
"Nein","2014","Hauptschule","maennlich","","","",""
"Nein","2014","Hauptschule","weiblich","","","",""
"Nein","2014","Realschule","maennlich","","","",""
"Nein","2014","Realschule","weiblich","","","",""
"Nein","2014","(Fach-)Abitur","maennlich","","","",""
"Nein","2014","(Fach-)Abitur","weiblich","","","",""
"Nein","2014","AkademikerIn","maennlich","","","",""
"Nein","2014","AkademikerIn","weiblich","","","",""
"Ja","2015","(noch) kein Abschluss","maennlich","89","0.919692949565636","0.867711102443502","0.97167479668777"
"Ja","2015","(noch) kein Abschluss","weiblich","177","","",""
"Ja","2015","Hauptschule","maennlich","1440","","",""
"Ja","2015","Hauptschule","weiblich","1730","","",""
"Ja","2015","Realschule","maennlich","705","0.849299471873609","0.824646933449776","0.873952010297442"
"Ja","2015","Realschule","weiblich","1262","","",""
"Ja","2015","(Fach-)Abitur","maennlich","323","0.833668343050351","0.795255309803001","0.872081376297702"
"Ja","2015","(Fach-)Abitur","weiblich","534","0.894793405007312","0.870036009489069","0.919550800525554"
"Ja","2015","AkademikerIn","maennlich","686","0.899803342149001","0.878567577685452","0.921039106612549"
"Ja","2015","AkademikerIn","weiblich","726","0.896406419028989","0.875637483507372","0.917175354550605"
"Nein","2015","(noch) kein Abschluss","maennlich","16","","",""
"Nein","2015","(noch) kein Abschluss","weiblich","14","","",""
"Nein","2015","Hauptschule","maennlich","118","","",""
"Nein","2015","Hauptschule","weiblich","137","","",""
"Nein","2015","Realschule","maennlich","104","","",""
"Nein","2015","Realschule","weiblich","125","","",""
"Nein","2015","(Fach-)Abitur","maennlich","38","0.166331656949649","0.127918623702298","0.204744690196999"
"Nein","2015","(Fach-)Abitur","weiblich","56","0.105206594992688","0.0804491994744458","0.129963990510931"
"Nein","2015","AkademikerIn","maennlich","82","0.100196657850999","0.0789608933874507","0.121432422314548"
"Nein","2015","AkademikerIn","weiblich","101","","",""
"Ja","2016","(noch) kein Abschluss","maennlich","98","0.810368977335204","0.739031919538888","0.88170603513152"
"Ja","2016","(noch) kein Abschluss","weiblich","122","","",""
"Ja","2016","Hauptschule","maennlich","62","0.838311068591505","0.755538955876464","0.921083181306545"
"Ja","2016","Hauptschule","weiblich","39","0.723230593375124","0.606051127707963","0.840410059042284"
"Ja","2016","Realschule","maennlich","","","",""
"Ja","2016","Realschule","weiblich","","","",""
"Ja","2016","(Fach-)Abitur","maennlich","43","0.830160525504019","0.727106879640234","0.933214171367803"
"Ja","2016","(Fach-)Abitur","weiblich","36","0.792391363194479","0.671162386782603","0.913620339606355"
"Ja","2016","AkademikerIn","maennlich","35","0.769414106974586","0.647693078120171","0.891135135829001"
"Ja","2016","AkademikerIn","weiblich","27","","",""
"Nein","2016","(noch) kein Abschluss","maennlich","18","","",""
"Nein","2016","(noch) kein Abschluss","weiblich","30","0.152293128011896","0.0951729828564155","0.209413273167376"
"Nein","2016","Hauptschule","maennlich","14","","",""
"Nein","2016","Hauptschule","weiblich","17","","",""
"Nein","2016","Realschule","maennlich","","","",""
"Nein","2016","Realschule","weiblich","","","",""
"Nein","2016","(Fach-)Abitur","maennlich","8","0.169839474495981","0.0667858286321971","0.272893120359766"
"Nein","2016","(Fach-)Abitur","weiblich","7","0.207608636805521","0.086379660393645","0.328837613217398"
"Nein","2016","AkademikerIn","maennlich","11","","",""
"Nein","2016","AkademikerIn","weiblich","13","","",""
"Ja","2017","(noch) kein Abschluss","maennlich","158","","",""
"Ja","2017","(noch) kein Abschluss","weiblich","252","","",""
"Ja","2017","Hauptschule","maennlich","1435","","",""
"Ja","2017","Hauptschule","weiblich","1636","","",""
"Ja","2017","Realschule","maennlich","803","0.940564716063952","0.924622956717523","0.95650647541038"
"Ja","2017","Realschule","weiblich","1367","","",""
"Ja","2017","(Fach-)Abitur","maennlich","348","0.943720412990784","0.920426025578059","0.967014800403508"
"Ja","2017","(Fach-)Abitur","weiblich","608","0.905129217089794","0.882789951290877","0.927468482888712"
"Ja","2017","AkademikerIn","maennlich","739","0.936467545584309","0.919565188217018","0.953369902951601"
"Ja","2017","AkademikerIn","weiblich","778","0.91259281899622","0.89365058330121","0.93153505469123"
"Nein","2017","(noch) kein Abschluss","maennlich","17","","",""
"Nein","2017","(noch) kein Abschluss","weiblich","23","","",""
"Nein","2017","Hauptschule","maennlich","67","0.0351270725234736","0.0258166548572044","0.0444374901897427"
"Nein","2017","Hauptschule","weiblich","81","0.043720249095638","0.0340486844917967","0.0533918136994792"
"Nein","2017","Realschule","maennlich","42","0.0594352839360483","0.04349352458962","0.0753770432824766"
"Nein","2017","Realschule","weiblich","61","0.0262983203724259","0.0179986479290753","0.0345979928157765"
"Nein","2017","(Fach-)Abitur","maennlich","28","","",""
"Nein","2017","(Fach-)Abitur","weiblich","53","0.0948707829102057","0.0725315171112881","0.117210048709123"
"Nein","2017","AkademikerIn","maennlich","61","0.0635324544156907","0.0466300970483991","0.0804348117829824"
"Nein","2017","AkademikerIn","weiblich","76","0.0874071810037801","0.0684649453087698","0.10634941669879"
"Ja","2018","(noch) kein Abschluss","maennlich","18","","",""
"Ja","2018","(noch) kein Abschluss","weiblich","9","0.535671304316114","0.28328579604029","0.788056812591937"
"Ja","2018","Hauptschule","maennlich","3","","",""
"Ja","2018","Hauptschule","weiblich","6","0.177923715913539","-0.048084760856764","0.403932192683842"
"Ja","2018","Realschule","maennlich","","","",""
"Ja","2018","Realschule","weiblich","","","",""
"Ja","2018","(Fach-)Abitur","maennlich","6","0.94885546340857","0.785663515525781","1.11204741129136"
"Ja","2018","(Fach-)Abitur","weiblich","4","0.750600779498778","0.371359904194729","1.12984165480283"
"Ja","2018","AkademikerIn","maennlich","2","","",""
"Ja","2018","AkademikerIn","weiblich","4","0.376107747652891","-0.0114919253293115","0.763707420635094"
"Nein","2018","(noch) kein Abschluss","maennlich","1","","",""
"Nein","2018","(noch) kein Abschluss","weiblich","6","0.464328695683886","0.211943187408063","0.71671420395971"
"Nein","2018","Hauptschule","maennlich","1","","",""
"Nein","2018","Hauptschule","weiblich","5","0.822076284086461","0.596067807316158","1.04808476085676"
"Nein","2018","Realschule","maennlich","","","",""
"Nein","2018","Realschule","weiblich","","","",""
"Nein","2018","(Fach-)Abitur","maennlich","1","","",""
"Nein","2018","(Fach-)Abitur","weiblich","1","","",""
"Nein","2018","AkademikerIn","maennlich","","","",""
"Nein","2018","AkademikerIn","weiblich","2","","",""
"Ja","2019","(noch) kein Abschluss","maennlich","216","","",""
"Ja","2019","(noch) kein Abschluss","weiblich","270","","",""
"Ja","2019","Hauptschule","maennlich","1368","","",""
"Ja","2019","Hauptschule","weiblich","1478","","",""
"Ja","2019","Realschule","maennlich","861","0.943279712913094","0.928251170818192","0.958308255007997"
"Ja","2019","Realschule","weiblich","1394","","",""
"Ja","2019","(Fach-)Abitur","maennlich","422","0.946105615496962","0.925380009488068","0.966831221505856"
"Ja","2019","(Fach-)Abitur","weiblich","676","0.896611720634955","0.874778105542523","0.918445335727387"
"Ja","2019","AkademikerIn","maennlich","870","0.935963156230093","0.920387034929565","0.95153927753062"
"Ja","2019","AkademikerIn","weiblich","895","0.915299467341714","0.897990164578902","0.932608770104527"
"Nein","2019","(noch) kein Abschluss","maennlich","34","0.0483867197795913","0.0217873452499597","0.074986094309223"
"Nein","2019","(noch) kein Abschluss","weiblich","29","","",""
"Nein","2019","Hauptschule","maennlich","88","0.0509608561599358","0.0396647744760688","0.0622569378438028"
"Nein","2019","Hauptschule","weiblich","95","0.0470610526012817","0.0365958633447399","0.0575262418578235"
"Nein","2019","Realschule","maennlich","49","0.0567202870869057","0.0416917449920034","0.071748829181808"
"Nein","2019","Realschule","weiblich","106","","",""
"Nein","2019","(Fach-)Abitur","maennlich","34","0.0538943845030381","0.0331687784941443","0.0746199905119319"
"Nein","2019","(Fach-)Abitur","weiblich","71","0.103388279365045","0.0815546642726134","0.125221894457477"
"Nein","2019","AkademikerIn","maennlich","79","0.0640368437699074","0.0484607224693802","0.0796129650704347"
"Nein","2019","AkademikerIn","weiblich","99","0.0847005326582855","0.067391229895473","0.102009835421098"
"Ja","2020","(noch) kein Abschluss","maennlich","86","0.665013089269777","0.578371844933388","0.751654333606167"
"Ja","2020","(noch) kein Abschluss","weiblich","82","0.735040989148391","0.654383574597844","0.815698403698939"
"Ja","2020","Hauptschule","maennlich","46","0.671471594036201","0.561444572475158","0.781498615597243"
"Ja","2020","Hauptschule","weiblich","40","0.715605743912701","0.592990705516295","0.838220782309108"
"Ja","2020","Realschule","maennlich","","","",""
"Ja","2020","Realschule","weiblich","1","","",""
"Ja","2020","(Fach-)Abitur","maennlich","30","0.617408216678272","0.462879102686243","0.771937330670301"
"Ja","2020","(Fach-)Abitur","weiblich","26","","",""
"Ja","2020","AkademikerIn","maennlich","38","0.748527824710483","0.628270363098998","0.868785286321968"
"Ja","2020","AkademikerIn","weiblich","22","","",""
"Nein","2020","(noch) kein Abschluss","maennlich","28","","",""
"Nein","2020","(noch) kein Abschluss","weiblich","33","0.264959010851609","0.184301596301061","0.345616425402156"
"Nein","2020","Hauptschule","maennlich","24","","",""
"Nein","2020","Hauptschule","weiblich","12","","",""
"Nein","2020","Realschule","maennlich","1","","",""
"Nein","2020","Realschule","weiblich","","","",""
"Nein","2020","(Fach-)Abitur","maennlich","8","0.382591783321728","0.228062669329699","0.537120897313757"
"Nein","2020","(Fach-)Abitur","weiblich","13","","",""
"Nein","2020","AkademikerIn","maennlich","12","","",""
"Nein","2020","AkademikerIn","weiblich","9","0.232244141947609","0.0835988365316441","0.380889447363575"
