year,bula_h,sampreg,ple0162,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Bavaria,West,Yes,0.84940,1109,1285,0.82983,0.86896
2015,Bavaria,West,No,0.15060,176,1285,0.13104,0.17017
2015,Berlin,West,Yes,0.96017,184,184,0.93183,0.98850
2015,Berlin,East,Yes,0.91962,131,131,0.87288,0.96635
2015,Brandenburg,East,Yes,0.88646,383,417,0.85598,0.91695
2015,Brandenburg,East,No,0.11354,34,417,0.08305,0.14402
2015,Mecklenburg-Western Pomerania,East,Yes,0.89856,191,191,0.85563,0.94149
2015,Saxony,East,Yes,0.90437,501,548,0.87972,0.92901
2015,Saxony,East,No,0.09563,47,548,0.07099,0.12028
2015,Saxony-Anhalt,East,Yes,0.91918,347,347,0.89046,0.94790
2015,Thuringa,East,Yes,0.90291,337,337,0.87125,0.93457
2017,Schleswig-Holstein,West,Yes,0.93438,312,312,0.90686,0.96190
2017,Hamburg,West,Yes,0.94860,125,125,0.90974,0.98747
2017,Lower Saxony,West,Yes,0.94849,879,936,0.93433,0.96266
2017,Lower Saxony,West,No,0.05151,57,936,0.03734,0.06567
2017,Bremen,West,Yes,0.97967,71,71,0.94661,1.01273
2017,North Rhine-Westphalia,West,Yes,0.95171,1770,1896,0.94206,0.96137
2017,North Rhine-Westphalia,West,No,0.04829,126,1896,0.03863,0.05794
2017,Hesse,West,Yes,0.94301,510,546,0.92355,0.96247
2017,Hesse,West,No,0.05699,36,546,0.03753,0.07645
2017,"Rhineland-Palatinate, Saarland",West,Yes,0.95056,487,520,0.93191,0.96921
2017,"Rhineland-Palatinate, Saarland",West,No,0.04944,33,520,0.03079,0.06809
2017,Baden-Wuerttemberg,West,Yes,0.94507,827,879,0.92999,0.96014
2017,Baden-Wuerttemberg,West,No,0.05493,52,879,0.03986,0.07001
2017,Bavaria,West,Yes,0.94483,1195,1275,0.93229,0.95736
2017,Bavaria,West,No,0.05517,80,1275,0.04264,0.06771
2017,Berlin,West,Yes,0.95258,180,180,0.92144,0.98372
2017,Berlin,East,Yes,0.94215,139,139,0.90320,0.98110
2017,Brandenburg,East,Yes,0.95527,415,415,0.93535,0.97518
2017,Mecklenburg-Western Pomerania,East,Yes,0.93966,190,190,0.90571,0.97361
2017,Saxony,East,Yes,0.94522,501,538,0.92597,0.96447
2017,Saxony,East,No,0.05478,37,538,0.03553,0.07403
2017,Saxony-Anhalt,East,Yes,0.97360,344,344,0.95664,0.99057
2017,Thuringa,East,Yes,0.97689,357,357,0.96129,0.99250
2019,Schleswig-Holstein,West,Yes,0.88451,329,329,0.84992,0.91910
2019,Hamburg,West,Yes,0.98461,154,154,0.96511,1.00412
2019,Lower Saxony,West,Yes,0.94841,902,978,0.93454,0.96228
2019,Lower Saxony,West,No,0.05159,76,978,0.03772,0.06546
2019,Bremen,West,Yes,0.96597,75,75,0.92466,1.00728
2019,North Rhine-Westphalia,West,Yes,0.94783,1824,2002,0.93809,0.95758
2019,North Rhine-Westphalia,West,No,0.05217,178,2002,0.04242,0.06191
2019,Hesse,West,Yes,0.93779,531,568,0.91791,0.95767
2019,Hesse,West,No,0.06221,37,568,0.04233,0.08209
2019,"Rhineland-Palatinate, Saarland",West,Yes,0.96857,470,503,0.95330,0.98383
2019,"Rhineland-Palatinate, Saarland",West,No,0.03143,33,503,0.01617,0.04670
2019,Baden-Wuerttemberg,West,Yes,0.92872,834,910,0.91200,0.94545
2019,Baden-Wuerttemberg,West,No,0.07128,76,910,0.05455,0.08800
2019,Bavaria,West,Yes,0.94154,1213,1304,0.92880,0.95428
2019,Bavaria,West,No,0.05846,91,1304,0.04572,0.07120
2019,Berlin,Does not apply,Yes,0.89981,31,31,0.79236,1.00725
2019,Berlin,West,Yes,0.93061,187,187,0.89409,0.96713
2019,Berlin,East,Yes,0.97078,129,129,0.94160,0.99996
2019,Brandenburg,East,Yes,0.92156,453,491,0.89775,0.94536
2019,Brandenburg,East,No,0.07844,38,491,0.05464,0.10225
2019,Mecklenburg-Western Pomerania,East,Yes,0.96675,208,208,0.94232,0.99117
2019,Saxony,East,Yes,0.90483,591,636,0.88200,0.92765
2019,Saxony,East,No,0.09517,45,636,0.07235,0.11800
2019,Saxony-Anhalt,East,Yes,0.94065,357,357,0.91611,0.96520
2019,Thuringa,East,Yes,0.93715,337,337,0.91119,0.96310
2021,Schleswig-Holstein,West,Yes,0.94006,207,207,0.90764,0.97247
2021,Hamburg,West,Yes,0.95162,120,120,0.91307,0.99017
2021,Lower Saxony,West,Yes,0.93032,533,583,0.90963,0.95100
2021,Lower Saxony,West,No,0.06968,50,583,0.04900,0.09037
2021,Bremen,West,Yes,0.94028,41,41,0.86684,1.01372
2021,North Rhine-Westphalia,West,Yes,0.92752,1168,1293,0.91338,0.94165
2021,North Rhine-Westphalia,West,No,0.07248,125,1293,0.05835,0.08662
2021,Hesse,West,Yes,0.95263,336,336,0.92988,0.97538
2021,"Rhineland-Palatinate, Saarland",West,Yes,0.91682,293,325,0.88674,0.94689
2021,"Rhineland-Palatinate, Saarland",West,No,0.08318,32,325,0.05311,0.11326
2021,Baden-Wuerttemberg,West,Yes,0.92667,526,572,0.90529,0.94805
2021,Baden-Wuerttemberg,West,No,0.07333,46,572,0.05195,0.09471
2021,Bavaria,West,Yes,0.89313,743,827,0.87206,0.91420
2021,Bavaria,West,No,0.10687,84,827,0.08580,0.12794
2021,Berlin,West,Yes,0.88026,128,128,0.82379,0.93672
2021,Berlin,East,Yes,0.97272,96,96,0.93997,1.00548
2021,Brandenburg,East,Yes,0.96050,248,248,0.93621,0.98479
2021,Mecklenburg-Western Pomerania,East,Yes,0.91031,133,133,0.86156,0.95905
2021,Saxony,East,Yes,0.94032,367,367,0.91606,0.96459
2021,Saxony-Anhalt,East,Yes,0.97612,187,187,0.95418,0.99806
2021,Thuringa,East,Yes,0.88509,209,209,0.84175,0.92843
