year,quintil_oecd,sex,ple0162,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,4th Quintile,female,Yes,0.89953,705,780,0.87842,0.92064
2015,4th Quintile,female,No,0.10047,75,780,0.07936,0.12158
2015,5th Quintile,male,Yes,0.84177,561,655,0.81380,0.86974
2015,5th Quintile,male,No,0.15823,94,655,0.13026,0.18620
2015,5th Quintile,female,Yes,0.87160,648,748,0.84761,0.89559
2015,5th Quintile,female,No,0.12840,100,748,0.10441,0.15239
2017,1st Quintile,male,Yes,0.96022,650,684,0.94556,0.97488
2017,1st Quintile,male,No,0.03978,34,684,0.02512,0.05444
2017,1st Quintile,female,Yes,0.96739,1058,1100,0.95689,0.97789
2017,1st Quintile,female,No,0.03261,42,1100,0.02211,0.04311
2017,2nd Quintile,male,Yes,0.95046,650,682,0.93416,0.96676
2017,2nd Quintile,male,No,0.04954,32,682,0.03324,0.06584
2017,2nd Quintile,female,Yes,0.96681,942,991,0.95565,0.97797
2017,2nd Quintile,female,No,0.03319,49,991,0.02203,0.04435
2017,3rd Quintile,male,Yes,0.94570,580,580,0.92724,0.96416
2017,3rd Quintile,female,Yes,0.93780,811,860,0.92165,0.95395
2017,3rd Quintile,female,No,0.06220,49,860,0.04605,0.07835
2017,4th Quintile,male,Yes,0.93350,521,556,0.91277,0.95423
2017,4th Quintile,male,No,0.06650,35,556,0.04577,0.08723
2017,4th Quintile,female,Yes,0.93164,639,689,0.91278,0.95050
2017,4th Quintile,female,No,0.06836,50,689,0.04950,0.08722
2017,5th Quintile,male,Yes,0.95638,516,554,0.93936,0.97340
2017,5th Quintile,male,No,0.04362,38,554,0.02660,0.06064
2017,5th Quintile,female,Yes,0.92268,554,600,0.90129,0.94407
2017,5th Quintile,female,No,0.07732,46,600,0.05593,0.09871
2019,1st Quintile,male,Yes,0.97442,914,1000,0.96463,0.98421
2019,1st Quintile,male,No,0.02558,86,1000,0.01579,0.03537
2019,1st Quintile,female,Yes,0.95149,1249,1352,0.94004,0.96295
2019,1st Quintile,female,No,0.04851,103,1352,0.03705,0.05996
2019,2nd Quintile,male,Yes,0.92631,712,772,0.90787,0.94475
2019,2nd Quintile,male,No,0.07369,60,772,0.05525,0.09213
2019,2nd Quintile,female,Yes,0.94459,1030,1112,0.93113,0.95804
2019,2nd Quintile,female,No,0.05541,82,1112,0.04196,0.06887
2019,3rd Quintile,male,Yes,0.94281,623,663,0.92512,0.96050
2019,3rd Quintile,male,No,0.05719,40,663,0.03950,0.07488
2019,3rd Quintile,female,Yes,0.92404,831,898,0.90671,0.94138
2019,3rd Quintile,female,No,0.07596,67,898,0.05862,0.09329
2019,4th Quintile,male,Yes,0.92494,549,590,0.90366,0.94622
2019,4th Quintile,male,No,0.07506,41,590,0.05378,0.09634
2019,4th Quintile,female,Yes,0.93504,679,738,0.91725,0.95284
2019,4th Quintile,female,No,0.06496,59,738,0.04716,0.08275
2019,5th Quintile,male,Yes,0.94860,583,618,0.93117,0.96602
2019,5th Quintile,male,No,0.05140,35,618,0.03398,0.06883
2019,5th Quintile,female,Yes,0.92033,660,731,0.90068,0.93997
2019,5th Quintile,female,No,0.07967,71,731,0.06003,0.09932
2021,1st Quintile,male,Yes,0.93690,568,631,0.91792,0.95589
2021,1st Quintile,male,No,0.06310,63,631,0.04411,0.08208
2021,1st Quintile,female,Yes,0.93796,830,898,0.92217,0.95374
2021,1st Quintile,female,No,0.06204,68,898,0.04626,0.07783
2021,2nd Quintile,male,Yes,0.92420,460,504,0.90107,0.94733
2021,2nd Quintile,male,No,0.07580,44,504,0.05267,0.09893
2021,2nd Quintile,female,Yes,0.95233,675,732,0.93689,0.96778
2021,2nd Quintile,female,No,0.04767,57,732,0.03222,0.06311
2021,3rd Quintile,male,Yes,0.92611,390,422,0.90113,0.95110
2021,3rd Quintile,male,No,0.07389,32,422,0.04890,0.09887
2021,3rd Quintile,female,Yes,0.92074,526,566,0.89846,0.94301
2021,3rd Quintile,female,No,0.07926,40,566,0.05699,0.10154
2021,4th Quintile,male,Yes,0.93765,378,378,0.91324,0.96205
2021,4th Quintile,female,Yes,0.88753,483,536,0.86075,0.91430
2021,4th Quintile,female,No,0.11247,53,536,0.08570,0.13925
2021,5th Quintile,male,Yes,0.92086,428,467,0.89635,0.94537
2021,5th Quintile,male,No,0.07914,39,467,0.05463,0.10365
2021,5th Quintile,female,Yes,0.90867,493,555,0.88468,0.93266
2021,5th Quintile,female,No,0.09133,62,555,0.06734,0.11532
