year,pgisced97,regtyp,ple0162,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Post-secondary Non-tertiary Level,Rural regions,Yes,0.76240,122,122,0.68657,0.83824
2015,First Stage of Tertiary Education,Urban regions,Yes,0.89593,313,313,0.86205,0.92982
2015,First Stage of Tertiary Education,Rural regions,Yes,0.87892,192,192,0.83265,0.92518
2015,Second Stage of Tertiary Education,Urban regions,Yes,0.89916,947,1071,0.88112,0.91720
2015,Second Stage of Tertiary Education,Urban regions,No,0.10084,124,1071,0.08280,0.11888
2015,Second Stage of Tertiary Education,Rural regions,Yes,0.89581,465,524,0.86962,0.92199
2015,Second Stage of Tertiary Education,Rural regions,No,0.10419,59,524,0.07801,0.13038
2017,No answer / don't know,Urban regions,Yes,0.91412,79,79,0.85194,0.97630
2017,No answer / don't know,Rural regions,Yes,0.88950,56,56,0.80665,0.97236
2017,Primary Level,Urban regions,Yes,0.96170,233,233,0.93700,0.98640
2017,Primary Level,Rural regions,Yes,0.99531,105,105,0.98219,1.00844
2017,Lower Secondary Level,Urban regions,Yes,0.93921,653,698,0.92147,0.95695
2017,Lower Secondary Level,Urban regions,No,0.06079,45,698,0.04305,0.07853
2017,Lower Secondary Level,Rural regions,Yes,0.96098,399,399,0.94196,0.98001
2017,Upper Secondary Level,Urban regions,Yes,0.95606,2421,2545,0.94810,0.96403
2017,Upper Secondary Level,Urban regions,No,0.04394,124,2545,0.03597,0.05190
2017,Upper Secondary Level,Rural regions,Yes,0.96654,1726,1809,0.95825,0.97483
2017,Upper Secondary Level,Rural regions,No,0.03346,83,1809,0.02517,0.04175
2017,Post-secondary Non-tertiary Level,Urban regions,Yes,0.91698,390,390,0.88956,0.94440
2017,Post-secondary Non-tertiary Level,Rural regions,Yes,0.97655,151,151,0.95233,1.00077
2017,First Stage of Tertiary Education,Urban regions,Yes,0.96270,311,311,0.94161,0.98379
2017,First Stage of Tertiary Education,Rural regions,Yes,0.94345,221,221,0.91292,0.97397
2017,Second Stage of Tertiary Education,Urban regions,Yes,0.91677,1004,1104,0.90047,0.93308
2017,Second Stage of Tertiary Education,Urban regions,No,0.08323,100,1104,0.06692,0.09953
2017,Second Stage of Tertiary Education,Rural regions,Yes,0.94688,513,550,0.92812,0.96564
2017,Second Stage of Tertiary Education,Rural regions,No,0.05312,37,550,0.03436,0.07188
2019,No answer / don't know,Urban regions,Yes,0.93264,113,113,0.88621,0.97906
2019,No answer / don't know,Rural regions,Yes,0.99250,52,52,0.96882,1.01618
2019,Primary Level,Urban regions,Yes,0.90414,292,338,0.87270,0.93557
2019,Primary Level,Urban regions,No,0.09586,46,338,0.06443,0.12730
2019,Primary Level,Rural regions,Yes,0.99515,122,122,0.98276,1.00753
2019,Lower Secondary Level,Urban regions,Yes,0.93393,608,651,0.91483,0.95303
2019,Lower Secondary Level,Urban regions,No,0.06607,43,651,0.04697,0.08517
2019,Lower Secondary Level,Rural regions,Yes,0.97531,379,379,0.95967,0.99095
2019,Upper Secondary Level,No answer / don't know,Yes,0.95279,107,107,0.91241,0.99316
2019,Upper Secondary Level,Urban regions,Yes,0.95241,2373,2547,0.94414,0.96068
2019,Upper Secondary Level,Urban regions,No,0.04759,174,2547,0.03932,0.05586
2019,Upper Secondary Level,Rural regions,Yes,0.93837,1658,1768,0.92716,0.94958
2019,Upper Secondary Level,Rural regions,No,0.06163,110,1768,0.05042,0.07284
2019,Post-secondary Non-tertiary Level,Urban regions,Yes,0.91599,402,441,0.89007,0.94191
2019,Post-secondary Non-tertiary Level,Urban regions,No,0.08401,39,441,0.05809,0.10993
2019,Post-secondary Non-tertiary Level,Rural regions,Yes,0.89918,158,158,0.85208,0.94628
2019,First Stage of Tertiary Education,Urban regions,Yes,0.90245,304,304,0.86904,0.93586
2019,First Stage of Tertiary Education,Rural regions,Yes,0.96900,208,208,0.94539,0.99261
2019,Second Stage of Tertiary Education,No answer / don't know,Yes,0.89582,63,63,0.81978,0.97187
2019,Second Stage of Tertiary Education,Urban regions,Yes,0.92872,1155,1278,0.91461,0.94283
2019,Second Stage of Tertiary Education,Urban regions,No,0.07128,123,1278,0.05717,0.08539
2019,Second Stage of Tertiary Education,Rural regions,Yes,0.92833,539,589,0.90749,0.94918
2019,Second Stage of Tertiary Education,Rural regions,No,0.07167,50,589,0.05082,0.09251
2021,No answer / don't know,Urban regions,Yes,0.93580,111,111,0.88999,0.98160
2021,No answer / don't know,Rural regions,Yes,0.99641,44,44,0.97854,1.01428
2021,Primary Level,Urban regions,Yes,0.96721,187,223,0.94378,0.99064
2021,Primary Level,Urban regions,No,0.03279,36,223,0.00936,0.05622
2021,Primary Level,Rural regions,Yes,0.94490,57,57,0.88514,1.00466
2021,Lower Secondary Level,Urban regions,Yes,0.93476,354,391,0.91025,0.95927
2021,Lower Secondary Level,Urban regions,No,0.06524,37,391,0.04073,0.08975
2021,Lower Secondary Level,Rural regions,Yes,0.95017,239,239,0.92253,0.97782
2021,Upper Secondary Level,Urban regions,Yes,0.93678,1445,1567,0.92473,0.94883
2021,Upper Secondary Level,Urban regions,No,0.06322,122,1567,0.05117,0.07527
2021,Upper Secondary Level,Rural regions,Yes,0.92586,996,1073,0.91018,0.94154
2021,Upper Secondary Level,Rural regions,No,0.07414,77,1073,0.05846,0.08982
2021,Post-secondary Non-tertiary Level,Urban regions,Yes,0.93259,293,327,0.90537,0.95981
2021,Post-secondary Non-tertiary Level,Urban regions,No,0.06741,34,327,0.04019,0.09463
2021,Post-secondary Non-tertiary Level,Rural regions,Yes,0.89936,103,103,0.84098,0.95775
2021,First Stage of Tertiary Education,Urban regions,Yes,0.85559,174,174,0.80321,0.90797
2021,First Stage of Tertiary Education,Rural regions,Yes,0.87778,137,137,0.82273,0.93283
2021,Second Stage of Tertiary Education,Urban regions,Yes,0.90487,801,885,0.88553,0.92422
2021,Second Stage of Tertiary Education,Urban regions,No,0.09513,84,885,0.07578,0.11447
2021,Second Stage of Tertiary Education,Rural regions,Yes,0.92580,371,406,0.90028,0.95133
2021,Second Stage of Tertiary Education,Rural regions,No,0.07420,35,406,0.04867,0.09972
2022,No answer / don't know,Urban regions,Yes,0.89578,35,35,0.79307,0.99848
2022,Primary Level,Urban regions,Yes,0.78608,95,95,0.70318,0.86898
2022,Lower Secondary Level,Urban regions,Yes,0.66405,40,40,0.51582,0.81229
